mob	T	kb	target
2.777126043352532	4.4766540454216015	1.428529602354626	18.209395798479786
1.3107503539812204	2.3453054141260155	1.2028155364752775	3.728993963519849
2.471999323099473	1.7770048462868098	4.555719776058631	20.109701592028937
1.5557764420644125	2.247978082727818	2.7964529472800064	9.941339914075384
3.1733990255554727	4.569170267541741	1.1226251367666291	16.345227003383375
2.380045151769142	4.732964881626331	3.5362509341451416	40.04037619659406
2.122700456687993	3.5277457489729622	4.268214986792069	31.775456236518295
2.3710540839912797	3.3025991625026503	1.0398717835980151	8.215252306493081
3.8921296456000514	4.276422233465501	3.4147734434095915	57.16907070003819
2.7934263407245066	4.252011517207364	4.333386933738919	51.801822845218126
2.660285761982676	4.772918515511357	4.351512601969499	55.3628334950831
3.3417382205263597	2.8907572056823114	3.59011595017302	34.7780746316088
3.941109336871535	2.2756249072075225	2.364010718687968	21.124754845803395
4.747624648167653	2.61906495250797	3.604202676536032	44.63933735767411
2.579273036875606	1.0565584808270838	2.2703629687437856	6.272481135202592
3.2275518212861125	2.9885421412917794	4.519250647876075	43.27335590920813
1.7071030760147368	2.626631511771357	4.192157311751647	18.951773474133525
3.1619270959208734	4.101659396213966	1.6037114433905215	20.947566980646208
2.718237268639553	3.486789026051208	2.0810578686263805	19.5890925412357
4.693739151343009	3.224359687048132	2.3966768944453456	35.742766430222986
4.706115982891622	2.5225586565065865	3.391030239540139	40.11686317102489
4.09698974526362	1.95360834911799	2.5131342667194034	20.009206443359723
4.139826526031723	3.7293979115809104	4.328170454778711	66.8387206223925
4.182619251139828	1.6482185673183154	3.904443341982377	26.202919781344345
2.2898274848922666	1.5628308252995289	4.6788001510279935	16.582980656795023
4.640888941425773	3.889260654848463	4.412295082394914	80.65583944163959
1.5454903087351086	1.6263172516705753	1.1708703430314662	2.903774944975741
2.5945731457657306	4.259450944310558	4.584409316657757	50.84269280389041
4.676132565654614	3.964975288722061	4.724047330704803	87.13702739502585
4.907529893709327	1.838939789215413	4.362196134102728	39.23046984062255
4.560822635170957	3.3648666162009917	1.9325162439513728	29.394336430106105
3.612377160735535	1.3854539897260132	1.7112951877827896	8.666224800075453
1.2783077606731812	4.898297272506662	4.350115292759366	27.853981254206715
4.445032872025064	1.5623985082245402	3.942787349598047	27.786168569187677
3.741358388395444	3.801724928054967	3.2761856205155677	47.05763506852045
3.262472049188577	1.2864030535927125	1.6019438360159484	6.806104901069889
4.963159879050012	1.2584348811338202	2.4782230064709343	15.44161781452145
4.108335074115192	1.1238545636800965	2.676757941858296	12.480544587659724
3.708763421231272	3.651197643046548	4.146993232606167	57.26133012658928
4.327968304445548	4.412209734750618	1.3784402529301143	25.82838103268076
4.653886708849553	4.566089847240384	1.8471646510917	38.72665069182889
1.919451688030962	2.3822993842221734	1.5208653091910875	6.848541424943581
3.489640229814858	4.09316863717169	3.6393924456246873	52.370372241235394
3.885701601838176	3.5824810238166567	3.647217069188169	50.093190703768286
2.7369868379767133	2.8196278846352154	4.840317669163522	37.08468595867458
2.5644302941668773	4.410904797237821	1.0976913645647717	12.4480925838571
4.277253930934378	1.2862371487004962	4.10868104603459	22.668260168482135
3.666163842941725	1.2905893536499529	3.923408284247458	18.55445163212402
2.0246895298697267	4.691200504844689	4.298304686289391	40.86388411862318
2.3043958489796967	4.5410274267119215	1.0513988634257363	10.853072595672584
1.993894563762443	4.78625640332022	2.049143699683109	19.424382869574405
1.77575459779339	3.2649177188665903	3.0913397423563755	17.85518816803166
2.8027342869953857	2.624943872781832	2.138697890051441	15.453475900024682
2.1429487336780992	1.5830508859819412	4.355845532746047	14.980236366842165
3.142220387059925	3.8926542218174487	3.4733504796528587	42.99452762783287
1.2001678184915785	2.6086404078378567	2.535201809771269	7.91285955098357
2.5077745640373896	1.9311168544328483	2.4354353199832848	12.092931981613376
1.1549229576341768	4.790798549339601	2.2856878313700726	12.604626595430831
2.596090311384586	4.519072856270876	2.416489767483593	28.28100596782195
3.3424434508846312	4.933730527102097	1.6416581849359404	26.95348520029966
3.3825851728983163	3.488340590049241	2.173576655186108	25.584412232251367
1.0362929160652774	3.933652891437838	3.161528107785666	12.77985623593981
2.7204716588709514	1.2494661827241296	4.5180972346925845	15.355406199379068
4.022337967936187	1.107050368188801	3.581163225983551	16.064419148695247
1.6042257024536584	2.1225362534565337	4.366383317185687	14.863809358996436
3.783954752434424	3.2091691133177367	1.0863543696168172	13.454799286618318
3.688355684906736	1.5506925210119045	3.730600297935225	21.09176536466187
1.2208321525894954	3.7151910480050105	2.697106924344972	12.203604314026284
2.6458037412822906	3.078783181103597	4.608238491004619	38.139477681175066
1.3203500009289972	1.4264470675333665	1.6109489957662078	3.03776322533088
3.9850983425749136	4.528745172921008	2.4627777044735857	44.19800697694455
4.372467728244771	1.478705183284756	3.6341722846618567	23.148940115152165
1.2568534983703548	3.297188650198312	4.333907309774438	17.8041368282732
1.1224440669409956	3.5696331180021272	4.767211620651028	19.167003843299923
4.267720789548553	3.666728782489099	2.1776181538619896	33.79319806861235
3.542010179219245	3.5480361626497503	2.433556219931629	30.258766041819413
2.0957839297244973	3.8188800213850382	1.2098747091071669	9.708146555276004
1.9379409383378183	2.5150810171476783	1.601724697753859	7.87306565277974
2.896392730663805	2.259939189610644	2.968347757057588	19.08262566511618
4.258609400404038	3.19745798361346	4.414845475265285	60.49165449619413
2.310426050899236	1.7650717538222462	4.861485581687752	19.613142373854295
2.535877542820076	3.102519019035068	3.744999267678177	29.61680646728398
3.5350057252133293	1.7549005407356262	2.8608882122708783	18.154177043328453
4.685677681180705	4.687421369232581	2.9289828201360826	64.38820624372319
3.524689146662096	3.394130225339949	3.023213204902241	35.810412552288135
3.923530618860569	3.8980990903617503	1.7389435771447743	26.877070691752106
4.321732491930908	4.568031286234864	3.3562611451963638	67.10578914343186
3.051800993031274	1.5054464926227666	4.832133568968018	22.306665004808444
2.0315651919621165	3.528506086188718	3.2993809129461296	23.274048594527905
1.0975653239319612	1.5321063825684131	1.868532655453804	3.152388779385779
2.83620464846231	3.1525577782827225	4.289170476309098	38.35711331364181
3.5980906160344763	1.6375498003330362	1.2352247896738175	7.295889874213498
4.891527030715396	2.5244495059355274	4.972997586465967	60.831211390536474
2.091101790049068	3.661426166367353	2.100274049292362	16.047690193153212
2.484788224438241	2.308685004686669	4.083544459396691	23.62731005611535
4.915467635860314	2.422878889656192	2.335957087716668	27.604843060699075
1.4134734080312836	3.181835933990388	3.876939897399628	17.470145209512822
4.653207190439282	3.4986936441956806	4.378771775687108	71.10629398478838
1.9174661535770887	4.750810344154346	1.7762683299913191	16.20673354332424
1.0575721593794698	3.4577605237790308	2.050980702412758	7.580897055396575
2.9702464620965667	3.0449149277564773	2.196698291317767	19.797183473471822
1.6659174988090784	3.8128472046165416	1.4303844039106963	9.235052168259303
2.098207632437536	4.19232648873934	1.217783998695361	10.695274309485487
2.7986476991823213	2.8051199895159016	4.666217097908093	37.07701918481877
2.5971361703897062	3.5073563955366778	3.879288596634326	35.58559498055072
1.3686578131944085	4.96892678355604	2.116010536232128	14.436376323930036
4.911734624961669	1.0600690228493814	1.4627157719819288	7.558083596686591
4.636900202553928	2.359751770622485	3.1427837987449543	34.67163038764701
1.2579561856933594	1.2410218883177864	2.92932558158178	4.536839834622959
4.482393682286407	3.865038844817157	3.6500969141877966	62.86464136515509
1.0852966028406508	4.7032074685171885	1.2082842270195746	6.250732687414694
4.833860340434824	2.5659914092834044	3.5590213624550016	43.68155361877455
4.665287373097577	3.926327882774192	3.5366732096463056	64.63857989995455
3.5104199803300804	3.734939891333399	2.7280082536735653	35.44697767543563
4.285081600321458	2.5061754939131458	3.937289078835629	42.81153845758487
4.2162001346991325	2.984616903869472	3.6098467305538975	45.970530850830464
1.9151445736515127	4.706581328036736	3.584152839165581	32.391066429789184
2.898445087204421	4.808937590091252	1.964079517558662	26.911668018236497
3.019901624812261	1.993522161983465	2.2403403303721814	13.637029739751702
4.1223234768140085	3.723126725345438	3.3435749241873096	51.21905808627188
3.7865055285077913	4.6587351834295765	4.78572717049472	84.00763439389566
2.1085640827672267	2.166514670088239	1.725536392856155	7.755971143802125
2.070755881427961	4.339513011091971	4.5367556564892775	40.744746165911735
1.5510118158241455	3.3747791394140934	2.209915504382816	11.640098376629977
1.3310392576582442	4.432634153504392	1.7978975290524062	10.454098791739794
3.296357230970721	3.4017873340353906	1.5461972323832491	17.439253507369337
4.7568155702127095	2.0617298472452843	1.1316740589811622	11.153274368068315
4.806270589416222	3.2596611094611747	2.305387353596521	36.11237678463725
2.6920538259884195	3.008018363420909	2.749958803330899	22.133225205928998
3.403605077351794	4.425308373526934	4.247853425347572	63.2606926765954
4.391147116469332	1.965137956590025	3.3633610507620584	29.259943969935104
2.96265741045933	2.8665126779394243	3.0982387901250794	26.126450675116846
4.384704059334405	1.305194929403593	1.7320760841038951	9.865635595843026
2.651402202513319	3.475449607006781	2.734012712071664	24.6949864544234
1.3211414510441029	3.950624740050602	2.836795602367744	14.560577804408824
3.3371812278799178	4.211720689544266	1.4462095470091492	20.53514689984543
2.6858204056314663	3.3160536080817984	3.958524495239276	35.22347548944378
3.746589842798104	4.049980634871185	4.015461087701942	59.364428131021185
3.83808805518023	3.2540675838392548	4.192698572895811	53.08131055469041
3.2147639393979786	1.9422150185007565	4.519267808656633	28.491127142096357
2.459741568220688	4.968070061653856	4.823401913920973	58.20409045918713
1.6409590422308868	3.463313879808141	1.1941671079500251	6.799674932608313
4.126853146999847	2.764850313831725	1.3023880524877098	14.807569527357414
4.685576098715425	2.069300015575135	4.1860345815746856	39.91558470676846
1.2969517397239136	4.834111002245097	2.882568359600975	18.239514675467017
2.9056378794411137	1.957083940182188	1.814184326490264	10.322162787417268
3.830999758347229	3.7020184757755135	2.1127376768353145	30.32539739718205
4.701190095238929	1.4361704203400198	3.1570988842232257	21.259019182216356
2.3610243984195654	4.283429262981802	2.6586026418446984	26.93423689489749
1.584451419725042	3.5536967488376185	3.59261387030958	20.13593594474903
1.4639912459882574	2.1337873051331555	2.324653754142036	7.3424342076425955
1.1140006967060672	1.4351210462206758	2.586230322091197	4.076091070191893
4.852793121846991	2.3702314580207227	4.94842834610445	56.35013246954037
1.1916308810683796	2.9579630839577096	4.121006374885255	14.515180609961005
2.4647852582584213	4.438605017694809	1.9401268000705465	21.629572355045635
2.3836298116902728	3.83719012934148	2.884785995206401	26.74250157622133
2.8521982541282225	1.8525854624882028	4.5645519227315	24.04628407522301
2.374117832094359	1.8550888373404533	4.349075202961098	19.42116897294409
2.839141381970477	4.862415014555372	1.1881602162348963	16.41574534141531
3.596998853185921	2.500771380916514	1.8274743290915856	16.26133904504087
1.8664868199559144	3.4322446394626134	2.905436095048721	18.374196035020038
1.2803397213852563	2.312876980388493	4.833211997514626	14.225681707268688
4.0264440059900455	2.4189837457834966	4.38816195260579	42.689230507059335
3.1440522787760705	4.54072460274916	2.9018744735276507	41.1807037059424
4.803786412148218	1.8943555453824328	1.0009536793380551	9.035907888975702
3.907537955058496	4.9748268358831575	2.262894114912436	43.958133451903635
3.406789679490979	2.977090844457212	2.0009753842943403	20.226557727968007
2.9592141666054017	1.0126330560319308	4.5381632921777735	13.646837005302293
4.299430784395042	1.7504311945752775	4.368607726670037	32.78648255033541
4.623258385577597	3.888723902159272	3.88497248570198	69.92332554928306
2.776910357924697	1.8624210563564367	1.0842018732510343	5.575694862081343
4.553714628654496	1.3940656759969507	3.398300690187693	21.95852207966871
1.8723549811416724	1.736768291575136	4.43565791366217	14.403085290455987
3.1542181749501834	2.325154551428127	3.1796157165364303	23.572598493266664
4.60254067676598	4.122826789244717	2.05630972451226	38.656895695844426
2.1575175137832474	4.732870512505256	4.570984353467273	46.8685410856426
1.3372329652027322	2.248283605938984	3.5920740901185453	10.779274475344655
3.080528157451915	1.2408065676880944	1.9432509091600112	7.422903119251357
2.1649791582482534	1.8727557955811207	2.3391416224349406	9.328392299622406
4.4194072391322425	1.840540459693632	4.620136958767247	37.263193022835004
2.3492785800948304	4.719502677511973	4.607719325800577	51.41408599701688
1.6460726526096885	2.6909273442637054	4.831037417292153	21.402536086630043
4.795424101644086	4.804199238334002	4.176391152530149	94.3610876797711
2.306329224239572	1.6555818359826526	4.629349039199118	17.512156302247853
4.064591876295268	4.204210160192985	2.2181476142230827	37.46124307340007
2.3216284524640005	2.9681796508527154	3.916410472777185	27.216945844954047
2.1296065921546643	1.9220121218775768	3.824028122668103	15.796786365576335
2.5447252777311937	2.430832893981292	3.885073389905127	23.4299083957458
2.964352088796004	4.724060246329705	1.80922775715678	25.250691620534376
1.803250093006517	2.2296774616817663	4.308224421506699	17.231193164900468
3.534495114042738	3.699365232707573	1.4105277291967129	18.777859803346182
4.078975360664386	4.843020711880834	2.050252564359732	40.92800156609217
4.815475758927153	3.938663108451824	4.578566013484871	87.47172169077609
2.5732760870198303	1.497534667970343	1.6079477879051982	6.22272932822783
3.6208221460695342	1.369758430183838	2.498446997896187	12.220142130397763
2.989138877702472	3.605457793023972	2.789981011757916	30.21601737820516
3.7158104171475936	4.208875904809482	4.934534924500485	75.84001565104678
3.8796106690229255	4.482472391591061	2.774698307869811	49.084473838799276
4.4509143277541305	1.3989565605281014	4.986175060739153	30.78598580132382
1.4070665550365042	2.6717212880324945	2.2332839650394463	8.462750289805983
2.237328192628257	3.109857064454093	2.102867012362699	14.561447575917557
4.567154214107045	1.2252603774905078	4.299150475686342	24.07626033940258
1.593027963006142	3.506214306437913	4.912272097416671	27.41663631046271
1.7396398683560106	1.4422038511294186	2.187484313377869	5.4787509028048955
4.620900587733333	1.4667974009173532	2.778186065197453	18.804101027219254
4.383368079531371	4.679264586013104	3.5229883248358647	72.49025694947052
4.466333442628597	2.082942290355254	1.6764033018479751	15.532044438368544
3.624580323631549	1.2261756818624576	1.7770769654128786	7.953034690943054
1.370250506758301	4.343275432555936	4.9232678157124194	28.96551327040691
2.69975042838446	4.498747676698648	4.981151788313055	60.80329523335385
2.8178038783881205	1.2591166253013768	1.2661539789667149	4.548128376413338
1.8074485585800053	2.3338386339716437	4.230229898542016	17.782875617890735
2.095156212390424	2.525861035047144	1.020300592234781	5.372529599331135
2.5828658561064795	4.716971723379261	1.9502478308272224	23.83356173178826
1.83749661479418	3.7987341988820114	1.5691447529102642	11.004060382991723
2.119435034135788	2.640483444610193	2.472335819670557	13.966586231131744
1.2092746723694523	3.3891059069326475	4.823814733085948	19.62844301874832
2.0799596066479014	3.0690182208544754	2.897663566608208	18.42580735016973
3.540916090682293	1.1006381925557558	1.9729409536858245	7.699698992484021
1.6779492907397118	3.2146269702264143	4.291155213500845	23.004328980830664
2.6595708120684782	2.0901178943590994	1.9032284664107848	10.650349691582695
1.1100169126579629	4.998330598047579	2.763604838031956	15.452159889163003
1.8258749813533368	1.1776976628074682	2.426450804535605	5.257316074463851
2.463675937118981	3.726136837988844	4.993566977719617	46.25833223776795
4.584719478728318	2.0277812021765405	1.3688822337423503	12.746339755093652
2.894730138936703	3.4422321679895544	3.8990646547916015	38.99812909614868
3.389450233756861	3.1241496602203407	3.444624783444647	36.33676442937096
2.643044734492204	2.063208950384721	1.3864347144155196	7.702732894568089
2.935700070886732	3.218761015243216	4.564589364876505	43.57688112760517
1.576013418090802	2.043171961197188	1.22504443575547	3.9759231282519236
3.2787025555165696	3.5289211752571674	4.686964899351032	54.80063597140325
4.342765699588881	4.780417565673435	2.553106409667984	52.38805109480021
4.954646390160251	3.9138249355770753	4.858417524614397	94.67801727905892
4.676431785820541	3.873401124312141	4.721272594474553	86.33622662739022
2.832225861262927	4.6428004954742095	2.2816151498225428	30.0653548268985
3.8143001243823167	3.0277218361831246	3.3382273670567395	38.74317233231835
2.113922040861389	2.541237614638052	3.3508502628151464	18.010911545221834
3.800966241474508	2.6159538866319023	1.2986090516401738	12.807859089887685
3.4019861017944257	2.5338913343715297	4.481437023966158	39.513507446204315
3.949942651163098	2.1065574301275705	1.680011096593394	13.850484098901907
1.8873805167905848	1.240968786715304	1.2487047293446811	2.8999090824309195
4.115371656812009	4.07320136837155	2.820746918902889	46.806314316164524
2.678938720419616	1.3329637121191813	2.945132740799315	10.509430544317775
3.1076802861365533	2.2427359671085845	2.8978108034985293	19.6943705345786
3.846175820066717	2.557940454221352	2.271263706417696	22.463481049391543
4.158887368011577	1.48825814693032	1.8735905229167065	11.415052450000067
2.6864530753088207	3.421011831339817	2.0056877950702034	18.27350016171187
3.82470291723989	2.6084971326698425	2.6212133175852146	26.031775140885166
4.597982599706149	1.6257896315068687	2.1325637905824792	15.674434761634346
3.116745722965826	4.88018181873543	2.2970628512244806	34.13003660689265
4.534231462760133	4.463642335504163	3.0229710059730257	61.752726654947594
2.904753823325706	2.2341538198762274	4.962987872624924	32.4587778246159
1.7571286788216642	2.7240627927317327	1.834294614678075	8.801906108026305
2.4326975374967184	4.97130045341819	2.2923624544874217	27.40692312858199
4.129498941022581	2.641445710513869	3.680655733108378	40.214009038493494
4.223585739444291	1.2446755058255952	2.9163916886928103	15.451269192697453
2.116533411231464	3.102004333940417	1.2059576039432702	8.044392395846176
3.618935109559376	2.65339137232213	4.495063972301907	43.13667489412976
4.863895090144023	3.030079605194855	2.055865876136648	29.877565435239116
2.174359682350654	4.2515843494075405	3.3860668099866293	31.03964515031024
3.0209770589747675	2.1634699541250453	3.1657908607461724	20.596484733076032
4.406425209717995	1.943534822218368	3.706378412533864	31.687294710672347
2.6733331943794743	3.670626308030439	2.89895039075948	28.50030879160117
2.9703818809242235	4.6731867153914175	3.9109387160303632	54.9215961695698
3.157192892920174	1.9643307824501568	3.8471819261836218	23.891603215367752
1.0342613707760755	2.373262047431665	1.0585390429306267	2.616366869335227
4.171862444964388	4.0331344863413765	4.9349975193741225	82.55722138876553
2.9506498803477648	2.5560234856688555	4.846809474502543	36.41481979022266
1.058321988629753	4.744414963521796	3.2469613017917403	15.8417678269025
4.829464907910923	3.757543934526721	3.380407004772642	60.67987173427089
3.0873554738985143	1.2846060003084752	2.0355153068499487	8.159064709561719
1.784657998278369	1.5336695721616906	4.412288213132685	11.930003996323656
2.6801381070193053	4.98301651889293	2.6612098032988243	34.99226897726081
3.335221593005532	3.911824707283517	2.143199594999956	27.847842634676013
3.156368447355581	3.533947912893424	1.7999339603544509	19.889524489684643
1.5764281469888624	1.4169458530292018	2.4364545139189326	5.48993428684656
4.563895295066452	2.253607578827816	1.8209656396206064	18.79090089923692
1.991951938859504	3.631780043869035	2.540105019280836	18.16821788498768
2.300071580807072	4.540530986977672	1.77897527796948	18.64513813174872
4.595902833402771	1.5154269050208258	4.889261495830675	33.93302425592986
2.512837362207042	4.269958234921152	1.929989490375084	20.800374476734646
4.748130040529831	3.91845561962557	2.5506007091285765	47.38111553142195
3.5134115845602265	2.5395332264338366	3.777296501164772	34.39116175284513
3.013574455860085	4.336184649594145	1.3336291497920638	17.586087062975626
1.2807851131177643	4.951029765418256	3.632876271232279	23.34275308610469
1.0003742818756425	1.3315150950277803	1.2689473815006655	1.6824016206946455
4.887066314178398	1.0260561584642829	1.4731888874677002	7.464581172850104
1.4970705596507794	4.237260198541582	2.6704458413925334	17.16014916877065
4.679139984458866	4.0888513862505445	2.9358292014312446	56.32698337401291
3.4771545579357346	3.0571721468063133	2.8018171670837257	29.52928136453288
4.712249192582998	4.344063288870101	3.2247960430541105	65.83565801744759
1.3730738592038918	2.862000410705456	4.834407150258924	18.85717110315908
4.359610440081776	3.7270883211702746	2.9127973094970723	46.79111082333111
1.9042478665747569	4.179965633559856	1.6806725977417982	13.186375301761169
3.4162279167720966	2.4368100541072844	1.5996839290875149	13.55890134943781
3.3419118774917287	3.4963726149680663	3.7132432427709454	44.12728156285588
2.092552210419055	4.854674695659336	3.879001721088345	39.416610864582275
4.78071046943314	4.810094395233712	3.841319378965501	88.63599095221441
2.0931805681280995	3.0392007227160462	1.713846544868623	10.69252408817393
1.7484264200174868	1.3320618929815176	1.6677250331700977	3.8750147835363262
2.3989870818327783	3.7372624850741616	2.102382993279784	18.953385909343275
2.1995297856852023	4.981557948129743	4.540782408845443	49.76352735731384
3.2149368047993736	1.5273709402988125	3.3122659260486222	16.068209956685926
2.707539945325958	1.5389093636657996	4.889170210113687	20.806053660423196
2.3621661362318034	3.3929266180390205	1.4643462777183205	11.792091050834145
2.360562052843961	2.6240976376928336	3.254254416677276	20.09171067677285
1.8723695036027068	2.050927169683936	1.8293833733050648	7.147383962564307
1.8911204587036976	3.289324420960872	1.676878889281889	10.410945108403654
2.5844961682655945	4.111287840144229	1.091332539624425	11.556372168361559
4.180431093328584	2.7075780896557777	4.885756650180454	55.59969068194776
2.00278990967276	2.8970197623869285	2.4585850717361803	14.277325701068548
3.689589446603862	1.1911936145496576	1.2984776166707477	5.649478427155184
2.3914863697533324	1.3581926498965098	2.18570292285268	7.1716956152833795
2.302599218229342	4.685126193680328	3.87997042439044	41.37304012746342
1.6860093966076208	2.025146392556028	2.9136822555222763	9.976439666903854
4.426601972322197	3.3092726563401187	3.2173246718500046	47.26005734246853
2.666600740801836	2.512246055392683	4.2164023786757765	28.41057195731043
2.960788833136493	3.8562516037202976	2.317028507943774	26.61339042916576
3.1843172914583846	4.739337402897385	1.5944586069798137	24.097620119349607
2.8499596540701733	3.692988955070569	3.4227262058195014	35.37019072263305
4.115606164413097	1.006575974169408	3.1090921203627	12.909936945399894
3.8518110058044246	1.8420900415494712	2.529327122302928	18.010852206955647
3.525996325498467	2.0345709070249343	4.2653775065462485	30.33058991615018
4.18618309851105	2.7777672091886694	4.871697738386938	56.28867681837222
4.957761329778101	3.0251991084593985	4.023679795228721	60.29059284697365
4.290898808369413	1.844851426870521	2.603071455652148	20.64702985376807
2.7436170091156136	4.610618714969036	1.988217849124939	24.900935641662258
2.291902278657634	1.7406990156979565	3.3069132655178426	13.393983086586294
1.0063599564943255	1.508019466455989	3.6727354202613225	5.492100392242258
4.38928757250233	3.7020439467577897	1.6079790316605909	25.97225679395799
4.055351470356252	4.029694885476748	4.886188705791545	78.80459595652466
2.663834758972926	2.2226370390272523	3.704916486552633	21.892977905801178
3.358714903031081	2.1354438559425404	3.731670790000343	26.8709948442267
4.576132296256166	1.1447481085299716	4.964438486442933	26.250225806074795
4.2684054803107205	2.344536748147413	3.3495439555437274	32.97875038728565
1.8946496184042976	3.455570959227096	2.8817198691699626	18.93780245679783
1.912205884445811	2.371843681789107	1.1536979610688674	5.24029294751814
2.420846947562186	4.054253552761973	4.989144480173649	48.93452759340147
1.393106781493696	1.7297620772827846	2.8103549151304903	6.8902150988296675
3.346646945853992	1.23171222180878	2.8703068893302053	11.654907786009685
1.5194135586754989	2.8633477330901136	2.643866121013536	11.661183389095717
1.6885635815747104	1.250181486984975	3.253718866097977	6.865072625494134
2.4873261093613115	2.804288498745876	1.9107697664018315	13.349812507883168
3.570106715710124	1.5781171582323783	1.1543021203549304	6.504150681648794
1.7260181366974483	2.500223931118152	3.0089093109057634	12.874037902540575
1.0152476187547492	2.7887250115739306	1.52018029089199	4.31441327601608
3.9874233085740656	4.627115205997557	2.5025212710275406	45.413068278040015
3.471292956606632	4.325235568808468	2.2931420485724043	34.40228635674316
3.820296813533983	4.9452801518809055	2.4577785980929288	46.768639804920014
4.608482276387532	1.7260916789134195	2.73402373393628	21.63570600544507
3.4054988564700657	2.379670833914432	3.028494426447492	24.499796985069572
2.335677218363185	4.1470162334477525	3.617671261270156	34.611644769960876
1.6953339389503237	2.5531935233121152	3.0826608675965983	12.97797204213589
2.306769063478714	4.195197995953756	2.09818326897361	20.381605429333845
4.579763027942661	1.3600530826932389	3.6031435869835855	22.616288674050946
3.4605810853517105	2.139017918688563	4.527178365729343	33.68089197468894
4.264680085215465	2.8310969898434597	4.146375365299132	50.71844918735234
1.523061479687528	3.8441091834143823	1.6419660323090404	9.703761960395767
4.422244772616682	1.989848773336236	4.655578916647057	41.55461812171958
1.3422945547702807	3.493433360017816	4.426451523909148	20.841798691922094
1.9643176945507577	1.4356455942031867	3.4947819402082367	9.871817106171829
