m	g	z	target
4.445789530108228	1.8931484381458967	4.784320292198481	40.61260332102625
1.9758932364259765	1.5584539316505217	1.4022647929709362	4.307205685019307
2.6334266922182845	3.2329602198391254	3.3394447655275297	28.057705453442505
3.97574441287708	2.369570535474429	3.675111739622373	34.381359329815865
3.928603531781127	2.3583682305657607	2.8718988974042583	26.666717777179915
4.841096458324666	2.189248616064422	2.4657211835541126	25.935871058927905
3.195893352580657	1.6971795975824633	1.5944868060010884	8.576603322005688
1.7559904737018797	3.2634292958044813	4.148399520477879	24.430745503475215
1.8627648990824777	2.8192223238690053	2.100321545868701	11.071006604923495
1.4037825806841857	3.815223057759157	1.3203219251657656	7.057693356007102
1.985147719861524	2.5178347322683634	2.1375298208079165	10.702391799229767
3.4799526323967327	4.087050136447243	4.0481385743995215	58.45590584034054
2.0845772242740463	3.781375848060358	4.513946273275328	35.58954861658843
3.74455914581832	2.284006868946812	3.3822591851391635	29.335817289600023
1.8047139030275383	4.44463271684937	4.074459059252091	33.27310733568074
1.9228430303372392	4.4619998687903895	2.508506028619537	21.803967654950476
1.2109901859791572	2.8953313883900766	3.663993997218068	12.803948657470388
3.418790916915212	3.088274513132512	2.6345900138397345	27.792482212370256
1.6070711013283092	3.5030917711446614	1.1243985740212712	6.336155014838411
4.485659631531044	1.037287419393965	1.922168880122049	8.720091133726536
2.526800790329736	3.471498328900408	4.4741443167047565	39.688633100726044
2.1694814005374337	1.1373938992706782	4.2532587553150325	10.408035770998623
3.1118430685423184	4.9158677305959495	4.4811432639590665	69.25955493578046
2.8316147286062865	4.488268074674135	2.682954685538356	33.928430198207835
1.6472544844264625	4.158856340845508	2.1502175875902725	14.517092209668874
1.0482019107047065	1.3362365971865198	3.663371603419053	5.1268617724960315
1.4446764125628486	2.566748756299627	1.0074633688324992	3.8303199865948994
3.2981212333132537	1.843728319111405	1.4240657199851132	8.753034329491328
3.0258471736009263	3.9260144536733206	1.0815325050540854	12.836537770423892
2.8758097137090064	3.0605471505536976	4.328262306548215	38.047260888640665
4.665089593469023	2.3359574986499503	2.4263136582372296	26.487374496073404
1.8195330558450409	3.4670512539138265	1.2218059742865384	7.709752584132367
4.538428390338172	3.022354168261351	3.604776644044041	49.12432415841728
3.402968725514113	1.9328021032608376	1.8607266950420351	12.342081872102273
2.811648015289496	4.112440989962916	3.1776887452494917	36.33785745599766
3.943021003492013	4.435766607042999	1.415471681200855	24.171513428985232
3.518069436421656	1.094517552736979	3.6378616657660783	14.051799869257813
4.289172726492444	2.5009600208744085	2.697270158693757	28.947306951961025
1.978442029479116	4.081442357179995	3.289908157577526	26.682892582237827
2.3919154813347787	3.645380600779078	3.123033431511491	27.53766835243979
1.3875839770652676	4.1677480423328905	2.0032249301161182	11.379260870499248
1.7127469238626691	2.438042726677031	3.439265420552273	14.20206628842733
2.436757343248877	2.7993402491766397	1.2762495424574984	8.864997441854072
1.8476991146773911	1.6273589201740934	2.053552617409471	6.1223611884298
1.783270430487199	1.2385328894085266	4.129303159530169	9.122172889596818
1.0188487349689597	3.0352708502914445	3.6189887447219338	11.221647019613183
1.0222471966114797	1.2763479493522585	2.1781542364504065	2.856933806908641
3.1340718652001387	4.697967849862972	3.318134248453588	48.94276000626475
3.664264453506571	1.9871926963902244	2.1278382925166173	15.521739358325227
2.1785645979340167	3.620751957864642	1.9701866178013567	15.567685227745827
1.8973716433164585	2.8577805611549496	2.7778194677363093	15.198019788696111
4.394517907583344	3.419653181305067	3.682670583579308	55.634634583738915
3.4599985602446464	4.777543710811934	4.607740213950472	75.61872023866844
3.6095120541425336	3.087018246638052	3.2857442508034254	36.714552889120824
1.7596587499186849	4.838157574402583	1.949856098425048	16.646831113228227
4.081201959170311	3.700578000804774	2.6679871114900227	40.4728267325139
1.1945232352829251	2.828832380177893	1.0639166824546904	3.5561515149970804
1.0576396784640631	3.690683284913208	2.8447732699680266	11.24591546095687
3.688429722602279	2.570859041922663	4.910278088938894	46.49850516758045
2.68526967790399	3.701357361508937	4.856546719153385	48.28897662980457
4.454572771980658	2.226981126179872	2.70053374425117	26.64713280038747
3.8755266460259534	2.0504979951096582	1.9227891940751207	15.292310628751228
1.9950518338680203	4.281821571674449	1.6530212566793878	14.128485662388261
3.23674571174998	3.5390680744408103	1.8926804715560377	21.704614405277553
3.262409754765797	2.0688945838221184	4.114226509937215	27.571301940042016
4.210018582144153	3.207289331482404	4.539359639014654	60.96575141218662
2.7577924612637266	1.6623446834479076	3.5363206293046345	16.423183251165423
1.631113172002872	1.8891966459451448	4.507680844785177	13.956159805978105
1.2489007629539612	2.7265214870851646	1.444195392972433	4.930105828286209
4.829454159274086	1.407037894190356	1.4330859724848508	9.797509838101979
3.2941666860928307	2.016524480109549	4.660456900111078	30.66864537507646
2.362715108432285	4.98646728545984	4.804569541526684	57.694931139477625
1.994894920071764	4.127864510170564	3.303828952604277	27.78083937523123
3.5082443134700685	3.486020106367609	3.3873682604827007	40.82797316834151
3.4433158283662904	2.0101602052597216	2.9599267040837502	20.464921623842386
3.486676641969754	3.1415933449670206	1.5852882689035983	16.979657704874324
4.479228044286551	3.2322387185980586	2.0906954850794968	29.712390715418923
4.107933035774827	3.7039447301201056	4.479702844824928	67.30549717361929
3.4723489515136863	2.68041347131168	3.9020912984851455	36.223062089786765
3.0199235767874755	3.367386961343966	4.1936531386267415	43.20311196007898
1.6820918858130622	4.529775007140857	3.6737459292207615	27.776768748519792
1.0569724370221367	4.618038629890236	2.0554822625924367	10.158902968161366
1.1462556731630782	3.1725074079123137	2.730091138722175	9.899691277296945
3.19067149386212	2.8307245061773787	1.4121948063740877	12.652057287834259
3.2736666636627727	3.4730475609882525	4.314862450704789	48.57334344324881
2.3532473849162967	3.3416155696451617	3.0950273772709944	24.353831672976167
1.518337953567532	4.990551681768932	2.4010543713419352	18.549211065773296
2.6411594927005733	3.5322908648971216	4.054574841073348	37.92743926223451
1.2276165899164253	1.8258656237416475	4.354073826476797	9.690346632801148
4.105035037283688	3.3059718461386294	2.5664076440682297	35.340769575542446
1.691939331104634	3.5349536006109377	3.9092321828674894	23.39224260080368
2.4087557382560827	2.764995502355407	2.3530475233964028	15.596673392669505
3.817787340579287	4.558749510087027	1.4522311936108925	24.917735407480038
4.499890944673677	3.6470234203770655	4.8911041005529645	80.62260829171728
1.4375896460307531	4.386998757133819	3.4778481998033683	21.56273633369459
3.295667609607586	2.2406423867210696	4.236826891141464	31.646291436886344
3.388642987502485	1.3577587260771833	2.5160721318439814	11.782416619968956
2.3436109733614945	1.2509971070094812	3.737046893046847	10.915866042008245
4.240367437472372	4.934674209384023	4.6887691337045645	98.95288991306633
1.7930237740078296	3.8660177272203553	4.885593085046585	34.140786685060036
3.904418020083472	1.4269602198636866	2.668535532424357	14.643714325177937
3.599286381143098	2.5638454689861603	4.418269377654227	41.30089823631529
2.58998599643668	2.2684955054915426	4.656136664318284	27.424806514302585
4.11390075266871	1.8058709514765288	1.9517762742847216	14.363212032005999
3.7002759736800943	4.16790971893724	3.757233019815544	58.081006151328424
3.5970726878071466	3.8480893850605153	3.709142319606899	51.23122956601531
1.7966967646513594	1.3564762126294934	4.857615016646744	11.651394088014936
1.5191404502681856	4.479994703975862	1.2321419045118396	8.310065361131226
4.390872582756844	3.143754925142503	2.585359824230846	35.621272772099886
3.3879943880146755	3.878577590385447	3.881290460921172	50.95996820227491
1.2507261228362756	4.490205762708847	1.4061139220189718	7.857900881902596
1.2049713217281297	3.6829972965564384	3.504636384475901	15.404342885680231
3.2184195322951137	2.052283911333521	2.7708713442990542	18.717341252363063
4.059153145476476	3.168973721148794	4.099909954373913	52.13302545905305
2.748870534121118	4.377910933309701	4.044927184918524	48.62747458529065
4.976025016036759	1.7192606142284284	3.8642750020039887	33.801005668249196
3.48022480657156	4.224351804767759	1.209156269865996	17.939609355137208
1.7409340996153757	1.325884895829978	4.234593211871818	9.620221191097365
1.048234891057381	4.677296985591581	1.564674066896429	7.683479830515631
2.644043884897536	4.81054604609877	2.3091921375589246	29.15890016092033
1.2387965546628084	4.828194829659826	4.771859899557347	28.387796723334056
1.4365120065463493	3.207449102498971	1.0739571746323144	4.9791411150517435
3.250434370694608	3.3020358445666247	3.6926751144380807	39.633161775780096
1.5964050136293135	1.290872570918181	2.162310738438564	4.4015898738275245
2.4524074890827063	4.213750983779017	1.929084272208462	19.747070440253278
3.947847568367624	3.4852407328173176	2.32872357792803	31.976426589414533
3.3064366278975235	3.2319064962675568	2.5699509218811967	27.67123904967029
3.1030037644003063	2.1187833642182032	4.0079324538139085	26.681800640409605
2.9358877446139298	4.599190555437	1.4441919220320982	19.71801565515031
4.215947684315835	3.714676460326451	3.3570694420506064	52.05513090737958
4.451757271226301	1.0573367988655469	3.851218851350696	18.01749431704901
3.0340776283786988	2.5183582270218943	3.4000228415919618	26.124073066086748
1.8009550919695716	2.2517556427258287	2.68182299697138	10.840491031623609
1.3289763949339255	2.523729176451301	3.038828398714028	10.263324940220029
4.534393259539299	4.982030873433347	2.4806627520226883	55.96925089377094
4.113247436740641	2.8355471212726253	4.712467734148461	53.618858086166426
3.1357536367226406	3.06395305204718	4.971485907591207	47.833470981103865
4.509434671766792	3.803080884143759	1.3398717678213377	22.8476087614228
4.8736287104260585	1.3250168734730026	1.5075154378530509	9.569490313479236
2.962202792730962	2.010557011853491	4.823199055041588	28.633203606143155
1.3324096618787955	3.4282198979792367	4.834757322895783	22.09407663217167
4.661543542717328	2.1489392832780614	2.1869072729464016	22.02215373303775
3.7701361064790913	1.851004707256744	3.2657994053119817	22.86239714995745
1.3317360552913704	2.614511567387644	4.790962098080713	16.507451227587204
2.0587961506835275	4.380970302328601	4.832903794925062	43.288054715865975
4.439549718320468	3.2632141157345926	3.3636626865063817	47.975102465337095
4.092272410645947	4.61841644648811	2.990670987819487	57.649696840211796
1.2483656722771697	2.594080213086817	3.4224569497217083	11.113291835690658
4.448605421222219	3.4894015399239	2.3854710667292496	37.485842576060286
1.5933104872005392	1.2317100243469357	4.4220073385408405	8.691166345785025
3.4653118605226805	1.9476491090098025	3.6466358858841854	24.5747817342577
1.6966583068336822	3.8264582166995527	3.149228293016787	20.3509108593303
4.187668629379169	2.914691712292868	1.458888293225583	17.692508813845187
3.96155241148113	2.688545585154456	3.09322011209195	33.13081508711544
1.4679810739884758	3.042752172780966	1.899066185461696	8.43374457151631
1.7270946925801431	4.9999004126511455	1.7579013709444795	15.262150985443975
4.732999981238304	3.7354917893683184	3.546923876840045	63.18202115911861
1.1417632997239875	3.5633455722289047	4.269207071318038	17.491115250091614
4.784374216362334	3.237989817442243	4.5828387839530125	70.48719908205085
1.8629770989780323	3.9432510967719536	2.7268686498949037	19.776097201265262
4.9778401064313815	2.1839032525555933	3.3567878438928145	36.4604763287293
3.014849755377419	2.8236404861234914	2.951519270771306	25.11826485340938
2.297169522232531	4.48428029118777	4.904998701875741	50.9170875000226
1.7906147390308371	1.1735367402106631	1.4431889080270976	3.011220524406678
3.2482549000344374	3.242110789507372	1.004661053825788	10.443043971037955
4.889423101663133	3.7215713341662826	2.8450886629291627	52.0416660286576
3.993456472229511	3.387954476789356	1.7784064743191403	24.372092580132612
3.4548639394388503	1.4777801061134317	3.986848345810949	20.479113571809155
2.8772833921175267	3.74413255303421	3.707453917486367	39.29825963409392
1.6225134279791749	2.0363021162767567	2.435931756711593	8.157477600495394
3.4572018624770817	4.089031984193042	1.281563877030603	18.209253743474846
1.4956153365248055	2.139322932595464	4.262490246561622	13.558333799745778
4.727866853861812	2.065805556774725	4.57289869086526	44.67900761323157
2.5433818809936657	1.474670950408539	4.177885406176738	15.742371829061131
2.005637903397055	1.8154888549072017	2.950766231643452	10.950716006128971
4.06699001596457	2.4086715190619827	3.3645163086797547	32.70175138186664
4.316198395203004	2.454930252955592	4.041443504911568	42.11508534395092
3.8896276358115855	3.5560731140939867	2.9671282788971025	40.53103330127666
2.5514604902038576	2.851855867370395	2.5071612002681096	18.15250425749949
2.8161331734162767	1.5475929813719755	2.411071414148678	10.474453749108724
3.111111057472241	1.9635647336008484	4.175338524762963	25.57200033237037
3.3431923972630577	3.272623640986138	3.7600042126059536	41.44837280754407
4.545129262127531	2.88572938240293	1.1916652759075212	15.734185275406384
3.36253465252441	3.1869601842429964	1.046338237601356	11.327322297098284
3.4017353371194936	2.9098507907673965	4.1682852075118415	40.93605309837496
4.349312639746412	3.8016579182369226	4.2382574041150765	71.20024062794971
1.846950202577456	3.83592916752043	4.619532390041152	32.69772440312475
4.6773561814281885	2.3115920387910665	2.395342099315068	25.865918455265383
4.235649278443851	3.862125924812853	1.630063013105259	26.699742475663157
3.202413347219536	3.0730101021008225	1.790504298816512	17.886758657599124
1.942875347971424	3.1563164761982185	4.751077554675941	29.026226858915525
3.882830908004439	3.453160559088565	4.562815081615356	62.82008586466435
3.299395855456391	4.134502993966708	1.284787249616329	17.500490405617278
3.387240650437485	2.4162725926646864	2.7541243890314395	22.541837331063757
1.1129785228575884	2.9748236627395386	2.0838979537276043	6.846404247030762
3.694873456635348	4.829404683637708	3.8940646171317854	69.09510924288307
4.494085817797784	1.2730406305636812	3.2828229068000385	18.984598208961135
4.141359659665991	2.016974741892257	2.8487937273022066	23.604620286589977
1.2565599006576469	4.985371365317072	2.14551770133268	13.581754861799075
3.776229266856132	2.7672856751349952	1.8916264786402548	19.60848403475799
1.4858751186019048	4.880679524249671	4.0184978226243215	28.951758254280783
2.6687717522735976	3.4635013802397334	2.697141698753841	24.96631960052263
2.9948077633166843	4.179385682432882	2.090021445972579	26.2930444883614
4.1044329634701535	2.5897101305307646	3.744898082751495	40.1963128070228
2.4349334528492834	3.669305269985896	1.9292751802380816	17.02648467273619
2.9273521661322968	2.925392128231594	1.0389188348571068	8.833249387325736
4.506412682356519	2.5396514470695446	4.177702337484841	48.25562289722098
1.574187414770145	4.4019985923342935	2.762582473984597	19.295646652872833
1.5195300894982533	2.922791104166577	4.77740230877481	21.07832325565646
3.347063154365648	1.6609743251354758	2.49706139280196	13.65760584732212
2.453876312793596	1.2825308074263575	3.961755205569697	12.405355470284515
2.938782798232109	1.4130107665013352	4.578153003752743	18.79773232499465
3.4825944795187	2.9465227701536	1.7671286602676233	18.12831552380161
3.067524067197452	3.946313749584948	2.569617828396295	31.23549557916015
4.638213469051781	3.5910560307519583	2.252916710280805	37.88580795819864
1.29902985460391	2.916676348310666	2.943945825892635	11.192619559064683
4.036667012718766	4.049875659099024	3.1229867701934	50.826467078200025
3.4133311995007465	2.993885085316433	4.536496116901938	45.95921802022664
2.4025404808554223	2.8347160024809885	1.704949474505275	11.568955466937819
1.828640144518164	3.819048660209184	2.0092675505304496	14.075206934782274
3.3361748297027085	4.259110872985759	2.3608318445138816	33.43058795728255
2.5000645859547173	3.447837949789629	4.997383711737885	42.990179618768266
4.958163993848625	4.250331192194259	4.001301442139639	84.59283689850339
4.913987218847435	1.7305266868228548	3.933435410347877	33.657004689774816
1.0835858691589155	1.1457051307466912	1.7335748132726003	2.1443112148006613
2.1513624551804837	1.1327841349547798	2.6050779054701887	6.365979083543127
4.545885368531903	1.6570760007294842	2.4850446445143004	18.95835850467814
2.5957171820749583	2.946796544678213	3.9044411387156255	29.401200824199737
4.3106733732319285	2.907402170497684	4.571047153496281	56.87768561180676
1.1411022472071657	4.2114850710657725	1.1172424204900937	5.412359906838154
1.6117924781473003	2.264061604144062	3.3802790692549465	12.23206821238257
2.447498854043081	3.2359426903227813	2.1285001612035224	16.74381586246494
1.0650951830972302	1.7307868602170426	4.743207889238902	8.806436654590328
4.818606622159389	1.237830239694773	3.764065148810485	22.43242715014357
1.8169773290601128	2.0789870137476107	2.362516517462858	8.916697249647774
4.8614321601838535	2.8904766470896464	3.3954852493122982	47.5240287382653
3.0610344967641856	3.827008913701518	1.8256671263960165	21.122936820922295
1.958747581230324	4.18893306117533	3.0393448133446683	25.25673167158243
2.9690493792268016	4.0156257732502905	4.402128496625005	51.9048295071484
4.36602339373194	1.8723375740459165	2.8108690340293165	22.85451335290336
4.925472007615238	3.1396999410544955	2.052059689050389	31.68146318998468
3.4637604079619098	2.957814795450028	1.771757812333945	18.232306353852742
2.0606925717554327	4.030734183485408	1.5590209641637411	13.09854360538426
1.774308565806785	3.0886857086046224	4.474016086280219	24.38768235512845
4.712205427370186	3.7168075423600047	4.800382416827102	82.25010742060792
1.4577572688900549	1.0525478822191223	2.115477938234628	3.2590818120608787
2.8413314304209702	2.1051529607824007	2.5218991418345307	14.904744136110692
2.4475406485937032	3.6851329935334447	3.3054981581560634	29.331671476849376
4.649790325478012	2.257418289181062	1.6031662213384157	16.899599049330615
1.5102678500498998	1.2950714899662892	1.496126346393162	2.901146537596046
1.7966663195735575	4.98787494165908	4.891733882719381	44.33478363749961
2.009263797199773	4.83138549083729	1.3161749935624796	12.772850366078446
1.997544576797575	4.231758746942163	3.4688481378868965	28.92638619312142
1.1328551044419966	3.705855232208227	2.4858537963513387	10.686016299673199
3.724657460990656	1.0384508061755664	1.4416814640138451	5.445968251085815
1.5752697275615053	3.965569319609541	2.1900695354718405	13.799019139585408
3.4232280619407467	2.8817294892863616	1.5603746916476575	15.280975255241522
2.1928671875824826	4.025695490314494	2.295097768051784	19.90850010014606
2.8805169038004794	1.4123289124029808	2.1765172261324435	8.919233553542893
4.568588553251878	3.7826080860287097	3.0020945902914424	52.20706503463268
4.829792212573689	2.457325086431984	4.432000919658071	52.784473790401535
1.8544901692749656	2.5083385412281167	2.6454630703787254	12.463363025352214
3.8933342764678094	3.626923620643084	4.110677054492371	57.608666886466466
4.196763283412149	1.4180403749438244	2.5982018263842144	15.45004232361407
1.2941100663976743	1.8397575506040904	4.887499777327107	11.522491514651525
1.6442430059213429	1.6760762915077647	1.9788264783098688	5.5174026465623625
1.0110415361663678	4.239677558334384	3.0975314039989303	13.298165696068253
3.093128970324523	3.491597789529441	4.485291436306569	48.09402792320224
3.610426124035012	2.8591322769833667	4.268646716762328	44.106844402620155
3.259034039653326	4.032000697888655	2.283088681532327	30.302383890314314
4.450019253869499	1.1470024521960624	4.431261937195705	22.72278037283484
4.553898298031559	3.3446573991234967	3.504250476930709	54.332216320463075
2.323897066467462	2.2511161590745963	1.6658924276027989	8.764299436232895
3.8389913116881584	1.882582772416439	1.2173118628285238	8.806790072057643
4.722513897796334	3.843640537062207	1.8448961772821344	33.88434786847103
3.9980016073602185	2.948114143103904	3.657641234673952	43.423586347410684
2.8694283346632683	1.6242416969486495	3.9109599649665614	18.29974421535876
3.9473870129515776	2.2471076921819786	1.566994158706598	13.934029016103935
3.967507085444021	2.6441911375954623	3.341821846089953	35.15885012905205
3.1770272821401537	2.8243055913871555	4.609082375789638	41.857730587089335
2.522608880390252	4.726204751824722	1.5890026591551347	18.921607395881978
1.6985365707317048	4.5519678245157005	1.113584680362916	8.543453428920964
1.8892334076302373	2.0974261010028967	2.2289643261894594	8.83462687141323
1.1246882191231955	3.1766043942132653	4.309497330924066	15.236475789135993
2.0745113679708806	3.6004419441794777	3.9600493208069207	29.36730664574366
1.458491589764466	1.1722284536849727	4.988843640386946	8.574366047388548
2.6783193777604746	3.727092050877084	4.501457110497982	45.40173555989492
4.403548790485703	3.5981710255356534	2.964161138997941	46.13923790125455
3.672123960383305	4.619703152750665	4.208128836066593	73.12866873219383
1.5389804639043336	2.8681635303855653	4.634492679405835	20.42736159194025
3.1667341761292565	2.6274056221591007	4.861396409468477	40.77804338153236
2.632105633444472	2.144817050516153	1.4458471560861677	8.361049193152175
4.6286524446570345	4.934298810305993	4.32613551603092	100.99867541604937
2.5342485925558065	4.294005573129049	1.3446147256669216	14.41709706396192
3.203998103727587	1.878432815945113	1.4289819400723296	8.697682653642122
1.2736320256975473	3.634827765294351	2.9631443742661934	13.669831533889598
3.0733262777804065	3.7835467597320633	3.881738917058604	44.95524543113786
3.735369574902813	2.5741714643503366	2.780765535100909	26.865159768120364
3.1441017599645686	4.5704891644287375	3.128537579167177	45.29547927620408
3.5757084301855664	2.234385609925708	4.257985305860086	33.954145597897515
1.7079040488625792	3.3150558542864133	2.885603957179543	16.312272188449793
1.578132133810179	2.68997716445904	4.020959569203418	17.149635655670597
1.1763765365596428	1.6746822432851594	2.1126373887807874	4.189685870971829
2.070221057221494	2.492177341098572	4.853889741964098	24.97932351047941
3.0455278008434026	3.728451541528108	3.975346251576947	45.66543227806204
4.137722403273806	4.041852387313648	1.395566972055596	23.322029998642357
1.3726258689187687	2.2512404248419187	2.3889954737226184	7.29842860826197
3.85304347437474	1.8760779324213928	3.041227223529555	22.194075358356937
4.07674938998837	3.2447878886522523	4.9089951083811085	64.8993993485776
2.261919664062896	2.308335825307286	1.1579893755391009	6.097095139301804
2.039897031301772	4.4208223721614885	4.564205334376957	41.22058701336619
3.492463412193268	2.2253853952865104	1.240608154516604	9.726243486626231
1.6223108428572333	1.0443693442023645	2.9732247739115905	5.050860739345574
3.0719094873416903	3.3962555063782074	2.9929655399806623	31.62971198450306
1.946944306676245	1.388535508220019	4.435203086435756	12.170992134343763
4.40958930485259	3.3974459676160484	2.3138875309330125	34.717092063940434
3.0574546469337744	3.448663642721486	2.4520269541471933	25.984789909473044
