c	v	omega_0	target
5.34564486022971	1.345043257639071	2.2005615237404927	2.893360162178183
9.854976888822351	1.6062971919366889	4.163762867936346	4.973052966386033
3.0365702147744305	1.200844468631172	4.5820633178879016	7.718415912849888
4.242385681804529	1.7251433128441234	1.7433516973077356	2.9405377567745425
5.399741831352703	1.020625553412276	1.874965569822861	2.278067569729098
3.3108334002545137	1.7644437150929364	2.164498093508717	4.644236955043343
3.098610713812052	1.522091396627573	1.9812496708486549	3.8187328402905854
6.132194218585656	1.11916566667268	3.5827401873837608	4.410831827906361
7.21680919071787	1.4788267800214814	2.441248859684724	3.070746894381681
5.685318164051214	1.358823998158909	4.3585890835028325	5.737195350443905
7.044225219463774	1.812429360480568	4.621512017990278	6.199494057108312
5.877496459114219	1.647104252520175	4.223750813888573	5.841543013437769
4.133048368062892	1.1290784310743198	2.0485937919436883	2.805410616248083
9.512606610779851	1.4580535517669182	4.456073730233827	5.255041543979319
9.374033996637635	1.1548590779728425	2.2362759385604885	2.5455126835209922
4.186626904577893	1.3346739178583922	1.5621002729850233	2.3479357793375377
5.9733622899390255	1.806228798528516	2.3150691268570114	3.3678790965078584
7.950983170424874	1.0889482754682376	1.5637749823873364	1.8115199224271983
3.230592720281792	1.0848695565075517	2.5558680177110333	3.772590156335689
7.574870874307432	1.8360694501367265	2.590796082402801	3.495071067168075
5.4603933141649685	1.3584885448605175	1.669850500732783	2.241970765600374
9.564987222925874	1.5006625864468828	3.39542421159094	3.9909441466644036
4.449066941411315	1.7155291564789952	2.014792758677216	3.275578976732231
4.3786798793724575	1.7486201792944227	4.6466486718414135	7.864556652620701
6.3615075121657725	1.1930150465008964	3.7232449983183447	4.546279814779919
4.5758606464006295	1.5659762994442368	3.718096281966785	5.636505363541382
9.157709375624766	1.7011789663564798	1.029151342290889	1.2793895065600767
7.242210764708338	1.8709129967745088	2.183355757927925	2.935679813735472
4.399338834952914	1.937130217884634	3.9436922901863487	7.026907978455523
8.76570231653595	1.924699710287116	1.8498196188604337	2.393122042543684
6.5726177314257725	1.2613017799861803	1.8614214974335663	2.284997245688453
6.390353432363181	1.6225492537058046	1.6372880029317427	2.2243593269826327
5.0235245652212575	1.2257271888017178	1.9470745134515808	2.6060501820802826
4.458593868558619	1.1214506671993594	2.506569787721438	3.3628301904163695
9.57790254045678	1.825054702918557	4.947160311802668	6.236802297889638
5.555781759153684	1.7847770596372172	3.8013412971036526	5.546552148439357
8.127257794959133	1.1046014212071462	3.2731559943452035	3.682067736721263
4.162613086314376	1.6008953646570492	2.943011503641032	4.8590535196237115
3.375499738724532	1.9644665293977424	4.065675277406419	9.761089090640214
5.314862210115732	1.6229841925527957	3.0329648423062503	4.408211098943669
9.856409297494077	1.5999936336524858	4.591634379866212	5.539738095405036
3.1154274633910006	1.6169169625087694	1.1360879626165483	2.3954337619151036
7.4142349046989935	1.8828773314661105	2.2271846149408696	3.0077060958001938
5.102969099279565	1.7537886438925143	2.0592587557804034	3.1344666194754045
8.604365806220724	1.460956538264989	1.88187979854312	2.3042901147816024
4.7030124281328485	1.7946398515285558	4.773220719110167	7.70126916146181
3.6558506074000174	1.953307803299717	1.4122764275858772	3.0499412216570785
5.70508314774411	1.6848139266344724	1.183725457603792	1.697131587141087
3.4415364859654294	1.0724644266205403	3.920575708204873	5.760128700453576
3.973854391000869	1.0423133221449936	2.7954694845460306	3.7730728728551157
9.560626585401106	1.877470517683632	3.5778453490083217	4.48181953346719
8.861986876972386	1.6597253701361658	4.996281774663896	6.10412194795915
9.219043748934345	1.739299599066762	2.623142225373784	3.2415359328980737
6.452861627177756	1.4233338580137986	4.819683484298097	6.308831978290267
3.822855820144528	1.1003686307902991	4.826412840396585	6.785927677043245
5.254313857984834	1.2573939106651209	1.9006212084068967	2.516677655052328
7.531729189445483	1.2110012409157571	1.497664572684586	1.8044224043220378
6.8099632069064935	1.1617396809581608	2.2917762981928824	2.771136505466776
3.339980149284234	1.2600293079467872	2.907522285334512	4.5851312889948055
7.36269366719864	1.3353182838302549	2.5376190143861725	3.109055754322209
5.2182288836929605	1.2079431427568226	1.1586650656465631	1.498532141737462
8.456218848207879	1.9843367823252287	3.5316548427194503	4.680831094095248
7.858056224147933	1.6959773495446977	2.1448911383193936	2.7552518883336288
4.05633013829468	1.0089308582829593	1.5365422286978938	2.096247740349111
3.153935500363961	1.9307041118162656	3.9440781055502496	10.064694221931841
5.18142488986766	1.306547342122574	4.413073857745184	5.899297591661528
6.902050622843309	1.0066447902352005	1.0996122544557396	1.2757258270217433
9.097747982857507	1.045395358823275	4.572735805077123	5.2194598068445055
3.1060387201776334	1.4861706097286267	3.8433366322726967	7.301932102446825
7.939065646975276	1.7637889064635046	1.339843953882489	1.7227701091950787
4.9995873801479735	1.187298921754426	4.199757442423607	5.442541109057928
3.0265138080509253	1.1342969316214742	1.3281896533626512	2.1110427763952835
8.441469575042424	1.8893291698006176	4.5888241113244055	5.885214099469572
9.283611626455825	1.2873181402758136	1.606438678379159	1.8790676248919536
9.793779349911732	1.220723246499836	4.5194784498413805	5.154765248568753
5.281882730504717	1.1985164072960162	2.905551557024228	3.697120518554334
8.871515200532784	1.9241725981974844	2.2079026058120297	2.856667116179867
8.951048167549548	1.805124910529424	3.7522913495670727	4.7151340954710745
3.6075523795324416	1.1724954919910755	2.5524046764088366	3.719562977157453
7.433145159660278	1.149613501617245	1.163410205291187	1.377193928188208
9.791477904728977	1.3255954191168056	3.3772833179773274	3.896019386324167
9.634044806451216	1.8066369664100808	3.2461768630973618	3.9300171865856752
9.015772556634063	1.8695733032739552	4.573910254771056	5.838949876271543
8.369436344874277	1.9856267648533568	1.992863488200916	2.628037744313222
8.65759552479484	1.3928412909704335	1.0083650388345138	1.1819833087915805
7.109352725300092	1.024259178920333	4.165173567996538	4.826532526461154
8.409881756101317	1.3988774278462288	2.66438032008648	3.165437716503492
5.352582440537986	1.917599498318988	1.78560135198375	2.820956806398749
4.7321735864533325	1.351106413937333	2.102243824020297	2.986547328931394
6.311569040700992	1.9469742068361555	1.0731550544876374	1.5728437969561253
7.603735908256459	1.9588504001689857	2.3960644321418627	3.2425581898207314
4.907483644956883	1.0633017136684304	1.6388018626518113	2.106313337880948
8.303471031883044	1.2972175370740953	3.6813622753970408	4.447080425190376
3.914339743456248	1.3703987340075996	4.567287125645505	7.033799204961395
6.536685664191909	1.9727757778612	2.580617437069712	3.754018319917858
7.9730458675467135	1.1877063930416194	1.5548729785421411	1.787550247572736
8.802248327610698	1.9429059441449927	2.8658603849489968	3.691948770569576
6.906553204720385	1.879683177007718	1.1193432209697882	1.5488672980435174
7.137255332931312	1.5692215507886735	4.4732807008004105	5.610607887827433
5.404794343112523	1.093502884008556	1.9431976628126109	2.4548066899975787
7.196044431752728	1.450472138120248	3.4868732004222784	4.3100503973019935
3.863244174633755	1.7548593757152104	2.287836832404572	4.144548899944944
8.536350334487505	1.6522600863653532	2.187462548307919	2.720965291031929
3.7814770786054654	1.8468724509548469	1.6574237794045756	3.2112770657390675
5.363779511203388	1.9827170518855528	2.183209380981712	3.3931869446536416
6.8289310181259175	1.3703221857658043	4.249189175876206	5.392594883279154
9.014836166888132	1.855119996986432	4.2500187051152745	5.422952730558817
8.091547556278849	1.469265283905119	3.73112053720855	4.554346011509674
6.373391530803867	1.5931127741874338	2.415569283920959	3.229691339963704
7.6648373746144625	1.0543085454805443	3.54494887146596	4.159344377077406
6.705043466061772	1.984043170075672	3.12361222350754	4.505076409196109
9.560514275791189	1.0483645484058768	2.1934424274762487	2.421851759406135
9.126013216322246	1.1090055783703283	2.101198032406097	2.4080875656466074
8.84014063073382	1.3540351913875606	4.810135790535131	5.794199412909675
3.5001057998345217	1.12272232086028	1.693316936272883	2.5133920647122863
3.605053276081682	1.642189028513372	3.7345104321812	6.9462908673554296
6.032658432912022	1.4944964081663463	4.00136202864061	5.349851885428325
5.769245769271352	1.616206300481115	4.475843561576847	6.175045125103618
3.887304001761912	1.681353577883355	3.443895091104378	6.053859531085297
7.655373516344997	1.3794914082870957	1.8397624658359848	2.2360392928887567
6.535758796777409	1.5007340556854505	4.738135431938521	6.090519839298055
3.133430020077869	1.5586246981381064	2.8620420200527765	5.760928181923567
9.805253680187551	1.4078948624716117	4.027004329093637	4.685007744932554
5.84762373617694	1.1246403725608651	2.622900775993241	3.2556088808933383
6.253528645592921	1.0182227085735809	4.180625095061262	5.026374084604169
7.68207655755363	1.7251855124866358	3.1336430235588817	3.991516214032058
4.435390157038071	1.8979216690189609	3.911290347485372	6.910689182928493
5.035328332687998	1.4265200888194665	2.16246310901298	3.0339665992143527
3.8444395717461273	1.4122877778820793	4.4612007112077965	6.948943411680952
6.45889211158872	1.2753450908154325	2.0166199481876297	2.4890885410167605
5.944782939777744	1.7743991529298513	2.552998303843712	3.6613923151760357
4.418442449780333	1.5669393073860434	3.3334733980745668	5.188091936512201
3.1826120893341088	1.1199419091130722	4.187053665991306	6.450077805690639
9.424767156086556	1.0187479751307258	4.213364691551454	4.7613230866461445
5.4399285942725815	1.9616218329417243	1.3600286119060758	2.171166652459952
8.663651885015875	1.5783015693873144	2.7781678974894497	3.363403289244944
3.819465655443669	1.631704723994322	4.715731394516358	8.37233600620816
7.948616432318194	1.1252021931195773	4.050485857703594	4.757594294772179
4.325568483594949	1.6469264605297314	1.670580363161854	2.7122442340634523
6.367670998137287	1.730720385061554	2.1254691067854563	2.905444783589651
6.97735404957299	1.6124871894423882	2.724425556326717	3.580447030243288
3.742821630982912	1.6204257180798742	3.0339172827124474	5.438584588691163
8.61467443015015	1.9020219426913985	2.525049592991111	3.271889077698849
7.8517969020162575	1.8983171215389123	2.5521491100201645	3.329956911518041
7.283393487725752	1.4784278884952518	3.784977904810914	4.780582515885746
3.939683137676621	1.45394912078037	2.894982131003232	4.525543120097486
3.893562755998104	1.1485685686860698	4.762889553640697	6.769356565666909
6.4881186089380805	1.1733203088951143	4.913288299917441	6.022769180580993
4.534300291787094	1.5395928142909314	4.667499135349521	7.0278979492095015
3.8227437669980353	1.334856708371806	3.70954086290209	5.796898461739775
4.996207417563647	1.509540452038407	2.198504805033036	3.1160434100464562
9.335135384522676	1.1742946729676809	1.7323892807318035	1.9817691217495772
8.810914609371746	1.7385992525608236	3.5428596336171063	4.402421506248594
4.053287271084452	1.8984172239247623	1.8040638655992465	3.416193787114765
5.499930540455162	1.9074478010540816	4.185386432234878	6.2981501108069775
6.970943902373	1.5447745635557544	4.951798568648198	6.352561051637934
7.328572996381268	1.849818424464264	4.018056603816028	5.439913427348182
5.144689821208819	1.4345530180498929	2.6758139692811795	3.696184672850435
9.037121552781947	1.6271289153811754	1.6762173439153167	2.0202365220599567
9.512000072662966	1.5968568973741837	4.881889696206509	5.845707980096682
5.596314924207173	1.56669130664112	2.3237270237373666	3.162258866568763
5.8046190797527055	1.3049639666553463	4.1369751256555976	5.386060284716315
8.587589608506049	1.8567501192363527	4.0583539155609465	5.209287111938119
8.411401893451513	1.9635728208963643	4.119688413104741	5.344014497238009
5.522245735666869	1.8688185922038456	3.701178059411214	5.560520149147928
8.941065783525653	1.424586752475549	1.0292349805140564	1.2394418380529368
5.271728835843074	1.4439018265643018	1.7807711681674443	2.459091964899062
4.815307710387407	1.2126220047854022	1.2681194618537268	1.6885600759527697
3.8702266797574727	1.0948472911119391	4.090941060766904	5.714264628225974
5.299931967158795	1.8560578956744336	4.485655500302828	6.847863866358824
9.949765668234845	1.0381182054317852	4.068339083029628	4.505662131467952
9.1482563688825	1.9464563384677087	1.8660662845084104	2.3302739168723168
9.823035908970844	1.0076329156193369	3.8284795871694497	4.273343905796545
7.206275339105461	1.1808823774229071	1.2571783026947068	1.5132129597645532
5.379586913917437	1.478526243193561	4.949143113213232	6.754934568822059
9.680750141513784	1.7922197213517603	1.1314291048683924	1.3774117072068193
5.730260151214568	1.2982956871065436	2.912184681753142	3.737531857606522
8.467436701515899	1.8689081243784809	3.940330024372078	5.007608155287233
7.661266653875204	1.4334662507202722	4.860905062930517	5.959819968965297
7.158042883967871	1.449311163962924	2.4184300095547315	3.0259610661356953
3.38720168043084	1.494334908149343	2.4727503026781688	4.375919142091701
5.812005066477084	1.1999420745310077	4.624543411127645	5.835278931497779
8.762705383226361	1.97516711238998	4.323979159922047	5.490190936695599
8.971368643732179	1.3381127485856807	2.7830388194748656	3.224380343734209
9.41485714415137	1.1704574237588492	2.237639329838513	2.5437916304251016
3.191434317026838	1.119230256087707	4.072165755741317	6.347698709383093
5.713576914276402	1.402631486580708	2.184210999544182	2.902273178986134
4.265285091985425	1.33942560357514	2.9497413768985616	4.343065898876509
5.331326015722537	1.93941127557848	3.044660105163348	4.714280322004117
9.613169105616574	1.5451467314040368	3.13481296375202	3.724474903286193
5.762899033261965	1.6672600236066288	1.2830502173801412	1.8018291810038003
9.327783951943854	1.5469836563997972	3.152563170067799	3.8699713695231917
4.196231386199639	1.6760674860343798	1.628245763324506	2.6501333589959195
6.655529710920554	1.9392411271564107	1.1251789491096469	1.585204511532663
3.6938476486648586	1.889406903766902	4.577058769334221	9.543864340713972
9.491499942982491	1.2113134853273697	1.0566850750920858	1.1988247447200644
4.581257779253889	1.2307113291734757	4.670834381628932	6.304553355113765
9.18309044610224	1.1121608894013546	2.614774319368028	2.9498862668746417
5.2025785220253935	1.5987168029045136	2.8680969142018315	4.110788596158504
3.8984734208180702	1.3283996754077694	4.625371548999689	6.9743146766354975
9.30541512839827	1.5955332577773718	2.1993313115097606	2.6668184487331814
4.557512251364705	1.790941397205904	2.089082677425788	3.4822346061500755
3.445083246779437	1.3578973839274142	2.683061490491188	4.417761847544621
4.1434258185280495	1.9200850940383445	1.6729743580563046	3.073511756511495
8.9702760405876	1.630124127887921	1.582898185306167	1.9650767629143178
3.100427048593808	1.6267596472755863	4.200886670471089	8.867932430751331
3.6115616057268274	1.5958070487261715	1.7772619553552669	3.146907417985851
5.640822398427824	1.3803003039456778	3.6753676793705146	4.830959443331094
6.197717076761991	1.567639376770957	3.9952382550824894	5.38100657354688
8.217901389647219	1.7213315727402767	3.296107344572314	4.215466022299572
3.8048685080070728	1.0882983203352892	4.16179228545513	5.842576748117264
7.475670605979817	1.6575073447375903	2.5769556933267777	3.2299774684106715
9.87592698894028	1.3981092744182604	2.301409764498453	2.6890371189894235
5.4962302491241095	1.4968171945413402	3.512113065008037	4.85087777622337
7.098039823890343	1.3577171191220532	1.554121842304632	1.952153029188608
4.849577843444956	1.933782981271925	4.9124390569834455	8.21858330120647
9.573770378875755	1.031382166463619	1.7755766639468185	1.9916359453815868
8.890237086109623	1.9669436301758167	4.258917471023484	5.440035016795398
9.789169549548554	1.509286489391746	3.542527786769788	4.178237180212261
3.240154014967467	1.2371153622946194	2.1846739090223597	3.516671113983496
6.539917117489611	1.843343024927488	4.89956178531906	6.774679005496327
7.234387206720072	1.4297233707188772	2.7848490606841656	3.4518737158994686
5.264159755704687	1.8795390368915363	3.912812740562523	5.995299096956804
5.402862969686378	1.5425538693293406	3.366750231302128	4.756611738403339
4.019213405478794	1.26965811692309	4.062510175871582	5.916505949707706
4.616630802865799	1.4514855805108569	3.869699098216623	5.619831037862549
6.5644298071800495	1.3463856225604958	1.1156652272077046	1.3988656744630996
5.559221956112876	1.002900832231482	3.901607743507464	4.752045026868594
4.900126582836338	1.3266189614074837	1.0884798513415874	1.4940228406275275
3.3731630144918348	1.9937242831863573	2.9342763142903565	7.138511547312297
3.5509307284392704	1.344673714614323	4.253201367104756	6.912247315617338
4.340908248221004	1.7289591197414205	3.5028652519923043	5.822575604731583
5.111348163178817	1.7865243087537053	1.4231642140629548	2.166426961716374
5.842365358317116	1.812471885133438	2.7429424447272246	3.9412768393519326
5.468328013859956	1.1052894442500611	2.9273085973315225	3.680061185001089
6.700387853228536	1.372083632221932	3.3582601252435715	4.197409795288841
9.11771744885644	1.3045384564428648	4.618626333860651	5.458955568015498
5.9334401300399335	1.756376224258961	2.591376219620656	3.6778246071434375
8.369405803132679	1.1259768397099923	2.9256961371553127	3.3386393332840756
5.312665593998428	1.1400581478840754	2.67125500897578	3.4136563540427693
4.1069016200659	1.9300659709182464	1.9719763764725924	3.723845065736059
8.193733859018707	1.9768974923072555	1.7501952269327572	2.2834448948836696
6.957059124243788	1.4320620119934109	4.4004881778954905	5.525625539955603
6.597058815240235	1.939849386151106	2.894879625359738	4.048949446152251
3.063407654960306	1.5950169755837842	2.2473558059992	4.720555575429714
3.89963416341592	1.4959203142730155	4.878836782648934	7.8726828979563
5.968186453898497	1.2588018678954729	3.599140100846862	4.5554764995193615
6.924805888489928	1.41731962715536	1.6858864975257395	2.1143090749030624
9.580612880995304	1.6492718532825634	4.447680234863037	5.347299025941571
9.863089733633895	1.0969047380431862	4.92611041483832	5.55109321107723
8.944200189833545	1.9459929103364184	1.0780578469445632	1.409120094398951
4.9658620498917045	1.5676655117477658	3.3581885270496064	4.921408813173478
6.491029244218358	1.9628728264794075	2.832129918251697	4.0637021290224595
6.273363379927102	1.5301480641254486	2.672536956197451	3.4918404546092128
3.737613256205628	1.4764977074544872	1.4292804804700374	2.385699109225354
3.1670897417251886	1.414872297155101	2.3405435330177458	4.196142529169644
7.784734284494465	1.0211022764436433	1.5574923119517887	1.8114162155424502
6.519643228591856	1.727683059694716	2.3631242203602296	3.18866129086565
9.666142331608205	1.6002437643602387	2.601805902822349	3.133747815739155
8.403633116879954	1.6692489998720397	1.4142078366600428	1.8044391313031392
5.121901869242839	1.4541949537133287	2.5333325490441165	3.598229704199232
4.372074658326948	1.917281762453256	3.677676490195881	6.594000740962484
