mom	B	chi	target
1.7685182923425715	2.9614524332849745	1.772412745528147	14.294157613035045
1.5460346729027683	3.674536669776282	2.979416607525338	22.63394632124506
1.779018899451808	4.510203607876667	1.4083171312071552	19.497602008163362
2.8698293932793155	3.142904657124965	3.038491234544676	36.16651559035205
1.9027160192819264	4.201436898785636	1.9201163517577893	23.14146610369449
2.7847207670123564	3.3404888530396666	2.641794945940374	33.8159666922605
1.2847895554384658	4.728396830446746	3.5351794451292715	27.58637717135318
3.1106698388720093	4.449358608016374	4.38897778526715	75.30121062228983
1.7620009049902818	4.923300329029216	1.813775264651107	24.378282426890834
1.94047471101984	4.495674229649847	4.797776979865811	49.93022195667849
3.28903231229165	4.277791307863039	4.927245584301972	82.80837495678976
4.854918901424054	1.59567881846308	4.878251238751167	45.75002114686356
4.404005848712545	4.496217830334398	4.716939823846453	113.70041793488879
2.724580397066408	3.894163429193049	2.734353184273849	39.479212545664446
4.037683619068851	3.784373207139692	1.5273369070609504	39.03687061366851
1.9543265999505124	4.303616054713037	4.914306228910976	49.590389601576476
2.5768788573924497	2.163909906135028	1.7273576621363058	15.187843384997308
4.489919231043546	1.7007695170102035	4.768614914321779	44.59062320969956
2.8813741578285885	1.6256327888709992	4.176192143030578	24.05427703622307
4.946878171465917	3.4744404634963058	3.759445876372904	79.70621571289789
1.0364489645736414	2.13432146048191	2.9876980875953265	8.841168704579019
2.617159135952724	4.138701989584919	3.8825019878468887	53.703775700163284
3.3279671639745803	1.5138234737424692	1.9520109790419964	14.91584402820675
1.7706492405190632	1.4214228844824035	2.4513525740341238	8.609398628552995
2.3369355952382644	4.574409265704107	3.9758597562981297	53.842070569733295
3.414037675233488	4.744424348765606	2.8433530511112624	61.6903188612705
3.0579983779832	3.117686882325512	3.1663999753285643	40.249126199951704
2.1747989380272923	3.3414935352990125	4.506033860627444	40.698553690543484
1.7414518835465482	3.247328010622984	2.8136385804401067	21.66115365084031
1.747229811552241	2.3788621615973886	3.741113877877449	19.443182611227083
1.289864423996459	3.008800028239841	2.6147497139671745	14.317581939656979
3.01091855232772	2.1956040615913097	2.3538139175626784	22.15462190976185
4.251740302494961	2.449533403807372	3.986619424155452	51.69365614993586
3.8179219268896394	1.1935234090827511	2.025016048650212	13.754417841249614
2.453870933965745	3.921170771475908	3.6419047857192273	44.76074119045848
1.833444662246268	4.396762350042073	2.0225342900161736	24.412415193373352
4.51759540021845	4.785460336879842	3.835073976642872	106.25957671498159
2.8402180100761405	4.054361543947658	4.377579881452832	61.56661128433056
1.9937602140643125	1.4716344047079413	3.69856859986416	13.696927683479657
2.7059256401191245	3.7999286408284494	3.289591008321708	44.6402878744789
1.2671577263722158	1.9083477407437628	3.874034706823138	11.875249163070333
4.154131889351852	3.917833220230135	3.9489215571795815	80.06982278353415
3.190187857125569	4.501743105925551	4.005107431679595	72.88984698781343
3.3223865502389964	2.9471787693251907	1.8500772772119145	28.23182579487809
4.66575306389168	3.4989787685470395	1.054706691849575	33.163321496496295
4.800229683691399	2.7548882639825565	1.169132793247326	29.170041256812635
3.5252854021068867	1.3426742357836683	4.355204762272238	24.88725979327071
4.863774772941029	3.645461156861407	4.050315833167346	91.06800463545683
3.0401757237378906	2.8710031760501766	4.071041257056898	44.68007921293459
4.446109350011814	2.3097251695379124	2.1207028816215647	31.90169551081806
4.8321617108530095	1.8235357956813505	2.420109707461209	29.719583194472374
1.4312153750599466	2.7401848414116787	4.285658927002984	21.112497677329436
3.909163854728536	1.6784660268388798	4.302970267362944	35.190076356028015
1.46364175077471	4.689392987550859	1.574443003008077	17.35943298632745
1.4574691477487334	1.016362386658757	1.0158683206027046	2.950998026105158
1.321278401263584	1.622997182749529	1.649044332997971	5.7209563678878235
2.7096408457511965	4.330983705799018	4.831958507412088	68.21646666007656
1.8488397569301696	4.711203493865433	2.3404652742899983	29.556943870469585
2.7693404101959507	3.4575789997266364	2.4044995766379333	32.278961037572834
2.033923621406682	3.3110394175544577	4.2046296256052536	34.82301026095216
3.164252917597244	1.0353062263788844	3.7919274787352015	15.68570755241078
4.784727535790671	1.3221039993164383	2.8929435065335536	24.23674651734878
2.6325010943330254	2.576823130505529	2.568571354868876	23.998347697798906
1.7042681321647124	2.4993568304812843	3.1895207119106286	17.853494070666954
1.7920945325360609	3.92721095521112	2.630575033357544	25.510940563089648
3.613664083221212	4.516436600359844	2.6760887872361154	60.87178537927397
4.777975739070913	3.190540418574781	4.050635622084245	76.6225760068516
4.0304179741223045	3.868915591478336	1.978729126361765	46.78656216639874
2.8830676844022887	4.296726809129858	2.1164038516320107	37.82291249761859
1.51109745710458	4.424528878413104	4.475075282691369	36.542627093158075
4.218953982300709	4.958577782113895	3.5721793539337456	96.33670061278109
2.7740901815877703	2.1048251398243054	3.770294372248543	27.939149001521734
2.941153538051537	3.865073846216997	2.5145592381526494	39.50953259346993
3.925111245932471	1.1447471214409934	4.606097886780161	25.169534487329006
4.788282079287448	3.433460581777963	1.8705588365256984	47.16203378412528
3.9910786444791846	3.776612498897818	1.1273217045384096	32.029968206834845
1.914791248955754	1.8569040104523824	3.237527409081652	15.262022065220576
1.411222178990745	3.5595348174705705	4.823050576782965	28.907123723126784
1.7614141503183507	3.603015389334965	2.4580854206622487	22.044559981986936
3.9661019083527047	3.270570686869493	1.6454817022445694	34.3710223781881
1.8435939827961991	2.0395978271407462	4.3055749591917145	20.1106963383476
4.487594864803039	2.67268076305396	1.2776322708395416	27.723883430201724
4.723961748172826	3.505510309937563	3.8845514362382767	80.21170139311617
2.708795744922232	2.883530823868369	1.7360664645416044	21.518206720601345
4.072670537172232	2.648767486039138	2.177119974808001	33.45683880649056
1.44733880306261	3.644695742154568	4.6766929663701164	30.010377718200512
1.0794707194453368	3.787079531747529	1.1433387385036058	9.020316074232523
4.8004258371687065	4.67697609866649	1.880044125666425	63.863696279684255
4.259992539553444	4.61526552566014	4.642337105282411	111.83209540051631
3.751366763731688	2.0319286635650857	4.377192568557292	41.10777208464286
2.6035761866982434	4.8438635802641965	2.247591398481439	41.093452685557885
3.725875693928812	3.827830240256832	3.0571658704890763	57.891146061164015
4.666910732254506	2.2555039281282254	4.493441606853978	57.83246896193624
3.3156508088405525	4.380924469542883	1.7609722781330293	39.83890454907525
2.524336674099485	2.1925504863786025	4.218796577131001	28.765712752002667
3.8151079162606494	1.3210551034411615	2.0184469163274605	15.438846153835522
1.02548234052679	2.3620944654853147	1.982337492984766	7.131921743428659
4.106550605425676	1.6854178378541098	2.8136267414822678	26.43195994803766
4.912403071440759	4.230953512826941	3.127239821444644	86.35656799003108
3.533765755437364	3.695149653940731	1.3921142130029174	31.440642577001224
2.3575296133756565	4.94927263456319	2.70949118185622	43.488579064037275
1.0746487947684562	3.7286526433004665	1.5807843140070208	10.267599472656197
2.8831421915518662	1.2029532980292403	1.5439558763579535	8.763861101525954
1.1836890560624442	2.550801072552337	3.6474356380432313	13.922838036748146
3.6596131332981017	3.7795187372552568	2.865236384527299	54.260253041126006
1.4483463977623932	4.930301952165778	2.9790169411559617	29.078762370415433
1.9067384670205807	4.944588589628267	4.972762582307573	57.5269068330167
3.0526149002081238	2.8340214454865427	1.2115146077225845	18.92433127771274
1.4893059713096168	1.1449625832435897	1.3881189763462782	4.072396428864876
1.415780261043308	3.358178992949393	3.6638862100433607	22.322817078851482
3.090197512605402	3.620856834949584	4.864762239715403	66.22731660979423
1.257675801539608	4.946738994742763	2.047577191794686	18.712732631663535
1.9138107904588844	1.184244759188564	2.003728124340261	6.761764319592359
2.1337080469425067	1.808255843753936	3.0426154049805585	15.512077650923672
3.0193695078044334	3.174309957270361	3.1577947548932794	40.17586730845765
2.257616843754692	1.4103455964537996	4.437545287860899	16.99967533230263
3.074941713048082	4.022350301758515	1.1603757278584037	27.2707918831758
3.7154826671529775	4.7948202862968845	2.9216877930257703	69.79302451393332
2.689242714469198	1.3988699827170292	4.761690904029713	21.529046014240862
1.548741628992199	4.047216967283143	3.227588320437377	27.03058183266493
1.1692508265695185	3.6427305718237375	1.4056481175448714	10.211715925279645
3.437971492138633	3.2951555621336137	1.2499866180250478	25.377851429296225
3.412475040554666	1.5855080013807743	2.6689198438324038	19.44417631903421
3.64957219263112	4.638698651506302	3.227531685924523	70.8251839975222
1.833032908400636	1.2081798346094392	1.312509755784288	5.1155173443312725
1.8803743612980035	4.838565046690137	1.8050990996622072	25.25743096542492
1.1884668257047897	1.6279294867627794	2.569967465745956	6.859314472182919
4.972480599061459	4.687235589470048	3.0170447499119755	92.50233894373557
3.3633851598261764	4.864494907436324	3.366350288372677	71.73553965879995
1.0316080934857603	3.3724283011269063	4.832692913550472	20.282167146109558
2.5633064243632457	4.25978980758096	3.358415452108789	48.23122386988633
1.8923416223926064	4.846637138451072	2.46200533728482	31.979650178653557
1.2941327208593787	2.547053654579612	1.0000667297301256	6.660199743288962
4.026295680926232	3.3616047981333	1.3293975516360337	31.70431215004666
2.4466873139011045	2.9569432451090467	1.8365769169660315	20.698670462145255
2.93211973607896	4.579981708717066	4.234451623828679	70.49022369701463
4.590853671102664	3.8680178034590114	1.8721700562136472	51.76279917708374
3.7817105521959857	2.55521671957846	4.143250451751828	49.81756585533821
3.687735061306791	1.802263202780232	4.219019775551802	34.387500637778615
1.2792809654226338	4.009972107925544	2.9057546063145887	19.85283239012052
2.2574611573656016	2.5157015288387288	2.943531064402136	22.35051194796844
1.6740637026804914	3.1840641076076746	4.702638881823368	30.19075472968444
1.9994539578273427	3.5511732718047515	3.0800126984683827	28.767023733384637
3.688711875435269	1.655231688222201	2.6639090693688607	22.492476549179923
2.352776897010969	4.35292144772955	1.3942169631491503	24.881830211964946
1.837898642711889	1.5592790437495636	2.1543029425540854	9.10013550380407
3.364426310649059	2.2765765598539622	1.4185317148100287	18.648972885111334
1.8553185031213024	3.119308132904101	4.247983418281236	30.518749263570516
4.496056701475503	1.4000976833893954	3.3459137285701788	27.531000107100397
4.399092894979186	3.7235836701581633	2.7154957904328976	60.742232052667546
4.2392932109309385	4.477447401164463	4.710593865220516	108.22583591056954
3.2873650117691184	1.2427276218757697	1.5295157707097196	10.39691374474699
4.857340223079079	3.619129006835725	4.124671078998123	90.92754978017156
1.6666836470109736	4.5899592315143165	4.5601734535224825	42.89901031378826
2.292003493367518	1.6605889582873758	3.743876645780301	18.25646767467092
1.8798080142430085	1.6809873929485757	4.440390867428199	17.132994826567224
2.155259293062922	3.1854403766357384	2.334492573701977	22.65716841079035
2.9242737236198084	3.5119758166668067	4.255371322533803	53.50161570534078
4.330135030342397	4.613123681331059	4.449566755252179	107.28126120928393
4.709266324914498	3.02303544558342	4.104681260595676	71.83542967365851
2.609215432577425	2.6772976570105373	2.9271381728704897	27.331989620508903
4.237520961802776	4.834382996909044	1.2639690886859216	46.562605493138555
2.8571868912874048	1.4233571722360543	3.1964263666253108	17.116042306771103
1.998092693813167	2.4912216178866817	4.925883278847348	29.420558648095646
2.6924878612534315	4.522235352510234	4.2149843826902185	63.284512807233426
3.2671048908509905	4.611715695929822	4.403785796574911	81.37829222218342
3.79108181695192	1.9872620126031508	1.85176471351334	21.075752330086026
3.350146666213509	4.108232582876958	4.7542735464680055	81.1336551319104
3.2615700124596527	2.3423067542146625	3.5300446865852475	34.14600594585384
2.9769622293464133	4.314143638261978	2.4996406427731	45.2708473385702
1.710076440884816	3.894800854304731	4.833140419806494	38.067763738025086
2.47130586528942	4.011346780526212	1.7168860910740706	27.266786392686672
3.1017910203271595	3.603702408965244	2.5509299215733288	39.42901864946943
3.825821252688045	1.5814924190809352	4.208689709828325	31.473819073643025
1.2422234034605937	2.891453705553724	3.1456510267788462	14.937258566528115
4.36864107178795	4.120466224381516	2.403006669310916	60.61540958165634
3.6226277919981418	2.184645614458841	2.374857058751541	26.651165298209552
4.977808931639087	3.687082773103545	3.8920797720326137	89.67050459732324
3.1110126987068685	1.143012521152886	4.767227514811216	20.42781164263986
2.4827907092253048	4.483710832950319	4.992243575814767	66.06293412740636
4.271905923433112	1.302673389596105	2.5263391560537887	19.539227128861995
1.1069191906475455	1.3952995380069235	3.5023209625232026	6.903928029955736
3.1709493655461185	3.431439402115339	1.0750437443519243	23.02288665175033
2.2748422802776296	3.0315804556320263	1.2664557510558572	15.456173567049591
3.174412768129025	1.4976296641337772	3.596844912421965	21.615666688261136
1.9316639391869408	1.8611524876779035	4.141572399682069	18.63312827402439
1.962914518671127	2.751891822174085	2.6766785865377	19.749159465731275
4.538689124388903	1.3841571134372428	4.020189729436109	31.371322257111846
2.0296710099867217	1.9699774992786607	4.10335291567995	20.226319566884914
1.5530530995581184	3.17202709784835	4.4195831581216565	26.91986716081007
2.545307409960045	1.5288815124379391	1.8697925263461577	11.05974902474682
2.6982617594170706	4.3231586380302565	4.810662790850161	67.0761747138826
2.600231337214475	4.257410668884634	4.030586131018227	55.51974665165869
1.3036356681294758	4.5662427354962425	4.490070310083253	32.29273756256135
2.5862702046554324	3.35637449805166	4.63033246636316	48.63062845923117
2.2211634160918914	3.6119851493533632	4.755144120243696	46.01494575400684
3.5093067224408023	3.299836788707271	2.889221163063453	46.003182549115856
4.991731216323599	2.583047355322064	3.002785373777296	51.45370278314931
4.870421309324987	3.9430045049067406	4.382942773968484	103.77422064398995
3.1545187758305118	4.99111518502464	4.937342048747689	92.3829584846793
2.8839382914396343	4.186126108426237	3.0078713783019344	48.19426459751131
4.5465837915977625	4.685297119616493	1.3528415834595902	50.70491714038301
4.77220575609428	2.4284670156249355	3.0981903672022306	47.700218729247545
1.0751889108587258	3.217162899170681	1.7719441316939082	9.584455407390143
3.5871255006554934	1.8404939263023	1.2499503589561414	14.875188207362152
1.1850666861385342	2.4850146936332305	3.2122587022952183	12.58376567571897
1.0052273187950005	3.0703407460415377	2.1040740446944337	9.582406179844272
2.5889263957618707	3.3453682434034584	3.933091072559	42.70896641106043
2.995296258879844	1.9200352379174537	1.6849937919003002	15.314933691962342
3.2536727273720585	1.089659597760976	4.773790051576928	20.6301963470584
2.7614683582625363	2.157574833442644	2.584008949951897	21.549276446114202
1.1060536783468362	3.4676948157280534	3.899738304068245	18.700439016038203
2.614090978843063	2.993515283569207	1.3860946034301325	18.30895942121687
3.1047945394066674	1.7490424932817996	3.037956677509538	21.784168827192833
3.735465976017439	4.063230771796817	1.2863974469663786	35.10143694877631
3.0809782562528345	4.640767151956654	3.744511383934616	68.06607656506377
1.4706478060723618	1.8832063749826853	3.585377439119012	12.48239463736465
2.72193470103994	1.961554066035014	3.0742649383009284	21.795884867874594
4.581894640222375	2.1972265872582057	3.96498983017858	49.6343267221172
3.30859663451227	3.9197937577219903	1.4910931473384936	31.94085908270785
2.085003909619216	4.38118687219383	4.811208893508958	52.11995347258644
1.3160737646675376	2.4538651093606667	2.4501107203885417	11.038989473722614
3.651998153841429	2.578662106733544	4.472497122899764	52.50149377570578
2.0323974415096195	2.021489015724073	4.828983802334432	23.907985424508468
4.742343288300992	4.999303972800852	2.7313383036583145	89.11090327886208
4.155188101628454	3.485647648026881	3.074216564771567	59.21514120082601
1.598215805997362	1.8256641152438016	1.554745744624188	7.373546675037463
4.596788425985603	3.302099383146373	1.6307059259005556	39.772947763472686
3.0735114368779444	4.985898567295825	4.325583887230583	81.54724435284314
4.063680272774635	1.6675250459981497	1.3818615532916263	16.373645860678156
1.681341648129372	2.2279934226246496	2.7151778832721853	13.824706141085107
4.691392675068405	1.0654847680019923	2.6694320624942307	18.213314385213135
3.2007120832859823	1.8457497428567995	1.2754621378740325	13.371633498371459
1.8156245169358	2.2940054273861348	3.962937908435732	20.70297788498249
3.8422824652263854	4.330946366709019	3.523610320131864	76.79596792953375
1.5636884102696862	4.890256226620144	4.197090919448884	39.812611257997034
3.967899767860514	4.1753109445605565	4.990137254422479	98.74629939499515
1.0010036757437857	1.7399503384024184	4.48075628298326	9.562104540514104
4.753963606065424	2.0923697888194868	4.698598394703303	55.91889635467227
2.0242067852500853	3.9135188249602586	1.8136506422101195	22.01429394272654
2.233771891535732	3.6314799016550032	3.7183015806157833	38.471303280937384
4.536961336035425	3.3351339478607183	4.440967983578675	82.55807927873248
1.8339145730619064	3.25117241416475	1.3717527529596878	14.393963510143235
1.9158774174316715	4.737248683532708	2.7739374752429646	33.741916295728004
4.247399893459422	2.410463081062973	4.090582792520212	52.39395830711588
1.2800521159406526	3.300343129074594	4.207480634368157	21.878649505044095
4.267998106238137	1.3384747763652731	1.5259111215564831	14.302821634904511
4.377925952130017	4.929217800822582	4.008930549289549	109.13800411960199
1.5072479670851997	3.46463883029853	3.130600435715679	21.729765593514905
1.2337399168240817	1.9370124907866744	3.5733352098235205	10.788768567562657
4.218493536283063	3.752759041845448	2.05913997404358	49.153728009688386
4.1056184246875285	1.2194914481340184	1.412369362316266	11.939982014476746
2.0698651129286727	2.133097023804518	3.3618818740222483	19.463253604890166
1.3732565332186315	4.500485184228598	3.8451776098781343	30.037717273708758
1.47833302727758	3.937521095992487	1.1524654233469818	12.47715644915848
4.01398202204955	4.251903121626391	1.5611693739680932	43.80027043551682
3.0313121226209585	2.9681320554172084	4.846419115183847	51.972521971461944
1.7366864022110788	3.771021768941021	1.9239795978849352	19.078557881230672
3.04705884376806	1.6834443381963315	2.161468844951981	16.099710762557436
1.983056030672032	2.9649696864076134	4.466236854129859	32.21877625328579
3.4158174429841464	4.323451357808016	3.495282145041932	67.09039427439953
3.1295220660933345	2.4052041767960515	1.3567216979159546	17.669964957971544
1.8515283586788087	1.1084045759918335	4.580814877943305	11.481704197189933
3.6747254687568174	3.7044081876620494	3.915060145068354	66.24002394088768
1.635845937626221	2.7674993497930127	2.7075396822795983	16.960878179139648
4.098550554460938	4.651800852516548	4.934620659154689	113.2967063063802
3.9634717917857496	3.905146170870753	3.373230905399077	66.6245038528125
2.675800971239295	2.637365977596178	3.6179483994434896	31.925294508574126
4.914085057847091	3.656487006624456	4.706659872319238	102.48800803273605
1.432083797790674	3.03211333947698	4.2911602861751446	23.028375793293893
1.6582318290984244	4.162122208180035	2.929855055178628	27.212692308742117
4.617244548024023	2.3253899015161013	1.2407215226327963	23.817219790466726
3.214822173318181	3.717412844341007	4.66728997863521	66.16369406067955
2.165797030644752	2.0247826899205794	4.300533046055153	23.3700186242163
2.905625291513789	2.099601201218952	4.802064931194196	35.681787982197434
2.7070408455995696	2.220477402596881	2.5066900872552287	21.094027018255197
1.3376851966681866	1.3806793175563	3.997453438986348	9.200255523579836
1.495332228261398	4.326615254563397	4.62116645658596	36.21156265079494
1.1467978431864698	1.77111968015533	4.476458877563352	11.202949790563675
4.880592909737414	1.2402610215103422	1.7485142404639542	16.556977114193817
2.2747541852126547	2.8747435414800027	1.2292191575165372	14.845961776500134
2.014539987336004	4.535026851968172	4.895981156015028	54.100641960905065
4.616263931631382	4.749455642292296	4.199420998725094	114.75843379627058
1.6509735364162794	1.9469183138110708	1.1447758037307336	6.96008414454011
4.1473918819982485	4.604408814767997	1.86537888634518	55.34883723658329
4.060780336282478	2.1140002222893037	3.2419971668207257	37.00783592392715
4.488029754026783	1.0744247954076558	3.6645080238011496	22.527181134769155
1.4432158134591329	4.718866614920152	3.2673017061471863	29.336736071369042
1.6885539273203782	3.025717714709642	3.2264883408092246	21.4361309766574
3.510683004331243	1.3835410707182798	2.9440080367062604	19.28327513736614
1.4864335408319986	4.420777529507738	3.4355998072828937	29.6268089681455
3.3899331800442747	1.033013436333913	4.526123519291975	19.312527957940734
2.9050250611183253	1.8377662368865528	3.4650627891256285	23.992599402399417
1.0142947103344828	4.911466491798278	1.7278140743877857	13.73696379409628
4.495755675312708	4.912232298318988	3.6418325857065055	102.79644908908222
1.2915930880483906	2.5894950443973643	2.24318355129733	10.796190407805572
2.17747219893402	1.13466752354454	2.2668143973365424	8.065797097250341
4.741321239390422	2.7089986701475794	1.0827069725311027	26.804953128249206
4.124064912267366	2.023346297616428	3.9845220118578144	41.46903400128364
3.5775869894139425	4.618229012109602	3.141656124740095	69.16066706273958
3.3640036311464234	3.610705189026141	3.7989392681405993	58.40687040857797
1.3163475336766033	1.7445275408516738	4.2970187389385215	12.227515929821648
1.4685199362084267	4.947329621782669	4.513203201530177	40.788822041786695
3.9725052573157633	2.649298902687635	1.6165068049523894	27.91564925686022
1.6604906660206913	3.3440681778659416	4.3683566713748085	29.795063712386746
1.0802169405015145	1.932822361397696	3.1840432654236137	8.670353222879857
2.0550893686492304	4.957427509530299	4.111225415533719	51.82561647956625
4.069016851016714	2.481296159607412	4.333117119095805	54.61463372986382
2.5753486853160306	1.6605192550719643	2.857771451229868	16.34180658166048
2.252514297234058	1.1354589983155026	2.310021202303614	8.581862873715385
4.407820271015013	1.95597040549299	1.19552709095345	18.60441686420268
3.4779056228990743	3.1955702714419862	3.6293597453075215	51.75681598731474
1.473134044698202	3.870326188608839	4.102585860148063	28.77412661837499
2.5559304969700407	3.7998832600953065	2.3279519829516526	32.12814676833581
4.17663113287944	2.6556344652925468	3.728585091980261	51.72538574332542
1.8110803848700208	3.808904062782025	2.5543557156722905	24.56594289805382
1.982121021275744	4.783126605753026	3.366440472648194	41.931410496635195
1.7049994792269063	3.148808364217567	3.660993494394072	24.800429334044303
3.129812610130323	4.2959179643771295	2.6402447289278976	49.340354828556166
2.8214713062917136	2.6702951550163507	4.170036904730365	38.50852616659252
4.871847448638618	3.6409793191473416	1.8588703317682584	51.86873123295695
4.662511755502214	1.2622261394918155	1.2291081186634851	12.88824328918886
2.5131697171878145	1.3754567370781383	2.2362016862280214	11.413765479273248
4.504178285413202	4.336195488265447	3.3869442533248755	85.50900846211051
4.815231749148109	4.627594858667047	3.351692519389724	96.36446014575561
1.8959781261602096	2.756664277263909	1.413819951642882	12.678735313520216
4.783455107541323	2.0442050455157927	1.9124058767129617	28.344838726601633
4.353278271166428	4.432411466949413	2.2463011242326867	63.58886589467368
2.8998846961784484	2.9093004124273536	2.214417244227954	27.27108622722369
3.9283429056141066	2.529916393164467	1.9949181988074711	30.152853383613007
3.976154976967127	1.6523207141896736	2.5938671231944883	23.706474180604058
1.381770261545737	1.7027757336928415	2.310822694259224	7.664708914330552
1.8472115755568643	1.022773026043279	2.666615979596468	6.924497745472814
1.069780931730158	1.7469398149556548	3.5132454567955675	8.347042874917433
4.279414077114829	2.7564503637288795	4.127791813462372	60.264544244480255
2.760926123945811	1.2456545305278557	1.373111397079545	8.208597274059557
1.2621252080548515	4.329340865465197	2.353689850936412	18.220466262253126
1.99510670096468	4.755414545987343	3.18935862009513	39.76995890739886
1.1723737274248651	2.9194979510853374	2.895920993388965	13.116316958091957
3.8601942009059056	1.596378605081184	1.2728222283953894	13.911477694973744
1.4573041618667508	1.4166534199859453	1.5533109140148107	5.35740391109302
3.318023716796233	1.8207933445314608	4.21552988862779	31.451003765736502
3.137683685631316	4.560797233167348	4.317442973072255	75.79363822304802
2.9898979147680267	3.638309708372285	2.349380343941264	36.60411043076298
3.769447164011112	4.1027758726849415	2.113186231570685	48.08429595777059
1.71234672522984	4.559240717166119	1.963178931056087	23.30055406831761
2.380844552780061	2.2814398588252915	1.2613682427739317	12.111527177573281
2.7942602479053984	4.437089756487744	4.840116887200304	71.96563993686685
