mom	B	h	target
1.9006754507670929	3.804190013632928	2.2524833359158665	40.33348959786103
2.1396377349028595	3.0199457649008057	4.006909620720894	20.241049622016465
1.0576870997838004	3.0836720544010814	2.471121678746922	16.561204667209335
3.902730796266761	2.4046865331517693	1.2109738177294989	97.86536857639847
1.266659356766337	4.433430687654008	1.9302344029505207	36.536667919545046
3.032163414558291	3.4081842408755465	1.1257999609637328	116.29669568501882
4.828444843683997	2.745510418268468	1.4248684024369962	116.54495954066392
4.533239508919294	4.596704835511266	2.3691015075367736	109.61062933936027
1.5561299910103583	2.1408286716877227	4.006930653884636	10.441283111213863
3.1629796757585216	3.715306215228941	3.6945713874856696	39.7611017012884
4.2043131865483305	2.566561061716755	2.6673941247238697	51.34867661889461
2.8008520337777014	1.0048085982004653	4.346752469881155	8.197654484991554
1.9285468330537952	4.904508595520966	1.238488815034272	97.09815034955497
1.4867047636382411	3.6130488817561592	2.0243029063493325	33.02200905949361
4.28126914732467	2.613617173017719	4.955407203834662	27.92591783300494
3.7468323044160647	4.717780289922718	4.20817303770127	53.699792497686566
1.6902446946163647	3.8400738252244655	1.5867579048895248	50.81535819138951
1.0621315147235508	2.6535620572053658	1.0727015968665223	33.28245309321997
4.781314638602172	2.716356217506036	3.8425256446960687	42.763263487175884
2.920574688204088	4.9608915682834605	4.585304451233432	39.71788901261291
4.8401175921620165	1.6699968455422067	1.3619039039251797	74.40728291437543
1.2816176311984453	3.971932772202541	1.2907068712473189	49.07455330579235
1.8923552200028595	4.016977705745438	4.0082980220713615	24.115188861967315
1.5844225907853255	1.6166996137655936	3.8710393117692536	8.376630792249902
4.221546404911065	3.898187888520415	1.4827542742959652	143.23429964402138
2.74541787406793	3.2852171271524213	1.5255205774046892	74.21687262586713
1.0979292044811144	2.1416606002731964	2.6976036152115648	10.947812773028492
4.0213527728804745	3.506457394485176	4.1526498028054135	42.182587406941444
3.54304620040443	4.5033452506410585	4.300059772331522	46.9372615492055
4.603067393506128	2.931392823207557	3.584455142524061	46.26972493746948
4.477283041508153	4.352923687999295	1.1631360824978645	206.84738441583144
1.0508848561592732	2.282581314273912	4.746445296479968	6.364538872526656
1.5322922345467471	1.1351060895356917	3.832158967222975	5.731863760689566
3.540438120605532	2.980815096653296	3.9751793042830728	33.154933022436026
2.6439773428672253	2.728008830941276	4.603166683066741	19.465853272169642
1.020816610188307	1.5101962371314783	4.020042192221222	4.820708294430025
3.1662737046497136	2.7372606736272966	3.365250556912305	32.1327387609313
3.312592446647046	1.0722865262153258	2.215607989347482	19.99757567503799
1.1817804323389716	1.7109242187240423	4.767061946986006	5.356567587964526
3.1760378446513213	3.8265053133717934	3.236585857753977	48.567284854244626
2.748553426676351	3.3912606420513653	4.781775797902581	24.34287807739794
2.210530051386413	2.5164255231666384	4.3013589399831496	16.25211032076552
2.567098006682368	3.948611642449719	3.5198588755814995	36.223148313207275
2.6408714222152656	2.616910744384936	1.284069746601323	67.01981710543882
2.814545007421416	3.6233470873992686	4.059483162915149	31.496809776384968
3.176030864714224	4.477195855163705	1.252867026540485	142.36785346822876
4.079180337730196	1.5140946642988995	2.950764546196506	26.23749272994904
3.2949918962283795	4.43627666276069	3.380072877392814	54.032352833576994
3.4274623613883253	4.148635214707834	4.708774972946606	38.04768360126492
4.437560697985679	1.9233945573118985	4.7127656784203005	22.731146936052085
3.2136416747983247	4.47653903952966	2.719273021040836	64.9779471049304
3.4146840432733736	3.1988480363697964	1.3922178395246692	100.71344218000698
4.358538324471977	1.6284348625924705	1.3333012458442064	66.24930046193322
1.5710632191668368	3.6345262706883887	2.038555897865311	34.78585681786586
4.841031378183628	1.257289373916826	1.9924417478510728	37.53457427478133
3.9695954609402273	1.2348130759513505	2.780352633181495	22.548349918278117
1.2205322011047226	4.538625409961008	1.192110248191918	57.8100701367843
1.2358908424760502	2.2576513338657507	2.401336226126317	14.321964475780474
3.022321748154756	1.782631196406404	2.6464043305947382	25.43186298511213
4.026948086363099	1.8175880639009367	3.1876600978214915	29.03185151410888
3.86969102642331	2.15000383390538	4.342646559992463	23.955583758444853
1.9745628887353948	1.6028000985455173	1.0032436881160365	38.88407927517641
3.851904863481289	4.193681751741508	4.04774200554055	50.015475181406146
2.765252161249544	3.8345223223537	3.5318950250588603	37.37661150939123
2.0712358682048166	4.566139433973924	2.5289584201765063	47.29687294367124
4.287332526840768	2.136220227654193	2.502794489458413	45.83578335168928
3.1504807983216208	2.7579936997182184	1.2636716072754326	86.73370787962014
3.214600894515109	3.8581727323096735	1.476746408611834	106.47314796106274
1.1819458265784308	3.259706878384568	3.527666317665168	13.738388661655906
3.652760421228288	4.59477643062737	1.0814222838790777	195.3365682796288
3.05437731183267	2.3142549916521604	1.2990153817420538	68.68302347663466
2.7626550721744163	2.2513116409468754	4.924395083377128	15.910026905462907
4.886885576161307	3.5501658185239533	4.844879965350799	44.48633698034788
2.522108967423263	4.285204747663739	2.7482554786498685	48.71273311108327
4.145376893875916	4.035060895625909	2.866393843568696	75.16621558992382
3.2702835019810284	3.0591202909466184	2.477658769980009	51.88033139080821
1.5705893997575675	2.753093793904112	2.457643661457945	21.725015485893586
4.880004156748839	1.4596346275166183	1.8012358936817598	49.37119775012821
2.444211628476696	3.9828004497085567	4.574377624329926	26.821994394688826
4.702460328942372	3.741203294127172	1.3159587670798678	168.43407936510405
1.0487432220277104	3.2213701299011164	3.73338889401665	11.401793791416104
2.3295019863027404	1.0046768832769142	2.160711107027032	13.47620689910812
2.9229486190912137	2.822498331634461	1.0286406764085827	100.42597551671031
4.350650101359576	3.3647877681033664	1.0488433070127954	177.36856360539005
2.1001958160803684	3.3254715387291385	1.27655673387644	68.81912813152073
1.852394647942161	2.704767116674089	4.252054757190032	14.735354725171783
2.7774272564841587	1.1441364313564506	3.9205285837985584	10.082464191292773
3.573858875780373	1.6171220670365969	1.6094871235266588	45.53023837896415
2.3816208664383103	1.146573086891994	4.3782882944945385	7.849192455987239
2.457308507184333	1.2203309700163143	1.0548795846940957	35.591097607411186
4.788450250482514	1.2744791749549886	1.0761512427620694	71.65693629381516
3.456053767386285	1.97217314096105	4.911231889296193	17.42003784792141
3.911881461664	1.3261322527380277	2.9608729702155894	21.616024941309337
1.0891390972021409	3.670577912521544	3.4964994373187266	14.459572348662766
3.6786792017170695	3.3819415535411537	3.7322930666082574	43.2268507819564
2.769400692926473	2.4050772099086606	1.604672000980202	51.51631604022853
4.0085419656339285	2.309538911754963	1.149212146516187	101.65461908474795
2.596283073140748	2.292145415496333	4.385025425126853	16.9530496079898
4.481857473629505	4.587978189467644	2.81237951157748	93.05205318641644
3.8684453113347073	4.567795682327848	2.8273580257323774	78.65399041070204
1.2793277463887471	3.211421421107512	3.3191875099092965	15.675245906233474
1.1176619891608688	4.190529312942462	4.293864508187027	13.460065997429986
1.6780964270342946	3.0735401162268685	4.583946606235107	14.079957824754036
1.6912275098919018	2.407213599326245	2.3715089745298057	21.217549895445924
3.7714586612249352	4.6083739969059465	4.480287910747158	48.512698288374736
3.473745947340856	4.0428888242338665	2.2027519147230774	80.31409782524307
3.4227001940229487	4.439992964948268	4.271639272592399	44.912317706302545
4.1801025591016	4.763381598217616	2.031312737343517	123.2710300477098
4.3193948141373335	3.5494356564301754	2.1349616958895306	90.68018082856808
3.9003114695964345	4.956193538023512	2.955142129264518	81.79512979710078
3.921879911956821	4.1942802796181935	1.2422003587176582	164.14045384385423
4.353412612094664	4.59745521585597	1.4705818675210014	171.27303576168035
4.166647550644015	1.934597608480359	3.3898348946131565	29.849275528411766
4.428608943275116	3.822922235110272	3.168888821721412	68.30377132391068
4.319200280514822	2.7811511095034964	4.785611113414048	31.909474334237352
3.893159161122163	4.308282750067042	3.800455592601312	56.11659072918944
4.397793364557994	3.917474208991273	4.411744710740306	48.77193721237323
4.241029755467896	1.211502462712437	1.5784516832922444	40.91355686507072
1.2697549042097251	4.821249647899338	4.823891082595622	16.007119861731066
1.81408393745768	1.4595970395688194	3.2256716607168	10.211716595835908
3.6908335427045658	4.234997295364755	3.3555358031773164	57.87073673181538
1.2405696954569367	3.6751868225302142	4.700502912839668	12.097166219752589
2.4131564178757667	4.523634750501709	4.987676456503724	27.284737200440404
2.351165903061213	1.900797699779184	1.9135155835233784	29.502856035488282
4.260629124914181	4.718617590859225	1.7833995762035149	142.13421986572055
2.234005807179146	1.3006334634408288	4.420830304929441	8.255554366649159
3.508590367267962	2.8201063833812468	4.915440578146057	25.32574862761483
2.627766387776077	2.7250326745199622	1.4208361779772123	63.269227968416715
2.341345217733989	2.018865803899052	2.8644370622408664	20.660151873173746
2.2530803381066846	1.206875319132544	2.2990043351869063	14.801831588553508
3.8008952220928416	2.5545812132623857	1.3693890132878024	87.4747360045837
4.189973452761038	1.6293455699660258	4.923091531873785	17.377652856615775
3.463091612036424	1.5235148020605402	1.5605945402046024	42.32594048417198
1.4743124669026049	1.0075531368427062	2.8073772184396666	6.6040465999600295
2.7183279010417283	2.173458117035654	4.266304621535353	17.293616666579453
2.2547915571105315	3.4774549498944225	2.1929397124620773	44.949771301361
1.8354991547005808	2.6526497540007186	3.555155005653824	17.144542757581817
1.2183314939436287	2.370227244612493	2.097345156694045	17.43268275310236
1.0143682242058705	2.1807787422374583	4.167557485455896	6.573177547201962
3.752919051996256	2.778904557494996	1.1261353495592663	117.47355571375606
1.447472292777075	4.1735539041890135	2.3253868400787643	33.07728571906845
2.570566539180851	2.889706418562984	4.8448839240419455	19.417759519654876
1.0922101729545006	1.2349430392150529	3.11187210722426	5.328200375488068
2.4952863784589763	1.5861489306280732	2.150516522168309	23.177313943349226
2.9668201978548248	4.0061591178624125	3.0054644629823746	49.110513477970876
3.701379930982011	3.6913954454964695	2.5382625914293007	67.021490728583
2.7988206856901328	3.920891620187948	2.9946996943156607	45.87645509758221
1.7268492123068897	1.2507995902019902	1.2429187360137748	21.873117800194102
3.8467359564202863	3.473719344984524	2.594884733791301	65.26810999135726
4.107364538037777	1.9755829220734693	1.06664670933035	95.79714951025218
3.1321797172486163	3.24528944323364	2.5487122618505618	49.80254688131878
4.7361897077064965	1.8912030445010315	3.0246471757522584	37.79182154802059
1.9305586257492469	4.110732000881108	1.3578108701366904	74.26256127754647
4.8088015510306334	4.286434692674811	3.199563281026792	79.66272982258877
4.827278243937557	1.448632040662957	3.2010622822669395	26.932806062814503
1.0592113425693217	2.6139567507126427	1.9885265568731567	17.23700131069124
3.729566527904464	1.2992715335099172	3.69804161997698	16.405549770084423
4.238758263689354	3.2248589430756627	3.5209550386110617	48.54270858629448
2.078208481798464	3.233155297929052	3.79436985973353	21.867016674331012
1.2179540792711203	3.793477366726581	2.809234625429041	20.963800601846177
3.2077437443041115	3.8254661342541407	1.1859363787878334	128.36496246202822
2.2778173601064937	3.1066973739755497	1.4910996470786595	59.34793066279386
2.5747411394443254	1.1664872494457843	2.3501493261135167	15.995186078251056
3.7217295025306063	4.411404741865441	1.0887935886920648	191.52055395483134
4.066647069189656	1.2131646425956446	4.519079762120009	13.82435702149816
4.172048042161011	2.817035774111804	2.510397747749642	57.7730768982206
1.387362284877947	1.2678375073535435	3.5785999501751538	6.067653677303954
3.549533973282497	2.7786754907548032	3.573737778472004	34.76735280109157
4.690225586071064	3.338802323424856	2.483270481189773	79.68400777291542
1.5484909199015258	4.153406107701765	4.808642901352759	16.892910704923715
2.6828382898368024	1.4791342544206705	2.398318637636761	20.920427473219558
4.620025615267711	1.260306920242214	4.238677357792216	17.497680589599643
3.9430259787010735	2.3630339067506734	3.6224728315866943	32.65121325570795
2.2765000236441484	1.1936176795112607	2.602223715454232	13.293317182663516
4.460791376954983	4.55105196681378	4.0705206159274105	63.035988506512695
3.9752818883775594	3.93024799716022	4.108243611693515	49.07521713735249
4.542344132265168	3.879533140895595	4.100394251535397	54.53313089418859
1.2279794749890942	3.2308860093648213	1.9365517345477208	25.71430398603281
4.4813613699893455	2.067356991160025	3.956885979399949	29.72688203513522
2.832822193816521	1.1112823805393073	4.048677461198741	9.70115049645351
3.57777246915692	2.8483916819529624	2.1131182492013183	60.87488941346063
3.825885647365448	4.681050603946595	1.049985153770804	215.2400550830123
3.9892652443730063	1.7654609214400323	1.959013628832905	45.519962398217494
4.8279416054302615	3.759925796318848	1.5367065450480428	146.75544059052538
1.17864321522879	3.939581622327935	3.9978745420340793	14.76508377006806
3.340713762065997	1.7790371207105633	2.705862855465179	27.56022809767708
1.400673418979153	2.657494959218308	2.834541564272268	16.697198345890023
4.797562466038341	4.677818492194191	4.307483130556436	65.55206634053137
4.010131703404482	2.8406795710894297	2.5888070311282614	55.413871049107435
2.540104829584384	4.172913196038017	4.340123199611686	30.601860479968895
1.6716067742115035	2.2164901963188623	4.346741497395956	10.675779258208818
1.3628560121870588	4.412572298932881	1.3017020819669836	58.29311982006635
4.240868099230378	2.070784615607616	2.2327080857117623	49.26810201840497
4.732244458478099	1.1233234708431303	3.283498300168561	20.004531764324092
3.687397317830853	1.4226255682914384	4.144113243764752	15.887315917068172
3.1944369868836326	1.5240423885504328	2.650448930124145	22.485388918435945
2.6372382874521065	1.2101988587740775	3.7897659273526254	10.463896676252983
4.224381582463668	1.7931349148694735	2.6509869606224794	35.547859584092414
3.984464608596493	3.8449759845776303	4.3359334460514125	44.65760499237068
3.849126365810264	1.4647727002391742	2.7636398551052013	26.29071311213131
4.70913065688599	2.8949653184508084	2.521054173710478	67.64797694778737
3.6392166084179913	1.1958427593040608	2.5622999824973296	21.41234870321576
3.1272508766858	1.2060378610996871	4.126794023950178	11.626861810114299
2.13761782720073	4.770863410587364	1.873495005641594	68.56841992672373
1.1238055696395604	4.09859544513869	1.4388583082162896	39.5564609445135
2.7046275842498213	3.4135583268368435	3.5022688926824697	32.90954974171563
1.381257595424676	4.879094156751184	2.9203668341261992	29.14316586267632
1.997742697222305	1.1004607248023914	3.3427013103036423	8.312191660917405
2.69063649986667	1.3757390466541617	4.510022768310466	10.52751357391481
1.6380817302450352	4.98961636553567	4.106332978961835	25.12200377548564
1.096054748986977	4.150684666620066	1.2179350466023808	47.695451959242824
2.4042729431183933	4.38683733402913	2.576832654364848	51.033842284883
4.169996411953655	4.0324536191837295	3.1283472065530105	65.99083883383963
1.5706052183358592	3.666616171936069	2.1030441312921453	34.45365484942803
1.6272379576725369	4.8395813387157	1.2642094291898425	80.20602497234201
3.464451072719257	2.7622577187660355	4.926565012840542	24.22446000292451
1.1208315462439429	3.841014521500607	4.527168624768492	12.196285348950978
4.122361297651132	3.5473438579119203	2.3566441641262825	78.68710160959215
2.8437490020277387	4.004654001832955	4.069983921421678	35.08401488293683
2.554055057026403	2.4748851755796246	2.857107637545508	27.73526808973354
4.861024286907	2.168950379474905	1.8947321526545609	70.30573643880156
4.988256463310531	1.5552246278361743	2.021640950378656	47.32017345520929
3.1035595633554887	2.0529160087586678	4.584291413517738	17.446790348845326
3.060727241438774	2.08077820621612	4.736464917749128	16.99341334362255
3.663033617310001	3.1925420175597785	1.1498198989767228	128.18018786447902
4.684318504068105	1.265551834018111	1.856985226104837	40.274755081793614
3.6888260566180135	3.4340386506732803	1.6774693072537965	95.13779363420149
1.8713235677603035	3.988534188335621	1.2721259138350542	73.92856931832092
3.1184928475924645	1.821885598554836	4.760395056453292	14.979246534919353
1.3095490363706443	1.5975903456173546	2.3824137458763883	10.874292446167988
2.7400986211529093	2.795658750892629	3.829005851776304	25.338379695167973
2.354182751267416	4.180029960092441	1.7271439300588094	71.46838364646483
3.66074733405376	4.687866843443104	4.824923586659058	44.685262446470894
1.8087635708828205	2.9562391821539173	3.9641580767047833	17.030411059969712
1.4080080346336945	1.2064302442578645	3.6210402188815336	5.827172843007953
2.04679323808579	2.983753887819048	4.855636237646414	15.812718705440455
3.3353201522527605	3.4152025821434946	2.8744516797859023	50.18385210264686
4.610016871823362	4.169612329608245	1.1916487220610956	203.21360403821325
3.737954906628708	3.766270262705656	2.930048878762772	60.77263543857715
1.6296622056124557	4.734707657097941	1.3117595649167253	72.87966050944291
3.0432254414374293	3.328306674636087	2.077815450747111	61.44056818075713
2.4838641563195845	4.570046070026661	4.227341687267529	33.72360220486884
4.338351056230943	1.48775204047206	3.887608830588265	20.70235767527162
3.8961627447921408	3.529402933974904	3.5095860877070946	49.08845968513519
2.325702330632545	2.6422614550643684	3.1554895749660696	24.489984101287206
4.901599824873543	4.97712620153683	1.0369753341738497	295.80985357969325
1.4962783654885792	1.3844570569157724	3.3946521418521827	7.780936236501533
2.223569109345608	1.9201097483864065	2.0193376267132725	26.548412106112913
3.687494826672447	4.964421562460943	4.6133780249341125	50.31023304150644
2.7985102493133174	1.7340532471155616	4.5835803039302885	13.319280865113896
1.4472354225568211	3.51327317913769	4.799144934124895	13.22342850769986
1.7776204977704944	4.806863061388493	1.5013347544690978	71.32550127479993
2.59661574863107	1.2683469364200808	3.0800901490046533	13.366459424009612
1.9861772477680468	4.747067907264387	4.54226504087749	26.24581903140353
3.070358255448693	4.363708518119139	3.1677957604263103	53.478327243987366
2.8086009026633554	4.548195207743259	1.7083246892439532	92.5477182721901
2.98778556402893	3.4032329192186626	4.617380026532059	27.616169477912905
1.136515750476076	3.440347695504134	1.1075961344871263	44.68148797928781
1.4328587201958594	4.6340334506155285	1.2242369567937632	67.74837179724578
2.17175441636971	2.7001670966702798	4.011934527077719	18.380544562069648
4.540898758829961	1.4021265200227375	1.4142212413783972	57.040432598817134
2.8863057520873654	1.2420690465203992	1.1798200475241591	38.01422237957581
4.9112470411423805	4.596879361094111	2.4045951448995964	119.11731494147635
3.885452431827608	1.223237590094388	2.114871883370229	28.32289578168825
2.673773866853326	1.714328820996348	2.970058183751596	19.556795825032793
3.3422556888759773	4.243957229521747	3.9134781754663024	45.91085564982618
1.887670419772956	2.923983442277152	2.762555686311232	24.79314872365475
1.4209367222695937	1.0110694501117994	1.2406736510983087	14.76307656167198
2.455396451833169	4.26053678131455	2.8691036566849437	46.52810478755494
1.1980999059469075	2.1678481695223923	3.3000922682123845	9.883435223183067
3.5479086076281883	4.513916772859818	3.1739774934481164	64.11978877510465
3.291606922973607	4.977165014542591	4.44020986632848	46.425741349118134
4.6759895087251415	2.5076465732181816	2.5482467191978704	58.12377237496424
2.6651101759493727	3.4308009048229264	1.8113557904577584	64.56944513243494
1.703292312793507	4.9056956377298535	1.5668437995200777	67.45782435582353
2.530248646128616	3.999271241991861	1.9716759923971203	64.08041710202237
4.1000168246879145	1.8379672017602795	4.486825126270387	21.073345083312425
3.114922702902485	3.298698027080088	3.4835441582633417	36.91342435660772
2.2215514015463453	4.770416627341162	3.709090214147795	35.7240202039083
4.848248826689437	4.683873245141219	1.8823152047149565	151.93759802638024
3.5002454735494752	4.539405252438278	3.78863581516956	52.57820109778303
3.940854443504765	2.2474214045399368	2.7653801023125952	40.47411932873578
3.207962596019444	4.180650554089836	3.056578471922189	55.39140696071125
2.2350760489955905	2.020650823292872	2.077528138416123	27.459202531613265
2.768984188293283	4.438425691240639	1.9030127859680983	81.01383833374813
4.67046259814286	3.8692105249132	3.090957317763001	73.81450666806775
2.1965228791473463	2.166824755480788	4.267854592296271	14.016654199906327
3.717198502720069	1.8676855885916488	2.862155738645034	30.548502652823878
3.7727274710316383	4.79541641655015	2.816290840493379	80.51148334570622
4.443772875806233	4.196939729070164	2.955501069763576	78.8104568168243
2.2390293123599623	2.186460051134941	1.5046702809033392	40.66467380056133
4.607439988882735	4.966009351297885	4.9211692034318855	59.101461818654364
4.040981879822815	2.3783802200872146	4.266416128018844	28.771421560945157
1.6466412480967083	2.724113214412044	4.857077765041251	11.587715111238793
4.221105999008558	4.505846698774692	2.416262253106044	98.80571051433843
4.4068036399506685	3.096532792156632	2.8918272291919416	58.04992322625439
4.72685847116791	4.023756811706192	4.362730108497633	54.68893956905639
3.088267537607304	4.229326381775722	1.254619720085599	129.03786932168603
4.013278743496977	3.5877659029024174	4.271662094329787	42.84670034126542
2.3027828884092045	1.316681749645185	2.427549592992444	15.482529013535666
4.2930321841695855	2.263534472495444	3.4276824416627623	35.912730381858154
2.3241751532779897	1.262021258941452	1.6665911902782562	22.500341122434623
2.037787286930557	1.4278182068300498	1.972639320700404	18.627276569196738
1.7704756007308655	3.277856220190652	3.3679678398149435	21.404351889323227
2.9632187780357846	1.2060741583977248	3.321520336307393	13.483617292385617
2.7008236961752057	1.6018656023172952	1.9417816074468257	27.9619384272417
1.0484752018974328	3.410814518795698	3.574790111570314	12.65403391169861
3.4926115728483254	4.058335300282364	4.5652777897667765	38.296639869938666
3.473593984414272	2.7562338073576664	3.033405711197004	39.2687622230783
1.021936195485481	4.181335779153923	1.3989877832548512	39.20049015322714
4.163498322720127	3.7351412968901	2.205955683914413	89.80791823671431
3.2143195551659	3.809398515377291	1.3134375544946524	117.23555125938047
2.1964817247498294	4.850557847575679	3.8529849527553983	34.39648829298692
3.54089053805796	3.378532139120606	3.9355921581308135	38.08395117093111
3.1600359619268663	2.2848301264395308	2.2457395512518943	40.74200270795766
2.879749709214236	2.829956979882997	2.684147442120337	38.13627849589359
4.181930317617937	4.326416022992312	4.337759683238938	52.36000301489832
4.54776514799687	3.846753246803333	1.522231083371799	146.7283514763264
1.6154673160656738	3.234012550893901	1.0645876341820548	61.90580901584637
2.2529546584079	2.7161298018392204	1.012154483612934	75.54794802656149
4.359136846671438	2.8462120911229087	2.7698254852993425	56.86961658472283
3.3289310574441657	1.3452554505250154	2.0967194704890297	26.83361369257756
2.798947481011687	4.5641987796170325	3.893286388954519	40.975213696089575
3.9522547698143953	1.0624877706735911	1.7361218537731684	30.46529973996884
4.637064211979332	4.517576707642321	2.2016452314631043	121.51642264281011
2.0800443719115047	2.814202123514281	3.692268334071564	20.088295658149995
2.129132719599759	3.9116755379984713	4.167845127793299	25.184170232589157
2.650178645401418	4.651952795256217	2.638173469832892	58.31324351733665
4.212677535313253	1.9967897534028043	2.4416074626929376	43.93939369312839
2.7555716077393373	1.4906330012818363	4.338563648663712	11.990372998035461
4.728172127501582	3.391348000888076	2.734769273136467	73.52671476407099
1.0040871175088235	3.107833626636584	1.2749462629944563	31.139165977479585
1.7052603569899532	3.7056003860499738	3.9383502754484416	20.454890514129577
1.8380843076150828	1.7836009613755068	2.821266326211872	14.412621303991772
3.1299669251230684	3.8365415894825823	4.070749563857505	36.49128457385851
1.9941303217430475	3.8689665237988806	3.337992381813507	29.008935489377283
1.3831830077322218	1.5174611697390952	1.866800801841012	14.229843480998904
1.9493618183500097	1.627635479435969	3.3283977188830427	11.99853406236128
2.455364302589637	1.2560057484169973	4.1815479971388845	9.386814488048008
1.9832146521713243	2.5129725893902366	3.457184980906153	18.372765579529492
2.2340071717623435	2.74322523484503	4.65394483025322	16.389915809438598
3.0296683078900823	1.1172457452924125	3.4396425764923144	12.305187264903171
1.4716868839843404	4.554337071374455	4.168592718001167	20.06494393394167
