epsilon	c	Ef	target
3.9329499776855656	3.4850717206363213	1.9944877982905216	54.524652993561624
2.1895944532118854	4.621031698486049	1.028412520718387	10.70131979932869
3.326716250698247	3.143559624356109	3.6759422323929956	141.31062505439834
4.75101967176234	3.092500024493805	1.5874241268642602	37.02392810036375
4.419639312139298	3.932659015350669	3.1477063256217654	172.21125579566433
1.832831880375989	3.4930370420850485	2.2223417256218148	31.618954268470567
3.8771610229771984	1.9167928802868404	3.399473768852064	85.88402991104051
2.7833737472546782	1.4678195966517054	1.319674155310563	7.115044673597962
4.393765648184279	4.037365818825156	1.3727301761289263	33.42761198095517
1.0114868640356105	1.8555451742753508	3.4092172066096724	21.81429201099284
2.096429813880431	4.1373151771927255	2.268130194280084	44.620547403886725
4.38780607813018	3.859900030214343	3.8700824444839257	253.666966854336
4.720261169019024	2.671790379424065	2.9717268876893965	111.37461035457771
1.0254573546699133	4.51438950903451	4.9483162323057615	113.35261012102491
3.1012111291756064	3.5192267534471195	4.218427188161178	194.2136271089889
1.6028687322178583	3.4430754972674897	3.803713861800949	79.84729007100877
4.083899262997808	4.292019226045714	2.6349363310582747	121.69617574002922
1.9761740418257985	1.1154744874479854	3.206371640587242	22.662746943039394
2.752504846500054	1.4716039787373931	4.3894769404199865	78.04491094543191
3.7997204931855557	2.9579217318278275	4.126998260724174	191.42863431036625
4.726214985074272	4.380338845811963	4.714510614078884	460.1446909754357
2.212796716526527	1.841361525151977	3.554532117976808	51.4808214766504
1.2332041034302668	3.5335140544905608	4.226485015399801	77.83957415626159
2.5164344423139964	1.9274821646590663	1.1451884379657344	6.361065948610072
2.9159353724499	4.540580629639491	2.3767334232608786	74.79115385895611
2.614327634727599	4.5702934750777375	2.7726248635521378	91.8515160961627
3.1278068793937033	3.9342402093585176	2.8467922517333637	99.72690785497132
2.1486105179634825	3.442602905557018	1.6749154507250372	20.750587924901584
4.660802140963441	3.3506257389321816	4.848308479718872	367.08537000055236
2.4235142170672748	3.30497066416427	3.652810617165944	106.87287525804828
2.4835655477437326	3.748308619391883	1.781791328625974	29.55457036065247
1.6362989921484152	2.182230015121619	3.663636584359588	47.92785162512082
2.869402704672689	3.5328191295465885	2.019019327493724	41.32319183246346
3.4560807834928347	2.553462767679404	4.524846138266465	180.68456201062645
4.785495854263956	3.694567847505044	1.1350175822674813	22.776960518373624
1.4597568373167222	4.5437303345249935	1.7991797807250376	21.47050158343993
3.0335624335073264	4.9328451119459285	2.495277295232209	93.17256391371565
2.1877653505798063	1.818474208650164	4.365451273248101	75.81692665030683
3.1374902970192986	4.392407198696379	1.0629399295314623	15.57049536044076
3.0633223690228126	1.2469877934722269	2.3902593602322613	21.824533007958497
1.322454247281276	2.292480603624428	2.237001661057541	15.171165245938582
4.942836628220396	1.7926096162040812	3.0144775541011293	80.51672226406838
3.3008655481897233	2.3241698515453293	3.5652279764748025	97.5147495771742
1.4236593415942729	3.311319365296152	2.4171857449792213	27.544012064343985
4.779865273809094	3.4995501794951545	2.0905550909993678	73.10567885018285
2.6731996133076548	2.63454322768146	1.164716637786772	9.553824895894094
4.0837047597434175	3.4620171930601105	1.895795033664464	50.8120034715543
2.0196106424990914	4.540476364512537	3.1802504435406886	92.74525798108415
2.014383051180073	3.5333410510231587	4.511226877882613	144.84948520114358
2.8725541372260013	1.1846267769441416	2.440501076221286	20.26785433740616
4.531450557878476	1.5733874138860895	3.0914696783594	68.14012093707089
3.8398325182399047	4.841495484513615	4.366694112177518	354.4845850949381
3.7661527699512822	1.5259943544659604	2.9539309881335414	50.14776121312871
1.1487875781205703	3.0555923150720044	2.9310030384074284	30.15557939864901
3.795778816150672	3.5788515872372315	4.993832679387771	338.7759412639598
1.0040181180746144	1.376808329842231	4.081752043251919	23.03076015043485
4.756130907479744	4.891942752233272	2.362832227167565	129.89754314888228
1.8791587059141104	2.77706560363621	1.4367585513473715	10.772516824568159
1.280089816029235	4.617425503710036	3.626025948014697	77.71451751666633
3.201551719567686	1.8934831400233745	1.4951589577919515	13.551791109195996
2.276224755854828	4.825376850580497	2.2821817993575872	57.2066944364761
1.2444786763391351	1.4647660687300204	2.078492439723411	7.875037469207765
4.2553532440402995	3.5866815296458983	4.068016222566758	252.57699153775107
4.5557633457389075	2.9893831980627463	4.817296249465139	316.04538661959367
4.687260916792429	3.8057262456743777	2.520714814163392	113.3454528630034
4.212310869470157	3.3561983862264726	4.960658893247281	347.89386393243933
1.5652525729447369	3.0713790339113665	4.8614251678065665	113.6174536245183
2.4108441460852736	2.2431116238718944	1.5489044960574083	12.97386283728534
1.6480197047626306	4.12591029035249	3.319571631965979	74.92836743382367
2.618381866319366	3.935995395597667	1.9916006049918549	40.878228351960075
1.8303090112871396	2.5857257932146718	2.6819531725322	34.041545340217105
1.9150415637539544	3.03549445658208	1.0852539235139234	6.846527826338041
2.167826509360728	1.830034691340955	1.5791027438834444	9.892467262393774
3.884908943423513	3.6127191619171786	3.100194634908963	134.8941038591457
4.069244001830594	1.0929937117394541	4.5577643943354404	92.39216374028305
1.6333583098648528	2.668750235527882	1.379431480907089	8.294489529376628
3.3066607333841764	2.6613608455430606	2.85828495904238	71.89595373884217
3.5542592509572564	1.3834967000481442	4.26756477124426	89.55451223079521
3.735799381974938	2.5864210986991334	3.818511506630104	140.88702142793113
4.8831673993069415	3.058712602347233	3.1337401890446848	146.6784323061006
3.276293482881821	1.0216993427827643	1.5196808550406784	7.7305553935667595
4.311664134427529	4.430664231836314	2.490925348096636	118.5318838392373
3.4406364954119284	3.45662105793302	1.030501014868242	12.629536450386713
2.3521021576828223	3.5439899835682804	3.9129148338300266	127.62902657516656
1.8845819824396155	1.78834592010853	4.061991599555603	55.608938470279426
3.1279143745718203	2.5725843950715364	2.9127957513005107	68.27230280907057
1.4499510325913059	4.596318512908882	2.626401594587631	45.97118713948519
1.8375296675637969	2.174114293028767	4.4754770360656115	80.01941959567233
3.249368017244616	4.518803380624812	3.4575804181961742	175.53629451634373
2.6021004957368854	1.572982617307702	1.9165468783413244	15.03442703632988
1.5716468808217865	1.1544235591241945	1.3595457063288627	3.353573130696752
1.721269060410986	2.512068188783918	4.439196284535132	85.20966992472535
3.773352187326224	4.779708509732734	2.502514942667581	112.94892786209536
4.496248966266473	2.9262115466933865	1.3424679191549078	23.711766140710264
2.898737880246108	3.616897377955645	4.529288843239188	215.08254546115955
4.495754348203193	3.893282142537127	3.8750413714037095	262.8277020087504
1.612221558810873	3.9216602598257473	3.352279387379166	71.05180331030164
3.686706744603209	3.716304365592125	3.4249672140192597	160.71732894022009
2.110254311695475	2.8314460196962843	2.9239812256932116	51.08486408572165
4.795051246842856	2.144722498567964	2.373174291170411	57.919343492059916
2.822939819934243	3.9074397930757088	2.120343860935137	49.59141601785656
1.4333715986044182	1.2170360266952422	4.983767779194466	43.32891612848913
1.66448062093571	2.948325178292321	1.4852140844330362	10.825108114033997
2.2763308834957803	3.5168742181909423	2.555966262821257	52.30009295598865
3.1284071480987508	4.223933823056456	2.151404325259768	61.16239029481728
1.7047439988778352	4.087354364634817	1.719985321071596	20.613462285873748
3.8642432124502437	3.8840455765482376	4.360523047816655	285.38158311174936
3.0183097869198052	3.596076757828954	2.746782760839773	81.89198366627116
3.560430148399406	3.0527765925777195	2.4648155022816622	66.0338055357645
4.255349812825386	1.1106897407114769	2.57328970973357	31.29719344696196
4.276861468036607	2.311824763204252	2.991900372870115	88.50633360861359
2.3589415446110844	1.520243747958093	3.249535417656877	37.868051123368595
2.081902306929963	4.238462745040726	3.043862054618668	81.75581456450506
2.376156703697642	2.57930112317458	3.0589513921063114	57.34852830701832
3.931528164643517	3.5146315648317805	4.697940345720067	304.96934847952616
1.6581469139171157	1.9927380775714132	1.2145947302461797	4.874566633987904
1.7363275096556359	4.0645793571910955	1.226611164849288	10.61844886720738
3.3790665113557816	1.5848470165105213	1.7742550913438693	16.858394293170143
2.833593064101105	2.081659181145873	4.3571938028430015	111.98525974080073
2.394158070872097	4.433859315120905	1.4546604609723133	22.462495266672725
2.4470514791392843	2.6378155358619515	1.9513048842332323	24.577504868675252
3.8739999050926937	2.0791948650423744	2.190886519854732	38.66291245939596
2.4537050519278467	3.7780985228657418	3.822972289505332	135.48709660293605
1.9248978813914537	4.058633533480631	2.729459057059751	58.202374361246484
1.0939672429122744	2.5699657484458083	2.6217164259467216	19.324269399520084
3.4482490567374837	2.5304360022674484	4.284539104254685	160.1777562668886
2.1908784117089812	4.694876526784054	3.5607117936909938	130.41156209545446
3.5555411240613117	3.0491829171059086	1.021673831508675	11.316541585844217
4.572450118975408	4.925087623610372	4.6009068860953635	476.7051305527357
2.492204254303586	1.0635035904212031	1.6625064767603286	7.32570262598773
2.2229774499279777	2.3743498087545176	3.5320460999320065	65.84646839427691
2.032041344753576	1.6112252877486526	4.6874627006191085	71.93901040258329
2.0691502515702	1.4889035903472996	3.928249332183588	47.53972837772479
2.9465673001758015	2.7403081658957618	1.6870071406749756	22.979978154153763
1.2058142324323726	4.1120396808329165	3.4866215250584305	60.27640142711945
3.5608614567879044	1.4284234657680512	2.665339867925562	36.13410014281614
4.467922122228754	1.219571756037178	2.2069112644954396	26.53888639606549
1.7114676711774055	3.608453478607725	2.13880031934493	28.2507701090553
3.9183318232136046	2.2992875935433386	2.3183671617329296	48.42380818970321
2.2095386129183456	1.044331172248767	1.32233585146919	4.0348127314506135
3.0283567448767377	3.582770365258655	3.5473301207587187	136.53035541954034
3.126742034602412	2.1995925658047217	2.794937933324224	53.72527304935231
4.8656243389636815	4.9709794229181234	2.0633533390358285	102.9740397765453
2.7400308641346602	3.599956575628528	2.2379795890987086	49.404323819514474
1.8089107732100151	4.774640932211135	4.43976694929596	170.2465069056329
3.3855772472274634	4.308038763051521	1.6710479300126386	40.727724215588545
2.346256043709172	4.027242420834384	1.4519335120008448	19.919417568161293
4.670970970142901	2.36441808908102	3.91347781192732	169.14423227733218
3.899988730487929	2.450345386812373	2.7183795195736398	70.61725559461408
4.4937292663989465	1.3817321404653131	3.713080271264304	85.60506079407169
3.626777413986897	2.101638771932244	2.5330282464960634	48.905650499424645
4.188125560999712	3.2611065801396513	4.867714333483475	323.6196268756309
2.448391702653716	3.514802863434793	2.7121139013043605	63.29912695196312
3.0691819946830083	4.054817164925146	2.1624952817794862	58.19749011148935
3.7749957050089233	4.838998144904621	1.8927688994170355	65.44358773746649
3.0983231355051446	2.867530610670765	2.3572587377479244	49.36842601386228
3.8728364748676274	2.6640769514910767	1.998491394973028	41.20790070293515
4.0355364372161215	2.8733386527516256	4.9315575009335895	282.00466370615345
2.19831886766618	3.481104357855866	4.0048222077296725	122.73663473641766
1.4361428942498442	2.076692249214309	1.1676077483866627	4.0659659042171326
4.827437483873089	3.5665839124493552	1.3963990410623754	33.572848324252405
4.969116273700539	3.5465656241774384	2.101027773198084	77.79483176387663
1.4254472576716009	2.9969665620464188	4.488352182584344	86.06110223101406
2.9761808171720885	1.2527420061132966	3.551130176767152	47.01691602109633
1.7049759759577756	3.622687283637114	3.777178446173386	88.12195351199108
4.855081592896163	4.6371753545433085	2.016250578209422	91.52485759484438
1.6156619558567016	4.3859028742799975	4.735817109985171	158.9276103071005
1.3530649766167722	2.7657902457487165	4.77165971151638	85.2073036729243
2.950127591438967	1.2284244593365523	1.3699192506015792	6.801100487948923
3.891043236177461	2.800326598745476	1.7775882255145192	34.43000390305468
3.738365541551784	4.761898143707956	3.807328319718774	258.0492047588663
3.3250578758049185	2.2573737704436607	1.6932354896095148	21.51975925879229
1.9070239064276988	3.6030630835205866	4.9774745876008515	170.2339224946816
4.619596296645876	2.1269701869889337	1.576948506924451	24.434330937930856
3.3483085206963605	4.747028859776616	2.8113635258939778	125.6265265815605
3.1173826872755006	3.4220705649101717	3.0213419996162174	97.38203718871578
2.3101863839256893	2.0539273899891533	4.4644395025043275	94.57274412677877
4.878362546149841	4.314245318254308	2.700453331678024	153.48016658672162
4.261689201124536	3.67127869227031	4.676950478943807	342.23519576745105
2.7489666948687415	4.2278387468444105	4.335902985733475	218.49776839274517
1.457643864198254	4.450550016117652	1.2502022979356835	10.13971388520251
1.638843338366414	2.65193219805165	1.9561143720088308	16.62985047321323
1.6162663729173206	1.9100071856945335	3.3782479166477875	35.23148700384771
1.6192762554997495	2.322917383180644	3.5194841361616676	46.59214828924798
1.3179482625385353	4.361200838536311	4.7495437585099225	129.6606622205079
3.960313795428158	1.3768972801736532	4.4272851781642695	106.88238483510736
4.273173701862136	4.4404623045029785	4.982719480308695	471.0983792144143
2.5501797644448003	4.561817730306296	3.013785170295518	105.66552307213394
3.196178886987349	3.8664079505904496	2.6292722278835496	85.42989288094678
4.00258580825932	1.0588060465446285	4.959238454649159	104.22863395384756
3.7852107649189626	4.846780874692977	2.475484558640543	112.42525864485208
1.4559072823722805	2.4685409146165918	3.186316147030628	36.488144317706926
1.518532800138443	3.7271408232675727	2.298658642743697	29.905353704425465
2.335742496646639	1.7417234924258111	1.6253490391707417	10.747252432983815
1.836156505923704	1.985039927049883	4.882761209912192	86.89802657509213
1.3914465676426198	1.1313896888967223	1.567872301546689	3.8699034135423385
1.3173959473802657	3.834990190337837	2.3471271737801733	27.83260290840107
1.4398232879276316	1.5569569584967513	1.6894852331384609	6.39874201866942
1.7966078268884722	2.539426282632987	1.9941917423606283	18.14356916582716
3.1660782102791587	4.937958382522055	3.635787958799991	206.664631579777
2.9481495799889172	4.788313773561393	3.0529080011375136	131.5708105751206
1.0533133706241138	2.315197477664965	3.2790584287400835	26.220679879171964
2.2975864959623165	4.07181780760688	3.8850929098290004	141.2092107700249
1.048548911813472	1.5157762456835668	2.7130191060040785	11.698481567297016
3.5020180899152287	2.2886035756854386	2.8766592514763945	66.32325011458407
4.983615784711481	4.236365792720092	1.3122654876830322	36.356445756114134
3.869381807408552	3.276218405686733	1.9616172166837782	48.780130785949105
4.1497722718979695	4.885989901548621	3.4773432798945656	245.1726161896169
2.431402233935397	3.701382852656136	4.45497380145217	178.61220373817426
2.6006550335790144	4.953142842323387	1.258027734875678	20.386563904166962
3.8444159488671565	2.7284459052750645	1.4840691521870308	23.10223482522559
1.055302732114075	1.906120215879271	2.9977256756258206	18.076365965678264
1.5439089173342981	2.5967709785664037	1.216746410569058	5.93547488862716
3.2476265657473613	1.8092301043418295	4.675865842299904	128.46474968211407
2.8199209018016322	4.874290972703868	1.987780639798301	54.31068625810065
2.560851109884549	2.0528741463174494	3.239287499463265	55.16271642301236
2.0057499582097567	1.4121092624344622	3.0578689670805432	26.483954709569225
4.499906483029227	4.4836175069770166	2.6651359364569016	143.30811226214396
2.564953669961647	3.6697974875835673	4.0570998361441335	154.93624050219015
2.2451138014046736	1.528652960546626	4.705995057968719	76.00640559825831
4.901200204126038	2.3582847529687725	1.062653844758834	13.0521579825594
2.5966118744411157	2.3487281944670246	3.5639956546564195	77.46653514867863
2.645657861080436	1.2367930128217923	2.7413536088511643	24.59012980655232
3.014120976716837	1.1772981593761944	2.209923782789546	17.33012662424378
2.0380318893391487	2.1549524000598015	4.754480957945702	99.27842564850258
3.012266023793841	3.0739089062988003	4.2520227842942235	167.40772037735834
4.026622193036042	3.46298052417773	1.828806243182191	46.63654009899537
4.404366921116492	4.692478912388904	3.3908120501409615	237.62561702177487
2.198743377808407	1.939888126699114	1.7959650613423364	13.75773679981354
1.1736966675397422	2.480479712445109	2.4273934023698875	17.15425593257522
4.242965892916553	3.922336120474585	4.111697553465897	281.35631745283166
3.3245536904485267	1.5819919763752734	4.916069181844011	127.10820898916214
3.1048749271676233	3.648767321369848	4.881611308765066	269.970724954668
3.2584230425979444	2.4181999505572014	1.283203194622684	12.974497315984454
2.8270652265755496	1.8771625312430549	3.85148318080202	78.72156457564394
2.786564598566452	4.6064894467937885	3.6933605654893964	175.09857498701084
3.207174920136148	3.2833029122267283	3.279736032512468	113.26908216914892
3.1674265421351686	4.258082886514325	1.1934884285803435	19.211314780507802
3.533226440145611	4.7337635039820745	2.6209051628553883	114.88957990526472
4.3840632814410565	2.3616620353157662	1.6531365239566385	28.295150278268785
3.635676835074338	1.4622437288790398	1.4825685402717004	11.68515832374692
1.0667940053677671	3.949894435992335	2.216315095465605	20.698032496551534
2.3596507386691186	4.5367060576456675	3.1058544817612184	103.26438793953098
2.797498641870808	4.951935606663925	4.3300601760322275	259.73635213547595
2.645400042761956	2.5654031313160224	3.0261177529591343	62.14677884788021
2.2966097139639428	2.2067284608742224	1.866958031166676	17.664656800580335
3.7454084274026576	4.258541513591052	2.924414477226109	136.40739619000516
1.956694359823174	3.439691626578945	3.670487269391349	90.67549739673319
1.0887115774171447	2.472031815532397	1.8355316661495955	9.067564628278754
4.543659148092974	2.0605561058845563	3.3592077624590417	105.64864200321831
4.104145203782297	3.621997425516618	3.010875995055211	134.75863189227508
3.3171963178796675	2.175487692848115	2.5067464424181987	45.347006158358106
3.708359582443717	2.6699719414952465	3.933535038541313	153.19852453263974
1.2862035777075949	3.3744008959204583	1.3206016844868946	7.569201814136169
3.8758179527319534	4.303820030968094	3.842397254931357	246.27594788712082
4.423347486300797	4.410052156732048	4.821033653513833	453.39331219114337
4.061875683109541	3.630502396752541	3.0541488396179104	137.55416695005223
3.8203716621087094	1.9917522459731043	4.130199415693975	129.80247469111129
4.027401837770796	4.355617206966351	3.639429474616543	232.34925520588573
3.373167940478736	3.506979832409175	1.998107450764659	47.229017481530285
3.1081948934709116	2.9890683884692044	3.032618396261712	85.44361696736355
1.6799971699085092	4.641371084207902	4.734092850462503	174.7545071158295
2.889296078779408	4.030881117379096	2.774517040121975	89.65341371905475
2.7923262237087707	3.460837932553923	2.5482921096114013	62.754639080724104
2.5786478612466777	1.482705771615788	1.548114549422619	9.16332735388279
1.3360668224575316	2.24502915315835	2.3076230744738857	15.972757949714254
4.554858537248928	2.5284027189472	2.1387856856195615	52.68120251137138
1.5048001900866956	1.3784441308329758	1.1332048013466247	2.6636969772250083
2.6988396008477755	3.5625635846663903	3.6367891215262413	127.16744246872044
1.7425981162478488	4.097018418735643	1.3819565500319455	13.634962062017614
3.5302485187250623	1.5459440124900468	3.65046418003027	72.72692471506862
4.377352812673572	1.179229602280602	3.5373541374884154	64.59025607407578
4.4034791108910065	1.242328059388513	1.0896297591754474	6.4951643783366215
3.8414808491516927	2.0439058310606604	4.822621051279253	182.61053558317417
3.8998201090136053	3.980048256903033	3.162101161764145	155.19739653999906
4.578324636701007	3.1339220485499544	3.967148170412776	225.81439150543926
4.891979860379891	2.6772242085593616	2.525331372275355	83.52301285894686
2.9228822311327685	4.537696331243803	2.3971156114807326	76.21223653237348
1.6324982129519383	4.154057236482196	4.286522687857188	124.60499271213331
2.824381751582787	4.601309382224281	2.9313361025526183	111.6698842055242
1.1205075454161155	4.779887885961152	4.29660679585918	98.87436734147416
2.3074152688831107	4.079538116492172	3.743875232549334	131.9409150275457
3.561552947606637	1.3917199480309728	4.993693467144516	123.60470929497231
1.2886624511931513	1.5606238245779918	4.096082891828943	33.74231539494412
3.8716397916893817	2.4794764065679313	4.928752632748829	233.2002271018409
3.635307047873869	3.0163015314247734	4.704815457555778	242.7174716861897
2.4300380782912643	4.755308683744753	1.1936515913311996	16.46443968507695
3.3365558936878688	2.2267176902989716	3.4854344945878437	90.25627672445148
3.50587147031264	4.96237237269288	3.6717468249119065	234.54749368204637
4.037422495966456	2.276427553867822	1.3397441773359655	16.496878987395803
4.929818463359387	1.602632675542302	2.2200042034503413	38.93789895074728
4.276454556066486	2.4925584054775456	3.1134389558070064	103.32607085669737
3.9216477346977814	2.6048559290176887	2.162254791343193	47.76018765976313
4.105506278481747	2.138563327161265	3.905413028014017	133.91301160420852
1.1849036300579083	2.4052723188421985	2.537490696370444	18.350850637299267
2.07498857480539	4.233966747979126	2.6782441201039475	63.01783415312703
3.9756594549883664	4.610075303976001	1.2488404976552538	28.584535781926174
4.3201882760937975	1.0028346858182609	3.8607599272323485	64.57696267758239
3.9834401600088527	1.4034670616694642	4.682927543273472	122.60139123392895
3.2097343112295467	2.634200963436027	1.2065548071641479	12.308697474097107
4.311533497689565	3.0953821568291664	4.2318674062914985	239.00673716849982
4.338476882930434	2.394656995846592	4.902246858115936	249.6726417246632
1.2048868169853022	1.5569792149610162	4.009983380141444	30.165755931906094
4.414511377108764	2.7684192724798677	3.674845315818339	165.0412980535178
4.2138181453488865	2.1652846387568943	1.6186483571708128	23.905388466341186
2.9007514470895344	4.152548402272446	2.7128304296819663	88.64832159566484
4.167808853030637	2.054690188415489	3.292310486415205	92.82302350142004
3.4636450981460896	4.509859675646623	4.572841912520729	326.63956613376166
4.669387699328255	4.597465794284943	4.4793265180194295	430.7287732044934
3.702183837886616	1.875100044715696	1.0206491050423212	7.231615765762325
2.464583524798772	4.875807008235741	2.656255183080816	84.78707202123428
4.897064531733821	1.1218096708149252	1.2006978359446752	7.919950412422148
4.298117489459643	3.477647747673104	1.436470092730988	30.843030950554446
4.705557664759668	1.9680809253218243	3.110476901587472	89.60000075145389
4.072216659414945	1.1245548828859755	1.1614779356902312	6.177794532270298
4.182871630725859	4.26675021378687	1.563856839015371	43.64814012850107
3.5283510740434725	2.190711399461562	4.624073749001954	165.2747326871554
3.409595045221542	1.4434943264073077	1.5073112877230734	11.182110649382661
1.874623978863612	3.6364473729348252	3.524335479790943	84.67319719115605
3.8069760258492553	3.425949975098271	1.7087149087148314	38.080301349038635
2.1447641134980717	2.0073660812412064	3.734544873594312	60.04564030035152
3.1790254940449327	4.730699247271733	2.972745551426337	132.90301253743485
2.610829261967541	1.9821114486006328	2.8307774903106275	41.46846966781752
4.5534339637795265	3.3712031805752836	1.6022919773198514	39.410077323272596
1.0670124973385942	2.9966990898033528	4.997622899449183	79.86189440178654
3.4448463427431486	3.4742173375506566	2.9639996418393304	105.14367001164273
4.045434040235786	2.273896740464832	2.2564203447623843	46.83557725198106
4.108191882949758	1.1386754605242726	4.293069483785774	86.21573138501387
2.372365351807213	4.466272961157376	2.320965643466275	57.07741001781842
2.4820166911075754	1.6661412480111757	4.277203131189415	75.65476142381334
1.2592777993157815	4.01243362140779	4.293299224190759	93.13474369036095
4.60600284841851	1.5995044927166977	4.86476753269908	174.35477685050415
2.2012121083732863	1.8771473648108012	2.281318517901874	21.504636834932302
1.963883931460035	3.043918304959817	4.116156814544731	101.282084908261
3.329936096103582	4.587862159531777	4.156675952320674	263.9602908668943
1.3420672515337682	1.0224550452965286	4.793772031422193	31.533578325645625
3.419039667500422	2.371464760924256	3.50652627808995	99.69537489167341
1.5231707263094765	2.9201691793977864	1.1444651610457397	5.825882897285307
3.3576857770635624	4.096990868454044	2.0712567274907734	59.016426779580975
4.010400661493955	2.485518291217942	1.9781411609171964	39.00491055513772
