q1	q2	epsilon	r	target
2.865625692748118	4.910824464389534	4.9250603842671845	2.5951283928911457	0.03376251195210105
1.6077115340581805	1.5552041498271392	4.990652785686077	1.6381784364760623	0.014856137289790685
4.31986819251551	2.2198940241679272	3.8655728940596874	4.315760169640156	0.010598988025478212
4.669563560266266	3.5585584393136562	1.4249783861237888	4.465044277041142	0.046545822891162894
3.4345490404062557	2.424411528858504	3.460972173416145	4.0187750953764025	0.011854430269056415
1.7975786556858182	3.2190572252080702	2.785095937785752	2.474007960799944	0.02701247577988993
2.6921559648314393	4.8046484396996085	1.3839012792845269	4.765386244694341	0.0327529666617782
3.6016966925952154	1.3135140483626118	1.3563226002743658	2.3397652488443152	0.05070192212964191
1.5897844884035008	1.4478732066973028	1.638865409191009	1.6899544211906292	0.03913502814339966
4.776811199392948	3.3686596952726138	1.5050074994305993	1.98511628192341	0.2159110084436447
3.2478539091417007	2.396969907893429	4.694503893888786	4.684521302975663	0.006013524210766647
3.3610655090974406	1.7442085836727448	2.024014038160352	1.9534917767704711	0.060398873330385475
4.293273315080444	1.589608454874872	4.6158560974154765	3.856289902302061	0.007911835077776845
2.9857041858613123	3.932437168801244	4.450308909671119	3.058743901061661	0.02243997221013039
2.7379506797194884	4.683254844205215	3.331815465898567	3.5146831256099063	0.024791925333915832
2.4737213353482908	3.6071083824727257	2.981145261614567	2.087406664056386	0.054664179389248634
4.849303459620421	2.8217897764303377	4.039479626130697	1.2516155561960458	0.1720785854066356
2.648542342975715	2.0941935053184992	4.692961236877966	4.674829051092742	0.0043036349856169455
3.6216888132896314	4.519288660810284	1.6903695567439958	4.567980372273464	0.03692676211829266
1.571146530763078	1.5944344214697463	3.622652994774239	3.1660791887983053	0.005489631669927271
3.714696257383444	1.2259699223394556	1.2617267974827635	1.7536657008825527	0.0933972989941112
3.900550551336401	3.954475608607194	1.5975309313148114	3.3204627193335443	0.06968807290758318
3.535263100995367	1.6562802842992128	2.487135574290357	1.7819664329636495	0.058999347861775485
2.5718925658099066	2.5436320723110293	1.9791371139109613	4.515302609896689	0.012901720980567228
2.317682582239601	1.9154198134469649	1.525893389426305	4.772904100392858	0.010162918905578529
3.9736266561223696	3.686952672969978	3.1065622254384584	4.4870961797861	0.0186394865466257
4.668033690467579	2.163080823840458	3.9881435538960033	3.1681955700879385	0.0200725300988251
4.01249046194423	2.667423178974748	3.652461442203061	4.926162840837058	0.009609325441238728
3.473645150304923	4.712880578580638	2.8471556458027614	2.6441350148274827	0.06544606783215634
3.0328935438404008	2.852230574603997	2.154669642821875	1.1687956754915478	0.2338697484756153
1.990243775931676	4.455390316059248	4.337672312772701	4.691681923360092	0.007390406118664751
2.848335810612697	2.908775141145272	3.885394863712064	4.757863164572925	0.007496049039124418
3.548901482504492	2.639413569997392	3.947558787182401	2.120927540491651	0.041976986283611614
2.6266751261230117	2.156526659803332	1.6846384253180051	3.3597990309245733	0.023703802802179503
4.8162114736455806	1.2456769815523925	4.094655896306563	3.6648815939374546	0.00868088127941658
3.802595011562961	2.9765597140709987	1.4531381567374733	4.050890883975415	0.03777259419203928
1.4243794398882732	2.2857901358382327	3.544330852555746	2.8607272087454336	0.00893233572902002
4.927274264887403	2.564112169234895	4.600128622952547	2.3408351637021947	0.039886162308904884
3.085883356380603	4.8982029805582314	4.5767426337067265	4.067575097209062	0.015884690943206884
3.3388034226203662	4.808392604922101	3.315539397992601	1.00825147761925	0.37904343520676576
4.605432743311432	1.5880362324072241	3.724059396473658	3.7173405456576543	0.011309403284360944
4.438191711950344	4.543137586231358	3.6930283640242414	2.980188683927781	0.0489194896389978
3.258997468738792	4.268872068464591	1.644424935346069	1.979058290467135	0.17189216178529299
4.73556060419875	3.539598723486067	3.4898065806873406	1.5111894234953414	0.1673695300535716
2.4056873657253472	3.492622634056728	4.6423707740801685	4.829595684079027	0.006174753351294586
3.4407533792027416	4.4614947321396325	1.3168496716146878	1.9069259086719992	0.2551057379401561
2.484479347822914	1.8899343650261096	1.273293646400277	3.7083147940847327	0.021339807107813538
2.563802087686828	2.7408094764154045	1.1116767405370829	3.8043962406726255	0.034753894086070346
4.400044140274412	2.8174667169917487	1.7893415699225672	4.319542138866298	0.029548625370019607
2.3205263862979097	3.220042148943916	3.609467067333478	1.1036262089855189	0.13525430859212415
3.2922399921736654	4.7491844176513816	3.806635666474552	2.3756088455856426	0.05791745587793477
4.127990421663169	3.3916968543309833	3.517007797039182	1.0067929432014189	0.3125303430847197
4.436564842123338	4.333325677630349	1.4213074403386496	1.7607345836350698	0.3472022100739002
2.8527577490110736	4.951583993360547	1.860832104140094	1.9290160937593823	0.1623380361836551
1.9331859396601567	1.0442161978978963	3.6373404987496	4.009235459436286	0.002747559497842057
4.009624482189657	3.0095776166265638	3.57474079775388	1.8100520910637243	0.08199222678883054
4.2351718369201246	3.52661334809018	1.8317375383514032	2.599010908851506	0.09605933340250676
3.301956079547771	3.59780807123979	2.598087229645686	2.847417155759308	0.044879033659184886
3.1144095486704555	3.778926904678271	2.130963424144224	2.2491579475997083	0.08687972634649987
4.0655651612451225	3.0362013500007627	4.945175449463639	4.959972074124162	0.008074236462646175
1.5332349708032047	1.513079236455623	1.3361656052471391	3.6096109931346336	0.010604237219190887
4.239485993230405	4.9298852927713295	3.78897940450613	4.971905312447288	0.0177571070231526
2.388210848698749	1.7595779255400426	4.318393247816701	1.4977284430900664	0.03452096795639312
2.088483967710637	1.7486535353027328	2.518049665741123	4.661048010796233	0.005312434731884539
1.4882906242057143	2.87781277028326	3.3649576210830854	1.82483559183662	0.030416786714463726
1.0963416863772308	2.84981630328858	3.9665989863188233	3.4295823719227947	0.00532907898622887
2.8869712956737765	4.6439250190376935	3.8042661659039023	4.210343808523515	0.01582019324561981
2.8477064116023776	4.008003809302355	1.9615741030237577	3.785660343475087	0.032309144901797315
3.7993748393915157	2.182059425311245	2.4243474781875047	3.325523001512351	0.02460673959664092
1.6937274175437231	1.908541127793122	2.039697702422745	2.705214951072612	0.017233195396617086
1.8865531072668864	4.382012606012297	2.425557098301954	4.433304370329863	0.013799590321443192
1.2952371342719506	4.8836429982978276	1.6345665968431802	4.834428709921966	0.013176206468622493
3.016750304415884	3.751942404116987	4.676918554554893	3.945338070059931	0.0123724985262628
4.570102893705512	2.205823720072912	4.911712332732327	3.2681357116727825	0.015291631652293547
3.657371733071925	4.853581212654069	4.52319697914696	4.393231550960259	0.01618109292298081
3.6212981778588467	2.0777028632913606	2.6463479326725716	2.274122421893317	0.04374850703906377
1.2804102748948436	1.6222813083673424	4.755724773658882	2.3604507473238368	0.006238193646873551
3.429642335894605	4.374117506246705	3.3849183288843836	2.257202978450936	0.06922133795928605
2.5963963633888167	1.631592880041098	2.3070316415940697	1.7566667668432203	0.047352248713907294
2.0631839282264326	2.0136422058507217	4.79293316103956	2.110772873847792	0.01548196232338464
1.6109246681416225	3.633097679002001	4.87619747794753	4.173212506433593	0.005484286778278908
1.512253733399069	3.7135201789486447	2.8422902301269044	1.4009659352216528	0.08010820791762213
2.5059974378089787	2.5736307094984148	3.1576322465406266	2.340711500484091	0.02966604575956404
3.3208704277383787	3.937787542109448	3.7076758753769017	4.399649221179999	0.014499615378503285
1.6831975855640768	4.261841602531565	2.0860320220912385	2.658873601899136	0.03870848595420797
3.504275574724949	3.988222530116482	1.3964214283061778	2.234289479854462	0.15954102734199702
4.938823781101823	2.9511329497771714	4.51395377323551	3.1737900230888507	0.02550873683435316
1.6977923880550478	4.51379820800209	2.1768069500283187	3.4527534301917786	0.02349988904328648
4.39832948773901	4.840198392394791	1.5070599548794077	4.521840298280328	0.05497687996981751
4.270382358851778	3.659569931124108	1.4909528451751737	3.93957615216802	0.053743264265118926
1.6205630183965614	1.6691349191686102	3.4944073005455887	4.148042681520273	0.0035800372541495173
1.3248427619763479	3.4256654815061824	1.1061835262050024	3.6762540530598717	0.02415801273207269
4.617245043161919	4.674609891595465	2.6875589316477595	4.514053768583648	0.03136367765912774
3.765288281061404	1.1072170077052663	3.1669739117115308	2.6161974942472006	0.015305079164103712
1.6484511660640124	3.845263576250753	3.6035401751548	4.659116666231473	0.006448456832886621
2.7114479135329934	2.295836358645409	1.3702443917582	1.5981029485560752	0.1415548626497223
3.2007928716702168	2.5103358468755164	4.38857407005148	1.7740076740174264	0.04629617529773405
1.4546467692776468	2.371507592373281	4.950375739875423	4.783641579271407	0.002423353521916251
4.7959825210587335	1.1374009766065671	2.0888113739855503	3.639792056616415	0.015686604791329224
1.4005798860201786	1.2122822114705911	3.8840728527004034	1.830028759271792	0.010387201504321986
1.5469220892860998	3.9919512730426967	1.695999714501346	3.875197674116311	0.019294357095997743
1.0266250170690752	3.9232935277712793	4.7457754436080295	2.6239835634400346	0.009808969303335606
4.761456937159618	1.8315882529418004	4.924124235910941	2.132709169015992	0.030986003993870605
4.315354436279984	1.9936645458022424	2.6633749412390553	3.700918185513896	0.0187675428106884
4.708004849530722	1.8054176378153997	1.4810532159247614	3.126349064313424	0.046726055676843216
4.004362876816197	4.498712938763298	1.9958540887510905	2.184177951811179	0.15055910301230316
2.9746626367489126	3.1040101693155133	3.0036308602044786	1.3964217178943137	0.12545016678178844
2.0482093780416415	3.4820725952478124	4.246552275232029	3.0699281266301	0.01418108359362196
3.7916778316390825	1.9655424192183355	2.1293217282166883	3.7579349502089303	0.01972260079158351
1.056167712412143	3.9292345289354627	2.1899239126349195	1.2290677349769048	0.09982752708297776
1.368792415677189	4.8786226394786665	3.8535742759955878	1.37025839144475	0.07344399256760957
1.3021380265213756	3.7799160822006916	1.9225829316017025	2.3454184532815363	0.037034250352003965
2.4086636875024774	1.492637359916146	3.4750905127662066	1.3739777913232976	0.04361090129900348
4.765802632648757	2.3665184210861843	3.5580520148468766	2.821605598643885	0.03168335538241265
4.795550528508724	4.042249787738862	2.909845757526297	3.5199912766950567	0.04278569696341585
3.6295418275240574	2.6474674364965174	1.6740196639263123	4.084103862119393	0.02738536019480157
1.9469807043870009	3.890369514279252	1.7243674360791128	4.651617343454687	0.016154921862132292
4.13236257557197	4.913401065729673	3.8201363580959606	3.4146088361821496	0.036275214285262286
3.6822274928570615	4.917957916726795	2.9727114454387937	2.392750852913129	0.08467161544558642
1.9206626913987452	2.0520479035067107	1.1485323514783286	1.5784041905306831	0.10960971483515644
4.416835228582749	4.78453966241359	4.692473292444347	3.9060751422517286	0.02348867378168285
4.565167216364359	4.027957383924429	4.435985697152121	4.961909398274863	0.013398120998440444
1.1902858458764252	1.5472796077812467	3.9101616441690368	4.034526989620066	0.0023026622735277578
3.447563650876112	1.882681480211176	4.052917923878178	4.388654190662823	0.006616811274985327
4.161398683002454	2.111730373019837	2.4504451359683936	1.096177759922384	0.2374985548663641
3.3692506747111306	2.09731741161328	3.7661905497887833	1.6327959863158283	0.056004314363519166
4.015319912652454	4.693569182729111	1.051002008585542	1.8330446300573755	0.4246820333453689
1.9148766662029064	2.2486480005419343	3.1846721207804465	2.1434638831714103	0.02341829938284981
4.808449613983866	3.0888380649511986	2.623702082330165	4.456085590718155	0.02268656679708048
2.9326915844551054	2.534324531864062	3.842505095200583	1.4582072106326511	0.07238787395655677
2.963461537184668	2.3646749425811686	2.9958262902849717	3.821073973062808	0.0127489189991204
1.4510954104761755	1.7739675905639798	3.181716463558232	2.1096098957220466	0.01446658431684924
4.4785091282538065	2.6180483983914784	3.1809068159421114	3.7123290625879375	0.021284203040035497
2.7422924342605084	3.3565729893154663	4.405908239419965	1.7559118632157986	0.05392114713105347
3.5692485543935857	1.6097531976951664	1.830026460715488	2.063511171777244	0.058675284826641735
4.995512580423533	2.99993050806646	4.521548224416723	1.1888995706673802	0.18659666610546785
1.6044502901390274	2.2162560546232952	3.1023287991301487	2.8334338159542063	0.011361151920474249
2.958422321872776	3.387399547078921	3.4412638556995048	3.5508644221657937	0.01837936817644717
2.1015533441445244	2.090359372049368	1.9671939234487048	4.558152860712571	0.00855315938533994
4.366822479935621	1.6814490326362317	4.721990267838969	4.5871496309307265	0.005880692619012538
4.245761273003998	1.4145818583631034	4.36803781007941	4.893110453666111	0.004570012245382187
2.744150989524566	4.375490478271907	1.604053784203037	3.6332311132285176	0.045125279745000905
3.600352623710957	3.8459497338660062	4.684027002530301	2.5940916818945317	0.03495817448970786
3.490916530751728	2.0408788400982854	3.3764871731469497	2.0474922957416224	0.04005319517383577
3.5072197294729714	4.672627541112953	2.9686577095206137	2.6980848965474604	0.060345227455479586
1.474801801839908	1.7725624770965789	1.7705833417751022	4.0748417181556364	0.0070759944821894155
1.741241969235765	4.811846407854965	4.316037821320983	4.297777432123311	0.008363497568393382
2.9872452258110376	2.032678529553268	2.45415276300794	1.3500889502485491	0.10801979613789726
4.599977302310841	2.1373972628443942	3.5664303638867167	3.588619283208517	0.01703501624511618
4.819787030379441	1.21228800480565	2.7359714981876246	2.0811440818432727	0.03923809615719435
1.2971265640598912	3.195115063546872	1.9547693646321795	4.922796733290495	0.006962090438967953
1.8694184264742095	4.811027220884945	4.86033546379987	4.414989172162813	0.007554555881529546
1.600720364870423	1.4757512294520474	1.5368927625754272	4.124495117004537	0.0071900780848209314
4.529536066434399	4.4801651946664345	3.0379038220057493	4.686053554825674	0.024207468214728883
3.837569446470464	3.904205090684015	4.38514174565554	1.2368901501143237	0.1777186922899578
2.4020317546651677	4.482890897805717	4.37118528724845	1.0721770943590951	0.17052764095794365
3.978220767776491	3.3114466348525924	2.116873697398904	2.7000199415114348	0.06793098104473225
4.116892469481421	4.1384474420584105	3.3632071365036107	2.690741453587523	0.05568004130168533
1.9075313697369929	2.4860859561487847	4.608316775696558	3.736184964642936	0.005866497681013636
3.617463073834114	3.83577511919274	4.775589045820998	4.47869963018182	0.011527007062504964
1.0543616366438804	3.8369168621666474	1.2955560540793187	3.2961596168208813	0.022871225925381045
1.1822108573710979	3.936399538789959	3.0687132382058686	2.1060393420843617	0.027207897658026687
2.595578137076207	2.8960440943885835	1.6945279237959583	1.5982908920299628	0.13818758729819308
2.691919781044632	1.158216687648999	2.5433723727741167	1.941102524436888	0.025890185939732163
1.46399279632042	2.1484848508824017	2.950841325479016	1.2277960459034611	0.05626820405347625
2.3161104710405866	2.797550619036483	4.907121243041653	4.4521539429385655	0.005301029556875453
3.90639211986524	3.6832553328995408	2.1539841161769377	1.898549903483949	0.14747257617331966
4.388430901394319	4.425813386780359	2.8781726939488532	3.0242197297305298	0.05871498648189007
3.0687145640432645	2.612985853643252	1.0765253393875525	2.5432529636756165	0.09163899416696976
2.6492257953146465	4.875375666362251	3.7619029658992185	4.752109675989196	0.01209864396146038
1.997790908355349	4.1998189291082015	4.6888505532766525	3.403737680874764	0.012291140388988837
4.973568810948366	2.9043379864358934	1.348090790550855	3.5848206524331347	0.06635160220852779
1.4232018431945717	1.990919842328926	1.5256197460118126	2.263547574155232	0.028845950500051433
3.647648002777561	1.497809170459607	2.350134967476538	2.8784367363437684	0.02232818190764988
1.0201230950030171	1.8773393217013592	2.588449653546585	4.297315988674047	0.00318824136336779
4.775470402233033	4.395514133811838	3.730276161752696	2.439550260143465	0.07524115431953668
3.4972028530369816	1.463485909249037	2.81960153634026	3.9415634393324215	0.009297682784017249
4.296304146478263	4.4560803099358965	3.5526375932323506	4.900664704129189	0.017855716309507132
2.529876036367901	2.9602113919736737	3.133341055349676	3.6770882838544527	0.014066832612763423
2.327416572905031	1.1985955241896713	4.038416038955173	2.774898209396357	0.00713890723496627
1.7329503780073905	3.410711219351747	1.5134134357044662	4.7929488961813025	0.013528761194379459
2.5510218712895667	3.1015033582616733	2.00937674913919	2.5416857766042216	0.048503321935428084
2.8804414303825183	2.3484673624242927	1.3259671656556795	2.6209748356636133	0.059098334444750364
4.712254574527977	1.0348923627995026	1.448706536735684	3.4514916610323767	0.022486402806873963
2.8384084579280064	3.3279471241589316	2.478734039897597	4.69428341378505	0.013761725860980949
2.608987420965401	1.685436466759784	2.69868911391618	3.1113487623667013	0.013394430688990244
1.5491442454189517	3.655318102492247	2.6042808974431852	2.5599686328728954	0.026402804379215564
3.9707688080660732	2.3439000578557194	3.8972832221907328	1.91703108804046	0.05171107282499009
4.562231866999978	3.708001317800509	4.085123853068774	3.491822668257167	0.027026996254951058
2.0231572594152305	3.297872414878701	2.3631699955315297	1.2525168766856851	0.14321598393639873
4.719399621963161	1.3071538691781002	3.5340986093244324	2.331667262245561	0.0255500520335333
2.0800691106037017	2.3640581553678532	2.8880536141967017	3.098424890498735	0.014113634284408476
1.1032250539302426	3.4590001472105003	4.748047438820565	2.408273320526328	0.011027529648175516
2.019529847203191	4.47590053854324	1.205782130542663	4.299891154532971	0.03226540134188075
4.708940960041849	4.162793991033366	1.3905219040544128	3.2427182327642123	0.106684675104428
2.3805313415659164	1.431933526323463	4.597778438027301	4.8457834977823095	0.002512527620142157
2.612758882671604	4.587089396822695	3.254882132565568	4.056705908000563	0.017805097556255357
2.5504957300414164	1.1721164807919862	3.7209630878237925	2.582032524413401	0.009589737742510521
2.407870186355854	1.5479506238424348	4.236915569953217	4.817408242686953	0.0030165018526901104
3.3592317874745463	4.100673828493114	1.8971963941997376	2.1605122856292	0.12378258917651605
1.0514581162525318	3.6683356018568447	2.6759602676451264	3.79947043884144	0.007945575775915514
4.909802357257948	4.268963981055848	2.8534247855165384	1.0256833274460742	0.5556273499058425
2.9538732244784773	3.4410043115502256	4.8711391442368255	4.907097830710051	0.00689584095984508
2.302067492461504	2.916674366334561	2.172976902404608	1.1515570261722488	0.1854257840106756
3.5760614770841737	4.375483444092922	2.8001122928124986	4.134278528709043	0.026016342722630148
1.0635878378080186	1.6605752221207657	1.0348591510139826	4.127699885918248	0.007971216058549701
4.091783040404058	3.2902189465851266	3.3803331020674516	2.3594593310126823	0.05693024365581682
2.308438501779658	1.8986598121750915	4.8315758160643485	1.5051044940961646	0.03186643640110889
3.0370873220201884	2.9050818496072988	3.031501542279198	2.659508716751241	0.03274501231855618
2.1328116310821303	4.684843593072068	4.480454201131425	1.6611877870569884	0.06430995877983649
1.911921353367356	1.9850885931138784	1.0666412983297784	1.2913817535899663	0.16979010116210064
2.1045202226081225	4.287115834343431	2.862374174463138	1.6669908066353387	0.09026422192961114
3.560154805123664	4.1652338194221565	1.375788469106785	2.084390667357114	0.19741879623652986
2.344859109501251	2.631482146884445	2.3850057134674088	4.0673969908379775	0.0124447096218908
2.233478654216192	3.761516216353409	3.88440460906412	4.1724227581776185	0.009886300540172758
1.3289024677873016	1.8963424012065155	3.9559203322069343	2.355540687799255	0.009136318734895245
4.5295380547337585	3.748492504062576	1.699349283709798	4.063183615887326	0.0481598521982448
3.1571233650978954	3.202309794290024	3.3858410912190573	3.9265654812557833	0.015411778970627815
3.0754238165780707	3.4827204659963567	4.921265371810224	3.166264133298941	0.017275978711603367
3.3617648847584825	4.138647016454927	4.716121148140385	2.000874028610283	0.058639655827249025
1.1829716492191942	2.3010090571856368	3.2871399520805182	2.027518440558836	0.016030053806155273
3.5139478135109727	3.5521973712064825	4.748429741010192	4.147179724662267	0.012162610591465024
3.6189742540599914	4.647723781714495	4.814648552265312	1.8276388721553607	0.08322821396718125
1.0418397199555556	3.2109910032151765	1.368161975065736	3.35459309786872	0.01729071376134739
3.5573169263076885	2.7263161420968443	1.0227146340680728	4.639673459771309	0.035055777799069966
1.141675445884339	3.3984019213323924	2.150979603827368	1.8853329040898985	0.04038268121595622
