q	epsilon	d	target
4.805180236766616	3.0744790400316075	3.9075745698435784	0.0917660291452944
4.071665087448952	1.8927612720762643	3.3355737424545446	0.1253773525169855
3.311874457875812	2.015421368176336	4.061098416774452	0.06398523138435205
1.3399318745179225	1.5743012659915063	4.482032979462666	0.012149095067967406
4.475551447553997	2.051894952470372	4.875086755060919	0.09560861394998353
3.5499796092121594	2.6410454533639403	2.7951126853760893	0.08151131630889899
2.9779318956138114	4.0189498427317325	1.8081672735006735	0.058266605590629475
1.1400855277598776	1.2399138835726613	1.3139707198015804	0.038092461859514815
4.584504482423637	1.4503768081749269	3.221017249267189	0.2148089105461881
3.524687694984544	4.329156859926741	2.4673571359335904	0.055532513817223295
3.925678785580319	3.9722995266784435	1.2115531564646536	0.1528925931102704
2.4326736410396315	3.766438577202361	3.8050020982317583	0.01971620364316524
1.0628811659109862	4.862866383377076	3.0800561094588024	0.003601304507208202
3.750831592107682	4.415427359616331	1.0237406750985305	0.14860513398271416
2.5316213282005116	2.9768914928728667	2.8177057012066102	0.03648213468308669
2.0414996388103543	3.5055555824449915	3.044953613953937	0.018642427493194544
2.918563649152374	3.6373331202773542	3.5945910965138883	0.031106213820376743
4.0934992696621855	4.840939647111994	3.750837538806352	0.044062881932663465
4.430985527435649	3.0536842495877385	3.411162541839409	0.08999440424866782
2.9564987360053254	3.386641744179576	3.7404190178529064	0.03294634698102632
1.1434554076521564	3.385351799974992	1.183129576203816	0.015586325230272625
4.0535203277097835	2.8724774747354624	3.873968495539269	0.07050069212418078
1.9792839103145767	4.891444389966958	4.734298173965717	0.008077274594999333
1.5777987307656909	1.8647894010934407	1.2321240889673253	0.051732128840126096
4.948426376796284	3.6331172602081807	1.7911115826010646	0.17966916739537486
3.345754275291009	2.644832634885981	4.014147046622725	0.050342873044531486
3.685573879260639	3.406742258728208	2.132494812959853	0.08927387123133575
4.6670598283765665	3.1877159955366627	3.3204130572177064	0.0982553909938902
2.309621296587116	2.550181983104813	3.170531483603644	0.031500662957061984
1.6416387481361367	4.683766376679362	4.238935113363956	0.006481038206911847
2.447227043973258	4.0887117499736405	3.55154340543809	0.019691839706321563
2.4372343641430327	4.779721923973	2.9474090485993902	0.020132278465313427
4.539663120812001	1.111066594775135	3.112946809316273	0.2844964476178217
4.6925533448581085	1.8351019725421096	1.8587966069469608	0.3082249210584835
3.900350548809398	4.938770828505935	2.855806552901128	0.05149926245761655
4.771144279356461	1.008016902248955	1.1154356554299052	0.9666608921381328
3.347419122766282	1.9944581502269572	3.4920873225283025	0.07681597529553136
3.6956029667484396	1.8166852610996616	2.7496466853685484	0.13054354883376504
1.9793739679640576	1.0573813735796231	3.977595422889701	0.04447795713220299
1.7118821488216305	4.150842639649151	3.2647997217832216	0.01032514831212318
1.9078260986517828	3.385353184621932	2.8728205075735573	0.0178692564231303
1.292801301785969	4.792540672905055	2.8038687735745733	0.005938564210063982
2.651430582998564	1.580843509015997	1.988984238407728	0.10675339295131743
4.905336488116181	4.5351774516553185	2.336634637768544	0.10841612952614146
2.448665257708064	3.829925568889784	3.594031468871643	0.020798308501260958
4.8594328721006335	3.5812988675657484	2.0835856192536317	0.15109867084505285
1.2497819201763258	2.6498099765399705	2.2611989842789657	0.012446760965290774
1.7059693481145213	1.1427365964108	3.1538404697999405	0.03855653307982164
2.9253418173150028	1.768036480154639	2.9682382791085504	0.07785825071119594
2.163259150654952	4.6515422943284115	2.1957061186411257	0.02187697643758704
4.4297414430091555	2.250846264148766	3.2957053721919767	0.12630016824828333
4.327082967975198	2.2236585011741448	2.4951898980030256	0.1611239635452599
2.9678811311843996	2.3340072129754184	2.2215173520563423	0.08111151030754499
3.3480678653894262	2.4471584169904683	3.523658432995884	0.062068893577745476
2.9069409610788948	3.8341395795977764	4.2919878345214615	0.0245181336444021
2.5980130031460846	4.672449338354756	1.7064095126732108	0.0404199863471662
2.5543622386219638	2.235446899944018	1.2455887542189328	0.1118838288652037
4.539894551301932	2.7663234889279225	3.1633406175895606	0.11245635307334348
3.0244743223700183	1.963474387386587	1.303198554846404	0.17068893145212696
3.4496491514985053	1.9837500492703344	2.83885393925816	0.10089304785486754
3.202633912543035	1.349975280750281	3.1264236429195513	0.11603321881065733
1.786205937092782	2.400781712601912	3.5183741137486857	0.018034734469910253
3.6118127055086937	4.443554282014585	1.5487197053989117	0.09050832239100813
4.682611480102911	3.3262792032632214	2.847365555338216	0.11053904542841332
1.6357383786513684	4.293304243188613	4.050079759450572	0.007347064146557311
3.1004617791281253	2.7958131900682672	1.4953720450210786	0.10978341680757897
1.0342892715277758	4.201123646908039	4.103169378380745	0.002963060488142802
3.0831117530039926	2.781986386073412	3.213981600338824	0.05075999065012512
4.165782006446699	2.1070297954501336	3.4721916870630016	0.11325570710538795
4.580593815239875	2.9795494844349433	2.3530664155762517	0.1428894495237143
3.671911691596019	4.451429776589619	3.3102508353299247	0.0436883267791049
4.508921433292324	4.532701231203442	1.8229040124574496	0.11748051114472888
3.1035401288823263	2.6157710873417	1.4059222690297728	0.12505327551518328
4.321182660828549	4.3512322076790095	2.3149478969482464	0.08851016589602904
2.462457481220639	2.3461391287842983	3.805107457513333	0.032430838570717754
2.6932273984001567	1.3514993509841284	1.1734051166145951	0.2183854073240178
2.706755714586277	2.995009314668746	3.821812598889134	0.030561308570300517
3.3399706756100964	3.6869064815369135	1.7014553473605387	0.08490710160902264
2.388137965068436	2.7470050764032337	2.7685044561868413	0.03580597656494934
1.4080903483695157	1.208672850351877	4.38537875627847	0.017860209724142727
2.7818330067836943	3.4771305262673624	1.9681740774888423	0.05399070478045667
2.524979655702194	3.0759127791066168	4.9347824129076425	0.020054651905530785
1.81297806006075	3.7226918870884513	4.497367322636173	0.00937369957672295
3.774374644131212	2.752677193052451	2.189967292313686	0.11283361051941652
4.367810411112192	3.133210197773147	1.880157097005804	0.15462698038724024
2.059555512120746	1.5521194754224832	2.9591518584652765	0.04409567443624055
2.460824771429577	1.3791251582417932	1.053851429077023	0.19893889270571266
1.931834678852339	4.51968285313421	2.5967203729794384	0.015182670103754988
2.672730341112424	3.8287748749390556	1.4597831559676164	0.061024396692962515
1.7752917853422212	1.6732991880554131	3.3161862183392348	0.027118668541741345
3.2959396578945306	1.9944269579656968	1.8012778363326034	0.14437800928271896
1.8118460000373784	2.5679758812857063	1.4490128684241177	0.042123142823352236
3.392084320714833	3.1087640889150103	2.982717004660872	0.05924815741714835
1.3756726297084179	4.640602025712711	2.775040962701859	0.007016618371946774
3.030771848473451	1.2223977563313788	1.576361074529164	0.227603863254402
4.498754303476084	2.9942832287974257	3.9976083015935915	0.08072960368437515
4.722265625031377	1.9712720565617392	2.0726436347958423	0.2605979579346292
3.499547836568229	3.200525750274995	3.5805461844385214	0.05102636714204852
2.9860178182369537	2.693164480111929	4.8544893354311816	0.032562650425912075
2.919172413599733	4.185181780897535	3.4437443528991034	0.028230310102593963
1.145424183058926	4.4420432642009215	1.3994803413026906	0.010076843089224012
2.6740376120948306	2.2178888832813333	4.713997967875741	0.032654815511773815
2.014821460006208	3.5541897884046523	3.494282911525881	0.015606871086033687
1.4597682419645834	4.842175350804054	2.074045959030337	0.010130953459129444
4.002454756758073	4.723077820009978	3.507602818247136	0.04616987912243038
2.7079887496037647	2.640453282070046	2.592816951451519	0.05114282958122384
4.818289846599459	3.6079254725557295	1.0040224538680849	0.3060033960167258
2.9072226710307163	2.8175763786443087	3.2915946632385795	0.04351268998452636
2.5453910521935432	2.2093344530955874	4.7059486822175085	0.02975375348504827
2.48509881652879	3.11508622863637	3.4242028934274886	0.02764388952251395
1.2461767093894325	1.7001832278641302	2.2796335738895745	0.01913109703936221
4.2778879829601895	3.2404423911348905	4.09656626396584	0.06582273351570447
3.755839235411337	4.99014145412616	1.9061951309930087	0.07080683183292201
4.428420995816434	1.0302045935863124	2.301601310045465	0.394898614999907
1.9212572507888332	1.0088142117513108	4.6540967261306605	0.03753754178687939
4.440284580875186	4.0910755449512415	3.9702172689709334	0.0579577108191401
3.2018666316031497	1.3064494915085645	2.3412925365541937	0.1600293192428949
3.261859560462256	2.471709043893008	2.811401379291387	0.07310577798917413
4.754573837560659	2.1117785552877595	1.7094266821046251	0.2989962387166972
3.3590693148662094	2.675720482826258	3.1663671688471435	0.06358831261533783
1.1485787985477147	3.2774413816784214	2.606400217973424	0.007373725073180734
1.1739798143139404	3.0923268567572606	4.245380521339266	0.0050125720753012035
1.5201858816817166	3.8220738420356013	2.8216298249213714	0.010231414172369608
4.8243414259420705	2.3318486645902015	4.2960361056836005	0.11093004109449192
4.600331813120961	3.9074211997202166	3.4523650407707	0.07490533712575402
1.7780967789908404	1.9926473570071896	4.3320259359581295	0.017487618937493638
4.2255125428331075	4.98144712457262	3.4533958920387287	0.04955623272446026
4.674761042977575	2.487113735128222	2.2760774236199315	0.18432215605507374
4.8797625342438415	4.948512417180389	4.602085313558401	0.049924006743810034
2.8860043368423547	4.893431153324365	1.6688554905810928	0.048697103557036416
3.0069509356619286	4.182140657290779	4.7198473116085085	0.02187094182196175
4.168874483929566	3.1375105547312754	4.027983805629106	0.06566079161234449
2.794870217777279	2.72874885509536	3.689716481098956	0.0370431675030075
4.159288084339417	1.440745653793825	4.833754447555443	0.11860622607622832
1.4334758767199696	4.238469077302765	1.1679022675242416	0.01982013660104553
3.953841760496268	2.6168689253868496	2.529035940847026	0.11278282878468512
2.2797378587681725	4.1035584779388685	2.6159014192835968	0.023116879492630152
1.9295117915028104	3.3349105846839664	1.475910056430545	0.036115378786048466
1.6513254982787557	4.060787578581217	1.6735523746841208	0.019158309276728458
3.836812662629193	1.5550821648856106	4.388231497646695	0.103000588227753
1.4361243971631272	2.2622206790982218	1.54904361038479	0.028101331229817655
4.623254693561778	3.464515874238627	4.569354981727393	0.06446731321516694
4.807577054213709	2.029569112729808	2.5697820679771906	0.21158932571770375
4.399197120521509	3.538940674212788	1.9766993604853795	0.13209133428375486
1.6137597081553685	1.8294804105583016	1.7422270626823684	0.03901095689023687
1.663379892427979	1.45928227942962	3.878591876170621	0.023340539417079042
3.3217964000064915	3.325954371035868	2.142849091554596	0.07392299132283625
3.626971007950573	1.9438940263372417	4.270319491842891	0.07566527251660404
2.0633841674178166	2.793372008441568	2.1686210564693083	0.03355746352693472
3.8622127945141727	4.574025375606926	1.4180192662979063	0.10980777246006697
3.3958623512292987	2.458207741396132	3.830180683969652	0.058479506475709576
2.1873373690127527	3.858706992842349	1.481933008921135	0.03994869140767472
3.298714477343366	2.7383460851846406	4.9363964254586294	0.03843549465698412
2.6397131003332768	2.7804034986802426	3.8603668823548407	0.030996912282603543
1.2343298759516008	3.3477898053662183	2.703293760657432	0.008038082207704113
1.3410830316647742	2.6708076462485666	4.856828956768378	0.006619989511801795
3.002721304583833	1.5364325673564359	4.857413815933879	0.057683662752288214
3.1766496219196685	4.785721539916035	3.1622090303462684	0.0318377243121854
2.3217713802515862	1.4331266915460246	2.1153533500109654	0.08490099617960799
4.640433436799116	1.621355779421897	3.7277629140840913	0.17011079487033975
1.756480591617522	2.0853200588171585	3.4406071721793845	0.020531481403104384
2.028381810913031	4.332065425200512	1.1895743679196924	0.038120114509564346
3.321287151456554	3.6731036310842704	4.6834077906268154	0.030616749552719043
3.811112377207535	1.7361180970863723	3.5487582296319826	0.11256133086223613
3.688723273834689	4.655436876667587	2.628242219839704	0.05309672177175319
1.0222833116204098	2.9378324889315133	2.713549127638029	0.006259205504277616
1.7868936505595858	1.4157476815178685	1.531399280093532	0.07031767455835965
2.121613076070782	4.586662335364826	1.6590238781799531	0.028243879326444912
2.9303971882461104	4.477047292180269	3.457938277630492	0.026484113791613684
1.3226086872354257	4.30158685810629	4.542400874947652	0.004274545780540368
3.0801234904277277	3.6117375102114826	4.291222531934379	0.0292267434897556
2.984239019818608	1.7019665425779773	2.3298308022080465	0.10723416994716216
3.6338149885561686	4.45041713485754	3.669249427131112	0.038609044704298115
3.0638546197015355	3.5510770554178808	4.96191524153392	0.025437138632805004
1.7249196377359468	3.996257699752248	4.074823090040139	0.008724024467944376
3.9085845968082737	3.7070623665300015	3.0188124078974483	0.0651800065643817
4.967437848791267	4.266198456778945	2.16708109229424	0.12743539024585054
3.397207040347082	3.1622666058228983	1.6848327240754903	0.10342609945557424
4.327066552253312	1.8336495631807348	3.5489450794913675	0.13737664889899756
2.178980544307523	1.9961757514029053	4.2228082552125565	0.02689353886264427
4.6319124005494485	1.5052334629762587	4.970004843499055	0.13693087536382784
1.0059408979707296	3.7864120298378365	2.8232700908558725	0.004519662633949392
3.3574761165846634	4.327012258661375	4.125393934410663	0.030151831612966137
1.880773850018799	3.502726328923465	4.644768488463418	0.010381121236653844
1.592490751798914	1.401156326564065	2.3206559929509534	0.037238987587931684
2.5169511620732385	4.262858475797362	1.5050235436938908	0.04714620664954215
1.6392114849892012	4.575518029227876	1.4328753434019252	0.019568731860719342
4.917647389153792	2.9185545739304626	2.663112552309137	0.14855894844433667
4.3334975611765865	3.585326824999444	4.824523130721069	0.051836462478921035
3.9530996424167215	2.0781929351258714	3.1139619160846124	0.11529693123723896
4.851139656645309	4.358618828611195	1.0005444610859175	0.2576580161316006
1.0739988471938542	1.2439893095459853	1.7005880390892871	0.02603354129426368
3.9247453297064103	1.6974115237748217	2.070305944304976	0.20928720287022184
4.376766092824546	4.06881618616635	3.684921151218224	0.06100308396461721
3.0568303515349764	4.855606113722031	4.244880284439043	0.0216458758817522
1.3259233218561817	2.1631858053867457	2.0007653995352004	0.01939492983147197
4.568280580658935	3.0213810701141584	1.2317254451851447	0.2677487854477168
4.54998061778965	3.3368102637983315	3.26731403740388	0.09066467065719984
2.000719796242783	1.6478529790804344	4.435378153745411	0.02614958557571057
2.3963949179684985	2.271249750497221	4.114722181678049	0.029339503202732323
2.098992973748173	1.2020785618538414	4.6249604313453725	0.0378375042343484
2.447995261485061	3.666947473980617	4.4769120264089	0.017429273405853492
3.1853174943328613	4.673716845092739	4.9062817064729805	0.021126714430733672
4.728658420753791	3.182179095375496	4.2180902048062405	0.07953838927702167
4.787136420423472	4.9945191621036535	2.0123100537954564	0.10886904502893767
3.4330648243711503	1.9557468331203576	4.9392733837513765	0.05825452884817375
4.769512903101768	1.8679277058488053	4.412166612759713	0.1317884877906031
3.4232013652592537	2.956847821284799	1.9102854880245568	0.09905559928404227
2.7021179661564094	2.7928267766299206	4.766222281976937	0.026189771188450752
2.375183710927524	1.5946123634227645	2.871428939255216	0.05882779884779669
4.503431734358238	1.0244295907469099	1.6817012440576071	0.5620793030846648
4.763643634387601	1.9221774764372528	1.5275060063170698	0.3690145624833592
1.8497756938669851	4.912279108495957	3.2448834527348858	0.010249375060896836
3.227178196062853	1.5943295742095969	2.8901434359699447	0.10791697927439854
4.381191340333607	3.7963660850888408	1.6573064534075188	0.14566490204007554
3.4750121746507574	1.6956409238397419	4.661810817126245	0.07293995859472664
3.713463497604502	2.1530926028171797	4.375423845329985	0.06989029389167457
4.583515343114773	2.2561014009962097	2.554443840542486	0.17405391283576618
3.1185019947008663	4.244186384934502	1.0707043436003318	0.10218083006821002
3.8250474431568375	1.0426217092090302	2.313206902914272	0.2896501753047809
1.5545210377841916	3.695459379118585	2.8375781550082677	0.011003182826433715
2.8149552071889086	3.745361500177336	2.9625913866901725	0.03409721167632199
2.488103498106208	1.8072936154182573	3.51274911804294	0.04655886902758133
3.573460585451948	4.8385121640512	4.1035491901996135	0.030707743049489342
1.9614837204748716	1.490375511817272	3.0052220212013347	0.04101460503798885
3.172376451326282	2.364707855514713	4.601270572603278	0.04416269366233885
1.0440285164741696	4.514609418820808	3.703383937581288	0.003112771106885731
3.1503527144851224	1.0290178626635649	3.2003471463652216	0.14389302534881745
4.431056064524588	4.6729085019233585	2.5736909838517605	0.07794929612721394
2.506018102493061	3.665308302407426	1.5440444737733905	0.052983357801962734
1.1211892053459338	2.366741200624144	2.664919849061434	0.009516215738941371
3.369618534497365	2.5941676134052662	1.5778986227480531	0.1324420007365297
3.654188579984361	3.309666016135746	4.8751269610811745	0.03951420034234365
3.0002730662942385	4.272584149729545	4.805979839456568	0.02093101954861721
3.735088347876622	4.806102491920104	4.039669371111613	0.03430870253641085
4.227114516025794	2.1756175843868997	2.6400806596687456	0.14853529297353082
4.130971283444931	3.777101056257481	2.5504350884743947	0.08458100848836474
2.095317807474676	4.292809371337603	1.3510950889251112	0.03614212432282627
4.049782049097042	4.087735157093286	1.2283984507342116	0.15594903010706335
3.0526875143311245	1.264762579299846	1.2569885691446552	0.27987605990216996
3.870811672229705	4.710657408259923	4.311410439034347	0.035224479215771286
2.7988305438344767	2.558542388603952	3.9939960693261938	0.036601117566882765
4.324561607421359	3.709066026773585	3.770025887644996	0.06385819906189479
4.336940579973526	2.288211220778732	4.6853379647087685	0.08376667870494273
2.8311363699196743	4.459501207961201	2.20490766652915	0.038921204394041176
2.0586544419887085	3.9946039149651407	3.3081490619843987	0.015312619826763163
4.282593668023319	2.2183099920534226	4.289791868302935	0.0920230599621189
4.597423044448963	3.4513044735397296	3.4529684230455464	0.08468265036754873
2.8027671905138174	2.2038719298672245	4.560450807055076	0.03731825323465607
1.5294564213785824	3.0266426932050217	2.144150704045396	0.01721072399377242
2.5536486249890573	2.9084610319809587	1.745983672182844	0.06131408301528029
1.4199194650860716	3.338075474814864	1.2935982813658518	0.022293241980023762
4.239543417497517	3.2379213654773347	4.777083644742267	0.05548178406501781
1.0611846399503784	4.7111494188572065	1.244642482290319	0.009169629702607948
1.2177172826944709	4.803090956976483	4.464515031131644	0.0033017122848093897
1.8847470891146063	1.476915156208992	2.907800658637842	0.03949365890560648
4.585139342896903	3.5127461803701303	2.2098189500941574	0.1293132418709799
3.086733814732717	4.554094089970311	3.387922509785195	0.029485213584930756
2.179505885813932	1.2227491379976063	4.4884687418016345	0.041325860783892936
2.9609013223563907	2.8143980500583075	2.036937990190173	0.07301732608406714
2.386854558100997	4.7999616237675236	1.9990497312476052	0.028348620842962996
1.6955034057412257	4.5652638945015145	4.406066588054083	0.006823729083789793
2.117642399510587	1.9909689116330616	1.9498838439785409	0.05515354277095935
2.1146635595959307	1.154971350805682	2.097658321090503	0.08812882676284678
1.1249605271307033	1.85545626400208	4.375335345887656	0.0074431005806438215
1.4839593555623247	4.332298898036782	2.086641472119126	0.011631056131280034
4.310104147629871	4.127978318887676	2.126801561771286	0.10103050806964853
1.4063651756087348	1.4261446321796003	1.4328450234656482	0.046214132249920784
1.5565047800325225	4.7621127988052985	1.273149794944116	0.019079330065622218
1.790800524293093	2.623133945386296	1.8581020438335272	0.031415630731100624
2.286479059206754	1.3700404207590644	4.916331595189521	0.037059648427052894
3.3020782007849303	4.4787421028460335	4.814130078145837	0.024145834438580874
3.721007305835079	1.7420018035627385	1.4726156904511152	0.2577059275624038
3.377361264914811	3.237010204754405	2.953386306424371	0.05696814749488908
1.338850098373373	4.364011347342745	3.0955718369653744	0.0063354656123903825
4.783951920996051	3.1510691501316077	1.4402954221688584	0.2407717253033036
4.135522702565247	1.1400662019660546	4.923108144561646	0.14548987077344222
1.8360454451067296	1.0354330574215425	4.526608569433889	0.034341026435208706
4.149885370410134	2.1886316619927006	3.67738872516974	0.1021648189638902
4.866646617045976	1.5973684690961751	2.6454149003934035	0.2676098577416439
1.4739047014926077	1.0013736775455802	4.829149299813344	0.021449313215971773
4.9682289132338875	2.881283001858573	3.4879107473788036	0.11727172189464607
1.1344855237304614	1.2150344033030365	2.102388543069906	0.02405679388704036
4.019584929006291	4.095858606451525	4.349964703611022	0.04329852638186001
2.2286048351133303	4.359864925804465	1.7680701206248657	0.030763447559838286
2.5932409685097886	3.4316338169126186	2.2814077835519084	0.04101316418824947
1.9827356751626295	1.2294626229341192	4.716054990959837	0.032372544564681416
3.7625609412141534	1.6332029654648983	3.9684569449367806	0.1042909537901196
4.1998452489187255	3.3497909227416764	4.778039886856333	0.052618745617555016
2.7779320907186977	2.76144029409402	3.004737542791577	0.04440607978851136
4.913606548752796	4.153542961554886	3.330245824416295	0.08333878083688373
3.214455795684843	2.9486363452096565	1.5460218789815232	0.10822297092792386
3.3157111485354887	3.9236918777808376	1.8819859786511248	0.07108590330244205
2.8962583503212764	1.9712529528548648	2.240664020584041	0.0906769464453506
4.85200966466962	4.240874605356966	4.394392266880954	0.06031571045931473
4.665963767378667	3.6736430390676422	3.8166925597504933	0.07413784835836518
4.0238450221333215	1.3036554130172329	1.3429228195803755	0.4415806268314485
