rho_c_0	v	c	target
2.514629700100102	1.3219086641882265	8.280091958887091	2.5473018054306804
2.0949579252469217	1.4965622275706352	8.22938160784696	2.1304833580154408
1.4750559991608119	1.417424971657574	9.103361687093273	1.4932681330636117
4.795482761403735	1.4517107260217412	5.190488697425782	4.994819412373296
2.563145732436563	1.7049519854018051	3.5988373443030994	2.9104861834685085
3.747784069040567	1.2129067126454909	5.404045256011346	3.845904877480456
3.3355392883015935	1.484766979709398	8.453601222662495	3.3882091343725
2.8929199094625546	1.0678275273975268	3.196426171865113	3.069252938071479
1.5239472060095527	1.0126895426213571	8.59313397985924	1.5346412551787976
4.094884857433011	1.4401276172975082	4.974455950395281	4.278086920417622
1.2348115069448986	1.7611399849452252	7.798204233859299	1.2675594109395272
3.170489392283472	1.6027021086584614	4.432009472465311	3.400624349525355
1.5596057783958155	1.6504923663771622	6.309844193293568	1.6158647373496613
3.5475367758254444	1.0447263097762276	6.5060020769965385	3.5941783712290047
2.523337626842945	1.911704321652549	7.863002662691892	2.6013935054476383
3.2654078388395598	1.3033769868040794	4.759999047965019	3.395166653296486
4.462212612686212	1.9090138613716527	4.514621541841409	4.924097624220356
1.1471937275320756	1.8175963862824789	6.921198117987162	1.1889234506123925
3.13246402655328	1.8870153722512284	4.764438453162322	3.4114394049571786
2.9879226346110803	1.2384397390594386	5.732176422742194	3.060197823102575
2.7979348071004946	1.7387565691034037	7.781510997292969	2.870512727281658
4.7000380322490125	1.999021276472976	4.626817194559059	5.2115567847321245
3.4107508294162643	1.1433819225329969	8.14497484956348	3.4448623108962044
4.727021089532503	1.9138245968695233	9.252791427418984	4.831500832509216
3.593379097756149	1.0110872011600542	6.411947696632497	3.6389054999429273
1.7675496891616556	1.8220083328617027	9.999837705833565	1.7976407778109875
1.8388421225079083	1.242384095942756	4.713262082666763	1.906259035936012
4.760669153331856	1.7278650694947588	4.734971918822239	5.113277676542405
3.2014037694043367	1.942057454674884	9.077547698896153	3.2772839153220374
1.9037362077947644	1.694477348615028	7.430786817906021	1.9552512066250405
2.9952001975207634	1.708056057426067	4.611166109425408	3.2245792948397973
3.12296369419237	1.997233210647429	6.34456652879581	3.2902397247701813
1.3085213719354734	1.0268735420469186	4.165208796205974	1.3501970162859018
3.3516264473939663	1.5393137833010142	3.507447033943716	3.7300368266476513
3.766138591312024	1.6970063240907338	6.623085623539053	3.896205948525567
4.296357254461341	1.044193789165829	6.712310202740579	4.349306510474826
1.6822589238829655	1.7870578751334176	6.135865958380151	1.7584938055761934
2.65205605986558	1.0355629929594503	4.892003249435871	2.7135506041839124
2.954966746240076	1.1342980367275828	8.166761040069254	2.9838879919323373
4.6340516690296605	1.1325393403681154	6.2206974961665535	4.712814830726521
1.5659951298219652	1.2866111709599448	7.807375481195106	1.5877022701704275
3.6100766504092996	1.7828172052042386	4.7836978256921485	3.89034691790802
3.418783330710573	1.3651525058128726	9.02687693120343	3.458562684686349
2.897910749121696	1.2271610736892131	4.924739995031565	2.9922984993455963
3.3458564750956548	1.127584094031822	9.424894800932416	3.370062040583045
2.60402498256868	1.0503266650034746	9.994245818593773	2.6185253719546053
4.719781261508587	1.3682261112961824	6.3624688998575225	4.832851476946086
1.1623856134009465	1.8216829733438675	4.666327174339006	1.262570606785022
3.8675489641532086	1.0917749708168192	6.348278058864232	3.926045099235328
1.5731700552683299	1.7927417847497895	6.360910178468665	1.6396373282275722
1.8652261167533868	1.190970902583068	7.785080115247428	1.887443021549372
3.3190317472872053	1.7216745119297667	7.33643887435237	3.4143816701040315
1.7178506463793382	1.2303322068018223	6.697501362433862	1.7475905815497166
4.782465427922086	1.9227040746035715	9.839931162256864	4.876464126688606
3.6002335711373727	1.4562737661248082	7.840607780853867	3.663987282104052
4.564923338441618	1.7539460457781881	7.320752041665408	4.701863859160508
1.1991682443885645	1.5833308210209032	8.355220310967804	1.2212977466848132
4.7831620864558495	1.3206406406266455	7.147059739046576	4.866972682660487
3.983277864898594	1.7033116024935449	4.735149123170434	4.269040515860505
2.4630819444854413	1.2477637569356168	7.888031100752378	2.494488596928448
3.4167870119328634	1.9741649405050663	3.0186970003368816	4.516497403416337
1.580824301173111	1.5910285375606366	8.070174036271654	1.6124714855115088
2.4507235365813846	1.584953589797022	6.6311405101630445	2.52387698342072
2.324017420814777	1.8273300552198943	6.651063999491222	2.4170299628198006
2.794582747719804	1.0235946958412525	3.85025741123558	2.898902244478503
2.689771045279153	1.1451344327230788	8.67876764996015	2.7134956330704236
2.34229251977286	1.4579957275645663	6.490164097697862	2.4037313715137896
1.246405598130898	1.2788666310025336	4.805963906953583	1.2930250340024918
2.3116132523030317	1.147801404101254	9.59637717943311	2.3283278015556608
3.5547847421224006	1.5855128726169754	4.3258130676349325	3.8206700301084866
1.611322687637482	1.4446318585960536	8.542822905109462	1.6348679153417318
3.3997474580619915	1.5856475377176638	7.713085360751612	3.4739491123073374
1.5671884492269728	1.6749743942458657	7.655039793806415	1.6061072994132528
2.9155454925156765	1.0446208237959922	3.933900472663408	3.0241144022793987
4.6719586705962355	1.0287867924712146	6.619091660437134	4.729433817621851
1.6648012895013244	1.7124439223147967	4.312958201728724	1.8139069856821324
3.74325952230388	1.9094647009112355	4.764876998474687	4.085667320618372
4.191261119707292	1.7772992117920774	8.906869888419363	4.277280787543396
3.1726955519732503	1.9304731159534496	9.581919359409529	3.2391148869309534
2.293574945257769	1.213147935823753	6.2306156083798925	2.3383273989908497
1.0207053992061943	1.736980362777091	4.5994286100441375	1.1023356998576561
3.7237751762289775	1.7820418564546756	6.858589673841081	3.856215450217048
1.5727696563819848	1.6655003041628325	8.060216673859138	1.6074607646659762
1.8073043926816124	1.9750994781417088	5.93806951161028	1.91642120196696
3.5729802133703963	1.6763700500411955	9.172188702918367	3.6341933887807567
4.074556557501508	1.5814796400479307	8.201183834362103	4.152494337347805
4.449613112098075	1.825706758370856	9.956733645974523	4.526357123555084
1.1940934595929282	1.439774817966346	7.046481243109644	1.2198281339970127
3.6565401909947117	1.5561474090069114	9.123427961627852	3.7109191143008826
3.714992681571258	1.9698114926338903	7.554950027581674	3.8480927239558342
4.080872293072497	1.6174918233921889	7.889521671672134	4.1694384223406775
2.5166848112958005	1.1643966338394698	7.110840376249246	2.5511199555990607
3.09640502942812	1.774731397803343	3.275838805893846	3.683869162515981
2.5139836732208867	1.8130385563293163	6.009584848678541	2.6368456186174987
3.338296459051368	1.449167191417971	8.441986348485994	3.3885970396142806
3.8607373151278543	1.3770096463748636	5.806616613738825	3.97410140037491
4.089277633377159	1.3046245143245263	4.592510658821674	4.264988295656426
2.1633300153595942	1.8619362609345744	4.762430188164756	2.350407930192384
2.1361406780552343	1.6926529503612369	9.924432872033089	2.1679041386374083
4.851831617213248	1.3424271716249103	5.389691512124922	5.009714327027279
4.373342681560117	1.833679110301765	3.301772411538784	5.258894974426517
2.0150274084778133	1.4537636857027485	9.777462812004046	2.0376770355738927
4.838491207050322	1.9128766083241888	9.973556633934868	4.9300167581791685
1.306486551398767	1.127682493611417	8.439210087172135	1.318309044094537
1.8698711835494293	1.8398087052456225	3.5613062699987483	2.183866546333498
3.9223002700587566	1.2084268425075746	7.873392805485901	3.9693313325906088
1.25448004171064	1.9018692385028224	3.14455389768022	1.5752536670637158
2.420602589193523	1.2809643825848491	7.342370007824122	2.458303346626264
1.171691776232903	1.4167348374195745	7.9401460391713075	1.190800324319382
4.936271999291635	1.207750725108124	8.81900980499299	4.98322313066324
2.287990859974089	1.5649977284786103	8.279965467542839	2.3299886046246643
2.6825905414186537	1.5186591393999382	5.5826944831597425	2.787718662688941
4.169922161609602	1.368476763124283	8.871880268017215	4.220432124732594
4.4241354843752285	1.5360112835456978	7.43942485582836	4.521561001327665
2.1540065064303264	1.6792648623720203	3.0676030332709647	2.573919525472174
1.9906192075825169	1.4385736516519043	4.328258136390658	2.110607560220435
2.021542405258406	1.9823913495415504	8.424179182411905	2.0799525482130825
2.9204070000091673	1.986669363559132	6.0891038234124855	3.089469254559908
1.2607585900252951	1.2749333655960462	4.178221040811474	1.3238976611365034
3.546808394309481	1.6657596785795519	4.788980814096844	3.783032427963993
1.733618399297001	1.6331656249168098	8.631840095697509	1.7655068193407906
1.8546858637854775	1.573068553435608	7.3097104427979245	1.8991848497491204
4.784842420441861	1.7183812114056682	3.3227349649636397	5.59049058989554
3.4409938212714457	1.7550224866463218	7.444509244065032	3.5407931794635035
2.1325812973501104	1.8334879637526345	7.06214799173472	2.208303228221704
2.432235812036994	1.1807328535381107	3.320862042446601	2.6022757393808003
1.9681146583623232	1.5266855731582332	7.2357837968798915	2.013441258837744
1.1666770812639125	1.4726503179918549	6.151513545807751	1.2016178334103187
1.1875487213964475	1.589417371731724	5.277657487328453	1.2453664268290092
3.8155587999038976	1.1870490119614168	4.777768900225839	3.93907210795824
2.4716992670965707	1.8967899182969163	9.246969825478203	2.5254002230988895
3.11490273901878	1.7490643269502968	8.959446409171017	3.1760109352688386
4.387998724674183	1.2945177646386603	5.075319456173712	4.538096843557832
1.4256044521334856	1.9303177557829736	8.66634428218787	1.4623406237594918
1.3109954639720065	1.3990688641153906	8.380825227111654	1.3296537184562218
4.474605371383087	1.6155248109890954	3.5083120855271304	5.040857343650822
1.46261349291226	1.811468029367345	7.638825686342872	1.5055586731233317
3.686571254038608	1.6482170141129862	6.254043287818036	3.8216778321186182
3.088256771184376	1.3014590293287491	9.19434665479593	3.1196683406073147
2.4909058820015466	1.7305040702302743	6.431735587311378	2.586276832831937
3.034292182048345	1.9568482587990264	3.2675181508315516	3.7888894252278726
4.325102605623004	1.5885922650335629	4.007388503598088	4.7110760368939015
1.928104479029328	1.8841379949822683	5.531007889805998	2.0507600887369213
2.2144599140952264	1.2551854298994871	8.334739295607825	2.2400066040533018
3.941794809251407	1.3820497781360734	5.063552207605413	4.0973684353105115
3.4085799786535635	1.594523605052209	5.603388037074442	3.555578297888053
4.722339329732597	1.3240934300480018	4.4242877613814215	4.949180785468771
3.364689684260453	1.2733494785494832	7.1525015435344015	3.4193120920824347
1.798661425922598	1.1279655873464205	6.537556136691992	1.8260463429818337
1.9381155808133248	1.2537868896018851	8.149814827394216	1.9614660461615825
3.4266845993015456	1.9956827331637943	3.634384068525761	4.100136119797964
3.4594304271096035	1.9868703473705	7.212338773136811	3.5986769243743515
4.895417999025441	1.3005965449642725	3.377411109167629	5.3044991413077724
1.8192256232023445	1.70856959777478	8.647231028962675	1.8558118254436375
1.4030760187651017	1.031425545999781	3.566765522694623	1.4656968443371443
3.8823376890149133	1.22714547686323	9.81632631810829	3.9130338825183695
2.5526483590785083	1.3387636487851826	9.909169236818313	2.576268910005961
1.492725661858012	1.5935582003870916	6.867175946818372	1.534616366981054
2.9688611910985867	1.5814061872236564	7.845038245576101	3.0310833770628567
1.2012872006836048	1.8327950767300627	8.243607973044188	1.2321252683568686
4.7951337560840805	1.97454558343412	3.6608131093472176	5.6944825120787295
2.458964421030896	1.6992238966327342	3.5919748843966985	2.791012340854354
3.682822179418068	1.300294783681002	8.701693391667472	3.724641356970172
2.2484408940911	1.671961079387802	3.692355809138226	2.521794504943572
3.890478541255266	1.3641889185310945	6.196485408259192	3.988332921515987
3.6820041227840115	1.239784057187198	8.190876432333377	3.7249209407831354
3.5212924827252072	1.531906811121068	3.8798896238261498	3.8326864167422237
4.5055951118443325	1.1267610542051818	6.459629168143344	4.575744203956815
2.8571865000328254	1.31934675358777	5.700029331142253	2.936943091033148
2.591166125199237	1.7113275971944724	6.896314445890192	2.674831224182588
2.9053247171371197	1.0524316658972117	3.603466089604217	3.037772467353686
1.5000768213384252	1.5984174132720432	9.76684052223743	1.5205784666802609
4.5320141296095455	1.177457393988824	8.174687954991919	4.579770579071114
3.348291238998001	1.507945140357672	9.02760636395945	3.3960030034529978
2.50257658256392	1.1828535051000992	6.46784826263913	2.5455069208799124
4.841083293839032	1.55041301883423	5.879411135329336	5.018725234774856
2.450886020792355	1.0733270634601562	7.91188617960981	2.4737547923090584
1.2552942219282102	1.882885343751186	8.396882594217074	1.2880958169027783
3.859341559951005	1.5233448815473278	8.766252839749363	3.9189662889198535
1.6621036504536908	1.6368580801158146	8.495403445993894	1.6938420431160155
3.3717171241778323	1.6602769011216747	5.648278451115779	3.527555056515277
4.3908505379338765	1.0741618878185124	6.943038447430668	4.444361419156627
1.7072327374679537	1.7216222492666406	6.459636149741503	1.7713018092695731
1.0214910208827628	1.6684445535450745	4.673444753212594	1.093553626615893
1.5586791473154933	1.1088559261596722	8.05468229901718	1.5736624467243727
3.7077403090406262	1.1634141269820404	9.306277722466929	3.737057564581688
3.258777193017968	1.0182730879473687	8.804146631313195	3.280794425803001
3.0397023665927603	1.5356050920993018	7.734988192649776	3.1014352239648284
1.2321512614571213	1.6199734423287682	4.764718129374291	1.3102029789619596
1.4693401817806508	1.7851114834878201	8.659750234992284	1.5015902280931341
3.5911149567981133	1.2675017854924402	7.212496515259409	3.6478863926281266
2.0239698165515088	1.5477375429838651	4.5747748040990235	2.150800029950888
2.6354996328939047	1.6774824930495873	6.950008481206812	2.71579305444994
3.9746319701548183	1.3960179088010631	7.938833087983287	4.03754681759453
4.472206321647608	1.610702773998728	9.217963986108042	4.5420841834642145
4.1210255061037335	1.518013222725008	3.2719503352500245	4.651991279302185
1.9493286872292424	1.5525675772139276	9.993151880422335	1.973289504239312
3.93195046856725	1.7171971426942707	6.755160097371629	4.065500978147679
1.6621571523951055	1.3550406375470976	5.5506933809216825	1.7140150413251674
1.9962346730851608	1.246589786678866	4.809535941961985	2.066867794859896
4.672014830500954	1.094910198594258	8.05928556582672	4.715736975669039
1.3452993329472889	1.9416474506062433	4.426547835747384	1.4969986561845503
4.732569330830764	1.2749664065069404	5.617417474145474	4.859387029563268
2.8693241936414515	1.4331379479908477	7.994371322804451	2.9165720530208015
4.8682353554373785	1.2698069407067587	6.385700415055702	4.967437029243371
2.244844775094167	1.019062850568441	4.362716140492024	2.3087118075274007
4.792572299998992	1.5958428980905948	5.789977927496711	4.985686807000625
1.2936803304975624	1.940004841569928	8.362972392192676	1.3299594635309422
4.680804441187681	1.4418099299350788	4.203444443412359	4.9831154618397
3.522942170573085	1.7011837638899894	3.3205245739129983	4.102204813019921
4.088921126085962	1.1417527613452378	8.522200861078218	4.12611867880735
2.6013202696978643	1.8865158923611889	7.561316070207895	2.6862711652956177
4.657253106805454	1.3431486611387158	8.84258059671818	4.711927721617519
4.629989970184256	1.445223073133004	4.028014917268834	4.960257825015186
4.090702199439363	1.5387056080984007	4.614596594750812	4.3390236112912115
3.862754723605592	1.8464012093859157	5.8616144418290546	4.069947245468066
4.456190011575405	1.2506449356513432	3.6630981913910037	4.741072351231934
1.4338773697128708	1.6738646883639745	4.565542959076262	1.541195661852626
4.611332788943081	1.2526912807039057	3.425087681028851	4.954602000886139
4.44778862401631	1.2066229914510147	3.4638225171489685	4.744993708730805
3.20050339191845	1.5340798420826331	5.619344995259555	3.3268778377331336
3.7689500936120375	1.7099646477726402	7.784235888872273	3.863314677112456
3.5648035892348298	1.947829511910602	3.3097896952011654	4.409194288123744
1.6004174942740628	1.491078667674219	6.213005446806309	1.6485984693126374
2.5195274100520497	1.7732062217564926	8.765541725321004	2.5727181526279965
1.37612627743293	1.2160384825153272	6.151043045420456	1.4038332898454962
4.749863357647574	1.0124106476542512	5.48169843612392	4.8330056868490585
1.0471269386726778	1.6611950493369916	5.7532721727259455	1.093710477224882
2.648170396042977	1.9879527874689773	9.257399080160255	2.7114257855158033
2.8131678914514344	1.159512807199478	5.085422750933703	2.8892729147871745
1.1602564978451535	1.0550527152819391	5.800156803534469	1.1799415805091955
1.7539817121053067	1.4294336673606511	7.433520431394231	1.7873387476086893
4.489450725748217	1.1861568389383987	5.949994018244358	4.581411192122424
1.4364413310116406	1.3725065015316498	9.147145520774703	1.4528898075733918
1.8092829478340589	1.1038992828066307	3.1422811786954283	1.932455641333548
3.0078863695970446	1.7437210503651461	6.236218360992463	3.1328458732292015
3.724952278159598	1.8245487653560624	5.753203847875165	3.9277000406909948
2.9582463666873777	1.6400277631906195	3.6899868328105243	3.3023443885420365
3.4289884729865716	1.4806690020580984	3.0454093583281905	3.924004773296772
3.9586948052223536	1.6177778350823262	4.168984494646768	4.295281765457884
1.4768948604711618	1.7667082600291089	9.90395673762118	1.5009690024343003
4.568241618157874	1.5711709664101714	9.748634324367844	4.628753616815394
3.5900775880248164	1.0609959017247763	8.954957878556215	3.615544498346489
2.682023751576566	1.51949900262781	4.8556863368574135	2.823849990287143
3.1787517218159347	1.7490669900681934	5.383138729788031	3.3611160040132315
3.59969991676997	1.1177572833754958	8.670576135161628	3.62998928133986
4.446297015046119	1.3849756676237923	7.8803489504296795	4.516599084821862
4.333708764205428	1.489475953289544	9.322488105966707	4.390104553572663
4.186253875474094	1.725176720438672	9.011858039131862	4.265135537969046
4.385030098950306	1.284903498973529	9.847082152641057	4.4228445788128585
4.872307807622791	1.2259315769600727	6.4466343578177385	4.962870651954948
1.3996074448131202	1.1175965244180253	9.403013945234816	1.4095992405122115
2.2680389416547366	1.3371914501753173	6.791294533371454	2.3133245743952
2.160784363919494	1.2733835655564263	5.955755649200998	2.2119333915518125
1.3572508171197748	1.7482366032710035	9.146645311332998	1.3827431853162842
1.3385042614470717	1.4612653012963484	8.758504560579286	1.3575313497453676
2.8172540150464545	1.8952495362150517	9.788563900401703	2.8715936223288803
4.7835766825342825	1.5966524463622986	3.4216967490120185	5.408503471814806
1.8520390835916365	1.1887683869217347	8.076501273894308	1.8724327697988303
2.8357292915878527	1.5565793286855605	6.495579363429616	2.9208347394759815
4.420224270249036	1.168529267547814	9.72712010144989	4.4524688672716275
1.9764260786586052	1.6644745970619748	5.096652320365743	2.09108244290074
3.837902825500189	1.0379918670224484	3.752511591549044	3.9937321728679054
1.2099682726678769	1.6591206508552223	7.960696102023571	1.2371348973938894
2.949843362124677	1.240228328887765	9.619373126174136	2.974670969465686
2.6169608592566997	1.7271017950009533	5.216440873059568	2.77337997126881
3.7952624005675415	1.0188017997469152	3.3281924428384047	3.9866398596713855
1.979940685925501	1.5330081384101868	5.872366422355706	2.051063268370555
4.41135024187578	1.862579540803923	5.3424394546176055	4.706658664227486
3.4630233959662373	1.2426944179545376	7.959752666781823	3.5060150587001204
1.6026706854225643	1.886040776361602	4.217857390534527	1.7917827414481706
3.374846565428693	1.9260868522577577	9.53611815827691	3.445865712773156
3.505027835148902	1.1689110933281115	6.490761527722919	3.563286053999641
4.254954469905654	1.1800086332325002	9.850766411763981	4.285814769218656
4.639446323184514	1.5399631143620578	6.704094474987909	4.766911963321961
1.6091265810237876	1.2401693236657223	9.424492681194874	1.6232419307905213
2.9506504243230554	1.364117417234472	4.845386133843488	3.0750270354657885
3.8823829515636716	1.4079432690432778	4.993974115635293	4.046528607690694
1.598527498118051	1.6021347773327053	3.112122728940039	1.86459036283573
4.0951992538720114	1.4421118126773922	9.55032398436211	4.1427013042481695
3.4606136089962174	1.5572433806472818	4.197015959485142	3.7266255715828134
3.129110498813536	1.4493854918257072	9.420667430709187	3.1668147420007116
4.520786987771013	1.4548527688634816	6.9900096422769495	4.622006618931508
3.4931863639433534	1.7646447284322215	9.747523669942376	3.5518753490750665
3.7471838835914526	1.4332943794331876	7.875941499707876	3.810818786581621
1.6080518948701572	1.8904180655763303	9.357125510265963	1.6419090818522284
3.7612128487254175	1.4158052653160456	3.442148153387385	4.12642853998031
3.2822827440075533	1.9013914636367408	7.331803862741133	3.398555842088584
2.3359814765689513	1.8571186159908364	5.330708857208492	2.492104464318025
2.2375401171301803	1.988317996534701	4.8543916246477306	2.452719667740804
2.57615856391714	1.4412912078240647	7.348878454922955	2.627180755123693
4.667183788266488	1.22824987990627	5.197172912798373	4.803246514480022
2.9262060483440155	1.7898606517000482	3.2441848780966627	3.508498622202902
3.3187840460310953	1.029003081846717	5.3676045383685045	3.381502950541206
1.832962721094462	1.729354968132554	7.985965908856648	1.877512922579708
3.783273304146314	1.2316318102262809	8.497158897437249	3.8236529063173976
1.3042815538326296	1.7408018342760834	4.2600040558126535	1.4290422206870612
4.239228483864648	1.5052060774313416	8.413576303280509	4.308741895119326
1.867003514180345	1.2207701116775234	6.463018568995588	1.9012272599817728
3.9941556939378975	1.8463176355481818	7.038710648151615	4.139090444873048
4.800579750545891	1.2635863463342196	4.064365238912393	5.050877899282785
3.0507741605829217	1.9868924157976762	5.4134152398907265	3.2796666110918484
2.835028432059865	1.21254877159704	4.174865920786029	2.9627429372265506
3.7061250902042095	1.7261694087334474	9.678088834178855	3.7665190718577817
2.5791574569721014	1.1220660839295529	5.143816669122059	2.6428020749677548
4.9673735310829725	1.8852874605819785	8.654765629598565	5.089593947586068
1.819620257728696	1.9381445776851889	7.8093232583179875	1.8783893154892315
4.813144547151351	1.0975848003153543	4.22835526397782	4.9839838052719845
2.3318106857505225	1.9471345316009117	7.162714442126084	2.423059256500392
1.5916988493283981	1.34587623250627	7.115706317407713	1.6209574243116245
1.2247880355533156	1.3059736129183137	3.252354837804256	1.3373408055792808
2.2117764172558685	1.5378457104340837	9.629003774120491	2.240535895899764
1.891620437753681	1.5106854389502091	6.032640703551317	1.9538754867748211
3.4598879339426234	1.88036906434292	8.655647101319744	3.5445393212572234
3.3396320823482637	1.3987082429027429	9.023763526937342	3.3804885414185484
3.768010852071761	1.3261228637665576	4.9524094373698615	3.9108265959747817
2.4651693888469492	1.9132086873200544	3.31845736460298	3.0170771016114
4.614526328513387	1.965959154012121	6.215421661798736	4.864267166981661
4.531737493245398	1.6199031203939145	3.7359874398246378	5.029071621953613
2.383339678178958	1.5863546257053676	5.967012364516758	2.4723100057465954
1.828831123960576	1.8740588593248733	3.488377579786382	2.168309988384066
4.422887988392222	1.6901098496749265	8.937520023535736	4.504155105482673
3.801591498081297	1.7981219586672326	4.666877643607055	4.119654827028685
2.9778584719331107	1.2845109370568075	6.950524023233639	3.030052070572903
3.6029283925306905	1.21812573817204	7.52032750582087	3.651143901016148
3.228405423748244	1.8746123058264983	9.094277234424279	3.2992589617581327
1.0851028313568578	1.3020590743198126	8.821240445910572	1.0971202551633557
3.66261145971751	1.898582175770584	4.4034377873242985	4.059303088502347
3.403004068990556	1.5344014739275935	3.8909051852003635	3.703112505164496
2.411219005099111	1.3023581735994008	9.409044360547018	2.434654408257955
2.042929519991072	1.6176795835607631	5.389826722999382	2.141667894241273
2.4834981128821183	1.3342123149620422	4.6478138526393815	2.5926164039555584
4.074993554039058	1.5073818192769193	7.336622429823512	4.163826579184869
4.951368931277946	1.536502322096929	7.455074265986665	5.060004137214252
1.1109615553935757	1.3145983551410758	6.161695541305143	1.1371433590824838
4.07263461864965	1.282770225528863	9.303233511340329	4.111910198879996
1.2548197567088415	1.5424003685064065	6.592997535455412	1.2906351722881615
4.719216734410479	1.3658100930017298	5.521881705645006	4.870557309378877
3.848868565391801	1.2072809321234903	4.637471355138644	3.986319929899382
1.563592277731471	1.8958555576365332	4.4435708034102115	1.7288415745171957
3.6218718018429716	1.5449054886917175	9.991640908133624	3.665958444240568
1.7466595966595777	1.2983432499718042	8.632225314160676	1.7667578266083508
1.8343376099837043	1.5355397084458569	3.5244712090702963	2.037922188425291
3.9072947576647215	1.7528035186802438	3.5914570471535225	4.476649467501092
2.1265875812978603	1.9845148267913628	6.697535946847252	2.226575740757808
2.506210277668784	1.3252203761776424	6.201891146030822	2.5654629809710947
3.749787172340117	1.574954078580125	8.813802450491778	3.81112687689222
3.9001685675190623	1.1273739294565612	9.300778464468284	3.9291399327522583
2.74157206036513	1.1871246999539489	3.0445838542744794	2.9772142881626107
2.2818663184247754	1.2104601548524756	3.44692951896012	2.437080285728113
2.1904311381536967	1.9187811197149305	9.633693980510682	2.2352155909177682
3.3813510095723958	1.6455828962049432	3.6216808439872334	3.7958030132306986
2.4287099668815966	1.605914886963732	5.978764109338787	2.5213679023704705
4.414739585741589	1.0933166816018849	5.677425865993524	4.498947611873519
1.0398827426908706	1.3036739056060491	3.712776702890439	1.1105989665436673
3.9144091023987584	1.9167936924031015	6.088139533334951	4.124144316924636
3.2808398178810667	1.0803581035323009	8.40186840696149	3.3083039282988667
4.409502345494144	1.2140696777998046	5.961406578935174	4.503891586772911
1.7447026881041592	1.171311229604195	9.916633444925502	1.7570020077957411
4.728442797929809	1.7357518119259998	4.926607154209599	5.052409004440757
2.7992941796494724	1.21393416629131	7.613529663132787	2.835569849469172
1.72751069341039	1.2494607469003955	7.231675600972979	1.7538871838968515
4.866226249083472	1.6291559036025458	9.103746797658145	4.946068848282739
2.4513245006466517	1.4039526926838453	4.9018410094298	2.5585103499020225
3.86058411750676	1.4066217480198269	6.679308822683209	3.949149190722687
4.512217512197441	1.8551869566440693	9.8387179938049	4.594637475943936
4.797699959024444	1.0202127894607345	5.664225846440424	4.877468343141669
4.441135015526291	1.803276790065817	9.259615338652976	4.527826468796526
2.9345054790454217	1.6975426158359348	5.605305055215646	3.079101318472065
3.4463450530476702	1.9022456418859168	6.237005935438348	3.618762951106964
3.406540849577277	1.615768623453513	3.137372133822973	3.9740977712908494
4.381762947302977	1.9648257175716224	9.245948681801867	4.4841834131990455
4.256120251297256	1.0054223604859212	5.23858988445363	4.336743028760712
3.5553471841253512	1.9244218911395108	6.432585056886393	3.7259957853480667
4.170487334492115	1.082238181090463	3.985499371337722	4.3333068108980415
3.669312408535821	1.4276990402580514	5.183525170569675	3.816947783643656
4.068753461379121	1.3420598105127381	3.12567213636774	4.505168199207123
2.2323215784937336	1.1550319823097202	7.751868565405378	2.2575220109344705
4.134343371318502	1.5320563621248096	8.251396001277815	4.207504697291402
2.7615021299732523	1.478611358717283	7.3816709288924525	2.8186276044967484
