x1	x2	x3	y1	y2	y3	target
2.1938173931731453	1.2607295155615716	4.216635244214888	3.660534583389299	3.0470170016768683	1.3496076016643537	17.562811684821447
2.99845811562652	2.8627853208103016	1.1380625121215355	3.337440558832344	2.110394278377367	4.714438259928895	21.414106939649287
4.084868754634268	2.3409143279830387	1.4311338983835982	3.3868394022011152	1.7126350202837497	3.8519211142928738	23.35654118916734
4.499992183672337	2.493808273089741	4.290005840461619	3.1402056588543505	4.935063578281387	2.068752097838741	35.31296188190563
4.187729051921274	2.0161229407002224	4.349207755519529	3.478873393580948	3.368389055486565	3.911125542470233	38.36996316834697
4.467000705668834	2.8245349290301363	1.6112181704306905	2.3527442393188656	3.118268981425509	2.895782720864064	23.983107570918637
2.2032482730642062	4.5073639046899565	3.0995217789885205	3.452809334322412	1.7037999249193019	4.860597356962207	30.352569852258945
2.5577551336971545	3.4492539157334687	4.48043576374713	4.903727759984804	1.999578637439268	4.527689786802556	39.72561254530157
1.045688055602473	1.1307717167598301	2.0629260898709427	4.998572446675242	2.7831749611768846	1.9245940229733272	12.344378253846244
4.359814811631841	3.5381929114978696	1.813272853240528	4.5681113784036285	4.426107459073416	2.5630827406279915	40.224110040159566
2.5153172902448957	2.3918031213203155	1.5817122647314616	1.0537366567302646	2.635293149057231	4.5836199233592465	16.203552261192414
4.187446858219932	3.2783012619097733	4.826042827407751	3.9427701989731454	1.7468324525993308	2.6816058491118606	35.178328390115574
2.8428723495149324	4.091683029731714	3.5190458569147434	4.826754094150721	3.1774780481121194	2.8453427169457024	36.735970258544796
2.501885037274296	2.314195548965438	3.3763553856760864	3.693628989277415	3.8088270985939143	3.4061482810945742	29.555772913145727
4.644066801468909	1.4534598885499324	4.753445436879842	2.2930141575940897	1.871355967785962	4.78347796274933	36.10685325540242
3.5370032059905623	2.0464325634498257	3.188009026347663	4.992841891081987	2.550084130653196	4.965242278791614	38.70751018305701
2.311041106219448	1.8324626758252276	3.173977650754789	3.826103809462801	3.135883209716668	4.769039069655877	29.72549554054833
2.283309191242334	4.623929727397395	4.3721169923462675	3.9041082862568257	2.9565901307327134	3.8439926639011537	39.391736975136936
4.7650096501719785	4.973678505558503	3.669792629606706	1.289324294830958	1.8593337686165703	4.913103785568136	33.421443167468766
1.0071033302945387	2.666168535041004	2.2987652545525026	4.487466409530211	2.9187515395168813	2.480691505388946	18.003753321736802
3.229784035316225	1.3895242383801412	1.1492034935853406	1.9129145599472437	4.729993437319837	3.0777129842948234	16.287659948981062
4.151661618969831	2.0654046617487256	2.863990354740371	3.778070253504388	3.556351411181705	4.333604771355148	35.44197631513513
4.616607009422138	2.846141002054951	4.4222107134347715	3.193369554865625	4.469658218301332	4.726077105433904	48.36351859911579
1.6849037452414155	4.674308024342789	1.9591418771093392	1.4813052296723703	3.091759519299168	1.8628781779185688	20.597335710032386
2.587804383758394	2.134700992704436	2.5624696838117123	2.395840073458711	2.014827200255844	4.9687582918333435	23.233311558405546
4.829068971264436	1.4719841774009303	4.496653355891993	2.0028431901323094	1.827076652426568	2.5513777733488547	23.83395725372415
4.089513900535659	3.0425094468600715	1.4101811557565362	4.577913349106363	3.51708533850742	2.202700968381851	32.52841304181886
3.7712769880950914	1.3232627460415978	1.8425931894530545	3.0745284861741977	2.8553504766197686	1.2688749185987866	17.711297725032576
2.1135812228691946	1.26348640922321	3.239029679593345	3.295869707604828	3.244787107743279	4.67230332720071	26.199561887339105
2.4692200301842884	1.345366840315946	2.886888472826574	1.7439023020139923	4.012907506375623	3.4413592885199984	19.639731648033194
3.546832552909291	1.6759012776357711	3.615997517135703	4.948484984014744	3.4790267145153484	1.3477108663705426	28.25527209128425
1.3665977554769908	2.508757500673296	2.8577774943817857	3.644388921771213	4.979233804735411	4.749558841458307	31.045286241175326
2.1901020175370407	2.4136257550475837	4.796283436060973	3.1619229281846266	2.901977031533452	2.0253943243990906	23.643585537786713
4.5264198560943285	4.213334465776107	4.3609801824677055	3.5832525631930165	1.321051791825547	1.621994901807298	28.858826219856898
4.315550618062874	2.813684757967326	2.3857912574048705	1.7593569583366442	4.012498741706511	1.7744237073328124	23.115905127732173
4.699030690482349	3.5560258955337165	1.8810790388325684	4.2085826117645215	1.9695071155873036	2.7486586303767857	31.950321295086226
1.732512315005442	4.229481293638306	2.2232689434889554	3.077633704388952	2.3820932416317	3.227012612697397	22.581574021170464
4.8480032775520145	3.911094873339445	1.4943686728089343	3.5646979350764	2.845649310445191	4.745300773960163	35.50250052179946
3.0234563279407496	1.4247408360753644	1.6108056147890832	2.9211661146974297	3.1010225488080505	2.574485298430587	17.397167007229314
2.7797542093434657	4.691444953694225	2.7957453610976515	1.9040365432657689	2.5139859817988324	2.1043852460306622	22.97030573340752
1.2790026784008175	1.9686017061646213	3.5440276510258486	4.723867514081517	4.042201256633513	3.251186963639455	25.521619991183385
1.512667533440427	3.5078623415351933	1.8766239405258824	3.691210595645331	3.7860070465286566	3.0658770500935413	24.617864241343156
2.3399226080768947	4.426459850184166	2.8962381065156086	3.0066603209361054	1.8313298315795343	1.8226828247676288	20.420583884880983
1.8740881160057463	3.5907368210589583	3.9886416481360807	2.0061667648418147	1.0992758699568803	4.973616828067334	27.544918857771364
2.487265076217115	3.726634540268277	2.5026804028358125	3.1501525054009227	4.118083954326143	2.2960636313989147	28.928171669324037
1.6170883267692977	4.808994891002367	4.336587675636233	1.2290449526543878	3.439583702504156	3.266470325382637	32.69374965441544
2.749990802368068	3.9274596669645625	4.339072018563874	4.1978787322564575	3.781791312811338	3.1023338113051646	39.85821058598413
2.3555068689306613	1.7587483563287138	3.9494185688609815	1.9573657725993063	1.4471684767669002	1.3140964118870415	12.345710472592224
4.934140000170181	3.275811917122665	2.429098462865673	2.1469449739307693	2.5928589808113047	3.8571299133939827	28.45639376649487
4.278133721665276	4.620693637342919	3.108200602827996	1.563669641395134	1.4447914024847632	2.9354725671836865	22.48956386605125
2.384669760680792	4.860036840295806	4.453274011683085	2.317134706331108	4.525339223598067	4.9870979120618335	49.72782993263793
1.6572470230618361	2.560012273485205	1.6105070241294683	2.3726717520917235	3.8924841937935497	4.808447764661695	21.640949408462877
3.1090140723544386	1.5133594429206911	3.7521347158584213	4.0749233879618165	3.400606598358149	2.5155815106796298	27.254134981015838
4.173452433962034	2.7338326070066463	2.5276183560896275	4.3717652158193525	1.947827368723076	3.8299624968190726	33.251071664201675
2.952185726272412	1.8673986849468631	1.8828906670947696	2.1326814680011528	1.3766798512741207	1.7753043294128754	12.209585885485275
1.3274543524577065	1.4265965973747163	4.491808117927134	4.203171474255553	2.691881098707027	4.0110456424864935	27.43659406187645
3.2913549581952832	3.2535394527979045	4.3469028716615945	1.6792394070714955	2.5890486112244715	1.6152516336936733	20.971886715251227
3.2813771944387318	4.487231394659101	1.74517398280393	4.98878172296583	3.8598568217573934	4.721112662513077	41.92930827175572
4.506993530139024	3.9193447444315783	4.4659963013850685	3.1708744101544384	3.2645803841575614	3.678043148342955	43.512253519706135
1.2116620743502584	2.5909845308231234	1.7857216522367183	4.040727272789376	1.2960139482144526	1.8778884480019433	11.607334142868565
4.506690031416636	1.3396743960891655	2.1875846973036417	4.574986183307724	2.3010669383487503	4.870031814687887	34.35433216036798
2.3857328633837627	3.6430301782597327	3.722270230484519	2.9791952059247517	4.909221776875507	4.998153303938325	43.59648424478484
4.605605626592089	1.4372147204141226	4.16675241781932	4.510102183852848	3.033520285146289	4.912620513180992	45.601245404070724
1.6811752735166725	2.35699447385479	3.188454107389284	2.7331478434541077	1.2672718021619889	3.365971953340331	18.314100307833378
2.6227304174796107	2.1361959203046657	4.3774074678698085	1.301343684099721	2.8238411717864444	4.8994672988511745	30.892316397216927
1.3104945662572658	1.2559763716288042	1.0878913349533326	3.3276387426134524	1.09956670528347	2.0707079197754243	7.994587494670787
3.1965175230768605	4.714925630473287	3.5937468731229947	3.6556544307706185	2.414691571226956	3.7294711142015946	36.47322978020215
4.113672105007657	1.6464802326964358	1.4037083974267055	2.4157309699213667	2.1734761604439843	2.3386275707285065	16.798861798061807
1.6875556346124632	3.37566050180122	1.919070815372221	2.96468445356356	4.766323895398606	4.843349677457641	30.387292281598967
2.123639951942641	4.0630301723318	1.6722206246572018	1.9524375230783957	3.3065140584144905	2.566902173885224	21.873167468906843
2.6983287464159984	1.6214092370697992	4.146245633155094	1.100592299233497	4.943392792508387	2.675571860246037	22.078600717080974
3.569127434897252	4.915595237574786	4.437188610432097	4.3394104659875214	2.734849111527472	3.329136512126757	43.703326827728894
2.6300466257741437	1.8887146814052875	3.0800003471828314	3.4578581557053467	3.1650314711443794	2.7420265989865262	23.517612458341674
1.6628730741030493	2.1431934722539627	3.325403731428924	2.5077025666320303	1.4429392678295034	1.9106219083467424	13.616078318948725
1.658232442101316	2.2930311023297256	3.14029695013464	2.8183930907619716	3.2285608083921167	2.6982103691353387	20.549923000118987
2.53196022637517	1.8985406137612029	2.8499561453194264	1.7530801569643253	4.892726195921979	2.57137171139213	21.05606523683497
1.3567943409865892	2.2560545429324725	2.7701000884631495	4.6524317243276645	2.0488249845984443	3.987746398295462	21.981110600258
2.049637067260368	4.135360447184234	2.276599917784066	3.9413562543524567	2.059986879875348	4.4742310754126065	26.78317223738551
1.3143489436851965	1.0622599362782097	3.0680630504486315	3.8137378809600513	2.1535213207514308	4.4385718860507195	20.91800017663956
3.8153712513067233	1.4079490965778447	4.19213985643443	1.3912269090956144	2.729583400473284	1.424192923457746	15.121577553417046
2.3407542406210085	2.0736839142120638	4.506901056111793	1.405529780095958	4.427074616279844	4.865714875909405	34.39964872484974
4.0950515701868895	4.215063270673571	2.4461072060667672	3.716062312300517	3.5128460194495403	4.379386371493916	40.736783600474034
3.8514879897396255	2.5920366180217145	2.7128775882187655	2.523626565293446	3.0106630381754864	3.5765695626567187	27.22626165552774
2.4089641250712623	3.0514425331564494	1.1386635982104614	3.453009763959701	1.1914587126221896	2.566626137996864	14.876368190647414
4.172295477929676	3.193305056818631	2.6090866950797014	4.327343759473768	1.6664144571995738	2.7461753494032224	30.54133607851449
3.0726236322528324	1.6917403835622382	4.887068172152553	1.362977468344726	4.912463854051107	3.562788196237265	29.91011906210413
2.503773156719983	1.1832940504604426	2.19985144082904	2.656296267607945	1.8073158099132336	4.394881341230904	18.457435387085148
3.576389622591444	2.2045417566247734	3.3718705470548485	2.8710398387218032	1.7537568183644132	2.10318926608888	21.225869163508023
3.1794704138636405	3.2338504219732034	2.5933057404609725	1.8818371108561456	3.8823270840288635	1.1278384197291829	21.4629403447986
1.4911118891851234	3.6994687629513616	3.698165145434534	2.5941299931565887	1.4638238050798575	1.6947014764840842	15.550794448494933
3.7065871661135934	4.949330606865719	3.4715144911177607	4.916575714086383	3.4252513838374896	2.8568358937782365	45.093965157290924
3.530926641829516	1.402621865806831	3.23005138304722	3.743983936752516	4.641225410765788	4.552834598936401	34.435506567219356
3.9019878965328103	1.6899282463533003	2.649977290254192	1.179818384953511	1.3415744822689195	2.5402006386715565	13.60227567553736
1.6667950835251577	2.000221199789216	4.807538045354391	1.7711202759818936	2.27332538814102	1.4410774800610873	14.427283015414169
2.491745467691076	4.136367934832169	4.034291846717934	2.3869786664851613	4.0275019728259585	1.0594393171847356	26.881060690971083
1.294318333211888	4.817751384571952	1.257563653526498	4.3840343753988185	2.54403626162429	3.62018267348396	22.483480436651305
1.6734984432740387	3.988299558565696	4.727183680438844	1.147362393743324	4.237309620996922	4.98165190919917	42.36895287752215
3.3789349950006904	2.9220774461642485	3.0305921925935215	2.2999821084405063	4.067745449793496	2.3054699947469484	26.64469663600265
3.758430164593021	2.4744830300555702	2.2634186416294377	1.3527348231698737	4.4480465687494535	4.702000681865608	26.733371111653444
3.1485783971109664	4.2179074775988665	2.9528116517980783	2.5543692211550333	4.31787155499789	3.392712440729035	36.27305529329593
1.5366066399900569	1.1215056028179893	4.286801603193012	1.1278906265056952	1.0530096286821578	4.0762726158307485	20.388252408854548
1.0007163114771849	1.2620416760401252	1.8198775865519776	3.7526685599116663	1.0742259195198032	4.603155054009703	13.488253229603432
2.9084261773682965	1.139916248102815	3.730390261658625	2.112871271389417	3.8729424985238894	3.6220209477473264	24.071511868153877
1.986046851897214	2.9379847726893065	1.8328690041238724	1.4902353131279522	2.827676863432755	4.432794594584989	19.3920805331378
2.716782805053211	2.583745319621485	1.269371243709669	3.6470357406994567	2.611059599341636	3.8468839114523496	21.537640823885468
2.607145101369973	3.915345669288498	4.1094424183341545	4.713602850984573	3.3158344573143466	3.5668714383273947	39.929537454678425
1.7387364532616854	4.25756732220823	1.8280201027184773	1.967389960271736	1.2801638922231056	3.1503087816644024	14.6299843789586
1.152406692206414	2.2798705495282947	1.1135934438225663	2.270593955216817	4.635335989181968	3.5227962839447278	17.107576523903216
1.3255389606504564	2.412909490177121	1.6448164645141974	1.2099483853020678	2.0218519100168235	3.8655818460159854	12.840552051760609
3.746607514665991	1.4711446437455231	3.5050007802424763	1.1930497197432448	4.872021615139616	2.615105812755861	20.803285462811186
1.4940514537507212	2.491526446745996	2.3456226593588005	1.6085482657486672	3.960381860798513	1.286658204625073	15.288664659881096
2.5937328055146165	4.912957300099527	3.1061185468594483	1.976116576296908	1.5507329308701046	2.6499479179975096	20.97525544098918
2.5652023140535536	4.697746295006703	2.846729829263072	1.526908535861078	4.433353004899231	4.850663605963451	38.55212574157808
3.7301881888059336	3.616064296066968	1.1848925155860304	3.5484570346513578	1.977004151414321	4.628090245334201	25.869176137400533
3.2018095329320007	1.4913506500815457	1.9768125783795452	1.7068486604745283	4.688512035139733	2.1534977868286607	16.714281296415766
1.1254630327743804	4.304089442676913	4.42543087655895	3.6466441472601017	2.797221682536036	4.398966724472452	35.610978661490385
4.66816762473867	2.581031547687717	3.460711339251485	3.8317732785203535	1.4667455354471963	4.4582824974746265	37.10190525614365
2.5018113769012382	4.637212443329939	4.758010119406417	2.620272701886386	2.067475223439549	3.4032268634689267	32.33533774359424
2.065155857326484	3.456380177811307	3.4359360953507987	3.495280696041063	1.9746212102066245	3.338856031027701	25.51543696626113
2.8457801821774953	3.3639249155187665	2.9327808503459964	3.0469241769476745	1.957330442852054	4.318714817949065	27.92103320015509
1.8311553950638468	1.8783799839881816	1.8787956348164143	4.4603510160744655	4.659044068434492	1.2698952595241009	19.304924619897413
2.334936368017857	3.3926012774873624	1.899591299768012	2.014292432285381	3.249995745847148	3.718343888953124	22.79251807615672
2.2791344113048964	3.870552332329382	1.5123833732765903	2.0638157476616317	4.514357952229359	3.0544081686447995	26.7962083195182
4.76281106483479	4.0772807333224215	4.240760016932488	3.988927171464265	3.8716590983240216	3.2194269428933717	48.43716457351653
3.3516026107749903	1.0367109134148014	1.5242625072572924	3.224879481054756	2.7260668619309656	4.437306277727924	20.39827734695817
4.450615735051917	2.0662440503906443	1.2202648445566309	3.7743332639421916	1.6396459591970736	1.5584444171156562	22.087730656170773
3.4853266236264937	4.980842630856777	1.7408989809891704	4.124372622916335	4.58276207338484	1.3851021746059962	39.612125374932795
4.8839361736631295	2.6831566035099312	1.4128858557273607	4.074845848067843	3.226696622866015	4.5944854979301555	35.050502965015696
4.742761103522754	4.213543529560144	4.6540489541247965	3.1755835920680373	4.123800525597533	1.0460933283972065	37.3054169242175
2.616693916565277	3.870554148121328	3.0257487513425287	2.584657096758277	4.961254344938284	4.3553030147617875	39.14411274481432
3.1979901936029327	2.4111697978835114	1.466692895151671	2.632225488374857	2.9809273755860186	3.290744974123553	20.431865630174734
4.449410296569252	1.0275005942046938	4.65967404270604	3.5104072403917117	2.9279630236980916	4.789355120801422	40.94455960490893
1.4644312152706598	3.0095780587199488	2.5190712238495343	3.8354966433845177	2.262025097595728	4.713360368852442	24.29785258544509
3.9510560610303433	3.1797280357609807	3.871829356586724	3.64928543291642	3.1298446768161075	2.7942845247565176	35.18957904821187
1.3384943694088125	3.9211506670734972	1.9796183824799711	3.141898194816076	1.3984972222768497	3.2259760207957737	16.07533279125523
1.0993843723715735	4.923224607853344	1.00470349351772	4.663754947010567	1.685708586911899	4.150730805984518	17.596635043492647
4.378099343277248	4.0656228959245215	2.8065472759036307	4.966691570853129	4.315424780742932	2.726922529308541	46.942795895072386
2.5797684795454945	2.0098164149013247	2.2385156192791724	1.6769400127918668	4.529405301085284	4.991361079372687	24.602629848589267
2.7140442616589486	4.5887885979366185	3.6787685441653837	1.5301377261601554	2.2295259532201026	4.453090483285352	30.7655739824054
1.4997999271939322	3.97937146219486	2.3050455327555683	3.225196818263073	1.2848879802953321	3.1560925116182754	17.2251334589905
2.4811018158141014	1.8377219886264649	2.022004664482871	3.2835315752062217	4.003598066952541	2.60164751669397	20.764819768883672
4.753813471160108	1.1157148752024182	1.3904444465718842	1.5420731071815268	4.099400054523377	4.324492274871405	17.917455798508566
2.0236098605070247	1.026606211008473	1.8277659305365908	4.142212142617403	3.7927337512553234	4.9096594831956395	21.249573695773567
3.84738810869216	1.8740340496559176	3.7649235565212615	2.5955129055103896	2.3218864126682406	4.733271623177512	32.157645518906065
2.853757478151669	3.2054141123605784	4.32388138401493	2.156414910724777	1.2064598034143712	2.867440422317473	22.419560719169226
3.5236840815411186	4.914212270771154	3.166840981018113	2.4767268352994742	2.200923019278865	1.936097508215992	25.67431876449882
1.25950293037369	4.565376672659172	4.811083585054694	3.8008082432028867	1.7849720774423967	1.5972546714399252	20.62072473472256
2.4311754583045646	3.6013919288755627	2.4515903710303637	3.0452684907975534	4.550873961501512	4.388957522177389	34.55298877328807
1.0552876100143809	2.0161426933064766	4.610535751761088	4.6428604410975085	1.157800331484042	3.5659277964796123	23.67468137101336
1.2626472093777077	3.9834855608398767	3.0413040083826512	3.623834516119133	2.275152735816333	4.953482038594489	28.703707390283032
2.2113704566513457	4.156140961221798	4.826431499491728	4.993279151314786	2.33904117635648	1.6981416597398633	28.959339237237845
2.1840808870378967	2.7665007743309387	1.4938443843689324	1.4159406181320588	2.563191277961764	2.5112129757174992	13.934960898212367
2.849040557259371	4.0272675289822635	4.338868288971621	2.883351309324804	3.9836829455654073	1.970877919539848	32.80952150005507
4.486896326476828	1.681062252053172	3.2731364635480857	2.420161561125276	2.305082539998056	3.429163375730701	25.958120948518804
3.667194207963192	4.480800524673387	2.561827325557032	4.05896790112009	3.620047355334248	3.400587269060164	39.81745105524
4.952726196859301	1.523366920616254	1.4253643793765671	1.3424085514043305	2.8531379310691696	1.3758454984761241	12.956039108627909
1.3534414328512998	3.5078060242139664	2.5906182000563094	2.6860873104209904	2.759062125691514	1.4125848347233974	16.97318458581913
2.3153810380496385	2.0420541369748557	4.860184044607446	2.22720283041532	4.286909155985843	4.440062543752575	35.490444910455814
4.8086221230345	4.043564142205712	3.4600071873557168	1.110131369016223	3.808009730429017	3.7968399035557807	33.873227215201176
4.286589687834045	3.1731246138305162	4.472184423992159	2.117922298071318	4.903050652737396	4.823483838070262	46.208163881600846
2.1275139213527674	2.1243462440960497	2.5306802406691817	2.34335617230204	3.271118640930084	2.4487156479283665	18.131427783342676
3.500982862937109	2.3916621590964646	2.176778933081281	4.739238306758158	4.38439675589166	1.1293250216004247	29.536278822488146
1.727354302384554	4.910675035713091	3.600315303083349	2.4290616204114244	2.5837243080288848	3.2152995792961057	28.459772778714623
1.099656212062487	3.3527080804019933	1.654700545079319	2.8849329173795053	2.825716503761256	1.6034252561788582	15.299425604458664
3.7201381647874654	1.8794848577440224	2.7027168806198536	4.06251883447387	1.1019982871890428	2.2554190059098205	23.280079475469112
3.2641810291213305	2.089511717467349	1.2700536498412722	1.0948078675859438	3.9968391658841447	2.1135856342031127	14.609460490825903
4.912603038374509	4.564395135283645	3.6922897183337016	3.6629310316131987	2.3388701666785594	2.627515772658267	38.371603198252686
4.8110247523525045	3.470283983875526	3.776533044570736	4.286290008135335	4.150472274380164	2.922275326934208	46.06083412170202
3.854378302705473	3.692876034301503	1.132446119568561	3.0090652783930247	3.9065192720893096	3.2936070061730445	29.75419979142253
4.7779591647829855	2.3247455814091302	2.5588227719419505	3.8758655431671856	1.2047714407975758	4.987363320883382	34.081293214468744
3.5911731306021117	3.697493143167876	2.4370282072036593	3.1232129476201065	4.345861559715795	2.5996109037549706	33.62011683705301
3.6517641140269332	3.6994094522852015	3.665828496030376	3.4269034395450992	4.747399355507528	4.52020937667629	46.64712939334713
4.185978733509978	2.162176735913896	1.1398447142455543	1.7891793788499863	3.4971062934376604	2.5983762182493613	18.012574098982505
2.2553901943925543	3.696731591134205	3.5627728672636194	1.3839563411047977	4.723491505751047	2.9674928598356205	31.155344875780006
3.555433364948043	4.707440477789929	1.7917522147832132	2.312897670864808	1.4688527981416937	3.6396155386400015	21.659179868908186
3.1894449155966385	2.2901063374702173	4.4381724834048635	3.7963378080760686	1.493649610924538	4.496034531140351	35.48300350033891
3.992374001580034	3.6527923757465937	2.4840944745227223	4.097418837638732	3.8022012175140527	2.169018063015681	35.63512584484013
2.6073615685954845	3.9709387603754895	1.7141034179646242	2.4303303092334647	1.4268059632917724	4.980553535245479	20.53969278857837
4.6823240356778175	2.086143557555729	3.4343068417779485	4.180127768171781	3.5639328344431687	3.058309367150929	37.510761027129966
1.1543978020002277	3.0761620074215235	3.6348012594192647	1.7304203826874538	3.2457517077900016	3.3233551338017118	24.06178700117785
3.1008394972133635	2.2325395313581766	3.3833303536337787	4.177738217751186	4.5211224965397925	2.3145276499702274	30.878892026727428
1.7471361581598126	4.471010380258472	1.0226436501563652	3.883717130805558	2.767590648480513	3.0918833257150453	22.321203995024558
3.831742834922288	1.8384234404194932	1.1285282995093049	1.8877633373458045	3.32129038511419	1.4027493321807012	14.922404056821284
2.095295070219194	3.3019142907609313	4.9438786266484005	1.2870211994906688	2.887181589017872	3.257375734997792	28.33398559857907
4.401807413479715	3.8449786535474506	3.4451726713506323	2.8569943528131496	1.7858034692315998	1.0763757726083385	23.15061553700325
2.999734486939888	2.9907689199872465	4.777118707241916	3.864598762528773	4.932476920770925	2.502152142663546	38.29774666842232
1.6329325896559808	1.6822423875472072	1.7639744093250456	4.816051713614531	1.0890739653306878	1.588734873783786	12.498861844839954
2.0499488965055157	4.511572861302731	1.3564337189021205	4.335215857239885	3.079750655067938	1.6221048357832009	24.98176813249645
4.328524733174064	3.0934985294760464	3.11658987787029	1.9631345815178476	3.628128209353925	1.7757885054768887	25.25549035244393
4.520544229637967	1.7692150732381615	1.2871844286620258	4.4770221814130755	3.6075127684044577	2.6992615086166274	30.095490137686443
3.350144142769489	1.772989684412822	4.522224081396813	2.283031934544482	4.361936815670532	1.5843246131765731	22.546825959971052
2.5418291815042404	3.6833848969095215	1.7757451810312372	1.1936224594807645	3.347955637887956	4.755391534403067	23.81015723245964
2.442217917814634	4.5952428892707475	3.1034664870647024	1.5582828631552808	3.5866737323918705	2.9628280278801684	29.48234078579133
3.0560350701078187	1.830067827865033	4.956735517878592	4.366458661762465	3.7327961090311597	4.658463236459615	43.26609105253088
3.683032551114665	1.160823538368425	3.4865417059922112	2.74735705041449	3.1260938852279025	3.668856274687208	26.53906922632125
4.95694096282194	2.8755447935786997	3.8290462745243614	3.746138276853425	2.6911625444552234	3.222713807925241	38.647865020406535
4.527570040764278	4.392015023084468	4.993955022856814	1.1064576294590165	3.3912853443189848	1.495971090648243	27.374952936520252
2.095474525960201	4.624513247652098	4.999789499789684	2.6783770518069283	3.01864436518898	2.663003758610931	32.886689969947994
3.7638493183156094	4.643404679488233	4.883026826753912	2.724114844317052	3.2464769170160523	4.983517095386997	49.662511576480476
3.420025637468078	2.085804951636126	3.8069289200519973	3.4462770355580594	4.2716116428277795	2.0721208759651324	28.584521420057897
1.56035829278613	2.2208111138585074	4.859987330176752	4.436360266429312	2.421811304647492	3.8500892042248953	31.012081745122465
