omega	h	target
1.866291335673864	4.994148742233106	1.4834094604922607
3.08735067001618	2.6993655236734733	1.3263794637107102
4.304737496922047	3.0430687083844745	2.084867998358141
1.4540084929010106	3.974622327063128	0.9197778415066228
2.627828851759745	1.6507439050899952	0.6903938446165669
2.5628878725750472	2.889880190536517	1.1787713606119203
2.576364698040212	2.4742876626673715	1.01455982519066
4.152276110787026	4.40854180635442	2.9134080774307702
4.1327707529014885	4.7358247535823335	3.1149929654482102
3.4022003507610368	1.418087580673845	0.7678618134762788
4.943433438894274	4.848683581689071	3.814807837188992
2.7561068838526057	3.7987191213857177	1.6663006752817475
4.99110068853642	1.165221877031689	0.9256037230200916
4.666007168492996	3.2270081192353075	2.3964346555132847
3.4915071571255245	1.916243823932127	1.0648387241438677
2.7904389737707067	3.2297440545614697	1.434368595631642
4.657782693102278	2.3059620920445605	1.7094307740696542
3.781336284858243	1.6116940111601332	0.9699470485972648
1.0053395363425328	1.142440306883985	0.18279588334110847
3.773420182249744	2.179973510504159	1.3092015656305238
2.5918194440314246	4.785573396049805	1.9740532186037063
1.94031254617044	2.8540957507362994	0.8813742588170176
3.4137449881258815	1.3159852029950372	0.7149936969133743
2.9014960106715764	3.280782067380299	1.5150239273556898
4.761787877040391	1.3940458425932598	1.0564944799119562
3.3634117088461917	3.8567948727200263	2.064556176419282
4.7321362647064245	2.728533685836335	2.054975712631829
2.918389765872617	2.6332067258878173	1.223061740909801
3.5555261484092	4.393271969056999	2.4860628167700907
3.4781641694494128	4.21607977733864	2.33388272033346
1.2823669747089896	4.907172822857392	1.0015296477140725
2.2581409115084585	2.6585952006834312	0.9554839299333282
4.163414473831288	2.2711035831738644	1.5048968106911682
1.7837414105633005	1.3990263629157664	0.3971713607031591
4.397099002474168	4.939402189771731	3.456692645471777
4.046269560370265	3.8454368576249696	2.4763990464445285
1.6586185643035003	1.3746785171982363	0.3628839827418184
3.823379113412804	1.1971306149392935	0.7284655736566993
1.468394003821179	4.93497724636129	1.1533148623311409
3.4538873185006493	1.9729279367517358	1.084524878372763
3.0181797281074423	1.2964854859637014	0.6227774640117465
3.259015581659212	2.21753295737762	1.1502087090569288
3.895963108807012	2.292959389245694	1.4217764961167252
1.7611928461964643	1.1538351606316652	0.3234229345858054
2.70758345821002	3.501096047111948	1.508710833648799
2.6504499052371537	1.7866565091118225	0.7536692527364648
1.528707312108836	2.412605987194756	0.5869902340215611
4.8647014415438825	3.539087790620009	2.7401078648924573
1.9011144294728828	2.7334838619446544	0.8270750198527786
4.628093528076238	3.9457290554992586	2.9063607410133225
1.6107614331304752	3.093148306609649	0.7929614925643726
4.113126397987793	4.708356467113728	3.0822050169192146
1.5009833346051351	1.5902470593353069	0.379892398086628
2.942883042427395	3.1459733593073294	1.4734933315518826
3.3433219394370006	3.287146036924988	1.7491108293156352
3.816799865562342	3.79505222243826	2.3053521588569
4.796756125791063	1.0918896120882609	0.8335785003009929
2.9066683457722635	2.0649331937556794	0.9552600563229748
2.902858394820768	2.866988487233856	1.3245609020175628
1.6340231809825592	3.6267137346119274	0.9431735693633164
1.8303484345179	1.8560930146540853	0.5406966017395248
4.83681809313712	2.0874988561515253	1.6069639431610276
3.9198192223932438	4.847878290198871	3.0243905886446734
1.6642626446995878	3.5142649155806267	0.9308431212264452
2.1601857540977587	1.6714387557254216	0.5746477323912771
2.6765772498348337	3.279195246569091	1.3969060222852492
2.7299066528895306	1.1926594575939888	0.5181844603878066
1.4018022769255472	4.773372080926156	1.0649572668196126
4.747345001161684	3.6153405923770423	2.731619115085812
4.610291447633088	1.335308064303522	0.979783190825135
4.252908312129246	4.9573840542236205	3.3555113879155254
1.6826128884632072	4.945739116084368	1.3244499362753452
3.4983774178510934	1.3231857453059552	0.7367287298866411
3.9166299305525283	3.9216453585389686	2.4445616096528595
1.6995181917819986	1.901808544355834	0.5144139573165067
1.3924774253970598	1.7653358140344568	0.3912331324175704
4.560581329012676	2.693673009166948	1.9551730899986093
1.8013973495867162	3.6240010010497112	1.039005771599785
4.057995273140897	3.7822535350083575	2.4427684711680064
4.716556372250644	2.38680700635438	1.7916883308040674
2.084860082639488	3.426471833595989	1.136957450863327
4.848078677839889	3.910350202515993	3.0172093473102515
2.843111181792397	4.271821660301214	1.9329787894600783
3.640719102495845	3.6583745912164716	2.1198028718185244
2.339559289046768	4.064859904719103	1.5135604448738125
3.1873309099195577	1.563638023673566	0.7932014672693843
4.690195038133955	2.53339794212732	1.8910997968191408
3.5081910805057532	3.5667170489468303	1.9914620254005877
4.969432145614442	1.97482437012198	1.5619077310378078
1.0176612029182637	4.346990174928936	0.7040637883840807
4.72242595205849	3.0098465859335177	2.2621929696845773
3.455825655168073	1.9283443605165824	1.0606120283380982
2.746484876176721	3.295712060796744	1.440610596168234
4.750499145104179	1.9086210932956276	1.4430424106174673
3.6784801333345767	1.2019258278386975	0.7036654281697434
3.539283594003199	2.211175708962175	1.2455430689344358
4.465233224059818	4.343496040931564	3.0867660083776625
4.651187630916158	4.393159070796651	3.2520777490658963
2.7014559655136936	3.9859308189162177	1.7137512364281338
1.5604806054209377	4.954778259093606	1.2305598194982377
3.0219140013705186	2.501725896578922	1.2032114516540675
3.5673886801055215	1.4952032853532704	0.8489278946668803
2.2567228792586156	2.462574468648897	0.8844794278035852
3.2780638123204326	3.9959243568536436	2.084753893221016
2.6463679405481417	1.3813496040844897	0.5818003334647756
3.003472879991651	3.4761708191255805	1.6616706767396998
3.1729044871526337	4.804566286961164	2.4262263780923417
1.602153056383933	4.483915177133053	1.1433561250216828
2.6849472795309097	1.0883317545405418	0.4650687892718568
2.9014928725301363	1.7829293530622925	0.8233334777224882
3.4257525144432512	1.8455633430978609	1.0062480977534352
1.9766328719465032	3.080345003371346	0.9690484830429238
4.51928614278992	4.586521784041534	3.2989325205064435
3.9798885419273566	3.5383972846228287	2.2412878375186143
3.5084405396212395	2.6507522973932063	1.4801420562977274
3.3625361825279563	2.4778458062171915	1.3260545043307792
1.004726055548522	1.4769634544416954	0.2361769696772863
2.378127351501976	4.217359063776598	1.5962312824375262
1.339377088620263	2.135652769836171	0.4552538639754007
2.1824796668289244	3.677689908085189	1.2774545159644208
2.0100579848331033	1.6874475639686803	0.5398324709708371
4.211728495194752	3.1701558275109565	2.1250106403322047
3.423998072040604	2.3373828183475576	1.273747927583464
4.972352347661854	4.698835566425183	3.718538435161813
1.6464723297013424	1.4578812896267888	0.38202935072072497
1.2403637340071176	1.9176530670409668	0.3785639293571689
4.133245039826127	4.213975087094878	2.7720639731544288
4.282221736953753	4.723944623893203	3.219541898515442
2.7318651961454186	1.6680145315640704	0.7252357876884191
4.067807215827783	1.401029325736716	0.9070426737702544
4.8914089452819685	3.2490668403481466	2.529372257816127
4.989081750157228	1.7356418047157152	1.3781638499221862
4.282729500538398	3.399198206999199	2.3169532215861803
3.8780803099599064	2.9693987210007737	1.8327593647723197
3.353470465941372	2.0356224842868715	1.086455284561149
2.644856045386037	2.4362638450037357	1.0255255644379475
4.2311990237430175	2.3339922052928466	1.5717482546908816
3.7653544714585636	1.8695909837597893	1.1203987191742601
4.529629740001863	3.8062666643485983	2.743986980856734
1.3527329703164717	4.987624778333759	1.0738063818537986
2.2038028922366397	3.4071307138111906	1.1950378914888138
1.6217318616182426	2.8000777432753905	0.7227186640650222
1.212699883143031	4.137446224179232	0.7985568318094044
4.27847016038082	1.938291650775385	1.319859686532199
3.1759833648729905	4.925998302220722	2.4899613648778938
4.328525153491942	4.962639518337361	3.418793005880453
3.32357432237375	4.935778687986861	2.6108456947096466
4.397020859825393	1.0072711145558495	0.7048959859803562
3.379121530160346	2.9430526308439853	1.5827851675671918
3.4363905229299445	2.7101925035120957	1.4822545220404009
2.170259588901329	3.1887535463477907	1.1014195224668413
3.2534212124025315	3.2136486474280717	1.664021060592341
2.6445718031388443	4.79699252787983	2.0190382041737442
2.44734327053615	1.5597984846749997	0.6075520835745319
4.689514845285442	2.5794171118010283	1.925172384165127
1.7528035179611985	4.108887701806018	1.146245489593236
4.5627004957678965	1.790932313898741	1.3005326688638716
1.9799314956379133	2.907334601450563	0.9161473145145524
3.918049906958187	1.7497175914230099	1.091083663956958
3.330845949230886	1.2088558906736218	0.640839407052529
4.14604335183224	4.625807662760657	3.052400680452395
2.803723179243765	1.5370887764362575	0.6858895958591846
3.1378385975717014	4.61301667086167	2.3037521660441045
2.639092122596749	2.380514969794293	0.9998747446345518
1.4505004018939442	4.45814130877897	1.0291811308978578
2.147672533780918	4.073152904786813	1.3922553914659788
3.6731250377450926	1.879486949780248	1.0987405648317392
3.566805894626693	3.070079423651553	1.7428066895846364
3.541117737741484	4.3256121253148345	2.4378561310358293
2.0799571559802192	3.3544146037985496	1.1104301907701044
3.7540799553229887	3.4206537355132105	2.0437734993932777
2.01979003549765	3.6203799203445093	1.163805765758965
2.7357235942817453	3.4596274496009403	1.5063353981432326
3.2859965160606097	3.253281003102871	1.701409320165488
1.0958989428199444	4.954608985564295	0.8641716715185391
1.9695517503214868	2.817382745044263	0.8831477738666801
2.2698723180534186	3.630128962475478	1.311425469732935
3.464465840783726	1.0687327483781113	0.5892851982977569
4.917162990528708	2.592116439476464	2.028566467516157
1.304976531228753	3.9472907543869167	0.8198264963672408
3.5150099972479736	3.5246256696068814	1.971785624573004
2.24437279816031	3.1229579748009084	1.1155300354474549
2.3068114043098467	4.971760834375932	1.825334449253676
2.6909483077026093	1.655469327355096	0.7090006369555011
1.0858571780977546	2.734750104948892	0.4726182480037854
2.890667241630936	4.847244759187736	2.2300427175910977
2.213440416901014	4.435629913909716	1.562583633279799
3.066387401555412	3.454076987856744	1.6856956530414258
4.494318627104639	1.1917754153194575	0.8524686423421627
3.2269950940370022	3.2676808890762667	1.6782554838671406
2.011681033489252	4.500780052034272	1.4410101602825964
3.891863771433533	3.971512214473165	2.459991827338301
4.9416041951298055	2.825742413626082	2.222391968859332
3.447429643893352	3.3646779215192986	1.8461162359074064
4.445308301834699	3.424585379657206	2.422869464177145
1.9885744943858812	2.9709333582222577	0.94027503755622
3.7331481725371183	4.598618467256505	2.7322644945100594
4.91993185374249	1.6260397133487	1.2732402738485589
2.2975728505747273	1.5869901274188003	0.5803148009531316
4.314434354492104	1.1781997728964186	0.809026843570987
2.8855505580132608	1.7931889628624664	0.8235213764105395
1.5397750160509815	4.5410264975624965	1.112836691316826
1.7052067173874286	1.61788866033096	0.4390821656061731
2.3478232658998874	2.001493131827266	0.7478932916515005
2.3432590153608697	3.521055878187953	1.3131469989792364
2.998511685935054	1.3342790337643642	0.6367552569982201
2.4518358831758187	1.9089925921677928	0.7449305263757735
4.18641136295123	3.8979019308589957	2.597125524273708
3.9125051407911657	3.1128151154263266	1.938332954707148
3.571077178398279	4.4848558718907885	2.5489883983230657
1.4959849802669924	3.3353101048876335	0.7941153376048302
4.7183475528860095	4.260995459592952	3.199787451224088
4.140011997864142	1.2975070183143491	0.8549317520519851
1.6076890501933525	2.173976966171224	0.5562590935989633
2.4590036586632102	4.326024209441851	1.6930440275775054
4.475277106478043	3.58570080043446	2.5539601202797497
1.1218811385290213	1.5470410682817577	0.2762287136513201
1.9431236745355407	2.8438141333279385	0.8794715257138839
2.4406343637328067	3.5636173882376605	1.384248057587966
1.1519190890341768	3.643290287231523	0.6679375863639235
3.837842328864907	2.734821854582936	1.6704608510320396
3.8697694234966384	1.850712508640251	1.139840753930211
4.258666684019319	3.2755444311340396	2.2201242298163604
4.5021160492530665	1.431659738620661	1.0258329129571386
4.705022162084008	1.8528350254824584	1.387453883879425
3.569565817113878	4.881135715244478	2.773041752870332
2.433273075497957	1.7463103002792906	0.6762891156940531
2.024917737333097	3.3579243349944266	1.0821773056387618
3.2500290572868282	1.2695663641247656	0.6566935991597589
1.6066801258979204	3.6457075171492663	0.932247821172364
2.519233133800792	3.0590667280848582	1.2265279286117807
2.7315938968825986	1.3980779844366142	0.6078097498237329
1.7120801676490234	4.496567481743375	1.2252517841852513
1.4290397915451218	2.0673088660843995	0.4701861375428305
2.083941099800181	2.910570603903839	0.965347575920552
1.5701376824823958	1.6933268380142599	0.4231542039810415
1.876881725576332	1.6920301650104197	0.5054347978887633
4.080433670895296	4.07867445504521	2.6487776128407146
2.4551852763892583	3.4756962314665256	1.3581452393179179
1.3705091004259295	3.6703684241258814	0.8005928651240913
4.541630002342421	3.9067444766656543	2.8238842337557597
3.4970818132896846	2.7876643328551567	1.5515522403651838
3.1104776314361566	4.359109002003324	2.1579677155518566
4.567417959409122	3.536394692916144	2.570701299152793
3.0769900349222117	3.0651629356402874	1.5010659955550008
4.455400535416317	3.6936200876438687	2.619142379472494
3.8140452523199735	4.160276170940326	2.5253881275765697
1.0072050592975952	2.9864903978990687	0.4787393799878031
3.70174976086654	1.1980288667106789	0.7058208303660827
4.330100830289538	4.252367091607628	2.930548340349913
2.8784863244521537	1.7893087606704778	0.8197276613705945
1.931954167026129	2.8541275617932667	0.8775873011305132
4.292576708893531	1.0338724416300789	0.7063259391438026
1.222617521096645	2.16813845079742	0.4218885690159857
2.97121721494527	4.627259928034935	2.188156752355171
2.3526580023890142	1.4840111666590774	0.5556689125316202
2.320534881346496	3.452851326358525	1.2752229245511668
4.384376439856954	4.349167704141362	3.0348282730473244
1.7081391422831431	2.7232451471703008	0.740338125090611
4.1211808565747186	1.5493092064390823	1.016201676432463
3.0600856334124837	3.738168337353558	1.8205917325630936
4.493743587212936	1.0106827674768812	0.7228418362683259
1.08567205092442	4.903495584018668	0.8472753622779988
4.43907941128224	1.5813157673390634	1.117201852619207
1.8521080519795	4.814066801323225	1.4190528290339819
1.977556765403758	2.295087420857472	0.7223510742431191
1.6468345891640963	4.367118806953922	1.144629985377447
2.7886452044281103	1.0199243258704267	0.4526696159936837
2.925820478170434	4.249768020274527	1.9789418413276865
2.4875210337773894	3.5334780865365385	1.3989084569267023
1.6940781235856752	1.1142833399322165	0.3004340851603017
1.7939553641660633	3.618191947878421	1.033054817922057
4.070554464658638	4.980084476412127	3.2263420715401727
2.6670114631451325	2.849326138064828	1.209447931413802
1.1275630820387992	3.8540338848179303	0.6916342767229265
4.421082472509943	1.8363955415884567	1.292156087173648
2.4232741382195586	2.434869875903777	0.9390710144208776
1.3659670728367423	4.901538170032207	1.0655964163377316
4.902838917454393	4.5305211001921615	3.535215671737237
2.344903874091589	3.742238445939983	1.3966147742980042
4.085608635357467	1.608986326398751	1.0462350078701783
4.601271494686751	4.5139108877034495	3.3056051161523388
2.0647907265858203	1.2616712879568452	0.4146125011458974
1.055589259667331	3.006301878587132	0.5050654754250422
1.086462648642248	1.940000546309696	0.3354569424369194
2.6397564657650934	3.2373072459066443	1.3600908323180219
1.3898152353449138	3.5322940478353484	0.7813291894781619
2.0736521391424696	3.667802287271672	1.2104920811839996
2.8674387085188835	1.7830875736220952	0.8137424060119121
3.2883231423405315	3.4999958263994038	1.831732904788491
2.1797262480646418	1.1378675230824429	0.3947424094032392
1.5572125865901976	3.489865295282732	0.8649215163380279
3.0908150083598045	3.197277233058573	1.5727997782482228
1.250355125668487	2.4151504049487458	0.4806154108867945
2.5021847909331663	4.698811356057959	1.8712315069169771
2.3097271092105123	2.0329382805044167	0.7473172329435243
3.1739430665336874	2.3121409649496107	1.167975067704075
4.645465104329481	2.9136341207248115	2.1541916994147243
3.4573485503826134	4.626205846746878	2.5455887891362385
2.905179736517206	2.258535314076798	1.0442873650673463
3.4514984938295123	3.3476732416095936	1.8389540633229369
1.058839260877042	1.9971215023232036	0.3365539216208108
2.9716843054319537	2.418247157014576	1.1437299350289971
1.9377250738916425	3.578131052353507	1.103490334734052
4.986858548837642	4.613362568600909	3.661548313373254
3.6714036685138343	3.1821791678077926	1.8594174291195875
2.0876758059353286	3.390327131762476	1.126483396741292
3.4934474226747527	2.7900877809747557	1.551287204014973
3.6907804310347907	1.2579999374870932	0.7389566477078038
3.769840457517103	1.3864825756328716	0.8318739384131812
3.1340417806936878	4.378134421193232	2.18380574926446
3.9851855757932286	1.248589180544328	0.7919326502611652
1.7431801263849898	4.987168684317538	1.3836188035864705
4.121171984370927	1.9973184954105092	1.3100509733090409
4.357612003397034	3.6928798197611084	2.561143216849856
1.5058970582216469	2.8867666735239768	0.6918741416817162
4.164773626543711	1.8531864268734184	1.2283740775386605
2.280447845488022	1.207360372257054	0.4382048634623406
2.4777913404539706	4.158512696243145	1.6399208751881322
1.4955759279103216	2.307318565909376	0.5492071197154648
2.802521695662421	1.7299646444401937	0.7716250932839145
1.04360438325419	1.5865984785427485	0.2635257509880594
4.064517479530794	3.271001876107968	2.1159720191328835
2.7897586591307	4.800620933568377	2.1314943239575053
2.088030265636316	4.182370703655929	1.3898868463047591
3.6226447476522186	1.9414983625082896	1.1193938268029842
3.496023149531898	1.4998488176915068	0.8345299288652169
4.4684332621282685	4.280516211357664	3.044188589512687
3.119392485299452	3.2288383553328392	1.6030108312041895
4.702595342640624	1.5438679500564616	1.1554945265248937
1.2074263396562994	3.6643464946901374	0.7041696622030958
4.354510508820408	2.4430113054287093	1.6931091289796198
3.984025024925635	4.290441778823096	2.720471636462132
2.881592934741148	4.922677208134838	2.257637037501301
2.9577769677978294	3.3354301468187053	1.5701364807251454
2.6362868901830048	3.004954148428331	1.2608129220779989
1.1740889325151436	3.081313377634768	0.5757805567437221
3.3552938506630117	2.9900919435434337	1.5967437884768954
4.248446299122383	4.212573379416137	2.8483787933346125
1.7569356740959667	3.0461022194126373	0.8517663246560042
1.975691527493547	4.823054873087821	1.5165665476247772
4.911225507642493	1.8955878336541607	1.4816782993780642
3.782200979419183	2.90665155736808	1.7496762915055033
1.3512678165460237	2.2513234531671755	0.4841717660983054
3.1419970078368373	4.905039879685695	2.4528356035723577
1.2234240665043763	4.500134911409429	0.8762392137064301
4.825205674509483	2.249443313814845	1.727471992574256
3.4611299754683196	4.034186244954071	2.222255473362794
4.368724704305038	2.3639810637143843	1.6436858008560318
2.5534131380849066	1.6453666189933882	0.6686577804896784
3.050382225939032	3.4550335696821195	1.677361477615225
1.7583060419391952	1.4618252188579277	0.4090816980425426
3.090474405924136	1.7040240141670773	0.8381485417668487
1.6441369579719347	3.4870000035340905	0.9124520920475856
3.4192712930003046	2.799218286643701	1.5233175948870257
4.371821441560623	1.0942734847758548	0.7613921999416224
1.815078981858384	4.489512728039856	1.2969250138364463
3.3970869682004934	1.8817394941875023	1.0173872646964803
3.433559653886353	3.2162437545221096	1.7575742641192549
1.8834773683337824	2.4111747518362154	0.7227851565975679
2.1301359849290398	1.379654502559721	0.4677327754942557
2.4029507339624754	2.3683503225492726	0.9057554198420807
2.6203741395025117	3.1880231409835083	1.329550695444734
1.2096381795559203	3.15964613702134	0.6082947445239416
4.359545926277935	2.1532734807060425	1.4940343427795753
4.6379333048402405	2.0919230650307568	1.5441530338733198
2.9961867490573657	4.550973116261809	2.17016762670982
4.139555250377549	2.5050183972813485	1.6503829748438728
4.427928735648923	3.3020488322223147	2.327042128457672
3.2970188378558327	3.3478782857608618	1.756755090827781
4.623745580232202	2.902343092930596	2.135810960870605
4.195530994774591	3.0522385578841447	2.0381002384915043
4.245511958884421	4.009472374722561	2.709177285643729
2.2641017888951462	2.160021444136309	0.7783485885944942
1.900188247391008	3.415964721880058	1.0330709187586364
4.3344424046046335	1.0148904202085571	0.7001200598607862
4.368842473870325	4.999459698447104	3.4762386925021422
3.594944427864976	1.603159708277072	0.9172529184620424
2.84575948177752	3.0323093155418865	1.3733834933254792
3.906811752160432	3.6791215062431264	2.2876350824465668
4.129469269774146	1.222191236563857	0.8032551813187291
4.3762588243505585	3.7612973391097766	2.6197557236576614
4.624398856971896	3.045364640330695	2.241376001709793
1.805088595651493	4.6365643901895215	1.3320328932797
3.953573152481132	3.3222560232557434	2.090465516623226
1.2016311023408566	2.579285513253877	0.4932768242568836
3.912475466307761	4.114030006683746	2.561764563972305
2.7531413210630635	3.627308906076472	1.5893998896018493
2.79358967611498	2.7450648041325305	1.2204931610609338
1.4387799987935637	3.9512237363652094	0.904786569981414
3.33533554009214	4.390423442637512	2.330591034383451
3.572093171187486	1.8937963275250111	1.0766540533894648
2.2922198585933553	3.2175677881154194	1.1738270351283238
2.1940326420893603	2.797574436254301	0.9768882074515652
4.499935068395878	2.4967706688314717	1.78815446960935
1.671614395989979	2.5583802391723682	0.6806460464137606
4.725401912142791	2.366780344010656	1.7799870314870954
2.02369836657068	3.2065831216498224	1.0327814171167151
2.7832416319537905	1.839663033726556	0.8149093960961882
4.733317591287441	4.305912808475578	3.2437771363544514
1.2087719678887936	2.097719008671058	0.4035634491460289
3.811491433896256	4.527318317143764	2.746351434931801
4.693763315619932	1.5717048737408628	1.174119545848222
2.592002131420419	4.435270176130988	1.829681791625751
4.741649804700669	2.048678994759849	1.5460499540412094
4.168552059207698	4.877396679078032	3.2358876869207074
4.45438323981612	1.4868212019142302	1.0540627275217034
2.985963632985212	4.929030040985904	2.3424272448972427
4.434749099597637	2.522996300712768	1.7807616719642154
3.9018407649229294	4.431832095794058	2.752155521325106
1.0328409521569155	2.8120815447735845	0.4622548656854098
1.308655403663435	2.9316859619403184	0.6106085509770841
3.304500915949438	2.45117229624782	1.2891392983182148
2.84687977302302	4.421548404450808	2.003381422427532
1.6816373711418848	1.3852724513351908	0.3707555657664137
3.297174448568676	1.2910903660641615	0.6775146613797396
2.045777549494144	2.5569543366560885	0.8325331056264524
2.9851185776722584	3.7526240348130764	1.7828580845036923
4.271636676648967	2.7991917347068087	1.9030363572570808
3.845028793380906	3.5825030079126936	2.192331841949333
2.1191245308071247	4.770730684585276	1.6090202547467167
4.6071809542471245	2.8952789855139223	2.1229795950868366
2.5340365046521485	1.2264185998860584	0.4946200613476228
3.628061377850312	3.0875785180686077	1.782841636022568
1.3914441685182541	3.761189159634149	0.8329349632402024
1.8865263692544383	3.500878680349192	1.051138813062331
3.521461188869482	2.574714317809144	1.4430191215642143
3.488933168053836	1.0508147192145492	0.5834974058711191
2.654668801682713	1.3272392651281848	0.5607634499460065
3.3640109944653838	1.1319750029171325	0.6060582601187919
2.8898857781045337	3.0847139542356703	1.4187821224498975
3.5311497551652384	2.7349945432330878	1.5370667646361282
2.2855515217359774	3.9985591140711088	1.4545031574150382
1.6871788012723032	4.559635291687078	1.2243662457125128
4.986100595179773	1.1228306201365013	0.8910363374053941
1.0616321468648608	1.092562527810527	0.184603739230516
2.399422407427965	2.357007088846932	0.9000937179082695
3.6876636113459744	1.700539475390468	0.9980634401931644
3.525014497148172	2.207757639507897	1.2386038776482209
2.909484674417873	4.2858303641655215	1.9845917559435675
1.884939738744789	3.2402444351283664	0.9720651549208796
2.307324283048922	1.6838716882765126	0.6183548385019698
1.8178703815395612	2.446301327642852	0.7077713787561445
2.6656978941766907	1.9493628084069032	0.8270347091973993
2.7494885680644674	2.11173951679504	0.924086013112392
2.9920149042705364	4.110893402409902	1.9575826159103096
3.257971934510894	2.1858919825403875	1.1334338210352275
1.1982332494607648	2.380183149527717	0.4539122197003251
1.4571626172075152	4.143358160574248	0.9609053889261524
2.5186680555595213	1.3103799499602622	0.5252769032355811
3.809097677338986	4.6974129335211	2.8477442284141627
2.50659106064469	1.0284827019454408	0.41029914298060893
2.283353878878261	3.03176197878345	1.1017636971777065
4.413977627472254	4.411615564032048	3.09918798326622
3.8163863594797816	3.9584782441310384	2.404366835709399
4.42698643502779	2.3585366507556946	1.6617701450696538
2.0947833646751537	4.872863811763368	1.6245890503254117
1.7173097584260681	1.0477555996108063	0.2863708179354777
4.187298763409999	3.8369050356368732	2.5570259232503454
1.4684701979095989	2.212293041291233	0.5170444991438975
4.168428026828696	3.2680240246298884	2.1680918627452765
3.6074199718724467	3.958027043919712	2.272456582035219
3.0918690387610823	3.9036826271959626	1.920948509728832
4.749710521331865	3.7364267367923065	2.824514082634052
3.4283810334511715	3.4948095055039765	1.9069210978870532
3.1235616753444986	4.750655243213295	2.361694574489066
3.5663288910073523	1.5543154539073258	0.8822276978963001
4.97888273285827	4.052520919893033	3.2112734936444927
2.0171069304196485	3.4752198523927915	1.1156586518279952
3.5286037193568323	4.543331969557307	2.55151126415672
3.607828512030456	2.2261159650327067	1.278244116173675
1.0532927512151304	4.997970745201892	0.8378435617187775
1.9179895880198077	1.186899512976879	0.3623100062502053
2.341852427060656	4.481173995788805	1.670211474763872
2.5465306205564637	2.7453852066845417	1.1126852308583517
2.3539734634536766	1.1009275882828495	0.4124586815926948
3.2877248193015105	4.0042224507666635	2.095240055763901
3.658051876135462	4.782012670301731	2.784073613158012
3.4586139640571143	2.733207866049859	1.5045093260880011
3.80963860017273	2.081682134683835	1.2621713710273097
1.8207117074417332	4.892572488113755	1.4177465048559386
2.626170450002573	2.0880635297031738	0.8727437551728113
1.0557633087382392	4.854799205903566	0.8157516645303723
