mom	B	chi	target
4.800229683691399	2.7548882639825565	1.169132793247326	28.684821205734572
3.5252854021068867	1.3426742357836683	4.355204762272238	25.347843627786396
4.863774772941029	3.645461156861407	4.050315833167346	89.54564509669382
3.0401757237378906	2.8710031760501766	4.071041257056898	44.261844044475545
4.446109350011814	2.3097251695379124	2.1207028816215647	32.047404993069236
4.8321617108530095	1.8235357956813505	2.420109707461209	30.136706588336548
1.4312153750599466	2.7401848414116787	4.2856589270029835	20.7292690366122
3.9091638547285354	1.6784660268388798	4.302970267362944	34.79490234307803
1.46364175077471	4.689392987550859	1.574443003008077	17.669924758359052
1.4574691477487334	1.016362386658757	1.0158683206027046	2.9861396532123567
1.321278401263584	1.622997182749529	1.649044332997971	5.680693113566028
2.7096408457511965	4.330983705799018	4.831958507412088	68.44042623749505
1.8488397569301696	4.711203493865433	2.3404652742899983	29.09632213715932
2.7693404101959507	3.4575789997266364	2.4044995766379333	32.59880944014093
2.033923621406682	3.3110394175544577	4.2046296256052536	35.050064427032474
3.164252917597244	1.0353062263788844	3.7919274787352015	15.698214244123239
4.784727535790671	1.3221039993164383	2.8929435065335536	24.62640017744949
2.6325010943330254	2.576823130505529	2.568571354868876	24.2073670685741
1.7042681321647124	2.4993568304812843	3.1895207119106286	17.845574322659868
1.7920945325360609	3.92721095521112	2.6305750333575437	25.55174485625164
3.613664083221212	4.516436600359844	2.6760887872361154	59.99702134220559
4.777975739070913	3.190540418574781	4.050635622084245	76.99352943754903
4.0304179741223045	3.868915591478336	1.978729126361765	46.44835670840559
2.8830676844022887	4.296726809129858	2.1164038516320107	38.60524493968172
1.51109745710458	4.424528878413104	4.475075282691369	36.60577482750049
4.218953982300709	4.9585777821138945	3.5721793539337456	95.6500445747292
2.7740901815877703	2.1048251398243054	3.770294372248543	27.853628410356663
2.941153538051537	3.865073846216997	2.5145592381526494	39.952720814193505
3.925111245932471	1.1447471214409934	4.606097886780161	25.189654270189422
4.788282079287448	3.433460581777963	1.8705588365256982	47.193071694021285
3.9910786444791846	3.7766124988978182	1.1273217045384096	32.064604161728965
1.9147912489557541	1.8569040104523824	3.237527409081652	15.06688274571429
1.411222178990745	3.5595348174705705	4.823050576782965	29.250897826709355
1.7614141503183507	3.603015389334965	2.4580854206622487	21.946401234744663
3.9661019083527047	3.270570686869493	1.6454817022445694	34.31564538017711
1.8435939827961991	2.0395978271407462	4.3055749591917145	19.94997139900879
4.487594864803039	2.6726807630539597	1.2776322708395416	27.31771297916204
4.723961748172826	3.505510309937563	3.8845514362382767	80.88766677995795
2.708795744922232	2.883530823868369	1.7360664645416044	21.371130674887766
4.072670537172232	2.648767486039138	2.177119974808001	34.273363777887376
1.44733880306261	3.644695742154568	4.6766929663701164	29.94517740975238
1.0794707194453368	3.787079531747529	1.1433387385036058	8.762057640256254
4.8004258371687065	4.67697609866649	1.880044125666425	64.66124416949489
4.259992539553444	4.61526552566014	4.642337105282411	110.93397124883131
3.751366763731688	2.0319286635650857	4.377192568557292	40.98770226939518
2.6035761866982434	4.8438635802641965	2.247591398481439	40.956569815069095
3.725875693928812	3.827830240256832	3.0571658704890763	57.86337937901102
4.666910732254506	2.2555039281282254	4.493441606853978	57.82525999784763
3.3156508088405525	4.380924469542883	1.7609722781330293	40.104822438682596
2.524336674099485	2.1925504863786025	4.218796577131001	28.884659218070478
3.8151079162606494	1.3210551034411615	2.0184469163274605	15.212875212849989
1.02548234052679	2.3620944654853147	1.982337492984766	7.224074836722008
4.106550605425676	1.6854178378541098	2.8136267414822673	26.39507797537177
4.9124030714407585	4.230953512826941	3.127239821444644	85.7811675377878
3.5337657554373636	3.695149653940731	1.3921142130029174	31.23573296326747
2.3575296133756565	4.94927263456319	2.7094911818562197	43.28255381141785
1.0746487947684562	3.7286526433004665	1.5807843140070208	10.341182278627226
2.8831421915518662	1.2029532980292403	1.5439558763579535	8.823165044605208
1.1836890560624442	2.550801072552337	3.6474356380432313	14.032259489141731
3.6596131332981017	3.7795187372552568	2.865236384527299	53.46231238913872
1.4483463977623932	4.930301952165778	2.9790169411559617	28.4133047758361
1.9067384670205807	4.944588589628267	4.972762582307573	56.31142821553863
3.0526149002081233	2.8340214454865427	1.2115146077225845	19.13220230144188
1.4893059713096168	1.1449625832435897	1.3881189763462782	4.072219552235548
1.415780261043308	3.3581789929493935	3.6638862100433607	22.174183621910895
3.090197512605402	3.620856834949584	4.864762239715403	65.62177939468441
1.257675801539608	4.946738994742763	2.047577191794686	18.960178242909404
1.9138107904588844	1.1842447591885639	2.003728124340261	6.807710693091952
2.1337080469425067	1.808255843753936	3.0426154049805585	15.597582771783758
3.0193695078044334	3.174309957270361	3.1577947548932794	39.85002914053364
2.257616843754692	1.4103455964537996	4.437545287860899	17.313252806455804
3.074941713048082	4.022350301758515	1.1603757278584037	26.720591478400742
3.7154826671529775	4.7948202862968845	2.9216877930257703	69.86514908384147
2.689242714469198	1.3988699827170292	4.761690904029713	21.674910252193076
1.548741628992199	4.047216967283143	3.227588320437377	26.498918444156203
1.1692508265695185	3.6427305718237375	1.4056481175448714	10.246294590489509
3.437971492138633	3.2951555621336137	1.2499866180250478	25.489312891026806
3.412475040554666	1.5855080013807743	2.6689198438324033	19.85071459446798
3.64957219263112	4.638698651506302	3.227531685924523	71.56900677950505
1.8330329084006356	1.2081798346094392	1.312509755784288	5.121361333978824
1.8803743612980035	4.838565046690137	1.8050990996622072	25.521671454059295
1.1884668257047897	1.6279294867627794	2.569967465745956	6.906959531558112
4.972480599061459	4.687235589470048	3.0170447499119755	93.62601731863548
3.3633851598261764	4.864494907436324	3.366350288372677	71.43859926780337
1.0316080934857603	3.3724283011269063	4.8326929135504715	20.292080556494454
2.5633064243632457	4.25978980758096	3.358415452108789	47.590177179025275
1.8923416223926064	4.846637138451072	2.4620053372848196	31.751758359850477
1.2941327208593787	2.547053654579612	1.0000667297301256	6.592670908588332
4.026295680926232	3.3616047981333	1.3293975516360337	31.527964642631797
2.4466873139011045	2.9569432451090467	1.8365769169660315	20.52182706111246
2.9321197360789597	4.579981708717066	4.2344516238286785	70.29373748978384
4.590853671102664	3.8680178034590114	1.8721700562136472	51.00257049473819
3.7817105521959857	2.5552167195784596	4.143250451751828	49.699692170229426
3.687735061306791	1.802263202780232	4.219019775551802	34.687010401988026
1.2792809654226338	4.009972107925544	2.9057546063145887	20.036056304760333
2.2574611573656016	2.5157015288387288	2.9435310644021357	22.39570129291822
1.6740637026804914	3.1840641076076746	4.7026388818233675	30.396925153245093
1.9994539578273427	3.5511732718047515	3.0800126984683827	28.969752573521546
3.6887118754352684	1.655231688222201	2.6639090693688607	22.370629891347622
2.352776897010969	4.35292144772955	1.3942169631491503	24.520260539929954
1.837898642711889	1.5592790437495636	2.1543029425540854	9.039591399232805
3.364426310649059	2.2765765598539622	1.4185317148100287	18.52443911883411
1.8553185031213024	3.119308132904101	4.247983418281236	30.371707419806906
4.496056701475503	1.4000976833893954	3.3459137285701788	27.357173042821692
4.399092894979186	3.7235836701581633	2.7154957904328976	60.86127182672679
4.2392932109309385	4.477447401164463	4.710593865220516	108.3939949148946
3.2873650117691184	1.2427276218757697	1.5295157707097196	10.333829015800797
4.8573402230790785	3.619129006835725	4.124671078998123	90.0883398848336
1.6666836470109736	4.5899592315143165	4.5601734535224825	42.53538247454261
2.292003493367518	1.6605889582873758	3.743876645780301	18.05555359419248
1.8798080142430085	1.6809873929485757	4.440390867428199	17.19127375280669
2.155259293062922	3.1854403766357384	2.334492573701977	22.89279195423248
2.9242737236198084	3.5119758166668067	4.255371322533803	53.97255101047023
4.330135030342397	4.613123681331059	4.449566755252179	108.85753980436651
4.709266324914498	3.0230354455834196	4.104681260595676	72.67166674885434
2.609215432577425	2.6772976570105373	2.9271381728704897	27.433598499319388
4.237520961802776	4.834382996909044	1.2639690886859216	46.37921634230535
2.8571868912874048	1.4233571722360543	3.1964263666253108	17.066016064247414
1.998092693813167	2.4912216178866817	4.925883278847348	29.497220091509156
2.6924878612534315	4.522235352510234	4.2149843826902185	63.49798251982296
3.2671048908509905	4.611715695929822	4.403785796574911	81.41861853050595
3.7910818169519196	1.9872620126031508	1.85176471351334	21.484832839554148
3.350146666213509	4.108232582876958	4.7542735464680055	79.19711232294746
3.2615700124596527	2.3423067542146625	3.5300446865852475	34.60771792448653
2.9769622293464133	4.314143638261978	2.4996406427731	44.94603408058722
1.710076440884816	3.8948008543047314	4.833140419806494	38.851090350853525
2.4713058652894198	4.011346780526212	1.7168860910740706	26.933211324045885
3.1017910203271595	3.6037024089652436	2.5509299215733288	39.69205239071214
3.825821252688045	1.5814924190809352	4.208689709828325	31.515215153821007
1.2422234034605937	2.8914537055537237	3.1456510267788462	14.890479792858267
4.36864107178795	4.1204662243815156	2.403006669310916	61.25697170847706
3.6226277919981418	2.184645614458841	2.374857058751541	26.709151715680022
4.977808931639087	3.687082773103545	3.8920797720326137	89.78724379725928
3.1110126987068685	1.143012521152886	4.767227514811216	20.507836967400166
2.4827907092253048	4.483710832950319	4.992243575814767	66.70634818274726
4.271905923433112	1.302673389596105	2.5263391560537887	19.623718313905023
1.1069191906475455	1.3952995380069235	3.5023209625232026	6.9537619480463055
3.1709493655461185	3.431439402115339	1.0750437443519243	22.57838621354352
2.2748422802776296	3.0315804556320263	1.2664557510558572	15.63031154727098
3.174412768129025	1.4976296641337772	3.596844912421965	21.85383616245287
1.9316639391869412	1.8611524876779035	4.141572399682069	18.484575656632558
1.962914518671127	2.751891822174085	2.6766785865377	19.860419181067073
4.538689124388903	1.3841571134372428	4.020189729436109	31.53813129218649
2.0296710099867217	1.9699774992786607	4.10335291567995	20.40527804403328
1.5530530995581184	3.17202709784835	4.4195831581216565	26.698636218582468
2.545307409960045	1.5288815124379391	1.8697925263461577	11.167721401930967
2.6982617594170706	4.3231586380302565	4.810662790850161	67.78146067139741
2.600231337214475	4.257410668884634	4.030586131018227	55.68985938067401
1.3036356681294758	4.5662427354962425	4.490070310083253	32.68083431334253
2.5862702046554324	3.35637449805166	4.63033246636316	48.87405232805968
2.2211634160918914	3.6119851493533632	4.7551441202436955	46.17242361655627
3.5093067224408023	3.299836788707271	2.8892211630634534	45.03772332514413
4.991731216323599	2.583047355322064	3.002785373777296	51.611426737207225
4.870421309324987	3.9430045049067406	4.382942773968484	103.37453452487648
3.1545187758305113	4.99111518502464	4.937342048747689	93.48087709673388
2.8839382914396343	4.186126108426237	3.0078713783019344	48.3851449533291
4.5465837915977625	4.685297119616493	1.3528415834595902	50.12045714922574
4.77220575609428	2.4284670156249355	3.0981903672022306	47.49451941327681
1.0751889108587258	3.217162899170681	1.7719441316939082	9.588315173955117
3.5871255006554934	1.8404939263023	1.2499503589561414	14.854358333614488
1.1850666861385342	2.4850146936332305	3.2122587022952183	12.404714889583676
1.0052273187950005	3.0703407460415377	2.1040740446944337	9.580384319801656
2.5889263957618707	3.3453682434034584	3.9330910725589994	42.725068401910654
2.995296258879844	1.9200352379174537	1.6849937919003002	15.441598966920559
3.2536727273720585	1.089659597760976	4.773790051576928	20.47037051021494
2.7614683582625363	2.157574833442644	2.584008949951897	21.353792809638726
1.1060536783468362	3.4676948157280534	3.899738304068245	18.792733647579013
2.614090978843063	2.993515283569207	1.3860946034301325	18.671956918804398
3.1047945394066674	1.7490424932817996	3.037956677509538	21.927790938240896
3.735465976017439	4.063230771796817	1.2863974469663786	34.703078321545874
3.0809782562528345	4.640767151956654	3.7445113839346162	67.83751096956131
1.4706478060723618	1.8832063749826853	3.585377439119012	12.699355619610493
2.72193470103994	1.9615540660350141	3.0742649383009284	21.753405319595704
4.581894640222375	2.1972265872582057	3.96498983017858	49.98484010796171
3.30859663451227	3.9197937577219903	1.4910931473384936	32.307027968403695
2.085003909619216	4.38118687219383	4.811208893508958	53.08418310035386
1.3160737646675376	2.4538651093606667	2.4501107203885417	11.142020416891556
3.651998153841429	2.578662106733544	4.472497122899764	51.535978893554834
2.0323974415096195	2.021489015724073	4.828983802334432	23.948199857260736
4.742343288300992	4.999303972800852	2.7313383036583145	88.46411940251144
4.155188101628454	3.485647648026881	3.074216564771567	59.00900375563881
1.598215805997362	1.8256641152438016	1.554745744624188	7.454250534391228
4.596788425985603	3.302099383146373	1.6307059259005556	39.931622640232966
3.0735114368779444	4.985898567295825	4.325583887230583	81.6103992503355
4.063680272774635	1.6675250459981497	1.3818615532916263	16.140181370808328
1.681341648129372	2.2279934226246496	2.7151778832721853	13.91712371886484
4.691392675068405	1.0654847680019923	2.6694320624942307	18.342050393486005
3.2007120832859823	1.8457497428567995	1.2754621378740325	13.442778401314984
1.8156245169358	2.2940054273861348	3.962937908435732	20.67089692275554
3.8422824652263863	4.330946366709019	3.523610320131864	75.27612948137661
1.5636884102696862	4.890256226620144	4.197090919448884	39.74130705628836
3.967899767860514	4.1753109445605565	4.9901372544224785	99.23989373629897
1.0010036757437857	1.7399503384024184	4.48075628298326	9.545815045815882
4.753963606065424	2.0923697888194868	4.6985983947033025	56.68424217320496
2.0242067852500853	3.9135188249602586	1.8136506422101195	22.289097073629264
2.233771891535732	3.6314799016550032	3.7183015806157833	38.27437987650545
4.536961336035425	3.3351339478607183	4.440967983578675	82.3293202407054
1.8339145730619064	3.25117241416475	1.3717527529596878	14.14127331959375
1.9158774174316715	4.737248683532708	2.7739374752429646	34.25221038340289
4.247399893459422	2.410463081062973	4.090582792520212	52.118407972255966
1.2800521159406526	3.300343129074594	4.207480634368157	21.999581041428538
4.267998106238137	1.3384747763652731	1.5259111215564831	14.42953960232574
4.377925952130017	4.929217800822582	4.008930549289549	108.09147169541151
1.5072479670851997	3.46463883029853	3.130600435715679	21.570283930220256
1.2337399168240817	1.9370124907866744	3.5733352098235205	10.929217588909033
4.218493536283063	3.752759041845448	2.05913997404358	48.429213607323206
4.1056184246875285	1.2194914481340184	1.412369362316266	12.0781702492904
2.0698651129286727	2.133097023804518	3.3618818740222483	19.25868166228023
1.3732565332186315	4.500485184228598	3.8451776098781343	29.94475138978722
1.47833302727758	3.937521095992487	1.1524654233469818	12.529431235018674
4.01398202204955	4.251903121626391	1.5611693739680932	43.71163826446517
3.0313121226209585	2.9681320554172084	4.846419115183847	52.602189465441896
1.7366864022110788	3.771021768941021	1.9239795978849352	19.149382821185625
3.04705884376806	1.6834443381963315	2.161468844951981	16.216925028906125
1.983056030672032	2.9649696864076134	4.466236854129859	32.139838392524126
3.4158174429841464	4.323451357808016	3.495282145041932	66.3868686777092
3.1295220660933345	2.4052041767960515	1.3567216979159546	17.739373088337278
1.8515283586788092	1.1084045759918335	4.580814877943305	11.4531855069393
3.6747254687568174	3.7044081876620494	3.915060145068354	66.90715624044226
1.635845937626221	2.7674993497930127	2.7075396822795983	16.7847831733295
4.098550554460938	4.651800852516548	4.934620659154689	113.1473467409659
3.9634717917857496	3.905146170870753	3.3732309053990766	67.68859108909426
2.675800971239295	2.637365977596178	3.6179483994434896	32.589168691523234
4.914085057847091	3.656487006624456	4.706659872319238	102.53890903671603
1.432083797790674	3.03211333947698	4.2911602861751446	22.97548988623312
1.6582318290984244	4.162122208180035	2.9298550551786278	27.122930267371224
4.617244548024023	2.3253899015161013	1.2407215226327963	24.058389124278914
3.214822173318181	3.717412844341007	4.66728997863521	67.72876944631564
2.165797030644752	2.0247826899205794	4.300533046055153	23.2442597389018
2.905625291513789	2.099601201218952	4.802064931194196	35.396392675133384
2.7070408455995696	2.220477402596881	2.5066900872552287	21.078444188987557
1.3376851966681866	1.3806793175563	3.997453438986348	9.229868142292672
1.495332228261398	4.326615254563397	4.62116645658596	36.367413685366685
1.1467978431864698	1.77111968015533	4.476458877563352	11.123324504914534
4.880592909737414	1.2402610215103422	1.7485142404639542	16.63733154325438
2.2747541852126547	2.8747435414800027	1.2292191575165372	14.577610641834767
2.014539987336004	4.535026851968172	4.895981156015028	53.86564219763981
4.616263931631382	4.749455642292296	4.199420998725094	113.9959575844033
1.6509735364162794	1.9469183138110708	1.1447758037307336	6.893975629866331
4.1473918819982485	4.604408814767997	1.86537888634518	54.718099697109174
4.060780336282478	2.1140002222893033	3.2419971668207257	36.415384521999826
4.488029754026783	1.0744247954076558	3.6645080238011496	22.492493016382323
1.4432158134591329	4.7188666149201515	3.2673017061471863	29.061787963060667
1.6885539273203782	3.025717714709642	3.2264883408092246	21.593498878292774
3.510683004331243	1.3835410707182798	2.9440080367062604	19.156733775866503
1.4864335408319986	4.420777529507738	3.4355998072828937	29.14717795292491
3.3899331800442747	1.033013436333913	4.526123519291975	19.351636433137287
2.9050250611183253	1.8377662368865528	3.4650627891256285	23.837885107616728
1.0142947103344828	4.911466491798278	1.7278140743877857	13.589081767698564
4.495755675312708	4.912232298318988	3.6418325857065064	102.51114170636335
1.2915930880483906	2.5894950443973643	2.24318355129733	10.847067061429756
2.17747219893402	1.13466752354454	2.2668143973365424	8.071341158533395
4.741321239390422	2.7089986701475794	1.0827069725311027	26.75077348481304
4.124064912267366	2.023346297616428	3.9845220118578144	41.592902655022655
3.5775869894139425	4.618229012109602	3.141656124740095	68.42892304044172
3.3640036311464234	3.6107051890261412	3.7989392681405985	58.289957660674716
1.3163475336766033	1.7445275408516738	4.2970187389385215	12.164097805510096
1.4685199362084267	4.947329621782669	4.513203201530177	40.0548115819107
3.9725052573157633	2.649298902687635	1.6165068049523894	27.5370433854738
1.6604906660206913	3.3440681778659416	4.3683566713748085	29.80937869256965
1.0802169405015145	1.932822361397696	3.1840432654236137	8.735727775745932
2.0550893686492304	4.957427509530299	4.111225415533719	52.072942556438655
4.069016851016714	2.481296159607412	4.333117119095805	53.84547506444315
2.5753486853160306	1.6605192550719643	2.8577714512298678	16.497435868900585
2.252514297234058	1.1354589983155026	2.310021202303614	8.46583477526062
4.407820271015013	1.95597040549299	1.19552709095345	18.928881725672888
3.4779056228990743	3.1955702714419862	3.6293597453075215	51.450203383995145
1.473134044698202	3.8703261886088387	4.102585860148063	29.092440595497884
2.5559304969700407	3.7998832600953065	2.3279519829516526	32.321860078316924
4.17663113287944	2.6556344652925468	3.728585091980261	52.44760081672018
1.8110803848700208	3.8089040627820245	2.5543557156722905	24.518768332421395
1.982121021275744	4.783126605753026	3.366440472648194	41.39706847567012
1.7049994792269063	3.148808364217567	3.660993494394072	25.023553244547962
3.129812610130323	4.2959179643771295	2.6402447289278976	48.94461279263964
2.8214713062917136	2.6702951550163507	4.170036904730365	38.951891239293616
4.871847448638618	3.6409793191473416	1.8588703317682584	50.711487617429206
4.662511755502214	1.2622261394918155	1.2291081186634851	13.118622745779867
2.5131697171878145	1.3754567370781383	2.2362016862280214	11.186760304569912
4.504178285413202	4.336195488265447	3.3869442533248755	85.68139750557845
4.815231749148109	4.627594858667047	3.3516925193897236	96.96851064343235
1.8959781261602096	2.756664277263909	1.413819951642882	12.616011426182244
4.783455107541323	2.0442050455157927	1.9124058767129617	28.478562057568677
4.353278271166428	4.432411466949413	2.2463011242326867	62.639069982505816
2.8998846961784484	2.9093004124273536	2.214417244227954	27.11886741423105
3.9283429056141066	2.529916393164467	1.9949181988074711	29.764632477815557
3.976154976967127	1.6523207141896736	2.5938671231944883	23.61128734809215
1.381770261545737	1.7027757336928415	2.310822694259224	7.789852194642139
1.8472115755568643	1.022773026043279	2.666615979596468	6.927257538564341
1.069780931730158	1.7469398149556548	3.5132454567955675	8.434546741067294
4.279414077114829	2.7564503637288795	4.127791813462372	60.48739371885846
2.760926123945811	1.2456545305278557	1.373111397079545	8.161510112146907
1.2621252080548515	4.329340865465197	2.353689850936412	18.325132279573733
1.9951067009646801	4.755414545987343	3.18935862009513	39.74678886734179
1.1723737274248651	2.9194979510853374	2.895920993388965	13.334735120899095
3.8601942009059056	1.5963786050811841	1.2728222283953894	14.005883861445373
1.4573041618667508	1.4166534199859453	1.5533109140148107	5.271297423594377
3.318023716796233	1.8207933445314608	4.21552988862779	31.50928742328401
3.137683685631316	4.560797233167348	4.3174429730722546	76.09441194059008
2.9898979147680267	3.6383097083722853	2.349380343941264	36.435144217842286
3.7694471640111114	4.1027758726849415	2.113186231570685	48.146037988700705
1.71234672522984	4.5592407171661185	1.963178931056087	23.13354061591159
