omega	c	target
2.106437277792324	6.933317284521543	0.30381377215995764
9.85767134058432	6.550492014226023	1.5048749497252931
6.6601863335546385	5.226726452505573	1.2742557687062237
1.399212988274574	4.47453085255591	0.3127060767667577
2.575956290314449	2.9975547793357933	0.8593525322947516
8.071571674037013	2.234680339837856	3.6119580640435895
7.268725061441397	5.063019047241834	1.4356503488568066
2.441911789486954	5.018708981321359	0.4865617429851515
9.884526776112061	1.2823809124608312	7.707949081325687
5.142669001175218	1.4383079702589503	3.575499202892785
6.8380202033953585	2.7154888316719354	2.5181544198011547
1.4098823809643242	7.4853850940756725	0.18835134909494225
7.1067468261882105	3.7053265195097267	1.9179812598886816
9.195397483347694	1.216484789671148	7.558990923210382
1.0278580970829236	5.6053352863910595	0.18337138539748268
8.524717423543452	3.4404089299688194	2.4778209791534027
7.353229680920213	3.833885019434048	1.9179578009373082
3.0781632345734558	4.694590692540537	0.6556829841341649
4.276676052560173	5.0456950659180775	0.8475890827108516
3.5948126686986535	5.90540307821238	0.6087328199427221
3.870887086563625	7.431020512897084	0.5209092183025756
3.7600705585123295	8.529638095721875	0.4408241611561727
6.874735854434742	2.1157278378320954	3.2493479224998127
9.62799619545828	2.4589586978838858	3.9154769877769295
7.168265116144348	1.5219604659481072	4.7098891702675525
1.0043170020670615	1.6869944464075264	0.5953291691064935
2.0126583134505958	1.15025116568436	1.7497555086180958
5.129459998466988	2.6788801896211263	1.9147776814880428
9.44079304896115	2.7286737699993395	3.459846740478409
6.037888403930565	8.706396732755103	0.6935002607008354
2.8597909599931035	6.684289013813647	0.4278377182798507
6.578718903884878	4.267653578860072	1.5415306754214362
9.5922761013558	3.6332704351620384	2.6401216954630566
1.9166262296574177	6.640902005047648	0.28860932267945216
6.485669548115865	8.354128113399312	0.7763430797420262
7.4123997200944425	3.0013093810008358	2.4697219710227474
5.350614883520471	8.650330506654614	0.6185445607430023
3.6611615386648895	3.978513511235393	0.9202335315252049
4.094021051136192	5.592455563822856	0.7320614360568339
7.0547447896885895	1.445977954753539	4.87887437460348
2.118420448896396	3.358353895914264	0.6307913086448819
2.049885180141912	1.9196258115187577	1.0678566457283132
5.232134035706919	8.717865408103805	0.6001622863830085
1.724877445162878	8.225129675777401	0.2097082372138832
4.075656428724992	3.0105722116235887	1.3537813220321355
4.271694130956616	4.458316209714597	0.9581406813739829
9.54750397514508	9.45804565052643	1.0094584365443058
4.5727786619069235	8.134271641876822	0.5621620303857773
9.700026764474217	8.252491627761913	1.17540582917318
4.6819163253206115	3.4329553103888504	1.36381511030806
7.8653306466973385	2.1805170073794264	3.6070943817815
9.804343392049953	6.629419933713755	1.4789142172439855
4.8661831999422525	2.1442607000197222	2.2693990520357405
7.045131693535994	4.328790147521439	1.6275059435648245
1.5112861404861668	3.905771111582918	0.3869366886360317
7.635319618721817	3.7620287770073233	2.029575016912996
1.3364328041895144	3.1091929253408783	0.4298327045894052
4.311819077845306	8.351499340933172	0.5162928118441924
9.32231976166178	8.797444234627957	1.0596622738417414
6.429842950511454	1.957975696522376	3.283923780020205
8.237225888371597	6.680313205786736	1.2330598333677238
9.982871314083773	9.811721836579883	1.0174433682848418
9.3648128434709	9.164338912206468	1.0218754383905877
5.755655027326911	1.8307396868403985	3.143895917425798
6.105845344432106	9.523050893652123	0.6411648338981515
3.504636953781944	5.108111199346156	0.6860925334261601
8.838379733473289	7.63409561556434	1.1577507249783014
7.642399822186342	2.500793103267134	3.0559904424728352
6.180707975291664	3.882514084071176	1.5919344634574046
2.2558232289375706	7.337871084379477	0.30742203058590983
6.415866013983152	2.263839332640264	2.8340642030017538
6.420552401640549	6.5711460431395725	0.9770825909954859
2.866881446896948	8.254625662273861	0.3473060516843864
4.725991457274729	8.902084234609001	0.5308859512810825
9.163025451399367	5.075039500941492	1.805508203374476
3.2621722266206032	6.863132071334717	0.4753182938509571
3.0886644805671675	5.769836572198244	0.5353122990432327
2.033662509117378	3.0514034153415617	0.6664679271487733
9.976991044754687	9.373356845482327	1.0643989351118424
7.167635078850384	5.465933191791381	1.311328702226837
7.58352645106391	2.452519786886105	3.0921367043046364
1.9636166834067657	4.210317189659023	0.4663821263228369
6.316192964248617	6.8007090248935045	0.9287550667332842
8.733030336967445	5.759415178301574	1.5163050529624742
3.1548849010961497	7.05592209802839	0.4471258125111257
9.807076611041657	4.459533336981045	2.1991262022229248
9.570111752517873	1.2700748927115837	7.535076716685491
1.4027144212936389	5.481988646110637	0.2558769293126568
9.624385922245805	5.3017819265763135	1.815311541578411
3.9241577587534766	9.846929934292412	0.3985158607747787
4.080575007959316	5.530770027268999	0.7377950968563839
4.04878319557325	2.005392956939777	2.018947549188405
5.117715842755687	4.271147435382154	1.1982063181337563
3.2242245059609598	6.271373060015743	0.5141177976666033
5.7472090820621045	3.973099350158233	1.4465304226115605
7.909461573010982	4.274491544735142	1.8503865290722128
4.724363161023703	9.36512586433062	0.5044633921064104
2.6669321106816195	7.05650362575232	0.3779395933346932
5.259812334409383	7.907087903860417	0.6652022082417252
7.375980217471493	8.687251498824514	0.8490579809355755
5.7335133371499865	1.850830513119072	3.097805712900048
3.59233105454423	7.1178924071155825	0.5046902719340158
4.346929447704953	7.3284378393496645	0.5931590801472509
4.382101226032412	3.316686647980978	1.3212285907985917
2.688394327029809	6.552725710381148	0.4102711521666051
3.9699364272743636	5.930394539022277	0.6694219754102352
9.531076523865707	2.71644523827382	3.508657708087016
7.0199598775477074	6.2443692178023165	1.1242064062346326
9.154247532578898	2.0191307757278687	4.533756625684099
4.603692820656032	3.6535843773696888	1.260048310139302
3.1637751789726587	4.371402671186808	0.723743708129664
7.518312083134455	9.105356393551851	0.8257021206175635
2.9435439160465	7.2991486294926915	0.40327222604468105
8.298356796313442	6.05530559592815	1.3704274152395572
9.449445408157883	3.1750334169848844	2.9761719538471465
5.127177098665702	9.969947368827109	0.5142632061124788
1.311703267319993	2.310428877344865	0.5677315065536218
5.666684052346064	7.3103166519442	0.7751625985775858
5.767911472897952	2.6560504194197576	2.1716121918190137
2.6138322771232883	2.00303741730414	1.3049343235141395
2.5385752562502115	9.277129167406544	0.2736380199565422
6.4838732394249305	1.8913451644584736	3.428180831964313
7.338036150973995	4.881501670446669	1.5032333585788873
3.974374556559608	1.4703714447658398	2.702973164167056
7.969951072143598	9.884839779217991	0.8062802483556405
8.965321899578552	4.3633992514159665	2.0546645821303686
5.1113089617837515	8.048748370948676	0.6350439504647232
3.6013904931284686	4.794508918694545	0.7511489819293233
3.196447457447598	9.912467411920296	0.3224673862335921
5.381633815918825	9.92980375461275	0.5419677920038309
8.304582793315703	7.653126711894274	1.0851228662409254
8.084468907589779	5.832673993169456	1.3860656222270202
9.042215655054944	9.532616918066994	0.9485554420966396
5.161679418898519	2.7232840335503994	1.895387831495907
3.3282404307699025	1.7062873409521888	1.9505744143378496
3.5678690785965217	4.9894742429721815	0.7150791656299194
9.30604642176507	7.98185568776864	1.1659001096731945
2.6770523597897373	6.330832209489282	0.4228594711098336
3.976187145642724	6.100909174806527	0.6517368201549757
4.359508833622815	2.9599166778363286	1.4728484981575816
4.804700773539536	4.9710380420915685	0.966538725484779
6.400403760603794	3.4580770255157716	1.8508563324002811
4.1856507305367785	5.843745135503412	0.7162616838142107
2.1744163405106414	2.5282649034810083	0.8600429241084765
9.822410312479946	7.2446076907296435	1.3558236321131527
2.7083506726241393	7.072138764661707	0.38296062375887097
4.540034314622401	6.668013745944196	0.6808675698042564
1.2543635581816293	5.195479618411731	0.2414336404547556
6.96930084274921	1.6452152379188316	4.236102779819406
1.025548011412488	4.6607740697946225	0.2200381301592847
8.271570488202585	6.956622653759396	1.1890210091721136
7.0356656634394374	1.9799610701089796	3.5534363627928225
3.9129205897668906	1.5879322862099092	2.4641608611071733
2.4061562975398987	3.1550970489640986	0.7626251301302769
3.09070009227288	8.740374142587836	0.3536118754016851
8.43342048360996	5.985406584827956	1.4089970938628174
1.3170543987350949	1.6387111506984882	0.8037135758633914
8.096257407294962	6.685271832147466	1.2110588186350912
8.42619493340777	5.6713065452097675	1.4857590338728741
4.360415743122179	4.8973981831382165	0.8903535265184536
9.357943107523868	8.189526915585814	1.1426720009570264
3.4706944246054614	5.515868204752591	0.6292199696894563
6.583779045340755	3.181875915936345	2.069150155216948
3.614079030540094	4.847428577626961	0.7455662260235614
9.875143384215383	8.909089269910185	1.1084346654340949
5.180857221863978	9.641019785128137	0.5373764744115315
6.999905923457825	7.773919577457668	0.9004345689085491
5.420325691944781	4.8374840811773225	1.1204844503851283
6.473028914430138	9.789279925048117	0.6612364713228202
9.908857075846534	5.430349442680745	1.8247181291808232
7.1098766525737975	4.411146587314684	1.6117978652126326
2.3531775410386806	5.339403885444158	0.4407191498387524
6.241632252074113	2.1774375222574682	2.8665034878259434
9.798147464271578	2.1797758523667303	4.495025235568632
9.416393673543515	1.7322263862667562	5.436006372029382
3.0817272664418036	7.578075507065133	0.4066635735641155
3.154227076454481	3.8745445475775786	0.8140897691901748
5.535538760930015	7.538918171592638	0.7342616851564263
3.820988162097233	2.5436869997106784	1.5021455715785144
5.299438374280384	5.3136163311388165	0.9973317688039786
3.4132387619198727	4.268958352957283	0.7995483862135553
3.1915665225979315	2.4929071393059425	1.2802588882177557
1.1283508941029683	6.293391060285531	0.1792914000249295
4.132965903954105	6.793242404020053	0.6083937033526627
8.696040226565755	7.940706307645542	1.0951217548737389
4.1340338348287835	5.458355578219812	0.7573771579346356
5.271508874182545	4.982351450378326	1.058036336192675
6.019177234674246	6.094842151255126	0.9875854181776804
5.261063728800738	7.133062276821157	0.737560324672411
4.6893472127881415	6.359231477624589	0.7374078501919523
6.366616217785863	9.97120876461588	0.6384999419908468
7.2429610010588386	6.252751107326236	1.1583638748346132
2.137125907804824	7.722343487627463	0.2767457716985616
9.752836540368477	1.7676740730466551	5.517327367685539
7.27289782282149	2.387154772942627	3.0466804688395825
5.109860025808764	5.766116703576152	0.8861874097413991
2.499553184262441	3.6110021676546	0.6922048418170677
6.5582765675818315	2.5935101791488533	2.528725979295808
4.272766212598986	1.8247621029478005	2.341546991630621
7.0992007549866045	3.6033651089356695	1.9701585990778228
8.901319703044761	3.5570461738109667	2.5024470496282647
4.660835780358754	2.347431531112583	1.9855044624665648
7.625758122261722	7.748492457434407	0.9841602304129592
2.2726785754101764	5.869626604205853	0.3871930411692117
9.020536476387932	7.760710991999093	1.162333771440227
7.995234837207349	2.0159142680494706	3.966058955941248
9.87848095188692	6.4088023499991476	1.5413926678341447
7.691852816347716	5.774326423792714	1.3320779346061848
6.246604506955071	2.2098655018051048	2.826689905721683
6.851533533187655	9.706522778745596	0.705869000605498
5.813240416864449	6.901995394634961	0.8422550414019663
4.6133839669351016	9.98921145039002	0.4618366514561043
7.867113559197552	5.3012529933950585	1.4840102083411886
4.728044884013475	1.6173009040716082	2.923416954822981
2.157615419926871	9.928340182021346	0.21731884487942615
2.997235303743844	8.859519640378863	0.338306750863038
6.714463300152557	3.6194495184359816	1.8551062160010392
5.71179897110021	7.031969066261316	0.8122616748280153
3.3982022620749235	8.156301345004113	0.41663520244459656
1.2234187846297024	9.232252095641137	0.13251574718235007
2.796178604156439	8.057267980928078	0.3470380544342228
7.911689061850303	5.607396585986078	1.4109380245412064
4.009671285396117	7.4263959257159025	0.5399215616166582
8.971326033068681	7.139463343394952	1.2565826871803285
1.7768872825635866	8.881547068834028	0.20006506397954124
3.50727849664129	9.057398768909033	0.3872280095120228
5.192561485617475	8.958048630527461	0.5796531923171454
1.7476795568961685	5.42435435939346	0.32219125836970397
8.415878313130156	8.216072111842541	1.0243189444503071
6.261157847709539	8.244068067496741	0.7594743027892903
3.770259741970805	9.099968397644695	0.4143156961893017
5.923324871482728	8.970048093021092	0.6603448287073524
2.4095163887653284	4.2476736644239335	0.5672555330570823
1.048463589203788	4.914671964153403	0.21333338152598252
7.318019541379312	2.4182916551279043	3.0261112326388364
1.5712042361069254	8.83500594802873	0.177838503488217
9.239820515271447	3.9319426674170543	2.349937752612555
6.386367553007085	6.81066909041555	0.937700462058042
8.14042069701728	1.2622918347029373	6.448921297928711
8.718433737234902	1.9336967849361824	4.508687093629644
4.732127472271209	5.716180080422814	0.8278478644292787
5.296831886864542	3.765422891451896	1.406703055555642
3.9432226454043926	4.161604233990158	0.9475246620516864
5.345725988113925	9.350137441249899	0.5717269956407531
6.159016113659696	8.727027231898662	0.7057404486086075
1.8171469943009448	4.938522175898591	0.3679535961525383
4.391586063967071	9.053994361987439	0.4850440466811905
8.204876216542754	1.2302134539602383	6.669473651202601
9.459594231041413	8.775403706250094	1.0779668432010732
4.726793584431935	9.25382745302025	0.5107933564169939
3.3065883433080066	7.636466620208241	0.4329997769593915
4.880944791972375	9.186749238729526	0.5313027127588585
2.636278428586865	1.8963388965241268	1.3901937219233342
2.4254001633130624	7.627826629198153	0.31796739506755456
5.871974842904749	6.191081036988803	0.9484571123883624
6.75932196260972	7.065104524139483	0.9567193152649068
4.24653774362382	7.4787670684550225	0.5678125424624406
8.882991827916584	5.9871508329196885	1.4836759713943453
