m1	m2	G	x1	x2	y1	y2	z1	z2	target
1.116366211732737	1.706037326381724	1.9909638525135736	3.8642651833056134	1.385047356814633	3.053153439717464	1.5394133874746885	3.0259962370316	1.5711171948080285	0.3592664684465449
1.6281531715803232	1.8229256031602061	1.4618307710258165	3.797899592316471	1.2371508744455355	3.2754309726009816	1.669778194187538	3.6186103078693015	1.8952770207105425	0.3584107231339159
1.5277801523134538	1.803155563899068	1.0147772048647141	3.6393505153434513	1.6305417443805543	3.6777585532136503	1.1120617036448466	3.983568296111174	1.8514541148196832	0.18435303986310525
1.070178461715548	1.99102124492513	1.6061053125863531	3.507102746327192	1.5562974716321123	3.9078053157859634	1.8326287884853432	3.2371974210043817	1.844797947954813	0.3404917255688376
1.4965256889333345	1.4090073311093507	1.356652084734248	3.3420662041036	1.2610771694476026	3.5771770702348573	1.0946880528752767	3.053624405462717	1.1006005262002072	0.19994016936751785
1.6639511310941848	1.286910389446872	1.84959512368808	3.728823680857765	1.735414631672165	3.754819258553839	1.9633057541061087	3.29920953334578	1.3022264895607538	0.35454224566903203
1.2395042190153729	1.4442121092866822	1.2013459714504109	3.796185966999485	1.2883762977750728	3.7148560983853054	1.7523759543391642	3.206898375265792	1.411464943115321	0.16091999407094254
1.4382992210380647	1.4495534087840958	1.761767007365218	3.671802363924134	1.4772607023476731	3.9290744459836233	1.4692884681772231	3.971707647989465	1.2021577152866685	0.1981496287210208
1.0696436357091537	1.14465483281668	1.332733690435668	3.1491774390408014	1.6468912251678187	3.511445913387558	1.6116942237198761	3.532607271821269	1.3964748733781325	0.15646424808372486
1.208598178585292	1.7371362648370612	1.4286368797179867	3.3655825914338195	1.4785099575553662	3.6261923526692654	1.9583599868693036	3.03694528645086	1.49607397337228	0.344089179347102
1.5047196568669081	1.574787133086856	1.7616570601542658	3.4232893827908413	1.1982519844467878	3.0996255774613357	1.6013973308559903	3.7074865666270886	1.8247915911464376	0.3886813870335614
1.8446955930259452	1.9994276907319704	1.8968696888120105	3.19396424286318	1.0721333362032914	3.900016619056594	1.2543212950041456	3.847635913349317	1.090198034822302	0.3661957331171271
1.774832095908176	1.706563186229392	1.1758057256150451	3.512898435657524	1.6061342487695798	3.0454239082995893	1.9505876546725216	3.841704707548832	1.6780818359203948	0.3742617015441984
1.8845336630515797	1.226411351000655	1.5296585593473075	3.703957338256485	1.4913088822648322	3.5236759321734934	1.0400320317967524	3.986477311141612	1.6500978825579542	0.2139668400593961
1.7121219470675562	1.2292711288248626	1.7142218793802513	3.865042398559509	1.5963934962673665	3.3979366007420264	1.5033856630572346	3.860130967011672	1.0738225838477904	0.21866327549543085
1.3395261475569198	1.5844199589037888	1.0307244576250283	3.0295431896777503	1.9925289431873807	3.868279869864161	1.7977393076805073	3.4226654438746924	1.8673000475272752	0.2811186724933891
1.8111768888939004	1.5622600104579512	1.6746175420660858	3.2662913020947797	1.0337008504972462	3.7983382003744297	1.9178896660549989	3.3743592687577157	1.7148171408458812	0.4202692757130157
1.6590286372966545	1.4687452348840837	1.2130596879044675	3.1696641228288285	1.4094183694854887	3.467172786986501	1.5979091828895484	3.863898179750904	1.7954172993602042	0.2718967722761267
1.8747762800652683	1.3310923412657056	1.0890214796234885	3.7063306955213497	1.7779607551100243	3.781876239666435	1.0843092920976931	3.9944941974450248	1.512928848537492	0.15843009096121768
1.8132244428936923	1.3372747125947444	1.84919288093685	3.820473366960638	1.5688074769227685	3.2190780884195758	1.4474286328514785	3.9262778959885214	1.1503554281066688	0.2817486063646535
1.9287167035110573	1.168015929902698	1.6686197812662926	3.688357345818591	1.683611504059252	3.1893811153099048	1.352109643225873	3.3736222642618827	1.624373468441607	0.35956190037852204
1.0124493880973835	1.3716736324710943	1.7754576116909844	3.946068271545596	1.2111110404494472	3.1638130539134064	1.8626382193131137	3.4286171663059197	1.566207255738196	0.19504362898830607
1.9793435765815448	1.2791745079866748	1.6147465839344024	3.031416066557042	1.8927598551350988	3.5133148691774285	1.8170840092532343	3.922271723932328	1.4978605686626911	0.406746848415978
1.569639598915061	1.4203950770661558	1.6343444652213577	3.5569313745178817	1.90566764352945	3.6856098037410265	1.5105932911194233	3.013609838579831	1.007359170959013	0.3173362120178587
1.0391574426434524	1.127739779090125	1.6966674639034798	3.4042990222845635	1.0246560030975056	3.5478381781378068	1.4508923171783086	3.0049627528590994	1.5371577013478483	0.16278604584760742
1.3303352774734427	1.880522972390468	1.7738998178611678	3.95088876862423	1.4991814361584015	3.6285818371575753	1.2600996296327025	3.415816096642632	1.4862873127486869	0.2892277281351299
1.2366407256337644	1.1895572783746284	1.66339930861823	3.256763149609592	1.2308468233868228	3.3577780636400014	1.5772875251957659	3.2448260865166687	1.0827944080210168	0.2047853024404438
1.520831799213936	1.4928493885857104	1.61988591050165	3.0507380743879735	1.7327711908010748	3.5070111253199117	1.6743203289096371	3.534231451769463	1.417812628015038	0.3840978504463605
1.1017429806905958	1.134858984886761	1.9846033627223985	3.453368200105642	1.7416715379472336	3.0727233214709484	1.8284052559131283	3.0315210181547085	1.2590341647608692	0.3256448528716916
1.8410025165452917	1.7052531615376851	1.7906774979597502	3.6038850530274	1.8890001682834432	3.642127269581148	1.4607808621040768	3.0425915697792174	1.3015479266039032	0.5238987104054371
1.7894584546826715	1.6327344013476854	1.2740117484261413	3.772877293508905	1.8598893444123752	3.1930473086331697	1.5513031081702957	3.280504752945304	1.684557119239273	0.4181461395700413
1.342373221344845	1.290031703646385	1.7530090966259049	3.3369701506948486	1.663057267288013	3.5381772005075827	1.7447870973171318	3.9893817791497534	1.402818145041251	0.2388702378184813
1.5063701969385566	1.2888586661919317	1.3037353555668227	3.3453257538949113	1.6045789980734244	3.1592841885584995	1.435715096710794	3.2702062902570552	1.288353827149407	0.2549395276814204
1.5220260670521113	1.751412683862689	1.2758698368617611	3.081105634601097	1.776379773803452	3.2461748183972814	1.3616932262329633	3.4501953912950807	1.9574895097325733	0.4545835166761509
1.110972880389508	1.9449301882419243	1.6062928785179738	3.2142063666059397	1.6651043793751468	3.9692807533029546	1.9019823067238637	3.977749092815877	1.3017402155299913	0.2508822245208242
1.0353940830697397	1.1647692884027336	1.583489496974347	3.7858528746091378	1.4947207388571802	3.2577887214707726	1.7291362040240463	3.2095976240749287	1.5163565632018543	0.1826898478489271
1.1851681938069238	1.6217655640612847	1.5839391085965981	3.5930944707169736	1.3406917779067258	3.299215440452109	1.8246658024775249	3.5396137011867927	1.6033932002847893	0.2768531850855261
1.1958529153418618	1.8474309914122935	1.1677176786061287	3.3882948714006966	1.7150038974338218	3.095193564800227	1.540692963417741	3.6598974746007853	1.9562983593487409	0.3177615742154481
1.5706734731971244	1.255533390509413	1.0917551160745136	3.4312341088054863	1.4469955075990042	3.110425406613127	1.262951397835494	3.107994778240672	1.7499268945230515	0.2341538531978853
1.419484337675479	1.683115937140257	1.9762314821532536	3.862023429923074	1.4703845963021744	3.7840848554615967	1.3052361430632586	3.848217540492732	1.9450914521518452	0.30487984906069976
1.118879199543096	1.5278369612005056	1.5671487398655028	3.484346620327728	1.7978738197333053	3.9537522199726247	1.7700462682051603	3.5939845762121285	1.5293371740848154	0.2255887248493139
1.5537160770787144	1.31898919718076	1.6968353999979229	3.3283355981745664	1.576774447304357	3.4870991297191383	1.060297246707675	3.438888726978599	1.0448094791479403	0.2367346794353956
1.3186301006663448	1.888320040188515	1.3057669907241791	3.901394484999545	1.8376655681047067	3.603494647114733	1.9673031027175383	3.8144400038575936	1.1438286302198826	0.23111265945329154
1.7477339054799468	1.692825311137648	1.5542690566356865	3.1074624182513033	1.6550922474187446	3.5244547304837752	1.414392234920243	3.4562305707909213	1.5916497565347418	0.4580880539154335
1.2674628900212972	1.768155315747515	1.582299473399028	3.0832937127509426	1.0282444175456469	3.377655495459408	1.6702324769553665	3.5961979299667264	1.734188971944571	0.334356039422799
1.3011894722698385	1.0438919276580934	1.1927996651485588	3.0616525245234896	1.2931580180731097	3.3623883873947658	1.7688378793005568	3.4312094033560436	1.6164730996585002	0.1808188727557264
1.1614766860620502	1.2063326740073002	1.4661136607134448	3.4006383834184875	1.9234410441050187	3.2624973764366434	1.797807390125286	3.8567756961597865	1.8164096098742275	0.2419417462402892
1.7583107616869702	1.299622310543992	1.6325736709558476	3.0150586993162527	1.6246348262953907	3.9258646020320667	1.411458391490795	3.2301698194142534	1.6046414336360155	0.3423295343466542
1.821302721613942	1.7824812045569518	1.4484424817290942	3.5617447737181003	1.855582064530372	3.018409833610721	1.633879298879139	3.914609135820228	1.0237051848001553	0.3566319564084037
1.6633405008643942	1.3957583281768078	1.4752218284048202	3.1027863916028435	1.3802778496104784	3.1331703178055066	1.6575657077823105	3.8660317212519617	1.6813263531964309	0.34534380523835423
1.0003884865204355	1.4262700282176182	1.320660595882126	3.7384518217835	1.8733301358734182	3.026344588146527	1.5393013483394458	3.0446347410438306	1.0920521698962973	0.1982993359832879
1.489027950120135	1.3595255199307714	1.9738397100991096	3.7518153861280608	1.8606383666751256	3.3929790127632997	1.7140021648452437	3.296184050110133	1.8802331557641088	0.4756642830428758
1.5833307879689338	1.4761474005680495	1.570930777675679	3.5987380375657354	1.8773887937008849	3.9945048243752415	1.9185036753528888	3.6098554029920153	1.9854346119521715	0.3704384981454354
1.1535017415535211	1.222961950499323	1.1489449496538175	3.8738496223844634	1.972284267325196	3.394162762712257	1.2179670512244107	3.173003033949168	1.319983117264488	0.13752568949189645
1.2604974545517682	1.6387292121123382	1.8188786321079349	3.8916564327029626	1.6911319041323238	3.717022512623387	1.7010575459396908	3.1019157133963278	1.637448200396621	0.33997567956480673
1.3618939071341574	1.8050457515006668	1.424502353883006	3.7654068380823618	1.2372889068756918	3.7792907381203453	1.5167962889981317	3.7293793282652383	1.077367792128548	0.1888446444394457
1.9714705054075183	1.1535767550454352	1.4238245766378939	3.0609906000433833	1.5123625796460725	3.9609572661693377	1.3806897840710348	3.619155971883509	1.3750859055480582	0.2297864125508925
1.1204856381180446	1.174388050159138	1.6739214966637577	3.1033997434691907	1.9930503825029031	3.1150864884129983	1.881636663638036	3.6099709764200183	1.4608192499763175	0.29874543051474983
1.409397468059249	1.4312887655668411	1.1784483426297832	3.7403259975918575	1.053723240161225	3.287553368479921	1.0816532432037844	3.374969513509078	1.6794619204688206	0.15892091419905693
1.771150411779468	1.9537327423869213	1.9560725531499836	3.6668563422065312	1.7852761122297716	3.2338263988346645	1.1860220606273817	3.133633936882549	1.462445430594254	0.6430023768911233
1.853726107697975	1.3241669137474328	1.0512281590215895	3.5062120563037817	1.6382738286913492	3.9850421318415385	1.917678107730571	3.3885347860954886	1.7727866143636208	0.2487403169905148
1.7902685835228094	1.0458432936083208	1.7717112822313108	3.728310586890607	1.7914857935215198	3.22411203548562	1.99923297301322	3.605312408302917	1.8420947371768623	0.39677346500470506
1.2699584746059602	1.1882670458386575	1.5472913463479299	3.4259190930581496	1.2403607546503297	3.0413432482843135	1.8234723188441264	3.4361809142449267	1.9520624806273288	0.2759166401269043
1.8378587565858628	1.779894571851779	1.2224136184299166	3.414986428742626	1.7411553206986632	3.4330242088252154	1.7410131866744196	3.8121379824917554	1.0519921978136086	0.30104254279018755
1.6745109125490916	1.8496359742538317	1.381280739367602	3.705559684084253	1.6877208428374515	3.2076103633656983	1.1626881012674422	3.682334158849978	1.5399866311839827	0.3331107005217822
1.6554037132230044	1.0434545210519377	1.87752370910377	3.7093843887533366	1.944013448189352	3.350693188417902	1.053363838311557	3.359017506855433	1.1339297877750163	0.24301632458895198
1.3318606521647114	1.2548964753029843	1.7279642303780818	3.896959593125556	1.6560909460147075	3.5375420863180245	1.7581615014193317	3.0205161998653733	1.9229048346466648	0.3074843998135234
1.1888434180417242	1.3286116184132504	1.9236809889721895	3.585829516004672	1.4224796806762687	3.7091782917923313	1.826187905257521	3.2438687158122668	1.7628227359690902	0.29162182764612804
1.6844179570082685	1.8341774320681088	1.9524229984031176	3.607797795552311	1.3554093950897437	3.661319656197041	1.1849225150997882	3.4287039354664306	1.2923069576530777	0.3825020352448509
1.7885963951570978	1.7561799120764772	1.6927036265258633	3.333194646250991	1.5327092689739106	3.3249091942045643	1.5079357987261506	3.2916382712993233	1.404171680542186	0.5261349679034028
1.059728127727262	1.1294554342333891	1.6315981760621463	3.1661899540787597	1.8376814602263156	3.4542145643815174	1.9193483510589624	3.569996395558498	1.6405635156632663	0.2489826395689713
1.317649688642578	1.5997749475030187	1.1869935868206722	3.2450849024733097	1.48054175364352	3.082787533277488	1.4645582515013142	3.4668499726249586	1.380066245337937	0.24805476902466636
1.3670413885956467	1.3105118460194969	1.5197027623189252	3.447259940791711	1.2785371226310158	3.5761500654759817	1.0697794834673693	3.1224470191987423	1.7581508637990455	0.21193102943877706
1.1967092674670041	1.9312560461472927	1.9431762025633263	3.2670573766978763	1.6611001580885714	3.679317347629096	1.4889437782331012	3.458134023161363	1.00773273092559	0.3356157544360155
1.10579750250159	1.8200236654545088	1.6596066288239686	3.920536852785018	1.3759134012295844	3.642393996545192	1.0959138326916666	3.7865170444706764	1.3114695005069357	0.17500625612208864
1.6156831336643311	1.2943011527172723	1.5119912495306886	3.28487938333723	1.5868052642793185	3.4911300750287686	1.5877122279651912	3.0278105297560027	1.5282263632549922	0.3611389611857717
1.829007316260776	1.629487375470307	1.811401628025892	3.7712182893300517	1.668697455612998	3.612978169103142	1.3665447751503657	3.8693981126912407	1.5704161475807459	0.3659478966180536
1.359068220474309	1.1522195646124764	1.1023311473575244	3.387100322938828	1.336889362007357	3.251073739661716	1.363284188298845	3.7992079157209457	1.1576366707976289	0.11706940775127606
1.0032683593700624	1.9378060681987768	1.429056321457587	3.965366410040643	1.1298005087737946	3.673693141203714	1.79022407114227	3.525923789936888	1.7608403796805885	0.1889551486025974
1.5257655224738422	1.217690448124357	1.1699831305468538	3.784096546035548	1.2049497445912754	3.8871270604141688	1.107457281408558	3.7223842151313824	1.348446691655696	0.10860937802290313
1.1756689724069458	1.4668974897503553	1.5697199186288575	3.0174785756337927	1.7859775602335688	3.1085459436365905	1.6852214632781433	3.360389129696877	1.1228442517454824	0.3166568667700154
1.9294137501198363	1.3095642522527922	1.90066740185816	3.537843314685226	1.4560701942560268	3.2504419793904185	1.548718121024769	3.877552073411517	1.9461588823231597	0.4381782343366491
1.1379864439781937	1.2141727938774023	1.0855761052367294	3.680941768706607	1.6518066100833089	3.513411294131993	1.324617847838303	3.6243872287734327	1.5690189284068188	0.11421479031434957
1.6478073560762732	1.8478877663581643	1.930160191026436	3.75161183324293	1.8327468269920184	3.759413684838549	1.9653722176941864	3.325027732829128	1.8986281688659528	0.6577623237283335
1.1386167015025082	1.46046664702033	1.4354791801613689	3.2705238075191208	1.927650323447673	3.3850074632965086	1.6186707028521392	3.5886844496425163	1.3700364740958295	0.2424496379630965
1.7855007232609756	1.198766594319201	1.2357266175380484	3.8423805284094494	1.5595762428832396	3.0588080320318447	1.2805787572501015	3.0463921340030327	1.3676078392917317	0.236333038894637
1.2647522602715866	1.8826357314292732	1.3016922259809114	3.873872369419373	1.2638753856822975	3.3882429059159733	1.5171854211255018	3.956540628657366	1.9895350196609904	0.218545071222438
1.1895818822154147	1.6208322749938358	1.2308784861704902	3.0979682268678017	1.1465699486224592	3.817765230157125	1.3670457048660758	3.333391229534688	1.4447441293462044	0.17736177390011204
1.3822217667136845	1.4963418608718069	1.651488319725963	3.017435535651705	1.8278421898271071	3.6757909399820825	1.9652804901078205	3.506263141968456	1.3739004336681997	0.3843107242868696
1.3805090170612635	1.4942574075368402	1.0384276231493446	3.55708676694106	1.8182478343851425	3.757977463463917	1.355445069786254	3.5712818438768417	1.7475936797789609	0.17671863033064258
1.9668026878246483	1.5807954705830325	1.626776434841567	3.521639286139414	1.250676476140116	3.105635840023438	1.6972076831570573	3.4127401670318025	1.4114198152569306	0.4537707928502079
1.611224732831845	1.7414490001504532	1.555297023960958	3.3050347027676237	1.1421117143958046	3.0856228476105962	1.9591019166663333	3.815087225781329	1.9027403288775109	0.4543724338429364
1.8995955001052025	1.4810794740591882	1.8942566908991831	3.634013270100205	1.2965070129171803	3.4175638137074915	1.915618458112048	3.906801227912172	1.436017100526472	0.38550262139450064
1.8021900907321764	1.4126614411951497	1.2340663668845604	3.858885279517907	1.838686784921089	3.2219084463011183	1.9105259012057296	3.27830130153393	1.6385442431012125	0.3700695565294225
1.869701712974828	1.2295595955029448	1.1066906052421706	3.668130036321376	1.1235447810956396	3.736074807834684	1.9856036731022568	3.76816172616798	1.8494382597507912	0.19244125508497192
1.371358894764573	1.397999320920265	1.3696989575756455	3.1902625417281563	1.4357979170704147	3.8147717030853863	1.213300179376025	3.2435858710910153	1.768618438905699	0.21843927452487474
1.2212763454752773	1.1767761455770729	1.7030963662946157	3.0845198132700777	1.837095058702528	3.919005170131777	1.2024074362713577	3.717643159761407	1.6517225973328116	0.1853708851180909
1.2706229202885715	1.6800284191330808	1.8148770521990203	3.181273317884928	1.6236230399212848	3.1272916259137657	1.2925991424780836	3.3442525204729985	1.3291026906547132	0.39319069929754186
1.373778673973122	1.1997301715628528	1.2086833491778988	3.9407862549756674	1.5157641613824018	3.8621219988918	1.7151882693484473	3.4007472710237066	1.4635512061848877	0.13986787162830475
1.9061173917132368	1.5935816953320296	1.4478760294157138	3.8855493489433868	1.7489634841701305	3.0635896134994263	1.2252875356692376	3.854897955895954	1.3228327761987455	0.30635907235948384
1.151354990348875	1.4284405825246131	1.587863005717198	3.803845866354468	1.3658291845268615	3.2185417302019013	1.3275855751952723	3.699446289343952	1.5558648773855126	0.18501904872536373
1.2065230356328431	1.2754438264518155	1.6962584050932443	3.8797427090623064	1.8866692214535636	3.442497985055406	1.5359118643890135	3.067155372972824	1.3338363346837314	0.2459798914806993
1.330820036549497	1.1366563432866927	1.3217925143885891	3.0666051407476798	1.277083021849743	3.8757072050005767	1.9570667433611115	3.908188589388896	1.02572719590624	0.13161107473753555
1.273920756300878	1.1758755861176742	1.756357039449426	3.9041419236932278	1.7645072721669297	3.3443709513753808	1.2952389213238034	3.7625216112616022	1.3024457412317858	0.1774214561279794
1.048945087812382	1.4073328126050892	1.5991899801236644	3.0803996122666137	1.9360441743239483	3.165913722063371	1.5458585725794451	3.226016408036005	1.060284188101298	0.2737250140690703
1.9783748093752127	1.5890932511451288	1.4354830578565168	3.72607531338758	1.6888104092949057	3.080729280445156	1.22134773937821	3.5834752670603724	1.7933021798632205	0.4173795873075953
1.1158354935383048	1.1751738789095587	1.180960357155319	3.582202109927616	1.9193187818507929	3.718557003302634	1.6008270555468185	3.4443473121302177	1.762407628242786	0.15364741276091629
1.2637219094451035	1.7833199163222493	1.51944503526212	3.793572016659695	1.4094057937991058	3.670909795199688	1.3532430781498432	3.6941839962332588	1.4423026063996032	0.21233307038022456
1.9215353502016368	1.8268839970153816	1.7591132346779372	3.8127941550444793	1.959955654849617	3.2083761969052946	1.0435310443341586	3.181066463176	1.292437111412571	0.5284077853827457
1.1898730320372009	1.3446851493759269	1.2534413020886506	3.5525496301049304	1.1718517968853852	3.2960397512138715	1.0729154095568971	3.895788839662471	1.2534279189195296	0.11400086776429673
1.9901593700508755	1.7337664204095926	1.372040099695449	3.8203845095799602	1.247666790139132	3.043611841603666	1.6223842706518252	3.862118816693517	1.9750763730769072	0.38805772128867894
1.6205003139631782	1.7043009643902842	1.152263764805613	3.667534324973297	1.8635140383773259	3.5160819165987407	1.416808302437135	3.7172276294292583	1.6102738320093264	0.26298868522309377
1.5357145130022591	1.6774286095925257	1.7404450340628008	3.305915064493594	1.5230969020610725	3.758773358566152	1.9426083016543307	3.3970822173489315	1.8503029414999337	0.5054980864563686
1.1574360779449877	1.808831366038056	1.9738836137486082	3.1051026922122786	1.479719522631163	3.9077174788436904	1.4631003287876587	3.0584912460337303	1.1155733753851311	0.33345852434641243
1.143185449385292	1.9315328590392888	1.8272119775481463	3.844625051047454	1.8434836899295368	3.497822606530602	1.0072098794710869	3.0243940120904957	1.7003573987069902	0.3373244367850622
1.6177338158559338	1.9658532264013504	1.4893866598838168	3.4796473531443866	1.6790717100083534	3.9343978256370895	1.067430943617805	3.9052744320151347	1.6176498803130201	0.2837164052188056
1.4359097289066598	1.2482668812293567	1.7784319955461705	3.6216217951545	1.7834132695124498	3.29936446519733	1.0656233336925585	3.100377071443209	1.2879556579458011	0.2735370517166989
1.32843343837045	1.3344664261495902	1.6804995668771163	3.4264599025931126	1.6639588029913002	3.4595575066361213	1.5468122025639717	3.286894729632944	1.3032299795682136	0.2784228637218135
1.3206938194859867	1.0875761595739242	1.785449150283876	3.227404421063172	1.145926176673604	3.7202830847616792	1.2924684591882714	3.6710950571819456	1.4956753710286292	0.17143458282115687
1.6434920116567748	1.6212036958399247	1.927400248512928	3.924243676184824	1.3978278516817972	3.0047336198254504	1.6533804214395729	3.3628328911332988	1.1640510611976072	0.3937136658738358
1.6426984435517151	1.8783424262689283	1.543686140784371	3.6560411283639382	1.8852656701895387	3.3818417163332217	1.314572667927453	3.4559463626131794	1.8428123092918804	0.4757674218873554
1.8219305849220395	1.7876215928373895	1.869108828544444	3.1750734445441933	1.3257852713479932	3.293267802350793	1.5693417407403103	3.0020875919030003	1.6516151530911265	0.7409768572992717
1.793395550436026	1.6762884485292049	1.9481462206555944	3.403965366694666	1.3427378981752405	3.507652407282777	1.5815242884445952	3.943138196944143	1.9892636069167804	0.4973237751583359
1.3359600815297714	1.7132563447245257	1.5022793306152202	3.689853746182525	1.7625763752836003	3.6973886443299913	1.3505843977076446	3.880900287996068	1.6168753498711768	0.239653800831784
1.4083779715714368	1.7983285176761894	1.7942760790221175	3.0462595841380513	1.146422095103532	3.9236009908823233	1.37800199008289	3.3007038121628947	1.9865646114801316	0.3845843919461479
1.6866211661023238	1.0632487553813794	1.0188824966921421	3.434203420513155	1.8504997290846823	3.542540622415049	1.3786756174127968	3.8908930686073435	1.8317886379076207	0.15985174235691682
1.739835609912845	1.22143149952002	1.4707049305315665	3.3664840996644934	1.8337058815899965	3.4115139961134755	1.86391360335644	3.373920555706017	1.7009343601844895	0.414322111485393
1.3735546107425145	1.6112707086660216	1.7990436169607802	3.4250663274808466	1.2249814240236567	3.1487334257896045	1.755628434088016	3.744321372372568	1.9007290968788413	0.3911205133921464
1.4357867335568009	1.9173015509672395	1.0121482972862106	3.055079411917796	1.809732989488416	3.658922212828069	1.2043650048408718	3.063266327073114	1.7616998923842893	0.30057543850425256
1.3556777906937478	1.2406324783466598	1.5345157781922316	3.5446690545755777	1.1428406062295222	3.5762768057982552	1.1082609204151397	3.997396116641845	1.8776367874131368	0.15782165499518547
1.9930647932013184	1.308354975838439	1.7582693724163256	3.734085125877072	1.8952244708782089	3.6806637976937986	1.016530701362942	3.1278376579778486	1.7020118163788025	0.3664425752349701
1.124164820511278	1.0593400619343156	1.9931902918243631	3.6998043714278723	1.8339716412425648	3.435617954359044	1.3681529697519044	3.048739619621108	1.9939447371238528	0.267652951229511
1.6425721508021216	1.9816506052902343	1.2969625176777624	3.981772364518551	1.4959372462067324	3.4947163241574346	1.7647137379556708	3.0216877088667062	1.8027997042085233	0.3960995443017569
1.7648715809571438	1.7855179004867463	1.645553863403464	3.67460736781976	1.167402526419541	3.6486403362475306	1.3688839237582964	3.4431443366070877	1.221143699780744	0.3157904681572242
1.6244422600935935	1.5351693787342329	1.5642854412613294	3.4003229527612664	1.2030579031027244	3.707293214819613	1.0371773479348323	3.0285914689248106	1.5341804224076876	0.2748976479420742
1.1722055133754117	1.0323091477504889	1.6680047865584355	3.4902305639329114	1.439597104587875	3.851151608112406	1.9799680118525105	3.0532759538579635	1.3486039865259225	0.19019539331462304
1.4036294502445965	1.8083808589891261	1.2872508498850603	3.0449394419079097	1.03458237631571	3.728703698753447	1.5994176482424871	3.3824167816663007	1.4101250138255164	0.2621209902911311
1.7042270100410906	1.0615373635194938	1.0889288066368932	3.038238364385488	1.0783827607555274	3.3645913109388625	1.1034814858059556	3.4230826158409378	1.0966015329052143	0.13712648372769215
1.8285775795716288	1.23526308029019	1.7390711545140312	3.4322371260273146	1.9417013476152665	3.079475102896248	1.538246215385202	3.3185493935535226	1.8101754245749788	0.5715966134960648
1.2860368458439866	1.192026668230337	1.6907833171928102	3.929912355820508	1.2662015593142404	3.5459647035070465	1.649566667572392	3.843433219750149	1.9728254990959688	0.18264963408231066
1.5525781567202348	1.83878301636522	1.5286129888346158	3.6520851928839018	1.004074107460489	3.2548766637166233	1.6856812867150637	3.91382441246648	1.5220906996728352	0.2872027537499983
1.9534092106871996	1.4949656037886754	1.4330897579213768	3.762376344215264	1.8172899334171155	3.115280531436706	1.1140330722262164	3.884075914123386	1.1937327298589795	0.27851320940490026
1.1666628595327284	1.706826682090452	1.5630704383339378	3.594142309121237	1.9731759649478895	3.343716859082656	1.9788302556730597	3.656898749585455	1.9375506076647475	0.4179795235638318
1.598444172555452	1.3688934656925982	1.1261145599820068	3.371314773013585	1.9646915930728743	3.2691275724289333	1.6726565968460705	3.762830310006537	1.0696772200435118	0.20916563170789973
