c	v	omega_0	target
5.466684915929554	1.1252046277189345	3.389946357200344	4.268536855284328
6.226824227291888	1.0291266895056397	1.8507457974074413	2.2171872614895562
7.15221679028542	1.905125076963549	3.2767677352809983	4.466503445068458
9.22624755981709	1.7662882931038182	1.8099662293146888	2.238510414001679
5.912840521866618	1.5374266969846269	3.289632289575537	4.445538612423183
7.312170264377277	1.3216505678322563	4.070567783082544	4.968631472784378
3.948016075500752	1.5448749506912187	4.798334151203061	7.882974565663675
8.587267592976243	1.0955838901142037	3.110535990125584	3.565420800478713
6.787338165246929	1.0351582227505705	4.834085255123574	5.704023809088
9.392566162461225	1.9979900273403817	1.5085536373940251	1.9161598433678668
7.9318821988660835	1.1069361618616265	3.0654945709511967	3.562686310809368
4.3827269385367975	1.6862032763433028	4.239818246147706	6.891081989162239
3.1481147974489394	1.7422807366734778	2.2963671329444457	5.142304880285905
8.61180585868744	1.4175922728506043	2.281973148138729	2.731627229583093
4.0521206753041765	1.0700975645118862	1.5110688503396408	2.0533151832758763
4.812212998043711	1.815252269252691	3.459732768193255	5.555285004876779
6.48199207362778	1.7722396583721225	2.5763741544170298	3.5458417715412205
4.208187634147007	1.6624601766473737	1.226710370434554	2.0278005001418453
3.9863696521331393	1.3965428601481928	4.474821308072278	6.88783200344687
5.981769822359692	1.0624185348411008	2.0854152011004605	2.535796487777405
5.388489122056585	1.1150172765736714	1.251192126576567	1.5776481997388259
9.150287108885927	1.4450142389366936	3.8185799901947712	4.534700308252571
7.6886358474854495	1.7332832988064937	1.6225199739667473	2.0947484020688494
3.322602158860377	1.995725948740492	1.4651168539564106	3.6687675796813513
6.819731514447764	1.0318593805293308	2.9818636616290277	3.5134690460465974
6.422001943757053	1.9624253220497232	3.8146863575433634	5.493329363088299
9.99947511070258	1.4881090153264385	3.4188439146760463	4.016587260974736
4.689335296346148	1.8770229169074728	3.782253410412445	6.306644506081768
9.556922050013458	1.156431862254854	3.4402760365969383	3.913872783304652
5.884890139316461	1.7136268922528783	4.2004236410456235	5.926030126135634
6.431209035283723	1.0736949089531596	3.968096499391212	4.763339388008529
4.114888773300153	1.2910757130867403	4.411710590493519	6.428789014276742
9.249166355427707	1.8094751617662028	3.5183902648436733	4.374130056712824
8.578921106955004	1.990398781287792	1.087329568335596	1.4158128519456552
7.242611942719838	1.1672075021319104	3.799831839248872	4.529856033190728
7.024177209408201	1.0778948189998778	3.476050743309088	4.106161599267991
9.925104357625953	1.8938642336145477	1.9988168189049775	2.470162168367718
4.040521231106041	1.3423611111214764	4.738834598479249	7.096451268416499
6.516467822190865	1.7848424299996624	4.73890202345824	6.526489311547114
4.104310990462482	1.7578515384919804	4.419972879811201	7.731198275308309
6.028116995506796	1.264506050924903	1.7533536957825584	2.2187834681803937
5.907482273869038	1.8081603489499656	3.1278797412945263	4.507548922705375
8.439028597258359	1.0717726947407782	3.1180626712538886	3.5716717864739
5.210826036943232	1.9178367917536296	1.0492401554743689	1.6603175759346904
7.177834578978242	1.3192363359293706	3.5286624732734566	4.323244992649314
5.69054663548352	1.4100805875773408	4.2442575641051565	5.642410272909014
5.661421674386129	1.6630729347091795	3.9876121465745538	5.646219303393378
8.639152921295404	1.2707368366569805	4.4955441244036365	5.2708333390838735
8.72597786818967	1.4898057355081606	2.999082320695943	3.616542762585434
8.902346880555061	1.5126384756740696	3.1338103448118777	3.775286549731794
3.2525182093858933	1.5990250408745277	1.0100128937244834	1.9867547027793118
5.8437986070311725	1.6090911709626818	1.5581374990269568	2.1501938171271338
6.547729671666505	1.8010264434238672	3.982574410303658	5.493669897205552
5.958833398638974	1.0291011044724931	2.167699006851933	2.6202147438129466
3.2768348368234363	1.0842917820335902	2.5017989748796854	3.7390289863204926
6.824506790587689	1.1155478363420053	3.4499840927449497	4.124121412862445
8.894273768217783	1.7337239368406905	1.6004489875440011	1.987952291723068
3.943386334665607	1.4024990180173311	4.308809311485471	6.6871520221546925
6.141530566509379	1.0476996080926129	4.133601275679212	4.9838007565599645
8.63134363313372	1.8224008698507477	4.414595488588769	5.596153762485073
9.111367520860457	1.2633250951744004	3.5084053653321434	4.07316486861441
4.0315174094877415	1.5328922520515669	1.153233291171759	1.8607353234730064
5.821934506727813	1.8647723452007643	4.8799212996372585	7.179534485771664
9.909466974862953	1.3426282103588283	4.7654782900529815	5.5123425376431525
5.483936978741928	1.9324270243919828	2.031716438752541	3.1372022187763435
3.379601295135473	1.5735651278605625	1.0842622347602997	2.0289593969712607
4.392763586525089	1.2094368012627714	4.788749104030036	6.608131715090117
9.555438174900992	1.9671700268854024	1.1721904515535622	1.4760671566355312
8.790171694615186	1.055391668263742	2.3304086362611	2.648387150191766
6.060177807447331	1.5651871982257015	4.531077315467222	6.1088301574399555
5.12062789655428	1.3020985709928388	4.999693955737085	6.704563501084785
3.9141612926324614	1.0781022119332888	4.011551712888677	5.536506818507934
6.1435084931992066	1.398465859018633	2.877695876336273	3.7258145858934415
9.962469492023985	1.5699509916543777	3.6467054439664253	4.328878361163375
4.142110038315035	1.1051180680259751	2.1404119241534536	2.9192772993474114
3.337321130328582	1.8121354537699843	4.5294161534215025	9.911000653358432
8.500485235134269	1.5780327831195866	2.629725184358251	3.2291937369092736
6.903594401171612	1.9311630737604328	1.3237521640675816	1.8378630948642298
3.601649585059421	1.5064774347382563	1.5114087954005702	2.5981468205250766
9.453446986392036	1.222097369641568	4.364165983891336	5.012107818209669
3.9740043296001657	1.935293898886168	3.0115434130626277	5.87032193586136
6.982455006143397	1.113349910259774	2.432235778779837	2.8936228968831386
4.663835338389929	1.7083990337465715	4.093082044416042	6.459100692403662
3.5677595814191747	1.7212574067791042	4.482029858584752	8.660052065895663
6.168820057389271	1.455597563556144	4.174368885977485	5.463550796605217
4.223382398181011	1.6184475972438386	1.3651099861477975	2.2132536618588423
7.677415976010616	1.1162570518573407	1.4198804214933536	1.6614462106486083
3.994262823392592	1.161398722933968	2.763250725772537	3.896109821815665
9.508441293805443	1.7217877922378138	1.2218564105068572	1.4920337660363774
4.999641951394825	1.7381023948559229	3.7273587629085045	5.7137002068778076
6.649169293440362	1.0633880992676334	1.649244823955137	1.9632183323342771
6.084943230676825	1.2456553044063328	3.4009828065423364	4.276411658412515
6.580128189294583	1.6787319708081332	2.755601634047064	3.699397310968368
7.303283720954963	1.9421631012792733	2.7609947007148845	3.761215067120376
8.281576239192535	1.69992269175193	1.5628442111988918	1.9664987516788075
8.6850700585541	1.7985072133402302	3.005869481962171	3.7908877947516095
9.340605398904238	1.5496310405015512	3.917550175948594	4.696754043924986
5.34564486022971	1.345043257639071	2.2005615237404927	2.940412859752162
9.854976888822351	1.6062971919366889	4.163762867936346	4.9745884604468165
3.0365702147744305	1.200844468631172	4.5820633178879016	7.579431199099762
4.242385681804529	1.7251433128441234	1.7433516973077356	2.938124024212424
5.399741831352703	1.020625553412276	1.8749655698228611	2.311957339593688
3.3108334002545137	1.7644437150929364	2.164498093508717	4.634208732469071
3.098610713812052	1.5220913966275733	1.9812496708486549	3.894098467370612
6.1321942185856555	1.11916566667268	3.5827401873837608	4.3825919673618055
7.21680919071787	1.4788267800214814	2.4412488596847237	3.0704219613081776
5.685318164051214	1.358823998158909	4.3585890835028325	5.727493147090218
7.044225219463774	1.8124293604805681	4.621512017990278	6.222523276263508
5.877496459114219	1.647104252520175	4.223750813888573	5.868269238515348
4.133048368062892	1.1290784310743198	2.0485937919436883	2.818582544505952
9.512606610779851	1.4580535517669182	4.456073730233827	5.262722352658932
9.374033996637637	1.1548590779728425	2.2362759385604885	2.550490393667664
4.186626904577893	1.3346739178583922	1.5621002729850233	2.293141247763069
5.9733622899390255	1.8062287985285157	2.3150691268570114	3.3185273880652484
7.950983170424874	1.0889482754682376	1.5637749823873364	1.811933159423512
3.230592720281792	1.0848695565075517	2.5558680177110333	3.8481052688524096
7.574870874307432	1.8360694501367265	2.590796082402801	3.4196941722371426
5.4603933141649685	1.3584885448605175	1.669850500732783	2.2228796187782867
9.564987222925874	1.5006625864468828	3.39542421159094	4.0272670886003095
4.449066941411315	1.7155291564789952	2.014792758677216	3.2792478325473904
4.3786798793724575	1.7486201792944227	4.6466486718414135	7.736017188241418
6.3615075121657725	1.1930150465008964	3.7232449983183447	4.582661420865374
4.5758606464006295	1.5659762994442368	3.718096281966785	5.6525395978700725
9.157709375624766	1.7011789663564798	1.029151342290889	1.2639482948422565
7.242210764708338	1.8709129967745088	2.183355757927925	2.9438551457064466
4.399338834952914	1.937130217884634	3.9436922901863487	7.0463723199779835
8.76570231653595	1.924699710287116	1.8498196188604337	2.370261941342805
6.5726177314257725	1.2613017799861803	1.8614214974335663	2.303461524704236
6.390353432363181	1.6225492537058046	1.6372880029317427	2.194479600512511
5.0235245652212575	1.2257271888017178	1.9470745134515812	2.5754867043121914
4.458593868558619	1.1214506671993594	2.506569787721438	3.348905339781958
9.57790254045678	1.8250547029185575	4.947160311802668	6.111743750346515
5.555781759153684	1.7847770596372172	3.8013412971036526	5.600476350897704
8.127257794959133	1.1046014212071462	3.2731559943452035	3.7879943362438464
4.162613086314376	1.6008953646570492	2.943011503641032	4.7821889565194775
3.3754997387245314	1.9644665293977424	4.065675277406419	9.725983588417305
5.314862210115732	1.6229841925527957	3.0329648423062503	4.3662846248706835
9.856409297494077	1.5999936336524858	4.591634379866212	5.481437664361651
3.1154274633910006	1.6169169625087694	1.1360879626165483	2.3619451698735117
7.4142349046989935	1.8828773314661105	2.2271846149408696	2.985319551788078
5.102969099279565	1.7537886438925143	2.0592587557804034	3.137583638190041
8.604365806220724	1.460956538264989	1.88187979854312	2.2667582918199245
4.7030124281328485	1.7946398515285558	4.773220719110167	7.7185834252385845
3.6558506074000183	1.953307803299717	1.4122764275858772	3.0325649511848565
5.70508314774411	1.6848139266344724	1.1837254576037919	1.6798009755841945
3.4415364859654294	1.0724644266205403	3.9205757082048733	5.69539634413144
3.973854391000869	1.0423133221449936	2.7954694845460306	3.789402374092521
9.560626585401106	1.877470517683632	3.5778453490083217	4.4521343912183164
8.861986876972386	1.6597253701361658	4.996281774663896	6.147650078895508
9.219043748934345	1.7392995990667621	2.6231422253737837	3.2331136534698213
6.452861627177756	1.4233338580137986	4.819683484298097	6.183632348477786
3.822855820144528	1.1003686307902991	4.826412840396585	6.777141317497567
5.254313857984834	1.2573939106651209	1.9006212084068967	2.498538996461273
7.531729189445483	1.2110012409157571	1.497664572684586	1.7846052021129544
6.8099632069064935	1.1617396809581608	2.2917762981928824	2.7631541488141633
3.339980149284234	1.2600293079467872	2.9075222853345117	4.668892419771999
7.36269366719864	1.3353182838302549	2.5376190143861725	3.0998088319733257
5.2182288836929605	1.2079431427568226	1.1586650656465631	1.5076680073853064
8.456218848207879	1.9843367823252291	3.5316548427194503	4.6144917262635365
7.858056224147933	1.6959773495446977	2.1448911383193936	2.7352254819483623
4.05633013829468	1.0089308582829593	1.5365422286978938	2.0452595732731718
3.153935500363961	1.9307041118162656	3.9440781055502496	10.16926811212067
5.18142488986766	1.306547342122574	4.413073857745184	5.90109247210964
6.902050622843309	1.0066447902352005	1.0996122544557396	1.2873718385549662
9.097747982857507	1.045395358823275	4.572735805077123	5.166390481039102
3.1060387201776334	1.4861706097286267	3.8433366322726967	7.3694594748254945
7.939065646975276	1.7637889064635046	1.339843953882489	1.7225315647464323
4.9995873801479735	1.187298921754426	4.199757442423607	5.5077296846712125
3.0265138080509253	1.1342969316214742	1.3281896533626512	2.1243782230700905
8.441469575042424	1.8893291698006176	4.5888241113244055	5.9120251895054565
9.283611626455825	1.2873181402758136	1.606438678379159	1.8650582069760415
9.793779349911732	1.220723246499836	4.5194784498413805	5.163010037553812
5.281882730504717	1.1985164072960162	2.905551557024228	3.758365372318075
8.871515200532784	1.9241725981974844	2.2079026058120297	2.8194149403504563
8.951048167549548	1.8051249105294236	3.7522913495670727	4.700154115937182
3.6075523795324416	1.1724954919910755	2.5524046764088366	3.7814038805497967
7.433145159660278	1.149613501617245	1.163410205291187	1.3762637648352136
9.791477904728977	1.3255954191168056	3.3772833179773274	3.9061013476368336
9.634044806451216	1.8066369664100812	3.2461768630973618	3.995424026427232
9.015772556634065	1.8695733032739552	4.573910254771056	5.770526833838616
8.369436344874277	1.9856267648533572	1.992863488200916	2.612725818251462
8.65759552479484	1.3928412909704335	1.0083650388345138	1.2016946983459746
7.109352725300092	1.024259178920333	4.165173567996538	4.866266694388151
8.409881756101317	1.3988774278462288	2.66438032008648	3.1959933835595566
5.352582440537986	1.9175994983189877	1.78560135198375	2.7824238440773494
4.7321735864533325	1.351106413937333	2.102243824020297	2.9423203351829947
6.3115690407009915	1.9469742068361555	1.0731550544876374	1.5518719321257657
7.603735908256459	1.9588504001689857	2.3960644321418627	3.227530679775637
4.907483644956883	1.0633017136684304	1.6388018626518113	2.0920948805336783
8.303471031883044	1.2972175370740953	3.6813622753970408	4.362971598768841
3.914339743456248	1.3703987340075996	4.567287125645505	7.027644685662327
6.536685664191909	1.9727757778612	2.580617437069712	3.6961038727299087
7.9730458675467135	1.1877063930416194	1.5548729785421411	1.8270380756490712
8.802248327610698	1.9429059441449927	2.8658603849489968	3.677614174995816
6.906553204720385	1.879683177007718	1.1193432209697882	1.537896040150576
7.137255332931312	1.5692215507886735	4.4732807008004105	5.733971413729572
5.404794343112523	1.0935028840085559	1.9431976628126109	2.4360644217966816
7.1960444317527275	1.450472138120248	3.4868732004222784	4.367135804023278
3.863244174633755	1.7548593757152104	2.287836832404572	4.192058451489989
8.536350334487505	1.6522600863653532	2.187462548307919	2.712478480511033
3.7814770786054663	1.8468724509548469	1.6574237794045756	3.239685226518505
5.363779511203388	1.9827170518855528	2.183209380981712	3.463483413062829
6.8289310181259175	1.3703221857658043	4.249189175876206	5.315900196585401
9.014836166888132	1.855119996986432	4.2500187051152745	5.351220833849097
8.091547556278849	1.469265283905119	3.73112053720855	4.558932709796737
6.373391530803867	1.5931127741874338	2.415569283920959	3.2206006385930763
7.6648373746144625	1.0543085454805443	3.54494887146596	4.1103302479159645
6.705043466061772	1.984043170075672	3.12361222350754	4.436338575862182
9.560514275791187	1.0483645484058768	2.1934424274762487	2.463588906753673
9.126013216322246	1.1090055783703283	2.101198032406097	2.3918601403187725
8.84014063073382	1.3540351913875606	4.810135790535131	5.680160022561733
3.5001057998345217	1.12272232086028	1.693316936272883	2.4929879769181977
3.6050532760816822	1.642189028513372	3.7345104321812004	6.858909924501806
6.032658432912022	1.4944964081663463	4.00136202864061	5.3190807762236085
5.769245769271352	1.616206300481115	4.475843561576847	6.217673038168728
3.887304001761912	1.681353577883355	3.443895091104378	6.068797840778342
7.655373516344997	1.3794914082870957	1.8397624658359848	2.2441576522355593
6.535758796777409	1.5007340556854505	4.738135431938521	6.150378979647073
3.133430020077869	1.5586246981381064	2.8620420200527765	5.694677468648224
9.805253680187553	1.4078948624716117	4.027004329093637	4.702168845598599
5.84762373617694	1.1246403725608651	2.622900775993241	3.2474678935967933
6.253528645592921	1.0182227085735809	4.180625095061262	4.993721303579599
7.68207655755363	1.7251855124866358	3.1336430235588817	4.0411827963444695
4.435390157038071	1.8979216690189609	3.911290347485372	6.836774048807018
5.035328332687998	1.4265200888194665	2.16246310901298	3.017259722709253
3.8444395717461273	1.4122877778820793	4.4612007112077965	7.051704829829347
6.45889211158872	1.2753450908154325	2.0166199481876297	2.512783355340033
5.944782939777744	1.7743991529298513	2.552998303843712	3.6392383861253417
4.418442449780333	1.5669393073860434	3.3334733980745668	5.165261839725355
3.1826120893341088	1.1199419091130722	4.187053665991306	6.460445176284383
9.424767156086556	1.0187479751307258	4.213364691551454	4.723993641545981
5.4399285942725815	1.9616218329417243	1.3600286119060758	2.127028765026446
8.663651885015875	1.5783015693873144	2.7781678974894497	3.3970203969851034
3.819465655443669	1.631704723994322	4.715731394516358	8.232880404222415
7.948616432318194	1.1252021931195773	4.050485857703594	4.71842355143259
4.325568483594949	1.6469264605297314	1.670580363161854	2.6977138811316195
6.367670998137287	1.730720385061554	2.1254691067854563	2.9187906273034665
6.97735404957299	1.6124871894423882	2.724425556326717	3.543290483024886
3.742821630982912	1.6204257180798742	3.0339172827124474	5.350279447540483
8.61467443015015	1.9020219426913982	2.525049592991111	3.240519333339797
7.8517969020162575	1.8983171215389123	2.5521491100201645	3.3659233279420278
7.283393487725752	1.4784278884952518	3.784977904810914	4.748948628866981
3.939683137676621	1.45394912078037	2.894982131003232	4.588307601643363
3.893562755998104	1.1485685686860698	4.762889553640697	6.7557918565748185
6.4881186089380805	1.1733203088951143	4.913288299917441	5.997969339591753
4.534300291787094	1.5395928142909314	4.667499135349521	7.067081793586786
3.8227437669980353	1.334856708371806	3.70954086290209	5.699866544550372
4.996207417563647	1.509540452038407	2.198504805033036	3.1503398870791464
9.335135384522676	1.1742946729676809	1.7323892807318035	1.9816694193563988
8.810914609371746	1.7385992525608236	3.5428596336171063	4.413806812888837
4.053287271084452	1.8984172239247623	1.8040638655992465	3.3934246347222725
5.499930540455162	1.9074478010540818	4.185386432234878	6.407639599708401
6.970943902373	1.5447745635557544	4.951798568648198	6.361524656254393
7.328572996381268	1.8498184244642637	4.018056603816028	5.3746925032187125
5.144689821208819	1.4345530180498929	2.6758139692811795	3.710438083977996
9.037121552781949	1.6271289153811754	1.6762173439153167	2.044290814728474
9.512000072662966	1.5968568973741837	4.881889696206509	5.866796609570447
5.596314924207173	1.56669130664112	2.3237270237373666	3.2271768921633734
5.8046190797527055	1.3049639666553463	4.1369751256555976	5.3367567387432455
8.587589608506049	1.8567501192363527	4.0583539155609465	5.177879812536198
8.411401893451513	1.9635728208963643	4.119688413104741	5.374266986374597
5.522245735666869	1.8688185922038456	3.701178059411214	5.59442242938879
8.941065783525653	1.424586752475549	1.0292349805140564	1.2243043091675163
5.271728835843074	1.4439018265643018	1.7807711681674443	2.4524992102595258
4.815307710387407	1.2126220047854022	1.2681194618537268	1.6949536877062137
3.8702266797574727	1.0948472911119391	4.090941060766904	5.704758529039272
5.299931967158795	1.8560578956744336	4.485655500302828	6.903176041355609
9.949765668234845	1.0381182054317852	4.068339083029628	4.5422600819909436
9.1482563688825	1.9464563384677092	1.8660662845084104	2.3704147157537423
9.823035908970844	1.0076329156193369	3.8284795871694497	4.266088854915701
7.206275339105461	1.1808823774229071	1.2571783026947068	1.5035655030601516
5.379586913917437	1.478526243193561	4.949143113213232	6.824899116989669
9.680750141513784	1.7922197213517603	1.1314291048683924	1.3884819964784438
5.730260151214568	1.2982956871065436	2.912184681753142	3.765277445243696
8.467436701515899	1.8689081243784809	3.940330024372078	5.056353802884853
7.661266653875204	1.4334662507202722	4.860905062930517	5.979750065114003
7.158042883967871	1.449311163962924	2.4184300095547315	3.0324118507100897
3.38720168043084	1.494334908149343	2.4727503026781688	4.424877705694004
5.812005066477084	1.1999420745310077	4.624543411127645	5.8277325748918
8.762705383226361	1.97516711238998	4.323979159922047	5.58225293909667
8.971368643732179	1.3381127485856807	2.7830388194748656	3.2709066147253867
9.41485714415137	1.1704574237588492	2.237639329838513	2.555316984262039
3.191434317026838	1.119230256087707	4.072165755741317	6.271607020982532
5.713576914276402	1.4026314865807081	2.184210999544182	2.894877180009886
4.265285091985425	1.33942560357514	2.9497413768985616	4.3000998407254105
5.331326015722537	1.93941127557848	3.0446601051633477	4.785519941164701
9.613169105616574	1.5451467314040368	3.13481296375202	3.7351764456365384
5.762899033261965	1.6672600236066288	1.2830502173801412	1.8053565853668367
9.327783951943854	1.5469836563997972	3.152563170067799	3.7793577817552086
4.1962313861996385	1.6760674860343798	1.628245763324506	2.711131595869952
6.655529710920554	1.9392411271564107	1.1251789491096469	1.5878294537958069
3.6938476486648586	1.889406903766902	4.577058769334221	9.369638665448225
9.491499942982493	1.2113134853273697	1.0566850750920858	1.2112681738844873
4.581257779253889	1.2307113291734757	4.670834381628932	6.38650938444101
9.18309044610224	1.1121608894013546	2.6147743193680277	2.9750859429774485
5.2025785220253935	1.5987168029045136	2.8680969142018315	4.1404195188026485
3.8984734208180702	1.3283996754077694	4.625371548999689	7.016097525366797
9.30541512839827	1.5955332577773718	2.1993313115097606	2.654475282749667
4.557512251364705	1.790941397205904	2.0890826774257882	3.441451673709891
3.4450832467794372	1.3578973839274142	2.683061490491188	4.428628209631368
4.1434258185280495	1.9200850940383445	1.6729743580563046	3.11776106673747
8.9702760405876	1.630124127887921	1.582898185306167	1.9344332154454216
3.100427048593808	1.6267596472755863	4.200886670471089	8.838183330617927
3.6115616057268274	1.5958070487261715	1.7772619553552669	3.184262200468875
5.640822398427824	1.3803003039456778	3.6753676793705146	4.8660929032855575
6.1977170767619905	1.567639376770957	3.9952382550824903	5.347935383310193
8.217901389647219	1.7213315727402767	3.296107344572314	4.16944416681164
3.8048685080070728	1.0882983203352892	4.16179228545513	5.829068019540602
7.475670605979817	1.6575073447375903	2.5769556933267777	3.3110916735262266
9.875926988940279	1.3981092744182604	2.301409764498453	2.680944031963349
5.4962302491241095	1.4968171945413402	3.512113065008037	4.826553747461063
7.098039823890343	1.3577171191220532	1.554121842304632	1.9217070703521342
4.849577843444956	1.933782981271925	4.9124390569834455	8.17041552445359
9.573770378875757	1.031382166463619	1.7755766639468185	1.989954430544083
8.890237086109623	1.9669436301758167	4.258917471023484	5.468898045210231
9.789169549548554	1.509286489391746	3.542527786769788	4.188272332679501
3.240154014967467	1.2371153622946194	2.1846739090223593	3.533970714078684
6.539917117489611	1.843343024927488	4.89956178531906	6.8225747867475475
7.234387206720072	1.4297233707188772	2.7848490606841656	3.4707740166291674
5.264159755704687	1.8795390368915363	3.912812740562523	6.085666038143432
5.402862969686378	1.5425538693293406	3.366750231302128	4.712081255670156
4.019213405478794	1.26965811692309	4.062510175871582	5.938449547357148
4.616630802865799	1.4514855805108569	3.869699098216623	5.644281952205943
6.5644298071800495	1.3463856225604958	1.1156652272077046	1.4035346986718795
5.559221956112876	1.002900832231482	3.901607743507464	4.7603983218306904
4.900126582836338	1.3266189614074837	1.0884798513415874	1.4925640629550416
3.3731630144918348	1.9937242831863575	2.9342763142903565	7.175231572841621
3.5509307284392704	1.344673714614323	4.253201367104756	6.845450613439051
4.340908248221004	1.7289591197414205	3.5028652519923043	5.821559271191216
5.111348163178817	1.7865243087537053	1.4231642140629548	2.1878716316868734
5.842365358317116	1.812471885133438	2.7429424447272246	3.976599387941584
5.468328013859956	1.1052894442500611	2.9273085973315225	3.66888427700338
6.700387853228536	1.372083632221932	3.3582601252435715	4.2230406556840405
9.117717448856439	1.3045384564428648	4.618626333860651	5.389781797508833
5.9334401300399335	1.756376224258961	2.591376219620656	3.6810008178827744
8.369405803132679	1.1259768397099923	2.9256961371553127	3.3804898691158254
5.312665593998428	1.1400581478840754	2.67125500897578	3.401107044516514
4.1069016200659	1.9300659709182464	1.9719763764725924	3.7204062596264666
8.193733859018707	1.9768974923072555	1.7501952269327572	2.3067414107277995
6.957059124243788	1.4320620119934109	4.4004881778954905	5.541080982879505
6.597058815240235	1.9398493861511061	2.8948796253597386	4.100672611425591
3.063407654960306	1.5950169755837842	2.2473558059992	4.6885117674818115
3.89963416341592	1.4959203142730155	4.878836782648934	7.915117933913809
5.968186453898497	1.2588018678954729	3.599140100846862	4.561177538865652
6.924805888489928	1.41731962715536	1.6858864975257395	2.119739603773967
9.580612880995304	1.6492718532825634	4.447680234863037	5.3725470131455735
9.863089733633895	1.0969047380431862	4.92611041483832	5.542510120853868
8.944200189833545	1.9459929103364184	1.0780578469445632	1.3778336099793231
4.9658620498917045	1.5676655117477658	3.3581885270496064	4.907397431452211
6.491029244218358	1.9628728264794075	2.832129918251697	4.059806337692049
6.273363379927102	1.5301480641254486	2.672536956197451	3.5346899426338463
3.737613256205628	1.4764977074544872	1.4292804804700374	2.3625938416067718
3.1670897417251886	1.414872297155101	2.3405435330177458	4.2304746117286065
7.784734284494465	1.0211022764436433	1.5574923119517887	1.7926261783987545
6.519643228591856	1.727683059694716	2.3631242203602296	3.21511996731367
9.666142331608203	1.6002437643602387	2.601805902822349	3.1179943519274933
8.403633116879954	1.6692489998720397	1.4142078366600428	1.764746946984035
