mom	Bx	By	Bz	target
3.905360928450169	2.546092318703194	2.8554886251404934	1.1692747123510403	15.623203339386228
4.221377383988777	1.2812813801455527	4.333053263322814	3.846553136426	25.04988373919477
4.3219301271437125	4.027357483839123	2.3338104620655105	4.475737325339203	27.90859538695521
2.854986751062269	4.137905433003555	2.931264456106771	2.5152247789229403	16.160568809664255
3.5779458392516768	1.824283836473847	1.7433103472602247	4.46094337560341	18.33750763828896
3.7879661358126366	1.8415092570421856	2.851999727320929	1.9101713454629468	14.755483903646974
3.3980477006542116	4.7914589016499765	4.236724553499287	2.850773161190824	23.794784067894284
2.6868912679024937	1.5011338524211784	1.2631158296480671	2.9044806572491715	9.417495376439634
4.853423227145185	2.1788307057135348	3.242975825190352	3.743820838370799	26.26253184989356
3.965659366329049	4.65831639065496	3.5542103582804803	2.2389205085705117	24.874861273907214
2.4046499662988032	2.6265726109531995	2.3781956551031773	3.1205363055094866	11.353524980804774
4.5585147825019385	2.8071813037710505	3.920405820844362	2.1625582040010496	24.089715664313808
3.5441340439260136	2.9872292224128123	2.2052937728739184	1.681257180107365	14.445763742984376
3.423015451285949	2.4831194267714216	1.7631617781978255	2.459503500206125	13.399598935479714
1.0225099399980562	1.9895172846175164	1.2993896384864168	4.399131168726179	5.112442079487588
2.9127205144248984	3.3370855976771883	2.5138974088570314	2.26837218190804	13.847323552639859
1.2661788563339074	4.554858729310647	4.442986885578465	3.148102251811976	8.98874793066576
4.93068051801328	2.06331757167661	1.5067087768808176	1.8517876070029355	15.558284089954874
4.476613966927962	1.580264617269462	3.692230797132415	4.374376420701468	26.58406724509737
3.168366889748138	1.2121939771791133	1.4120638553981217	2.8799547957407814	10.864070048563967
4.5083669203915795	2.397665668227578	3.3244675830082415	3.551234868892324	24.45021450294586
3.604509399950164	4.5301389152427385	2.846567917773998	4.214120329333284	24.54877785453275
4.3629260761234026	3.8308991498488383	2.510571691841104	2.3353203332339083	22.43090557473804
1.937618813673496	1.8451876356482253	3.0042469575870387	3.8761156992703567	10.152547587683438
4.982371722246444	1.2599252574728521	2.8112257401311203	1.3478948170873115	16.753829460814828
4.13340757369941	3.3340430582887617	4.358541853568949	4.5937103620960045	29.58056173789686
2.6914424729502247	3.103489844473068	1.984461473406536	2.7872283417814807	12.432710114872355
3.1425258159768035	4.422000734636076	4.2285731199670265	4.694329998049122	24.234489026839036
1.6777699637012635	2.676257726967875	2.772236731342998	3.910778358013701	9.211222863176896
3.3616341526599456	2.2007691043372497	4.365794812522086	1.1106869487916982	16.854220727254816
3.123475684373294	1.6978880268871204	2.4772471710959336	4.572482337769539	17.08720262420535
2.2017055480346244	1.9071844553470012	1.6462685120153684	2.837078231026814	8.353888699406225
2.163675174675101	1.7835529571076778	1.6278052807027563	2.5555920447478444	7.607360647034382
4.336853962303295	4.942313925512336	3.2436867378569154	3.885469054041762	30.679936205811444
3.3166303904258667	4.07220370537914	4.902261695949585	3.7251637949662215	24.482901437034933
2.4744154001996903	2.8100940051457326	3.1041153576375957	2.3693993115440244	11.904539159805369
2.1966014203878226	3.4976503304151265	2.7631040708728496	3.6828548407165127	12.700786969518497
3.3688257670602475	3.078754808703748	3.3820425554227342	3.1845164513882165	18.77439317307411
4.580682220781911	2.9475719054762237	1.1325916460233083	4.1432891046744915	23.862579678107977
4.78279900112941	3.4548013135438143	4.339858036042811	1.92896597378908	28.088890158256024
4.824418557889314	2.8864491592215127	3.8780676469085513	3.7192732193843847	29.426576765944237
3.1588006332182945	3.3418817986499705	4.6748325372670685	4.34793275823874	22.762386727997786
1.1163861102374644	3.786382935444912	3.9322875019666377	2.5246081860887117	6.714413026947426
1.53269591257312	1.826087877039673	1.4842320814411742	2.299556893072628	5.042896511628144
2.514445032380455	3.7016057503127326	3.5868514710788317	3.7883090530081502	16.08432805420361
1.1686382232563912	2.6964580749783367	4.138543026713426	3.4431966534037697	7.036524727511599
2.797780276131954	3.1186704856934764	4.337618517213824	3.8818089978119823	18.475834514848508
3.532853930466856	1.4182985013425715	1.7205403958669296	2.6824336057428364	12.323169770832093
1.0733141187381519	4.537718946591231	3.324160300923564	2.4188596653118712	6.5719626514604315
2.9169407018415376	3.3683890585941803	1.1645982776700543	3.2667554930615115	14.10244312097342
2.104125536296188	1.8235217642036459	4.964482825984773	1.9923868044418358	11.891739912307468
3.3678300009480275	4.9773272815770015	2.881680902069306	3.646774992745197	22.935105171723624
1.1347896915428364	2.7348219759428494	3.6831444611181228	3.004015261960251	6.222633739685465
1.8269836888106659	3.162298615300038	3.758529259196533	2.1503311934323324	9.79621072133291
2.7039806000124282	3.81526884420044	3.586512639135297	4.701381192646815	19.028481200737296
2.9762511537269103	4.331722790189392	2.424477266877684	3.3150221145762497	17.7658222642413
4.7234916095872315	4.4529651362200235	2.925836363573429	1.0728679793230782	25.67271469778071
2.858971127795096	1.4468384594451504	1.9982279206422	4.889776896840077	15.65823132859543
1.5712538978899262	2.0354972857904183	2.304944940016657	3.0945620857715115	6.854762361083946
4.8298086296302225	1.1867003068212854	1.8238433229853281	3.4882698164611066	19.856733896234623
3.802011425120845	1.5933899491799282	2.7864784603173547	1.7988567765620438	13.989769275864539
2.284555971803945	1.7519323175347936	1.468659338098622	2.9495221609057816	8.52537644651512
1.1025256529344936	4.142583918800439	2.7375254016726718	3.2142688904656227	6.521378318256617
3.3204325744296046	4.565782231098943	4.1102467448529945	4.846494607633775	25.982041321692947
1.1241556755620443	1.7141315324205526	3.7541759296643455	1.0325400243682412	4.782383746588064
4.297156808643884	3.2923023502832667	4.191401501874216	2.2728644771307205	24.89868261753625
4.909002842080714	2.5739842735964795	3.904553914507463	3.207576207279365	27.83862636445273
1.9767452406190724	1.955631320520728	3.418490198920201	2.7193796170022893	9.460661130412158
4.59236136887354	1.0258811272181814	2.8778779485824333	3.862407356955954	22.61606454683125
1.693450543746971	4.542108930749478	3.5615219438095727	3.3522704063527184	11.303437845532436
2.4585807295778954	1.7970182335564546	4.427154474882401	2.1528226971900057	12.884374481084487
2.010272509861054	4.509184607548911	4.9239102422971674	4.16466133146878	15.818946900923908
4.3515561979686455	1.9113965348800392	4.508590022496255	4.5878105386750185	29.200474575221342
2.2179684359241887	2.7630946806324745	4.8419584187302425	4.0375731487854	15.267172779133608
1.7349129915807249	3.7295092565248456	3.164838734448188	1.188993149880679	8.733206013070822
2.13119983153072	3.0803168027053798	4.81501223390166	4.791420815759077	15.89572333007211
2.3455702039081543	1.8504989043790911	3.1518564440565533	3.9003992041036164	12.537650713335715
2.739212883424428	1.7019181088441917	4.999367771675372	1.8858868385898284	15.360799669435576
2.346220820632096	4.751826854141312	1.63147047699431	4.033180806394453	15.1159456237405
2.255631930516901	1.6243520379756	2.4756894032299543	1.2471860606976897	7.247226619922963
1.8288747463497512	3.8900356140093897	4.1113538944484045	2.0984284665780657	11.039953583169343
2.2878046862862527	3.675495274951661	1.1256405808665946	4.472865564258028	13.492784398681787
3.8610681890163208	1.8734953526104432	2.1170049765564563	3.4236299281497065	17.142854390642377
1.6837908111975968	3.1507438542161497	3.5981382701131057	2.6986144067217603	9.246496353962232
4.373766987097111	3.655574643680029	1.6184130745958352	3.2447151921795565	22.51987321443006
4.138325859019401	1.229101619491365	4.334707084593857	2.955887655854786	22.30002777445329
4.078208741259136	4.703648193566243	2.5474542639077504	2.37913236280062	23.875500431743422
3.3862578701347616	3.5763225410063555	4.427713272094584	4.093368579769855	23.740153870796775
4.133399581053428	3.6925751443540467	4.343911192341983	2.8373819433633543	26.322782763342524
1.430883089309572	2.325620355293732	2.064499742877321	1.9222844671192063	5.231212841812752
2.8372299908084795	3.5707251875515116	1.4847345739168314	3.1658161457005067	14.179596421769226
2.585037842575256	1.9588669324800676	2.295953560667836	2.101376821009596	9.506596412065983
2.040891963781758	4.854480164902446	2.783949302288539	1.2256289869871924	11.691749370827
1.5768922076783665	3.48121737682627	3.0194621650493976	3.0113819961029704	8.680708922354682
3.1179641955051105	4.511455409595248	2.5108414934398406	4.887249952996815	22.16667892950995
2.8267203426790584	1.7937699313812967	3.987437606552176	2.9283326685002	14.8752116507818
3.066095740241819	3.139962273333531	2.0861419099491214	1.6755032142387214	12.648773635200847
2.9351717192717794	1.408571251811345	4.724193293958561	4.959039118317917	20.52399683075847
1.7992555883350216	1.1025303036335892	2.6999537948339007	3.0441722031957164	7.585160510806199
3.946535977654425	1.482220196079334	4.472244199689738	1.9349784733540052	20.101039571830366
1.7516530382447402	1.3849543480217203	1.9025370478146395	1.64143741842322	5.025767781493611
1.3011660923020618	4.426269886983722	1.553712857293565	4.290787863460505	8.27205526439924
2.9946887558471453	3.995810158072963	3.866772451278356	3.7011484163632224	20.003294196734014
2.922841832306785	2.1768024086290256	4.921820092679612	2.2389397744739887	17.03684190135523
3.749119166399214	1.3036950164639365	4.158716595984844	1.6601105869151969	17.484933418320566
3.3046541278401453	3.871840420414236	1.930335416285744	4.643204023883488	20.97262928306511
3.5805407090222503	2.054639139195303	2.386480204712136	3.984042935300237	18.18316457773421
4.560297395182882	4.4097214589976375	4.518895630772226	3.241267058383569	32.36586485914495
4.013990831471737	4.546594765042203	2.4186555503338263	3.3536402118939805	24.66835656132202
1.2253388332883437	3.676215101919648	2.1284785196614338	3.242869334987481	6.548536748828558
4.257146082875522	2.513060621074013	2.6756455246032758	2.1801995580260067	18.175482625279354
2.734719857069741	3.645679732356728	1.4064086738096615	4.769519513104983	16.861778454230535
3.8187131821746023	3.6688781546128406	2.0596301184358157	3.4402689137894087	20.75434371106529
1.170680500135099	1.4532838504008139	3.018433791347066	4.268681462730742	6.352451326776217
3.56059605937486	3.4853180582977954	2.788086312926447	1.8629387341664223	17.22070347928173
3.66736528599842	3.1513628777583533	2.5264190860219418	1.4936902350035672	15.793103947032245
4.757282044840963	4.906775235866492	3.898096530158461	3.5801266191116	34.33456266040841
3.354036379663822	4.991151940207337	2.6024119126573817	4.320884899205737	23.80047275447255
4.947151154388047	3.52211555593272	2.872082317105536	1.5277879082849242	23.719663319562944
1.7040010282805902	2.801243388624272	1.4945242907853014	2.5119621250005117	6.898683696173806
2.9083140174046505	3.010090139622123	4.1799070201276205	4.405054275514298	19.71158363092385
4.655840128951679	2.517315819231129	1.8904096471640648	1.9873063594578269	17.333183272726277
1.4267886548445046	4.735135645617991	1.8115240240611812	3.860017527560033	9.091551068933118
1.9550342903912041	2.425041642767106	1.5352237809089653	2.759281957210943	7.783731781654488
4.490448847215955	1.1450068739079642	1.0067961656212066	4.940612778500165	23.217980245501256
3.832392384356924	4.932774225218738	3.6933371293270265	2.234212765138417	25.120362236795007
3.0106097084182997	1.7148900243851553	3.8555450274872434	2.942770084664669	15.488108206393996
2.642467311366977	4.598412071009737	4.261124184248182	4.8715030346448565	20.979612018691615
4.927953411310638	2.91173812417894	3.9233470393730587	3.5802800498382514	29.849438433928213
2.321267537791964	1.2584519123639488	1.2617811156185996	4.788032295748124	11.859166173151117
1.3232798943712043	3.4596159019673216	4.57577010284737	3.0274116970680582	8.583164685284931
3.924928607945618	2.4906988829734646	3.3910874612275426	1.310690168384696	17.296855254453348
4.304058710217275	1.1870096814959816	4.764748950788879	1.7523859955708927	22.440076484423145
1.4846139680121384	3.27519686691765	1.8795261383514528	2.1620529745300323	6.460033921859119
2.5743337786259564	1.6204991886129938	1.7436230224790037	2.2001483951371226	8.34453202442246
1.8125628562010532	2.8511587685267763	2.9008989384313977	2.278286541922415	8.450297608646787
1.5756515733482557	4.3130162940934085	4.637048573870974	4.259869526782568	12.025723093527679
3.367313249201016	2.4657913509443503	4.271070235499211	4.861979768551088	23.31995472182455
1.5192297569812334	2.606282342133071	2.206493373562941	3.22715567520797	7.138093278231167
4.754049493706597	2.3498248139506184	3.6349258849975934	4.242288709709217	28.81259002747833
4.856055149576802	4.062029406085276	3.0652701815639127	2.3585150335114875	27.236607450192732
1.856834096432704	3.5882755271057243	3.9706514493010254	3.418774572095497	11.791965790504982
4.061039389268837	2.733592778728801	1.020484806581734	4.967680617553999	23.396581370468716
2.1940537762823493	3.5088513149301392	4.8775366360603565	3.097924153746745	14.832117580546555
3.553258576731364	1.2654784775080024	2.8955531463914257	3.080624326449188	15.681069979532031
4.265652552774902	1.3376336393106163	2.073530768859286	3.675119996195534	18.88258477627578
2.775300750318217	4.1339139801415135	2.179530734794633	3.4944137086080485	16.19466493054914
1.890836545909792	4.151347643230045	2.5028469478110003	2.7616807890465895	10.548904201122221
3.010115718837933	1.832029747704392	1.0801157567969015	4.926338725994149	16.151675178965704
2.9831757621111534	3.706656268579951	1.972666560324685	4.869162817363367	19.180558312193472
4.206879936335386	2.610504625712197	2.7108519666475344	3.4863956463416086	21.581912135074468
4.63422471171592	2.3224966989203306	1.118273972270992	1.089300523707036	12.968464664182507
1.0217205568882228	1.645357789268373	4.032887736413235	2.8759365050914214	5.332793739326196
1.8250246116845819	3.36435394241134	4.350689556011545	4.36066245045061	12.809378818109765
4.552099536544099	4.257903548115548	3.3017986624349183	1.0002756055288824	24.946239898865624
2.423123332902797	2.259597372631985	1.11653613526578	3.2406043222257024	9.9477844193778
1.0405981438690488	3.757345406993323	2.2907054344484803	3.7690856150584167	6.029274700088904
1.0203625107572325	1.9266813984731388	1.3218292459443082	3.6075540967164588	4.385633961730892
4.106860167661874	2.793353434302712	3.7401200335232696	4.0941457529984095	25.500046982329785
3.648437527097373	2.64139259940533	2.1407605667557004	3.515565694594399	17.84343815519481
4.212852723521639	2.5485072749507456	1.095072024219843	4.642821494234875	22.78443160054905
3.9470037951167862	3.9112540081121594	3.5081536448062858	4.493996379760884	27.288915562003652
4.032464669595382	3.324493298400683	2.1045313044026086	1.1804326919454688	16.56490597331549
2.413366895517808	2.4724125637017065	3.671433192661744	3.7204638879043017	13.954624379674485
4.687401963803618	3.953257743323391	1.9497230494539053	2.69525887213916	24.218081399992837
1.3330328487472407	3.0830101696325185	2.95108952874461	2.4069132350583136	6.531468169442471
4.605745414327297	4.846657181396928	1.9016014484655668	2.464602948573396	26.530229644833703
1.3995584212589711	3.0480506226345727	4.286763738047782	3.0379519901583554	8.501221102771758
2.1909924018337814	2.145523504629331	1.2649815906272934	3.3749248056224426	9.190048869094248
2.866228181258018	3.2318622607017926	3.6169579893323904	2.6148529729179533	15.794133126166113
4.691436620834676	2.95756981437825	3.159074703614525	1.6081497495977373	21.658548418024047
3.5835704310206538	2.930478244221016	3.889992005768333	3.6584808922990137	21.82868707525823
4.815789593041073	4.444607289231029	2.6200095393896388	2.193067484814994	26.997871795597373
1.0562666731392962	2.788646451356656	1.7972386413521	3.4266600918494485	5.037917590867448
3.602893513437819	3.2802508730965814	2.9903621582468167	1.8731542462579955	17.3579536693162
3.2178561711840934	2.9419971684832995	2.5664763298595283	4.417968997627746	18.971874759745614
4.628433007694985	2.8623014742143567	2.6580536301644417	4.669118012057758	28.17597581892131
1.2162476892935574	2.295456327286261	2.484407396553024	2.8497093712180734	5.3793692598150455
2.945156800631973	1.9344328037877576	3.833669863520144	2.3494273037246862	14.415892288655169
3.285142309665648	1.7467867540931197	1.9723981181030983	1.0294200947259031	9.29255449933956
2.2603258237809545	3.6102205689596527	2.5439838092215776	1.6338887948052188	10.643984169159202
2.133446012818089	1.8983196762387424	1.6627593203863782	3.943540384052096	9.988514654486735
2.322699681280454	1.715857977203489	3.4629135881383166	4.859335976734183	14.421156796396037
4.420925575437856	2.6916819583287537	3.1790102330448584	3.3197106857471876	23.54811594129532
3.378295092621714	2.1873486967145093	4.038771848013356	2.6220861220444083	17.867159839327947
3.798596087479106	2.668881249354868	4.70935048300556	4.9587594955247996	27.885474170961324
4.810527995939487	3.23754493515248	1.380927912742297	3.21481561314291	22.93148902581757
4.05505850520259	2.5535440366294115	1.9129475746845404	3.6532167300237233	19.668475144052405
3.7909095005267455	4.06344576836147	4.396819384215384	1.3913996826649604	23.30086935455
4.067243521086589	4.1311269473882986	4.878446187487327	1.2626103824248611	26.50258823659821
3.6700912845836697	3.5079071507638817	4.621312256806032	2.7553438086374378	23.572690637116605
4.345118568560655	1.8639220198473845	1.2620633602350546	2.2242609538319003	13.750323896207858
2.8708424317936423	3.5605308498524035	1.7409729900537871	2.8632910572435777	14.036864384279324
2.356556827444364	2.054875721883993	2.63106021433003	1.12207412995168	8.299645420856082
1.2676378704189033	1.2342033165251696	1.1602921903508463	2.1970454547590927	3.5167629730109966
3.5488937120978643	2.2627276958673126	1.8141315046769169	3.76562058632714	16.867854160072017
2.2528548969992457	1.0900701669673825	3.996295039853506	2.2782085512215957	10.650277400210218
3.930668797041992	3.65046504999386	1.6923100804665243	1.4268939310803712	16.780703570192877
3.679866609179304	4.0114915468601176	3.5791116291039216	4.452028850149849	25.686066077509647
1.8082033521910221	4.153379784978148	3.478347512914005	3.3363860007803052	11.504627092282956
4.71621368967636	2.4525870918001558	3.2178656546569813	3.761573713477448	26.05437224258845
1.4102279202374888	3.0483866073282915	1.2200648988946778	1.2201988200553735	4.939846320746847
3.617459135785978	4.084019184532023	1.9090141180475382	1.4613926649287872	17.143556814179163
3.767004329725334	1.6125084972592365	1.1145635058577197	1.9078483252665397	10.304199974808775
1.939329455881877	3.62574943676395	2.8540386728344846	3.1572910237786505	10.842929964660117
2.130248194620483	4.513984655078895	2.0638016064845504	2.0285359548097333	11.422241569540095
4.316841063004624	1.878745817904788	2.591604589687712	3.4110975968759263	20.193261065611733
4.626513245106163	2.259178917296577	1.9298609134199207	1.4735945360794438	15.344222561798878
3.710440317878189	3.8493124321985945	1.6989782382919791	1.3564493828137998	16.403205011181115
2.6024518973224984	2.7003572126651045	3.627697165857832	3.3886988260597932	14.706822832784493
4.992820418306633	4.221435191182614	3.88381905458572	3.6026944200215616	33.82022180604661
3.363652655315611	4.6938263244681915	1.664243099904632	3.077234677504445	19.691330552747893
1.2244649963246699	3.339244386769223	2.1246474221597187	4.0132331500470695	6.901760798947012
2.667133628369608	1.9101291749731688	2.848760550087884	4.50546611595861	15.10249080882615
4.885821144566034	4.172880175657598	1.838617942599475	1.52531202142817	23.492632393851085
4.962173182889472	1.8456515965885532	1.7900532755199103	3.98296100490624	23.524416419348
4.929226084945034	1.4079952633059143	4.4091251065275925	4.728126254510368	32.614202225752486
3.9597270283664265	1.6306136912584217	1.6751438551693032	2.672907968224437	14.060903672872815
3.730638256797541	4.054449276159543	4.6482967973819935	1.774476025830745	23.94418473010248
3.6159427455394413	3.949816388018218	3.356896011670349	4.809459550150401	25.568755719637647
3.72198141906933	2.607587934981863	3.7240567214156903	1.910487368590004	18.354341168343225
4.320496014581574	2.8356502939031802	2.873858174161517	1.8046523294164984	19.10653252196133
4.520799815233717	2.7010226839354847	3.5650019424859587	1.0515272220252243	20.77132720919717
2.930606426324035	1.210861028470296	4.585513667613847	3.953878022616727	18.095461571315273
4.898159607736648	2.2183432921211512	1.0826727273217718	3.43884283756908	20.73424417844201
1.887392644970216	4.77610363466326	1.9880552859198084	3.1098335310749405	11.392504991734713
1.2320224982414059	3.3306838365262728	3.4836187285235245	1.124461755091092	6.0973873225898405
4.805337732145615	4.790339977758756	4.7921805182577994	4.286927940400378	38.529730843374686
2.0807781395611733	4.982676854343096	4.91436978139487	2.718066818528605	15.621917199679782
2.554727651034568	3.5868210251765973	1.8229288851460692	4.4612997510622625	15.34784402804041
1.0975212400439216	1.2162044734266029	3.6494325654321034	1.2529071468761748	4.440187315749311
1.6287004671243772	4.228242540599643	1.596265878137071	4.7007086901728945	10.62067094217451
2.870081257118801	2.093383611148569	4.125643727934393	4.642506649340343	18.810762847153185
1.4325553389822443	4.8786308789676776	1.3137416366443668	3.656764518780885	8.934699969504601
2.7483609036524217	2.7570981353481057	2.0977170853498	1.7074517598939591	10.615007596542744
2.241849059889492	2.820862563796767	1.9267214050235109	2.3025853653069754	9.235607418121702
1.3890393306121207	1.6030467023606283	4.403565979720484	4.276735172987772	8.812643509924696
2.9939421294030066	2.951607583852053	4.1062906699892165	3.9442409007349375	19.201102694895088
1.339096823511252	2.726254683629483	1.1507468554852858	2.8401825479253997	5.492471733886262
1.4340665219249824	2.807729701401744	1.4284685606076457	4.234492645475871	7.5686651561454195
1.842390262456352	2.9702604750166564	1.1475291726622552	1.025869806165582	6.163526378588308
1.7309573974509471	2.390585563515399	3.956771675407541	4.6180043219392655	11.310572253738954
2.5307547315911165	3.6691209943859033	3.954912364682392	3.651338575895661	16.48608575597458
3.323598564752015	1.6835636259859674	3.604780418649478	1.8054566759473163	14.520931892236636
1.1783425688722926	2.1369051972769784	2.9680847400129284	3.868435064686851	6.273020486224519
3.3352643472498547	4.000256346612905	2.388853679631044	1.5175419035627158	16.343341925319304
2.4656045529944715	2.7406184332683927	2.3743735835429387	3.94386948109562	13.209462481476784
3.848250188100233	3.3170000909980253	2.5259555465358643	1.8156851680299253	17.49987432112209
2.891413295755552	1.2502942788252152	3.502892316720156	1.4662189824392606	11.55961161278565
3.8174905090087483	3.7216213137691634	3.8509199273485497	4.1176085601442525	25.78848341429807
4.762150558486813	1.8805549366607035	4.277925572263864	2.757153497145065	25.838355308341946
1.8243576284008545	3.1359627861800163	4.790139578297829	3.3840549016509818	12.1332164454376
3.655408366922445	2.6310990844362987	1.1574156377624174	2.105278446413596	13.023974650181751
2.89610561234712	1.2871569351564816	2.726759549517672	4.664492027818119	16.08563813558754
1.4918904014875856	2.0646623682994494	2.4954056671616858	2.2533588400560247	5.8863549062802285
1.537359786397576	4.014271453352416	1.1255773488071767	1.7472744753737302	6.949523962372577
3.897646473651681	1.330837462028477	1.3027936785947656	4.350839823530345	18.44629165024665
1.1048870164153426	4.2490324492134794	3.8797260383826178	2.7249179298596267	7.034211677757199
1.2920075823658492	1.629751963495785	1.7553050717612022	4.654787845944119	6.763537803113
1.3425940020899447	2.4214999025751367	3.1748144946563976	3.3846235981877686	7.027653832122737
4.809309545347858	3.515110173235489	4.921782133264626	2.1903996925030462	30.936157837906322
3.2189363740399313	1.433777099257794	4.597637653181547	2.317184451107481	17.203500739921928
