n	alpha	target
0.2317964611255697	0.896023461769644	1.2231436815242391
0.30588595760601023	0.5771183670966045	1.1875697861502008
0.6265899474084642	0.3816231171718612	1.2598316264636602
0.9758346669922944	0.4545319486766896	1.520504243921645
0.2826055517180549	0.648996571484332	1.195353285040842
0.2317224065400776	0.6730468677647372	1.1645124985247246
0.2849756527245283	0.6726266959562706	1.204765536740686
0.1196736489200496	0.414235607734912	1.0504060139228877
0.11444875109358466	0.11405188943396527	1.013110138940973
0.3181038429728502	0.5250134615811309	1.1768542024340145
0.2754393827460533	0.4666853118989062	1.1342978884240351
0.6946977998346402	0.2932431680914609	1.2185564901027262
0.4342479582237088	0.6373179799860745	1.3048795827710902
0.3381174153417068	0.96017553455946	1.3640484286714398
0.062394138360422964	0.7786484577242752	1.0493828231439102
0.5430205882705261	0.9736073504138232	1.6417915039230355
0.6840117772768368	0.2478170206363921	1.1796612032497569
0.8794729502041015	0.9156574413367912	2.1007806976831933
0.820822716960352	0.9482337902316764	2.0510100229562904
0.4954510781897678	0.1960895596240053	1.100404302913217
0.4001438511625617	0.9666242560085267	1.4440384444068988
0.14953457956820748	0.734830907964225	1.1140603825125617
0.8568015296294752	0.3116858321862195	1.2931482620693489
0.9579190702717688	0.9639448787178759	2.333968238201499
0.3757573649039113	0.3335003617040089	1.1307780434093513
0.6758026130250893	0.1820476700030299	1.128289364857359
0.8692257374355044	0.7329558033893638	1.8088854463023587
0.03301547869472499	0.5885932932506351	1.0195593864936003
0.5207620003352538	0.545522188401505	1.3138030375478793
0.9336604068278614	0.1657285248056286	1.163149073616213
0.1293196148941903	0.9881694491354348	1.1334752809886983
0.17614191917272992	0.9478544022419052	1.1767959969877375
0.6668378842528446	0.7112175623780789	1.5633217521983318
0.8450986899552839	0.8497307036267022	1.94409258308135
0.005182816164677417	0.6555876069905346	1.00340164273615
0.7774826221593135	0.7603941277309634	1.7362897164924944
0.015276171679196924	0.6210005187928113	1.009516603658246
0.28687614043107745	0.4146220060708888	1.1238558453202463
0.19767536999700352	0.16781476942447915	1.033543760646126
0.7774390055182514	0.3535412100340201	1.302578652765241
0.9122564369287854	0.4353558042479867	1.457756387257475
0.5266135179452454	0.5428139516096974	1.3159591377926598
0.4691918446596503	0.0825083834646756	1.03921833747167
0.17004288350448504	0.2316182127865948	1.0399089673839794
0.014423851085520469	0.3770663004507042	1.0054486260687503
0.6449606845297108	0.23600723287352374	1.160351368300239
0.8867847858966605	0.1489919398602888	1.138210761839187
0.8438363003879589	0.8415440562335501	1.9303462689610005
0.6194512091447657	0.25448611529159404	1.1663847941969456
0.7704271042029492	0.09275045654134983	1.0732010528873184
0.6797578897337475	0.9211762096827923	1.7913522735078438
0.8426927116632881	0.715181970735652	1.754190042515042
0.14732065219442747	0.7886486577006122	1.1208651079575347
0.06372212473937777	0.43435069330183707	1.0279354794559583
0.13570119178003615	0.7524854619791119	1.1057113477356522
0.8858149581350717	0.4444024547687172	1.4531159688571953
0.6940886050800882	0.7419790555568031	1.6217292275233433
0.34110463972646565	0.08869419709772952	1.0305622118882083
0.06155897995672632	0.6817729166533971	1.0425647149659762
0.21730737876764086	0.027623379761246958	1.0060147993895323
0.5695433942398036	0.0809462280696649	1.0468219236729193
0.2613293782226607	0.7255442740322127	1.2023979943382548
0.7571656088178844	0.5345963350773059	1.4679113615795067
0.5868873038345358	0.9926066331935248	1.7229284630950508
0.9387777723863932	0.4837857762285047	1.5351891417659005
0.5401880099460812	0.9334207541966086	1.6060909756429351
0.4976035563394815	0.437438857161592	1.234700290210431
0.10258524727626828	0.8910336181704186	1.094279503219757
0.7176911430429649	0.06989814648816982	1.051018398068819
0.3556043526616983	0.2847855918547856	1.1048090344773658
0.4198016115878206	0.5324002021583366	1.2414939612450475
0.9063868157908476	0.5471427639779557	1.594138660880824
0.008746631737388766	0.1415845000008623	1.0012388988935232
0.4446322290554853	0.6622824380732005	1.326522729840952
0.16169962482278746	0.16469415323130965	1.0268695032138802
0.9183296984025531	0.8779575375511588	2.102572481947267
0.6937190267080445	0.3415431723897634	1.2572523594806648
0.7139348374402354	0.08865790778709681	1.0646602125872409
0.22414504926157075	0.5350593579246504	1.1249250301621865
0.7227123600813284	0.5362900105336441	1.445086080890944
0.44554780878909817	0.5231275401213937	1.2527122451780188
0.4900576910525194	0.8538614710208866	1.4862659842959245
0.2364178890573101	0.6392225469148657	1.1591402641154314
0.3891749860284025	0.4699537335209447	1.1947682335428482
0.7210826172404615	0.55414692547087	1.4609869870124148
0.3589296208774905	0.30581405447747806	1.1139344206372686
0.7474995873671596	0.9368312084002596	1.91352150931838
0.5531208158779962	0.1751461301281697	1.1001097467173415
0.2407399126930696	0.4929746367666137	1.1235669237803159
0.218478355593014	0.8925234697979231	1.2085527867685124
0.8312079218966724	0.8910022323853449	1.9833727188774644
0.4392958073493201	0.0483224610073838	1.0213791322242276
0.24558169412060196	0.5938011560735145	1.1532773362779871
0.1076894401374512	0.003451154208906959	1.0003716989122404
0.2947720651566952	0.5153180701224102	1.1600029264107503
0.6947369993248462	0.5682883690973629	1.4546437318078869
0.1753832645193848	0.5294638491168663	1.0958251781833968
0.1133812237306211	0.6038465224136657	1.070063827652445
0.03318914511556404	0.4408468511696564	1.0147030384536564
0.3973416283740056	0.7969776982181735	1.35404445397026
0.4750033183952626	0.2753933770857145	1.1367768194280787
0.799643625022452	0.36081353923905396	1.3192232494983251
0.5688619651237221	0.9793366647985592	1.6841570214940682
0.9219477932183292	0.9184583538440249	2.1797684071161654
0.9344990886510179	0.9292818044662192	2.2222062704245444
0.08031477705796741	0.4930645312978929	1.0401300900159642
0.5288759442807234	0.9184359876507387	1.579580213410579
0.5286932266921112	0.5377334978503626	1.314057862151759
0.9755854129486916	0.6830851487133079	1.8567151588144388
0.8458116507476284	0.9707521619136312	2.1304743196450646
0.1961287875287944	0.9846360698755208	1.2064019489210889
0.31058618706002383	0.7080119543002947	1.2372921474962042
0.2726100528234643	0.959325013271768	1.2864966690323565
0.44511435717514425	0.9648196364874396	1.501203150726671
0.8199676633394697	0.1939801634905364	1.167962701705455
0.07273926469591163	0.6346055782017449	1.0468821142074307
0.7389726207412066	0.07571025013093569	1.0570110156267665
0.18573152023313036	0.4284202995532809	1.0817391804950909
0.5906973952767974	0.6743775234311001	1.4593471600653576
0.1322217627912703	0.7490538078597894	1.1024225667142795
0.4073599005813468	0.5099117140742082	1.2231696737184068
0.2688484368572923	0.3488486177896678	1.096814051841623
0.8800248017805663	0.3360390865128073	1.3280611058275675
0.6573392869953132	0.0936980423558641	1.0628824096618277
0.9868090062599876	0.0012866444390355893	1.0012702099037465
0.8706975544807216	0.430716035861433	1.4286019909338914
0.07283565100461209	0.4460171262143508	1.0328415776724271
0.6306323533016682	0.7142470082780864	1.5300032432853476
0.5503455921349459	0.2288408994103152	1.1314603552526956
0.31851185739024235	0.01873357977790424	1.0059787587773577
0.5252435760619876	0.10319695862397936	1.0552009009937868
0.43405239727350103	0.5849726204634454	1.2773856512660573
0.3115384371406731	0.5577418499316715	1.184440708630299
0.8666305408621667	0.4598155223608941	1.4595295058891435
0.7218895721207149	0.7066622242373154	1.61464958295272
0.8268478745916782	0.7695053022344419	1.807531521499069
0.17005059693294833	0.2741246102533144	1.0473508070776842
0.5092966839801203	0.9008614947557216	1.5416419181382652
0.4547963311091202	0.19586547958815548	1.0918048602077437
0.5589830609435859	0.6341917405060196	1.4020065401736874
0.8698306596523384	0.6995257249060534	1.7632795515694981
0.6674947521762241	0.7925567619610643	1.6422906062322091
0.7659973433150462	0.8502537720603465	1.831894173401908
0.7830278157504807	0.9567048924133092	1.9984477887501133
0.6735601651857438	0.137286163915456	1.095411404389352
0.5965127222681739	0.04540936698509601	1.0273340668216602
0.7324437941660777	0.5677645011889673	1.4827774908025646
0.7857142758830152	0.5460514511628773	1.5006384666338992
0.3306830789770482	0.053215186995412056	1.0177011933188522
0.3784885253018305	0.1716105816678225	1.066390038652784
0.030875893372616536	0.7608636473642394	1.023677760216523
0.3351396900507665	0.06893437468296026	1.0232819364020227
0.8937001548323776	0.754383804457757	1.8696244793513015
0.09427883808407243	0.4672634679167797	1.0447095881773334
0.38404804598012604	0.2411991135987436	1.0955834106391051
0.7487290554623688	0.8873744148545127	1.853404516620844
0.290840921192035	0.7862408160577963	1.2475393612452406
0.8792004093822936	0.8701677864949535	2.0269391024218155
0.0052159264205668965	0.3361045899276117	1.001754121859156
0.7578001029781678	0.12367262475239925	1.0967412977890874
0.7259309772736667	0.29445405121224605	1.230151894096526
0.3239027120736446	0.9492399828802686	1.3425704709515114
0.4498191690179658	0.7609090909813381	1.386350405272736
0.37691534093414897	0.7041901676983452	1.2911819196671557
0.10475468642169117	0.11064867888467099	1.0116359248691538
0.2709424904263288	0.4602831051984543	1.1301193219146244
0.5630680258697962	0.6355224245956342	1.4063069718374306
0.5594717588803669	0.9006316314216379	1.6055929423152495
0.2225435095509909	0.6740595455552109	1.1579031323372257
0.5124809622357627	0.6095815481225964	1.3487112832331218
0.5834452458472167	0.9365062437411116	1.6680797294148697
0.18949206099498705	0.40232558227207216	1.0782254070303552
0.31376009512017644	0.8411526697664466	1.2893776739084934
0.5063282702790322	0.05970077715217725	1.0305358726288398
0.36487825349863423	0.9076408506345691	1.3722748752751612
0.11836442327330444	0.31941445409452	1.0382898530621778
0.2778427964589405	0.7238583237370725	1.2155705884295993
0.2390368500655352	0.28204618222595745	1.0689693899813186
0.8400480554108405	0.2528552310030016	1.2285959412690801
0.444205320571416	0.6503573973903545	1.3196762053349878
0.240254419283767	0.7127486140766819	1.1816072043976131
0.09721478415631624	0.16488518067427382	1.016115383231761
0.8960293868896424	0.2145283634412648	1.2053835832946531
0.2570402063917211	0.009081765787691043	1.002336196808689
0.9032894837819372	0.3731651183678122	1.37974363131907
0.7472900504352321	0.7866128651295554	1.7310771700031342
0.3339033618152134	0.6908488535586579	1.2498914726928718
0.6219682316248706	0.3351278051982207	1.2240024527983893
0.0036384989913466064	0.6005972364305115	1.0021868654045234
0.3407356193547901	0.27801767671789035	1.0978193514494454
0.4639094193991062	0.8157807062658297	1.4330813253472865
0.4070631239824145	0.21753940142153305	1.0912456033835565
0.804319485039282	0.17845978068778567	1.1507515727689597
0.14072916360150597	0.05194629615922042	1.0073282161070782
0.4220038375216014	0.9497666962085766	1.4626107928806
0.8129162801026776	0.5644212755452306	1.541671843357845
0.04932925571047342	0.6639662421796897	1.0331144931056409
0.31461190777235537	0.9158361576876712	1.318746778447788
0.22482081187667124	0.3820060798428228	1.088414001119025
0.6067348561702759	0.11185303239427136	1.0694358922208758
0.14002047230601167	0.11881616998390497	1.016729470612342
0.3029472680405906	0.7962534489388108	1.2623149208693651
0.6241908928071516	0.09875745030127993	1.0629367142116326
0.577876864524589	0.3525328361183421	1.2185624595927034
0.7726370232450882	0.6390006458113534	1.5909730934696087
0.5238890463329048	0.8854142208183728	1.5486983302474877
0.4492340182268709	0.9186604980393304	1.4785210655227632
0.5938940708392269	0.1741538638675122	1.107122123308608
0.4493614840099415	0.5952412004139139	1.2936611471966828
0.008723090184269311	0.1590614928515316	1.0013881497698416
0.9486719917391474	0.10794867143186836	1.1060272221884393
0.3206526959108013	0.02442518815529093	1.0078525027035414
0.2566793326307234	0.9285938542712476	1.2589223010478978
0.446562295202056	0.8796523408052427	1.4520050436618823
0.4872173438969897	0.5631716039335849	1.3020094602329837
0.8032575562907123	0.924683935629206	1.9871690392384336
0.1383172582409612	0.10471567511007318	1.0145542529368534
0.2979335910181342	0.7460286929595795	1.2400522383855728
0.2971891181008041	0.24484562320989803	1.0745742649348549
0.7737296469757559	0.3060532974518816	1.2570961836413894
0.3361705337465163	0.7367943007008524	1.2699787465851309
0.2189013591748018	0.035554524919309334	1.0078031777015553
0.6664868835505717	0.251690927447755	1.177684129189737
0.05204528963560373	0.2783352625791716	1.0145563271996358
0.07992178012593132	0.4287697908333765	1.0346640007933774
0.9691039970702964	0.4816137344989048	1.5527257193729018
0.23795684411942875	0.5136881776783571	1.1274276848761184
0.002087721515729557	0.8748499091712791	1.0018275556204546
0.7197088302151247	0.4737308450075151	1.3846652572551454
0.14595969670287334	0.5282878442878083	1.079142937414533
0.12576685560261958	0.22946193912362056	1.0291390112895145
0.12474199227769478	0.6975869151829153	1.0896178482933605
0.08142567577741333	0.6020270438368478	1.0498347665895036
0.9467342714125868	0.9746887820844968	2.3326957148146548
0.034437401199147184	0.09579561411338378	1.0033025836846878
0.9802896157189662	0.9272398710390024	2.3040857981082663
0.2304693176849665	0.5746297000420723	1.1385508183627162
0.8841214453894175	0.9753903561754956	2.210257512308848
0.10707088902656492	0.6937466167644972	1.0761659373257821
0.8762921843459432	0.339829914072082	1.3306075366272685
0.3091836764786457	0.388016441016722	1.1249656576774427
0.9269121541288604	0.7187883948653798	1.8564603178457255
0.8178272848043547	0.12597003547818653	1.1066853692580862
0.32169663411812777	0.6747089708708414	1.2339801973945574
0.5955345446743335	0.6555973509247015	1.4488452120679247
0.0387074923123224	0.4980589599994757	1.01940330295717
0.008734190746145787	0.8604208657802358	1.0075339527160565
0.1250355729136996	0.6592162799743362	1.0847541183510376
0.8947651087789278	0.24670825149881104	1.2382789738164852
0.30200821936256084	0.6261244191152346	1.2018154674120414
0.7857509670501348	0.5391988524551294	1.4933494657465258
0.31024610770042993	0.9349937837268586	1.321129023219784
0.8210796360436172	0.12169871532788612	1.1033673067493528
0.333063252057033	0.9210847704157552	1.3417241415711854
0.9606167910848606	0.5246182607548171	1.6057072723970764
0.6748667596778027	0.9228596658611644	1.7859783292737927
0.9776305893270538	0.403768054331984	1.4545443391290784
0.5595488398061378	0.6594996713151808	1.4207815283594096
0.17771160338869774	0.05913433045159189	1.010545798106829
0.3446615927672191	0.4270953886344469	1.1547990232309528
0.826747277968403	0.2571567074793062	1.2288195627904637
0.5475049493870884	0.7520476481991014	1.4772527143072158
0.5101089293510536	0.20914062039825587	1.110618248732056
0.542277081065743	0.7795182310268741	1.4920466884267949
0.9757853823733484	0.5282266625069281	1.6223657260794675
0.09406824988035034	0.2559481445112336	1.0242713847734128
0.5336734337266296	0.20204401040501774	1.111845452173185
0.6830397629342007	0.22187202018072627	1.1596102522905871
0.11342206601054973	0.004446899199013643	1.0005044613073013
0.7574174288672438	0.5651949221563028	1.4993427832293589
0.7873360404889633	0.07438113677125248	1.0597289168981088
0.8228952443579073	0.8457527125601045	1.906192161684904
0.8455517457809023	0.6514353329322684	1.6747027125141387
0.34280025370849576	0.4973140623103799	1.1807508161631146
0.4233664396713914	0.5705842080251831	1.2627210467344556
0.1772409228781422	0.04333283234590268	1.0077000642618323
0.9198913148541882	0.5514318518747352	1.6104810405549397
0.20805365088833996	0.9548281137541874	1.2127429953015547
0.2317560354722021	0.7251829967659479	1.1780396458441376
0.5561562543686928	0.09959192118821958	1.0564305407165553
0.07641863496473156	0.08407332645844035	1.0064385575929746
0.004797672260609009	0.5653442304714322	1.0027147908074754
0.04294522416345448	0.980189615412603	1.042693516300538
0.1890752400751453	0.8550687926153835	1.1708812615604411
0.7853200458293311	0.4378381179533398	1.3883539912442422
0.5563900311671743	0.009416073745577958	1.0052481746438269
0.4026355772140353	0.17057166895106735	1.0702872911212844
0.046368518042284264	0.22220206751165766	1.0103386876985407
0.4123349605409262	0.17981971585115486	1.0760249359442493
0.9731489284229634	0.667678434578318	1.8293807544676293
0.8642412546485534	0.2788608883174189	1.262055114226679
0.5412977671237899	0.1588479298000519	1.088521165212972
0.3093810482337046	0.15998946209867426	1.050328082390677
0.8729779280382202	0.8431352533663807	1.9753325606395824
0.5893525106488053	0.8801379915665359	1.6271478012819298
0.6719785809352732	0.6775858287550437	1.5367948776455704
0.42626267401815177	0.23261780555105194	1.1025456360182764
0.05534384055946784	0.11678967878296564	1.0064775454261243
0.8214755956105072	0.6035599229424088	1.5939761325584758
0.30258094054610585	0.6884096709326442	1.2238416942476058
0.5197905125433804	0.7962593392006124	1.4801277648251396
0.11911467476471715	0.8740269670984608	1.1078522503075556
0.7612543519249644	0.4924389190936822	1.4284032999573937
0.1743210836185375	0.33195546272805976	1.059004979805231
0.4314672576199048	0.5109063920798146	1.237921826525077
0.6615434222067713	0.21505731094757616	1.1493525318854414
0.3896712290421691	0.2137658893534448	1.0856773459228872
0.5560311214368113	0.8020329472666787	1.523822400737517
0.17293016852881693	0.6653981879317534	1.1196569600342243
0.7881523648627642	0.6089444315024122	1.5713449477611208
0.6671639030927407	0.16867219527217692	1.1169176594994321
0.2856107576270325	0.2286067248994164	1.066745194318144
0.050155487051675496	0.7264429730882941	1.0368830469794093
0.623113356663759	0.2941722520748953	1.195231475658457
0.345889994059683	0.627465493351048	1.23395978092143
0.5659806608614476	0.060796756543506136	1.0348090457467858
0.6646782642111975	0.46860604085097707	1.3475570410000923
0.6194903696717191	0.752500674183869	1.5519308963092229
0.3097884013849085	0.8678114241548452	1.2953005775272004
0.6730166227667133	0.5369066747798953	1.4108313594366535
0.907740617610104	0.3198661234217252	1.3214688895234863
0.249729933147825	0.17627143751720098	1.0446758010143828
0.9248029799035716	0.0624953621935066	1.0589312248576952
0.3175806001993873	0.7484456341558324	1.2581447807580255
0.6026770604439343	0.3104117207434085	1.1995199564085721
0.6085246464665066	0.3234834259855481	1.2106710003328722
0.3887207099642573	0.06115917152886196	1.0239637399230976
0.4144713783053976	0.6732886477984699	1.307679064977021
0.05330136995340695	0.5222140629009839	1.0280954008802865
0.8043773349371832	0.7049137168043936	1.6991621325718247
0.17265054730694218	0.5202610265816167	1.0925957718189625
0.5761615204291608	0.8313601002806204	1.5700086421438404
0.376942446798824	0.04606307240071161	1.0174642049552611
0.3340449319237517	0.9551729859564436	1.357044881208607
0.4560057150380095	0.5915753735049073	1.2964156164524705
0.8392165756604829	0.622903668730119	1.6330624432944945
0.2083400686105339	0.3417665600886838	1.0729347423175888
0.5288105396628027	0.7907876500364124	1.4859087769026431
0.07830035642054732	0.8128484962346866	1.0650258797729524
0.2950686157139216	0.3849731376100904	1.1180639218069148
0.7781617901360744	0.11887311340070973	1.0954454975710464
0.6721569730287326	0.6702992007441798	1.5301680260896946
0.15884750393708325	0.1530475330075548	1.0245098399610426
0.2159061402247926	0.3032150569767628	1.0669264616920733
0.07382929335714494	0.9734997504824984	1.0736369635464862
0.3884827374562315	0.43130958036696654	1.1774683055886068
0.1674622140919505	0.4082612797578705	1.0699627501489797
0.5822754814650076	0.6540559850596335	1.4362171932661332
0.6852701443581909	0.4259701815010899	1.3233689473257828
0.5285896682672123	0.21399916687405973	1.1175500821763376
0.5234005250344025	0.6306353610084213	1.3708810518332015
0.991486972524134	0.2382806573881385	1.256447601516612
0.24667291105521616	0.4252028205447874	1.1086858944081541
0.9194406316526584	0.22257764315334086	1.219629066813099
0.4127702169568256	0.9163827275708452	1.4328287865752047
0.7108972333402666	0.0336902199700474	1.0241430282967876
0.8974190420646179	0.2162172153729981	1.207455490853122
0.20869250378379434	0.8977738103540851	1.1998391994782749
0.0818889839115079	0.22630858919239336	1.0186473725770606
0.4934912628671052	0.7283349748196826	1.4083510729304183
0.21477740777454024	0.7998795912504254	1.1822316237768702
0.7805180733228142	0.7480559704955282	1.724966987681746
0.5767916725932768	0.7317709474755479	1.4911858653531538
0.028887870920145664	0.4853371319921116	1.014086187545077
0.0920644668770566	0.09255958766357586	1.0085457230739854
0.346544101186546	0.9225607596025426	1.3578430871800822
0.9406993400896888	0.12222847896250112	1.1195626991603145
0.17484394658753755	0.1711589166034453	1.030227632191935
0.5068021208514552	0.29064792091358504	1.1549069654900603
0.6693245970751011	0.7198160185704772	1.5739680268932044
0.7553625734724505	0.3728023419590513	1.3107721822649845
0.7151793997509308	0.7323494250907664	1.634544487731996
0.6158015181958665	0.2605833451915055	1.1695359637653384
0.3059907816371782	0.1162669405240876	1.0360035737340936
0.5522205027477186	0.013011024928571424	1.0072022038969644
0.4860352374393694	0.5077920618785206	1.2689291756739691
0.2881741754583059	0.7654290172441605	1.2380820041449148
0.4908824290746852	0.515178437968299	1.276172666307959
0.5975589233205778	0.6889143632296973	1.4771413646318303
0.96355632451527	0.9783183025299808	2.3745909497850164
0.2660718445336697	0.13275383913872452	1.0357428964120616
0.5296380751314935	0.7569348311648524	1.4627391090270179
0.5593458100249261	0.7637126938704157	1.4981064492591618
0.7227525203056837	0.1028024602843952	1.076187670630261
0.16149793012049096	0.398235474186561	1.0657231828621825
0.4426217191326388	0.5789472760496418	1.2801877778657718
0.9552309186348724	0.2002139546852223	1.2042730018464534
0.13039140637151458	0.208710144035426	1.027463136555115
0.9388514314546204	0.37330946066178	1.3968444119939094
0.5603896404728651	0.12086167844616702	1.0692940527750838
0.056956378257726925	0.11138001840614263	1.0063572454952272
0.1347451186936366	0.33046664799714964	1.0451996628038314
0.511999626460569	0.450745679643816	1.2500145397419429
0.5638065061682354	0.9767443736269564	1.6745114982846239
0.6750380500913525	0.6835057587627751	1.5452505463749642
0.8189409889677992	0.17594169543254212	1.1513552501587223
0.25019078337833023	0.5519655036498512	1.144760321785471
0.5885133248800167	0.2432935829359765	1.1503576613511597
0.12153936755604178	0.6824127222079155	1.085298222497349
0.4205833566600395	0.007578646557082624	1.0031908428280156
0.19047013577813765	0.1681032319932061	1.0323640632443063
0.4587258257689634	0.1580608839616332	1.074302414911801
0.3038639381025093	0.9144487814234452	1.306232036570362
0.23035581415536954	0.7180405341821654	1.1750565433887536
0.33852550366486844	0.9044807086780668	1.340992605234507
0.15894699952397515	0.2315138655309429	1.0372554145826345
0.009136870215184278	0.937867111158886	1.0085937170814945
0.5468720373156057	0.2992688772081428	1.1731053576018875
0.8740729791214665	0.011765602980159271	1.0103193704349092
0.9295652022197484	0.9474011482120636	2.2466273967808768
0.9076602264334422	0.9287721997240884	2.1724802937731207
0.4547564696396588	0.07968609075503474	1.036680842565918
0.26217877965431524	0.9597530826288322	1.274664554719509
0.11178724505726056	0.5768410292180486	1.0658999554137691
0.4800426554045908	0.9592292877725376	1.5439642191253182
0.8049836534584605	0.09106129235411532	1.075138814946888
0.2701447018938188	0.02175022268290694	1.0058872379854418
0.6679178652509418	0.7945638707550002	1.6447626485582625
0.38252210808890175	0.3972702294993472	1.1600731312249646
0.5087718164238839	0.3586086541640766	1.194264493798365
0.27420515072869145	0.21520289250198002	1.0601937474019782
0.7743893812940803	0.4383358034085865	1.3827497845327432
0.8999394195819684	0.7279402497624559	1.8381202436403925
0.8704031942498548	0.7537146664360993	1.839648846348545
0.9528851177612038	0.5252381013708823	1.6007080001242189
0.1902732405765377	0.12633202961934298	1.024231762506769
0.8596076916898081	0.4638313734032825	1.4598258693231374
0.3703183667556935	0.9864160983731352	1.415933124700374
0.5363539810601594	0.3208008812018712	1.1825318096571882
0.2518529653171397	0.1360942967564016	1.034671887205582
0.8514394675192296	0.2903801011318039	1.2694472190479482
0.4989903338600198	0.469079220625383	1.2538737330444816
0.18192858253242686	0.09844345094825124	1.0180172384673565
0.22345573396273974	0.5705200808317735	1.133143980498759
0.5966895563569138	0.5985760533652293	1.4054327516007827
0.08243168369333198	0.8436838553646538	1.071196770907473
0.4635737709723022	0.08769246938528696	1.0412103555306471
0.11513238839551855	0.5960229908977663	1.0702279337135263
0.4236896306988703	0.4823148087518741	1.2192891601733449
0.409181170832066	0.3525355109538264	1.151537359621382
0.9109090387426054	0.466631878250516	1.4952259814455229
0.9197631254977859	0.7292665399438499	1.8639087912279952
0.5739243092529339	0.5278950692429082	1.337006280947255
0.5666777896938069	0.8322294097136872	1.5595716980145036
0.040581028640025885	0.6108127492755301	1.0249939211933534
0.4360256777583409	0.44245546135457736	1.2061808811055847
0.19189218745505845	0.8704283699818218	1.1768761863030783
0.4375254465606743	0.5104996663780991	1.2413236723795562
0.6107353089880521	0.061858055448217326	1.0382607144920497
0.8372145022191996	0.05704110379537275	1.0485281367180712
0.40823748329144416	0.6805009003734922	1.3061566946248762
0.5088328318476422	0.6822801225355195	1.3925989290830878
0.2804265363096138	0.8448734890265505	1.2572405108763125
0.746970406175181	0.8170302510989453	1.7661590483067804
0.4609816545850013	0.7375349478811708	1.3834460294009892
0.2169375128920078	0.35442988591318136	1.07891162009217
0.7979493781457904	0.11328431950181606	1.0932035348768443
0.4243699865811029	0.5445575976564146	1.2503810805765316
0.6690750568381729	0.44934604058589295	1.334131336237624
0.2809951218080158	0.9205925217337804	1.2830923028787218
0.8702829453326109	0.09896846336160436	1.0886764843800003
0.9754524310035344	0.7302059540185023	1.9340498900932863
0.01105342572899648	0.1010295965414152	1.0011171389867874
0.19573434388965535	0.4678073456352644	1.0944487267653673
0.6785303416351827	0.5921361916882696	1.463913070459271
0.19552159450311124	0.6773558103225729	1.1385542914234548
0.9555478487027194	0.35751535080947405	1.3855243565596045
0.980516657548442	0.008892039434998389	1.0087442057582872
0.8160276618472744	0.8340532864486586	1.8803315296637169
0.05829145826924509	0.0919606500135256	1.0053701159313295
0.03728758622724226	0.880850934782494	1.0332083794350566
0.904246577335426	0.6473631018992636	1.7272881874847732
0.18062810360010675	0.9136738783707776	1.1746425692400853
