pr	V	target
2.615265609101171	2.747254987070012	10.777202230673824
2.6490164139130887	2.02779837897681	8.057506785023888
3.516044125619917	1.7330477048254784	9.140208302956054
4.7652815829416415	1.3351123550952706	9.543279475339999
3.31206069724066	2.198398301895338	10.921842918882234
2.022527484918304	2.7337439964082644	8.29360855419918
3.955407390795128	2.635294465201178	15.635494806867351
2.531499431309471	4.2027096502993455	15.958735634537428
3.9952793516455016	1.8929332696525958	11.344195809428735
4.572153282337681	4.8981612135369526	33.59271580483815
4.078657783933112	3.9203658361045335	23.9847459499398
2.6564638376205725	1.321963248315571	5.2676213457206105
4.7364797345330425	1.361735975374268	9.67475227671721
3.2276249005459134	4.404869836655456	21.325901352679146
4.569987256520792	1.776201790210019	12.175829319403805
1.9522349034147	1.7887503809229923	5.2380913907013085
1.8860648137488896	2.0854228573894242	5.899864009664793
4.122266131543318	4.285998218348617	26.502037943030263
2.4844781049756883	1.2833636245090716	4.782733238722543
1.9444580044788449	3.956028582373742	11.538497164415581
4.3797742967206945	2.1600714903632885	14.190938388858445
3.2825819993457204	1.185864194227722	5.839044686460806
3.775413629414942	2.0578482695228324	11.653842606036678
2.9317776330800998	3.5484591680991633	15.604939831396713
4.1782854942192635	2.4024175222589257	15.056979426468988
3.238831211741928	4.375388756861029	21.25671850383932
3.0892966915056257	1.6921442260416972	7.8413033385914455
2.292755821120414	4.667585322277515	16.052450127341963
1.1522457664676935	3.37783332657832	5.838141225575033
2.215242786747952	1.1187494286744275	3.717452403074127
3.946797328272529	2.1934139957703507	12.985440747452989
4.8509614632605045	1.8126053362599188	13.189317951445824
1.7973539050556817	2.422708445545453	6.531696728118753
3.4893420392410803	2.082239324732797	10.898467817326665
1.6843619316758338	1.5667472047235895	3.9584540222939073
2.9518265476273364	3.944911850131852	17.467043290903312
2.6816721721136934	4.261282064650364	17.1410422954501
1.5378877527944952	1.9898164247639716	4.590171464930761
4.21649194505566	3.4488747430021034	21.81322886006142
3.026566207700001	4.8290955498845305	21.92336610755246
1.6641257411073735	4.282412653255991	10.68970969549083
1.552408054456644	4.770522318728017	11.10869590733784
2.115066099805468	2.2621493208878536	7.1768930119617895
4.257532720087013	2.9123828920180403	18.599348184282675
4.776001270249539	3.174465862427424	22.741879486975755
3.578555162926019	2.190384629181452	11.757618335326615
3.074165976919633	4.055959890328261	18.703040847896744
1.7910987834130538	2.3062664003269293	6.1961264157779485
4.738691953520002	3.7958805970425735	26.98126326259252
1.3175022338703983	4.886151990943793	9.656274244648113
4.8512845770058375	2.81171936237062	20.46067616630591
4.668116144182326	4.272281177884566	29.91525710845384
4.679421090159375	2.2389892543921737	15.715760306464428
1.7283254024973067	3.8370531724618786	9.94751470304812
2.032045531950389	2.5921019368963254	7.900903738845191
4.918072229668214	4.852289653941531	35.79586649603434
4.035152862340317	1.5196864194800033	9.198250508136665
3.1928464275729387	2.133046180715873	10.215733316920163
4.464309674075108	4.1336116012109985	27.68058339023304
2.8944317359639755	4.770163827014242	20.710370349986093
3.5230879775095696	4.877224011122958	25.77433391581244
4.373642758955716	2.3496713214751006	15.414934441643224
2.4923327587015947	1.141528260232635	4.267602416942154
4.955758674066145	3.676223833435341	27.327717225533828
3.0231312630492906	2.7623670583573188	12.526497321206277
3.634943496050676	2.3040818571062918	12.56281104128532
1.146708047075596	3.450662513026235	5.935353707143924
4.424680603966153	1.544085498986311	10.248127737345195
3.896850637227121	4.417182951915508	25.819653301381077
3.4542046816841423	4.783084279498034	24.782628166697894
2.580815128558413	1.8460310327619416	7.146397225710496
4.614087660281311	3.5490679718038414	24.563566101299596
1.2318918926881826	4.0388834561792955	7.463201677769549
1.8596165038622985	3.34464558112656	9.329637183349588
2.6708884225681366	2.273704762513541	9.10921758980318
3.4246507736327074	4.671104365990953	23.99535177106505
3.741158823068493	1.7184188436098855	9.643316727747422
2.49104845032795	2.7269637768355945	10.189498335580145
2.2323954005341173	3.34181169176956	11.190367575236255
4.328448942691646	4.4932499409635875	29.173204434319725
4.8620874230296485	3.3376371305725785	24.34182527279055
2.9349322963667275	1.4986029975895088	6.597447505586157
2.060139746630976	4.9630787720824925	15.3369537660414
4.732784786907012	1.6679365763331535	11.840977280992975
3.943182773176009	2.2942460782501506	13.56994741977392
2.754695832390045	4.2663671511072705	17.628815715901478
1.1912759023345787	3.9859790402672126	7.122601166821562
3.1747685536603583	3.3773654475447885	16.083530425626357
4.717748238660034	2.9403266222901676	20.807581115091967
1.6952239970933982	4.021660282117678	10.22642252760494
2.259389303898113	4.445919927030396	15.067595893679938
3.8950905969388505	4.9080628108627895	28.676023955665368
2.1434909571179275	2.6380275613753885	8.481882333654005
4.4080481554485775	2.9231293788178085	19.32794259965309
3.3861363344837123	3.610568745319935	18.33881702501865
2.1169098678720784	1.0018398705164904	3.1812070618860657
2.4694849806553534	1.4512097696660198	5.375611094955826
4.792980538855893	1.6404740231545392	11.794140101217506
2.832202924776582	1.625894786266474	6.907295953564355
4.29341156123729	1.9174778583744625	12.348782408342155
3.4694231914994464	1.8874777262953928	9.822688495571825
3.980718658144068	3.4815860530115548	20.78882184173589
4.337607263121749	4.93931544909611	32.13721585027312
3.2946742585496165	1.4016482009972109	6.926961371051832
2.4855916868802472	1.9615266078816556	7.31333134521758
3.280276566270951	3.0373702597608023	14.94512172927251
1.4044149492662457	4.8385696283221815	10.193039278621942
4.927711170833293	1.0150321259402628	7.502677718625748
1.7279008361212886	4.291146523713116	11.122013499364279
3.247343411424297	3.0326790923457487	14.772225704239778
2.389453283036425	4.468897582364817	16.01733299960273
1.7030127125191084	3.909268253158328	9.986300297664
3.44704483043976	3.590703079830896	18.56597173346282
1.4340598755460854	1.5257081177742462	3.281935190242482
1.3868250030026077	4.684722989551738	9.745336461077214
4.860217612508149	1.867445179339312	13.614284926527546
1.8672089336146867	1.4166321411383174	3.967722284368752
2.6108747466353	1.8301930169731018	7.167607094225013
4.482519193511238	1.1752333410930969	7.9020090124562214
3.399421716843713	4.854679540431602	24.75465458709007
3.246832874308984	1.3924352628273025	6.781506880042134
1.2608117994823833	2.0555523159533258	3.88749692161094
2.2502931129371277	4.659510674880093	15.727897172009552
3.1825761635322616	4.103957086448482	19.59173399923537
1.6974708565797347	4.797849411603137	12.216314325681829
1.9448301743302383	3.3407933096120983	9.745913452101286
2.2224523956311617	4.702896588368926	15.677945683839205
2.8720149274924904	3.9433090411209752	16.987863644723312
4.800090397768608	1.0201561182416192	7.345262381094741
4.4785909217180615	2.921739857775198	19.62791640398073
3.3917218962807216	4.531784005207023	23.05582655951311
2.214727781613878	1.364721479585104	4.53372986250349
2.948470609655641	2.503451091012438	11.072027946840787
3.5548950376259	3.4458481573761013	18.37444277260298
4.260629713192913	1.858448663696751	11.877242395485064
1.3122532112291492	4.265871931870317	8.396856211933672
1.5436286388774247	4.516797834194684	10.458387739323658
1.7415276902809382	4.103388198578643	10.719246257695088
1.3649999302116216	1.1261574597306343	2.30580728090942
3.8829068427382754	4.485554058153	26.125482818812085
3.6568502384355552	2.7927728597977612	15.319128147371691
4.530667709097289	1.8231080847728385	12.389845394811752
4.794170717678403	3.308118616927511	23.78952810582098
3.337890271587886	3.98012878644351	19.927849733905038
3.222506827909837	3.359009190486756	16.236645077033195
1.4841860430810798	4.969345928936368	11.063150806453711
2.5946504644037582	3.787471145071107	14.74074564821187
3.8018236353128527	4.826925424399695	27.52667874656293
1.318558574322943	2.3630286133441007	4.673687459242979
4.0462631682386485	4.9363681293430055	29.96076681994157
4.9871564719843535	2.1404422633900166	16.012080730161546
3.6220359894098895	3.8087078132425582	20.69291515906677
2.2164629485645486	3.0743529291563725	10.221284037428989
2.2150940313706005	3.4296301387773096	11.395429875321513
3.6515812421267615	1.1669743204404353	6.3919523078458775
4.877973917737627	2.5778971034395117	18.862372249783977
4.934232354744888	1.3651631128444026	10.104048001351646
3.1839628069734447	1.81461710915358	8.666510076664004
4.657933505085586	4.34978733761575	30.39153026981614
4.939067891099033	3.873589832135424	28.697884744781646
3.65813021077228	1.8753710641381092	10.290527319197661
1.7530446256618082	3.8881785547609637	10.224225778555807
2.6833500480391392	1.997891068992028	8.041561643935088
1.88308421530238	1.5860858797563435	4.480099926424738
3.5739080361585733	4.082632647746486	21.88643044269677
3.4025456320063365	1.0987104548692042	5.607618688582359
3.957261265148088	1.039831652438024	6.172328280701882
4.42532478586447	4.3859883746673916	29.11413459739354
3.919249304395081	1.492184651878348	8.772365488354847
1.7383306910395708	1.9190691616785036	5.003965232959984
4.19314488698738	3.060129354036973	19.247348631600193
1.5274257565397846	4.194954991101996	9.611223451401468
3.617030248217039	4.972333124624567	26.9776189739679
3.2474422367998965	4.337987718133638	21.13104680787957
3.6480520522340445	2.33252023866445	12.763732865305936
4.1125582959460925	3.8913798750775728	24.00528988189191
3.337972686660942	1.4268968277999612	7.144413956819117
2.0590658924644947	3.740994233006598	11.554430443635388
3.2781873948854505	2.761111735390125	13.5771625302393
2.8856819948715384	2.888099263955741	12.501204068098236
1.7286295451644742	3.6174405791620456	9.3798219945246
1.6264592537713445	3.5617363088273084	8.689528468478352
4.854664263586146	4.183752313680408	30.4660692673802
4.9200277945624675	3.153920009642354	23.276061163900668
2.209446983058379	3.707972170634493	12.288851888509214
2.003611974091062	3.1743381172499507	9.540212792303516
3.484219486155667	4.670316356498637	24.408610883736138
1.2744238883681365	2.8547076876275423	5.457161507131056
3.369886552108844	2.252141885305341	11.38419397909729
2.3726930471218246	4.5228562512230335	16.097024370612555
3.8385076297784586	1.797100030064743	10.34727326531792
1.9267259603401008	3.929598291322948	11.356888562400039
1.672217319185	3.2321357187305537	8.107249990226535
4.002032535182502	2.6118246147035493	15.678910626351161
1.2469303004470795	1.941362201116096	3.631115029071446
1.3322620456194472	3.953484836301002	7.900616693003754
1.5337397228885536	3.915833591216638	9.008804290605443
3.6475857165769736	4.668197680904237	25.541476774536072
2.3497005105292565	4.7100986658211506	16.60098185958469
1.5479404032503727	4.004292476226317	9.297609165573302
2.606035315398028	2.663292109563402	10.410949939114706
2.132437224227356	3.89559105338869	12.460655058919652
3.36393465814282	1.7386709584550784	8.773163244380147
4.4354922572237445	1.0538112132513682	7.011257215428006
2.9600292880790304	4.272157072599457	18.968565087252546
1.7420345828286492	2.310998330686868	6.038758519373702
1.075291040182084	1.5193426263855123	2.4506032696785853
3.1862893437484456	1.158592052827697	5.537414267514792
2.055245322043411	4.890220197000723	15.075903275471914
3.1098572959608246	2.896773644938902	13.51282898169041
4.835452763937873	2.0285933791824045	14.713751193410443
2.7848911177587623	3.5333629068621373	14.76004646270797
4.3027416372209535	4.9667542491821015	32.055990464699896
4.55535629937655	4.727439198142918	32.30275489676995
3.4462382756883283	4.425909945863383	22.879110390276068
4.626528689470157	1.160697941991792	8.055003492650991
3.110716108284701	1.2508333722217602	5.8364812796254535
1.2021110162438946	4.467589568274988	8.055807954119503
3.1696532884236466	2.222933564275144	10.568893022928007
2.0672291387774884	1.2538904544366003	3.888118326369431
2.1571826734706208	4.625729770819552	14.967816170653748
1.0043197664548464	2.1815057730042025	3.2863940526952202
4.242546926524669	2.670702989018268	16.995874136579552
1.2101366146966588	3.0947429556207187	5.617592645506784
4.055361601210088	2.4891477115244736	15.141591073584475
4.800239193491855	4.640291211432729	33.41176161350277
3.265646889850484	3.9706513230283313	19.450117715592274
4.9513797453205575	3.2759001187065286	24.33033824318507
3.4253353801837774	4.302479208150688	22.10615138127545
2.085532475843125	1.709282882084275	5.347147441484236
1.7511230861116698	4.99153910404531	13.111199040484353
2.8601005344396047	1.3528515040510642	5.803936964630807
2.910411766973052	1.0865783226798291	4.743585504097825
3.0450128484441037	1.3866493242950175	6.333547513146996
1.2062381380609088	2.7283276815018835	4.936519353832303
3.879431983599608	1.4212414736204455	8.270414443772093
3.9078785407132997	2.205722010038558	12.929540564713033
1.4798687239281243	1.8565632373717744	4.121204803471852
3.0988131023750998	2.108947174050507	9.802849702746974
4.332487486255677	2.83284536195255	18.40990062173529
4.741763020939079	3.7871231679988897	26.936460890638184
3.59404732320204	2.807537530683859	15.135634120415382
4.378872056177984	1.074780481311579	7.059489324211196
4.016071934952533	1.0171841673896154	6.127627180997242
3.4469913367009117	4.3784618489939175	22.638780092336226
4.884350547818582	2.4222739038720564	17.746852304016205
3.766355619406167	2.22365825079702	12.562631622792368
4.404421063802438	1.2302102013027567	8.127545585283746
1.6751985872962938	1.5474467357584332	3.888420878488183
2.799125135754621	2.0263765147176054	8.50812215527334
4.692883478508584	1.8264486156307849	12.856965798957882
3.8846297301555497	3.9147200091725805	22.81085659929992
2.8615621277593606	2.4917105692842045	10.695276897602096
4.092213751405001	3.173289050830966	19.478665636490106
1.9761038413855585	3.7565724864374013	11.135065981338368
3.624282531976045	1.9513637431890059	10.608440291956958
3.8005902402895058	2.6571590515906145	15.148159137558313
2.920611845052316	3.5303363036865845	15.466113038347874
1.7399542134177666	1.3879440673374757	3.62243869192805
2.1997715989068665	1.427233083550561	4.709380203322193
1.7035896604686078	2.028265568339825	5.182998376362317
1.2175762314157008	4.064160363284247	7.422637588495048
4.6399305698909865	1.302097625953536	9.062463869466434
3.6709880971046633	1.3240683565121252	7.290958764763419
3.152116237910324	4.459071487004434	21.083267460284407
1.5549791587557855	2.2627007997858177	5.277678879250493
3.0507073331178263	2.4777292562321978	11.338240217202214
2.2190941762551724	3.5857511771570074	11.935679332093866
2.9593009701291684	2.1745301396832053	9.652633727909436
3.3511367462322768	2.9571891256859653	14.8649177169671
2.2063559283607344	3.4584372369674967	11.445815250970133
4.646402625280974	4.572436208429561	31.868069404165343
3.611755196701804	4.156652536175146	22.519217097621485
3.874396631848112	3.5547478617600574	20.658754714008666
2.170792227014174	2.9975711306224886	9.760656165416085
1.7345800952812565	2.2065985698812787	5.741282936388228
1.2911006764115305	1.700821979438147	3.2938986121622844
3.2638890076498543	2.063497484926569	10.102540137547424
1.5730340377324643	2.9264562439230986	6.9051229224386015
4.359324742559551	2.2187530227655308	14.50839742465586
4.194758280360581	1.9234180743292724	12.102410840831876
2.6403472754929354	1.8904312122934983	7.487092351328917
2.2136876573895345	1.6621499173630183	5.5192211351963225
2.2348571193551146	4.656939933604795	15.611393047538712
2.097790065690236	1.6606234563714306	5.225459084442255
3.9770642379702297	2.9593788391121683	17.65445962145829
2.0196544005590016	2.5014936496798144	7.578228986319353
1.6939715420120982	3.1417781616089293	7.98312419562092
2.089349447929233	4.22037189239302	13.226747525141112
3.988919560310972	2.613461067496887	15.637328958374288
4.763316192702759	1.89060870496644	13.508350587647154
4.054876152935086	4.299630623252205	26.15170452098218
1.8045568300799208	4.821979540674813	13.05230417194556
3.42806413618906	4.5305292654512686	23.29641733927269
4.154317929440682	4.022680020583219	25.06723760086751
4.18887007911205	4.117218257980074	25.86973855503985
3.992050118504389	2.4847018826591647	14.878581667676395
3.0565168680784383	1.566955028477596	7.184136714093151
3.3792699589400828	4.584430852301844	23.238044187032553
4.974879470065922	3.112748813562442	23.22832525209577
4.250476330408832	3.024425977512617	19.28287654573646
3.050615178049989	3.4869002401863254	15.955786195587836
1.8553796724285812	3.9032860738029553	10.863116455511351
3.18521003665768	3.45732481392734	16.518458545960513
3.685077803638861	1.0859937276790663	6.002957071141732
3.1483173169956116	3.880174909272441	18.324032789751453
1.981834447287469	3.519317133945365	10.4620558904729
4.28547502394576	2.8615735376270357	18.39480288702716
4.330494976966367	2.354804403465565	15.296202961418869
4.062878193168361	2.5153110222301223	15.329103451882172
2.7947722055465687	1.767408294909806	7.409255367699566
1.9359211263616698	1.6896364161263389	4.906504250773496
3.4579672433629263	3.1611185918892204	16.39656681470769
3.2461663256369127	3.2695858735717858	15.920429342350314
4.0407335923220495	4.979484540311686	30.18115568172863
3.491046035263928	1.9831326370627576	10.384810995030655
1.9910375373909428	3.142250168486691	9.384507055995023
2.2747122539272078	2.244808116475121	7.659438795391818
2.0230244183383475	2.326904511621213	7.061076969227071
2.482872005706726	1.3199250556860336	4.915807455590617
1.0943964059768765	2.7323965460095203	4.4854874394846735
1.172832701980195	3.4861816711828624	6.133061803510842
1.291341321962688	2.8156830663699366	5.454011839731164
3.723261274602508	1.0643640075456275	5.94435793706305
4.618409560942231	1.0229136930619398	7.086351570083985
1.8435608194997932	1.007484885116257	2.786039490657873
4.73763279929546	1.1032344000386916	7.84007921840153
3.4467215330425787	2.8226693228628053	14.593432703654921
2.6156788976699907	3.1846391410466666	12.494990096894481
4.787245670240754	3.635460709615709	26.10576531215728
2.638627235955984	1.3707083809434295	5.4251826997656964
4.661754855779755	3.3567589820753985	23.472581226558447
4.176991343649099	1.3643428744924342	8.548272564786338
3.3142409713188172	4.903831781898083	24.378720312032986
3.508130867389995	1.3052108151849726	6.868275523802492
1.0545643465441783	1.945926198709805	3.0781565852484034
3.8031651480762947	2.5646788696167384	14.630845939401127
4.407168925154301	2.421273896857921	16.006444616279236
3.5489269990884234	1.6836352941782522	8.962648128191068
4.623576216690152	1.3878263776733908	9.6250815490589
2.1007500677527817	1.169017062082768	3.6837190085617992
4.660337658481415	4.8166153647121535	33.670580955882365
1.3459217553990492	4.11317657523527	8.304020754610358
3.842536098060041	2.9381662393856955	16.93501475541128
4.468458177401786	2.236282222579514	14.989100376695507
1.2660199913407753	1.4174261511122923	2.6917347653360597
2.497041224602369	3.1070874753983304	11.637788271772996
3.6909945848841135	1.0141030045524473	5.614573047476691
1.3549976491368256	2.990573250250369	6.0783295854910895
1.3678307639705567	2.195771387200274	4.50516548108826
2.2782955670908196	2.3753006766228064	8.117455503086347
1.9128695317360904	1.6827604635368036	4.828351829864479
2.5540144562952523	1.3019482615024534	4.987792021838605
1.2649890948745668	1.3170044944492747	2.4989944850686867
3.877929458060808	1.6257698164857939	9.456930995064562
4.430554723390649	2.47017241750896	16.416351107975427
1.208426591036473	3.4217029102723835	6.202315175100055
3.5574946126052582	2.2326420904320203	11.913918312881481
1.6175235307857003	4.164156592150594	10.103431910519971
1.739377011693788	2.2281457632189143	5.813378278868834
4.760218386133608	4.614485894184462	32.94894089407659
1.0926005092955644	4.4469813423663185	7.28816111924597
1.220367270140132	2.001263259357973	3.663414270981649
4.6203526063238165	3.208312233188628	22.23530068277049
1.0394377821777532	3.6148767373535033	5.636159188081018
3.484590367801073	1.9923720594662329	10.413900731238034
1.1258100627891021	1.4931250986645894	2.521462891619348
4.075733158626091	3.6424937295876263	22.26874871065186
4.451280400224427	2.594050789587572	17.320271155316785
1.4611955023219974	4.147696865899207	9.09089400817045
3.0679674500649954	1.6454957109431505	7.572490920592718
3.077705004830193	2.3378771117351422	10.792944131197808
4.239693148784679	1.844803004681729	11.732097989709775
1.0781280655038799	3.5722653931104857	5.777039366610999
1.2806816862159915	2.3119103643577783	4.4412318957089205
2.96396551852125	1.1192291468064328	4.976034897687339
4.301558552351215	4.499290972115067	29.03094534092726
4.405894404743579	2.615197473270004	17.283425872169786
2.9093883120315693	1.375606819374492	6.003261603358604
3.2659406760794902	3.691446422900533	18.084067539178477
2.5900838849586654	4.381287577286171	17.021853523947758
2.5534827672572837	3.477084457471012	13.318012863675554
2.134345861901445	3.7313278339703464	11.945916182748434
3.774457021166516	4.265609443552817	24.150539270658193
2.503173982430168	3.30721330326782	12.417795442630409
1.1276003149954206	3.795660306816461	6.419981636372785
3.974272396342872	1.4307416414680059	8.529235517976879
2.9006597376709267	2.9300528970711417	12.748629701670476
1.3756120668705245	1.5142140557103878	3.1244566902902493
3.7004832080777033	1.1911342535929157	6.611658455980128
4.21649145197517	2.247895049208374	14.21734538988662
2.3162846631293035	4.465468593657142	15.514944625760426
3.5026661598709827	4.626284606780937	24.30649580715543
4.222648399245395	2.4374489110501734	15.438734613732667
3.2605869857216465	3.957384648575424	19.355095323959485
3.0498324409663646	4.177138194346519	19.10935736327652
4.312380831668054	2.18199003628132	14.114358011025365
3.8606274374425738	3.0052083064811064	17.402984464846934
1.4597278962027271	1.1219654130968082	2.4566463181080413
3.6490642743733326	3.4685411082647883	18.985394163546488
1.9720970498886312	4.682963064537031	13.85288646646635
4.569727727323722	4.4500355052612495	30.50317595395104
2.711216928713084	2.654635781152757	10.795940204143252
2.375009345761101	2.788797021095395	9.93512848279842
4.449025390389757	2.4661046954137404	16.45764360788269
2.4430268317219115	4.56679454557044	16.73520241468479
4.782444981666985	1.6086027886658747	11.539581501225946
1.4950281031139556	2.5814990261274056	5.789120388332669
2.9432728410662072	3.5313109433465804	15.590417389367811
4.24503805481317	1.3278835761336452	8.455374469573087
2.9899594589439173	2.264672645319444	10.156919095926623
1.8890870286275463	3.9812392033200674	11.28136100528311
2.5319951982732483	3.380319961257312	12.838430865796086
4.725901196766072	2.530125628128065	17.9356856009084
3.072396497153821	2.0070397269810907	9.249632740237896
1.0501366205585585	3.8727748989818016	6.100414116901143
1.490518116206347	2.011988864689696	4.498358778638148
2.069291221327985	4.260877548725839	13.225494760097828
2.725745092658861	1.5769652117233959	6.4476077807231835
2.690594381832075	1.9507659897353784	7.873080018376645
2.346448475924817	3.3072613576094114	11.640477558071467
2.3855619509030803	1.637350347434971	5.859001033708208
4.460969586816667	4.542800668798026	30.397943433717604
1.2228848555345464	4.4478310792238815	8.158777900138142
1.234925723452266	4.1173663429075935	7.626962414599759
4.6838128707382545	3.0554049219396084	21.466417348046622
1.1170747782142616	3.402781204611772	5.7017415891800285
2.1119190938724235	3.4964234088360695	11.076245036075106
4.36569913338277	3.064248566811994	20.066380968900773
2.6419075930005307	3.1718867792758565	12.569747649460325
2.4282314848713584	3.9446719545330295	14.367864956229212
3.740366199807906	1.6843041834876398	9.449871657168332
2.9145306827602364	3.3653630945780333	14.712680996664922
4.341933557111597	2.2209460680347104	14.464800392002447
1.7499069328597163	3.1252406656648053	8.203320461552938
1.8247560754737544	1.9163410911549896	5.245282573147606
4.697698110487702	2.0858378841648246	14.69795503083714
4.300148466828837	3.80901986345488	24.56902638893413
4.222726062834242	4.116973967299705	26.077279907589823
4.244129143997544	2.4093686517109654	15.338507570040862
1.1891986669827137	1.8002412542031037	3.2112667496184293
4.139727313713552	4.290184371906483	26.640290137872444
3.1821236345679416	2.8845297062581388	13.768395229346018
4.750284260404094	4.7112529812569495	33.56968632547012
2.6602899285879333	4.1906276522022345	16.722426806423552
4.37129327059972	4.995593106497847	32.755803793632595
2.7918764826658102	1.651823546444405	6.917530969247656
3.2990580778754897	4.167384349452932	20.622664502511874
1.941911861175686	2.2614269938038816	6.587237853675947
4.3527645160110975	1.247504018268511	8.145136836450654
1.8258451290771782	1.929650134260375	5.284863447693642
3.9456998267644168	2.6236656646814214	15.528295737931847
3.9900676642781874	1.3233453343244743	7.920356140742239
3.600022740591299	2.4741377909407265	13.360428466114405
2.5817833292542884	4.847935264599835	18.774477671171752
2.4140077062787264	3.877053739837925	14.038856408438265
4.538992725651854	1.0873104362597843	7.4029412410627575
4.583303767054347	4.5187101798618565	31.065932084381515
4.627477878299397	2.9821679233604788	20.699874142087
2.7837026827558216	3.5135968818081187	14.671213599017625
4.30838283724507	1.3846764417486592	8.948574325151245
3.3737373475301373	1.117612370472767	5.655795891488492
1.0730366038220909	1.2977987111247344	2.0888782821449583
4.026402265694071	1.6670786493573209	10.068493876293793
4.092954440196471	4.4089210341144165	27.068269384581328
2.20162297370154	3.3838976798745173	11.175100309000614
3.886049724443245	1.2440701202716409	7.251777522104525
4.620678499448892	4.334367306337666	30.041576731662985
4.110712793901145	1.2577468320360483	7.755353990908829
4.613262479693335	4.00798409161461	27.734823943580174
4.626646628185875	2.358418054652371	16.367350410615124
1.5163615673880382	2.7504570639138746	6.256031076704915
1.374907916666242	1.8597406692940381	3.8354582537378215
1.912019247568879	3.4544710294874466	9.907522647823617
4.018496685803829	1.190796837289565	7.177819716170695
2.7549357723630723	4.758464301760401	19.66389528964859
4.552293307682588	2.2040590536309708	15.050284919372228
4.484773838880376	3.3318749639180125	22.414058508899995
2.953451831231789	4.104099613668725	18.181890779321368
3.729719046216213	4.7467485367379485	26.5560576376057
3.2024460359549605	3.9433340104778747	18.942471555451874
3.4761235824454735	3.029903227868074	15.798477094379814
3.4920287875203178	1.5600650869588732	8.17168829109866
3.4526154372208437	4.295659184025048	22.246888817706555
3.803945965879125	4.433719930529111	25.29844656536112
2.6057794256033286	4.217034908433401	16.48299420217016
4.698520072716109	1.2214030703499017	8.608180264374148
2.879314302402313	4.756046541976987	20.5412292468081
4.872599294405386	2.5547291957033007	18.672257514571115
3.721234860155244	4.682724288805003	26.13827529599528
3.9790648795820833	2.0835610762404526	12.435937054398947
1.7813229324078534	3.0933928460010613	8.265497423292128
2.054623839928489	4.385564823575837	13.51602905710604
4.78673648318163	3.664152823358324	26.3090009992834
3.0412557867246663	1.3566125713992938	6.188708749667297
1.2320728701724415	1.3410970568541956	2.4784939500272443
3.5493568793332377	1.3418227038364805	7.1439114670613035
1.6974530478665857	2.8975962985383554	7.377800502661303
2.1587938310116384	4.093268501909893	13.254784185895991
2.4905564348876994	4.452466461207372	16.633678494122528
2.960769140598664	2.5716198267013306	11.420958936373472
4.462097222410517	4.2565738982528565	28.489869852568766
3.769089483853041	1.0281576400783572	5.812827223443746
2.8951025547484313	1.563140764269639	6.788179230102675
1.040718518137545	1.094310994191075	1.7083045743842384
3.072583329771101	3.058614194773226	14.096770480592207
1.468827322229301	4.876601705918441	10.74432873792454
3.5488724386720607	1.2685194937133546	6.7527208037363415
1.8715846265604053	2.8710935076113637	8.060241705394226
2.8178029019644386	3.5176997863213186	14.868276999203848
