h	omega	kb	T	target
2.4996862132564317	1.6915891147037492	4.310994286066448	4.466161239981289	18.91906705830627
1.805517909659606	3.3189069300745913	2.9574427835497508	2.5903849810090707	7.19395108293368
1.6649374969349666	4.449192974218189	1.0315208732754249	3.0025238553720275	2.5449940871312133
1.6614459969991873	2.082850848798372	2.9694555063311103	3.7739136806440743	10.93334299862236
3.5482826921090918	3.4970361343954632	2.7879880067992167	1.8429226705663282	4.2137116178692455
1.0272794523842848	2.755544489726284	3.200607030305485	3.3145241677164887	10.384822624838794
1.461334746050241	2.694549355921829	3.6064619136086624	2.758232414411685	9.637402781628039
1.2950868352772311	4.107437225570733	1.6031723191414406	2.477765043480046	3.56399846471121
1.2314001823383072	1.1884684852490657	2.8121032285277567	2.0953857821087776	5.776748291339552
2.1005971202314213	3.0018131290542134	4.126779447878923	4.17362823503953	16.726732134553146
2.9341827783042462	4.32592748571909	2.329223614946171	1.7791463040875937	3.2156916710399543
4.097749225871858	1.9553648643906008	4.207820521374684	3.775992042967767	15.259603224921205
2.5173600923293367	2.7587929320081725	1.8180730589701068	2.2282116804580507	3.5234964879620096
4.094830636497144	4.309077794276513	3.5909110280580188	2.082014180605544	6.159886179909067
2.1966718769473457	2.2287957348807854	2.5300693352534807	4.510670605686255	11.027136673430032
3.0345538822354614	3.552478223769285	3.9055669443492818	4.247419804677288	15.745507517612682
2.9946388068000607	2.6130395470180456	4.6232835215070125	1.9201542484465648	8.269270010043558
2.0615681806389725	2.7722163971206673	2.594406050225365	1.4304414259345593	3.2749111372234108
4.439799383775447	1.9139773563022395	1.600816436834814	2.4726235340822207	3.320426925557016
1.6575709319601386	2.3787600357439183	1.2840420547344653	3.37184563603964	4.023397678588776
2.9837662872237254	2.7612198032192508	4.5526054060295	3.6801353565458466	16.10712960542259
2.727587982418662	2.749364025876845	1.1365606229763392	2.3030364469330995	2.065973257844266
3.428500071027063	2.918103451165036	2.3954111587670006	4.520700883112063	10.052291310528696
3.8136779585336487	4.5843585808202025	1.3773213988709907	2.1910314005101816	1.837316880463853
4.425004846888704	4.8198273861635395	3.8610535191295217	3.3078174049139792	11.149542461710961
4.131132629550643	1.6629063903406212	2.0919469534587445	3.276555658702003	6.322235473846438
4.501650653798611	3.525121008412928	2.8017784769433747	1.2110397907802748	2.2854935225222275
1.9153227156245258	4.906766157581433	2.712406537995176	3.846152799737317	9.702322708837055
2.500627006720305	1.7832334538656611	3.4393766153574337	2.575781970807653	8.508969654868839
4.800030647956534	4.072898466783913	4.7364887363926345	3.6992773838655673	16.011863751322178
4.819816005195271	2.520071160257852	1.7461197675068902	4.416940834068457	6.7862737661122665
1.9125112215755964	1.56393512778937	1.5412451309585964	1.492653908340514	2.070728724637271
4.465596306121976	3.7915566125703575	3.0793136111062216	1.15017115922284	2.3635992979679505
3.8341165761975913	4.668431744506076	2.7060753937038897	4.7833677414485845	11.571976258583994
2.2385218484143166	1.4841502628766796	1.7406842198762154	2.9313481130673984	4.842736279341241
4.128551910163743	4.6219468603630345	2.7270561995752494	3.3161492927825105	7.609664671027862
2.2862276074453183	4.4178430569855935	1.222513321374985	3.81019944116285	3.900409398006977
1.2768634629703852	1.0833122867466556	1.6943725255614548	2.667972258552088	4.4113574066805965
1.6992406551684054	1.3581948082737705	4.452314310357126	4.00329771618449	17.640913668832397
2.278024732117351	2.782879261711141	4.7783402034412985	3.4398091257062213	15.937260326067596
3.1905319693300034	3.3877025248771484	3.2065185944205767	4.136059932435398	12.42082304254336
4.0295632789291815	1.6379092263163608	2.7327601182678274	3.357075664242736	8.658887170406762
3.1812412973860607	2.4047971219903843	3.5795627150633105	3.149323520632477	10.675370944421852
2.8112277422013543	2.437543627212334	2.9689333988807944	2.1249749226209547	5.779308270571502
4.3967376704597685	2.2537797358965106	3.91452156255025	4.474801559696696	16.739983169646695
3.693979488508917	4.33351042695442	2.1938201025307555	2.2094584704405813	3.684369822858733
1.9392679282887264	1.865958573922016	3.5496582493449598	2.3981694676999523	8.227970180824823
2.6695963601270334	3.8826775261193176	1.9433318294983355	1.6856442427033755	2.5198711782337853
4.412307451018443	3.6002352341222	4.792754191104573	4.887472787872543	22.18307530330562
1.2945144198067418	3.5114105881228364	2.1096677133936192	3.7874176599319136	7.633925479394691
3.70659951386958	3.5490026703765416	1.297305923890208	1.9128532442932171	1.5802154008948504
1.5197770353147186	3.994564313001225	1.2908817745183379	3.0818617945295066	3.514752369109736
4.410539793371484	4.7854318005202074	2.0466251471762984	3.95276928063679	6.526152549396597
3.3895375746165817	2.8847471815155217	4.148106127485743	2.6197866726690666	10.107612740475
1.9944892373628345	4.04316188102181	1.8921188222205132	3.2101231249178066	5.454800724738806
1.9299063009593924	2.8077267142261912	2.504121970102464	3.139664214735105	7.438781332172941
1.0340615117270069	1.9910906404903697	4.155596142911337	1.0513568323717926	4.2072194339554585
3.319954038788034	4.4343552268405215	1.2087895125159223	1.2497360758403269	0.6304951379873437
3.051737612496721	3.148722608881933	4.221946822709056	2.971337078464206	11.795694035916721
4.582480284360051	3.620944900816871	1.6689188468568863	3.1513704455852585	4.049000056523652
4.681465641927581	3.6500281079453862	3.575793145390987	3.3645715247334502	10.7224183302515
1.2660096004151542	4.642754952555576	4.373057166282251	2.871375542410359	12.09475836404031
2.4939368925525303	3.3867512412211607	1.1669759426138624	3.3728472220643186	3.3020780879814957
4.974950310126664	2.455501031889857	2.0076802012171417	1.6065734796712932	2.3504425002610567
2.6561688743724763	4.75336682701939	1.4710061679037607	1.9441777803433056	1.9718740747541623
3.2299737670009256	4.742608607091936	3.1332988307770973	1.9854959518300916	5.081561220079329
2.5228038372858284	4.246486696743387	3.0144246425745784	1.5442740329944007	3.8545063708326537
3.3416475163882517	1.133665661236409	1.8426507994691268	2.1453056170378746	3.6592452661932233
1.815306052809748	3.5970794688283707	1.7058641557436192	1.806169459568077	2.5906111490699057
3.4879755395439718	2.014418388650718	1.8770311003732865	3.4287754599072655	5.892971239652268
4.749445587973564	4.938950046536812	4.131998900336426	2.44784976100964	8.362415667441113
3.0420904382590437	1.8110722049367909	2.708557885721484	3.76809832223668	9.773961815835564
1.8485924468423425	2.041955770123975	2.8825101359432113	1.4379162389437403	3.851677549494066
2.495243625453635	1.2906325535460572	4.076864981268463	2.3600755828919	9.3677100019975
1.5443746198021078	1.9481376258425995	3.784112268721587	4.214037770533917	15.708169140642216
2.553605830449151	2.2463349757595634	2.109113068323224	1.3097985347065082	2.3311336329590433
4.884100842142189	1.4466549160527389	3.4932092193431123	3.1324048487299367	10.389511194161011
1.7184785371859252	1.1479327690436332	2.030791573231485	4.427819744178031	8.835910234919176
1.1666034882074086	3.1684733581397397	4.249076001571327	2.445297090013188	10.098882426648318
3.8779884811138863	3.797959079609997	2.8551455997557644	2.268061845719449	5.374152115059693
2.681230147211122	4.545369534949645	2.4359315589649824	3.944305312004975	8.670841500393825
3.5451611541593384	1.8678980582903448	3.564546647872341	2.2911197600664197	7.6511721810464834
1.721299768849318	3.0982936615446235	1.899856873605548	1.7641098261603707	2.9450561678480955
4.0957145187954	4.0216277821346536	3.8288439435235935	4.709670379691738	16.75358502568735
2.766433174746377	3.6580134108639344	3.7362710608909495	3.3183831315903687	11.61051295465485
2.9942116169496376	3.791212625173715	3.2493372653608783	2.292818769486156	6.5832770486818575
4.993615063566383	1.9547842386136884	1.7701185560450892	4.3284698210401515	6.911347316898604
4.159226742035029	4.9860405039016	2.078701670592391	4.675438109966706	8.16178595199082
2.1412278148552204	3.9877673769470072	4.398342167016216	1.3221187266516201	5.1620826580217525
3.4567508799048166	2.575501039711606	1.6244706080567153	4.147349898431754	6.053595594175137
1.059752186907963	1.5519858277418497	4.2124123010223915	4.7065770456708425	19.69544836291604
3.4209013521268634	4.935783166182201	4.54231967520043	4.594386001402617	19.554346900438237
4.357608047026295	1.4533259475115754	3.144579329452612	3.032895279880455	9.042088951267585
3.3686696692206093	1.9339321299459007	2.8701977228700937	3.0304350476488535	8.189815835178377
2.4963957233436567	4.854494411382267	1.4325261817511192	1.0783634936397863	0.776058500301902
2.5418371177107626	3.4704461781605995	1.1889826456683918	1.135571066417489	0.7677159127131845
2.952205782796377	3.4531958340861757	4.242125472220018	4.937589642222432	20.145091258568893
2.9895580378343327	3.5348579409610767	4.909323405195408	4.512738766431767	21.32418545614449
2.3745463819740498	3.0009620629526745	2.8281833438531816	1.5096609275995987	3.727610095484669
3.8579848610330254	4.027237483837543	4.196158819110675	4.145093661157727	16.1863605885766
1.5112654752724914	4.497059666792142	4.59717125561199	4.692968068849517	21.038068427706797
4.648941349102493	3.389546841207837	1.2045145957851364	2.0589073807190665	1.4338506070967243
3.769243077124272	4.51681840259049	3.7657240974775803	1.8541483624198367	5.7148139621887575
2.4023655106014465	4.695051156197505	1.9065823775147133	4.276547895537749	7.2889276081720125
4.374326697609845	1.4048352460501523	2.613083823072685	1.6441815457570097	3.8259016942449176
3.424734333392176	4.424527484443052	3.2369717947561134	2.602941171461865	7.277268009044142
2.1483133562707386	4.679687195284079	1.4808336383504803	1.8559653352400889	2.025540822125984
1.928837239239588	3.80523074758938	1.149841912289431	1.7455042314217812	1.4793211097134285
1.0345530118027408	2.1270717658149283	4.89272237527814	1.153151218576273	5.468744699242424
2.012558706201168	2.6616954978575875	1.9152633932362857	3.379147416085022	6.0550317406677365
2.5691668263846914	2.5224955074563087	1.989837439330432	2.449034856841609	4.375641500963509
2.4093324311766207	4.061706989537289	2.178038277461088	4.738655434414111	9.561806311652187
2.406833756840184	3.7862838183228473	1.5396142907272772	2.521793642003729	3.2024487196430407
1.1182359590708248	1.1656110109032425	2.9771608276928547	3.965397795833655	11.702207235646453
3.6068262947357983	3.31506630968994	3.522395447674193	2.6268306161142556	8.33383136056298
4.833526580026711	2.3392892442496933	3.40932139672276	2.8782462196767105	8.9405688943462
1.9781487667253213	4.98102816586538	3.785797376360328	3.9914246802224933	14.34019091742021
2.980893785541256	4.763666596447066	2.3829966009496446	3.813685373489135	8.004786807091115
1.7931787311912166	1.275179036877245	3.970236620100549	3.3435341206188	13.093489276573552
1.815803427978902	2.331832978727157	4.827585719365395	3.4436620017145114	16.289906823687904
3.9906837501111037	2.3060508473931	2.5221015253132983	3.294997934786237	7.59949067640079
1.7139069167023813	4.394840429786681	1.7256406301837366	4.497525983237836	7.177133334148551
2.034960227107958	2.553872003828288	3.314792170314764	1.8125103298329093	5.604014969361428
4.2370352362139485	4.39594504595965	1.692780893186248	3.75998071222157	4.997271576691632
4.271294935930516	2.8992016435206938	2.535406746362848	4.7027689763986436	10.96513226805483
4.755315277943588	1.7914749446219969	4.49171967983471	3.8479058311084717	16.614654151308187
3.6498177835331234	1.0187480399105993	4.7230835235120985	3.862414378386522	17.948216914533074
4.914259585848862	4.857609805985804	3.4678581280614837	4.901958849455434	15.170361237013994
4.0827393893748045	1.6433178223466514	4.624335535034922	3.8730576335454994	17.38171870667177
4.87194097915561	2.218558685818012	3.93014497303245	3.6880939236850687	13.651625348239724
3.9090411985749753	1.955035085021506	3.4063229410697358	4.400165109569987	14.38845187326642
2.950146367072075	2.3948372894423833	4.5451731600784235	2.589126883949063	11.214757763150775
2.668602576445536	1.7843656937548982	4.095754749280867	4.8012552303536955	19.28826871855055
1.7714655770560923	2.3468365947029697	1.81674073787328	4.168994683348403	7.2479681201492365
1.0686610351011128	1.9419326929346596	3.0702442540562163	4.9408420610334325	15.00504666391941
2.532139436026962	3.286374264145447	4.132358577993983	3.64339205143905	14.403301383662978
1.0141339587881153	4.851856574601968	3.901846491226352	2.8353990803349185	10.676355342186932
2.2533231672222014	1.7795384915402357	3.210822514863016	3.2105462195735908	9.992690636188373
3.85128212759279	2.376706441173202	2.566222303507614	2.6891029643462705	6.198043439691008
2.97784950188516	4.257262332945421	2.52911662204283	1.2741539211389663	2.3182372854265068
1.377486644766987	3.751118542714224	3.690306505864969	3.0730709067507327	10.934356710249936
4.83161763656881	3.4020891231149664	1.845894638896428	3.2602398811064286	4.804471790848232
3.313458467021692	2.6597675167064003	2.7636990916892583	3.0346303549538445	7.705025943360813
2.715506779619562	4.59829070556251	2.8666243813413734	2.15178362968594	5.227960274948088
4.869103782784577	3.6974440989572575	2.408904975738833	2.124123542491002	3.817174976437645
2.2251798309443958	3.216122748670286	2.5437158982241868	2.3701472173907847	5.47740943681913
1.4199175469112215	1.3089106840702276	2.0169860690596884	4.18516060471136	8.294376041632212
4.355758202452844	1.4547842859920608	2.2806837291640765	1.7519946976226295	3.5126778658763977
4.529996195002426	1.6491052471049028	2.9004715877857628	1.7328320542469409	4.4549678555953545
1.9726442845967298	2.9085275950851863	2.5445497829985553	3.543357679040351	8.5673805738094
3.2828103424453454	4.788339658163848	2.160330149399017	2.29633342758295	3.8146396775426497
3.718773406685352	2.3581639109801955	2.798536810697655	3.2325918565737743	8.366611582075603
2.0531744562407948	1.2341580628764075	1.322791647064328	4.374200242799342	5.586853077957363
2.0677330339110407	4.935364201022545	2.2620848361165096	1.4290374626053697	2.488234133602328
2.7734930783873253	2.0734958386530637	4.0644062879816225	4.811208748535812	19.100640739200443
1.2032569749642057	3.331798753350792	1.6386426291293137	2.7745308277228253	4.234897228828904
3.950869820370748	1.8101494499175017	2.4436175737119172	4.324012908760935	10.0073382514551
2.2644660145740634	1.3989496064208926	3.9141595303130448	3.6310258676873364	13.961813565798098
1.9334866704141451	2.2612028022795365	4.91647688146639	3.7937782107558213	18.30627286398297
2.933064912177826	2.82788564845529	1.2748859457334007	2.0588519720665066	2.0198504808685294
1.1796651114722	1.3892114591689677	2.235497829716844	2.4927567803522725	5.443157756944759
1.9931525931863727	3.1358399265686683	3.2894186854907272	2.016155720035022	6.147033752937952
4.351827769565255	4.654775573268153	3.9453637546728473	2.3099015603476976	7.596263617673758
2.4203580637518693	1.163514630654896	4.380487993254237	2.651786553652708	11.393460375875685
1.9777356022765116	1.4112466430205075	3.3313463843414133	3.988842143434359	13.067345788487382
2.153138134271355	1.914036681729056	3.713313038576752	2.93101992516616	10.559134788933175
3.6023468825346723	4.607670517007684	3.5666838292248	3.270269682464181	10.392973659862143
2.964209649491707	4.114746622221958	1.8811742865064227	2.2243900245897184	3.2886385760904258
3.770874181441598	1.4287735606667007	3.6372021248467004	3.2940042826750573	11.557331587571301
1.3962780400340065	4.6290506522661286	3.2329509317390355	1.3297977148372837	3.805318577913862
4.982650868436624	2.4159361363303438	1.170766308801649	1.7425688751281747	1.229978238345103
4.817985629632995	3.7586903736561936	3.74598981022605	4.277105627418346	14.624083465625164
2.5451500402186844	2.103270614489957	2.9403986966069935	3.321728254470428	9.347408422311439
1.5788422479609858	1.2249076841593178	3.7400021211104018	2.6336706556235185	9.696837599917703
1.5801955563739063	4.370205405032299	1.3369315615688446	1.086357639106605	0.9714997639490488
3.134219089699	1.183104654272158	4.302320441652734	1.0897582587320138	4.399596221981751
4.353779086646873	4.252971449189585	1.3134798820688518	3.222895884609545	2.929312535312901
2.703694636820948	3.3715271139572147	3.4638926310473277	4.255405560939511	14.026770576059144
4.441920431623856	1.371271881512528	2.7827467316310925	4.8033873605391495	12.887756211924104
2.020876752328026	1.024723893367586	1.6852282910270246	3.861364112575474	6.3438788011660625
1.8887681745127525	1.1244187793604952	2.18776134332086	1.0874318167623436	2.2140379253935345
4.882628785236367	3.487077884733455	4.047475531314921	2.7901107076900846	9.992143979108848
3.4982175770367383	2.4758282933487923	3.633162659469576	2.5908562685691727	8.740598402161911
1.783727333295526	3.1866200202326014	4.308274472880751	4.16358851612687	17.48936067835663
1.1360803090248588	4.770850340736294	4.139192722380842	2.10740844402433	8.298762070326841
4.900130019326291	1.6338846266239306	1.8479819793747687	1.4115253644019798	2.0230231097344853
4.925916349936161	2.5952864180231443	2.3884428275128	1.4372865098384922	2.5154569516322507
4.068320368566994	2.212064274668622	2.9977283969128146	2.0583415026590224	5.481881608530377
2.200186270413964	4.0537363794528085	1.7870107669277626	3.9758697907057785	6.418790511472745
4.758352951873777	1.5863406040844843	3.3607831884512693	1.3189010998507311	3.8589613182696585
4.7200626283826645	2.4847409823951687	2.3352264368193185	2.4888576642905806	4.9286213823643275
3.5360175585938234	2.841130610194585	1.8627714398179336	2.6320659305476166	4.146854656360012
1.8201252531085796	1.7340599743369902	3.2758662111193004	3.1426468337009204	10.045770102169664
4.395847202038718	2.2535736864989566	2.3663395443536888	1.0223442900818205	1.7159176509841385
2.2237467192524094	2.7987828419563323	2.437667057272774	1.4606444055314052	3.088226262034648
4.968021088642495	1.947813311425924	4.074993017215816	1.652001624342724	5.991177843168235
1.806338077156942	1.447487114234856	1.4277541968184293	4.256882738846914	5.8720890190860455
4.531764171045512	3.1539712311344967	3.5546191555382456	4.3627597595036285	14.398341397420642
2.7239731039364434	2.5636652207677084	1.8525182757176848	4.579526746595922	7.940069785156861
3.5396551353298267	1.930228287506475	1.2865637329947894	2.3082431947415274	2.459108221864088
4.307113332126294	2.88459806088713	3.8132723797222696	3.0102185192609228	10.518461604648355
4.4553795082802194	1.949037042911487	1.0051792619708342	3.1278971754182736	2.5035341046817448
1.5191098016779754	4.713364054835572	3.578830167214247	2.952221091332245	10.005954446913961
2.3682592817755643	2.301447598763999	2.4288874196396577	1.312796430889868	2.774545458345188
2.7549760486846586	3.381575941436575	1.0480322127649442	1.8060249766093135	1.2472310720754543
3.6554359891979935	1.6407687452948152	4.360843480667494	4.902765187391137	20.90645925781273
2.2759134621043358	4.479141850846638	2.7562801303532343	1.9154265078078876	4.50971297059043
