n	h	target
2.376673990359898	2.5282902244812813	0.9563495779345637
3.43796948753981	1.8170607523968565	0.9942408377814808
3.7551927217577568	4.994833183048161	2.9851994328329114
2.6460044284292157	3.3631046822776693	1.4162863973483952
4.3926409922342895	3.7685217821798815	2.6346132496865464
4.0039189464679135	2.07873574046406	1.3246608223433332
2.9983775643436146	4.8956751868295845	2.3362485626088825
2.2002710172054574	1.7528394090893475	0.6138163305844067
4.831855497373972	1.284539901583886	0.987828765446742
1.696776225816345	2.6315469503557063	0.7106501056686796
4.772331871232899	4.315738335378375	3.2779767902584886
3.5417050098897103	3.5553684276048383	2.0040895750222782
2.1488706263499626	4.742333848861248	1.6218942160624437
4.612597624368566	2.12679996644936	1.561321526128128
2.0668987841563258	1.4664332767228498	0.48239372364864797
3.120471163152177	2.2838607946642417	1.1342529946172548
1.105263869803918	4.058456212158573	0.7139157607455117
4.757683117484486	4.518214501045897	3.4212317163774597
4.433468635107656	1.4758011983625623	1.0413377936057906
4.9924602573175445	3.7362331035125536	2.968716402498341
1.614140106794146	2.0801015130226936	0.5343747023562279
3.562870373612165	3.162264510353496	1.7931571307612912
2.728532914172121	1.9488290843701697	0.8462975450881354
1.1320176370424044	3.2061137046353965	0.5776333312760109
2.2414523188639848	3.6879189492038646	1.3156216276209165
1.7236629255644424	3.1022394299923755	0.8510357136199599
3.016162244597608	3.4628272803916786	1.6622856707322438
2.6963892955111475	4.965538909728349	2.1309296651391803
1.0217606430978288	2.2116237329244184	0.3596503966007709
2.7171424711950674	1.5685312489206034	0.6783060924478633
4.1364934486937965	1.3339178743714402	0.8781760012915864
4.447840824398677	1.524235746770147	1.0790001645734193
4.934037346592065	1.3180432990139137	1.0350283405343763
4.515215095010593	2.5554965655022945	1.8364278791234911
1.4739707466486769	4.526787024059298	1.0619377471086129
4.502063139687467	3.8098394797068433	2.7298475297418143
1.2695718838974486	1.3188958708636775	0.2664943071985552
4.91058758041506	3.739813826538016	2.9228301302330513
1.7673650273503432	2.73463917829782	0.7692126540694285
3.290829429127348	4.199119532968705	2.199296290008646
4.307545356010868	4.397197103780016	3.0145738248732936
4.521780961383341	1.7016298569849462	1.2246013947485928
2.815145246810625	3.089310304124528	1.3841478157013205
2.3074080273455326	2.5050340051404207	0.919937148062428
1.2219768525564794	2.3608371791260603	0.4591442468281677
3.89907547743772	1.1948775976590933	0.7414898195424341
3.311057012218209	2.128684128177988	1.1217549960443784
3.386270809016536	4.319895708333954	2.3281721006082328
2.8295169660730326	3.111077298684916	1.4010164540802112
3.970604382608696	2.5773051474816957	1.6287056029077072
4.446141665891738	2.5359053569473264	1.794471102960788
3.8454648759058982	1.4833341464295169	0.9078372004735668
2.7169277404897976	4.735271251546567	2.0475903849867128
1.821114003295432	3.4907347054315987	1.0117520880033375
4.646815105242773	4.891961286600943	3.6179164690344234
2.7450985934363423	3.68689888682416	1.6107914144754258
3.6583593914330073	2.508406531491544	1.4605096210560795
1.753499042738306	2.807276608042727	0.7834492545174052
2.7966561172611653	3.4599321056949845	1.5400214724915824
4.443305476406753	4.927797263076293	3.484810250722608
1.6702375545226973	4.661810860208028	1.2392331580454945
3.4366763726129963	1.9521288558984	1.0677442709983596
3.6586481232969086	4.128307280414781	2.40388002986696
2.6454696470656813	1.2030215985268704	0.5065196979039707
1.152185738526185	1.2395891340959988	0.22731096603269596
2.687027078951153	2.2906701332403188	0.9796134247271308
4.929209997178123	1.5889108310193083	1.2465134752488556
4.33893654090876	1.981070703435778	1.3680545209193895
1.967897132230631	3.1772459363893044	0.9951151941145872
1.098592158547985	3.638662643150445	0.6362069638148125
4.567294911720776	2.381950645877619	1.7314579362247542
3.76887027506033	4.266496479737926	2.559191075068226
2.006611065802694	2.8441208844951134	0.9083043329610524
4.122992236468438	4.230636059325098	2.776120514540516
4.139671976041326	4.543399971265673	2.9934156988023237
1.4926798964397847	3.444166838141085	0.8182217057012918
3.343908856533888	2.0140421126567203	1.0718724546050598
2.3370193686451337	2.203787145578418	0.8196946280898109
4.8012349097284455	3.0560046421319216	2.335216208780295
4.6073219420318345	1.5436010576531165	1.1318887912699718
2.6987813954927997	1.3566798433878455	0.58272709493248
3.796503156533277	2.334135260532226	1.4103597858653665
4.289079460880018	4.438329443202044	3.0297288277817835
4.8439730545282975	3.2558770107637818	2.5100931673901883
3.2891341694534586	3.9959279987362333	2.09179622703486
4.918394463077473	2.988712523628996	2.339524685218235
4.365123200240698	2.1726192170552587	1.5093857790283425
1.891598284853762	4.046193567156268	1.2181357763033684
4.217295686351793	3.772304346142045	2.5319837103025393
1.048807263560562	1.5489569005141408	0.2585563163870336
2.7813669381438166	3.1664535846700685	1.4016886150890309
4.281017733811295	2.183351848673468	1.4876161574671882
2.364428038289027	4.08124505662409	1.5358150000739228
4.735095426570623	3.7942108674014463	2.8593698335059528
2.348855944031196	3.893684603931544	1.4555840356446068
3.6325016977850018	1.327270704743727	0.7673358102128123
4.6024538549495535	1.6880438533122195	1.2364976616435588
2.8252918380169136	2.084995523511365	0.9375373392453241
2.5821671808296216	1.369605460668748	0.5628594571582631
1.0973329773473468	3.702776049659618	0.6466749058603409
3.2961543729689025	3.311528602943033	1.7372254600432868
4.769792166747978	1.7452376680109718	1.3248727438422363
2.535843636604672	2.733472816452817	1.103207896719702
2.2163740760506885	4.9057441572349765	1.7304859943265656
2.7593632244865094	2.181461494021697	0.9580243662969242
2.2515354833090258	2.3634148574436886	0.8469131743152192
4.137916066701564	4.7042601134613635	3.0980836237938334
3.76537289974288	1.0629090030719386	0.6369776728511514
4.683853011783178	2.9277867799004547	2.182543130030872
2.0712347976488874	2.620547722529728	0.8638563668655423
2.4757439891624347	4.848687377273368	1.9105132258148771
4.657318260664155	3.8132555732534463	2.8265193441930467
1.7964818084527527	3.007123444617213	0.8597936078462686
3.413875248224877	1.784105583921594	0.9693672230564432
3.2630405083045297	3.1663625572661567	1.6443839841126755
2.2176534499670377	2.9262721166760333	1.0328292319619579
4.061058435909087	2.758299168458374	1.7827922557097249
2.0643980189322093	1.994181386644887	0.6552065397907457
2.1539340675128225	4.332126913615187	1.4850931952241762
3.6370688782961786	3.3676187226772747	1.9493713222529607
1.5983999979625527	4.0156547751761815	1.0215555121580735
4.784397923650782	1.7616252768177527	1.3414082037381314
2.5357563708429613	2.849839859392664	1.1501331293030108
1.878661385551304	3.4160315256988323	1.0213874341447742
4.192676478821832	2.109476390774044	1.4076223466021536
2.530427557602588	4.163081265083684	1.6765979423954789
1.0617601351535997	4.650052716657272	0.7857862468687286
4.720324696872543	1.2123798249071904	0.9108161147117748
2.602508686382378	2.6477040560801446	1.0966846381316635
2.9272023523080075	3.385422752711188	1.5771964315567173
4.132686749743634	3.5715636975998137	2.349151464953643
1.634437524181921	4.621991903217683	1.202313258921694
1.4642858832589245	4.017372874088995	0.9362420650866397
1.1842735778426348	4.070279359178952	0.7671784395736123
3.857073221728797	3.39494625329578	2.084063360001964
2.330431256599304	4.386328849763892	1.6268878528113222
2.9684304590123713	1.6752741513621472	0.7914671579743305
3.947867704399161	3.6841244537420152	2.314818875912487
2.2526507913426164	1.7281475958260506	0.6195763548221459
1.3358580721390352	2.4839755383125897	0.5281141032175413
3.1967725047461837	1.8224989011721768	0.9272549021497172
2.4095943099197408	2.360576971305128	0.905278542666072
2.9431270102674216	3.848235590362304	1.8025643927652468
1.8651222333052555	4.553430363219878	1.351655854960109
2.4203463837635364	1.3156071236482294	0.5067851397820516
3.1962682720347164	4.165531913185003	2.1190139776790686
3.1058953419545787	1.558137570858519	0.7702163770220277
4.833376924670666	3.0872236565689493	2.3748647944390893
4.186270075142367	3.006940377316621	2.0034208612173403
4.539276408950185	2.2897170095049884	1.6542021118717405
3.1794913785060097	1.249567711419667	0.6323209600039195
1.1795680263874089	4.925393693431577	0.9246642640800946
3.3423434036815687	4.702508619177992	2.5015016899319416
4.863237732321039	1.8060394007334903	1.3978895305967374
3.5311248549184806	4.0701049812274155	2.2873826186404496
2.551107723980583	3.3659456512558363	1.3666459812359288
2.3499373847373644	3.4332613977622817	1.2840540133295557
3.6864215605073434	2.78740817708558	1.6354064219944633
3.8487831959135197	1.4207583826713464	0.8702896256187812
2.0212049393680096	1.2116561984222955	0.3897713298808189
3.68853763388536	3.9542258868729103	2.321324341643767
2.6651121335267125	1.1801616375891235	0.5005841696674999
3.0809270229285923	4.758123937492993	2.3331211639922054
1.4128942763304548	3.4606170598848074	0.7781858718850325
3.72454056610912	3.94393583255973	2.3378825039132667
3.637345317594764	1.3761659884663446	0.7966645371196527
2.5078387526094112	1.1422876445998753	0.4559269035852129
4.369993854017912	2.493859345419759	1.7344944450096875
3.2966618242488903	3.0174000248548856	1.5831695205710792
3.5399538464758846	4.7299775926360965	2.6648748292787405
2.1712565544608298	3.0167716181030686	1.042494344649204
1.7940276311254362	2.2946646223791656	0.6551918390836303
3.266887812048212	2.5279646031689507	1.314393312886242
3.762207577274745	2.3549395050187463	1.4100763890699517
1.8021241134157584	1.8275513846920977	0.5241727337082746
2.9442281541236186	4.053710174266985	1.8995218253544803
4.145289463068438	4.889189605876432	3.2256101269247552
2.5881127067968293	4.924332823994751	2.0283865159467047
2.0038777383846287	1.721909930545647	0.5491636500647332
4.280734295714235	1.5380618606658487	1.04788158139455
1.7155499277349795	4.090756031699622	1.1169328726537164
2.7594535086138867	1.6032157733382784	0.7041013712819009
1.9540621455411282	1.3787620767742872	0.42879314395737256
3.8737344057456458	4.756053295445033	2.9322209015661613
1.4070981479893003	2.96571842747552	0.6641626345143968
2.1758817066640157	2.0198751667009995	0.6994874749193857
1.1822631160005783	4.5142495615858085	0.849414825786888
2.356950073121109	3.0824901732540693	1.1563044990801865
1.4619338549169978	4.407312775685003	1.0254670904930463
1.2819270096762332	2.758927089174394	0.5628901553004918
2.674346506031497	1.1159261990228937	0.4749777677153244
2.6929923745251565	2.6335482460731887	1.128746805623457
4.692749045244937	2.0758031763550644	1.550363851727509
1.0570817510040054	2.4662662383777505	0.4149241039775528
4.502569323810048	1.7085279053569398	1.2243416291961542
2.909922440621376	3.525955923006752	1.6329708202740971
3.621001573556359	2.9365804924157395	1.6923522169180512
4.934329085624165	2.045152500289781	1.6061050205197158
4.6313938620137804	3.7101689881274487	2.7347997931897083
4.320641536745873	3.266930549151246	2.2465095549860465
2.3595629384049994	3.0352872696554796	1.1398599593597614
3.966620923553471	1.042241761025509	0.6579748606110682
3.427577636564306	3.734294487670181	2.0371171067735365
1.9699149733002257	3.9755679192573816	1.2464268342632376
2.90938051722751	3.924483486682738	1.8172018232995748
3.571375687247246	3.720687170527188	2.1148463798274144
3.021502140365206	2.2176755964979025	1.066451367238432
2.840958593703808	1.2732478222243482	0.5757023174741664
2.4209199535350443	3.5229516346267733	1.357398117458242
4.4483350789088085	3.495424828566618	2.4746717023982368
4.884733592445448	1.4577435384728539	1.133292825760219
3.7904098291796022	1.2890202360760363	0.7776175194532378
1.9504743320579532	1.5184577726490227	0.4713712496242248
2.3066451545182782	1.3840525632199885	0.5081050426607672
2.878563609081791	1.9782617870152717	0.9063161614591086
4.8331653795343605	3.3188717103530685	2.5529496688988806
2.726881174525676	4.953969184321039	2.150005872414619
3.3151940342416797	1.0416265564730556	0.5495929177803063
4.6184236683272575	1.0489589312604557	0.7710319715862688
1.8147193526198382	4.341234344123406	1.2538420551653264
4.699917092321076	2.172201387027213	1.6248393016814378
1.7886609287258777	4.359958007155997	1.2411676812037369
3.8245735994343915	3.5123808235245697	2.1379854822142272
3.9459203961269296	4.0818393255875876	2.563447083145004
3.525014006744795	4.912955218871587	2.7562828588301085
4.968356325326677	2.39793942694088	1.8961429493378816
3.1316090754668333	1.2896830923374625	0.642792322522327
1.9160356128865599	2.748010020648253	0.8379961447444052
2.0415370923212275	3.1666818451168375	1.0289205443294862
3.5627296381517164	3.6560005176116186	2.073047469459369
1.955866643249212	4.256028737698999	1.3248414989867807
3.0784304270751357	3.7715854711883976	1.847878568781645
1.260511896463986	3.514982781327197	0.7051642431532639
4.590155272782619	2.7151448985138456	1.9835379768349624
4.8081922834337965	1.644240631879208	1.2582511467990916
2.586813678679268	2.8103930822076983	1.1570505901223884
3.798718427920418	1.0168243734815348	0.6147565759502973
1.146389876806778	2.451677394863964	0.4473174049882801
2.9644572501571935	1.4638552146219714	0.6906586376193417
4.2053562468503065	1.343691042861228	0.8993367606835344
3.7922449175436057	1.6361205802398513	0.987487978082282
1.3818721802642615	1.0707700421353663	0.2354963701287765
3.3974619374846133	1.627986482862117	0.8802895091990005
3.695809409105265	2.9738479253487484	1.7492361925396798
1.1136961056496548	1.2938085016277978	0.2293278678368461
3.1464162809292566	2.149247020732517	1.076273496190585
4.34301342883149	1.2095603876053014	0.8360627212999531
1.0918329508531563	4.301186370918368	0.7474197843827743
1.56291633886133	3.343077601918293	0.8315767163749058
3.3990064911114857	2.82429461411282	1.5278549424941066
4.090753996151712	2.458703396062857	1.600772578090771
1.7835270888237988	4.048633331451763	1.149233528272378
1.258846120976211	4.329984129463337	0.8675191736005381
3.5251640555469312	1.5956213714817469	0.895219037799609
2.68418111032312	1.5381206746814955	0.6570862163908991
3.5914918713359234	2.782745063473206	1.5906273310201662
3.787750676243142	3.9852832706910832	2.402485151334273
4.50011007432536	1.2172269741023207	0.8717959285140441
3.50229081803622	1.194795164444283	0.6659870637725384
3.771280780639525	1.9068450152297785	1.1445226594506366
4.563385151171814	1.5390148713593548	1.1177638837690806
3.0385148705589318	1.2143592748683192	0.5872576622357902
3.5311564534565223	3.621225742036623	2.035132504178112
2.6696137813132674	3.341936833149076	1.419929572323561
4.258305576868952	2.0956327474639407	1.4202739819559231
2.401941455107912	4.801451707467488	1.835503066842017
2.5313473337471253	1.639379970442446	0.6604675676899172
2.3860855268604	3.537199629961344	1.3432774031067571
4.431549321217274	2.3197318923999406	1.6361138165739595
3.863865831807265	4.216240187368397	2.592791013190434
4.8853845420207325	2.2060636257673214	1.7152874870207675
4.213405304945579	3.3668420437636315	2.257751352947968
3.668652907236352	4.148158552659014	2.422044423311939
3.1051001844316537	2.23101257892046	1.1025486646652642
1.0374903683300891	1.1118629961756965	0.1835927309221328
1.0380690245087079	4.123020014480511	0.6811798721853825
2.4694800554049103	3.258746816277622	1.2807851233062195
2.1543231404950443	3.656826944242539	1.2538205578252752
4.5290411427278086	3.882412046306972	2.798517476582163
4.185557458900258	3.3016202359774187	2.1993814489858616
4.55231212804872	1.4144046652670164	1.0247686797182811
4.430039058790631	4.219399691378074	2.974940977165699
2.5696974669442567	2.8158392933327816	1.1516221065661054
1.6434515643993914	3.548297295946133	0.9281048476022814
1.6947572136089848	4.187700890346913	1.1295443227247397
3.691229640454368	3.0348629484274174	1.7829135259072235
3.0661934924794494	4.09593194127642	1.9988141762474867
3.8999654497863694	1.0157424782514446	0.6304701162536942
3.922440086764028	2.7986279308866635	1.7471154911671556
3.714020293735764	1.2349386457616045	0.7299780235092255
1.407488127506355	3.140654532975798	0.7035339165807142
1.4850551594475956	1.6012372625869982	0.37845862282422105
1.522187136709634	1.9141044203118307	0.463717841265706
2.5386458969863632	3.8899910375163578	1.571704367117812
1.4956852990534308	4.434348282003295	1.055577579209156
3.4810036499472545	4.131423668283244	2.288886952345522
2.676066613847408	4.280367451479968	1.8230480038231447
3.5447872861443765	2.183534499024243	1.23188557277697
1.4225600444245825	2.8539301260882417	0.6461510791848915
4.568250079157836	4.703215319299728	3.419517761180242
3.653025537653907	4.966565427171488	2.8875465950614307
1.4589747148979997	4.65530776040625	1.0809766034976218
4.197033817975326	4.528237420105317	3.0247660476107217
3.5706587455436587	2.6636615794710434	1.513726883566363
3.131843720967023	3.700434253388945	1.8444755668888024
1.8709219967666633	3.8925948673639432	1.1590842869985811
2.744144082429405	2.328545186203436	1.0169783606554073
2.8618742536210644	2.6641234471199886	1.2134587679705646
2.8844737897657264	4.28887609544159	1.9689297832292056
2.8965726646815684	3.1267089178208907	1.4414248727356882
1.6854326718531591	2.5386739378440315	0.6809864406092314
2.5278940357218374	2.075018099597329	0.8348354571037682
3.0533932644998227	2.735076208293074	1.329144830847672
1.6568985621080308	3.804482688144992	1.0032557671583189
4.2310913505407415	3.038580370760521	2.0461772964036267
3.079310582551936	3.4494871952267845	1.6905505576131552
1.7346088202505952	4.453892680478488	1.229593136331596
2.9785052210199083	3.1197576220187497	1.478901848538765
4.9700592233233065	1.7490196657074906	1.3834911587583558
1.0160995612026755	3.93496444529464	0.6363516991363076
1.6908536554417957	2.775900045754608	0.7470161247897559
3.6482454236174213	2.9870369296226573	1.734382049216334
4.617224249822307	1.7210410580360818	1.2647140136108852
4.1305535642709765	1.2386209656000484	0.8142669671693336
1.5432278180493322	1.7481707900651804	0.4293723107047551
4.523001951887667	2.3102537068890334	1.6630548861378909
1.4626482864802959	2.2188512940783065	0.5165213000370709
1.99406972977954	4.433333755183004	1.4069896415626455
4.696485777683645	1.6456774592783303	1.2300927641468218
4.475748708102742	2.5522798541969967	1.8180847295854488
4.500538396447281	4.49453689135159	3.21936006418002
1.136286067005602	2.255189304080543	0.4078409372645197
4.017492948664797	4.879737547629727	3.12012303163112
2.2292794295553904	4.754355648835201	1.6868493814161274
1.3963282647675572	3.4242949087153933	0.7609897741636484
3.239601698717203	4.137427016604969	2.133251676660887
1.3917248298436462	1.6835182514827416	0.3728991009394916
2.9473025363922045	4.0887800174942734	1.9179558022171503
1.5857409004502938	4.709394116823026	1.1885498361560285
4.332439547621502	2.1656957405275135	1.49331038568216
3.6835655802357974	4.406582375445078	2.583392717403304
3.268644066361219	2.67060187380146	1.3893028044930769
2.1458120091876114	1.5680494431111334	0.5355148959530194
2.003614121434539	3.5065891491984558	1.1181990016075043
3.3447294571468236	1.308999262223434	0.6968198736299088
3.0517193931700164	4.784752039416764	2.3239360095767068
4.413741620069222	1.701540015513867	1.195278766663968
2.001747949014535	1.7669227046472007	0.5629205135893752
4.763560631913478	2.228256313701828	1.6893396477792748
1.7463669325897908	1.6841060294361192	0.4680853638713581
2.3517848660486904	3.6325604105469207	1.3596607740933668
3.975632766874893	1.0196239759086412	0.6451585128138237
1.7293264286327852	3.00482656088199	0.8270209664600086
1.9007375476061883	2.3157645158009887	0.7005460369865859
1.263497069305969	4.141820272299691	0.832886111072187
1.172606295273516	3.766261085341161	0.7028825734724558
2.2824628297718452	1.0857400203598035	0.3944116110080767
3.7311881193076326	4.291474872710208	2.5484367047183603
3.2886806545196627	1.0034482228451211	0.525214615986586
1.5303255535164184	4.465748401321157	1.087672662830399
4.418736951979467	2.7392348267361637	1.9264047703984424
2.652199468511921	3.59310698962034	1.5166887465961474
4.941705167502651	1.309870525644457	1.0302089830042336
1.8285592797947068	4.187250944529186	1.2185915578041302
2.4951715129712677	2.0447688463115057	0.8120163144158189
2.1687206056253667	1.4316756409017857	0.4941608931138376
2.827852357821276	3.283525177006933	1.4778052786624882
2.2424482482888197	2.393787986151953	0.8543350886352975
4.099696801226502	1.955601475634773	1.2760045617264415
4.174257577788386	2.3738152286102574	1.577052994915373
3.5814514079848525	4.198654947023538	2.393257231245021
1.6717033900594855	2.165166659674101	0.5760639338274912
4.603117418936526	2.0945212153225508	1.5344648644321393
3.7787478336473193	2.5971967501966278	1.5619707383366617
2.6262628717447702	1.7482162879407863	0.7307241955051132
2.5339749673033656	3.7441544630763626	1.5099974327211898
2.4122731738378738	1.2630143950109716	0.4849030538339583
1.805457779523833	3.1120822357465183	0.8942491440808114
3.647916570712658	4.5182387804732285	2.6232169372581184
2.155673450005725	2.277978950585165	0.7815428804617921
1.6724299335781685	3.637828299951411	0.96830073356336
4.614721826566737	4.992663941055554	3.666890937495511
4.568853118641004	1.0173717604843655	0.7397875302825963
1.4719508152702867	3.4710949528543606	0.8131673340743826
4.521948315848425	4.188006703796866	3.0140683324040096
4.35313345476086	4.195370698226063	2.9066480851205783
4.898090226660708	2.031327518655014	1.583532074870045
3.3227626148392746	4.6507558616585944	2.4594782665737647
2.528431009938197	3.2113266241176674	1.2922773119839772
1.886522395066367	1.0474286888779427	0.3144897981196471
3.443886207961491	2.8148462661434115	1.542849647045452
1.0595763255768675	1.1662512859432228	0.19667289628510345
4.059059746400486	4.893680331650104	3.1614125439297607
1.1744872608584935	2.3904201799102043	0.4468303753822994
3.956055770392625	2.6307082418389447	1.656361862900081
2.3091685421803767	2.570218122726041	0.9445952244571038
3.8475511809651537	1.4312164127052742	0.8764150872056229
1.276684648483219	1.4804385046894764	0.3008112954747341
1.0865098120305627	2.589962897692464	0.4478652090560632
1.9171011231382096	3.1830800450911743	0.9712090334993356
2.7043863369221413	2.8076637963831788	1.208464694003747
3.6932529516270685	4.700638688366917	2.7630328983781642
1.4443903344983342	2.4482507345456934	0.5628084362505614
2.3892872345706047	4.484974478746377	1.7054872243221888
2.3802389852755423	2.4323444746795198	0.921437274440436
3.532833787792903	4.307066019154114	2.421725226110289
2.0537913235133263	4.9863926636307045	1.6299073618747457
3.9527388911581527	3.7791693818663767	2.3774676476449152
2.7184177447624984	4.137219838885923	1.7899665972225456
2.352520503450549	2.0248363455715617	0.7581296406531133
4.121477038914715	4.042882831498674	2.6519429153242444
2.7133208014491337	4.644929900119246	2.005859178602509
1.8531622907934608	4.937987708787811	1.456409793273287
1.3213998044403428	1.6322785634637271	0.34328011495833544
2.3550625313829205	2.43297789722065	0.9119283938482429
2.029196183460611	3.59059400725396	1.1596060436974198
1.8120118489555448	4.618258448773622	1.3318625222074278
3.8161080931103433	2.1213780493800867	1.2884241904397804
