mom	B	h	target
1.5561299910103583	2.1408286716877227	4.006930653884636	10.447823399589813
3.1629796757585216	3.7153062152289413	3.6945713874856696	39.970245604917885
4.2043131865483305	2.566561061716755	2.6673941247238697	50.835761653119256
2.8008520337777014	1.0048085982004653	4.346752469881155	8.136140941761472
1.9285468330537952	4.904508595520966	1.238488815034272	95.97176127363787
1.4867047636382411	3.6130488817561592	2.0243029063493325	33.34516998172788
4.28126914732467	2.613617173017719	4.955407203834662	28.375597971931477
3.7468323044160647	4.717780289922718	4.20817303770127	52.78593786151404
1.6902446946163647	3.8400738252244655	1.5867579048895248	51.402986087806084
1.0621315147235508	2.6535620572053658	1.0727015968665223	33.017066209045744
4.781314638602172	2.716356217506036	3.8425256446960687	42.47438849258486
2.9205746882040877	4.9608915682834605	4.585304451233432	39.70724346489752
4.8401175921620165	1.6699968455422067	1.3619039039251797	74.58216105885937
1.2816176311984453	3.9719327722025413	1.2907068712473189	49.561290298064
1.8923552200028595	4.016977705745438	4.0082980220713615	23.83153100382877
1.5844225907853255	1.6166996137655936	3.8710393117692536	8.315390381533978
4.221546404911065	3.898187888520415	1.4827542742959652	139.4681418472657
2.74541787406793	3.2852171271524213	1.5255205774046892	74.29581122287513
1.0979292044811144	2.1416606002731964	2.6976036152115648	10.95359586392062
4.0213527728804745	3.506457394485176	4.1526498028054135	42.670260618826546
3.54304620040443	4.5033452506410585	4.300059772331522	46.6280690144658
4.603067393506128	2.9313928232075566	3.584455142524061	47.305111222394295
4.477283041508153	4.352923687999295	1.1631360824978645	210.5595477758936
1.0508848561592732	2.2825813142739118	4.746445296479968	6.350717223414192
1.5322922345467471	1.1351060895356917	3.8321589672229748	5.7035388202366875
3.5404381206055318	2.980815096653296	3.9751793042830728	33.36147061622105
2.6439773428672253	2.7280088309412758	4.603166683066741	19.690496354131685
1.020816610188307	1.5101962371314783	4.020042192221222	4.819038152743722
3.1662737046497136	2.7372606736272966	3.365250556912305	32.363618369975825
3.312592446647046	1.0722865262153258	2.215607989347482	20.14632323556327
1.1817804323389716	1.7109242187240423	4.767061946986006	5.329992981840791
3.1760378446513213	3.8265053133717934	3.236585857753977	47.185734669381254
2.748553426676351	3.3912606420513653	4.781775797902581	24.495483002589406
2.210530051386413	2.5164255231666384	4.3013589399831496	16.251171883193766
2.567098006682368	3.948611642449719	3.5198588755814995	36.18857514015299
2.6408714222152656	2.616910744384936	1.284069746601323	67.63280775539036
2.814545007421416	3.6233470873992686	4.059483162915149	31.568740513236197
3.1760308647142237	4.477195855163705	1.252867026540485	142.62501130851905
4.079180337730196	1.5140946642988997	2.9507645461965066	26.30275513362552
3.2949918962283795	4.43627666276069	3.380072877392814	54.34464714082674
3.4274623613883253	4.148635214707834	4.708774972946606	37.947211796821186
4.4375606979856785	1.9233945573118982	4.7127656784203005	22.758660973901577
3.2136416747983247	4.47653903952966	2.719273021040836	66.48089800461354
3.4146840432733736	3.1988480363697964	1.3922178395246692	98.5931639649184
4.358538324471977	1.6284348625924705	1.3333012458442064	66.89487393628778
1.5710632191668368	3.6345262706883887	2.038555897865311	35.19886933308367
4.841031378183628	1.257289373916826	1.9924417478510732	38.388166851198655
3.9695954609402273	1.2348130759513505	2.780352633181495	22.15427044366536
1.2205322011047226	4.538625409961008	1.192110248191918	58.39383852849457
1.2358908424760502	2.2576513338657507	2.401336226126317	14.601379108718287
3.022321748154756	1.782631196406404	2.6464043305947382	25.583258803628016
4.026948086363099	1.8175880639009367	3.1876600978214915	28.85422080365836
3.86969102642331	2.15000383390538	4.342646559992463	24.075255476830286
1.9745628887353948	1.6028000985455173	1.0032436881160365	39.6418358407095
3.851904863481289	4.193681751741508	4.04774200554055	50.149668002905244
2.7652521612495438	3.8345223223537	3.5318950250588603	37.72663651397811
2.0712358682048166	4.566139433973924	2.5289584201765063	46.994485856049565
4.287332526840768	2.136220227654193	2.502794489458413	45.985177354243476
3.1504807983216208	2.7579936997182184	1.2636716072754326	86.4063665443022
3.214600894515109	3.8581727323096735	1.476746408611834	105.53892572914455
1.1819458265784308	3.259706878384568	3.527666317665168	13.724561764022095
3.652760421228288	4.59477643062737	1.0814222838790777	195.02941706990902
3.05437731183267	2.3142549916521604	1.2990153817420538	68.38005796841547
2.7626550721744163	2.2513116409468754	4.924395083377128	15.871546907639296
4.886885576161307	3.5501658185239533	4.844879965350799	44.99949613997652
2.522108967423263	4.285204747663739	2.7482554786498685	49.41834367272629
4.145376893875916	4.035060895625909	2.866393843568696	73.33108609253226
3.2702835019810284	3.0591202909466184	2.477658769980009	50.73998426515679
1.5705893997575675	2.753093793904112	2.457643661457945	22.109281004431022
4.880004156748839	1.4596346275166183	1.8012358936817598	49.69396171266154
2.4442116284766957	3.9828004497085567	4.574377624329926	26.742697005510845
4.702460328942372	3.7412032941271716	1.3159587670798678	167.9979687632881
1.0487432220277104	3.2213701299011164	3.73338889401665	11.371465215161571
2.3295019863027404	1.0046768832769142	2.160711107027032	13.611395534237895
2.9229486190912137	2.822498331634461	1.0286406764085827	100.78619397891636
4.350650101359576	3.3647877681033664	1.0488433070127954	175.39252736173557
2.1001958160803684	3.3254715387291385	1.27655673387644	68.75159331262091
1.852394647942161	2.704767116674089	4.252054757190032	14.807250062237484
2.7774272564841587	1.1441364313564506	3.9205285837985584	10.18557960107055
3.573858875780373	1.6171220670365969	1.6094871235266588	45.123477330227956
2.3816208664383103	1.146573086891994	4.3782882944945385	7.837541967324826
2.457308507184333	1.2203309700163143	1.0548795846940957	35.722701439161476
4.788450250482514	1.2744791749549886	1.0761512427620694	71.26302862986181
3.456053767386285	1.97217314096105	4.911231889296193	17.439938693557483
3.911881461664	1.3261322527380277	2.9608729702155894	22.01722662037169
1.0891390972021409	3.670577912521544	3.4964994373187266	14.367929773484066
3.6786792017170695	3.3819415535411537	3.7322930666082583	41.88824266586045
2.769400692926473	2.4050772099086606	1.604672000980202	52.16009919874134
4.0085419656339285	2.309538911754963	1.149212146516187	101.23282928313708
2.596283073140748	2.292145415496333	4.385025425126853	17.05422373669728
4.481857473629505	4.587978189467644	2.81237951157748	91.87880220917484
3.8684453113347073	4.567795682327848	2.8273580257323774	78.53661683050377
1.2793277463887471	3.2114214211075116	3.3191875099092965	15.554540836393054
1.1176619891608688	4.190529312942462	4.293864508187027	13.706951996583012
1.6780964270342946	3.0735401162268685	4.583946606235107	14.139241500325602
1.6912275098919018	2.407213599326245	2.3715089745298057	21.5725634052001
3.7714586612249352	4.6083739969059465	4.480287910747158	48.74847226792137
3.473745947340856	4.0428888242338665	2.2027519147230774	80.11874329021832
3.4227001940229487	4.439992964948268	4.271639272592399	44.706063927855595
4.1801025591016	4.763381598217616	2.031312737343517	123.17863415432659
4.3193948141373335	3.5494356564301754	2.1349616958895306	90.24060259660955
3.9003114695964345	4.956193538023512	2.955142129264518	82.20136662925265
3.921879911956821	4.1942802796181935	1.2422003587176582	166.406372550519
4.3534126120946635	4.59745521585597	1.4705818675210014	171.02830665306655
4.166647550644015	1.934597608480359	3.3898348946131565	29.881935943661666
4.428608943275116	3.8229222351102714	3.1688888217214117	67.13757615821139
4.319200280514822	2.7811511095034964	4.785611113414048	31.542810633077664
3.893159161122163	4.308282750067042	3.800455592601312	55.46008857106894
4.397793364557994	3.917474208991273	4.411744710740306	49.0727567510591
4.241029755467896	1.211502462712437	1.5784516832922444	40.904792341159066
1.2697549042097251	4.821249647899338	4.823891082595622	15.947473518303491
1.81408393745768	1.4595970395688194	3.2256716607168	10.31525710430669
3.6908335427045658	4.234997295364755	3.3555358031773164	58.53634250509588
1.2405696954569367	3.6751868225302142	4.700502912839668	12.188945258568499
2.4131564178757667	4.523634750501709	4.987676456503724	27.503286653187022
2.351165903061213	1.900797699779184	1.9135155835233784	29.34925173114066
4.260629124914181	4.718617590859225	1.7833995762035149	141.66080948262243
2.234005807179146	1.3006334634408288	4.420830304929441	8.259338025912554
3.508590367267962	2.8201063833812468	4.915440578146057	25.295634179670895
2.627766387776077	2.7250326745199622	1.4208361779772123	63.33216353096047
2.3413452177339895	2.0188658038990517	2.8644370622408664	20.736883328461662
2.2530803381066846	1.2068753191325439	2.2990043351869063	14.863091705946422
3.8008952220928416	2.5545812132623857	1.3693890132878024	89.10224295117813
4.189973452761038	1.6293455699660258	4.923091531873785	17.425948615912546
3.4630916120364237	1.5235148020605402	1.5605945402046024	42.48449295155727
1.4743124669026049	1.0075531368427062	2.8073772184396666	6.649157037992151
2.7183279010417283	2.173458117035654	4.266304621535353	17.402479100091092
2.2547915571105315	3.4774549498944225	2.1929397124620773	44.93151724567415
1.8354991547005808	2.6526497540007186	3.555155005653824	17.210180418689042
1.2183314939436287	2.370227244612493	2.097345156694045	17.301964366490115
1.0143682242058705	2.1807787422374583	4.167557485455896	6.670148552278803
3.752919051996256	2.778904557494996	1.1261353495592663	116.3756449553286
1.447472292777075	4.1735539041890135	2.3253868400787643	32.646072445048794
2.570566539180851	2.8897064185629837	4.8448839240419455	19.266776532360844
1.0922101729545006	1.2349430392150529	3.11187210722426	5.446797982951796
2.4952863784589763	1.5861489306280732	2.150516522168309	23.12764641635593
2.9668201978548248	4.0061591178624125	3.0054644629823746	49.69557141004822
3.701379930982011	3.6913954454964695	2.5382625914293007	67.64373082724332
2.7988206856901328	3.920891620187948	2.9946996943156607	46.04860717352051
1.7268492123068897	1.2507995902019902	1.2429187360137748	21.837819721264594
3.8467359564202863	3.473719344984524	2.594884733791301	64.71111711805969
4.107364538037777	1.9755829220734695	1.06664670933035	95.59777372984716
3.1321797172486163	3.24528944323364	2.5487122618505618	50.117473063715096
4.7361897077064965	1.8912030445010315	3.0246471757522584	37.21366043113721
1.9305586257492469	4.110732000881108	1.3578108701366904	73.44677673815738
4.8088015510306334	4.286434692674811	3.199563281026792	80.95659362605505
4.827278243937557	1.448632040662957	3.2010622822669395	27.452137072468137
1.0592113425693217	2.6139567507126427	1.9885265568731567	17.496834707973512
3.729566527904464	1.2992715335099172	3.69804161997698	16.466312421918367
4.238758263689354	3.2248589430756627	3.5209550386110617	48.786398321860354
2.078208481798464	3.2331552979290517	3.79436985973353	22.252862307039344
1.2179540792711203	3.7934773667265804	2.809234625429041	20.667610243821766
3.2077437443041115	3.8254661342541407	1.1859363787878334	130.0266881669571
2.2778173601064937	3.1066973739755497	1.4910996470786595	59.637721897828435
2.5747411394443254	1.1664872494457843	2.3501493261135167	16.05935041487227
3.7217295025306063	4.411404741865441	1.0887935886920648	189.4898796648547
4.066647069189656	1.2131646425956446	4.519079762120009	13.718798736270342
4.172048042161011	2.8170357741118037	2.510397747749642	58.831373866832074
1.387362284877947	1.2678375073535435	3.5785999501751538	6.176610171341653
3.549533973282497	2.7786754907548032	3.573737778472004	34.681378278042075
4.690225586071064	3.338802323424856	2.483270481189773	79.24470928448144
1.5484909199015258	4.153406107701765	4.808642901352759	16.807394641814593
2.6828382898368024	1.4791342544206705	2.398318637636761	20.792421589342414
4.620025615267711	1.2603069202422141	4.238677357792216	17.262361553141783
3.9430259787010735	2.3630339067506734	3.6224728315866943	32.322453459190115
2.2765000236441484	1.1936176795112607	2.602223715454232	13.121942654930233
4.460791376954983	4.55105196681378	4.0705206159274105	62.67345150776646
3.9752818883775585	3.93024799716022	4.108243611693515	47.79049848556706
4.542344132265168	3.879533140895595	4.100394251535397	54.006215854113655
1.2279794749890942	3.2308860093648213	1.9365517345477208	25.745036035200066
4.4813613699893455	2.067356991160025	3.956885979399949	29.422649031394233
2.832822193816521	1.1112823805393073	4.048677461198741	9.771031850041645
3.57777246915692	2.8483916819529624	2.1131182492013183	60.60360934800354
3.8258856473654483	4.681050603946595	1.049985153770804	214.33940797471683
3.9892652443730063	1.7654609214400323	1.959013628832905	45.17762839256158
4.8279416054302615	3.759925796318848	1.5367065450480428	148.4431650588301
1.17864321522879	3.939581622327935	3.9978745420340793	14.595304703456108
3.340713762065997	1.7790371207105633	2.705862855465179	27.601225117321796
1.400673418979153	2.657494959218308	2.8345415642722678	16.501991944613753
4.797562466038341	4.677818492194191	4.307483130556436	65.47119731732994
4.010131703404482	2.8406795710894297	2.5888070311282614	55.295662894178
2.5401048295843838	4.172913196038017	4.340123199611686	30.69013489358382
1.6716067742115035	2.2164901963188623	4.346741497395956	10.711393841158106
1.3628560121870588	4.412572298932881	1.3017020819669836	58.05505932670617
4.240868099230378	2.070784615607616	2.2327080857117623	49.427382663172644
4.732244458478099	1.1233234708431303	3.283498300168561	20.34440874301418
3.6873973178308534	1.4226255682914384	4.144113243764752	15.907018812565289
3.1944369868836326	1.5240423885504328	2.650448930124145	23.08244426301087
2.6372382874521065	1.2101988587740775	3.7897659273526254	10.582873098269019
4.224381582463668	1.7931349148694735	2.6509869606224794	35.90693867012069
3.984464608596493	3.8449759845776303	4.3359334460514125	44.40080681174136
3.849126365810264	1.4647727002391742	2.7636398551052013	25.63662337110793
4.70913065688599	2.8949653184508084	2.521054173710478	67.95349391892559
3.6392166084179913	1.1958427593040608	2.5622999824973296	21.34331502181436
3.1272508766858	1.2060378610996871	4.126794023950178	11.48472857707466
2.13761782720073	4.770863410587364	1.873495005641594	68.40445230489097
1.1238055696395604	4.09859544513869	1.4388583082162896	40.227039173877024
2.7046275842498213	3.4135583268368435	3.5022688926824697	33.126471445053056
1.381257595424676	4.879094156751184	2.9203668341261992	28.999221206898497
1.9977426972223051	1.1004607248023914	3.3427013103036423	8.264686635650023
2.69063649986667	1.3757390466541617	4.510022768310466	10.313883527822686
1.6380817302450352	4.98961636553567	4.106332978961835	25.012576106921443
1.096054748986977	4.150684666620066	1.2179350466023808	46.93942066400147
2.4042729431183933	4.38683733402913	2.576832654364848	51.43502420986077
4.169996411953655	4.0324536191837295	3.1283472065530105	67.54605324100955
1.5706052183358592	3.666616171936069	2.1030441312921453	34.41073613915975
1.6272379576725369	4.8395813387157	1.2642094291898425	78.27979839322877
3.464451072719257	2.7622577187660355	4.926565012840542	24.409802968585325
1.1208315462439429	3.841014521500607	4.527168624768492	11.950043545821975
4.122361297651132	3.5473438579119203	2.3566441641262825	77.97676114959111
2.8437490020277387	4.004654001832955	4.069983921421678	35.16198881955592
2.554055057026403	2.4748851755796246	2.857107637545508	27.801521938810343
4.861024286907	2.168950379474905	1.8947321526545609	69.92612246961484
4.988256463310531	1.5552246278361743	2.021640950378656	48.222279599649156
3.1035595633554887	2.0529160087586673	4.584291413517738	17.465012996964287
3.060727241438774	2.08077820621612	4.736464917749128	16.896858162888027
3.663033617310001	3.1925420175597785	1.1498198989767228	127.80786198180395
4.684318504068105	1.265551834018111	1.856985226104837	40.11693729738712
3.6888260566180135	3.4340386506732803	1.6774693072537965	94.89615963384465
1.8713235677603033	3.988534188335621	1.2721259138350542	73.72961578601063
3.1184928475924645	1.821885598554836	4.760395056453292	14.99797839699044
1.3095490363706443	1.5975903456173546	2.3824137458763883	11.03519140945304
2.7400986211529093	2.795658750892629	3.8290058517763037	25.14051597350079
2.354182751267416	4.180029960092441	1.7271439300588094	71.59800170038405
3.66074733405376	4.6878668434431034	4.824923586659058	44.69556651701845
1.8087635708828205	2.9562391821539173	3.9641580767047833	16.95041248617263
1.4080080346336945	1.2064302442578645	3.6210402188815336	5.895000749097638
2.04679323808579	2.9837538878190477	4.855636237646414	15.805225320607564
3.3353201522527605	3.4152025821434946	2.8744516797859023	49.79765008933535
4.610016871823362	4.169612329608245	1.1916487220610956	202.7028269466346
3.7379549066287083	3.766270262705656	2.9300488787627716	60.37825230264473
1.6296622056124557	4.734707657097941	1.3117595649167253	73.91734970238994
3.0432254414374293	3.328306674636087	2.077815450747111	61.257653162154895
2.4838641563195845	4.570046070026661	4.227341687267529	33.7435623897819
4.338351056230943	1.4877520404720601	3.887608830588265	20.86327826659485
3.8961627447921408	3.529402933974904	3.5095860877070946	49.23708075361185
2.325702330632545	2.6422614550643684	3.1554895749660696	24.472201043374106
4.901599824873543	4.97712620153683	1.0369753341738497	295.63642545212525
1.4962783654885792	1.3844570569157724	3.3946521418521827	7.66843025946949
2.223569109345608	1.9201097483864065	2.0193376267132725	26.56914695644884
3.687494826672447	4.964421562460943	4.6133780249341125	49.864434063637034
2.7985102493133174	1.7340532471155616	4.5835803039302885	13.304371106042307
1.4472354225568211	3.51327317913769	4.799144934124895	13.313648974288409
1.7776204977704944	4.806863061388493	1.5013347544690978	71.52092543982909
2.59661574863107	1.2683469364200808	3.0800901490046533	13.43668658750044
1.9861772477680468	4.747067907264387	4.54226504087749	26.084399274725147
3.070358255448693	4.363708518119139	3.1677957604263103	53.149291176210454
2.8086009026633554	4.548195207743259	1.7083246892439532	93.965531340785
2.98778556402893	3.4032329192186626	4.617380026532059	27.672942588989674
1.136515750476076	3.440347695504134	1.1075961344871263	44.361500533027744
1.4328587201958594	4.6340334506155285	1.2242369567937632	68.15644249515158
2.17175441636971	2.7001670966702793	4.011934527077719	18.367810123592808
4.540898758829961	1.4021265200227375	1.4142212413783972	56.57460507032975
2.8863057520873654	1.2420690465203992	1.1798200475241591	38.184065502336004
4.9112470411423805	4.596879361094111	2.4045951448995964	117.98391002428309
3.885452431827608	1.223237590094388	2.114871883370229	28.240879354622503
2.6737738668533266	1.714328820996348	2.970058183751596	19.39383549511124
3.3422556888759773	4.243957229521747	3.9134781754663024	45.546773514757355
1.8876704197729561	2.923983442277152	2.7625556863112317	25.10729366652915
1.4209367222695937	1.0110694501117994	1.2406736510983087	14.551508972732373
2.455396451833169	4.26053678131455	2.8691036566849433	45.819417941270935
1.1980999059469075	2.1678481695223923	3.3000922682123845	9.8902137446681
3.5479086076281883	4.513916772859818	3.1739774934481164	63.40623888585691
3.291606922973607	4.977165014542591	4.44020986632848	46.365652217372215
4.6759895087251415	2.5076465732181816	2.5482467191978704	57.82401526564768
2.6651101759493727	3.4308009048229264	1.8113557904577584	63.43322381009165
1.703292312793507	4.9056956377298535	1.5668437995200777	67.015297060471
2.530248646128616	3.999271241991861	1.9716759923971203	64.49386096136736
4.1000168246879145	1.8379672017602795	4.486825126270387	21.105425722770832
3.114922702902485	3.298698027080088	3.4835441582633417	37.06622679299149
2.2215514015463453	4.770416627341162	3.709090214147795	35.905017587834024
4.848248826689437	4.683873245141219	1.8823152047149565	151.6029137690619
3.5002454735494752	4.539405252438278	3.78863581516956	52.70168028680678
3.940854443504765	2.2474214045399368	2.7653801023125952	40.246668589042656
3.207962596019444	4.180650554089836	3.056578471922189	55.13755168120698
2.2350760489955905	2.020650823292872	2.077528138416123	27.317850639840582
2.768984188293283	4.438425691240639	1.9030127859680983	81.1554306833676
4.67046259814286	3.8692105249132003	3.090957317763001	73.46815185080263
2.1965228791473463	2.166824755480788	4.267854592296271	14.013924375735428
3.717198502720069	1.8676855885916492	2.862155738645034	30.48148519135809
3.7727274710316383	4.79541641655015	2.816290840493379	80.72612785019608
4.443772875806233	4.196939729070164	2.955501069763576	79.29820001159713
2.2390293123599623	2.186460051134941	1.5046702809033392	40.885550228985295
4.607439988882735	4.966009351297885	4.9211692034318855	58.42635414741471
4.040981879822815	2.3783802200872146	4.266416128018844	28.30836841432486
1.6466412480967083	2.7241132144120437	4.857077765041251	11.605368909895134
4.221105999008558	4.5058466987746915	2.416262253106044	98.91643699550664
4.4068036399506685	3.096532792156632	2.8918272291919416	59.297571078863925
4.72685847116791	4.023756811706192	4.362730108497633	54.7842651950663
3.088267537607304	4.229326381775722	1.254619720085599	130.8229301992847
4.013278743496977	3.5877659029024174	4.271662094329787	42.358092660766346
2.3027828884092045	1.316681749645185	2.4275495929924436	15.69551472071815
4.2930321841695855	2.263534472495444	3.4276824416627623	35.62546498676494
2.3241751532779897	1.262021258941452	1.6665911902782562	22.11649527808589
2.037787286930557	1.4278182068300498	1.972639320700404	18.53505770278715
1.7704756007308655	3.277856220190652	3.3679678398149435	21.653184380019844
2.9632187780357846	1.2060741583977248	3.321520336307393	13.521058059483586
2.7008236961752057	1.6018656023172952	1.9417816074468257	27.998308329718327
1.0484752018974328	3.410814518795698	3.574790111570314	12.571166608416533
3.4926115728483254	4.058335300282364	4.5652777897667765	39.015831736170995
3.4735939844142716	2.7562338073576664	3.0334057111970036	39.66198749673556
1.021936195485481	4.181335779153923	1.3989877832548512	38.38263341533421
4.163498322720127	3.7351412968901	2.205955683914413	88.58873698185383
3.2143195551659	3.809398515377291	1.3134375544946524	117.1509711046204
2.1964817247498294	4.850557847575679	3.8529849527553983	34.748161681140644
3.5408905380579596	3.378532139120606	3.9355921581308135	38.19797440819056
3.1600359619268663	2.2848301264395308	2.2457395512518943	40.401400293141926
2.879749709214236	2.829956979882997	2.684147442120337	38.15382403654943
4.181930317617937	4.326416022992312	4.337759683238938	52.41425852283516
4.54776514799687	3.846753246803333	1.522231083371799	144.418103098662
1.6154673160656738	3.2340125508939015	1.0645876341820548	61.66920128087601
2.2529546584079	2.7161298018392204	1.0121544836129341	75.97418202128272
4.359136846671438	2.8462120911229087	2.7698254852993425	56.28921854333635
3.3289310574441657	1.3452554505250154	2.0967194704890297	26.839788991080326
2.798947481011687	4.5641987796170325	3.893286388954519	41.23374801712578
3.9522547698143953	1.0624877706735911	1.7361218537731684	30.39474697416791
4.637064211979332	4.517576707642321	2.2016452314631043	119.56695533006132
2.0800443719115047	2.814202123514281	3.692268334071564	19.922530220277018
2.129132719599759	3.9116755379984713	4.167845127793299	25.11099083336677
2.650178645401418	4.651952795256217	2.6381734698328922	58.724180480777925
4.212677535313253	1.9967897534028043	2.4416074626929376	43.29368735153884
2.7555716077393373	1.4906330012818363	4.338563648663712	11.897242780907552
4.728172127501582	3.391348000888076	2.734769273136467	73.68088060621568
1.0040871175088235	3.107833626636584	1.2749462629944563	30.757224330609183
1.7052603569899532	3.7056003860499738	3.9383502754484416	20.162519637654306
1.8380843076150828	1.7836009613755068	2.821266326211872	14.602556787878928
3.1299669251230684	3.8365415894825823	4.070749563857505	37.06936424678975
1.9941303217430475	3.8689665237988806	3.337992381813507	29.045110433914413
1.3831830077322218	1.5174611697390952	1.866800801841012	14.128924910772007
1.9493618183500097	1.627635479435969	3.3283977188830427	11.979101695240926
2.455364302589637	1.2560057484169973	4.1815479971388845	9.267878731860582
1.9832146521713243	2.5129725893902366	3.457184980906153	18.11526619942366
2.2340071717623435	2.74322523484503	4.65394483025322	16.547586634856653
