q2	Ef	target
2.668349484837814	3.341305721677231	8.915771401123077
4.860167978374715	4.26076978827982	20.708056888224
2.5225352377782277	2.7699011971104284	6.9871733748751526
4.533789506904791	3.0777450319819217	13.953848130927987
1.520548478668271	4.582819963839893	6.968399924027332
4.97207761415538	1.5286325285473832	7.600479575460181
1.1647751114989289	2.647724121921569	3.0840031593295985
3.565103875447962	2.3361028802385344	8.328449431783543
3.460997257009692	3.3298138894329545	11.52447673768023
2.9574168645416554	2.203073282856814	6.51540608054189
1.6567450136274169	4.449977887438293	7.372478675765659
2.2957568304376195	1.7526941670523946	4.023759605678709
3.220445090515625	1.8058179592968393	5.8155375813824515
1.6734415719824072	2.929419182630137	4.902211841975994
4.667805793651251	1.5547663262145672	7.257347265278227
1.3770948609432323	2.9869588622772114	4.113325699090792
2.692269108120963	1.000154432454937	2.692684881848681
1.6132695857643653	2.4510833670403183	3.9542582482190602
3.76577548026322	1.5715681499827538	5.918172804767685
3.5000259257103945	2.825361357299136	9.888838000047283
1.0457557957755492	1.1137239909863608	1.1646833184682623
2.625937985551248	1.5402949150574647	4.0447189264008285
3.6862473726444343	3.9871778505832896	14.69772387597874
4.782264887002935	3.905134961435504	18.675389805080574
4.6662853221864555	3.2895826754534827	15.350131354587436
2.386476791630809	2.673291711694865	6.379748627218794
4.570842171141923	4.2984740271295685	19.647646354762077
3.363563323900069	2.8212950074757432	9.489604413047783
2.534596955255061	4.474218042005949	11.34033942641554
3.200431668140378	1.5096936082658339	4.83167123308309
1.2725919763968123	3.5256375774723785	4.4866980927744455
4.055242939362115	4.287349138570353	17.386242322767675
3.5384324303728727	1.485626911579199	5.256790443366528
2.1908326184876787	1.5548955311597186	3.4065158480054363
3.815726036522882	3.7882882459315628	14.455070093854664
2.2098183150254176	3.852642449174851	8.513639845430967
4.964735420154467	2.1032350835803637	10.44200571636297
4.415826805847108	3.0429855387248064	13.437297111706105
1.5064392854074438	2.1182787449100613	3.191058318776089
3.682550961066261	4.878187187144292	17.964172914279327
1.098840232609696	1.4796199017772302	1.6258658770428271
4.977515163075227	1.6943517483801231	8.433661519145081
2.702833948071611	3.6054614497000816	9.744963604712868
3.190606119974718	4.212801182286341	13.441389234439528
3.859502053391596	4.242362214042872	16.373405676329384
1.3779844778104606	1.4576084487373795	2.0085618170854938
3.778106809039389	1.5062921594880727	5.690932664164532
3.4277185997120516	3.0233965102574984	10.363352452514137
1.0901890393954499	2.63765368210467	2.875541133951562
1.4835831698283648	1.659357288033533	2.4617945452585883
2.400085378567976	3.656876790212393	8.776816515413357
1.8457395773460008	3.975478085382925	7.337697241062968
2.7488429447460714	1.7896318862442913	4.919416984195223
2.244199476504021	3.6991796508135786	8.301697035850161
1.2851837880618286	3.5131227956276856	4.515008462411152
2.921622835015493	4.573421302266569	13.3618121108483
4.794226692075772	2.7885539030974087	13.36895955452167
3.5090356307664123	1.6326288322029332	5.7289527440166506
4.5984915842016205	2.7142138761810286	12.481289667341722
3.011011013123725	3.962218769345268	11.930284350904136
1.432343083057169	3.479293747629152	4.983542333340671
2.3747921800119944	2.2467716318891204	5.335615701683071
1.2682225786459422	2.023949835785124	2.5668188797894405
4.7917075912879685	3.992110410840073	19.129025760882108
4.6618870398158965	2.128611948369824	9.923348454902547
2.8590906907170437	4.54896834516945	13.005913048040489
3.4417909975764465	3.702028768281565	12.741609287440513
1.3232818754909346	3.4488901051065413	4.563853766647512
1.1607417134135811	2.7069676531164872	3.1420902718335726
1.5518938748183095	3.05636689346255	4.743157061161996
2.693731933570413	3.2610699550007016	8.784448275392421
2.9813402013371517	3.090926145801153	9.215102377841074
2.6344186215953225	4.663062087797329	12.284457597748446
3.994289733981536	2.9375392498432586	11.733382868816753
2.790102842512669	3.948051006316488	11.015468335108638
1.5405021759776347	3.462958968860205	5.334695826850412
3.108099702856232	1.2114808244193505	3.7654031903938057
2.659520245322043	3.1315467854936614	8.328412075193556
4.615780043352591	4.484306300184314	20.69857152867105
4.637696721121652	2.414740630216813	11.198834703115747
4.099971680335214	4.588536277961259	18.81286879383191
3.2254973551792037	4.562144419307441	14.71518475842172
4.782689978378932	3.8155595618026767	18.248638478141565
2.3869923650433833	3.610443617727797	8.618101349935861
2.619817950733167	4.3652276095401685	11.436101650509364
2.3812167378636793	1.422125040252249	3.3863879491837126
1.7522020254992037	1.5548338536265425	2.7243830276391603
3.3814094531725343	4.339451404571987	14.673462001002548
4.368591084872934	1.4365893558311384	6.275871452507262
3.9315015828907622	4.6264824912197735	18.189023237446946
1.3499659039996206	3.771007968587473	5.09073218130396
1.9984541739156676	2.311709867758211	4.6198462341034325
2.3215747514991545	2.806896891468791	6.516420953295407
2.725617759357288	2.2707093580667785	6.189085752685598
2.109372607564446	4.248510185493176	8.961691008237848
3.8223867324581926	2.765052191776734	10.569098812401831
3.0059886298638894	2.3411760554819683	7.037548603288387
3.67994957246364	1.9295538275617776	7.100660782781542
4.647318512471534	4.029168948864246	18.72483144593228
4.864046312819699	4.291721341079535	20.87513136472753
4.812563222423408	2.3831048139519906	11.468842582805527
1.5830937954514366	3.306298140578799	5.23418007226292
3.4265232467588898	3.247871918120865	11.128908629936529
2.3617448593458814	3.926032961237023	9.272288163824028
4.572465083117102	1.9779035958604108	9.043895129843486
4.543480600115787	3.638373885181572	16.530881163290374
3.2345570902749485	4.437782301588552	14.354260208699932
4.7436718993512414	1.1254589605158314	5.338808044872008
2.9430089533087718	2.44625448670344	7.199348856439976
1.8730942760772533	3.704247717778492	6.938405197343121
2.254217192059853	1.945994732710932	4.386694782134901
1.5384619586919763	3.836502390947926	5.9023129829041965
1.8525071996557103	3.5830232952133114	6.637576450916786
2.0554372954371414	2.798164685977108	5.751452054332504
1.1353111511060603	2.785443415748592	3.1623449706743303
3.237255713806686	2.5020343551609194	8.099725012385314
4.123613581427978	4.4248433747073355	18.246344235634773
3.773681710225851	3.728536253869768	14.07030906714235
1.1711562699530416	3.529911796233903	4.134078332540538
3.578057749043785	2.8334805437505444	10.138357016331435
2.8490300502708927	2.0443243678743213	5.824341556574987
3.8029528813865303	1.1309167318053863	4.300823043827533
3.8522164216672894	4.562162832029255	17.574438579863244
3.3592739940509486	3.1503143692335582	10.58276913365131
2.832891890660972	4.477721123911182	12.68489986056932
2.8563214022964725	3.996942883500158	11.416553501898074
2.9028051663399705	4.618071388801346	13.405361485939356
2.221782332510404	3.768807076905418	8.373468978108635
4.651739287639128	1.4344883082065536	6.672865620943411
1.9426416625407918	1.5938594634218464	3.0962977978781905
1.4379796692531457	4.073062879502047	5.856981612313618
3.9118505957121465	2.3664122801308363	9.257051287730352
4.149164518918424	2.7265179074504067	11.312771361788936
3.6544043839331932	1.8286386912246573	6.6825852498412415
1.5010820807834842	2.127676607270724	3.1938172288762825
2.6453984399599717	3.94617470359404	10.439204404697174
3.3276355186224627	2.9733369513337387	9.894181648090779
3.2861859633707438	4.3722004924337545	14.367863887278462
4.679640022194715	3.5357417403836418	16.54599855644369
2.528196636717018	1.881634417538672	4.757141805952255
2.4985568921417314	1.1471743410303177	2.8662803562694488
3.3096627224651565	4.2032683762704215	13.91140065745886
4.188293078275036	4.758243187689387	19.9289170077488
1.2158038869392145	3.250175332367558	3.951575802326429
3.9637427790402633	2.8997113203204012	11.493709807221295
1.1051363294164518	1.05214036205893	1.1627585377567025
1.4411795953320126	2.961518398700958	4.268079887408156
1.8210142815446384	1.015039045794902	1.8484005987179588
3.38149678033114	2.3474520541581367	7.93790156311746
1.311881551872315	3.8284751535290247	5.022505925716257
3.8829551454231264	1.7710877093339676	6.877054133953988
2.4561411580457997	1.1308830393533142	2.777608377891603
2.3524271356249034	4.455230027770812	10.480604012778944
3.3642274506986274	2.5515057261043785	8.583845604375082
2.0954666023426656	1.5109843442335378	3.166217230004012
1.443468987866115	4.430834690285579	6.395772465788598
2.7261315110421767	4.173492411183732	11.377489173223367
1.316084499442936	4.149894404388172	5.4616116999402475
3.5736365353296162	2.821989197990922	10.084763700245881
1.0847575599362016	2.4258519103608664	2.631461199049627
4.591841274366018	2.6942647264926833	12.371635975177574
4.422565411747138	4.632817667091126	20.488939173408284
2.9895532866799166	2.8919640669553512	8.645680681326589
1.634966919622018	4.256650871276307	6.959483362917003
1.3921548800754686	4.0374567932327325	5.6207651777928005
2.052572725457793	3.999874067801422	8.210032416835116
3.1124839821411583	1.6718862861355817	5.203719285558469
2.731379028757748	2.46265349281265	6.7264401053654925
3.743766382753833	1.5266603275478094	5.715459612157444
4.121828606305812	2.1605962744851905	8.905607530850821
1.640540098998935	3.2044212728581543	5.2569815922090095
4.023301243687145	2.377521721858596	9.565486100446893
4.701807310154417	4.5767178396196115	21.518845394837623
3.7484437610578287	1.090278575988204	4.086847925977997
1.4549410822901754	1.3363688967144542	1.9443380089246556
2.3399357320199634	2.5481540686676407	5.9625167559674646
2.6694769039663178	2.128814350685168	5.6828207419861085
3.2030086075748696	1.1827874096127875	3.7884782539209416
3.657070895807751	4.624555373731679	16.912326863325458
1.8379461610498369	4.2142765599751835	7.7456134250087025
3.193661033607618	2.8357322669196976	9.056367642605236
1.906206194551208	1.2914475042075195	2.4617652324580708
3.9911943460814863	4.536638824342553	18.106607225929764
3.179384574580939	1.8257635894398327	5.804804593096533
3.3701843857863945	3.2212132932352264	10.85608274414893
4.676009018459776	2.2000966686176384	10.287671863939384
2.9766371117724533	1.8256514118376208	5.434301745635636
1.3702981595487371	4.605591676526413	6.311033797977128
2.5185555767009435	1.5665183198483863	3.9453634504583457
4.862869142432363	1.0616579778300674	5.162703820206977
4.5440423804427805	3.0260200074951222	13.750363158125612
1.7656677569671508	1.2630979503912414	2.230211324897109
1.7262219633055986	1.014553550614249	1.7513446220199944
4.407510305840661	1.7270026550335702	7.611782000274642
3.62178958946793	3.676401405962547	13.315152338820415
3.7328217414985354	3.6200392877998864	13.512961358578286
1.6756974856856326	4.134758819693688	6.928604958077207
3.4501316856392497	2.9774525188027208	10.27260327760766
1.256835418578874	1.6681685118206455	2.096613269814198
4.994617575515552	1.7185031909107784	8.583266240902532
1.6582213429297081	3.7504605264663975	6.2190936908019685
3.1218355176305286	1.5521970393568236	4.845703847825083
3.0911248429109666	1.1444119091098957	3.5375200827727658
1.4786692820909493	1.6941662641948056	2.5051116136196394
1.8663499937085657	3.9377209721772	7.349165511649004
1.5586120900599827	1.6110675828301488	2.5110294125027828
1.301914256742292	2.7350041754083003	3.5607409282137623
1.961479118827849	2.727928215763053	5.35077423288054
1.316207577730934	3.805060879298946	5.008249963060805
1.4222801509550274	2.7619497464107696	3.9282663022553086
2.1844550143533765	2.1096034156178813	4.608333759543491
2.2181975253415382	2.807424488897229	6.227422053855068
3.5983387209873685	4.757239813904027	17.118160227393602
3.342399822470416	4.627751531683637	15.46779589793658
3.1776223637641783	1.2348445929543024	3.9238697943448653
3.9942069963309668	4.153381568012243	16.589465717386588
4.100873413458952	1.309283439108642	5.369205646122731
3.5401849502769007	1.8971219414537934	6.7161625459748135
4.550826451267278	2.19581523834982	9.99277406877812
1.9518546794140508	1.8367139913751167	3.5849987988107808
4.28087683885583	3.5239700512532885	15.085681773231798
1.12248984395222	1.4565530594898322	1.6349660164548705
3.689564230229992	1.6390557403274868	6.047401430865433
4.286862387000807	3.0207815788051433	12.949674929524678
3.2235486821942745	2.3447888385258655	7.5585409704538975
2.3224467110922045	4.739058919133638	11.006211800414095
2.8526042744364224	3.2549580383748555	9.285107213379304
4.672009133197271	3.0391642742438543	14.199003246554144
3.962564178132564	1.6350749229956583	6.479089318425456
1.8667385761831632	1.1914953442850784	2.2242103225195957
1.5852033117601283	2.6657588488292263	4.225769755517957
3.1086323163379563	4.869433948113139	15.137279733377627
4.917466500575231	4.451652144242768	21.890850291527716
3.6129993621442726	2.008121494629254	7.255341679203697
1.293039181698323	3.0107158389521493	3.892973544724868
4.554683708066801	2.2226172278037852	10.123318476746496
4.115948890131406	4.32756657180888	17.812042828206533
1.3728636037329642	2.5850384156188237	3.5489051550546096
3.2854801555923125	3.4576515847306	11.360045666584695
1.5811194059600413	4.155876878751403	6.57093758177449
1.957704622596588	2.7478592826519166	5.379496819892602
3.2598794850837813	4.783196821433002	15.592645191307394
3.5024278833715985	3.1895786763269647	11.171269292175039
3.590048428898478	2.8239742801121155	10.138204427566212
2.865374464491693	1.3261571153815863	3.7999367343183614
4.837535326830621	2.7991127526990764	13.540806824963884
3.809928409786677	4.845802843864275	18.462161923063572
1.015353341299881	2.2419728403369446	2.2763946145397016
2.4744633468774246	2.0397281036390127	5.047232430050534
2.4257875982139545	3.792223576262964	9.19912892095327
4.965605567795113	3.401499691741765	16.89050580816627
3.4845602486614315	2.3890792365351334	8.324890538532728
2.449679283276586	4.618301024213093	11.31335634294985
3.661140837946369	4.160851012261117	15.23346156159966
4.705202363172694	2.3536246531524245	11.074280280034301
3.0409375830491654	2.0345025176410467	6.186795168702806
1.7858518224327038	2.3258248957795153	4.1535786287872005
3.9652178303656913	4.761152461501547	18.879006633435434
2.085359441337533	4.974741014821417	10.374123143466905
2.3440083751217085	4.523329857848508	10.60272307023499
3.652596098925464	2.9922932685905663	10.929638719694829
2.5160415863877765	4.896535743821758	12.319887560689747
3.7727796362389423	4.998787976415344	18.859325483295887
4.601372564713556	1.0424674451257905	4.796781101608845
4.69977357163454	4.530172922273482	21.29078697503532
4.635378708264353	2.383180962462996	11.04694629134192
3.8774762247784484	1.6809238483209905	6.517742257527733
4.213128709946751	2.8733402535579686	12.105752315710756
4.852721635404826	1.5952048554091625	7.741085114746871
1.2269617589342734	1.6080263104303605	1.9729867902582248
1.5221615055235491	2.150454513631438	3.273339080029142
4.8524627563285945	2.838621300572685	13.774304140349994
4.553295034551272	4.580035242745399	20.85425172886245
3.2028994484669044	4.9774069560661385	15.942133994379567
3.6355945161823184	4.224048935071736	15.356929144432572
2.1623552431823847	2.8792804961931284	6.226027277535991
3.8452736672017855	2.113942636105152	8.128687952590267
3.419084328518171	1.1693694302933366	3.998172693364169
2.221811731493096	3.2851735213132462	7.299037069644254
2.2703428953732674	1.5679828563449187	3.5598587379697686
2.326662029986198	2.149075599922305	5.000172597909036
2.1849166139539284	2.6373352117801967	5.762357520784253
3.334654290277859	2.8375193914029198	9.462146212288364
3.391406366078325	4.786333351080977	16.232401397029026
2.286916227560684	2.421592908612133	5.537980119250964
4.285388060287037	2.380618720125548	10.201875039321829
2.5284314736350986	4.723580900424905	11.94325061689595
1.4539395553799062	3.169165886561641	4.607775640032599
2.261822646456566	4.261101868610762	9.637856705282212
1.1673029179114067	3.154978525250433	3.6828156384726576
2.5684160171317334	3.191259610071976	8.196482297334432
4.731606303018491	4.972338317895412	23.52714732569429
2.3300515754535795	2.375218537084457	5.534381694380187
1.221707612926732	3.6042431871244016	4.4033313405491885
1.9886931035647601	3.571225955796649	7.102072429564265
3.501242101052989	1.3554147211460843	4.745635086063668
3.3859670801839465	4.690786822256609	15.88284976032154
4.540777915140287	2.7394539995891387	12.439252220877087
1.6177766014634427	4.917515162427066	7.95544096711621
2.054550532396453	2.2678405877000696	4.659393086849463
3.0625021916312654	2.2794015347050465	6.9806721956418745
3.5269784221897162	4.152960431390571	14.647401829722234
4.581842807510405	1.3199197798666242	6.047664949872608
2.7973415422873846	2.8301898441661817	7.917007623645921
2.278635652095486	1.1117943568447115	2.533374259304931
3.323417958036241	4.816041256932309	16.005717999932262
2.8361349924493244	1.138978415484229	3.2302965397993075
1.1812914993531174	1.237243507880633	1.4615452384892234
4.450919022903367	2.02344718630222	9.006199573352843
1.7783679127737568	1.8060913132601215	3.2118948390412165
3.8358276053046905	4.817495462261396	18.47908208257234
4.814221347921949	1.1231976556178394	5.407322131611288
4.286004418709283	1.3621316801249033	5.8381023998792365
1.6150569497287366	3.854709147463849	6.225574797794423
1.5763659720115126	1.9285952843490264	3.0401719800296716
2.943489414653889	1.1776110025908793	3.4662855207062067
1.5439786790984795	3.948860627244071	6.0969566151962935
4.0342009934701935	3.662432745840442	14.774989821787276
1.3686392309061728	3.9833363501775536	5.451750398747609
3.227034410551712	1.2163462261949811	3.92519112707592
1.0556539491254453	3.3251504377845773	3.5102081910834912
4.1448069494404685	4.728046996826876	19.59684204972917
4.108395551629951	4.486765745906542	18.433408431688086
3.46493804469484	4.899903215169621	16.977861065563786
4.611085654941192	4.32266154869861	19.93216265837004
1.5626806507449862	3.998713885028743	6.2487128159997285
3.9750375004493668	4.7933880232908335	19.05389714678593
2.8460788995330866	1.1697878579461969	3.3293085394306776
4.1913438061483665	3.6258016159297477	15.196981145249893
2.656615401731773	2.7056397994300774	7.18784436270441
2.360588244839686	1.9203828971078252	4.5332332925039145
4.561424543483584	3.5089615327175023	16.00586325747739
3.7111311928446877	2.1734402610317067	8.06592194849927
1.5502276864828757	2.1891775734707166	3.3937236850217047
2.8294779512047032	2.684483562379353	7.595687050123835
2.7307181415203345	3.9925648844690382	10.90256936121664
2.433455339187484	1.6043274305193018	3.904059151602132
2.9343306286947697	2.56397396949284	7.52354734985895
1.313910353616547	3.933464262980634	5.168219420710934
2.1521576697592995	1.5857176425587982	3.4127143865055523
1.4250746473593106	2.7944998429895898	3.982370878294039
2.8458515459410227	2.088590619266184	5.943818842676588
3.667891486641065	2.3419586601478066	8.590050231621456
3.4971617749336263	2.630896906773688	9.20067209616006
4.657565529620502	4.610089646434665	21.471794625694464
3.512060273549149	4.121076219264378	14.473468073946545
4.620701196262955	2.677670772895486	12.37271654351652
2.0506639298620937	4.778349155041383	9.798788256530377
3.5116938819010377	1.9825687148965048	6.96217442655046
2.8199091533261567	4.121186766027862	11.621372284088592
3.263072636052335	3.8548231980393743	12.578568094342033
1.698504065140392	3.2221458834148735	5.472827881455543
2.671380391543498	1.3550049799809982	3.6197337339650284
4.459874225681325	2.674145982075689	11.92635474116864
4.262160300102416	2.8907482133719604	12.320832272625957
2.4057673065524976	4.3736500212477285	10.521984231420422
3.3512958243229782	2.9243967373026787	9.800518574386206
1.999606372697216	4.3599393442153005	8.718162497266238
4.402175554032898	4.333684451026358	19.077639749200717
4.729881076423951	1.226071393727297	5.799171883535478
2.555378929990267	2.0852273059858337	5.328545921956566
1.7706813960971286	2.4907039629653016	4.410243170408052
1.5365905424677258	2.558886914730637	3.931961432419514
1.5081969840738814	4.3458621094034156	6.554416126603188
2.0130297543054243	4.444028943586852	8.94596249243483
4.764734492797867	4.474180164402772	21.31828055632192
1.6232096965190106	3.2609277177737184	5.293169491137906
3.0568067729322435	4.795454717475916	14.658778459670256
2.061452083458182	3.707738647750321	7.6433255603233246
2.172478358381488	4.1510108818098095	9.017981306137868
2.0580243086449426	1.6079207574471577	3.3091400052010385
2.7627349444634715	1.9498021680848592	5.386786584558679
3.0344245084757584	1.77967472910415	5.400288615108589
4.99554469762051	2.766881145762897	13.822078436662002
4.806580574023188	4.945330024639103	23.77012722856393
2.0299627168154744	4.880694994322878	9.907628870623356
4.565272396972901	3.572961264062966	16.311541434280063
2.1203546814592857	2.683538176368232	5.690052735137097
3.050548425140965	4.842278126407247	14.771603912606171
4.823900729071675	4.310254193203736	20.792238345079753
1.51862989633889	2.924028198587929	4.440516640113579
3.8247300535877002	2.6070509203510257	9.971266006300043
4.9537608512094256	2.5819064842765327	12.790147263292852
4.932380683640874	1.0679880434397986	5.267723595821873
2.04675061213097	1.7174912513836027	3.515276270098976
3.3887302733406663	2.513215086984984	8.51660804868251
1.6806897626130453	3.6402502340154124	6.118131301659446
1.3041879727608063	1.935351365260084	2.524061973638408
3.1425590142788637	2.892675970015308	9.090404944959461
3.817811438670587	1.2876905548234774	4.916159729673146
4.737663831873276	2.28091460897507	10.806206646532564
1.2721010688433	2.58376379501922	3.2868086852825718
2.4012744021159422	1.1154970237562465	2.678614448782393
2.9534260655076268	4.689488564363776	13.850057759891913
4.571333906894038	3.6300767128495597	16.594292762075643
3.836601274921223	1.6608456136404937	6.372002398740437
1.2750842925314254	3.5481706326103715	4.524216640862775
2.6924472205641963	4.779627793516901	12.86889556798596
2.7875049847584803	2.1846429513154497	6.089703116709295
3.4898998329683035	2.971130741504225	10.368948678502589
1.9460684257690943	1.4025325774801591	2.729424365146684
1.6253359942311998	3.425762753910709	5.568015511627675
1.3515812392401831	2.8634691412368785	3.8702111704389632
4.540859308326578	2.3161500997130373	10.517311739763477
4.897496848188007	1.6511609609795783	8.086555602248566
1.0846310654669038	4.042190686471384	4.3842855910878535
3.2919695089460776	3.1183867595311274	10.265634129477636
3.5263451192702453	3.004940356787312	10.596456760855126
3.5717955150420244	4.34728191611192	15.527602050591854
3.9830430741899288	3.740480247115062	14.898493942415884
4.1102013184789685	3.616077683821728	14.862807263766443
2.787662723222041	1.0366618875366411	2.8898637004708942
3.1764108446137427	1.8664647066148639	5.928658735180262
3.9636211620525765	3.349278871850148	13.275272614080825
3.100106014270451	3.805355303792184	11.797004863722107
1.9140006306534223	3.1445599519597858	6.018689731178527
3.0535311982493885	4.172213029585947	12.739982651583285
3.3931129637225466	4.914580263826663	16.67572600444522
2.4843724878580087	2.182364653926614	5.421806704689044
1.2730197904417544	1.4560629759504322	1.8535969845144165
2.1725097664453608	2.376920550185265	5.1638831093421675
2.0985935868326657	3.5313172210365806	7.41079967313912
4.185494790541297	1.109583601454189	4.644156383556559
4.52950562428186	1.4175156635135346	6.420645170392188
4.9588422771572365	4.360671719079258	21.623883277374148
3.9867146836811695	2.1066874092483228	8.398761628376533
2.3614947580704952	1.250296848752224	2.9525694543604364
2.19155759445208	4.984703160048611	10.924264066493816
3.383520335550927	4.044665015969169	13.685206332023098
1.6887425871605075	1.028738703853425	1.7372748602575805
4.3078851762332055	2.3433278692342605	10.09478739092842
1.2147631915435335	4.307806601007597	5.232964895192289
4.530303714708931	3.310139908072432	14.995939121746813
1.304525014537775	2.514022061007579	3.2796046656841997
4.2754918076786765	4.864463664153637	20.797974544839466
4.827433709937498	2.3619398879284943	11.402108235832006
2.3409759156679866	1.0771488128130722	2.5215794283857664
2.462141097289797	1.4315102546640088	3.5245802292000388
4.259997366406647	3.7916784098855847	16.15254004037353
2.9434867715785913	3.007030339365909	8.851154025659033
2.5504542391281917	4.802280643287807	12.24799702415665
1.4764240662391486	2.32789394203624	3.4369586396746263
1.859692847039928	3.9971995017747615	7.4335633216420876
3.7378200385883034	1.6656662403979303	6.225960650959425
1.7098430900431518	3.5500156666038847	6.069969757087589
4.700677714526012	3.4245782107231437	16.09783847679765
4.8215222055956435	4.856265879331267	23.41459377347215
4.586513037703659	3.5982092897316584	16.503233819740675
3.0737718306391164	1.2049111199460365	3.7036218589139565
2.221997561384278	3.9507885263511615	8.778642471097267
3.621236383229012	1.2698970165434875	4.598597279261251
1.583830677545107	4.509118090542597	7.141679560474982
3.3239328130500474	3.4707073227742047	11.53639795466226
1.6530005088446782	1.5491653036611162	2.5607710352363453
1.6135980226383315	1.9766791167690665	3.189565514209049
4.883724178833319	4.069787015896045	19.875717252233414
1.527065447127971	4.152707919438261	6.341456775788855
3.5420579409999884	1.7193323912855245	6.08997494977139
4.43921738087343	3.9250976848306434	17.424361864126254
2.0335237564728708	3.0952954432657984	6.2943568171832265
3.761852172008382	2.520933144096764	9.48337782360833
1.7689428107077418	3.9962630337522977	7.069160763253237
3.4299124448932106	1.4904907862797092	5.112252896859442
4.515321545754731	3.014534681626221	13.611593398371761
2.8576699617202017	1.118560240315344	3.196475999123689
4.532665499037701	3.672277818049115	16.645206968752667
4.962396211340537	2.7289994323088917	13.54237644364012
3.074037021798276	3.7054162893524087	11.390586854643695
1.9423835862652603	3.5131476159916653	6.823880265429139
2.322679532525035	1.664076108402523	3.8651155175504517
4.44270778245873	1.1996425355427816	5.329661228824438
2.7233704024872365	1.039715869175271	2.8315314251082246
4.680547779814766	4.4919828711380365	21.024940454471103
2.802947245634518	1.3328438616848848	3.735891030970522
2.400726119425728	3.9661446419375563	9.521627035319892
4.265590275588666	3.484543309295228	14.863634054997275
4.486858887136922	3.6806837585327448	16.514708632713173
2.7079494899714573	4.793749550475608	12.981231650261329
1.5554741109250585	1.4799556224520585	2.3020326560421567
4.360280996786171	1.585387288311907	6.9127340657727645
4.5945632847425655	4.940853421713153	22.70106372669793
3.2203655498630885	2.6687011851111446	8.594193359410728
4.961095213450719	2.9589837581757337	14.679800159364051
4.696982026521708	3.0236517865067394	14.202038095682404
4.851450806413737	3.038732946033144	14.742263401508485
1.822499875667718	4.6254921904650725	8.429958942024593
2.858956072889085	4.205083909835558	12.02215018103255
4.461145639776827	1.5190177905801128	6.7765595931899
2.0047907235702724	3.147190490920248	6.309458301505483
1.749583413970046	2.461530947905114	4.306653719428754
3.3944552599173017	2.0705364909312003	7.028343482492122
3.5510177700930825	1.6932674453376029	6.012822787913945
