Y	A	d	x	target
4.539696343206009	3.400600286306548	4.2521050603677635	2.198391327279959	7.981479579851997
4.868800435658013	4.240794955244681	2.267421705615672	3.951162297554685	35.98005457959783
3.7118670775761133	3.894408612924083	4.469360705761512	2.649556881527705	8.569624129784241
1.37214908145148	4.784315261454592	3.5763773989654952	3.1008524325546087	5.691920769632969
4.067469755341795	1.3860491750381048	3.3632874026989	1.6101359910834416	2.698991695039586
4.791421348562947	3.107821799008537	1.785309937405284	1.9650811667761463	16.390316623742947
4.969199272548557	3.9485882518064557	2.5132650689646083	2.7457171189094343	21.436099206235355
4.114173076561812	1.46701653216281	4.080391788269009	3.5617965520480426	5.2684736237197045
2.2773007587158856	3.8266468389611727	1.754808511781241	4.780865779723767	23.74190663938229
2.8037877325459397	4.637333322485116	2.9528293329583915	2.8078576130018797	12.36374897684957
1.1239615738165276	4.168346731760838	4.2754762601784035	1.513203171674241	1.6581661480106282
2.7926201159735435	2.1501398116230845	3.2902486978490773	2.8249536635265304	5.15538573334966
4.594878580544967	1.9719955883654252	2.206063667889388	2.7522618572311144	11.30450858251335
1.8239653691877136	4.875534091307664	2.9103177790660686	1.0411994043456256	3.1815026140314995
3.0423121264389827	2.2313687519171155	4.9330023950547215	2.156842589971704	2.968125361526918
2.0872496425858733	3.731734281320534	1.0273505020678309	4.209871237923147	31.91797151741353
3.776910905872711	2.228964518341729	3.725843515065956	1.2159735172321249	2.7475107569305655
3.7744479564097992	3.9137088341603015	2.5488462564547616	1.8564138207621423	10.759029716126358
1.0469103726513185	1.2392342898553887	3.5882127515052	3.6662789515235046	1.3255931309526752
1.4226022627680126	2.980934964961456	4.299983098472318	3.588292852464392	3.5388090379329333
1.1951475385448669	3.13335145543059	1.3689711165119731	3.5265962587564417	9.6469957969199
4.668882850942596	3.6819612045930175	2.8676126692266277	4.471101009184755	26.803170938837876
4.2731927424415925	2.1522317076514987	1.4508408067506475	2.1310101013074543	13.508503934779394
2.4828246683375683	3.8359247526512097	1.305957858510987	3.5770196477279788	26.08604826723048
3.707519162833587	1.0142499732085648	3.2603959734531824	1.0506170018203744	1.2117205848194608
3.5698553540164286	2.0391248671632107	4.298851754605348	4.2151195303278834	7.137594416785023
1.4851510075852592	4.904050078767839	4.966978429982092	3.2624250225289795	4.7838083892428855
3.6015588786520087	4.888201772452405	4.927336647382169	4.706189481415375	16.814997873929812
4.57503227031336	3.8877144107443833	4.396361180786447	2.1104983796209207	8.538472317550577
1.8575508351980516	1.1452702133523456	1.4708628861055746	2.548869397293292	3.6865834301134863
1.5110429469579834	1.0449612360307703	4.815681146923682	3.2066298968312923	1.051400312112629
2.1919749634642542	1.5034736079465842	1.5312817754396812	3.9035469993344063	8.401091158216381
4.183372984532615	2.5597359494762766	2.770614603966887	4.022770538960785	15.547869870849011
4.7081296575801765	1.90618150796384	2.254905406307381	1.398713458592177	5.56689580042687
1.6456290092218189	1.5879678079705857	3.7856334721750335	4.512729196407516	3.115116823905976
4.120607572960107	1.3947003447120916	3.4573584116188307	2.6513767517092908	4.407265409606706
3.5116363966775763	2.6783465985708275	4.710883147854338	3.807121052843156	7.600998962192338
4.0334220165820165	2.8123576371022785	2.345075364716295	3.728961683166677	18.037457818119307
4.9011052847044185	1.5141291465924676	2.176456249957284	2.17905311265012	7.429760698067424
2.4242766580148576	4.866334151793819	4.2941503134068615	1.738898387752212	4.77728410052721
2.5991750619197407	1.4726949211790608	3.2232704125268974	4.214264738222242	5.004646343440954
3.7862211857751853	2.881122461512283	2.0271100332259726	3.7840293171860586	20.363145705611863
2.4312745282502384	1.1612367421207477	2.073354699064152	1.866900106749413	2.5421562714075954
2.2565634010697333	3.9036406110065176	2.746038068695809	2.902954376696759	9.312172758926216
4.998683182102042	3.818568717815406	2.7248043835485145	2.8276606457315308	19.808344504718505
3.0825476711213766	2.2784786142994755	3.55797712230407	4.900878919047829	9.67443430853673
4.2247075279352595	3.3021420829364243	2.1281956394621107	4.822525543599113	31.61224885979104
3.165551243439652	2.4940455185685435	3.3431876852441342	2.1628333344366446	5.107589903015551
3.0188264733789603	3.756693378941701	3.865267655415378	3.6834651526983615	10.807391702085694
3.909544925025652	2.8376584159935345	3.7565978818400456	4.767341780018326	14.07887338178418
3.40216582321526	1.6641120357364858	1.9645362644520732	4.690940298544602	13.518792272544555
3.765187742939364	3.4500922525828654	2.214180408640041	2.541863784247937	14.912711421942387
1.3749304877130162	1.2185062700206903	1.3762859345317071	1.0806860950974242	1.3155258987685572
1.4680285702508686	2.468979124765716	4.9056722693359776	2.745205642845697	2.0282817243368942
2.7974915176260797	2.6318162269357503	4.2180807848915025	2.5566803392353252	4.462578588072348
3.441423560824296	1.8381889691408584	1.984123475659808	4.419986568140908	14.092256430333938
3.844109945228706	1.0278938573808452	1.92147321888329	3.7608433470153337	7.733836371729032
4.534979836771235	4.1079075941784335	1.5347591499777886	2.841235583918884	34.4876053498226
2.5450297911918605	2.7031808950309837	1.1029404280660535	1.6283672757232632	10.157066358670953
3.4389474303771808	1.8009433081530486	1.6672946924447405	2.387003612702228	8.866787238273552
1.0770697110572909	4.704720788990379	1.8105355528781244	1.0523439571932405	2.94529175546453
1.8791412855340064	4.8645792223251085	1.838057991718801	1.4281722242149648	7.102742786871357
3.648371627896565	4.0572146696248605	3.0950529078518327	1.5061812299867243	7.2033780894582256
3.689565268559984	3.4324343532088677	4.6434443498964635	4.947627402485288	13.493797190991964
2.977914328498865	4.332661536491795	1.9780419779829068	1.2624984927814382	8.234975803433965
1.086608841057652	4.207855839581597	2.7735821309346096	3.6399675733652366	6.000543257920426
1.148315876650052	3.0857910239872663	4.338364880781798	2.3105770905429	1.8872188599444988
1.5588030050735933	3.5708238216471546	4.0860901239692815	3.921968908249666	5.342639403202259
1.812529469935108	2.8704921663545946	2.170649635222098	4.488659278965817	10.758911955791225
3.809698861271177	2.019984096003685	2.8648169222197097	4.119941449334887	11.067072855578377
1.5150647482494668	1.9431770820558008	2.071773191633871	4.409682701851481	6.2662642466867355
3.8014568690095736	2.0454101456906106	2.2744085427347835	4.3925386042625565	15.016806418568382
4.163540334736133	4.703623206599441	4.855946046324932	4.713937693440792	19.011014185974226
3.182406259953573	3.2232025978811305	2.47762033454333	3.4519771467463887	14.291452809885154
1.3794818843894996	1.9264418422166292	3.675730841002677	4.0479897061493535	2.9266285258805382
1.5040195022119724	2.2696601699331116	2.408217184884922	4.1095893849676575	5.8252837370946216
4.7924142348129415	4.1838416836334265	3.6330958264440985	2.154463320327189	11.890273480037479
3.5749104731372614	4.7976427936368085	1.003986547729537	2.062907262596415	35.24072957427072
1.1578239949010407	2.4499651507607862	2.4063139225876093	2.211084230943954	2.6064863565497207
2.2598494245428427	2.392396654325839	4.514040602843702	1.3117552007969089	1.5710862319484795
1.1037735588874191	2.656959332816817	2.109580114206612	4.409464821342357	6.129919236925263
4.527603683169076	3.0789433889495443	3.3699075068870514	1.1305539276302141	4.676741982708245
3.1440071107097323	2.1202847452638576	1.3491703090892482	4.955546354259754	24.48513348826749
2.9333628181549165	1.3638904668532663	4.189660042348693	1.455317258516143	1.3897099641599937
4.454537676846303	3.2909037365427487	4.174227087565965	3.4789670051599626	12.217773037726262
1.3120193666125344	3.0137544288603038	1.6725726681292463	2.49479251714347	5.8979018971516695
1.1651947357024248	1.8715904135420929	1.81031184786818	1.4531533492372608	1.7505212185614658
3.0511928661776535	2.8801617054295567	2.9887119652531187	3.1949587318328057	9.394371333673496
3.9841659268802965	2.9692312526562974	1.5385436242500106	4.44618035797231	34.18681965638566
4.5529403998452125	3.524487370357547	2.6964469175432138	2.4337582216136133	14.483498555957372
1.8208087328128424	4.325351359451242	1.6592932890454546	2.3879749849410543	11.334238215115853
2.2553215243120133	1.9856470280222829	1.7499200961769437	3.1893356155989627	8.161923481166077
1.1464269862574334	4.674230487560042	4.047416348583886	1.9366198888849928	2.5640295759485725
4.2040436348619625	4.047346057263211	4.986927498266608	1.8902721909485949	6.449541550950085
3.3845686193898685	3.5907031750932927	2.6226697609311	3.7251866544846983	17.261846832768775
2.9130740974601133	4.1544140509122345	4.314975607402939	2.4824693340204163	6.962526439425434
1.2211722363861264	3.8204808129829715	2.920982736359337	4.614536609706069	7.370450783624335
3.823397368147748	1.4659807151456752	1.2211888311047585	4.273862758412714	19.616225373704147
3.7200425581668592	4.292926164374569	3.2715476336084675	4.304573763679001	21.012524539605
2.0718195113131688	1.5676529567778066	2.8082122536316954	4.347989615541796	5.028754251541817
2.9764078404550887	1.2658855222084933	4.080039500900083	2.1576667629046584	1.992539211662128
2.084892282693443	3.9246448988074203	1.771352152435075	2.515036363218969	11.61778537084181
4.12299748113135	1.609262260685464	4.99241399188278	3.669635600427053	4.876994264037538
4.063521603440798	1.849271562776664	2.9104505092042574	1.5802298703159603	4.080029586554169
1.016869801373789	4.031217304563561	1.9096443643639531	1.0553112189765974	2.2653203126361303
1.1154053326985671	1.2487985887297883	2.880458490606284	1.308686358364624	0.6328475017734563
3.9956910497366342	2.153305700280279	3.0436910583463903	3.7659692418304913	10.645689402651604
4.483900255202485	2.871727731150967	1.0667287519359032	3.633822517857858	43.86406899295316
2.376802681333403	3.165749951984628	2.2048441877409286	2.58428459976332	8.81926054713972
3.513161415528692	3.6820992512980224	4.031736386538837	1.4868454132088549	4.770537173136988
1.0181809840603426	3.209996011007106	1.3125482254432592	2.685732777080918	6.687703412465737
1.7839309383593407	1.0190039874682868	3.428503135684352	4.29618470216413	2.2778877246719
1.5929194294479876	1.6328120103699375	2.24986502206856	2.394406388922091	2.7680338356872767
3.846441874940429	3.0138261967547364	3.1584785808641067	4.088502198745134	15.005956291418107
2.672734706745272	2.3366503223837136	4.285698725470497	2.508373649261461	3.6552759635968095
1.6945352083801746	3.119588320666293	4.552069664721686	2.130690459341385	2.474339817649967
4.7209692102043315	3.74960013260922	2.005270912986824	4.103465972029382	36.22379154503983
2.05593630742268	1.611631048719402	3.626029238404424	4.367639265834244	3.9910828365302735
4.981781237477931	4.528751034497512	4.812942859910861	1.5070661829077479	7.064553493865281
4.673909555461222	4.157327811758038	4.399363515134941	1.8879722135102608	8.338737914173104
1.2233064438741137	3.1207496366312486	3.372801887366114	4.5002430959806174	5.093770033326175
3.784278335828952	4.185745486385713	1.8968426246084105	4.6428761524407305	38.771418274514154
2.8245584694594075	3.690078802501239	3.2454123172535225	3.5854141595732285	11.514780379718506
4.048215129969647	1.7329740427067426	2.0443834352025845	4.715980572512454	16.183233311976128
1.9049266585684728	3.3257126109464656	4.897899926182413	1.1856168850788102	1.5335482516584789
1.8836235552029261	3.786569005553515	4.191175674779007	4.087528688905623	6.956085916974344
3.1525337620121623	2.9522497895300592	3.493512722885473	1.11865761585186	2.9802157192791547
1.825879587981173	3.099465078184908	2.8572762724803824	1.5864923792246444	3.142278230215812
3.555492771229412	4.914198283959327	3.22392780095011	2.65528190824879	14.390563659694571
2.6985252496420293	4.771050130245903	4.466551375090601	1.706435828401368	4.918787867431469
4.17127160585514	2.260758293106598	2.221331125120269	3.152495758336246	13.38331841420428
4.525939102594132	4.838787648032722	2.2145491144121783	2.5653222249759406	25.368914027787948
4.25914575378504	3.1421361843529727	2.2332837245280204	4.549661973925159	27.26357082765432
3.7720013635466514	2.59799294058164	4.311051949391281	1.1274234104794159	2.5627934182775145
2.7816867880664957	2.039280200565396	2.3871135826055485	3.165195523861132	7.521640797001469
1.1421687847405029	4.981314591653947	3.779791247300967	4.187890473365736	6.303790290416976
1.0206078717442817	4.739646462019482	2.7145843706805284	1.2247809748765175	2.1825286285408017
1.3947996764702997	2.151708227250842	4.627357105199841	4.102544925077135	2.6608203138408033
4.110219280567243	2.473939838030121	1.8412496082108127	4.521801801950987	24.97198017116266
2.853588825333826	3.1082090908499223	3.0054966584305687	4.0317215907315775	11.898053212494824
2.8607009501174603	1.1855636144302857	4.397258715917879	1.920574928504624	1.4813120617476467
3.976278589076383	4.777518844763176	2.217662569001884	1.6058421078364504	13.755823311710564
4.979418878932045	3.232718180969004	2.3281208106668183	1.6663778604058854	11.52164477331267
3.782834417270165	1.413521591227346	2.37400024816718	2.1799439756963657	4.910032318910359
1.3741916618539851	2.493098672819121	3.067424940247083	3.90960096075906	4.366618646267479
2.3265762126446847	2.6142189436097327	3.309052809042736	2.0112544067588365	3.696771023890701
3.3945746872467675	4.241180043453097	3.7600349899336116	4.948880656910781	18.949038235659142
2.0238625865505275	2.4603629159269285	2.681677918789382	2.2316333096391867	4.1437773634502495
1.1042531789256422	4.990865348836149	2.0676926785617606	1.2395495449769047	3.3038658994784247
4.9464652186602525	1.424413768609095	4.84229840826367	3.532360423776584	5.139780631706794
4.214550945556549	2.649992705371421	2.605126107266123	2.0408037593330914	8.749202751001715
2.5052406940293293	1.8182853019716525	2.0933268784933383	2.6266464978627124	5.7157873625996345
4.16869674118238	4.231268797559766	1.5994557779929472	2.4136086417133886	26.61739399704595
3.9538734940996654	1.4164368870529491	2.1396253316377614	3.1612979356918074	8.274613067405888
4.227168211410845	1.7652741556719835	1.1303476258608236	3.4792896299368143	22.968902763599914
2.0857720557631936	4.6588476549732265	2.526472976258493	4.076142743463627	15.677618093964881
2.6024780913193792	1.798513806825064	3.8115179670341384	2.8033461584381123	3.4425449126209915
4.473799227042214	2.961469497939341	4.927324125744956	4.261847283358445	11.459627628190539
3.81096169399432	2.8545455334871623	4.333363729662612	2.45222746132777	6.156121263928925
3.5187287297276266	1.5892211900650948	1.1886262308366025	1.1524355239209925	5.421774628591205
4.078924357710168	1.5430084610871586	3.818539899167489	2.1959682016161195	3.6194507649556815
1.7251576352281095	4.826118086668001	1.0619664512150355	4.457164820732767	34.94416165231154
1.7254158288124837	2.57016874780949	4.335355647654123	2.998529935928341	3.0671786678369277
1.7467109617153538	3.8258890127183673	3.4181089909765183	2.7007431157410755	5.280204999659471
3.9882534460854577	2.999434338380024	4.836586936954767	4.610358546234714	11.402965525145964
2.29288167939125	1.2543624347286952	2.9025023623801065	4.117167125675736	4.07972226021459
4.124014873544188	2.7413595793463124	4.5438270377655074	1.7203217133094584	4.280298996039593
2.110025497358979	1.799444954153426	3.9576502823439488	2.8484306282514784	2.7327160090995424
2.91318449785038	1.860347737863936	2.7825320365852053	3.454530961733189	6.728388145168003
4.404834616724466	2.4360851666932737	1.8136988666298477	1.9433344702160449	11.497527234212955
1.7204872969717062	4.828120058097432	2.064313598409975	2.3736378975647496	9.551428416544015
1.7557901086490295	2.7697363016712364	4.209756091700034	2.7660145548191513	3.1952772567870675
2.0353194167299944	2.4180552512813294	1.8923294171084304	4.2390454748590205	11.0247850449741
3.939613518791568	3.711233086564083	2.46228304476114	3.069272512427562	18.225075069285623
1.607867658585425	3.0602175706826653	1.3571127979743638	3.236084518875149	11.732930925078303
2.215187065310793	1.99983088633506	2.5373655979671224	2.939240074719576	5.131634206648268
3.855892008548429	3.5683369475875337	2.2786292241552	1.375029782942578	8.302887642533106
1.0660693382052029	4.908313484730432	4.979093186949338	2.0320895921055544	2.1355529405946787
2.3894835909564405	4.876677775209961	4.472211650095163	3.441608207251525	8.967413440526604
3.770313216081323	3.6024720846337126	4.906436411139547	4.140369516884077	11.46175134295754
3.374533504856654	2.215123839697549	1.6155139706806034	1.5638965015046478	7.236174738775035
4.915851160528352	3.2272767580001185	2.015838458328016	3.626124686540945	28.537895442053625
2.8829846492615063	2.5433301532632635	2.8431642756983404	1.5978180348020308	4.120694664756117
2.9268559677032107	4.6545740924742685	1.1963135977820882	1.7666503805600886	20.118095765234283
4.096700515659797	4.2162454438765975	2.102231733283868	4.289594522547798	35.24485725873754
4.590193601643775	1.3988675460162607	4.674921205973252	4.865815562128604	6.683269057942932
1.125024615744648	4.786734511149861	3.5984475633047697	2.2525670944531067	3.371040131977599
1.5599735838349191	1.492743977224654	1.977368252420859	4.903722010831411	5.774851981157244
2.1176361412296094	4.242806156803159	4.957939924008169	3.697757215786487	6.701031568748361
3.6079865522292662	3.595194042335508	1.8275531657705992	4.534174832558872	32.18218207532562
4.416401194879539	2.747325262101368	4.29347284130602	4.119383134876971	11.641315641935398
3.536298702107891	1.2646705524690345	3.750574615668515	1.9354163884660047	2.307825417138324
1.1821694732681696	4.708899868656619	1.1713894819177466	2.4868693644980744	11.818186748678572
1.6543645242297007	2.0326796537436973	4.07226240529991	3.5113663145023137	2.899616298713212
4.3211766339849085	4.651613010698154	3.774268775512793	1.0852415147576364	5.779618470834892
3.7033443426174033	4.304599347984055	3.418262166218553	3.321737735947736	15.491262134386554
3.306251936151189	3.0206134982812403	2.9074006670219243	2.35102303040019	8.075754353931835
1.237601014391156	1.7299949197248274	3.4551739555684438	3.71607622572913	2.302714951635543
2.5902388888508443	2.5818989023670937	4.363971666839828	3.02918524022993	4.642190538689336
2.5976751974988463	1.149120176255651	4.2625817114258036	2.06074731247962	1.4431195916658297
4.279865865051619	2.2645125372650226	1.6994890305612358	4.683098225744663	26.70667299049489
4.081600648905367	3.091647242093925	4.196315513912828	3.3008668591116863	9.926138210822113
4.726993669691523	3.057830359482925	3.3629936047924214	1.5365666868715908	6.604254196391955
4.088677293889447	2.571772811980713	3.62602777367353	4.7182016737263694	13.682353579820347
3.8318245305104632	1.4507667758185314	2.964151074577837	2.897110470147279	5.4333531737622645
1.1016490635233218	4.397123364851897	3.1703144202409064	1.5250233441245555	2.3301617846978995
2.713911476914168	2.4793943616179304	1.1866736369844355	2.9252497031587588	16.587194476789914
3.965802978340916	2.9175507173404505	2.631232742500234	4.370479966354493	19.218496899987922
1.2676900628174799	2.055036505646909	2.5203431527459057	3.758783629753101	3.8852617133676164
4.524135920348708	4.42985704847833	4.003661578090728	3.451492042083034	17.277260125499925
1.1353362562068323	3.353664164233788	2.671840295353411	4.510048496105647	6.427096099758704
1.4282669451215622	4.815532358943711	2.998233917205853	1.789039144961743	4.104006323578419
4.7379363122342255	1.3282998448369865	2.3617164980287795	1.7875024368265122	4.763259251293524
3.1694183413206254	1.7384539436636492	3.664970933243187	1.2538333032849485	1.8850029004682645
3.763654562354207	4.709208777725177	4.963057771235647	3.628843832962581	12.959153946744607
1.2195640419656213	3.379066711455687	2.7332665308178874	2.8941312931135643	4.3635265488301425
2.662711624135994	3.3980018325849457	2.1510395607949504	1.863261813200069	7.8374219440319575
4.598520416931153	4.851063643517003	1.0238282660445428	4.578450798226881	99.75772294094782
2.7998121157187796	2.1488123621747435	2.254738030168513	2.8653329298248904	7.645508637285234
2.425007225295705	3.376849898689109	1.32747083508067	4.398750929602253	27.134959448603038
2.266513477139319	1.4304322438657024	3.7763736295690604	1.433580083823058	1.2307578076774564
3.522541885673732	1.84729942581374	2.776057469646134	2.2344113666750687	5.237549500544646
3.2147665795384177	2.055748152716557	3.729172159032476	1.21192151956336	2.147738574425404
1.7412569376154918	4.475252908945014	2.707872153009508	3.6425393040247056	10.48229876680149
4.079345915053036	1.3177832807966479	4.10016515717968	3.2489818319039263	4.2597141728890335
4.676192477601807	1.6152613779583334	4.5933197853408565	4.579716808250657	7.530904315987967
3.8676766626283112	3.273519713991291	3.8455595317416034	3.2531538514594134	10.71051082834636
3.375762499727518	4.237396952865847	4.4609027968944295	2.0167074606775817	6.466826052457181
4.314215318267642	1.2901649061440033	4.999504568155613	3.371526298108533	3.7535881810905103
2.661993748566542	4.832700962101907	3.2471253428657447	2.5090087979100204	9.940313577653836
1.5703647715725562	3.9904321075490943	4.9845327156063135	3.4814323922837587	4.376772623233916
4.27210393080335	3.2815495722055523	4.119118871227246	1.2733802372969332	4.333856818140828
4.8070926585940335	2.138775881630808	3.685926301592479	4.3852902641923395	12.232056228535152
4.645733800997544	2.9114197440563028	3.9848889114577184	4.798630075424602	16.287716326776938
4.750722057385222	3.8173232228109937	2.0756265916822105	2.2191603677220018	19.38911643556707
4.300695099394252	1.6711774661645191	3.089963402277572	3.069683048956981	7.1400528349115016
1.3596913879306332	2.0616747454027995	3.0949925281142665	2.915930720263899	2.641058945626527
1.4779667974575887	1.7157320695753977	4.287646863715295	2.6924934500901987	1.5923912887175184
3.708514683012319	2.1118782356461936	4.872756130858834	1.618330811218181	2.6011266785014544
4.9182280266559335	1.4682679852987834	2.005288724786836	3.75838564928916	13.534381654665847
1.0620227641019602	4.7962018791208605	4.499631359206137	2.5944491056879726	2.936969940436976
4.582325049617227	3.973529015608612	1.5111778385431385	2.6498969042489504	31.928291755172925
3.023390279666786	2.4074908416097243	2.146674917974279	1.4467506458318122	4.905533649406872
4.139361154522957	1.263621670368711	3.873185268555925	3.843185566546284	5.190073022523968
1.5277355844272105	2.945267242691488	1.0475405644695313	3.5497121050083185	15.247378587651873
4.038087118833609	1.0959928168868367	2.7379768568311875	1.2078711131937991	1.9524243449005585
2.4599940772605917	4.501934522495481	4.731985110270854	3.1638554039261075	7.404683382603975
2.872541069758472	2.492173149585966	3.81433973892874	4.691387308931162	8.804939484552127
4.351749785709103	2.2914950922526045	2.045669038898338	2.683913008426265	13.083258163720627
2.492916929875858	2.9511640848765737	3.4468511168895875	1.875910076220682	4.003968528180936
2.2866238021520267	2.339442996406755	3.848943602590705	2.9982942965138486	4.1671573396514585
1.1447280883062017	2.9870473218505174	3.7702916213818316	3.5216968749238653	3.1939011530814208
2.0097508197559955	1.8233693048233837	4.872834005492028	3.7542840706540623	2.8233347103353026
4.574656990214027	3.3603320514984065	3.8317483119139073	3.290423051556258	13.200655418923464
3.910619328252197	2.226837865838496	2.8549120270172126	1.5416813750028648	4.702578301170502
2.5046194642700983	2.2147468931046053	2.660055569946806	1.1840946032084294	2.469229999908519
1.1229696821781996	2.8113030538270594	3.828485367788344	4.9896021160173145	4.114476814492856
1.4757842918354749	4.696865928594591	3.3280100070877014	3.1637644812133825	6.589471279370677
2.1297942200271827	1.2658195122740885	1.9818919776132036	1.3261871878319953	1.8039906331026323
4.34527783857658	1.7347737379693768	3.8264814840961336	1.6893066246425947	3.327892266823796
3.3607721506806274	3.607054506577569	1.6006900295468445	3.5032572682483165	26.53118003695036
4.10261774495178	4.6270812784916435	2.446820719713789	1.1675403563285736	9.058117166840725
1.2545290890776748	3.33187853563672	2.9718086088326077	1.042882198472881	1.4668453027331
3.3464235466977046	3.7582364624088425	2.385154404237689	4.592244821793964	24.21439060309007
3.4476220845751833	2.856616379467174	2.7358715593840164	3.789545343950232	13.641526761013575
2.606325752674192	1.6805290740800445	4.036157162634247	3.071885751279001	3.3335864056070634
1.5363596763284262	4.489339832628653	2.8520970858685133	3.524372042290658	8.523006592212932
1.1952816655961862	2.553868383086881	1.5109051465756091	1.2027170947323005	2.429937217231694
3.2754133356027113	1.994395600130268	2.070737283467277	2.0631601950238974	6.50856681511211
4.565422098070886	1.246643017758737	4.366304663367581	1.4746210810361582	1.9221596134730372
4.727693906991132	2.679282359957184	1.645086228736541	1.6967696712069773	13.064778805525982
3.377723609836412	2.397463174322996	2.5539432229334467	3.796798047276503	12.038775447430607
4.695270939610237	1.0874101289525189	3.0254853381959976	2.6553698863520516	4.48109349579475
3.1383634186410627	1.0295281397320224	4.758858147693424	3.0741125845346864	2.087173075596765
4.014955843539	3.835007091528292	3.2883209861845475	3.842224612910381	17.99100773176258
3.355160319602226	3.366188902528291	2.254201243981051	2.0049111737153056	10.045098782764294
1.2322214215288936	1.5447169025487737	3.6960962511457343	4.95248940331708	2.5504565891266604
2.54985101042566	2.21355450440142	3.166308575526959	4.1133201426981065	7.332368791204491
4.009450391678016	4.38349695001394	3.4095818622518568	4.611119346461589	23.768993611900783
2.7144869932339293	4.9440618071706535	2.724301974810558	3.6684875297945343	18.071885166493672
4.351060852442043	2.694633433713714	2.5334588145406096	2.9508433207825173	13.656114621194911
4.145130219945042	2.5045499847266592	3.9435734675851055	2.6433836741264893	6.9588608037863935
1.1177873191565295	2.801696747490198	2.1376701860769147	4.3637238522219315	6.392884581396004
3.655945164444762	4.679481296509502	2.349521684831104	2.6230449031704035	19.09957292938172
4.3537404305596095	4.4633150012179525	1.0094118782571442	2.919604103802422	56.20508718888389
2.1315129805730777	4.987502679087883	4.614980370478545	2.085268560786608	4.803560457955156
2.709398719681405	4.187622457992462	1.7120126033397538	4.08252332895578	27.055910841271785
4.19582669287705	2.800394132443745	3.468966494482073	4.9154298533865415	16.64938124788557
3.8255837131196566	1.87208531478754	4.63785928653342	2.8447700491030337	4.392916469668815
1.9692485099413064	1.7209423413755232	3.81332238165	3.9050075979541137	3.470445320916504
2.7340630388801204	4.78233744758538	3.5043789000469414	1.7724081833390692	6.613044281450264
2.912185277781336	4.3923967839251565	4.962435822089354	1.2511856688621368	3.225131484963792
1.697869581105035	1.0938970638286665	2.5291978291070447	4.0632837199866385	2.9838372544425
1.9271778527137111	4.486987701914392	2.8457636831343605	4.140772196865964	12.582275237576962
4.259884085764874	4.180883563770569	3.769648588045201	3.445575438407471	16.278963557965607
1.734299501199267	1.4177356721377303	2.4367949995500715	3.4876216232766213	3.5190848058466933
2.2016725020312227	2.8947711865581693	3.665383834521109	3.114106467366499	5.414781741208364
2.317733869679829	1.9810475616809065	2.4889112780298017	1.269242271415156	2.3414968701863925
2.379403572490771	1.0857879423233827	2.3197520132084906	1.2957313501711998	1.4430671155528647
1.1620543936011796	2.151283053745611	4.7928372628226485	4.60416402537354	2.401497380672756
3.7075732983000664	3.025023991805801	3.5429719569675355	1.9426068620685293	6.1494428937501775
