Pwr	r	target
1.5084349245727715	2.8559936037253113	0.014716422716227782
3.9059678315835042	1.2562492459805976	0.19695507234586104
2.4524834448889807	1.5298645407652551	0.08338544736165693
2.9359695631495004	2.4816896594820603	0.03793558125046954
3.751005289406669	2.4570314901490304	0.04944431532011137
3.7444909366500316	2.373431031057212	0.052896834984529816
2.8489086345077888	1.2393664224742165	0.1475941709022395
1.1352201141977432	2.6816374182684544	0.01256232716256827
2.19226500728973	4.627939467168428	0.008145314322615449
2.1006492612139533	3.243574915923615	0.015888972571709226
2.281189184099817	2.217862376606328	0.03690474869963537
3.6527298848086422	1.686235070281362	0.10222837532604072
1.6740032807309668	4.542134803315977	0.006456934818152691
2.837663875097858	4.259918452655094	0.012443670890394144
3.072598224881496	1.9250423766678568	0.06598045753987608
4.488956732068712	3.72310190013629	0.025770669991065438
1.2347741050396683	4.492073312022578	0.004869495604832603
2.6462262484718693	2.334621164670483	0.03863529852676007
4.171399480598302	2.3552817081775843	0.059839258076549225
2.5071497154390285	2.5256692474642928	0.0312764499362812
4.482811871620347	1.2248115152763035	0.2377946764436248
3.2589380975411126	2.3087021047180114	0.048655333029964866
4.377704853691166	2.3554202222887546	0.06279134925548621
1.6963161644823963	2.8955784896733587	0.01610001397782199
3.1870682072420244	1.4955399385892338	0.11339279575482684
1.7532431253608582	4.244541727854088	0.0077440948878533325
1.8382299453767896	4.880391600970054	0.006141587313901838
2.9118815164422487	3.4006080747768848	0.02003782928377898
4.2674367000148905	1.3330202582808637	0.19111013738314986
1.944629439346707	2.9635882816254373	0.017619405650518196
1.980783922388312	1.952507334892584	0.04134679874524519
1.0273693705587121	1.9579369814279048	0.021326487424426367
4.030255751334842	4.840744364715878	0.013686690459211745
3.2183855187553387	4.401583377043678	0.013219357133594277
1.1103456486388423	1.0832649401028922	0.07529722240682926
4.451776538176193	1.3042767990840591	0.20824949376748794
1.6946380153361624	4.0422179283974735	0.008253300019620543
4.357922462628864	3.097629925201579	0.036141866086608486
1.5903393192255157	4.142444362105547	0.0073750770920215205
3.8840575713408136	4.48442530329004	0.015369587288518106
4.224118289257971	1.9036337200043716	0.09275972004070268
4.780696351079129	2.363982425890576	0.06807580863835917
4.300917157251343	4.652007016567167	0.015815047155714933
3.4589863293388845	2.789200835549341	0.035381758046399155
3.2483107922296983	1.3232203693586255	0.14763296962013656
4.673554482900329	1.106405567821791	0.3038146701863909
3.9141786885143213	3.020008159641513	0.034151874924313486
2.0649073499649377	1.8594069314481665	0.0475271546688228
4.983161427157894	1.3845849521615023	0.20685016776767914
3.509875636099369	2.0598428039949983	0.06582846181926948
1.3836148252105485	3.5705209909990043	0.008636587184553672
2.2726824509809918	1.3423250102961504	0.10037222010659567
4.898964401326394	4.481592042383129	0.019410189658725683
1.6265787997748968	2.9459572420323137	0.01491462592447708
4.622934177036623	3.076310581925444	0.03887294886695528
1.2525012626236194	2.540106741145127	0.015447719474669141
3.3340251889555272	4.401291909080278	0.013696155108542538
3.893172343976153	4.964239581772557	0.012571534730009798
4.331081126081243	2.27144845950419	0.06680064884749294
2.3603014636687365	2.4788800436485365	0.03056656168235365
4.018817387471552	3.0278589758952035	0.034883264495963434
2.2142986247089924	2.1048585314633788	0.03977228128532589
2.8646740171867684	4.628925145338039	0.010639103388823151
4.397807702497791	4.368932629220007	0.018334778853352714
4.586738235602142	1.8352151553743168	0.10837275593278696
2.890701632110505	2.405756123197081	0.03974570492167912
4.941997291984396	2.580435419194862	0.059061796139738214
4.565245144480405	2.4937310154980694	0.05841912200902199
3.6330994939775216	1.2893216791148945	0.1739181299898952
2.220781263989746	1.1697974352431977	0.12914410625311393
4.841639697721423	4.800407809250856	0.016719617435755132
1.2296331716634876	4.835902789744775	0.004184182147648564
1.3500321425431734	1.4183486998764954	0.05340331477206847
2.008906113778273	1.3001248932143712	0.09457571407315137
3.4871237246896403	3.712530727558288	0.020133411908830248
3.7786453078228632	2.126473898984428	0.06649762749753456
2.0738251083509973	1.7459126338112003	0.054139875033878335
2.9516250893172518	2.0031197169269275	0.05853795112077405
1.8335866654042297	4.498397245218452	0.0072106757864760455
2.380773663453123	4.358351584553281	0.009973870444143645
1.0119604252549026	4.960823111961496	0.003272247778217125
4.6844030280532865	2.1301084516065734	0.08215631624555203
3.569013678884867	4.885450542488292	0.01189951076584531
2.7845523959180905	2.6941537062777474	0.030528171409392537
4.975786754170463	3.3478080381254385	0.035328955692066184
1.8356212780400616	4.143202101913778	0.008509440042407402
2.1493141231649817	2.345188261091003	0.031098153660516062
1.204114796474903	4.949820568252108	0.003910921664702447
2.4699794656409124	4.117319471115812	0.011594561981382293
3.856218299955712	4.933773984850252	0.012606462779719302
1.2712889673706664	1.7679464948652006	0.03236653282265367
2.0812571127445225	1.8813378980065472	0.0467931479582399
4.67042946498003	2.4433608322954075	0.06225464171522072
1.5824758176484952	2.700171255601241	0.017272078322038115
1.9726089045225816	1.1562674152682906	0.11741255837220844
4.322390182438152	4.28858175414222	0.01870194248281989
1.260628396453841	4.809713478589541	0.004336494604919325
4.571359210613098	1.6015436289897962	0.14182667995568368
4.606194088916002	4.9186585971451064	0.015150920207136263
1.242684454009764	3.5696448902659164	0.007760701373192185
4.688745821051515	4.916670331534967	0.015434929403129068
2.6852217248772834	2.39713347767276	0.03718654704329232
3.231352271181947	4.730088484406616	0.011493066294949636
4.876791284693862	4.6101330418189885	0.018259857660961575
4.260236044025212	3.8278071627852697	0.02313788705907508
3.04409070576602	3.290449622781231	0.022373670244582467
2.5752246380248742	2.486025163533496	0.03315844946985942
3.1996065452305045	1.3680544738285652	0.13604416868169888
1.9434780141113603	4.289752200611949	0.008404373729148295
3.748423528183906	3.639039608327808	0.02252502211251699
1.2731772940892512	2.443486678498465	0.016969110175851697
2.3883176865905487	3.5265527570214914	0.015282044510677734
3.3459476510542205	2.7397950449119355	0.035470974994574515
2.9726002943548204	4.507385398579626	0.011643331578557582
1.2008895680388676	2.47539905793224	0.015595624338211437
2.568095502947713	3.906239997455777	0.013393172458344857
1.2188443272785738	4.158952859373633	0.005607514184166153
2.024930601305837	2.1011260431841245	0.03650026923653522
1.910422733125372	1.6593536387114134	0.05521304629497693
2.355441986158439	3.01448327032968	0.020627034367803856
4.371237557362872	2.266568737714074	0.06771061468592404
3.6450973243906533	4.681146419271701	0.01323715985825638
4.840714027412368	4.655134573422082	0.017776042587699305
4.5321778905384775	1.4182289154838763	0.17930995946252598
3.848352386075368	1.3390964316339984	0.17078167280412432
1.5576636080142623	4.8752043013982345	0.0052152864777011325
3.3211858621121686	1.2502509253199805	0.1690787183785386
1.9852886980713145	1.6808533835139758	0.05591832331107428
2.8834956607667617	3.8086125180284034	0.01581888457528185
3.731188960187058	4.91509295532078	0.012290623307880765
2.9139967379951126	2.5396053596299293	0.03595395970516133
2.8212038030895	2.634864822475332	0.0323376099177196
4.043800517100636	4.317344334365614	0.01726420101798608
2.632679266372252	4.828491847665474	0.008985972479244105
1.0904088725152508	3.022768048844009	0.009496637629353244
3.320046334221669	1.8965769864278317	0.0734502583804612
2.6598666043460497	2.845052207762723	0.026149868676629655
2.3655398060374035	2.1636828957129732	0.04020991663106152
3.47114199178541	1.876646140139936	0.07843280294492624
2.688263129864497	4.269600374929091	0.01173511786050022
3.8038366042384046	4.861890737731566	0.012805649186025718
4.33815176725707	4.62331195493114	0.016150593304154102
1.3249806814101408	2.435392427529684	0.017777135369367883
1.1432754810726924	1.9350094457869784	0.024298241648164173
4.937968968753927	2.1383309314295182	0.0859386755130767
3.502565926075245	4.9008967145413935	0.01160447118650433
4.154018970532323	2.7932360632517845	0.04236852358542459
1.1436482363957996	2.7276928901818183	0.012231836213760323
1.9902956290164442	2.4149324092826547	0.02715799883376531
1.913648637721012	1.9024331365367573	0.04207591148438906
3.4350288148783563	2.733692938060326	0.03657809291458442
3.5883890548875708	1.7660332627053026	0.09155707318240136
4.298492268744681	1.6366213291472471	0.127705579560422
2.7352437644359457	3.363835805369643	0.019236080889696274
2.6232780139821426	4.956439136050187	0.008497572925438995
3.3383304041228694	1.6034708669587117	0.10332307109112464
3.518020859564578	1.2469999722981226	0.1800344675100649
1.0089862355014456	2.51380962977573	0.012706051360200579
4.361979293122087	1.1090023775782198	0.2822336427106511
1.7473392055185402	4.9873653482745235	0.00559016967978626
2.382644134589926	2.6337393879476085	0.0273340333925036
3.2431269300147303	2.1603171679086866	0.055299225468710085
4.798073797927083	3.5098126356778723	0.030994825322794087
2.472883853858346	3.8378052313735327	0.0133606625109553
2.4082963581171986	4.070420471805072	0.011567020815908356
4.649934065986804	4.054693300256344	0.022507171069924357
1.5963046860868502	3.5878955367632277	0.009867936469094014
1.2933345528043003	1.7401838338596782	0.03398683763536529
1.2208531871656203	4.846986610223488	0.004135327764918874
1.293652880291154	4.402088820708885	0.005312394197804174
1.6595635613289574	1.9257569291486272	0.03561074734995312
3.778730441744442	4.58905887783355	0.014278703938411304
1.6304376394048172	1.929446708693808	0.03485208406631484
1.7897818440238615	4.024980552379311	0.00879149354427209
3.1473359077324616	2.1037179416963525	0.05659241286549204
4.561066267366009	3.045041084100476	0.03914445086351736
2.0818942632827437	2.8621951923507365	0.020223220105721525
4.62937657464595	3.8938249846591817	0.02429739929712517
3.9481278036618455	3.3631933643107783	0.02777650911069592
3.8016705860194544	1.9263526749470028	0.08152541495135883
2.3600755502155284	1.981163656091832	0.04784927225955176
2.8809812837587776	4.388883802638572	0.01190206744974037
3.5253352083155955	2.7706894986248782	0.0365438952244251
2.1822685737678738	2.42664510013331	0.02949074913480171
3.7195776377449694	4.816069677089488	0.012761397631137462
2.844935803527218	1.2765397081640175	0.13892933271473973
2.4375596255346696	3.4142831318674944	0.01663973168080133
3.4514659100005005	3.8535682973735534	0.018495565028804572
1.0716285524690163	4.6178349363933515	0.003999057072759686
2.597779502038513	4.9857976941341215	0.008316165369277855
2.2334255930244495	2.56963344811809	0.02691654238398828
4.749423255358146	2.277376310438045	0.07287212145449144
4.913201762089151	2.644075211728347	0.05592514587563509
2.090561899899917	4.423993617950827	0.008500102907929612
1.2854976705511216	2.029527324976868	0.024835426591374655
2.704401627992917	1.4801139286408356	0.09823608212724708
2.076547724156652	3.727205045049868	0.011895028368062926
3.4450337604845123	1.6419818526940673	0.10168266317299147
3.3175659640189803	3.3638357381597146	0.023331364692490975
1.4674936089645776	1.9356328691066715	0.031168821222857006
1.810821094963436	3.234297785016873	0.013775446182701918
4.72383230611544	2.9252119704739936	0.043930882134488425
3.4192104007478914	2.518082358481144	0.042911737653649175
1.6224363792002952	4.206687684086684	0.007295873103103881
2.2764080068226016	1.733082165004344	0.06031175060637343
2.7504195226300645	2.511520288316425	0.03469889912881543
2.455913169473264	2.055514404782856	0.04625536312606197
1.9529391383952728	3.8992004893343473	0.010221807840164798
1.8128345537355413	4.749394641108114	0.006395460054760645
1.31291321963734	3.9331974880835032	0.00675358936546307
4.0107945923367225	4.409159142606203	0.016417574962232756
2.8628949962212134	3.1775110302549563	0.022564276965001028
2.1195565139680532	1.3143655682856985	0.09763438376221882
4.721223625827536	3.700479522688755	0.02743649926228709
3.8425308027983087	1.9285537737604843	0.08221366102343568
1.6581020830133748	2.3444299491446756	0.024006391231479
1.3822135057192837	4.651777959476128	0.005083084330511903
3.904047090211905	1.5802745306951083	0.12440564927258238
3.57527339295245	3.8048371363950535	0.01965292737490082
2.4931121747050278	4.843985118592918	0.008455248089856544
3.9897841562983465	4.4977872419519835	0.015694291721541014
3.772812647393689	4.359865879671654	0.015794617618442815
1.5642130837203	3.06367687685012	0.013261728502540131
1.3668514510356111	1.156280749183272	0.08135511508816105
2.4641709659965434	2.066169735267241	0.04593344097043391
3.812574285573892	1.4401276220022847	0.14628725466052708
2.6360686289567687	1.2711147945042909	0.12983067101967408
1.89894591048218	3.6835780617903136	0.011136865504397169
4.158098906813558	2.377818462850715	0.058523132188128324
1.6229106574279326	1.1344591285350445	0.10034761157380698
3.8011540321422057	1.7869249735114177	0.09473118451502162
3.8337611254926025	4.259428859061069	0.016815603063126246
3.0748130698122935	4.5765962237517614	0.011682173677775862
1.7700426726778478	4.485196080430401	0.007001821011588798
3.2589111507956763	3.415480083149909	0.02223100733262125
4.454272941082377	2.844394460446592	0.0438114183342474
2.869513317533024	3.5050233490749028	0.018587310327093043
3.4593860796795037	1.058294523837318	0.24579671351871535
3.127658855557656	1.9970958135631836	0.062403896863489065
1.5241160837861396	2.790021749688352	0.015580916654717631
1.2922027588190463	3.3591183665602737	0.009113184962396477
1.3457792804766768	2.042009671509682	0.025683155677906584
2.248934288844216	4.79541136067562	0.007782428984736316
4.721253467815091	2.7441118704087333	0.049893483612651814
2.312678883706296	3.3730124161233768	0.01617594238204364
1.7185477761771892	3.828807357781298	0.009328777061205112
2.0949030947749323	3.980788807579145	0.010520001435922985
2.4706069705499374	4.884698252506351	0.008239831237144586
3.8552531110690897	4.067748505466293	0.018541072149999886
1.359012223078336	2.798555878361774	0.01380846912320322
1.9237475649164049	4.039607102643502	0.009381233912456837
2.971092782187353	1.5772440312706788	0.095040467757007
3.0771693721577944	1.6041673878922291	0.09515731318548906
4.157999879826308	1.2021760209933774	0.2289488603977294
2.8721336967400406	1.904584734412209	0.06300778175242899
4.545362401477253	3.3520621741014787	0.032191003887731426
1.9840652266294203	2.2377970280767365	0.03152860068027143
4.159330614644478	3.4070461860726087	0.028513960052869106
4.416633545296427	2.1052296158318	0.07930171157007855
1.4544668945812829	3.9101438888821423	0.0075702199531744
3.8422871193599337	2.7258947076270803	0.04114923805670075
1.4628777910960935	3.7430568668465205	0.008308934437886216
2.7322448027536645	4.098851469162444	0.012941522821427928
1.5225469825193034	4.447431476906324	0.006125510771781978
3.5368042281411154	3.3875184419943385	0.024526626672534708
1.0472889488362058	4.284134361526137	0.004540780312927793
2.6143080299658923	4.452074772098586	0.010495955809140709
2.1126851963235227	1.8992438460046703	0.04660832219089903
3.167415353880087	3.9089715868423047	0.01649567631877579
3.719661480520172	1.0604938260211063	0.2631947756263602
1.954828018421959	4.342168159397509	0.008250597755518537
4.2689714788059225	4.1894115640285605	0.019355631040400945
2.803745856913938	3.8104768715860464	0.015366328771678876
3.059328210490748	4.053832481656633	0.014814418566017862
3.818264478185312	1.536096586021667	0.12877130450855095
3.9108419286364526	3.3558436655213373	0.027634840178223444
2.395257233231669	2.429008156499296	0.032306086384037695
3.5093429401200282	3.286686416225388	0.02585231307415784
4.1682671629016905	3.0673720163769205	0.03525435558903479
2.7334055889268747	4.8747838362406455	0.009153422086328971
2.045570790971409	2.8866528819967936	0.019535094788630726
3.912087730163188	1.1610830132599492	0.2309256521365973
1.0615776213644512	4.462428305379894	0.004242280565282275
4.638863932359495	2.7638073350782237	0.04832659979083597
3.0791070899266426	2.8014645985033524	0.031220844929832306
1.3933926463885609	1.722707344097679	0.03736290536131055
1.137898986083934	2.736818059500389	0.012089323315957587
2.3533292332928313	3.7848896527841593	0.013072732695921366
2.1701522680107783	3.57174430607461	0.013536912473798374
2.4133393228314293	3.955977466519283	0.012271591981375896
4.1842650504905805	2.020839500586794	0.08153530091266473
1.2587383688232558	3.9137955240951987	0.006539271095099747
1.7143297705298184	2.642448182779206	0.01953761482877352
1.850284927732052	2.4065066615159125	0.02542462820063969
2.5314692711372784	3.4584568221551497	0.016842171289331388
4.8218014383509935	3.803479590227907	0.026523893648515304
2.9824525331790204	2.321476755989808	0.04403875139769195
4.704719060140027	3.665893524179696	0.027858911093398338
4.733127735223297	4.063018626039376	0.022816064431381518
2.585644905941538	3.3015989367510787	0.018876018125074518
2.8967965543809964	1.8153405015457675	0.06995067938255592
1.0749539549237983	1.0064028596727552	0.08445712111559235
1.1187752405060132	1.811092846647228	0.027142606591056467
1.0707627955991836	3.448807673764035	0.007163833054816022
3.797415663079847	2.757701320606963	0.03973597000693302
3.0331759214734784	2.548612757721929	0.03716037005731133
2.9756161274549275	3.9602289239178576	0.015098244607466369
2.557371548264844	3.6580942190109824	0.015208073084951581
1.9221074617745848	3.5803220285099164	0.011932285045149031
1.810852519698268	2.2623597639075137	0.028154633686651224
4.2072701348746815	3.1638062533239513	0.033448047653658664
2.026994619084276	1.7370145781911517	0.05346084329636624
1.5163165490079842	2.0082999868535127	0.02991733055841277
1.7027569396419442	1.4041748802659506	0.06872272879726295
1.6897141832842235	1.360839223474393	0.07260888180720584
4.856693922740807	1.8362708709799709	0.11461920195503585
2.076245849377913	3.0372102733112585	0.017910973562072583
2.573572052798982	1.3466628756783852	0.11292983462019547
3.9599524805040978	2.963471495409156	0.035882161937641294
4.6817690606768	4.8737978052545134	0.015684298791349385
2.5893215690456306	1.8594046510618845	0.05959753523682702
3.671395096080544	2.9181693372539987	0.03430838538872828
1.4422855773016732	2.3809381111580916	0.020246277409686264
1.8638383964756795	1.7712508359661938	0.04727573110550898
3.698468630015304	2.5061884036161173	0.046858096576570016
3.9456150825065297	1.6155627008702296	0.12029766986741112
3.9677509785699936	1.978766257836495	0.08063907755919608
1.0758598117418887	4.194521648254369	0.004866099002824852
2.807075470908904	4.112121247631048	0.013210291536777741
2.3758239824657585	2.9242164486180817	0.022109828128138376
1.2128865157236528	4.506681030345087	0.004752221355888971
1.0035521735118722	4.100775783759994	0.004748954880749536
1.8777516203596891	4.863866450886023	0.006316332703067176
3.7291060156257565	4.893878350969889	0.012390491289620949
2.0864790731466125	4.226225514632848	0.009296058197694444
4.5986137712778135	4.502644283120872	0.01805019071564341
1.7904915366971044	2.290775860241931	0.027151711636858856
4.2104185556681815	2.125199825596295	0.0741849594728299
2.279599541424844	3.5241622830953454	0.014606188432613885
1.243276514869414	1.132222149064352	0.07717818712347145
2.9211380897873367	1.9474655853463656	0.06129183730650437
4.814309568570353	3.760473855885969	0.027091871148618128
2.3371355773236338	1.5160690953815124	0.08091630687692032
4.3485701333042135	2.5495931817163067	0.05323470314126135
2.7673263926618605	2.7680338205967465	0.028741387946758838
2.8829245191639306	2.0297174234666944	0.055686798204958525
1.7871358537273463	2.21004164893642	0.029117010789548932
4.639430333188733	2.3616889365010905	0.0661925943864863
3.022641589322556	4.9638296028455695	0.00976209568484262
3.0805856111051813	3.0867895580439804	0.02572819825474261
1.4979446009948585	3.0391928860853348	0.012905337301566329
4.171248781638167	4.2753138985513885	0.018160182787273663
3.6700099316499815	2.1475592678998714	0.06332381319017627
4.93030099801567	3.8728801804632513	0.02615745266708988
4.856892615867233	4.003513316019951	0.024113823776722724
2.1468837078882927	3.705041660646468	0.012445503316368955
4.956324328956263	2.6766472832312607	0.055051297922736685
4.732813828764828	1.1317709530943074	0.29403055936000505
1.4892522818653482	4.844608208715173	0.005049415266470124
3.1875967125874163	1.565718084889903	0.1034728402635139
1.3260579760642328	4.372684799686448	0.005518948004045488
1.9315939593180438	1.082183573772177	0.1312514467948749
2.205303982521926	1.375766342149492	0.09271910634274506
4.948213914108858	4.954979052379419	0.01603817531652851
1.3163181964078938	2.7775221303680464	0.013578005022978894
2.4146818959324543	1.5520336836492343	0.07977150340682697
2.074923255891173	4.15758821859621	0.009552328033143058
2.605728741898466	1.855923362499778	0.06020038405564115
2.113292192060092	4.693028655517963	0.007635601813206929
2.130507644005025	3.62936027504523	0.01287102310652212
1.8017214178634784	4.208006699997356	0.008097014778544014
4.99888442829756	4.056527063653038	0.02417433168798466
1.6195288921846598	2.7255805648871823	0.0173484543879323
4.681606032895081	3.4967704706431477	0.03046847714120826
2.9307985666270335	4.323934271896212	0.012474350403890859
4.581116478136035	4.639022463187932	0.016939809387357584
2.0489568450092683	1.4859660048814267	0.07384229728359437
3.4842797970317183	2.891641032030323	0.03315999079494293
4.777020586738085	3.4958638311685872	0.031105574941355917
1.5348158011945765	3.704641149323763	0.008899264297165045
3.2484739760813097	3.8473622572518447	0.017463985714508076
3.065969833336505	1.5579732373181936	0.10051665487247746
3.790814760871964	4.526083566643632	0.0147257547270494
4.398245222533843	2.224227054127152	0.07074753908085216
4.021317051451574	2.725985630542388	0.0430636985732196
1.9659915645178696	3.666302704220072	0.01163898605241442
2.3464248833151458	2.168511696754761	0.039707564817281965
4.56632926498018	1.3376950817404816	0.20306875180597386
4.918230736954777	1.6660149885208604	0.14100717994852355
4.211183346342791	4.511078942365009	0.016467718394813986
3.5159180202101434	4.543209995081245	0.013555116481721108
4.8039087800462665	3.5206002726312513	0.03084263338226417
2.098713385287198	1.5539277395103372	0.06916424324193536
3.5839142409785487	3.794538187897072	0.01980751024118026
1.4397128930099314	1.4461450252099155	0.05478256138089819
3.676233918991073	1.0933271855618765	0.2447332512735179
4.203633969781903	4.253592398743715	0.018488568491734282
1.3458243660018896	2.7115886797164084	0.014565684495616269
4.1583192479341795	3.5113905074258995	0.02683797246547276
1.2097631957041963	2.3234983201741275	0.017832234977637418
2.051229976931022	2.3703056664481603	0.029053320914466173
2.1720419973659753	2.469465097404586	0.02834344070112885
4.848077744016467	3.938399529621583	0.024872541821179175
4.547804525793241	3.1413313849771716	0.036674518338448786
1.2293250734501178	3.233502898733645	0.0093564341710783
3.3999888058398775	3.149315909708052	0.027279422291882016
1.9953209854593477	4.139766534947106	0.009265123384658557
3.065711681338562	1.3292369121618064	0.1380755109077524
1.882678070913652	3.422253217131694	0.012792102162047646
2.281405593234973	4.125303858909312	0.010667944604318002
4.216122759082028	1.9149841467561743	0.091489871482423
1.262382849237067	2.5864691012116525	0.015016427804156138
3.5405845084424596	2.608160691590513	0.041418694911997775
2.6275469569172616	2.4748135029770597	0.03413938302363398
4.288095586564088	3.7103509945470985	0.024787036320731246
4.0173776773507095	1.4842637353449692	0.14511444490938852
3.8940683520067982	3.934266913157572	0.020020091835876618
4.640670273960248	1.5184439443920912	0.16016710300354345
