sigma_den	epsilon	chi	target
3.8726608833885714	4.438790286990306	4.7306042927454985	0.15224548465493334
2.093086729837632	2.1432674630556523	2.2081904102800136	0.30440425374742064
4.230478232769088	2.650969085940793	1.72535930893031	0.5855460210174886
2.289515076622252	4.9467487862556645	3.3989121804561906	0.105215169704482
3.0050206979341816	1.5499086791638588	1.36279044894858	0.8205709742987018
2.2256058045103466	1.035898870357591	4.690114860850123	0.3775807568602442
2.6370454719840537	3.910656333104362	1.536371433537084	0.2658612935127665
2.7413886599612294	2.1584051282660313	1.8037523431726945	0.4529997874131357
2.994466999499933	2.228473564635227	4.482616714311722	0.2450891913784071
1.9845868447659336	4.9958156794443145	1.9252347907457923	0.13580100110993734
2.3335615043529114	1.0069365650115696	1.7414389230839782	0.8453539094978504
1.4126069214224082	3.814098019947103	3.982066028178491	0.07433956250164599
4.940419010488964	3.3653434380233724	1.7616124291090751	0.5315837106361373
4.698534529947236	2.8169119318754263	1.0481432720660342	0.8143832268173842
3.620375277250629	3.098085513352797	4.403390996884634	0.2162687622613538
4.308919442298125	1.8703948074881804	3.143086521785614	0.5560464644502349
3.0008946278550277	2.278151223604032	1.9388375611679347	0.4482214281074092
2.8949001981173845	2.698140058601768	1.5360998198448552	0.4230607772415554
3.2491988669751493	1.0408441931687502	1.3006931183312256	1.3568501157085058
4.99422282054551	4.230828797788402	1.3322175245068937	0.5061432024877269
2.618789418257826	3.8477746776360378	1.9708921523421716	0.2290889061775041
2.189845331431465	3.354915073066603	3.7491903112604503	0.13743974406949852
4.204702386207931	1.7325600622319737	2.1788423090524023	0.7634453910022476
2.196958547244368	3.2355533846526074	3.4757261509962483	0.15170845538377675
1.2177966434262664	3.286545480519357	3.033563147444948	0.09186419330099316
3.5204991370061816	2.363391425593566	1.1332721929722154	0.698268280450501
1.7834140432699428	3.7661965040530503	3.970231765647819	0.09527359775967606
3.0537702045891115	1.2007141978697988	2.683970581297127	0.6903678430409091
3.8880072366595817	3.769315899750432	4.051920754565186	0.204177554890578
1.3854530825572802	2.6575235216396718	2.559523932900025	0.14646126768539347
1.6269360127469654	1.6677387423880592	2.8136845894437497	0.2557983170643379
2.5086273400527297	2.7956032968167364	3.2405734479269923	0.2116099172722315
1.6508861328288493	2.0893291420178937	3.3078976607317423	0.1834192359939993
4.227035224993852	1.8537907856886984	3.816921251030287	0.4733753087897809
3.6258082479793816	4.800856085713812	3.8200049761682617	0.15668905400511365
3.4111875244141836	4.827360570892376	1.2195570995142808	0.3183680913633972
2.0150543895258592	4.693125713481669	2.7063414722651933	0.11584549671495725
2.296814750038773	3.197096253829008	3.3510737936757424	0.16511016369123882
1.2036609324502323	3.924737550937534	3.116976234652173	0.0744929518869437
3.484856409003408	4.044582854233087	4.220521383567855	0.16504306205903493
2.034130011423167	4.001821877231016	4.21710544844774	0.09742969399021556
2.228280796144292	2.6182799480024928	3.4829101184834776	0.1898426582006501
2.091440666301041	3.1995533248125643	2.0998912245761168	0.21086754455105355
1.3463245728947766	2.0130130162800604	4.228131949023592	0.1279253605181367
2.5428711037624896	3.833082256730629	2.931441673280989	0.16874245785211073
1.657426702661387	1.0556506121441491	1.7262190878212027	0.5759083473680151
1.3973752884129031	4.593474300423494	2.016136172929818	0.1008604316910369
4.963402283681095	4.6131908009113625	4.182773632591752	0.20759448808584108
1.3575677566589308	2.4646993828345733	3.6966534991845648	0.11727597100368635
2.9702900686599	2.059206904601508	1.355484432643704	0.6123766731228181
2.8381338270190986	2.344020011925299	3.4071865272898565	0.2747325537472561
4.594142104704725	1.4177553905615454	3.6680516420668754	0.6941725966891206
3.5506081555204227	2.1968557009374607	3.796786183678838	0.3369386678945652
4.8730350305998495	3.298332802220794	2.9199936818738164	0.3768944067934105
4.003746706867888	4.097613652212374	4.224411650302973	0.18702436855585186
2.2625878780999904	2.507197264930748	1.8665523631857333	0.3148161991444517
3.0847340758632877	1.2930523056518926	1.8280183560490348	0.8435666735645203
4.757028249530023	3.8163759965043216	2.068379109990964	0.40623333434568015
3.659128246781103	2.231486127087241	1.8324445335351829	0.5789246287931297
3.1850284052248923	3.5554307746930465	4.237734390535803	0.1710320933937159
4.883595437236301	1.1493723527882245	3.868312365760573	0.8727713809569174
2.5335565525463033	2.8335278018037746	4.994945025565	0.1491481667814129
2.161683284418742	2.2271261895189824	3.3728976390523697	0.2219616414606377
4.641560964436924	3.1711799438524713	1.1510694369693062	0.6804382879956846
2.5544683990391537	1.9693463367114648	2.7751458346034856	0.34359331200451104
4.561548396784648	3.7493908325632894	4.906744080784473	0.20596973917319025
3.0742145223825186	3.695492607513583	2.23320210849213	0.25729359706450416
4.731526301615326	3.2843847094502414	1.626461834684585	0.5484993819912239
2.59309372501019	2.9147185067196184	1.2378030507753832	0.3975573015792987
2.409708760505035	3.3680175862259967	4.906683533377462	0.12112854571193775
2.756885251963697	4.332858238404547	2.1612256194502293	0.20127448175891527
1.0167275496950512	3.7035817783455296	4.103158104390244	0.05379521271701709
4.698831328624012	1.9573128798964703	4.274586275474416	0.4551360135925385
1.821285149120776	1.8051864948466103	4.3915200855496135	0.1871305280528832
2.5139253072275176	2.0225651789207544	4.154834276343749	0.2411210556135197
3.6730095509641068	2.9211113859735107	4.224863701828109	0.24065726368401136
2.407725506730319	3.1178765999443017	2.2054429421432946	0.2409128693676178
3.641981886806032	3.3793273609603536	4.543246440608968	0.1944210705119309
1.111220331041152	4.858619176610526	4.2182496134623735	0.043829091555611314
2.4718585137184217	4.5940192027479485	1.6094819234720146	0.20619423075063573
3.536372029573112	2.2607709863904533	4.004026655299109	0.31259480878931883
1.6332769558742926	3.968600193213185	3.5345277700446736	0.0907591499187103
3.863249327389127	1.6620331437131741	4.9898482397901365	0.388058533777636
4.947245841430993	4.149082233420862	3.689724162145275	0.2542518667659385
2.3404378314633942	4.415178881089666	2.626621599702531	0.1461660672581396
2.2132645616724895	4.500011872393289	4.0083851855166746	0.09820236531908956
2.6858560813204764	2.2575528220696555	4.976487875643407	0.1990667720586863
2.082315413876928	1.1036033630474422	1.969340420056588	0.6354384768094316
4.2197663315696765	4.1672865834698305	3.706600063114408	0.21514325677533847
1.1210839469003495	3.3330712400521354	4.239333538803053	0.0641974075957961
3.5169886080820243	3.694958630072688	1.0936651739795038	0.4546258774563279
4.247580363559816	4.566656530450169	1.3763324150184353	0.3914137372178837
2.9369706623419445	1.31379708599086	1.9107642429681035	0.7680054162524004
1.8803158328564955	1.7725292407496358	4.1426954457335485	0.20627499668722665
1.0742602300289883	1.2119633857185406	1.3967856068032498	0.3698203543774997
1.285898306979539	4.679869759091496	2.809959836127592	0.07211945900569719
1.2278216115496208	2.7864525707675565	1.6630507878812488	0.1654642477090481
3.298056520173025	3.8478027501520016	2.94267028161928	0.2173976444101374
2.026960746097424	4.870013593019904	1.9194076623501408	0.1425674629857115
3.2716879140595494	4.166425189863825	1.5440999925264511	0.3086555600937666
2.1366361702741514	2.011222471741586	1.940093659701524	0.3613343902184083
2.1060199545744656	2.75198287704714	3.400110998361696	0.17392143985968905
2.3501639222467454	1.2796813385788357	2.62625761084565	0.5064512705565526
3.8775505692913597	2.7608438623442595	1.3703749688201432	0.5925139393980763
1.4309653723597158	3.3443918362623104	3.1307328570104547	0.10358213556546572
1.041898257215403	3.290484602759332	3.0095741128064595	0.07897092104917072
2.840228325298515	3.0621783896552497	4.534910193738437	0.1675761422469001
1.620908060304305	4.0948197538853215	3.9786664427280867	0.0795079510174033
3.302299596712037	2.775809468354503	1.3779515118933452	0.5002923059561789
2.6415967493757573	1.0216460696048366	2.7276855459392704	0.6936282667779838
4.594553423817904	3.2887219524801217	1.1540980888665358	0.6485607661134262
1.0252128641523588	3.749883154880972	2.0633724778487723	0.08924759160998401
3.235170413110009	1.0860150535549389	2.815990063304149	0.7806458976802044
2.3212641015414754	3.3452604350767285	2.327775959452276	0.20851655493189866
1.6391949024620132	4.6407993387103135	3.5158016898851567	0.078217321996617
3.12755578259868	3.6152729677999935	2.7205486464866286	0.2325182165695617
1.20192257490125	3.2933406005604065	2.348770108521601	0.10898193375018236
3.848815213354357	2.2140072627324274	4.270092579957098	0.3298600912751757
1.3893387826662815	4.6785059499953405	1.4480978131354116	0.12130318578822935
4.793765455785753	4.978367546074577	4.207433577710615	0.18491242137328887
2.2267793360487875	4.0666429097671335	3.3624774902253782	0.12551855895138195
3.7329465639068014	3.6390346300224463	2.733925541128297	0.274726106561376
2.277822302026667	1.4903335648780418	2.480285532441292	0.4391586911045544
2.351050991392866	4.713126148241752	4.81557642965065	0.08577489930708365
3.2181991067531315	2.9030281114906744	3.996051140614021	0.22188849953326165
2.284135089782428	3.977567838934629	3.5278936318930736	0.1268259062340734
1.457810875277203	4.5026768452748565	1.5534207053356908	0.12679672343568393
1.6887565232584172	3.10884497862478	4.5657829157124015	0.09759817786669714
3.434435333963418	4.469714375620824	1.8099519081002944	0.2734492174302345
2.938851686110622	4.662213873876693	2.846826857885957	0.16386373033226548
1.0684538292588823	1.2498128148203782	2.526144651887733	0.242443565468023
1.213526183613327	4.804762501922406	3.714147193847295	0.05357646892523735
2.76515680833378	1.7238942031099171	4.0886427298836185	0.31521523153476466
3.137592787244685	1.1569006880686876	3.750076607649391	0.5709523762026949
1.9951096065915663	2.253895101633392	2.105659131306466	0.28502258399507857
4.6655474626952085	2.9922031050143714	3.7614943532511775	0.3274675487926195
1.5133797216695344	2.1227492612826264	1.7694482163012308	0.2574281069011807
2.388988758124349	1.9693699098853623	2.9929924194906437	0.3038003867222483
1.1482607433114	1.1989190899754396	3.199320831607511	0.22807179766963298
1.0936402608320197	1.9193907056219977	4.197512846210662	0.10962649549003356
3.9296247458698175	3.335678832822572	4.213131280036784	0.2259790555440451
4.976686355520106	2.5182841085052527	2.538111037402101	0.5585526130836926
2.1740039465956094	1.1407417287762134	4.557604928736473	0.3429140887542061
2.215250071894359	2.9186347405035264	2.154459428193731	0.2406124336485609
4.637204435556216	4.177367840074881	1.7842795786045569	0.3986949011724196
1.4859653274597684	3.3621364367157542	3.060680412537834	0.10884150344464744
1.8752972716778091	4.2946909388997385	2.3078685825825143	0.13200487147402049
2.6521090436643084	3.836104994523213	1.2905668088236542	0.3018268893010042
2.4372526279050755	3.4945306620824486	1.0651119688108517	0.3377287931699232
2.3313470224587403	1.7594529554615717	3.496572110895802	0.29467799193617705
3.1431711356715377	2.2069929701260387	2.9648909513593007	0.3591995886319256
4.4361377777743165	4.087261919282815	4.479921131852441	0.1980606723291815
2.37943916573141	2.798071868222465	2.968945643788877	0.21425974790454724
1.9531421895561665	4.4176522606292865	1.5873111326077685	0.17088096073265738
2.182660877167964	1.4595542319116763	1.2198494293045343	0.6736627130342308
3.554283201241938	3.870010867900813	4.7491324888168	0.15974877157452386
1.896275291855184	4.2166909125321075	4.111827320093909	0.08797381863711216
1.7941551440478207	1.6595406403520159	1.4225288712681703	0.4462755981330856
3.226701755716362	1.811607941963412	2.687230137179656	0.4830525339879506
3.6772711539147225	1.0655896885339726	1.7969945517292705	1.2337978959429416
3.4315316400745965	4.189090169739471	3.4050972112370466	0.1859571160316525
4.3305400859712035	3.3080772388096125	1.8639237101689727	0.4570934277876048
1.6733686028705086	3.2732624160479515	4.91146702804391	0.08647996807696975
3.0412030083477988	2.7276182650369165	2.7188435640345143	0.2998153827706343
3.1035227368116214	1.3283416153756815	4.609325446228604	0.4165187099940154
4.102282904102173	3.322043426168335	2.3184422144453065	0.3721225962949457
4.454646523192915	3.371266818299893	4.0493841304427205	0.2616867367771827
1.810907569868204	2.0580579760185262	1.1988663489767295	0.4001656869464229
3.6475643380697695	1.8382286159667875	4.211007492403796	0.3807866735039698
3.152238214738337	3.4134047890198906	1.4435526994343109	0.377928397914036
4.259487905451371	2.3949309224797517	1.4189118436091777	0.7352657851878251
4.5956544552029746	2.3111195327509266	3.4276946579660983	0.4491043848200878
3.3980884770922075	2.410284080611464	2.624860964698136	0.3889332715804009
1.8808103466147517	2.959923152534907	2.431127333029329	0.1851943504599515
1.609667867607182	1.2727048440312667	3.1088898499437145	0.3078109594900181
4.119726087614178	3.2216540374193903	1.8437182860599983	0.4496792726268036
1.2513247414106292	4.979837529590244	3.855488715700612	0.05175137683460024
3.4137306840307717	2.355676189099717	1.8335112113075964	0.5114329776321143
4.9837637728243	2.616126580382687	3.3979448782837407	0.4331605671640119
4.269301942273942	4.981907374158567	3.869670291234432	0.17597933193107013
1.7070855383479442	3.673621200625373	2.2032620705830968	0.1450669362893893
3.9695260071690073	3.0973444391782414	1.558777555021706	0.5008603071546164
4.449131192347805	1.3223481635046754	1.8112481978770831	1.1968237686814946
3.109584038354793	4.3259907546392204	2.392421616819934	0.21188825751490406
4.6654792033351065	3.618000256929253	1.8987056826963984	0.444860189580084
2.4834798123258524	2.2107623250460295	1.5161120035642703	0.44646622426748217
4.735916838488476	1.1711241533026742	2.260332057399036	1.2403358471069068
3.6587117420742943	3.190547913630585	3.855757876485359	0.2361597606172689
4.456463019471316	4.466202212131039	2.2513222978283167	0.30689647644313073
1.6634060659614112	3.8070737822307636	1.1540535050942369	0.2028385515319133
2.412514226389697	2.714295610383445	2.5684882164680256	0.2490740437660093
3.85513637240928	4.072980860096749	3.2582688410161813	0.2222768837990889
1.6518526112243148	3.3682842652732883	4.638736878112463	0.08697225453896043
4.8509575535016465	1.6155054775259634	4.301110423826566	0.566437749750399
1.64742863573251	1.4205435668259103	4.384415310904989	0.21538403186046548
3.997307365956556	1.179949283259501	1.2665620496269394	1.4946399635739531
4.840582585443332	1.5323359546098598	3.3818791712460805	0.7209136426143465
3.1572735302803965	3.076978040653708	3.4831153044861747	0.2288800305785584
2.1755889368641017	3.956162274270628	4.350179791705655	0.10278609523014352
1.2179952908529843	2.430878033257569	1.309572862839202	0.2169455628759276
1.6529572826855117	2.0661349754773477	2.7621795033285554	0.21264904063842674
4.666519326150395	1.4051826997625383	1.4649892267678335	1.3472408695747926
4.413482567529849	4.802197261651515	2.860224161996248	0.23808327889328856
3.863985096949147	2.2989946780671366	1.6928834184382788	0.6241369935618726
2.8756837356885203	2.353160854891464	4.436808947166293	0.224773668662596
2.755234316476693	4.720398162497242	1.99085590004366	0.1951571275078596
3.3212999867418302	4.663960516024044	4.6671947795538875	0.12565654060351442
4.855118428186729	4.910876341496897	3.1601264849430017	0.2376480714117125
4.754087823346669	3.551313266710717	4.687327818558306	0.2353802147483261
1.6113653029752255	3.587919010224672	2.1874886821159	0.1408973176661728
3.070459598917753	1.9401376779468624	1.732807265402574	0.5791110260879242
4.861848491814756	1.8067641907723069	2.2457014600477887	0.8290703344120229
1.0449407607423913	1.1531030020695194	4.019323605383157	0.18054205071255056
3.470254163933653	3.4383923432655275	4.3638035352711855	0.18816246366107114
4.3067635371799415	2.151871657711002	3.329709063612277	0.4622489647854606
1.4507260517569742	2.2921412501582448	4.5898584549596615	0.11322523277368565
2.3953015130817317	2.6279784978665552	4.73679360139062	0.15887997258960018
3.5704171183469944	1.6775688357766452	3.654207048954786	0.4572912661645181
3.553670300552385	1.1634041118460918	4.676611156386188	0.5380930613812845
3.0487134734060133	2.5048965449262632	2.4082951932987413	0.3570998060211987
3.4088604452487075	1.7063288298005546	1.7784617849170372	0.7190218127329846
4.35237482404281	2.170207615682085	1.4755612364255517	0.8101236908518841
1.1863281857523718	3.617432800208861	2.7850498662884284	0.08664285834516168
2.3842825018672507	1.268095930620594	1.6094517877337582	0.7205370637291287
2.799676061256445	3.704222585866484	4.832715541442683	0.1295805776966277
4.867084470112762	4.873361239042938	4.219402601306195	0.19134604110529152
1.2646581748755763	3.4311774493838896	4.419290421963267	0.06801231398239127
1.0955257327568522	3.2079019316201234	2.361174597448805	0.10160391147935342
4.9349575843500215	3.316536730429123	4.147464396559952	0.28907149028180673
1.6753624208344076	2.3146195310727737	2.7525322133515884	0.19288778557189792
4.528105106845413	3.165383432565939	3.891546671763913	0.29244484652297376
3.740737071882299	2.8415136399908003	4.048242395186893	0.2607757714520176
2.032367046843946	3.0846413261245327	2.6696977600730616	0.1795424615271691
4.633866824116897	3.1881663663833306	2.399288785091934	0.4275771722965759
1.4984615788558382	1.152189788424423	2.3304629706744158	0.39049635167344376
2.2602813187536497	4.9334639629527	3.868670777732335	0.0941022758927362
3.315544467069735	3.452466353008459	1.8595465620635971	0.33583675863141904
1.5023856300794196	4.105468358524504	3.6464437061896096	0.0787586080335738
4.797891727061486	2.333993510160254	2.7267371308316224	0.5515971817126724
4.785790841114832	4.632529811602462	2.2142055018945386	0.32141182536782864
4.081363727266813	4.994294390316198	1.7302182265004928	0.2993186655883096
4.5173358614464645	3.970842314616416	1.1566026326761871	0.52750867859611
2.2492581867634103	1.3127651089446408	1.8503934668700683	0.6011010278000097
2.1454940344715063	4.044818490150835	4.5047841039982615	0.09635804565578328
4.087899910934753	4.177454688215748	1.5255448681344668	0.3874658377831252
3.4925018905167406	3.2307107373201416	4.565951671364658	0.19422232278686224
3.8607356038043625	1.3174633420502766	3.0601554214065616	0.7217534395093947
2.4300414346695254	2.7862013170774422	2.8230248060347694	0.22813612976674064
3.852491474422562	2.096673992859324	4.123461044657132	0.35863059734902003
4.07043671425615	3.4654546085393303	2.2090109094182937	0.3660240302017919
2.7391876258569754	4.210120905991425	1.902445360311932	0.22416260262586366
2.4082548854492174	4.139392641680842	4.652794294132457	0.10292067952651647
2.202945779707446	3.6928291085423535	1.0485898938918137	0.2911987938369345
2.8723571746149617	2.4861689291732145	4.299989719621509	0.2179880975735597
4.747437141141203	4.504774973542928	1.4411350079166834	0.431712200818916
2.620094602546586	1.331744475980654	1.1640468010771399	0.9091371812102828
3.018926695798625	1.9124431839930145	3.643062685729879	0.3399847826930319
2.17874599758927	3.5341302591036583	4.170276783318179	0.1192367847893123
3.918494119061118	2.5580440186982343	4.84900025549898	0.2618964100995999
1.3977393741017097	1.245134013359631	3.492256772002265	0.2498880743584637
1.9505172950701417	1.724778658357633	1.89618634703638	0.390472033219819
4.845156153046185	2.094228896643086	1.2829989085784814	1.0133930621044172
3.935761759911865	1.3749069597517765	2.8896380334310408	0.735946600110855
4.9095611744777266	1.7927451229454148	2.9711815685137584	0.6896113202480738
4.705441859938746	4.862728201400853	4.566042979361919	0.17384966593657789
4.639690461627949	2.9992691222341685	2.0696366811317497	0.5039490085226802
2.399234381580372	1.4631830033522388	4.918830425466691	0.27703722673651643
3.164563586629871	2.982512408570942	4.435561669663901	0.19520329305415796
2.58512774201548	1.5200425890871463	1.9644201260513772	0.5737021782458789
3.9677937271827632	2.0449535872961984	4.446603971781462	0.3562376625089773
1.1362514069642211	1.3831975180559215	1.0948736295073496	0.3921321072068771
2.314558422925219	4.408750964867833	4.717811197760816	0.09181693029035158
1.6470536272299958	3.3925392646724952	2.842318121982704	0.12635415795413546
3.8574793330123978	2.9283831145826698	3.724214379135955	0.2788342490270947
2.9463139231046074	2.724636307730406	4.985726465613043	0.18065650821358945
4.61688267079251	2.9544709730411416	2.856308221568621	0.4052260648207104
4.970091448978193	3.994817827681956	1.4744015386883431	0.502802262641126
1.566333971436377	3.6106120900343655	1.630016734740758	0.16494722869165446
4.310127619406707	4.8480316147777005	2.5287738401471893	0.2519421672785284
3.375059440658131	3.7587561748294687	2.6450903475983294	0.24633661770192344
1.7288753985139178	2.1336362991417963	2.009456531729608	0.2692497001525517
2.0359165022595778	1.3659215691782782	4.263881852826538	0.28315749822452463
1.1824234649784175	3.0083133152144743	1.452825536807985	0.16024456725366695
4.372990556020056	1.6962979789025376	1.5728104035375785	1.0020020535529033
1.6889368640332791	4.3641884035693845	3.1397563958463586	0.09348353753497304
4.827531159714232	4.955568892316789	2.5438414635700672	0.2748889500092383
4.5053336116967335	2.14422079919386	1.0786922711774936	1.0108046927754166
3.246676177903241	4.8997188280272415	4.272708822711498	0.12567069795303568
4.317233807636237	4.0621940678120465	4.742235246666237	0.18508188801797465
2.9881944905302698	3.172980797136756	3.4928120120728887	0.20961539203154986
2.686306505916405	1.4312841529511098	1.227146371268848	0.8427154198342087
2.049860518285177	1.4877498944251917	4.766790451513426	0.2389242392732845
4.749073757603977	3.691445454602309	3.9373348456065567	0.26056727871663715
1.2825935604637977	1.4618406981629706	1.3781080214973531	0.36894143164497534
3.4921008112341028	1.769404199813056	3.4106555742200406	0.4474624266508155
1.7695648480422663	3.4258725076202774	1.7075925504316287	0.19077083262037528
4.700368860961562	2.8256074110172213	3.7842279904939167	0.34770285116419913
3.9381670110042273	4.470223231788432	2.273412287018956	0.26913130073920843
3.5080168044455786	2.5120000035535095	2.7219710423615924	0.3752053648684099
3.465281435578693	2.8750928667327305	3.0243778251762774	0.29949383534510743
2.3621310472413573	1.2159455897443876	2.9797976257977123	0.4881225343000506
3.056521354350965	3.9361081436104466	4.168197580589836	0.1502523605895534
2.854009318475858	3.7735818477930274	4.666454262052339	0.13347201747094292
2.25956977271471	4.690465295621105	4.0692714165206025	0.09503077798780696
3.0799965722896894	2.0086259959689143	3.727700546746853	0.3243405087586666
3.9581422757596068	1.9758668521662759	2.008152353405411	0.6659381531808553
3.7011700944836634	2.8768297382320918	4.9227091765212805	0.21722233461760668
3.3393332908720215	3.6792183499570528	3.350418799487232	0.20862826075591995
1.3294196818570847	4.285996219299593	2.9734568524922262	0.07806238557692563
3.708060852684704	4.9507856476332	4.74233594430979	0.13043199379321407
2.533518805800927	2.031846079819491	2.027813760133556	0.4118169033527491
1.4410000321808163	1.8983100252747904	4.5115765416768685	0.13772760840279594
1.7933241474734052	1.459016431594419	4.372005620032167	0.2288032320980036
1.7218262950107637	4.559626873611865	3.449628312588473	0.08486650090713145
2.2135858933910626	4.3511444031519035	3.5340334548675645	0.11220395402632023
1.6913437437358887	4.802262068710868	2.183392921549967	0.11063582492146194
2.278984063547745	2.5106803868382017	4.440266100189193	0.16685134636365453
4.424898911184803	2.9176812447315763	1.5976087388467857	0.5838372133450258
1.7099950500818435	3.49098309875521	4.30087361569519	0.09240589062274993
3.2896311835807435	4.3220152025961	2.7861994628613043	0.20102840649609124
4.111326306970362	3.818012146918272	2.9520612390653764	0.27247143300335164
3.4204787829574284	2.8506088666220037	2.9606211130707805	0.3029604735585631
2.9576912165368183	2.669484718197228	3.2900003415554284	0.2582664933133836
3.984394734365276	1.890003791026392	2.188686986369844	0.6611314131892043
2.719165864385185	2.3623755616568958	1.0140663687965406	0.5714957179711551
1.0202366793309705	2.858736886644885	4.361721312492929	0.06656140963854311
1.2106642458232404	2.479461534527132	3.8106961433835527	0.10149821742662224
3.5205918971434422	4.509604885056054	1.1171731147500017	0.3687404848720031
3.163789680986437	4.32889378295837	2.043894941198951	0.2401048963961988
3.5579982969378925	3.0806949451364867	3.5003187627245977	0.2566337461160021
3.7954990772267765	3.000611901300912	3.7520603447738052	0.2661810388785345
2.7806154335443636	3.019028408039488	3.722155279466802	0.19504439090911632
4.570054108893324	1.6238266237393992	3.941916525013647	0.569490231564438
4.5925953772406345	2.1625104370721315	3.2933256474724044	0.4946592575220216
1.6410371051303212	1.410278401862154	4.689034171333475	0.20453847033428066
3.2247484129786734	2.4884404137016407	2.5968577015760186	0.3602842980949774
4.623612206075912	4.577936513963412	1.7982952053726056	0.3609259494229428
2.804212915594092	2.543462279397252	4.651806979123466	0.19507353884712028
2.914727721485982	3.7373288610171933	1.4370697489449045	0.3200138081666247
2.15317341389881	3.1409154122774603	3.027582149998793	0.1702073698341009
3.367769886512811	4.840214097812263	3.1061512531487567	0.1694505154059149
1.9263547452756569	3.49112332575952	3.1561793593231533	0.13276291980009486
3.0773736701195107	1.0436577386493884	4.546421238489322	0.5316297618304897
1.7211335345793757	3.7553838197013354	3.8017508966935565	0.09544663230953906
1.3175589430722459	3.9854524532137114	2.116925880481028	0.10606349791930547
1.533821619358331	2.620392591571468	3.2192536790059654	0.13873078836047578
1.845146294790997	2.8543163591178264	3.4937021005923343	0.14385482078986472
3.8420004662971374	2.710646385510977	1.5059770989511194	0.5655974588102866
4.0080762213182055	2.406458598885326	3.3075108463065725	0.3866617371939279
4.727965340034618	4.127417620334901	3.5615731897063116	0.2511199538153421
