x1	x2	y1	y2	target
2.049506980608351	4.333649124562906	2.4240796279858565	2.958151058626504	2.345748841375789
3.5313039737040914	2.3866238803088944	2.624022080893345	3.53584516095088	1.4634595469437637
2.1744653208092783	3.4230438372861163	2.0051455209540285	3.9262834583985846	2.2912265899505058
2.5708767133163337	1.2775769928244176	2.266021168649018	2.962268081557432	1.4688035711962868
4.757763185328038	3.274344543021228	2.572602660324736	4.669860919735694	2.5688563749285125
4.281905993302321	2.3573133310532794	2.5299124114779667	2.226724785610814	1.9483273985811047
3.948126267867672	3.0974505095137785	2.1001305851278103	2.10207359797854	0.8506779773509527
2.451984017194462	4.418707702077077	1.9412974949954989	4.216234094380268	3.0072144226673623
2.51160938617544	3.8196303631624295	3.561632053414358	2.42705738422026	1.7315249222043845
4.8311396201499655	1.6926724146138614	1.3406336918948685	3.5015478951817016	3.810449657742821
2.9220729488795185	1.5517297303051811	3.0182622449340157	4.0298531686260315	1.7032782314081103
1.8927802760626729	2.8772710740510967	1.2561494018749717	2.1486794547360946	1.3288461259996067
4.7404060399604235	2.4361386396385933	1.5524080584968518	4.328795651717162	3.6080432813331926
2.480929335612911	2.9217823422625457	4.210549500578711	3.080809667785598	1.2127091420746503
1.5096778517754188	3.7665449018425914	3.6990213657999	2.5988510957265096	2.510741624467212
2.692395856893915	2.190654835377861	3.3942825643369936	3.6894348080013226	0.5821158816009575
2.249847180779078	2.557421363878538	2.500421341187312	3.817153792253997	1.3521783261838576
2.357774787524014	1.2491611168705434	3.52110793242349	3.3400112411876566	1.1233077415990371
4.240778019248586	1.0569352611125264	2.586961774182253	3.1959658983325383	3.241564549992409
2.718836313428166	2.244663160043656	4.723423936389292	1.9129483742292424	2.8501952678526177
2.9969215025566434	2.3357384893946884	1.2185843320831973	4.754215688639016	3.5969225827580265
4.849177587978862	1.607665508889223	1.2259338900430357	2.0741162021758863	3.3506437879158484
3.2349006360237262	4.766710804195693	2.637527683979972	3.8255296965468326	1.938502301566326
4.859540881994071	2.2235402527382986	4.313856651397357	2.9573525960420652	2.9645577359249016
2.8488524976374343	4.486555471588474	2.4662260163575027	3.1560190040262177	1.7770440052865926
3.8178236263288334	2.878800761349761	2.222271447277714	3.675775541042356	1.7304444780298718
4.172880615401569	2.591871773341184	2.388114885172423	3.3230545925298185	1.8367637885875936
2.470117895899945	4.160347552912647	1.7651944325420956	1.2986343592335712	1.7534407875519868
2.058406613156971	2.865416663255853	2.137383531335165	1.3737098667381051	1.1110637636786216
3.8237676849389297	3.7218570753491504	2.5839274704005097	4.891782094534413	2.310103620724231
3.252534378445713	2.8410769932062547	2.055198684085811	4.3508651017735245	2.3322481602881013
2.8556395654683957	2.6298110875015785	1.9398645315740053	1.913077512696624	0.22741162204501825
3.5715199511956075	4.448741197120201	4.522194268677179	1.6623355768477723	2.9913724026830395
2.5775340007384653	4.102590576318836	4.066708029623356	3.406424330669769	1.661858032993421
3.5722463609364503	1.096212008991691	2.6954550693509067	1.2203075819073337	2.882153053139544
3.7374037800706934	2.683584450414177	1.8767681068511617	4.336434317990742	2.675909761142824
2.2695016638053844	3.746673291746001	2.4196609855780578	2.2043079947680995	1.492786967066475
4.095836866998588	4.645274959721487	2.660218046656876	1.4763323729516054	1.3051695315703469
3.595946136726244	3.7252912373524576	3.606626783496908	3.6933288564032547	0.15571578115998064
1.3082406119636376	1.222355355732326	3.857847860414392	2.260961947751932	1.5991938266819747
4.9904654728908415	3.416946651112473	3.605981770086847	3.6215627142165263	1.5735959609476493
4.73991425361679	3.3319498824310334	2.6735188266046923	4.202528361767309	2.078517218871834
3.979723197685316	2.280251119700442	1.3166871070860715	3.955974928369273	3.1391154084270387
1.8314495853761923	4.1465782186722455	1.9437356607792244	3.166573552880689	2.618234729558525
4.050134377491451	3.262713887687447	3.0270097559574163	2.0008421432263	1.2934647259131022
1.7347365110012731	4.3248418929105865	3.692405933017025	4.443072266611383	2.696691646033633
1.3207453714380568	1.3061593199588213	4.473792915622567	2.7301911342103145	1.743662789945846
4.91669221379126	2.053906444675936	4.258568535390838	2.019728498143269	3.634273940174558
3.3726751603169034	2.3832522306712116	4.104953464368275	3.4041910864491083	1.2124461406658797
4.025482139273544	2.8410600699562103	3.2325166727589894	3.9013646454686053	1.3602254404633516
3.8092669342508287	1.8619619130497904	1.970608232877104	3.791102107415336	2.6657446976081567
1.7429356783721768	4.627213356596972	2.2332346236784897	4.536900346425983	3.6913322103635626
1.8215366316434127	2.6196243143359084	2.9016102537017727	1.9530092678725859	1.239672448504678
1.74652158051601	4.136544717109288	2.0618569621114786	3.4829031188329984	2.7805723822594826
1.224944051304281	2.375600310121694	3.714587919915454	1.280189190855321	2.6926394110621787
4.320960961838119	2.611857989430044	4.181492657009127	2.4738662603317416	2.4159927319682692
3.5011621618435464	2.700635384624257	1.526666612816569	1.2616826417051956	0.8432435152380682
1.7937969686689748	1.0496443646771838	4.015969189704434	4.724421112217147	1.0274566776948422
4.677075556857812	3.283459107662791	3.840432128940155	1.2021428618741958	2.983745475770742
4.4372022331955865	3.510265983899023	3.026662009469496	3.2136654698350084	0.9456114976292624
4.118922418240663	2.0047931141822906	2.2575483170847415	2.596329763224413	2.1411014881426857
2.6199274628127815	2.1486328500329432	1.5183076376686464	2.04388795173654	0.7059414129876526
3.2592491117711417	2.752446742917509	3.5813601020173067	4.473392816268257	1.0259488312628322
3.746256660853232	3.382373772133284	2.4084529862638084	4.072323323649153	1.7031956013135996
1.3214580754418677	1.9304119726375784	1.0085377332847665	2.49245027015168	1.6040016415143232
2.7201936525268846	3.371717562757147	2.035937416582415	2.833513006447593	1.0298593239615392
2.9469329683494734	1.0124274719212698	2.510361978680605	2.9135406144220846	1.9760730067558971
4.916950712006665	3.0263280854621124	1.0362943503467172	1.5932895195640815	1.9709636055832445
4.972731126023986	3.1722378277482477	2.1399733702428327	2.0416463713164914	1.80317617438056
2.0219828530192645	3.4025286299681765	3.211802345963168	3.02202937747527	1.3935280484511905
2.638227337166992	2.723275756492216	1.7929264337370432	1.662691320636442	0.15554555060832045
2.179694622306596	2.921625172478112	2.4052416703308532	3.957803929646487	1.7207296447522122
1.2688242093622375	4.174131507850458	3.5333423910279707	4.108992728321244	2.961787266073439
2.503711576980681	4.254183045543884	4.9401409811586126	1.8810190443486303	3.5245393155029303
3.828273059542243	1.2116376577376349	2.522154279299957	1.0702885059762028	2.9924396484684777
1.3710786631004033	4.9903123858823175	2.0577786683182278	1.8704995134211184	3.624075912833616
3.472040616013719	2.7375348781512012	1.014764919109143	3.950172308809996	3.0259073387107107
3.5834247485706783	1.9501382989879132	2.5583232454346967	3.4197104148341118	1.8465136018986184
3.641745011449902	2.722228893206783	4.847733957825873	3.4643434478199113	1.6611078215707271
3.1179329365122634	2.8649112809124198	3.2043370880640247	4.729367357332908	1.5458775114441663
3.022427299306928	3.6315089564020187	2.451642638101271	4.319273329182886	1.964440089002384
1.907105289954309	3.811009760395052	3.883137953799656	1.1410846127386751	3.338219399288778
2.33900974295513	1.4100633875510873	3.6744645046125903	3.2720374307885898	1.0123679572986308
1.3791093871785622	2.5118881882157287	1.12168191516144	1.3360965963275495	1.1528926522355691
2.598610240001087	4.1710451349990105	3.8309206971444736	3.2297455960462096	1.6834378518934519
1.893978753820156	1.014784019358982	3.1658287111653514	3.18451454036411	0.8793932802319447
1.745176520915991	1.385743265745012	3.1693961359564917	4.3661529085905615	1.2495675402987725
1.977089728290556	1.8968988814717385	4.522419712019143	4.037161456732694	0.4918395533476024
2.295574835292189	3.96042314483281	3.2036845595414496	4.900027970157142	2.376825795156125
2.0950903272164774	3.4282873210434928	4.023478909808634	3.5809311727822988	1.4047287011720522
4.628285671985287	1.125559649492681	1.7797926048735708	2.608500665800064	3.5994230980660524
3.6327397255832237	4.69301503193088	4.234046948699733	3.0040625618829266	1.6238981855595906
1.179089425781771	4.481519155856273	2.4079973950605047	3.379446705899684	3.442347438247608
3.7501472078999036	4.9803938458889565	3.5755955235090178	4.630947973208941	1.6208872827470129
3.397622659647284	1.292695754128442	1.969926684542703	2.6119007999333057	2.200647187172145
1.078121822016366	1.1285395355028087	4.953129469746334	2.2201271796573816	2.7334672969444243
2.47708948594923	2.7434870496803603	2.026732264193376	3.849785704081693	1.8424145859850618
1.7548930718446571	1.5328407930537624	4.401047284481437	4.262254630664769	0.2618599153549514
2.159670508552078	3.4624927984982548	1.6419043829562434	1.5937859109209112	1.3037105915545886
4.656524214605971	3.9601905082693687	3.482069620037109	3.200504631304079	0.7511055008856621
4.538803718399784	2.301069629520617	3.4899548314244373	1.1739325226011808	3.220467852269121
1.4300768415777343	4.684669986742569	4.261594833369891	4.834377445078177	3.3046113933153016
4.8919836779224495	2.4754650180425024	4.113117685308765	1.4791646726239305	3.5745308652436467
3.663518288053164	3.200650081893189	4.216869993659687	1.6312852456789535	2.6266890690114706
4.818363827345202	1.1412957140671538	3.5608020106454417	3.749661386436701	3.6819149601138865
1.4392554931625992	1.5703974033634376	3.806803049630243	4.679256849034419	0.8822549703492226
2.512042110367577	3.1195007117563147	1.195347743001332	1.1824953232369158	0.6075945499220365
2.3888637085139246	2.4299460151571908	3.8816490464021562	2.7748661147799383	1.1075451293962704
4.154913823834903	3.8993135977461533	1.0983828712016823	3.5401826461866093	2.455141058410506
3.0930936055088187	1.8600229833202384	3.8428464005246528	1.0194349446878577	3.080927686307321
2.1286158421701127	2.4610886961037046	3.1179977513436734	3.2891472089895513	0.3739389461599655
4.835298269282699	2.5380349942411486	1.6674405546948394	3.84134468568488	3.1627958716284845
3.3572081399685016	4.3747361227960875	2.5448134824104667	4.154601628994438	1.9044109516381795
4.339712364462142	3.0513622550103103	1.2590833383780913	4.114517353573373	3.1326266007391927
4.27795879338878	2.667706846504996	3.0503223910354818	2.701546990306732	1.6475908510903166
2.2433193161727565	4.285208280356573	3.84676541962586	2.919885626882801	2.242413140402784
1.1792015576049522	1.1293666230782176	4.8526763278309835	3.581105531842728	1.2725469774862903
3.210098499444616	3.556618933438206	3.4776438139476373	4.16354723815777	0.7684659514372072
4.213787334037685	3.1778018994134105	3.537967707953372	1.4902415398749518	2.2948743495422086
3.32144537191369	1.8993129500296504	3.3084440193591207	3.9449482146315265	1.558075163775206
2.8658775418692213	4.302122705260455	3.6551390797238863	3.575597268740709	1.43844606053171
4.667860002263909	1.089035234214894	3.118578740062941	1.1503044837158898	4.08437146555007
4.075827104275061	2.0001723479641633	4.251286359190237	2.135955315684614	2.9636072767852766
1.3131107133498587	2.1738789166638943	2.1740481879069726	1.1017423390939207	1.3750497202774714
2.776777386249312	3.992414297142175	1.0140428238008783	3.8127188531214613	3.0512883535022985
1.0700961487153935	3.277913221844833	4.898354168146679	4.545401742705373	2.235851435812931
3.4396811769373428	3.1653533946454484	2.675769026209588	3.8799519176120603	1.2350352902178978
2.3355061374142747	4.163307488157871	2.6463787016625817	3.4923991166542034	2.0141023609446247
1.5680757230526248	2.1280509641991965	4.633404985769887	4.213539857118935	0.6998992762921253
1.3345443599533369	3.5351554010951136	1.352810006463092	2.3826705555352348	2.4296711104448416
1.8037262649318653	1.268539073664737	2.419695110063508	1.7914876341161343	0.8252696302012864
2.4933656956438464	3.093715989543256	2.481869150291264	2.1753582188717684	0.6740693039033557
4.0310541646274345	3.8854473470417066	3.856171465177415	1.2148236173451703	2.6453581607365515
3.7178534739470175	2.430204396145047	4.895716414250644	1.2921383454368285	3.8267238005375
4.365144198952384	1.9220183743782264	1.4212016609045213	1.0490007240753705	2.4713148994164342
3.676256883106759	4.530790653114447	3.4988343888997537	3.191889473417937	0.9079885160197196
4.196824013929591	4.8690353466055685	1.902091878220142	4.72017927938021	2.8971511310863862
2.8628547544476914	1.6610451199328642	2.082601175137551	3.816593876450463	2.1097575893498077
1.8598402145549544	2.4357376821621486	1.0248442495090786	4.746177405465955	3.7656312021785063
1.7573070121121341	3.0493234796009565	3.95941065939268	3.9357091844747063	1.2922338457785352
2.0355658997273944	2.8069043111403453	2.609709949730627	4.107763206482743	1.6849707727395973
