q	v	B	p	target
1.1625905904305127	1.5210859540460169	1.9243317843807413	4.731945651970628	0.7191521196889779
4.811963901698034	4.461716867356318	3.1816263047531748	2.7281836652655493	25.038017132960213
1.6445161860484625	4.266411541484635	3.7035727751220304	2.469954667584838	10.52041322007941
1.1239102132328629	2.55792853527517	4.7554750555670475	1.4662046214777864	9.324366779821156
1.2199564290613292	1.211265066724681	1.6603527008506038	1.823377279770503	1.3455731926670955
2.2407822104208512	4.228030447132886	4.988015704972219	2.499431813468856	18.907071777706207
1.4712742954603868	2.529146842947158	1.2956262449090024	2.678721582660488	1.7997817873940098
3.973979604868754	3.819748440296991	3.0389456594331143	3.215290602537199	14.347066103856678
3.8169374045919846	4.891992632175677	3.603668845591194	1.6734610123551144	40.20963293623583
1.2459715000614535	4.05015549128089	4.420591948068129	2.440992691703757	9.13889640594413
1.1366024069606957	2.301551569258452	1.8951087333958443	3.7575352950449448	1.3193509861863126
2.843515500303924	1.53933229874773	1.9843008992276718	3.741398268058602	2.3214619528583573
2.7715663169952274	4.872988739500396	1.6338695431209351	2.0068178027598997	10.995883113381788
4.912685672168547	1.2379615899346912	3.2940229252916504	3.5744884879599983	5.604525666252257
4.365524553310173	2.185231433048771	1.3763625956580388	4.871123780144647	2.6954890391170303
1.69911981535762	4.595858381666993	2.4147435114137545	1.021707025034023	18.455901798663188
1.0572190931301093	3.9110401894052016	1.3940488478236763	3.4871545388380043	1.6529665840820793
1.3819288597585715	1.8522407103972585	2.066843629234556	3.0339645688230883	1.7437339681769914
2.8603304767747297	2.746088559271192	4.709482071801622	2.762204426051696	13.392081494160681
1.1572103791613315	1.0818833397849157	2.3532572625308514	3.90129775453712	0.7551844923122939
3.324936773127145	2.414692552638709	4.160462078774062	3.01206597150684	11.08976445880485
4.592626500042223	1.4662774750717502	3.36577310387715	2.8555157643583025	7.93738715350978
1.1213094751165165	2.3171419148879373	1.6287586384872226	1.7742647973512304	2.3851539804755224
1.8304731314212213	1.2190466904510189	4.954453153200218	4.763674632480374	2.3207979586958
1.454425496025515	1.3027320990199835	2.7080918445769973	3.870502326905586	1.3256920433997268
2.3129887970186864	3.0641763151571046	2.3761506100991485	3.927416982900631	4.287994615836406
1.5700522327282118	1.970187844468977	2.7127526151822634	2.570666677426902	3.2642706405915503
4.672606865277906	1.9064439897516008	4.436325466396754	1.3945491270509085	28.338240077463073
2.7350575992166566	2.4842488255358885	4.051781636325588	4.895552804659962	5.623489161655315
2.0424257045786915	4.541033949387447	1.4982671141928998	2.3767983792869587	5.846526477845888
3.199270102919128	4.178246460620985	2.9013983402827828	3.805680623278856	10.191074601795648
4.623489498118492	3.001500841732657	2.5986004868371424	2.726892544278127	13.224517509475886
4.401712044273372	1.831002186097528	2.827397786026081	4.537729201575725	5.021793260853963
4.723161845112314	2.3687786420067085	1.6876294826753786	2.1822070729589744	8.652437100722759
2.501028752775985	2.6833876037946363	2.6558104847839323	3.4994360170372807	5.093321816155284
3.9549314484533458	4.928001007997123	4.421335199638716	3.152604686410028	27.3334010237268
4.9298491400514415	1.1986948770223609	3.617111041616923	1.345618566265956	15.884814566463096
4.193388628603528	2.8912997837136083	3.419701092822447	1.4829637788068863	27.95862702149694
1.5952962951582583	4.5962790527704165	3.30257001660056	1.4170281250062358	17.089183304231767
1.92518297766102	2.0925203389973586	2.8822683844730963	3.4188703747349316	3.396201770115386
4.045872824029248	4.996687030430252	2.18302193787337	2.7717802645730214	15.921855466402304
2.060544874076413	2.0315511296998108	3.6288538079075705	3.1760834919416783	4.78285699650054
1.8323054429820544	1.217688865227356	3.783522003481888	2.357572868695826	3.5806786399571333
2.1109784646034844	1.5844312004970758	2.552871752891454	1.0354064155254492	8.246607697863183
3.4688454618775686	1.2962271131660872	2.2761143357913856	3.5415660956402752	2.8897799694578765
1.8247695125596195	1.867943160630588	3.075859382720677	3.2499381414548467	3.225990289076786
3.5576698129904654	4.851061618362979	2.339548097726341	3.760064490926532	10.738388550979488
2.4825942242555814	4.714717929554058	4.52848714668351	1.0257043546174551	51.676417204057856
4.412021535253833	3.9910949869517798	4.8604421270306535	3.411923298396617	25.08454364706996
3.5233067397535094	3.140578507622277	3.9060659582743087	4.012346737369974	10.772121042568696
2.930388992577164	1.5533635899656641	3.0019841281476976	2.4667272137091287	5.5396925495747285
3.1659654371344685	1.2893055151790405	3.726267684172205	2.4218137346996107	6.2805159379295565
1.1462706541486996	2.9985663628296537	1.3628153072139977	2.9425917770328014	1.5918708309665817
4.068782202739975	1.1408843117170928	2.833546098759609	2.474362356453644	5.315853870971205
2.3454504833352283	4.102367117661075	3.6123072255126583	2.1273951309866064	16.337940495405082
3.658408744749263	1.664827536628902	2.120966157456158	3.4181212275522883	3.7792685597734064
4.5905789409968385	2.2368017767932926	1.1226727751537748	1.179108553885595	9.776746627635449
1.5622953421370314	1.7488122383368032	4.986295999641453	3.2597480721981467	4.179269143238764
1.1713785129670522	1.857735319183456	3.867416524743207	1.9192006525077219	4.3851217648965495
2.1999844515336435	2.905180517942401	1.649559699824009	3.8192026729524313	2.7605020045366393
2.942087141912094	1.7124144399094743	4.250774106882158	1.8375554816361583	11.654455263021632
3.0222674301640136	2.603728274093989	4.519912834127919	4.300672317503649	8.270318902239339
3.2867352063026734	4.1518058386038525	4.905566553955352	4.27086333594295	15.673834246830822
4.85623532887641	4.763914695034414	4.643149323503742	3.1577599571882486	34.01709617145738
1.2103015163128852	2.1036801812410038	4.175924985473056	3.4739683159856813	3.0605545759974344
3.973574887661155	4.121800533007608	1.2070150772157495	4.012182409697939	4.927202357660079
3.69861981733656	1.442584153553625	2.3965441196025563	2.8647796384252127	4.463495044424752
3.865931126687116	4.802137049006676	1.988618578326331	4.426806006938317	8.33968533838183
4.6663532743199045	4.67214589632167	2.169391675602004	2.5439523826342145	18.591866919116832
3.738029162102879	2.2787184312626185	4.4038509977219835	1.0718909483853367	34.99575465569106
4.259289459324485	1.646211983571925	3.5279591699009973	1.9224573200613808	12.867369064872847
4.306056459433014	1.2052915784006435	2.8383627887697878	4.6976999054796105	3.135844193654992
4.583382524495492	3.4791983677630998	1.9184662442135068	3.2643732562674885	9.371727373850492
4.194187649732891	1.5999160008969628	4.3160658824884575	3.9652617935198986	7.3040079760725884
3.7944087378973763	4.685307436788777	1.260682807345384	1.0574022406943109	21.1957021926984
4.392514162416432	3.366553141011427	2.598538094443331	1.7447717112742471	22.023641110690605
2.557408166592732	2.789412895824185	1.301079088762659	4.5971377354334	2.018966128514336
3.043125279015754	1.5016156887336651	4.002201989562853	3.2000782199620663	5.715010575271692
3.1108612539653886	1.0517181992855362	3.468987398575952	4.357647694494353	2.6045376364916226
2.1960322539800288	2.713821216034344	1.3379720659263032	1.3866254670355538	5.750529317494074
4.513496737320555	2.521397583311402	4.525918557464721	3.0433117207422167	16.924457677701188
1.1199718575420707	4.923514841981026	1.4193992648639395	2.685757938252462	2.914204800722409
3.5476981202114124	2.8040269463185146	1.81714607612202	3.0333630397064533	5.959286848372448
3.862507925151265	1.7887846280301765	2.6892836375220046	3.518980839463558	5.280160756067336
2.0524226990574785	3.396565590840793	3.8662677523972127	4.6350933775634084	5.814873270563228
2.4467428450148456	1.3971797848585412	1.8455713969636152	2.4376241771789178	2.588241059209416
1.3095267807655473	4.22623942964833	1.5720877086446663	1.9768547353354804	4.401193844424052
4.109968932755703	3.8211818009832728	1.8506729372051771	3.1574963684875823	9.20498434491415
2.673235225896972	2.9881533066342474	2.571070370906955	2.741902709921824	7.490347616825693
4.757191471010981	3.2272205386191137	3.5658689657642766	3.1562938985198015	17.344717104468167
3.661647574624504	1.3301977676835084	3.127823608600418	2.1367028632624905	7.130022135539272
4.552763627614106	1.6603533439348732	2.913702067981987	4.796174166550567	4.592253151234308
1.3654053872537149	2.9647888778444784	2.4565788334551013	1.5232136980753013	6.528678065538534
4.428001599714039	3.0465440862486437	3.205025162512899	4.67824841602287	9.241945444207175
3.2013131860245334	3.4485790790642064	2.08792941609174	4.98549298420129	4.623555298030656
1.8687044281950735	1.5071039474414074	2.2497011302935044	2.23363385146197	2.8365906414518336
1.1099702421012032	3.309256255505552	1.1311941012200752	1.7084908559328658	2.432014764548642
4.0501316935713465	4.11057309313897	4.955508764688059	4.919362659852784	16.770689886751548
4.7646479726172135	1.2890542722059686	1.4166369383349195	3.827360286227048	2.2733234778305884
3.4301927873992817	2.164383214777844	1.0747430364455628	4.473886357228066	1.7834969800789158
3.339600537434939	1.3465097122990648	3.8988942275487943	2.9240690657115738	5.99594775052605
3.236579681658815	3.0261675380971265	4.413998161359695	1.5236655575972533	28.37407871063242
1.0496937168576743	4.3784381974836215	3.1721340586592914	1.898195352618928	7.680552263473871
2.714321460462741	1.053272445371947	1.2493557521168055	3.781085766828653	0.944651449303177
4.465315538971816	4.06221800782421	1.4470677978476385	4.052403427722367	6.477263809837267
4.343385911607188	4.067695083976205	3.1820354679155733	4.381147444454242	12.83198832240135
3.899763261213624	1.4405024903342647	2.3822936573136877	1.8614451382677468	7.1894771960017705
4.581330095401532	1.3833031628152086	1.9759143678457212	1.3651806146828789	9.172483964898172
4.349197822625589	1.3595611946691808	1.311684451395524	2.3195978553180248	3.343679126983763
1.767772741925184	4.814583360156002	4.311111203895349	1.7146334825608025	21.399472540665855
1.7205801933471454	2.320594745509522	2.5423010740891967	3.5662353105835085	2.8463690525394307
4.989942023129274	3.0921677966386505	1.0185945778913528	4.6914491901159385	3.3500623921894634
4.206957701586301	3.3219798609427893	2.7012047308363245	3.7980104081583534	9.939544715901656
4.4545259623671445	1.0367572336751425	1.1805903270177618	2.4985596910075096	2.182167382703327
3.914513942349084	4.581361566261752	2.143572647601843	1.3558866032264358	28.3522317007892
1.4909523522082644	1.1218389334859773	3.5021486588037334	1.7865961435503601	3.2787058643791696
2.068470150383121	1.5072557332852905	1.6547334355316377	4.639104541503907	1.1120647775033798
4.340512379899513	4.101015857912248	4.910667286753263	1.1281994518179417	77.47954716851837
4.091377766670764	4.41152305554897	4.893299972817144	2.4873740097712456	35.5074007654968
1.7385032292048448	2.498853212248969	4.313524686388882	2.235347679991514	8.38307696377724
3.8102816619920343	1.0286090744631755	2.590702947285859	2.8338944274313804	3.5829552495300816
3.0974802134846158	2.1976816104441323	1.1487975482360473	1.2851263278656444	6.0851458799884295
2.782482390523711	3.572734210506895	4.88736420424491	2.110640578778957	23.019376339657093
2.267550693559066	4.7773632299229805	3.607832376809605	1.1365138907892374	34.388788095881765
2.4785842779691367	4.885504678528127	1.1327913172727002	1.5565662007574406	8.812425117924178
3.3264590896641346	2.0025100157008637	4.68902022794753	1.4723926146781454	21.213648054540165
4.634102794369916	1.8272070111355228	4.8127413760808935	3.157064576783184	12.908104577562476
4.601705042363345	3.0417091172491304	2.305538777551571	4.213137177764441	7.659550589936784
2.0070762623625518	4.473288563635854	2.7302119005101666	1.4708770673514624	16.66520911889343
3.3723006963728137	1.9780125899939909	2.9197133329972718	3.9863673629318814	4.885603727218827
3.2642673805128735	2.356027529464197	3.5572417632955133	1.8278057302666948	14.967505756349125
3.232305403234558	1.4488379338818094	2.221103232672164	1.0298608779153824	10.100023402719307
3.497603954268366	3.6119285238007617	3.4028985576801776	4.957462126436727	8.671602791233322
4.54188493052251	2.0718191165098427	4.030662684914106	1.8851797061370208	20.11924419440131
1.4398653387844522	2.961993007498964	4.521974611007815	4.369014086987993	4.414185510086277
3.25901265157378	2.8496535722932474	2.2640573292273523	4.003722365126643	5.2517201872348815
1.7849222092201185	3.671825344526311	1.9016783799526242	4.597264117476824	2.711058709025305
3.130347194909432	4.136207114064701	4.7893385186860495	2.465127290056523	25.15538516836993
4.419384845798875	1.1119102410331911	2.9439472276646232	1.84518802503826	7.840088148661837
3.4864833035673093	2.225581251032024	2.7215734284574453	4.087643849840495	5.166281312960661
3.2209979340925643	4.0511568681476655	1.8034129945943496	4.507948294719318	5.220183564940465
1.0155714002803884	1.6045485168742648	2.5614451556978683	1.908628523257164	2.1868901434609205
2.0610576194181927	4.443200019083179	4.412697862268306	4.495533512165725	8.988949700891999
3.4903357793218035	1.7346027728744489	1.6941387236391856	3.632420142497757	2.823710310937233
1.0648467341898415	4.451782569431253	3.960450930205179	2.121844501185159	8.848142964855155
2.3466476694532217	4.738595159241985	3.089375641697945	2.631740768382074	13.053443835181255
2.9930313934334682	2.7421566723366677	4.855522364319628	1.7183539490981137	23.191394844860056
1.0273323969788422	1.093424194282857	2.5407890695798216	1.925119628925429	1.4825541108973799
4.2135153185017735	3.6568751068117376	4.4489570771259155	3.480179779673922	19.697506011148807
3.8562554830179954	4.1341369098017475	2.6190772481942104	2.3136538531006607	18.046815455530588
4.524921850581274	4.8334439625777135	3.8682497597595984	3.418612917502864	24.747557885990638
2.9206863644524867	4.259456498842848	2.1297905266057158	4.134308560233714	6.40874681508737
1.6945087416439106	4.360839235243547	2.4310633859739608	3.1873504170097333	5.636121673959701
1.287771843149156	2.4893322852322384	2.330111194625998	1.1023734940821686	6.775942014623282
3.9488450646035314	4.260959323089457	1.5447137365844896	4.305552005756672	6.036659107506742
2.522535978297808	3.3546223060276468	1.5582752535179916	4.982323263577621	2.6466302461748548
4.862664951723741	3.6121762305901566	3.0537018565196425	2.416594375320733	22.19556220646151
4.218564208490569	1.442499334309113	4.729019609424913	3.3001106928419253	8.720128658317009
2.269207577411299	1.0792585931390748	4.00740155675248	2.8078862451300086	3.495289026365862
4.738240268652849	2.817810491848056	2.9434352597735063	2.773758034699794	14.16820317050786
3.2794781864809948	1.7448773113625935	1.1644972896112766	2.3744369161626047	2.8063865375800745
4.8646404973861515	3.9391686770026033	2.2914590669632817	3.4422452054839017	12.756326567185063
1.206068587798682	3.651420438852951	3.403293159237708	4.3734028874190205	3.426996982179314
1.2659831023893524	4.100847561507954	2.9653860812486763	3.933872903270261	3.913474020204631
4.751683673598283	4.859423900951804	3.8635320541206277	2.4327861425814232	36.67016745279172
4.025234017906769	3.0626752090105005	4.279203973135346	1.8497393860651556	28.519671679937105
4.259588781136649	3.4520779948609523	4.343912422882414	2.1305049561785903	29.981046364286513
4.110416397017399	1.203297433692352	1.8903167807506192	1.4778395295640876	6.326537994258133
3.741495916770118	4.960983296935712	4.977368419783394	4.112985523836513	22.46237366019245
2.6142881122464043	4.859637126592178	2.721436553504843	2.165199089414249	15.968262651229107
3.8467103547824086	1.9935751686842536	2.5651882727344693	2.553813525153604	7.7028628486237105
1.5760300635645768	3.865225487821359	4.31158880789593	4.696305043956713	5.592685139859859
3.261805690380339	3.0060979013397624	3.832822343301728	3.55933150729012	10.558724467525881
3.7206608641913315	1.7701345803316446	4.452133196518037	2.2131665060514685	13.248918614024243
3.9838785193637953	3.0059602370643304	4.349953375853277	2.2288375121899078	23.371980323235306
3.9941391714073	1.6685928239093235	1.51195404046325	3.7956084830015366	2.6547935030010694
3.6811082749523343	3.938225036465153	2.3042837067527078	2.9549796881574037	11.304739772956696
1.853119518555519	3.8020889936400497	1.9322534184750182	4.619751898104371	2.9469389581777037
1.2788057429346678	1.4696364360304541	2.7556844026816565	1.0939867977718012	4.73403959276283
1.921001881289837	2.0882287975859084	4.00292474708798	2.03982586639318	7.8720927395782665
2.649867912346508	3.01201814148476	3.810274953986872	3.0242535428247415	10.055876419210264
4.595715221364591	4.991608615750512	1.0803754852920475	3.3365627171511973	7.427951568136759
3.6075771825264913	2.1108176148689504	4.78480725098472	4.071867900440205	8.948229383622946
4.777354779832693	3.3787906405511134	4.658185630395159	4.485159384023749	16.764387376090802
2.9551069063860287	4.724833079389101	4.738875924157607	1.714100933953565	38.60100513625019
3.4999473876123304	3.455994844541349	4.608334484220251	2.081578000575801	26.778479032515808
1.1628811668751269	4.029813247927675	3.746481362800807	3.4820922473418325	5.042008362143986
3.5323082097913736	2.9038027766723387	1.8561257316678752	3.892398497310579	4.891204288114369
1.2302023782982947	2.4992787503938887	2.2492194103327035	2.194585458071734	3.15116094031644
4.755214807774141	4.689086613157325	1.5157737178148782	2.1274832661740297	15.886441015461873
4.906394989968871	1.6944651186511726	3.1746568367016152	3.2283239282693126	8.175509423943152
2.475588604830385	4.459640101754201	4.2276960578742	4.512013014385653	10.344552316387276
3.857336356325263	4.959230845208109	2.4101431433126552	3.034303264704125	15.1944746104177
4.466909975622687	3.032213708240452	4.743094641248001	4.113913937808488	15.616136449192275
4.74607460135562	3.689820249017671	3.7423164319775504	4.608694190255126	14.22009131723331
3.054470360340296	2.241685493622019	2.4036569766438927	3.0688723918233034	5.362956279616938
2.205116235812966	2.304571165900588	4.9813364706329875	1.830081990689215	13.83238095076587
4.28185638324851	1.3860597700126638	1.8135404914845377	3.11279735444942	3.4577251039194885
1.7310476545832296	2.73502634494569	1.33874819967805	1.442124024751246	4.395080416529713
3.6552855132540554	1.3247043995409222	1.7245968289600468	4.1430575307264	2.0156118508913474
4.115435003351857	4.691885021613263	3.738306624687272	1.9591018862900849	36.84520740271623
3.8457670640101496	1.8840339639710453	3.038310925718174	2.1352346878732145	10.309991389760864
1.2228712830861002	4.250805642382545	4.55884567790712	2.884575470672712	8.215329368822783
1.6487639181177232	4.300085995917271	3.4446335782475463	2.39661400015668	10.190149472896472
2.393428821304448	2.7365494904664134	2.757799152883417	4.834883528019035	3.7359447130198578
4.78312737213538	4.545288447669088	3.6325103338303135	2.5002571727672125	31.58606841900228
2.7740732138356545	4.110983369706541	1.303277528101913	4.322403907074207	3.4385488506776185
2.2396915974371012	1.5104098418945602	4.718738374258937	3.5880667563037463	4.448856647259414
1.2751708419532592	4.985944431833536	1.4441794736780411	4.14840772801146	2.2133777555556833
2.9959591539226618	2.3893998277920545	1.3776489666091534	4.775396214435073	2.0651608151067378
3.637582352121528	1.3806462535278037	3.8747342555552566	1.8964812707436445	10.26097470839108
1.7551082470189057	1.361380868488287	4.6553750408808385	2.227457831134921	4.993772264468757
3.956602562173993	2.359916791031152	3.544026090618656	1.6920765234257975	19.55672048954316
1.6587107043199736	1.3081938659543049	1.3891218850626013	3.170167221111904	0.9508257575857852
2.419141167675834	1.7155527235953951	4.87024487705521	2.927780473889181	6.903630995092117
2.152945556926539	2.093335052016232	1.9132799905294804	2.8561689480531345	3.019023055143048
4.43944988308081	2.9134297403946583	1.3404234433890525	4.588820254038903	3.7781106683221424
1.0585008079373854	3.5882960743005814	2.2548985142343154	3.1830171107384704	2.6907137064584714
4.496984440269716	1.930054077345236	1.9521243243481676	4.7960383262361015	3.5327726571565665
3.5880337713251715	3.6527651746792262	1.010889562121942	3.5131465291515185	3.7712534796161576
4.795066274321433	3.8525686002376314	3.0958740820350643	2.2015822192247474	25.977261971155094
1.9673633241916877	2.4467530697008595	3.007917299306416	4.804711417020292	3.0135145749647503
2.583820963417951	2.8615311479963284	1.20404028117864	4.989879256991398	1.7840699355019274
2.033495355143608	4.5354536243184285	3.548299554763467	3.1650018321318947	10.339754476468608
4.661479640523761	4.916059519610808	2.9289417965719466	2.4844608716801098	27.01590399306901
3.1817042242183398	2.026573831657712	3.417753528822657	1.578780672665078	13.958577888608373
4.9890607231785316	3.4068788173233586	1.0670789062944297	2.5950793729586827	6.989101782452461
2.3577421902992985	2.7159859862928153	2.711960793911657	1.0599491753376724	16.38408548365847
1.6110957478246395	1.096842967234402	1.2202134927792023	3.406582276389152	0.6329694461108993
1.5170003430661736	2.9831803883532566	3.8234543796979903	1.7720860332986414	9.764191856307404
3.654605184345956	3.5400515839750124	2.4983519625385044	1.119854947763934	28.86302888962841
4.534436763593956	3.9023290886362494	4.19805087988197	4.0259209629681765	18.451415737215846
4.8260483014614834	4.487315859680568	2.245151384100891	1.5761330861566858	30.848286684882602
2.336683490650401	2.8640672839425045	4.367561084860625	3.0014492920313702	9.73847791580842
4.006970746075279	4.755805589389452	4.421498477998455	4.913249545660914	17.14908377489238
3.6122921052520067	1.7071183534066696	3.0507971973981816	1.1941807648212688	15.753960806884825
1.0746196725826058	4.5239121933048745	3.073920270472611	1.2707531874382352	11.75981107634569
3.6260606224395646	4.019690021478439	3.3513919828299774	2.219507036743725	22.00879800372661
1.2142298200289083	1.7100474457268033	2.8736476062746723	4.2849373199110286	1.3925092570586524
