q	epsilon	r	target
3.67638973800226	1.8172015919724325	1.683508206602263	0.09562981921528714
1.8118222983005667	2.6421630833737204	2.9768130287650365	0.018331354588580515
4.1931189024405375	3.903082909615891	3.3277932935406365	0.025689946200634042
1.9771054236109535	1.6828419121662983	4.1961070581369135	0.022280764252570525
3.080761588816899	2.3724340754295863	2.9210118261610196	0.035376980183311486
1.4826723364233103	3.6165875068722717	1.6384491762972877	0.01991147204880883
1.591098578983782	3.661495280321211	3.361404664177888	0.010287454960310548
1.8229620316204416	1.8578129920120516	1.2456248651974646	0.06268714552945588
4.369330005376225	4.574265679728013	3.238464501398859	0.023471695201364447
4.613497314459266	3.921407568700713	2.7498213234315623	0.03404661580520312
3.860181303017784	3.0659774196755185	2.100432407910698	0.04770019740455757
1.7118042050929518	4.435717077563959	3.2760329666858943	0.009374154857415095
2.4314797359421485	4.237990676340588	4.5473442445699614	0.010040213801372936
4.0164975718938765	4.135313741194175	3.119903680897377	0.0247735356903296
4.757221500961314	1.0159063160683557	1.233022464218426	0.3022169787438563
3.0872775573666904	4.083482840312587	3.7270869226040073	0.016142305248679482
3.545601500986782	1.477212553925538	2.8751716940120824	0.06643138157643247
2.5426792135611875	3.1897237694136185	3.017316941888625	0.021023629902274032
1.0131366491171936	2.05302028560295	2.6425331849099503	0.014860878082407712
2.9883967688887982	3.8777063343890834	1.5762745966779923	0.03890644963548013
2.83119681367014	1.298966042554289	4.652910787540941	0.037276718427423305
1.572096918421868	2.740670397116457	1.3845780131647911	0.03296819822040644
4.4459428105443415	4.954257258162519	4.186333572378022	0.01705853076586291
2.750770824879164	4.553919704738704	2.5631571478942052	0.018753569528451728
1.6185874086276293	1.2544999877485619	1.6692092280541106	0.06150987651629989
3.255315999435495	2.8109026789815306	3.40721884525639	0.027048142768990563
1.7745098820608352	1.4373595047840868	4.73724712103623	0.02073848908958892
4.2785728686877835	2.7169580770557995	4.617908574177647	0.02713693542147463
2.581504511400965	3.172487968196904	4.892062677444994	0.01323643490019595
1.7985744103820145	1.5058179402641063	1.7187085884627529	0.05530238125450633
3.680008980005607	3.7809200424741722	4.079332152149998	0.01898682960447935
2.069637530765934	2.208562591925872	4.254802505991647	0.01752650451088844
2.0366206452102205	3.847684603045263	4.010290653482068	0.010503280462590888
1.623372889465866	1.849443864558438	4.111012163074432	0.016990983154188
3.329355450173989	2.0796975066157697	1.3261273535903304	0.09606493552803934
4.215661145636238	1.20891342266373	1.5687225608168602	0.17689456473005724
1.994681310981183	4.306127607056217	1.671202101231458	0.022057068202652942
1.5343509106268458	3.737346210087506	3.849189681303261	0.00848754691380442
2.062512712446801	3.6848941163462436	2.9708102572443744	0.014992941351799759
3.2456939713887545	1.5667034249573697	2.0685738385675023	0.07969661654487074
1.120514420912134	1.6239907445633968	2.460691282589667	0.022313459335486733
3.126925439245313	2.2406855138574517	3.6827669338070983	0.030154526969925825
2.0790483506274664	2.6432526117153468	3.639429867008115	0.017198188339198353
2.6106210141283066	1.6020102102635831	3.4711117932816333	0.03735941651215422
1.5251293001373525	3.1050858702674438	1.2700089330875994	0.030776300225857
1.2240532871336556	2.1497876490591548	4.25339743531646	0.010652681248364243
4.972080085502805	4.600532481811951	2.2917446641066794	0.037527870473968335
1.6755350329539958	2.2140170010984264	2.9786571067106897	0.02021818591407133
1.6622435294151607	1.9390032236176848	2.2634836328086414	0.030139004092000512
1.9641490467043037	4.5013434646555766	1.3811456926849583	0.025141022175946742
3.8845871488304513	3.2897823546786618	1.6803784236076336	0.0559191732328102
2.739954006182024	1.926213605860489	1.9405675568032985	0.058331103987531385
1.364232800814499	4.278495048798494	4.669268579686342	0.0054342389868224285
4.068468650952804	2.6172295567280566	3.320315934758687	0.03725631390040074
4.472353923691434	2.501370471785356	2.3323135746545423	0.06100442552132836
4.4268888480843405	3.932586148551884	3.3979946340301854	0.026362574481942118
2.0955533662958903	4.6990656757656994	4.720730811626907	0.0075174077919435344
3.8178058441533973	2.00186285509893	3.877857799112468	0.03913612060257569
1.4963870849512981	1.6538046352620983	2.393701273632888	0.03008014542107621
4.112196396625397	3.0532301295222366	2.119179805301397	0.05057508694819105
3.141718976467011	3.22180042656076	1.0785541547888768	0.07194769424891542
2.5363451068720484	4.0375797497870405	1.3716187281578276	0.03644550408407138
1.4188646509792484	1.7989971949432984	1.4767875486119122	0.04249938023513016
1.5079789627767417	1.3495050868687382	1.8699715015697305	0.047552779294686084
2.8562131466633445	4.383173652131368	4.945805149272943	0.010484677357508977
4.6037498339460345	2.3618398540465435	2.474432480950265	0.06268675624338164
1.4516892018109517	3.143013415644293	4.382125930078508	0.008387503102055755
2.5467692629809124	3.874381178140061	4.101357669678222	0.01275409785415184
2.0679399920983808	4.873564180129072	2.7824164325235627	0.012135543991504991
2.23323453126173	2.95603017889692	3.329610409867525	0.01805602661449957
1.4304895782610454	4.650418553862955	3.2428132859161813	0.007548503274396652
1.4420888521319453	3.500806933114288	1.7712941822214465	0.018506457703397008
2.8791429006139135	2.690283342843892	1.6755603915243338	0.05082709032241833
4.663931342354349	2.7776453360528044	4.938006337050098	0.027059131274992074
3.386424337718613	4.6649154401342106	4.410605213292932	0.013097534479271823
1.7871069431719533	4.453048881498932	3.349459865683313	0.009534730833004431
2.096376498167252	2.8624676125257307	2.785185035735767	0.020924967090141702
4.722489280266345	3.5301999147693124	3.047678863608096	0.03492951966939995
3.144918473898212	4.519878332953602	2.8252214687231763	0.01959838501901926
4.088107089949503	4.7693307622995285	3.3358850489513934	0.020447672481706872
2.9138389156353366	4.244498130121286	2.9618898643917557	0.01844422548833193
1.3423577802774107	2.611424669205734	3.2944886386828567	0.012416320192962916
4.376657030246772	1.1395194073264383	3.0711961843917788	0.0995183955092404
3.2531186554608054	4.060507516614853	2.4400429985775167	0.026128365452334438
2.1089777729022314	1.1022175574453086	1.1370514396423923	0.13391052153920094
3.2448847569846366	2.033786539897393	4.8348440717081305	0.02626041422871699
1.8407578674611542	2.731466145660713	1.9368607807046396	0.02768806296496109
3.210470288130359	1.0977538403921228	3.0479252076221433	0.0763571165905155
2.6654872463129715	1.9815137784690575	4.685452363302255	0.02284641816258569
1.9799396062494288	4.810537394139541	1.553745749027169	0.02107989924967215
3.396208601173431	1.060348789069605	3.315619989892269	0.07687249898551439
1.300434541987025	1.6941736470741218	2.221865697700293	0.027491782952035155
1.599685894195849	1.8752084389435648	1.1318207964016178	0.059978780719393186
3.99443914857549	3.0340441350147915	2.2593081168008817	0.04637122713328029
4.531443926468342	1.0801325087837363	3.498356372748736	0.0954301618987502
3.5968025313302383	4.3885304740724065	4.719393975799141	0.01381978793685096
1.4470265618259757	1.4244699371646914	4.609615054080108	0.017536733080670247
1.6091302151899307	1.7835047464884417	4.155576888474719	0.017277294420113037
4.4510834846563805	2.0763026780926617	1.1942371168799435	0.14284815876083395
2.156395069269221	2.462526354390216	4.666689635265172	0.014932367181226152
1.1338298787631094	2.9168487648080865	3.6929840018360847	0.008376193375012319
2.1984899530834965	1.7642947047421735	2.122163102891704	0.04672665916600195
4.679007663568147	4.870714390545835	3.0582563052394374	0.024996393255051503
2.471204926483922	3.669382732144905	4.7420327318783775	0.011301636553572485
4.111026118062936	4.650315087201329	3.0802953801958752	0.022838397494345672
3.456659906210242	3.4563728014591613	1.0982154221324731	0.07246673109036712
1.1191294310673876	2.60983116299362	3.3222461988251464	0.010271319231655914
2.0927929131877576	3.2236698799675954	4.5192307855372365	0.011431449715130356
1.5264034180958284	3.0424954592915143	3.2695124558931923	0.012210867841088109
2.2433655238222103	3.962859120374117	1.1322484194992717	0.039786874198764186
1.9295650598405556	3.2656435646894915	2.70270519670888	0.017397310100446112
4.410878933944597	2.8430566901441914	3.5525125012222944	0.03475314715987506
2.17493673929968	2.4829556510310247	2.8368891997599603	0.024571146936060488
3.898676755959568	4.4473248802381615	4.139875925351003	0.016850825583628454
2.6438096625594225	2.2400525316235953	2.2059835402727703	0.042575509189495916
2.7652195894929914	3.826357407638187	4.605815243035675	0.012486126037283659
2.932475252195496	4.727039696559852	4.728525287913292	0.010440217017206571
1.8292873365295552	3.1092276016592746	3.9425586996476456	0.011875212268374308
3.7125730287633867	1.6783469260354953	1.7260410936719643	0.1019840541910463
2.242093236310961	4.073252934876607	3.024189498023752	0.014484163698336168
4.385097467809542	3.466915091125344	2.5049525179560463	0.04018154979222266
4.983676489606527	4.398174044907165	3.6368673254275983	0.0247936296292774
3.0347823468655872	1.1706549407477778	4.224157317103863	0.04883696861389146
2.3466506137039422	2.7478995867407257	1.823489499648133	0.03726785901718037
4.867972256129732	2.564185976297437	3.442565086028877	0.04388403470297979
4.045780927002641	4.070735572050461	3.1572402143779	0.02505024515808162
2.010230246256085	3.1997435509430754	1.2295730552373576	0.04065991151867815
2.637530514664085	4.518438935554258	4.401160496378772	0.010554362473110849
3.1479195882490205	3.7697945552291157	1.8571790517554976	0.03578016234993468
3.1783398609096167	4.597483866486587	3.1916407864182146	0.017236784435889968
4.68856894076022	2.2678758215198127	3.9780224272421654	0.04135651588203328
4.208103161156853	1.5187966448053154	4.538638833562391	0.04857930084605655
4.183201059759304	2.5716303484405105	1.3400804335661287	0.09659607195795096
1.2583155809202893	1.0711820600369468	2.6949822090634044	0.03468650295568185
4.954448829837349	4.191934611934713	3.0638694658181964	0.030697338635213837
1.7508679048181641	1.2514552584512244	1.8188537161429623	0.06121113303657216
4.754784567223116	2.5003373493355037	4.947822654758276	0.03058498327374073
3.56716848313048	3.732477215422389	1.9529850304354128	0.038941948535514095
4.139026061177922	2.3470694638105973	2.526255905867917	0.055550121340758166
2.4971227860983665	4.6415720395368165	4.6827526293147566	0.009142473745906814
4.15502468571589	1.244867880906003	4.355948470946508	0.06097583398020898
1.66769282379048	4.056406696936543	1.722793670125394	0.01899028302991109
3.7634290312134433	1.1636175321897049	4.35261517767815	0.05913074332316714
4.595451135167549	2.7322975074478246	2.027030104565537	0.06602829817411196
3.2123875738751444	2.2258218771676184	2.8503093322039916	0.04029356298383952
1.8439300054343395	4.3706332626324516	4.745888872705164	0.007074123476814537
1.03764652460363	3.717654935526181	3.937444081595212	0.005640999946752303
4.7247471767391085	1.2968688803708552	2.2843004471769057	0.1269168884835694
3.1097356948008392	4.884923986329771	4.2565585882944825	0.011901376355744082
2.2818645230766514	3.2432875189238484	2.6328986579470297	0.021264755731796987
2.1172559218545257	2.7862021265491803	4.756181012847146	0.012714301271211995
2.3701398391919115	1.9580198770734536	4.227562759642519	0.02278541518186369
2.710076387541526	4.761358756288057	1.0318711112247922	0.04389502580443007
2.5959423901820515	4.130901215222103	4.819712363751004	0.01037574419359128
4.3558443936226166	2.249849043486424	2.158757548796013	0.07136828226343628
2.043335747532923	4.551570602156419	2.0927795512127223	0.01707045519614426
4.827491958430891	2.7372186605783906	3.833206753374459	0.03661339140176949
1.910747292460499	1.9363104838864191	1.5927577866760894	0.0493024674463285
1.1546870923213004	3.715309849366101	4.035358429339004	0.006128826009694585
1.2910280490315371	4.631468927128581	3.4126703397883418	0.006499990490417733
4.349282523524256	1.8486971860831904	1.4096612816995324	0.132808907498962
4.137093381169197	2.1871011961950915	4.870655830972448	0.030905027827617733
2.72206797215011	3.9804813160964008	3.207273747235402	0.016967485335022358
3.8664149838318904	3.846932147957357	4.774704772523983	0.016750877060294316
4.6320814000089205	4.860639159831528	1.4930832134877607	0.050791252716462516
1.1574031700370386	3.4204776285546297	4.8697724107499925	0.005529417520771632
1.5196486595192606	3.4412804440328437	4.334551919719984	0.008107165736013966
4.071612191607324	1.5561034469549346	3.7705050809671694	0.0552228157408805
2.799352265946096	2.86539223687266	1.3527248669796392	0.05747171211144151
4.995783199310841	1.3878302880284976	1.7104610514280458	0.1674727564293036
2.7008728587845474	2.4636997704094177	1.430069134451653	0.061002756587675025
2.333213337661312	4.215686998245364	4.2942263337907685	0.0102563137329868
2.75381258632384	3.5447935409929436	4.489451092377111	0.0137702024739928
4.07194467053936	3.4918950456196494	3.163835064779365	0.029330332565688882
3.3084142734253486	2.083749153019344	2.689726539732737	0.04697388251893493
4.61049949865991	4.472231044057208	4.861755086739644	0.01687410728079954
4.85101212703575	2.5458966204202915	2.3491842060156802	0.06454530530518157
2.5082407517215484	3.9273975861829222	2.8948690087352253	0.0175559999042958
2.9368749683855806	2.7916283659900225	2.1813974501379905	0.03837807523903079
2.4147806360696222	1.9506164418256955	4.23496786891806	0.02326193406335421
2.509892186473277	3.7636965414810417	3.681455652195162	0.01441487993406726
2.9742227555553327	4.756645353781414	1.5586521515716512	0.031923731700944695
3.658139925923929	1.7816638689722128	4.762306659882644	0.03430894147017347
4.472689385965489	1.14597758330651	2.2804261718027243	0.13619674732413048
4.347758603156366	3.1323994117746317	3.752735274153984	0.029432726574143756
4.9507964041058985	1.9987216641399383	2.1907754400250923	0.0899735837840418
2.2376252127425964	4.8463382012550005	4.747561170645616	0.007739148777198415
2.9400782862561066	4.511340780610147	1.900402161552443	0.027289644647866058
4.555379222122037	1.4544643066637444	1.4981295136703023	0.16636510743353375
1.6374012065961638	2.672938329348022	4.024784180821621	0.012111939866765398
4.327452654768799	4.873559763411347	2.2375451151724386	0.03157943563317453
4.531906019038155	3.4697108445839486	3.2163373231506216	0.03231589267555143
4.40704558210249	2.8221810867623667	4.3020884027039035	0.028885073103099238
4.640437666581028	4.84543446576768	3.6605912062028034	0.020819252051871368
3.902438386776209	4.737613003436938	1.3760216956058555	0.047636662602954565
4.197848553839075	4.781333705366088	1.7623704562457343	0.039643377038390534
2.4544673404000124	4.489617602636342	2.175172516359983	0.020000660329671283
4.190833595101685	4.108103759928953	2.4198739196445858	0.0335472101717776
2.542308736439206	3.8806600007642538	3.2569391288224554	0.016006751025013127
4.26910113410781	1.1035681965717834	4.51914618158202	0.06811943126116694
4.592695023911403	2.681133628913261	2.3411750944287983	0.05822444906673575
2.8632269599871583	3.4414937126660083	4.792785792806984	0.013813728341550265
1.3572676383163071	1.288046469174136	3.4176564210534197	0.02453554436552464
2.2450195444659684	1.5076417834623124	2.6119250499486726	0.04536818303722578
2.2030759047436663	4.225171727216833	4.669540010944747	0.008885894046784219
2.1846486017821043	1.3743483574220798	2.573404077502464	0.04915491106245159
1.8591289454383333	4.213822232379181	3.0146520803460164	0.011646253547354223
3.9368085565477564	3.9959425643016036	4.812991763287938	0.01628921202429289
4.177248061041347	4.753229191741198	4.043065922842187	0.01729739981114396
1.532656072071123	1.8410393788536163	3.4077241601683093	0.019440495714336908
2.4839003713015626	1.7154322216807354	2.8885307706971415	0.03989089191089376
3.0236992432512517	2.1660237488078544	2.5716824168679446	0.043196462022422326
3.1314983135595598	2.76638959540298	1.6631939217007408	0.05416092668540569
1.3719410432434578	1.3445648711686728	4.516180337679332	0.017979290461269688
2.4224869121259	3.4512937383511613	3.7664591114198926	0.014829837586552024
1.056518813992374	4.2146075404690055	3.54152555600732	0.005632741894056779
4.7431345437272245	4.492432467533312	1.9920988468108936	0.042175781499638486
2.2412848266609893	1.0467182676236186	2.4335427986068088	0.07001940157895131
3.153943617904276	2.9940751833496266	1.8369231488756392	0.04563419276017056
1.470091642246258	3.5519982396825327	2.9983357372541373	0.010984531572859722
1.0008817409844235	1.2996180244139248	3.6733677304062873	0.01668371529384344
2.22692155032876	2.2194867717541777	1.669274441243549	0.047831582452952964
3.4795413302341918	2.8617130699271183	2.215168449771584	0.04367966422609163
