mu_drift	q	Volt	d	target
4.796495721851544	2.2643983305699344	2.1328759995336464	4.573869418172562	5.064758398137996
2.1020940063103315	1.8913556152427542	2.9689208987886877	4.845630592450588	2.4359796243332053
1.0968046277776071	2.778902205355123	4.214871240455281	2.416755028607708	5.315623572826807
1.705454587357215	4.488405543525339	4.749146255788417	3.1114124362551165	11.68396401706623
4.13604584761774	1.4735317767124054	2.2329389579865118	3.3910709758846385	4.013144718901345
1.8931550830597024	3.9088317032053763	2.1952576461741984	4.1008785456455925	3.961336679742848
3.56054272887618	2.8269638595160065	1.4629030773019367	1.6870344184602346	8.728267921163832
4.4325926137515745	2.8880759465568464	1.9095502791377768	1.9211544961031464	12.724339100112688
3.222073743583764	1.0304393484115897	4.9829616284603	1.9694030751024267	8.400610356264279
1.334330929530492	4.3758793102532	3.6786639190638497	3.840164873569835	5.593313094260628
3.4500706379368924	4.565842740743394	2.6005100530780507	1.691139737318469	24.22300277017434
1.5746220918012872	1.7520718254669312	2.971465722366072	3.8929477503851735	2.1058158787599432
3.6640213765161334	3.5244507971283934	4.057299030181822	3.9029754819081255	13.424268960181893
3.996778988113341	4.963244142061766	1.5579170791762826	2.844948406641333	10.862898354258146
4.707717804823629	4.422159063383621	4.108519219290546	1.6187158279532854	52.83959637589156
1.8329544510512217	4.499128507300171	2.5160789965139787	1.9114087269550024	10.855523671098991
1.3838831701452865	2.053443350502324	2.7550417359275317	1.1244959423014849	6.9622953657983375
2.593176730675237	3.3264334391835377	4.79358946238206	4.646180932818684	8.899706254331306
4.9525865169583065	4.848630657945945	1.3203765500410864	2.056624752550948	15.416788639322705
4.255552855669284	2.68403650382522	3.3428575901878474	4.924187171448468	7.7540345221534634
2.4897818969572736	1.7245453168024905	1.3941432062206665	1.1666219115478338	5.1311318391743255
2.1343487419764684	2.099696925357298	1.3440301386893545	2.624975201039624	2.294593702768552
1.0257472805221175	1.66511884258389	3.63013690254504	2.5819394113553757	2.4013892747035768
2.527031047566243	2.4142675053677656	3.2670672543491723	3.154005531436371	6.319629110588464
3.3428264456513355	2.1680972446095863	3.2736065476417315	4.1131532772851385	5.768251313010314
2.3622844131386627	2.1458800986543074	4.141182641948282	3.4493714961010533	6.085861311540666
2.285584082715745	2.326566281377201	4.370502557562164	4.731141556279586	4.912222938925399
3.253775936379724	2.012651650599266	2.6310743349209145	3.03490743248626	5.677327216057272
4.559947750345184	4.944890114637418	1.5851546061700406	3.6457702553118674	9.803899286840775
3.8604378845159606	1.3568447359954008	4.714029597159733	3.940498551376543	6.266251993364572
3.6965637364825703	1.9457335932671118	3.0706842853925447	1.8084345820464824	12.212763272376918
1.6191788519220554	2.676668955169505	4.3158464308916065	4.9456581482138535	3.7820857720576857
4.719037925428083	1.5961969346512437	3.7021375883485113	1.1398645811486854	24.464662906489554
4.0763557977729175	1.6645721565313492	3.1285065900620213	1.188611263325467	17.859608821476414
4.806034027613876	3.1698186565705937	3.6861966383622233	1.7966604878674943	31.256024625576593
2.3020802053107565	3.1958656028129138	1.1479832345617569	2.5756875548096283	3.2790748028477448
4.836888076284786	2.7179242271232384	2.6768876676054587	1.9870638931120232	17.710127917325092
1.1389909942878995	1.1894254418466468	4.625647157529562	1.6753406104070314	3.740476236667888
3.311221751073784	2.394687884411121	3.036220495974536	3.29152096527488	7.31431845817113
3.4582766678437884	1.1759174297076092	4.232323574482454	1.6861209195071465	10.207672058534724
1.8690361251195784	1.7876038330191468	3.3150364029206334	2.895273422063632	3.8254954608820704
1.3742075231773914	4.755227001164816	2.8579095143668103	3.454514696069896	5.406111581375956
4.6266868609796346	4.0631758485089495	3.5293350356238657	1.5858771696464262	41.836858451796274
4.927444478969148	3.1171208411269866	1.446600672538716	4.323744139971849	5.1388276778944935
1.4632397317063073	4.45230130622809	2.653002641854454	3.0267020454248117	5.710419906401565
2.226305261847416	2.7634884542202203	3.9578647536685967	3.537427790698968	6.8836017040977335
3.3735812332917514	4.620653013648017	3.2801310651707385	2.8884959446234477	17.701658732652877
1.4487297344219936	2.8985296265674023	1.9683896436860036	1.035494281378562	7.982308056550534
1.3740466065341748	1.532163489882311	1.4799478587334758	4.697003386363433	0.6633337806240319
2.815909599989931	2.3401287468527063	4.1013583522525625	1.587573229387529	17.02363935076984
4.747987440027903	2.821229307136748	2.122163108281103	1.951631873185516	14.565614327308786
4.064701325070669	3.0706101018673886	3.911061161214548	1.1282899576126877	43.264052628917646
2.7607890071918715	1.4802485496177868	3.266990836148989	1.3600205135598693	9.816808486426586
3.8236089155062714	3.3587406525756625	4.006983000533195	1.7666312698855131	29.128728191636444
3.8519516398668934	2.763599856320034	2.0798871961119803	3.6526096384773683	6.0616730508758305
4.569388182616008	1.8583141847003768	4.927994113959934	1.9082792049662207	21.928324978544666
2.6592206017360267	3.6820565624615633	3.8521197772075215	4.4494985383074885	8.476831227993701
1.8050550931327225	4.041977574209748	2.3674089682287507	2.6343516625255257	6.556678680326363
2.1995010941780984	1.2318399348457314	2.52948506505746	3.2781458421711487	2.0906547048218598
3.041253717870166	2.879807523892301	4.926384240113594	3.5685062166294657	12.090880794687582
3.7521552404911183	1.2442276955821212	3.1816232669930318	1.3326897612486093	11.145520511048849
2.855017906136509	4.002310684078868	1.2073586498449824	2.643138691393997	5.219585071834966
1.6846459780210554	4.450977579974975	2.697003048698548	4.101865760809861	4.930194469183238
3.2192075296020426	2.1100628842982925	2.3252073288440056	4.891147313782208	3.2292027455809516
3.8766896971645615	2.204391472761768	4.88852694232874	2.5983395049833184	16.07799462547217
1.7284683202600442	3.1217402797003446	1.093559537443876	4.194156243848462	1.406876643704728
3.656524725839212	2.805863871956331	2.8607066327670845	2.062817867361355	14.228121008653414
1.485561963874752	2.330312330192422	1.600998001297392	3.426865842019727	1.6173298105044183
2.4200930986632336	1.1248391994603737	4.124676223804647	3.237356564624724	3.4683414292183947
2.4669704834748303	2.6981000033054365	3.326763600882044	1.9092927800951698	11.59768760950753
4.578808013930277	2.942635291890168	4.397323636995489	3.760926647030161	15.753695280773814
4.3466306293936565	1.2510405901629469	3.62659438238664	2.511211472333371	7.853076614112169
2.297534212906218	4.115418630482418	4.842943353879338	1.0089518272522606	45.38527430619675
4.257793429268231	4.3757145303461655	3.131293751038198	4.58698437788048	12.718330861247525
1.4006521832659846	2.7197151823351318	1.0492625223087062	1.9318835238609267	2.0689831348242724
1.2681962116740828	3.4605741397281258	4.20392940607273	3.8720571789123777	4.764839345247856
4.649236546909741	4.414409469941027	2.404295086067949	4.571613588233412	10.793753898710227
4.165417691155554	4.053517460510316	4.400021964124852	4.8697324722381685	15.255988287054342
2.205885400615303	4.851755683318382	3.1565845474743885	2.4590144336081936	13.73846519696064
1.2788734798305	1.4400080693478317	2.784842563577725	2.2225007356848465	2.3075506470777576
2.7089562383716856	3.7941892959695815	2.9347050765552285	3.445886339274194	8.75355568341172
3.176043139742536	1.0497164444245932	2.1428371170120024	4.0499538952315195	1.7639955070424138
2.9414966944753216	4.538268002386878	1.5560542671697384	1.6818481926598317	12.35083869593545
4.285750216772362	4.639028900979094	2.8310534460412486	3.775798633877049	14.907100425638525
4.093272983443431	3.0761647223046804	1.276329977795324	2.2059631427133435	7.285259304665827
4.45254447756783	4.7038780723069085	3.5023654705262	1.4871549722569428	49.32527980441182
4.035385773682263	1.799628243625449	2.608063946257295	1.6089812527673641	11.771589546548741
4.937311525946713	1.558851087645155	2.073415489750731	2.8729573247385	5.554594048148375
4.884084172611894	2.320592407746217	4.643795440362758	1.2746351436857446	41.29231191975561
1.08326759349415	4.850873330745879	3.370580640589057	1.380168715444468	12.833001010526669
4.104314886056291	1.853729954267738	2.5452869228503587	2.9092024169285513	6.6565614720128305
2.3054489864369696	4.38448034460456	3.624671336867295	2.1842608714639886	16.774043769687836
4.279479683207974	1.6281292994024008	2.841008351256732	1.443038203440806	13.717486523061499
1.9044842171955447	1.6267407962618634	2.480341702613733	2.9895119946152224	2.57043692411474
2.9031829952905737	2.8206692845829395	1.2781057168088417	4.935377540947064	2.1206694386296103
3.0323808424334624	1.150139714684924	3.3781213640120633	2.6262466737636228	4.486152958847012
3.704624394392416	2.5071754704599303	3.748444148788712	4.134026954163391	8.421833529434005
2.402715715229216	3.89621360285152	1.6790124682104803	4.316377502165292	3.641494414552416
1.8665367590956377	1.901189521755156	3.566165848210449	3.930078536120056	3.2200474156052112
4.544758179054703	4.92885283508058	2.259787280774632	4.848264127868762	10.440899594622216
3.9073000252568253	4.242106874423094	2.6314601944660927	2.5486516409163786	17.113730646737853
1.947034720382251	1.7784331369637307	4.383540481539997	3.4923022498475578	4.346347396117788
2.3444244715942464	1.4329626564677662	4.854440127638488	3.1258671712674397	5.217227182039738
4.27145471503321	2.9143479140252166	1.2901690454327135	2.3581542713895516	6.810697750610332
3.846390927567881	4.503412094751133	2.5680048266415443	1.5633903128710789	28.452702996837424
3.657346195228253	3.7513299311250106	4.56026050555344	4.411386724165995	14.182926568993572
1.3808609478292553	2.3407748735217	2.782168264431898	3.4803556610091557	2.583862266063381
4.09514714795675	1.9447344533932933	2.261368013339547	2.5605107673606704	7.033548043492054
1.444918325508063	3.9758599553255536	4.717079082468382	4.4004303577233275	6.158180055521946
2.387429800062693	1.2873388512986677	2.955161828993513	1.989329923834276	4.565600843489954
3.5359407934613274	3.8914823668884964	3.996618523731596	3.6751192992030233	14.963779738427574
2.518694284325101	2.0038378193946462	4.901687220187745	2.6316956141854244	9.400435287948898
2.592884615078713	2.8947503942756434	3.2811131703607637	3.809262973749476	6.465089885122869
1.6667435164741071	3.764772050747916	1.0747556265981286	4.515941434322199	1.4933750335792682
3.8039302412360128	2.332624568200772	1.5604287085311896	3.7001805430135177	3.7419536704164313
3.0372274151824468	3.339345146892754	1.6470917948598007	1.8604538450670467	8.97919749299068
1.8627812839131952	1.450187647638879	4.09062907208268	3.2318954224283463	3.4191556252233286
2.7463268028539813	1.9578090086076152	1.4275121693185133	4.517778501370447	1.698937579392272
4.37027963813527	1.4486572095462429	3.342822032426427	1.9868994996127105	10.651535383928262
1.017673767670332	2.461935722572428	2.9701942256024747	3.8661125873663256	1.9248444631255452
4.609316170275727	3.2820764341206465	2.436120359720689	1.9025790254547157	19.37051764113778
3.3945362982481937	1.4916076069680173	2.394499492812424	1.1206478309538346	10.81883857996212
3.560951295721241	1.5270538342553983	3.720177236875631	4.32110743245787	4.681542265530114
4.5974889395360234	4.7042937695592615	3.612418275069375	3.0951475156311776	25.24246749525875
4.804278420863371	2.0100570447348667	1.025815469627375	3.0285947888383387	3.2708800961211346
2.3813370034273595	3.4945300701600046	2.3318207182198227	3.2748191106709124	5.925397405124574
1.4734679253547736	1.3214511858090945	4.219802648216362	3.119846897700296	2.6336051920646693
2.407779324155893	4.385506961353989	2.5968924370021425	1.6777921344635156	16.34377192009418
1.045949865669478	2.369817609551081	3.7072515609308483	1.3858090752492005	6.630930048059787
1.7344872054207117	2.784002372373671	3.2835578552941733	3.9549530311785985	4.009073738193673
3.3887827116508267	2.5739845469919285	3.6467360243002416	4.115895249883232	7.728401425895746
3.7122181335379993	3.9322545698600213	3.798802698016152	4.619408719645348	12.004261891743212
3.8414963681253806	1.7974247420840044	4.423942548151837	3.4206029907118074	8.930133466670084
3.919835585218254	1.9449317333965703	3.677508724562904	1.6679577161323684	16.808961732701093
2.6695642343310877	1.6368083245820184	3.342294378974465	4.114709901260218	3.5493079125164586
1.2380754770833295	2.6641324902914403	4.7577453540733625	3.8245997089121233	4.103157112245716
2.496058983222206	4.649513728982452	3.4654121749763	3.7870848460869015	10.619699791525182
3.614317954267416	1.3458106968877876	3.673081230799093	1.4548231461044423	12.280913202291973
4.398666755588934	2.497367433902306	2.8378261859095084	2.2669366105760487	13.751495169354534
3.5586014035539937	3.3502591215080986	2.7745430271513554	3.923457784146998	8.431022030778127
4.3324921666937515	1.7696634609170614	3.8563936081073065	2.405465765119045	12.291662981699028
3.177577553654738	3.3764446093874847	3.6252461728019174	2.393500367203767	16.250240497966086
3.5568449493570786	2.8888051533342667	4.826728530759947	3.1150120477340555	15.921219386027724
2.010970625836099	2.2286509477695264	2.7130282769976564	3.355642864519494	3.6234841693032904
4.004267479351987	1.3646108684859404	3.710876531024384	2.5832566137274844	7.8494795192841575
3.4073969606090664	3.5077622116155154	1.6158352705586942	3.2676794466490864	5.910313451341133
4.966511896174794	3.8907278967069865	1.1428227130803503	3.860236063892844	5.720675827743736
1.0234620304889632	2.0437265675222758	3.988380351388736	3.4739156988373106	2.401440434090413
2.7161368045980203	4.0791326687370715	2.7237455239273762	3.5618019598079984	8.472590800884852
4.861302770177799	4.990490927708491	2.0519563798125513	3.2475737526513737	15.328690043519963
1.6965638488188506	2.225117008515492	3.464259570449133	3.90956833807482	3.345065904145966
3.551085283539761	4.5888747722465375	4.965002497633239	4.566424466462294	17.717828829647605
3.004422824386584	1.0130654587965822	2.2757231127142084	1.5236460245375976	4.546046755884962
1.9145299798158324	4.115631790933628	3.0510390099282767	1.4060778854201996	17.097675384724894
1.0746639553114283	4.579920014250749	3.0448284623938062	1.664144570499387	9.00538644579256
3.783433425553295	3.9612745136841565	1.8720017255259225	3.7595202159025085	7.4626806347048795
2.3085762497726594	1.209749817150799	2.91770900725114	4.369580953228216	1.8648417126972787
4.223383366581029	3.4783168036771537	4.952220289684215	1.3265468022673992	54.8412087047048
3.415604275374051	3.4243520499582147	1.815016058225756	4.31047841355613	4.924940101891681
2.912986690503544	4.756754044499251	1.971823124215999	4.633597848549654	5.896561239737824
1.9498265446228205	3.8442084026921934	4.115968148023459	1.3666307673592772	22.57478971473564
3.495131632697424	2.6041833494112643	3.3241429347984965	3.4341353135826247	8.810435593578537
4.993917260556529	2.4716737132858637	1.2192618785743554	2.634538030634456	5.712484105058669
2.7412742735068174	1.3628941719435836	4.788467286818716	4.109306005574339	4.3535412789387715
1.6863500393007902	4.380089578138672	3.367050519853853	4.706867499070606	5.283824440116055
4.766722900885791	4.822248341047965	1.2835369797526608	2.266197594271316	13.019073834512026
1.7062016722154238	1.5159717475086218	1.6967083027332601	1.1259152543293278	3.897830528549901
2.463840898371904	3.768118262084872	2.677064461556482	3.7662999354932185	6.599045314271843
2.036647562396828	3.6229953645274815	3.8918055783121623	4.504443929907987	6.375197023368764
1.6038899812039318	3.0468516580351928	4.219559409512449	3.684066290656574	5.597132068167945
4.071393741813962	2.8033875949120786	3.710868755171196	4.70173671305939	9.008314515364308
1.1123878135532803	1.0267773055489688	3.6607186864229067	4.9387328483656585	0.8466098269279995
2.9434787910959703	1.1305742109004826	2.1419447885674083	1.3535106430764865	5.266311970146397
3.1959255662622827	4.5327208618696035	2.398173197521645	1.395917635415243	24.887219697977443
1.4676343087105486	2.4727277979100286	2.7150463494142087	4.6481204778587095	2.119795854105448
3.5745846961534995	4.027433429491996	2.7962699910321898	4.948611059128695	8.134853625784716
1.1937465322965095	4.871223904244717	2.61932311788102	1.1031204273435875	13.80754172890938
4.7411905946115525	4.945937731663901	1.3776461198571095	2.687696997359488	12.019694397453135
3.2437502628938253	3.1353792973491474	1.4305116212358575	1.1971260465753992	12.15315416323081
3.9976223915574978	2.8855998136938665	3.09847815591849	1.2886146986696871	27.737238969674177
3.35761976793576	4.811972541491377	3.1665664852274293	3.4124397148797705	14.99264565473976
4.569978425940183	2.155152816179804	2.6776234701878496	4.2891373553185534	6.148536731869171
3.974092874715408	4.005136737465231	1.0710541140031329	2.782610630477444	6.126526746569621
4.043715270246362	2.0902464693805496	3.3974595568277817	1.4417361466709757	19.918038851449467
3.663992466030848	4.297052197376359	4.965401317153157	4.6837534081375285	16.69112210190312
4.272759264486187	3.3592790808458544	3.054440631571107	1.0816655505738404	40.531548852522576
3.060496178602772	4.7558433290367415	3.2402799686713157	1.8264434727573076	25.82234511974267
2.1603423369891206	2.584699927029331	3.4542814695278454	2.828574160487244	6.819034071903388
3.7635274988241814	3.7191056136316942	1.2021475970800046	2.8113002111915897	5.985275870895388
2.034465419757232	1.1115999376574983	3.639512640293688	1.5789171807088564	5.2129397778649595
4.401704502834368	3.052915983701608	1.3140395120749018	3.8087064720636024	4.63624797880416
4.236683013271039	2.3242790773469952	4.712857552688533	2.810316914299855	16.513657022009447
1.9124448340066384	1.1318057862541029	2.536746301084523	3.4703935101791985	1.5821918372729342
4.242617881340468	2.3375532155629317	3.812947349496048	4.634358231280787	8.159557961447879
1.3313495788860674	1.8576989309875305	3.3238602871531997	4.4123639455817285	1.8631116002308397
3.1734098310376924	3.0576226833063633	1.993043547461992	1.3772207674078991	14.041816053770773
