omega	c	target
1.6042085001125703	5.56586386076226	0.28927366979513447
7.654750693724433	7.252666393097951	1.0675330641411787
3.376088682481949	1.9650546617061773	1.7050760092650297
6.004958771081872	4.663400049846008	1.2932926879704976
4.129583797202655	1.6715788080499905	2.4577768068436447
7.756452164427468	2.565588189168308	3.061335107286755
1.6597606091297892	2.8814358931468065	0.5720575885091734
9.883461404616646	5.949294245012938	1.6593837894294954
7.807063476097594	4.611220278569863	1.6988188233077104
5.47467723567086	7.896262038207229	0.6972206737740654
1.7273628470009508	5.418417363117451	0.32054598745676893
9.046228308491688	9.06014077462963	0.9966096482748615
5.30553216895603	8.08609479175244	0.6540454120379943
4.961640007331028	2.11799447340527	2.303500123147765
4.454963783668329	2.428356786510711	1.8346421149783723
7.185560345730001	2.8163094114821154	2.5237122667758234
8.082324809495493	5.972526133500413	1.353445629387657
3.956862835494202	9.350520573352089	0.4202736229204866
3.66035808819255	8.427451008657451	0.4263955277980385
6.05076078754156	2.687185548570856	2.3101964396736747
9.52304786736038	8.82224890664969	1.070429684967572
8.66731412601295	2.702774083743708	3.1716264441655992
5.392910328627798	1.1534094156710857	4.698609881617377
9.85329317101166	8.709725757436576	1.118874293306381
8.894660171863977	7.803062179808128	1.1378649973018515
9.513220793957723	6.6588868135633446	1.4154318540340656
7.323819124500692	4.216526036897186	1.7280599520544349
2.159590745614969	9.953321107867032	0.21670555744012598
3.1573929535693552	7.670301973419543	0.41443999776601664
7.697929769448557	2.308506376610836	3.3733457668618603
3.0466850074379552	1.1187992114998568	2.690355458387664
8.362829171632697	7.443933679146855	1.1196125993779384
7.754687963156513	6.604472283795143	1.1595388970786615
3.8266744361443896	3.2821529557189524	1.163486904607482
8.078304863322206	5.782748264795796	1.3865192851283352
7.553091385845923	9.980378613967554	0.7491560144046202
7.793242638578918	5.0263786192069775	1.5337405690757953
2.1749914368737326	5.723198823288488	0.3761720503283041
5.645403364077368	3.429347954460785	1.6516158353778578
9.250386163508267	7.361910350890814	1.281086259409427
7.96086116591925	9.575895667050274	0.8243860295586412
4.477011178883616	6.367772936255713	0.700417696891617
2.274905955913741	4.191542495542587	0.5415720642717434
5.5024294043826725	7.0002469072411415	0.7887455938832166
6.929593029735142	1.731539760510486	3.9832427800565267
5.060553658110483	3.8291160589413895	1.3314368928833407
1.2949237127996844	5.7193216829271565	0.22615016481577338
3.288322402816936	2.378686585401062	1.3924110041759354
7.9979332048667695	6.681344160681992	1.2025718070110893
2.106437277792324	6.933317284521543	0.30479630281207415
9.85767134058432	6.550492014226023	1.491676796602401
6.660186333554639	5.226726452505573	1.2832384034410083
1.399212988274574	4.47453085255591	0.31427019013799395
2.575956290314449	2.9975547793357933	0.87517053521663
8.071571674037013	2.234680339837856	3.5853429281244056
7.268725061441397	5.063019047241834	1.4350638039276784
2.441911789486954	5.018708981321359	0.4907537029395394
9.88452677611206	1.2823809124608312	7.740265091075805
5.142669001175218	1.4383079702589503	3.594876878488114
6.838020203395359	2.7154888316719354	2.4818493771677015
1.4098823809643242	7.485385094075672	0.18950795529013326
7.1067468261882105	3.705326519509727	1.9422489207785474
9.195397483347694	1.216484789671148	7.471671184589948
1.0278580970829236	5.60533528639106	0.1835784982256827
8.524717423543452	3.4404089299688194	2.466555339712896
7.353229680920213	3.833885019434048	1.9222075204275197
3.078163234573456	4.694590692540537	0.66401180632735
4.276676052560173	5.0456950659180775	0.8381578243797217
3.594812668698653	5.90540307821238	0.6089628735079992
3.870887086563625	7.431020512897084	0.5204984646976953
3.7600705585123295	8.529638095721875	0.4425188820782341
6.874735854434742	2.1157278378320954	3.234312436674178
9.62799619545828	2.4589586978838858	3.9933279000255477
7.168265116144348	1.5219604659481072	4.655286560379603
1.0043170020670615	1.6869944464075264	0.602882111377296
2.012658313450596	1.15025116568436	1.750077041030207
5.129459998466988	2.6788801896211263	1.893311483369016
9.44079304896115	2.7286737699993395	3.4602765867000853
6.037888403930565	8.706396732755103	0.6863892398413037
2.8597909599931035	6.684289013813647	0.4218236281449321
6.578718903884878	4.267653578860072	1.572320415889382
9.5922761013558	3.6332704351620384	2.6539077423919557
1.9166262296574177	6.640902005047648	0.2888966020744057
6.485669548115865	8.354128113399312	0.7737216446939557
7.412399720094442	3.001309381000836	2.4910949515717418
5.350614883520471	8.650330506654614	0.6201990288121638
3.6611615386648895	3.978513511235393	0.915925441606363
4.094021051136192	5.592455563822856	0.7441081322366622
7.0547447896885895	1.445977954753539	4.890288336436327
2.118420448896396	3.358353895914264	0.6250179367428031
2.049885180141912	1.9196258115187577	1.0606203834088321
5.232134035706919	8.717865408103805	0.6024322288387713
1.724877445162878	8.225129675777401	0.2125771460096967
4.075656428724992	3.0105722116235887	1.3582118296304226
4.271694130956616	4.458316209714597	0.9668782370077311
9.54750397514508	9.45804565052643	1.002799401223547
4.572778661906924	8.134271641876822	0.5639190430303559
9.700026764474217	8.252491627761913	1.1738802414342568
4.681916325320612	3.4329553103888504	1.3500505879477809
7.865330646697338	2.1805170073794264	3.642722520582197
9.804343392049953	6.629419933713755	1.468672292426175
4.8661831999422525	2.1442607000197222	2.2987084761794945
7.045131693535994	4.328790147521439	1.6528564960556191
1.5112861404861668	3.905771111582918	0.38927651708112465
7.635319618721817	3.7620287770073233	2.018487588794509
1.3364328041895144	3.1091929253408783	0.4242584299218483
4.311819077845306	8.351499340933172	0.5136957820743532
9.32231976166178	8.797444234627957	1.060049952979251
6.429842950511454	1.957975696522376	3.2848242489623654
8.237225888371597	6.680313205786736	1.2189515227769296
9.982871314083772	9.811721836579885	0.9975323312336583
9.3648128434709	9.164338912206468	1.0239719134804626
5.755655027326911	1.8307396868403985	3.174642417376166
6.105845344432106	9.523050893652124	0.6446170633837467
3.504636953781944	5.108111199346156	0.691209971970462
8.838379733473289	7.63409561556434	1.164011457302819
7.642399822186342	2.500793103267134	3.0477500997859543
6.180707975291664	3.882514084071176	1.6203624103237446
2.2558232289375706	7.337871084379477	0.30140312034738836
6.415866013983152	2.263839332640264	2.842771066941558
6.420552401640549	6.5711460431395725	0.974286415510775
2.866881446896948	8.254625662273861	0.3455666812338513
4.725991457274729	8.902084234609001	0.5376945866644236
9.163025451399369	5.075039500941492	1.8136760878550378
3.2621722266206032	6.863132071334717	0.48223928066566923
3.0886644805671675	5.769836572198244	0.5386881305103591
2.033662509117378	3.0514034153415617	0.672701168319568
9.976991044754689	9.373356845482329	1.0680576686286962
7.167635078850384	5.465933191791381	1.32740563428177
7.58352645106391	2.452519786886105	3.162945413496036
1.9636166834067657	4.210317189659023	0.47236727803741996
6.316192964248617	6.8007090248935045	0.9423882592521676
8.733030336967445	5.759415178301574	1.5235380633673
3.1548849010961497	7.05592209802839	0.4450043496275805
9.807076611041657	4.459533336981045	2.220958234638874
9.570111752517873	1.2700748927115837	7.380079985900531
1.4027144212936389	5.481988646110637	0.2550406558929396
9.624385922245803	5.3017819265763135	1.7847424025276504
3.9241577587534766	9.846929934292412	0.39933138003145563
4.080575007959316	5.530770027268999	0.7505543674239215
4.04878319557325	2.005392956939777	2.0015826933632046
5.117715842755687	4.271147435382154	1.2124385548460364
3.22422450596096	6.271373060015743	0.5094925425671317
5.7472090820621045	3.973099350158233	1.4346013845975247
7.909461573010982	4.274491544735142	1.835958211497374
4.724363161023703	9.36512586433062	0.5047000316741493
2.6669321106816195	7.05650362575232	0.3725209701788619
5.259812334409383	7.907087903860417	0.6651224839793195
7.375980217471493	8.687251498824514	0.8556749072479152
5.7335133371499865	1.850830513119072	3.107050977372123
3.59233105454423	7.117892407115583	0.5023431526355655
4.346929447704953	7.328437839349664	0.5964733047269393
4.382101226032412	3.316686647980978	1.3313525716090988
2.688394327029809	6.552725710381148	0.41091191347385436
3.969936427274364	5.930394539022277	0.6697546705229428
9.531076523865709	2.71644523827382	3.5884112805836015
7.0199598775477074	6.2443692178023165	1.1274859491502558
9.154247532578898	2.0191307757278687	4.537298762686505
4.603692820656032	3.6535843773696888	1.2647508679994481
3.1637751789726587	4.371402671186808	0.7285757250639944
7.518312083134455	9.105356393551851	0.8239281555990166
2.9435439160465	7.2991486294926915	0.39851241080201405
8.298356796313442	6.05530559592815	1.345828473764516
9.449445408157883	3.1750334169848844	2.9835781028435053
5.127177098665702	9.969947368827109	0.5098844937380302
1.311703267319993	2.310428877344865	0.5705564625403546
5.666684052346064	7.3103166519442	0.7773067243363835
5.767911472897952	2.6560504194197576	2.167929668466638
2.6138322771232883	2.00303741730414	1.3024176354975883
2.5385752562502115	9.277129167406544	0.2715737897304748
6.4838732394249305	1.8913451644584736	3.377015886034532
7.338036150973995	4.881501670446669	1.5130824999157249
3.974374556559608	1.4703714447658398	2.72795370978273
7.969951072143598	9.884839779217993	0.8016228098170871
8.965321899578552	4.363399251415967	2.06521655746197
5.111308961783752	8.048748370948676	0.6235260990226946
3.6013904931284686	4.794508918694545	0.7610764396341296
3.196447457447598	9.912467411920296	0.32449319795266773
5.381633815918825	9.92980375461275	0.5408727510372489
8.304582793315703	7.653126711894274	1.0751200430329484
8.084468907589779	5.832673993169456	1.4153059926438545
9.042215655054944	9.532616918066994	0.9542906503331899
5.161679418898519	2.7232840335503994	1.9117388305226506
3.3282404307699025	1.7062873409521888	1.9508435342333221
3.5678690785965217	4.9894742429721815	0.72884745049292
9.30604642176507	7.98185568776864	1.1634365446978996
2.6770523597897373	6.330832209489282	0.42411634522485503
3.976187145642724	6.100909174806527	0.6551211409256511
4.359508833622815	2.9599166778363286	1.478733239499702
4.804700773539536	4.9710380420915685	0.9748672343771116
6.400403760603794	3.458077025515772	1.8417720933461452
4.1856507305367785	5.843745135503412	0.7234705014860372
2.1744163405106414	2.5282649034810083	0.8659029243983429
9.822410312479946	7.2446076907296435	1.3631306050109089
2.7083506726241398	7.072138764661707	0.3875486930221815
4.540034314622401	6.668013745944196	0.6762481403939933
1.2543635581816293	5.195479618411731	0.24047646923437935
6.96930084274921	1.6452152379188316	4.258026890280829
1.025548011412488	4.660774069794623	0.2224199289789635
8.271570488202585	6.956622653759396	1.1942296519138489
7.035665663439437	1.97996107010898	3.5984239039189028
3.9129205897668906	1.5879322862099092	2.4752026411880244
2.4061562975398987	3.1550970489640986	0.7595409849922989
3.09070009227288	8.740374142587836	0.35325124127757995
8.43342048360996	5.985406584827956	1.4242654008833955
1.3170543987350949	1.6387111506984882	0.8123832800562991
8.096257407294962	6.685271832147466	1.1827526334745402
8.42619493340777	5.671306545209768	1.4971085078797588
4.360415743122179	4.8973981831382165	0.8864493188828269
9.357943107523868	8.189526915585814	1.1591011923825356
3.4706944246054614	5.515868204752591	0.6349573027533602
6.583779045340755	3.181875915936345	2.0853908951021154
3.614079030540094	4.847428577626961	0.7480580868386615
9.875143384215384	8.909089269910185	1.1066152012865385
5.180857221863978	9.641019785128137	0.5396214712294761
6.999905923457825	7.773919577457668	0.8927003295329179
5.420325691944781	4.8374840811773225	1.13713983320664
6.473028914430138	9.789279925048117	0.6513674136544507
9.908857075846534	5.430349442680745	1.8941539913539385
7.1098766525737975	4.411146587314684	1.6400835095317075
2.3531775410386806	5.339403885444158	0.437961589420112
6.241632252074113	2.177437522257468	2.857490605753528
9.798147464271578	2.1797758523667303	4.547196706601679
9.416393673543515	1.7322263862667562	5.369206424483213
3.081727266441804	7.578075507065133	0.4084597183617494
3.154227076454481	3.8745445475775786	0.8244255283286281
5.535538760930015	7.538918171592638	0.742827474410577
3.820988162097233	2.5436869997106784	1.4988817879082745
5.299438374280384	5.3136163311388165	1.0094900259031692
3.4132387619198727	4.268958352957283	0.8020559652776745
3.1915665225979315	2.4929071393059425	1.2977642627586221
1.1283508941029683	6.293391060285531	0.17800419198737316
4.132965903954105	6.793242404020053	0.6047487018026657
8.696040226565755	7.940706307645542	1.1050441028935654
4.134033834828784	5.458355578219812	0.767463972620263
5.271508874182545	4.982351450378326	1.050272615481086
6.019177234674246	6.094842151255126	0.9919418968115896
5.261063728800738	7.133062276821157	0.7344013680541581
4.6893472127881415	6.359231477624589	0.7322746532358616
6.366616217785863	9.97120876461588	0.6405821515637686
7.2429610010588386	6.252751107326236	1.1578051684663135
2.137125907804824	7.722343487627463	0.27527423647261007
9.752836540368476	1.7676740730466551	5.459400626546338
7.27289782282149	2.387154772942627	2.9475703578952177
5.109860025808764	5.766116703576152	0.8859243487015958
2.499553184262441	3.6110021676546	0.6837618782776886
6.558276567581832	2.5935101791488533	2.522300001623279
4.272766212598986	1.8247621029478005	2.36891487975378
7.0992007549866045	3.6033651089356695	1.9564685435784934
8.901319703044761	3.5570461738109667	2.466439055728825
4.660835780358754	2.347431531112583	1.9959869327831568
7.625758122261722	7.748492457434407	0.9880080634234103
2.2726785754101764	5.869626604205853	0.38647975493006925
9.020536476387932	7.760710991999093	1.1581979045873625
7.995234837207349	2.0159142680494706	3.974186372048673
9.87848095188692	6.408802349999148	1.5451065234406656
7.691852816347716	5.774326423792714	1.3176977608226599
6.246604506955071	2.2098655018051048	2.8674319827461905
6.851533533187655	9.706522778745596	0.7013732332501493
5.813240416864449	6.901995394634961	0.8275744270061786
4.6133839669351016	9.98921145039002	0.4607540605602395
7.867113559197552	5.3012529933950585	1.4671557112509177
4.728044884013475	1.6173009040716082	2.9630430623438517
2.157615419926871	9.928340182021346	0.21707812521598077
2.997235303743844	8.859519640378863	0.3408885878124555
6.714463300152557	3.6194495184359816	1.8729079148221828
5.71179897110021	7.031969066261316	0.8139565788360361
3.3982022620749235	8.156301345004113	0.4229005337222054
1.2234187846297024	9.232252095641137	0.1333216694824499
2.796178604156439	8.057267980928078	0.3471800448408363
7.911689061850303	5.607396585986078	1.4155290740022464
4.009671285396117	7.4263959257159025	0.5351244578796672
8.971326033068681	7.139463343394952	1.2444634152282799
1.7768872825635866	8.881547068834028	0.20181329292167777
3.50727849664129	9.057398768909032	0.38736617413564794
5.192561485617475	8.958048630527461	0.5851140282500289
1.7476795568961685	5.42435435939346	0.3265135806150005
8.415878313130156	8.216072111842541	1.0298930168547966
6.261157847709539	8.244068067496741	0.7699418238633077
3.770259741970805	9.099968397644696	0.40403210501949344
5.923324871482728	8.970048093021092	0.6609141965811856
2.4095163887653284	4.2476736644239335	0.5673312105947796
1.048463589203788	4.914671964153403	0.21164903754684763
7.318019541379312	2.4182916551279043	3.0293137518930973
1.5712042361069254	8.83500594802873	0.17630284026873116
9.239820515271449	3.9319426674170543	2.3641482780346754
6.386367553007085	6.81066909041555	0.9359100545674578
8.14042069701728	1.2622918347029373	6.3996481249691355
8.718433737234902	1.9336967849361824	4.535115650480196
4.732127472271209	5.716180080422814	0.8435176083376231
5.296831886864542	3.765422891451896	1.4019590346346131
3.9432226454043926	4.161604233990158	0.9462485878391627
5.345725988113925	9.3501374412499	0.5735825756975371
6.159016113659696	8.727027231898662	0.7038829012060832
1.8171469943009448	4.938522175898591	0.3686036625169471
4.391586063967071	9.05399436198744	0.47972684964169704
8.204876216542754	1.2302134539602383	6.5936477221417
9.459594231041413	8.775403706250094	1.073975324379038
4.726793584431935	9.25382745302025	0.5090715109823947
3.3065883433080066	7.636466620208241	0.4342355893693286
4.880944791972375	9.186749238729526	0.534254463377254
2.636278428586865	1.8963388965241268	1.3772469032365706
2.4254001633130624	7.627826629198153	0.3176929990964946
5.871974842904749	6.191081036988803	0.9441461187626828
6.75932196260972	7.065104524139483	0.9654428288073956
4.24653774362382	7.4787670684550225	0.5620884726989884
8.882991827916584	5.9871508329196885	1.4974536626242478
3.060329544125062	6.339618211641096	0.48560143495417674
3.4009931901616417	1.4210139383823035	2.3965488644586723
2.904807290839857	2.2308740512383314	1.2985713365649827
