q	h	m	target
4.484421322214055	2.4770997594919817	2.541469325903314	0.3438113213341491
1.9046938846823784	4.185457260482464	3.6522481593188023	0.17320600159644553
4.008341994933152	3.494074263547612	3.537772150574805	0.3091030013551937
2.7628206683105563	3.216544097290246	2.7994733000871728	0.24786762480903943
1.8554634646827528	2.151999575676752	4.167678641129799	0.07648554548510883
3.875269906126458	1.0890608433331963	3.619697608693648	0.090649099502952
3.7118329450929166	1.833509557006716	2.104224836086705	0.26171005204363673
1.5987014965187702	1.0444040589930124	2.069045832830972	0.06429035734803741
1.104061556825065	2.047146714892939	4.830903935986016	0.037663202556522044
4.178792733618498	3.9267160436094	3.5892299376162504	0.35455061247847836
1.6570767737406382	1.85141379018368	3.689135885013926	0.06630515756241478
2.5720682287407843	3.691436472752265	1.4214533439143238	0.5283217056474669
4.0472052373077645	4.150666927224306	1.3655199582354527	0.9855939549387347
1.8777330228202749	4.847068440997088	4.870439747231684	0.15188069129934634
3.1464882199429614	1.0402319802611657	1.2268352734810093	0.21037806777440202
2.524369137649804	2.547486249828353	4.795558802128207	0.10695307032939012
1.7113026470811232	1.276546126785592	1.2822323114714465	0.13766579015502933
3.348894264604163	4.701181991402329	3.951726008871322	0.3208913484402893
3.4006390753461786	3.3299022626154224	1.2848073537282123	0.7024247569752406
2.6716469653926604	1.5945839472432688	3.710283193208416	0.09246072249334142
2.225503030516349	3.3042369164910688	1.0683470261711667	0.544868560100517
2.8633962794927954	4.171407363537671	4.25952891094137	0.22202851665150844
1.3572963357678565	1.5091736384664545	4.825245585818156	0.03438210306059296
3.6651730149225497	4.953248882129604	4.813629468221807	0.3028324116457798
2.398691471818984	1.4579323169539062	1.3819255240577473	0.19763195051634264
4.074254111560409	4.031851313814381	3.347457106439004	0.3916840685440167
4.3992503846256295	2.9172621750760053	1.8233472098833392	0.5596271493360617
1.5058727613691552	1.7806235876061578	4.710402687932376	0.045181150255802285
4.827730678255586	3.171822499139968	3.999083841869907	0.30501219515156236
3.8790241815560886	3.41865809555976	1.5072784073383525	0.6997249970344408
3.4490661634495434	4.5467987558594665	3.661015370092144	0.34013803302993184
3.655093896777312	4.34788386198991	1.3494140676132602	0.9366398135508539
1.2717721121132648	1.470880299903197	4.639912479469809	0.03181727811515361
2.7645908052656223	2.8337252358521803	2.748423676398431	0.22487788402963013
2.9585101219965835	2.6595249886361394	3.0315508577283032	0.20833720323313817
1.949725705069892	4.388683137338773	1.5554786568820602	0.43675915329124426
2.083041990397214	3.4032490939083906	1.465586010269185	0.3861730559858587
1.4879874731412182	3.208107286568408	2.43938860265954	0.15778626641379787
4.038507264833259	2.8777865475312083	4.099935064279443	0.22385015894423443
1.6957643629117496	3.3784738714357405	1.130784728424446	0.4032686877127089
3.5146708270129445	2.5402449259163973	1.7831187609463877	0.4013029683263725
2.5187415018876576	3.510107948935402	2.2388946649430133	0.3186136955385155
1.8571137264944453	2.6290751180216825	2.227669471962113	0.17659131865913513
3.0822540717083533	4.9560430384853	2.8575304025587287	0.42441975069447874
4.2803306715840135	3.4375672055235538	2.19501298886183	0.5289075128612672
1.605816962689318	1.850810923111008	3.5790646442831786	0.06620692236640968
2.8749710355602014	1.928277048953705	4.553637391629518	0.09719200201639044
4.482361250657667	4.2940897534363	2.1371776538621248	0.7297877655224555
3.788243854819969	4.389988313219226	3.5669267076415623	0.36582616748863567
3.995787859947311	3.9497779424419033	3.2934734382333204	0.37920290491464714
3.4656104513670725	2.4489525658139173	4.144157235928601	0.16279152217936527
4.517656663883479	1.2416039184947985	3.682388560531272	0.12108129764481307
1.7329070063056575	1.2869566983452905	3.0315878772926035	0.05800918485520151
3.882321630718852	1.2815370148658831	2.0390155064430515	0.19184743171700097
2.9786204657300903	4.122504368744663	4.599349466872273	0.2155551227942028
1.523465022411692	3.71085681990375	3.7471608143192254	0.12096285447832165
4.807748797418983	3.578791691456511	2.819784829787608	0.4845448540913938
2.007005361945966	3.4877344493698708	2.95982414123682	0.1867320453449412
4.848902102772626	2.6363874727611964	2.0366178328095503	0.49758751309850335
2.9595651021913176	3.308945205583268	1.6863348801688347	0.4728774208864865
2.7761520395954964	4.4441722546897	4.925438763820459	0.19940007783691938
3.1784815077121555	3.2427761383466884	1.349104107913858	0.6044822518773875
3.55591280530444	2.8291056182850083	1.8586309161804857	0.42577936363055907
3.7188417602307338	2.2454604498571267	3.2632005712943712	0.20235328256243756
4.809319425113891	2.22231845798658	2.800327645379183	0.3057635921396447
4.249020758225255	4.725405685252771	2.6547876718248515	0.6079031245059308
1.4969841474812688	1.227326709845029	3.5077047188652366	0.04184799355155417
2.5588395824431807	2.7505534380236427	3.7223949594359422	0.15184573740327553
2.5145334162458024	3.6073197039236	3.9728812930086175	0.18372709973654805
1.4387283167508356	2.3358993337304423	4.050995923196652	0.0662429029121349
1.8142174401574187	4.478240539090729	2.828021641080727	0.22748599200724084
2.9672359046850354	3.757730487999364	2.028753219436742	0.43819273264825304
1.3427142872687212	4.909909785642603	4.720208729291445	0.1096741561854224
1.2536858166736742	4.94600257458813	2.639065591448833	0.18559533077605805
3.9670374469213896	2.5256983849948043	3.62587739559198	0.21937176030230263
4.613040258626354	2.2444017785343617	3.333533248909722	0.24278183606250425
3.6675137786754335	3.0950313681439914	1.963050193242788	0.456369021219737
2.907419890936734	2.6408992325576515	2.9177148108778512	0.21167215627237254
2.95509760533053	1.042177377541964	1.600707989064032	0.15300668547922056
4.679208592649719	1.5301086905795795	1.1933477522697435	0.47568272937045053
4.810939336335915	2.5410869819451025	3.5842384679289285	0.2728248609987603
2.1106396547311665	2.236413040992068	1.7918747750087904	0.20897556339445952
4.481214548169644	1.6386602010129212	3.470552906517645	0.16867802755403674
1.5251965979032462	3.431461680266965	1.3241790917977152	0.317835057533681
3.3935508538531463	4.2366428420026985	2.621613220481978	0.43093822805789717
2.0468389265036966	4.383379709808153	2.606668807858349	0.2722986546733107
1.2225858900157034	4.59619422959786	3.473296037140233	0.12925604038854638
1.4549442416670222	1.6328690447100649	2.6211694919906945	0.07276397326321238
4.333578580551581	4.196494570174879	4.737142172194778	0.30967368092021474
3.703436517813562	1.4437313398657974	4.081477818357051	0.10408649717661353
3.2524596989752887	2.536213671305463	4.828842730060639	0.13718692121470114
1.6358313994340468	2.253814469382704	3.4034345607301337	0.08580454794848674
3.452712468677745	3.5351862594855	1.2356609813274142	0.7975379354456965
4.009934667213159	4.47180344366402	2.485449957964343	0.5795508017332799
2.9508559312471774	4.950892502382478	2.398875788783917	0.4957535315730635
3.428807834820333	4.439432767049381	2.410943377300657	0.4985945065841723
1.6406544985112053	4.068391138081655	4.331132021814041	0.12284267543370053
1.4076786713313791	2.8734167592704494	2.980856197674885	0.10757638989421837
4.40811846965924	2.578532298899211	3.4598576628889983	0.2611666448784549
4.958839122531648	2.8855516615523085	2.266764705026453	0.5060720423836176
4.833423548246165	2.3778564661659547	2.4455865831554053	0.37419604179334964
1.2612223187756024	2.1426715799451066	1.5711543479461016	0.13485982233956412
4.5988023848178745	1.7325588742579003	1.101835106131185	0.5785669018678244
3.282537953434844	3.945590368010913	3.101630103087452	0.33468284505647705
3.504997572417285	1.1313700389625132	2.5917460284537217	0.12048389655213
4.642273624509054	2.155838587994821	1.5023529551361947	0.535544390448993
2.7787192456934564	4.933023795588416	2.7797812540677334	0.38987387547639485
3.3291697462964738	1.7231618005156135	2.004381675693422	0.22809073474394603
1.092846902785776	4.2310606100717285	3.20888411225411	0.11751146320022379
1.4262037305003767	3.547137337729084	4.056474907067488	0.09931194768174048
3.5553533973976763	4.208439936734707	2.972423362103681	0.40115443634199743
1.047784647223741	2.142049838955959	1.7769754558912414	0.10336069208973472
1.3939582559102264	4.217126012452017	4.753042968831005	0.09820737824773176
4.828097805784201	2.084390422736825	4.849101437828513	0.1634344860652683
3.223954671556953	4.864251754380712	3.1560059621653624	0.39227463303366944
3.045298305398037	1.738526356000924	1.4684678174908403	0.2840478924226839
2.272389122550524	2.9275477673199752	1.2896584821568648	0.41222174938695866
3.145413316097552	2.5399278055903776	3.525109388550587	0.18200803538845006
2.2577208272167235	2.388126933040578	2.7165201372168184	0.15650915092333484
4.458248695824729	3.018126405470125	3.204265064326437	0.33213639399170003
2.214706128106227	2.0119117799258723	3.0474312239948165	0.11564970613702516
2.1193906621314555	4.671080242090609	4.906982137455043	0.159994926621113
3.33934334656752	4.526594799068995	2.5201894857281406	0.46781055548318023
1.780757550879566	4.0107207126873705	2.410365975610232	0.23299030867563608
2.1382260416512864	2.0327193135358472	2.542694837853603	0.13671086733712365
1.6880583722900493	2.3143544596967893	4.637066371040191	0.066957184683223
2.916479836472773	1.6848116166472566	4.689317862846357	0.08368330162209782
1.1997098781052542	2.2692279221642337	2.9032087022723982	0.07463711569797671
2.342433489338365	3.224363282316157	1.8204647888165968	0.3240784238833221
4.454697742503387	4.7140219611658845	4.00082695966033	0.4130485741787425
2.916542744224735	2.0785934259190952	1.2389233057744362	0.3906633609662731
3.660401210160885	1.1352194301047382	2.36101408150196	0.13801759110054676
1.6990955218669654	3.81246761826526	1.0866438562790202	0.4751282312965746
1.1753224744906574	2.392758775770347	3.3239526026431907	0.06787086521154119
4.452592540090151	4.917016706169694	4.642796147640876	0.37385936079796617
3.963769947750634	4.141536428335234	4.171676148564115	0.3147772888173378
1.427673180056606	4.714186676483875	1.1267597548301342	0.47863119320415126
2.6203780362770965	4.368336879956292	2.8529159001594344	0.32307089247041393
1.4429436945636658	1.5626251950428969	2.4859950993838336	0.07200019987192738
1.3310683698723045	1.6917302036699151	4.947649005042238	0.035618683325622014
3.2077462211793097	1.3341526122171286	1.9568604227290485	0.1735248346857051
3.873361218233125	3.3213322762598865	3.0538149081675368	0.3335725917420542
4.188458996465386	1.3532931191837825	1.8998652426115008	0.2373120832336805
2.631545199405985	3.500824034207397	3.037985162417227	0.24383822125821258
2.0360885076886075	2.244668417255044	3.0676560240353017	0.11889319801140714
1.5213826179720695	1.7550415333101612	3.0071382510885485	0.07111395945344573
3.593152482421829	1.5830426948563625	3.4676835805606063	0.13034335307992514
3.975592829857995	2.022446232244034	2.924182658286121	0.21761844229289287
2.063706065071245	4.621793781903699	1.2718517863045358	0.5937788563837597
2.9208295921811445	4.659202064175565	1.0459395108484395	1.043117889753828
1.733558874158155	1.925945388366861	1.6756113994492368	0.15748206896093223
2.4815883723291967	4.715480555199194	4.967875786928832	0.1900089185294727
1.1251067838105304	3.910814317420492	1.2753789579744108	0.27160113742578257
3.3024867621674368	3.822630641304525	2.1144230060211675	0.4840391612892966
4.483886927406078	1.2257329952311449	3.2419152677538365	0.13665211874481176
2.8204748483005	1.810102706047921	3.596345011719878	0.11327889266828944
3.133581716297184	2.6578254079958974	2.4826118383866813	0.26224113772757596
2.1239481043653017	1.8365761203637847	3.6851572359379743	0.08349513099765017
4.184467411399017	1.2838165254542862	4.217217323182398	0.10324428319470674
4.04135245178733	3.939195881107161	2.280529528370809	0.5607373658289905
3.167028379414815	3.0045574735436547	1.8064884220996853	0.4140729230258143
2.5930720808922585	1.4201104838449763	4.265381810678758	0.06826948276084416
1.7181313828913387	2.292383152051406	2.5816020090951604	0.12175368767249543
1.8536011700612085	1.2038787885610875	2.292622714287024	0.077480942337036
3.3552158605273856	4.790494784569273	3.253275531891262	0.39391469606023316
1.0730139149643043	1.6897927701371525	3.3022207858845585	0.04461261482471266
2.4763953022587297	4.85523742283168	1.7986397517176704	0.5315408887760277
4.703965690125731	1.2071477353182116	3.6152806529138175	0.12271876433344953
1.0732113046386025	4.5803154240651525	2.4076012403893885	0.16429554646949623
4.773991522950474	4.1767564288489245	3.799879516439893	0.4189259055465514
2.897720713734917	2.8272158686977678	2.354437647209733	0.2777471134707236
4.3409455262819225	3.8644305018316114	3.150744485532424	0.4289902912041237
2.097359062808922	2.731555703773919	3.0708704749256803	0.1477162949468069
3.9120605786892746	2.4605758270945204	1.9582822392278192	0.3882834262458084
1.7937450755650048	3.549200105318585	1.5165559441148595	0.33064527525399423
4.681684970956024	1.913750096330011	3.60559610918634	0.1939698390273449
1.7697152933581388	2.5641842690760512	1.9681781561359808	0.18327864922198978
4.839837043535475	3.8583128388218286	2.999018871558755	0.49115954324097677
4.540366536355176	3.625760448928967	2.2686246273131685	0.5666206082155445
3.018793512002508	2.907485043806517	4.550363853294627	0.1531113230844695
1.087444421290952	2.5799606653327056	3.0636265376677385	0.07266079974970673
2.3434248182139314	2.1539420644225973	3.640465835282984	0.1089629903078877
3.089476959891301	4.716585356672262	1.1246173792779643	1.0328098936745955
4.890799570225036	4.90719279126367	3.094713452143905	0.6128540349319278
2.1407927563984	4.85772291692799	1.3425515387795155	0.6203538130093085
2.60152109165446	4.051213031207531	2.0491790245577746	0.4054504051942793
2.1588600498887662	4.01878178134017	2.767590893846457	0.252731937319075
4.120065661297693	3.2663127207404985	2.5253679194104226	0.4231538921077715
4.3359467539849215	3.1046003328668634	2.272774041800592	0.4709337830235665
1.3900915940632164	4.7018379849033485	1.7319433128899	0.30149500373268345
3.618918048649463	3.3481384385779664	1.8303045765863968	0.5278198289846022
3.3889376535312703	1.4037623690944605	3.223873156897936	0.11596778580807715
4.5739346509850565	3.874215457368973	3.663197711659239	0.3903259766338833
2.2483616806445355	1.8877938303409096	4.1426735956191045	0.08147182996155403
4.526469590409578	2.3987192157286144	1.4584258127054457	0.5956269909448737
1.8597704863699231	2.599164161866042	2.2468698541515133	0.1722932445188973
2.2432258375388634	1.8003712722122387	4.25166739569055	0.07460840425618713
3.6023520807159186	1.4835692502127529	3.5406192509714933	0.12103531510455288
1.180511419329534	1.9468539030787588	2.97670937538759	0.061889408495268736
3.2119160670974205	2.9655810716373128	1.0059004608565	0.7531757870941664
4.626004370513701	2.4118340061993577	1.7564964618594616	0.498487687277857
4.853016523194716	2.7938672663129145	4.2243370829512745	0.25192303048526526
3.1208489478369112	1.78744315435207	4.860940872682964	0.09271472253947488
2.601685738311041	2.7787429779701736	1.6562493562643263	0.34777476501055105
2.109194429091327	1.3229806280658898	2.224091076058928	0.09848016357435996
4.112627173547083	3.3315724853347843	2.5957995924742616	0.4168636486868264
3.039599412847608	2.012916784110076	4.773168333007772	0.10009491125567692
3.200657221298619	4.437541396015363	2.242476030507445	0.5145852468378806
3.0472911701066754	2.428671639582642	4.519593494800741	0.13182925063317405
3.814805941250838	1.899947157735821	3.708628526597496	0.15342589872588516
4.045928882540567	2.176672908539348	2.7330939203097	0.25607249486607103
3.0895260172061403	2.743430423835384	1.7657851863551437	0.38115811299386587
2.9054014520739027	4.481783779251991	1.7990328466508427	0.5713840116513912
4.239260787234216	2.0926583467247157	2.65754265289718	0.26409998321558126
3.048144017538717	1.335629518213744	1.1219778973581396	0.2898537412529325
2.558734383545912	3.622110903770493	4.760945490328077	0.15512171653159307
4.646224313857141	1.3506058262269018	4.904594039147307	0.09905465006451199
2.953003993570073	3.9867540259513023	4.7525481103035245	0.1938490552030892
3.599558128934341	4.247373117268175	4.082695089108785	0.29390232672652783
3.806120043925122	1.9154605782984315	4.658383243541475	0.12432539379250446
3.0313503805995445	3.5102901596141014	1.4365111822709251	0.5871622540236794
1.9246444023793623	2.750887700716542	2.8464547108405718	0.14755810946406486
4.822166482021868	1.3567769486245127	3.0579004149074427	0.16740154782054484
3.3852819754065013	3.8939013297783407	4.5009298983358725	0.23007576920713427
4.8504296628458246	1.8359653659023385	1.6954496837197632	0.42259657745437196
3.262692326093064	3.4162669501017677	4.587079479842193	0.19623673657292126
2.9097050621124336	3.9668935170349	3.991263184282922	0.230280716409479
3.0359600088556573	2.62994822272359	4.979904705542877	0.12868022205487006
2.4045478712088144	3.0112661312848457	4.9837492236217695	0.11717984137105192
2.648213615851544	4.923749879678804	3.222932008806733	0.3186448731815378
2.448912114359949	1.09560670659822	2.3359132061521537	0.09090616435619901
2.43031217881696	1.156623105251584	4.192096372772121	0.05384129291985631
1.181675828505432	2.752832949048265	2.2046553150726624	0.11845665983008175
4.343777050921647	4.51715792773971	4.022478753144368	0.39190381769029997
2.3499556769863323	3.7344716920986736	4.172805799407255	0.1666197910581025
4.387702946051494	2.8943244630743603	1.1626837376130918	0.8704526353037217
2.058238723568108	2.554586873778272	2.9394417440946854	0.14392318229106466
4.444201373281948	2.952637631947899	3.1903668923519217	0.31920363398742985
3.8392516177030185	1.1588846963913375	1.6810554711989565	0.2077223924162909
4.087404622316509	1.9390833448046287	2.033694024522424	0.3114285872647709
4.389050789351321	2.052862501150537	3.3991719148524218	0.2118870119242237
3.7044612335152034	1.5613485750957303	2.9154702692859806	0.15780783981114058
3.7223892941686896	3.976249322150816	4.497561629762653	0.2665216873315805
4.131024702041254	2.2831897485142028	2.6964846498522927	0.2738199338244569
2.474979697019415	2.1949014820914816	3.2401205913309434	0.13414856371499384
4.5344212681064615	1.7446160385090046	1.3083962997511345	0.4777681156899066
1.0840287849856858	1.3982912238283802	2.6547270639925413	0.04568569606310732
2.793586443964521	2.734127233139628	4.0101089866838375	0.15266658836249736
3.465210798745641	3.5824465171269133	4.736600001146247	0.2136383203237974
2.8226666641262907	1.744489583418959	3.605522586004703	0.1094019864131153
4.9702190105184645	3.741989803666343	1.398406710328854	1.047567080349986
2.5039773971926804	4.560151607296428	4.745052419985231	0.18842396244279924
1.4645748313466889	2.9027453817163305	1.4650598382383313	0.23289886483666464
4.856726850746657	1.758516820714085	4.035341168374119	0.1701821275561668
2.2944519430123407	2.72030508512007	1.3992637436163575	0.35448859237280694
2.458199738031148	3.7488170819807713	2.5460807295071457	0.2933479668149971
1.9073532596664704	1.4839469113307606	1.1022977128281788	0.20660273734187906
3.100640761008701	3.390094036119072	3.9999398569781657	0.20983019203584
3.7636558680705594	1.571679449807572	3.189232604279549	0.14680191385528057
1.4798449659850648	3.722332419439202	3.2981974848480715	0.13548833580378547
3.309895177205036	3.3994291138480084	3.918975417143349	0.22751917516352296
3.4863662362768304	3.6363321504456687	4.7808550076529714	0.20905729538105208
4.111638275161045	1.6307539984765862	3.1211960004389847	0.1727412986066741
4.774379446022783	1.6324387581422424	1.688186160428638	0.36294364695032766
3.203328318679416	1.6726528715120743	1.7274371723098791	0.244850069728733
2.2391921923280056	1.6058353382360917	4.112666536493811	0.06827955183134227
4.00237340567247	3.292571832804088	2.0597790357105223	0.5077735127188479
4.535441363242182	4.632399834468256	4.322556662618538	0.39127296975717185
3.6263506138466735	3.8707715626506873	1.798095035631722	0.6173258382403974
3.009949866560744	3.5022361342111235	2.649787162567049	0.31614507970336436
1.232205737861205	4.398360744161486	1.9114058236227205	0.2297289095102573
3.779930357317763	3.870414602162993	1.560992294717756	0.7392380203410484
2.910212741660331	2.0685481825121337	3.9941932302992527	0.1194338770225374
3.7100158501404814	1.0230718886466683	2.346494410041856	0.1284674139147122
2.54967231523276	3.416416657629497	1.2513525629083686	0.5459322967625405
2.106048703805245	4.252468662920563	4.689215118556722	0.1516169020556069
3.1431970090362693	1.0204246346057726	1.1778321091626744	0.21901629792965718
3.92677485954365	1.8028788107908984	3.2608868820337022	0.1763195722500043
1.746813237109416	3.5461559712410917	4.327365335855458	0.11465063498960125
2.347081568650533	1.6689635315687896	1.950488548981848	0.16111826897251408
1.184174854197675	4.825657154164103	1.1947961505726217	0.3840966872511515
3.740930984971005	3.054611741060333	1.4104960047468786	0.636317624786996
4.541916810783652	2.830478968450238	4.539695285912488	0.22511841929172727
3.78640718884576	2.2381712282719204	1.1275024137539824	0.5996258713714077
3.260430455630805	1.772599285228896	3.7103795769581183	0.12311981972750137
4.481059455342941	1.2728130341302215	4.326684938096893	0.10512997094811173
1.9039059666519769	3.027347880392296	1.1947995593189913	0.3836206883504326
4.463220761689248	3.8690032427601513	4.051582351495717	0.33759553308483253
3.5786575673725287	4.2718125126431135	2.761351603312767	0.43707772097874487
4.8520986860121615	4.997232691400432	2.9782757806260336	0.6546290907248975
3.895666207823674	2.5207137033353537	4.491316743392468	0.1739905354713401
1.210499449908932	1.6762843216492902	2.1654704204496094	0.07394847986873733
1.9397854064540567	2.3806149893993416	4.5132949365840505	0.08125914494518113
2.446227703464836	2.790101317253653	4.482641929368016	0.12129546104108832
3.0862319072157907	3.7663618822201816	4.122331878931017	0.22494720813310068
1.9249075656230783	1.4994209893400798	4.085009822448924	0.057160630087054194
3.866000764038799	3.494284580839767	2.035962308748358	0.5350701440324247
1.3911928611643232	4.5272841225608085	2.884284209099398	0.17061279788600953
1.886462983757467	4.876070303222711	2.082745531753507	0.3563739097745993
3.1184007857871427	3.3313588578985787	3.31647616820208	0.24982990270906616
3.755700333437437	1.187164812958613	2.65198900275133	0.13251893900385406
3.425415633899998	2.668237981184665	3.375139244304252	0.21320267175981494
3.042162578373655	2.4281275643654183	4.8387072617955615	0.1206934915439292
1.8909054609279643	3.6359884575723056	2.9253288806078728	0.18564778478867364
4.342711390978222	3.8854717715059177	3.5657691362380803	0.3774609768820634
2.8134735567912466	3.2690621716889474	1.8821601151667853	0.38169473906144036
4.7738838246213335	1.4442955758178848	3.3574757835605165	0.1634101679117437
4.967500150622938	4.0176359057339885	1.6660827210229994	0.9344132685862157
1.1977811620105672	1.2150659790826914	4.234995681707101	0.026718673398467275
4.845710293792545	1.4725628893780902	4.576161563684085	0.12477862594035141
3.9216252806938536	4.126649983728004	2.4566711960575067	0.523356271602237
2.082589879602798	3.66415100378426	2.337226585492159	0.2609649144889843
2.063412921858518	1.8859449837697089	1.4440408360584165	0.21617700214984784
4.012552926603533	2.2383106029850395	2.045531994643786	0.3476663871263172
3.0625735923098767	1.300687051998065	4.800592383392479	0.06633566293105359
4.80816171170614	4.32385199330608	3.5849851237567054	0.46396343120788053
3.1365865015696826	1.345329939025819	4.3634817216511	0.07645593929288065
2.397095952647977	2.0101038722281674	1.7745739683060182	0.21836793289183784
3.537749623258009	3.74009913854633	4.601278422029639	0.226717335153898
4.772649476033209	4.011781655317389	2.7204817579520104	0.5601165178290808
3.603635831739233	1.089354220864152	3.52502752018936	0.08968225424183104
4.49795479198888	1.8984704043326777	4.196286004218596	0.15905781779557007
2.5895780841181497	1.1098139533579916	1.5109865507413325	0.15396050545939433
2.628254709604206	2.0846153861248897	1.2389194968449848	0.35172836573352445
3.6916309460993415	4.4092013588528	3.833819703028513	0.33827149771172516
2.4629636925544043	2.8863004665494563	1.5443575461506254	0.3655959198510383
2.8725774966148188	3.731186232478573	1.5933141391277577	0.5393235442668894
3.9523336305226766	2.441540878150936	3.21805307701284	0.23591937372211358
3.353175277243234	3.7558352554827783	3.866635540731848	0.25940238714759184
2.0207013606505964	4.509721703693304	4.871403653131598	0.14875065629061107
3.3365437844184824	1.9175880553518097	4.250059231113939	0.12010659530836376
4.262986287912852	4.672435156080498	2.7841353191085045	0.5609258512728182
1.369305900700343	4.549835686128072	4.153178197049051	0.11977781347129526
2.8995299817163094	1.3963563051745969	4.306387415102386	0.07475771865699234
3.023615504002512	3.737716575373159	1.1968744447167383	0.7519160254434454
1.345930990713622	4.405010940596184	1.007722805003687	0.4734093395899388
4.098844971135948	3.2305356676292765	4.395021164243048	0.237288029006191
4.6462932442689535	2.31111403841342	2.3962785335052685	0.3570242939839811
3.9360799649890543	4.578312723101991	2.1022416851016787	0.6828431845076476
4.941372914322427	3.887352442488448	3.0758391535235887	0.5019787688486572
3.675853265247172	3.2435252248764463	3.1977609335458017	0.2979651348374748
2.0551247969731463	1.896672033141979	3.3840140193626493	0.09200751968659633
3.468025222074801	3.240066561663039	3.5006074465788184	0.25409817243051497
3.5817214346655364	1.1748238441898775	1.5886187600317532	0.21189554748229975
2.885573027767741	2.2646807373843694	2.946370038292697	0.1761210666222644
4.6381989854788905	3.5600693411953617	1.5287948596550658	0.8647527409840591
2.387363583458228	3.603390259986462	2.8428690134279377	0.23520705472900547
1.1456283906123417	4.506338557465981	2.813731095722104	0.14581157328831082
