mu_drift	q	Volt	d	target
2.9925837783491587	3.455755816838797	2.3958153370470554	1.9385387816858344	12.861558314984247
4.952667993210472	2.3027395411681337	2.2534563649495087	3.884661992808685	6.6457489340959155
2.92902069705284	2.6425342801077902	2.365403369218559	2.353820918438958	7.786993631719455
3.429387957101638	3.2719381293323213	1.081546299221768	1.9732886353984385	6.042384380569713
2.01635356747184	3.998501501517595	4.700870073618315	4.198704828509081	8.906123657096176
3.3732395126542314	2.1664982662316903	3.99227189531094	1.9818616215377345	14.761484427771936
2.038681664215342	3.2464862607482927	2.2545932441639	4.0755228485596415	3.6535349598167413
4.1176927705828215	2.129881412410004	2.9967221854045505	2.308061895183388	11.312701941335215
1.9717838198365456	4.89432745890291	1.3512583991596705	1.388375726174068	9.281054830167902
1.6483602163595008	1.2840974144143136	2.5502735674176087	1.4724742961795805	3.6602436169833688
2.6196420564238343	4.041109358233585	3.9326809852238216	4.328145484993897	9.430908517554249
3.192208983416628	2.0033453799435668	1.0083094988395445	4.477001135801941	1.4270510359339001
4.715481055175892	2.03073483515342	1.0602212838546383	1.9548178974566683	5.2204407883173936
4.052141265321082	2.0569328311760406	2.142506070478881	2.003435317597716	8.819733531993664
3.3638683385335075	1.8559360777804863	3.22373292041067	1.5737435802828506	12.600468211700951
4.111347743740517	2.954618442987753	3.480988317316851	1.2624310968860355	33.160542134774204
4.6635565101261935	3.5377057144814885	2.2446910269439213	4.676614641732045	7.9404319858658985
2.7070858370824293	1.238953966937145	2.4343177800941045	3.3984453015814484	2.363073331593824
3.176784565189025	3.580576111564158	4.681367519613678	2.680401157781468	20.03602576064127
2.9541718559878563	2.647525770470553	1.4514986657419038	1.753101020445773	6.499497142336303
4.0558830168524	1.4178787158585622	4.170135793246712	1.2595039560381114	18.966280618890995
2.0884606604333515	4.547149741145443	2.759641642113228	2.6546833608422618	9.925617217697148
1.1476823853786688	3.009937415681798	1.8292287487744407	2.16261895788519	2.9352624166303816
1.1730508148764027	1.2229197758800483	4.957678995204233	1.5889052663436158	4.449122936918498
1.65337999953488	4.92215157779571	3.074360512234507	3.394786113189036	7.342091223636455
2.5336792106031525	3.1057918422300608	4.307211761826036	1.8413640010715528	18.381752982938867
4.035639664094832	1.1252141270379163	4.639903356843381	1.1153463326699695	18.60936106423025
1.8818422077019648	4.926442320190463	3.273533927736993	2.9148685425078824	10.436077586159223
4.613004962195832	2.8510489433844524	3.739803433479185	4.779404813853102	10.218325648180462
3.5319983607498764	3.525032982009028	3.262359696999701	2.3273382286140176	17.59342104424823
1.780829108658334	2.6179425054361123	1.3401466725457074	2.4721036796220144	2.5169181564548366
2.619711368538355	2.9071275669759795	2.6960567610502406	4.9590483376038845	4.149953861256107
2.672711854110228	2.381239792333707	2.381377902489119	1.563382811882409	9.764618588240506
2.8907266616224714	3.786465320930148	1.7958557296298627	4.564229348253555	4.328105411493384
4.1472227972326765	3.3542959316486	2.441743281341101	3.73175600290104	9.282756216306694
3.2042819550202943	2.28833314939983	4.330495878175771	1.2169116818743282	26.02535329043617
2.684090870284216	4.573531410231659	2.813425069368464	1.0943482514488605	31.93615705413088
4.964836457241826	2.5440327721069886	1.0583268930466805	3.9779946165309656	3.3508526528465006
2.6636495130283824	3.9607424144270618	2.4410209222119508	3.560788676099412	7.289263929715686
4.4599747408197565	2.236387177151076	3.2042933485661864	3.647188460529372	8.721458496192582
3.592262301004756	1.7083292033744812	3.216713938508768	1.1380043898674042	17.307176033088236
4.632455601885322	2.262040220488233	2.5004431915778205	2.7130879647220416	9.724922026553962
3.542992522457188	2.103271304499365	2.9723245118663084	1.5434610687023853	14.406649175298751
4.3289566934051935	1.3938316035508818	3.496815762966833	4.053724133982427	5.165373105735254
3.0390111319665487	4.669726325985929	1.335108758398667	3.446213878148797	5.45391551859292
2.1915060261328674	1.875805640196696	4.500286420627217	1.6723623152655411	10.966474422432835
3.359685756821653	2.5906593312302264	2.350750585232769	4.534978548722568	4.541416239878664
2.183787393315994	2.314786139046186	1.445508149008865	3.317164182561432	2.189257868375422
2.47159092682202	1.0702559335432924	1.0597276570579208	2.007641080340376	1.4190155830733993
3.2417345041841577	3.7712673439323376	4.3268657489005244	1.6730975333462692	32.01476361316165
1.5484481970459187	4.6806020610805525	4.317387238699167	4.359556480312541	7.153881282337989
3.9067837938459946	2.2082426479594424	1.3229908681785996	3.4994431634143863	3.25481094367391
1.620458189360722	4.608784461567085	4.601893006221381	1.192637774709432	28.72670145423822
1.375379288477733	1.597205229889048	2.267726927215701	2.572225415697956	1.9182184201904944
2.072933528294325	4.848017649308536	2.2097788129109737	3.6438460703380673	6.07587477282375
1.7258961077642032	4.3013070996634095	2.0966485250372204	1.9600513512687607	8.03278438674819
1.695323909089919	1.4083209084011783	1.7702455991240087	2.807264994554928	1.5229751825614222
1.7320520086899558	3.673798609272799	2.8666991244170847	1.5219708907930003	11.83899030702276
1.0829612776604591	3.9720051235167135	2.284656119860586	2.556959266874292	3.8760391627760726
2.520586528074112	1.9862575946298209	1.2122733599184508	3.853233470051504	1.5623795467110457
3.0496263030354536	2.5418347127101115	1.374325322515122	2.761455733356018	3.8472648343639784
4.182796581724626	1.8387958294122264	3.070058610894199	2.02155189281698	11.586320148757435
3.5785391809050147	2.672734673723816	4.34001618371842	1.8028335100908035	22.593614259276134
1.0502750905611156	4.531383712007324	3.914234552313684	4.0812722496086655	4.537977193483207
3.5471773166348304	4.703686637656287	1.2613664436885277	2.570331096513009	8.231026241791604
2.75483931417544	4.3352514423022175	2.9099561231603754	3.2667273711416884	10.692504027210177
2.6830448716043405	2.4030261441966747	3.5146372019477545	4.322337989586804	5.3135532705968025
1.8090122567819464	4.0392427001581686	2.429815369903808	4.642026296482469	3.7877963991239803
4.967623516035111	2.3047606043173805	3.3970675639346632	3.013719690427771	12.909174709451495
4.628399017938051	4.412893420431184	3.3659990004536304	3.583690552844488	19.223856039276292
3.236911272753152	3.335190043201353	2.5877122210989603	1.2560065706293724	22.364829450625322
1.9321002579191384	4.856733076341866	2.458947756481632	4.980786743156207	4.688226577520042
3.8170072761831593	2.324749253095878	1.6861375135739634	2.8882387452248963	5.209748277510855
1.4167733183210438	2.409306989736191	1.3963477192131788	3.7156867407433465	1.2816792669499957
3.1907286215756883	1.5860994363844778	1.1633135488900672	1.907427829832819	3.110684593322238
1.043959351766298	4.7023180160449485	3.99892878602543	4.579851211958445	4.225662887812802
2.5020483913164218	2.6252861097653986	4.2009645593857385	2.5830179030847944	10.628975714988966
3.651634101224389	2.583808745462356	3.4392896531758232	3.4596075845963847	9.318782074909354
1.153017132899835	4.464889985815852	2.2831003311918403	2.8078280275490504	4.2072901075064255
3.7248278116931743	2.171069490359383	3.8158600947748393	2.5449054419845085	12.350295381687667
1.3448177157628345	3.701527630246502	4.947958529658399	1.1277887405637028	21.60300426293683
4.785294681996684	3.8317426579373146	3.5629235577966907	1.6346643499096016	39.463987166592496
4.444809796327432	4.490019414053835	3.990722232994535	1.1636204008098725	68.75040896283774
4.667120105690566	4.472746578688922	3.934630989576657	1.721056074740232	48.230786369181914
2.428258677316184	2.8506505962221347	3.590458893783589	2.6359370853235764	9.30935247840844
1.9035813778168469	1.9864889920991695	1.0346590551162156	1.929716987638464	2.038898794756185
2.21555289308779	2.9372923715490056	3.611394325772349	3.201069923511544	7.3641882508884455
3.060877324564589	2.173038969560734	4.4274416168565045	2.7779767394096155	10.520906783116917
2.7710868958520365	4.919302102302544	2.871070306303977	3.4773083854731768	11.425409978257097
2.3546023675631798	1.7121395000036823	4.654185581273525	2.6157153025756044	7.140716088634635
3.0097883492244173	1.1707859484603302	4.600804275828363	4.88696742412127	3.289170844160454
4.796495721851544	2.2643983305699344	2.1328759995336464	4.573869418172562	5.1323386609265915
2.1020940063103315	1.8913556152427544	2.968920898788688	4.845630592450588	2.4274765949311847
1.0968046277776071	2.778902205355123	4.214871240455281	2.416755028607708	5.253269369668916
1.705454587357215	4.488405543525339	4.749146255788417	3.1114124362551165	11.614911625432471
4.13604584761774	1.4735317767124054	2.232938957986512	3.3910709758846385	3.9880020957091005
1.8931550830597024	3.908831703205376	2.1952576461741984	4.1008785456455925	3.981839856341854
3.56054272887618	2.8269638595160065	1.4629030773019367	1.6870344184602346	8.763609373926919
4.432592613751575	2.8880759465568464	1.9095502791377768	1.9211544961031464	12.908816772378424
3.222073743583764	1.0304393484115897	4.9829616284603	1.9694030751024267	8.388537668239005
1.334330929530492	4.3758793102532	3.6786639190638497	3.840164873569835	5.638728752706618
3.4500706379368924	4.565842740743394	2.6005100530780507	1.691139737318469	24.13028553214994
1.5746220918012872	1.7520718254669312	2.971465722366072	3.8929477503851735	2.086308359699785
3.664021376516133	3.5244507971283934	4.057299030181822	3.9029754819081255	13.37643037050282
3.996778988113341	4.963244142061766	1.5579170791762826	2.844948406641333	10.776274971294285
4.707717804823629	4.422159063383621	4.108519219290546	1.6187158279532854	52.160214476813415
1.8329544510512217	4.499128507300171	2.5160789965139787	1.9114087269550024	10.889993169598258
1.3838831701452865	2.053443350502324	2.755041735927532	1.1244959423014849	6.999542876886598
2.593176730675237	3.3264334391835377	4.79358946238206	4.646180932818684	8.870977540590205
4.9525865169583065	4.848630657945945	1.3203765500410864	2.056624752550948	15.518318051980412
4.255552855669284	2.68403650382522	3.3428575901878474	4.924187171448468	7.789748232878023
2.4897818969572736	1.7245453168024905	1.3941432062206665	1.1666219115478338	5.041162685157467
2.1343487419764684	2.099696925357298	1.3440301386893545	2.624975201039624	2.2923796973000905
1.0257472805221175	1.66511884258389	3.63013690254504	2.581939411355376	2.4129429768217374
2.527031047566243	2.4142675053677656	3.2670672543491723	3.154005531436371	6.3741934654762655
3.3428264456513355	2.1680972446095863	3.2736065476417315	4.1131532772851385	5.872847211612551
2.3622844131386627	2.1458800986543074	4.141182641948282	3.4493714961010533	6.08429290535668
2.285584082715745	2.326566281377201	4.370502557562164	4.731141556279586	4.895861463671461
3.253775936379724	2.012651650599266	2.6310743349209145	3.03490743248626	5.687440750343799
4.559947750345184	4.944890114637418	1.5851546061700406	3.6457702553118674	9.715073916022435
3.8604378845159606	1.3568447359954008	4.714029597159733	3.940498551376543	6.296527876965762
3.6965637364825694	1.945733593267112	3.0706842853925447	1.8084345820464824	12.563405748758125
1.6191788519220554	2.676668955169505	4.315846430891607	4.9456581482138535	3.8073834948986014
4.719037925428083	1.5961969346512437	3.7021375883485113	1.1398645811486854	24.275327057470186
4.0763557977729175	1.6645721565313492	3.1285065900620213	1.188611263325467	18.011929648035597
4.806034027613876	3.1698186565705937	3.6861966383622233	1.7966604878674943	32.22366840528828
2.3020802053107565	3.1958656028129138	1.1479832345617569	2.5756875548096283	3.2702050230124944
4.836888076284786	2.7179242271232384	2.6768876676054587	1.9870638931120232	17.607290142963176
1.1389909942878995	1.1894254418466468	4.625647157529562	1.6753406104070314	3.7352329994897064
3.311221751073784	2.394687884411121	3.036220495974536	3.29152096527488	7.218072075160116
3.4582766678437884	1.1759174297076092	4.232323574482454	1.6861209195071465	10.284003216081707
1.8690361251195784	1.7876038330191468	3.3150364029206334	2.895273422063632	3.770430995232221
1.3742075231773914	4.755227001164816	2.8579095143668103	3.454514696069896	5.294120003632304
4.6266868609796346	4.0631758485089495	3.5293350356238657	1.5858771696464262	42.33395808188613
4.927444478969148	3.1171208411269866	1.446600672538716	4.323744139971849	5.197285002701592
1.4632397317063073	4.45230130622809	2.653002641854454	3.026702045424812	5.675238590876942
2.226305261847416	2.7634884542202203	3.9578647536685967	3.537427790698968	6.905174829698049
3.3735812332917514	4.620653013648017	3.2801310651707385	2.888495944623448	17.974777854123023
1.4487297344219936	2.8985296265674023	1.968389643686004	1.035494281378562	7.885089195122202
1.3740466065341748	1.532163489882311	1.4799478587334758	4.697003386363433	0.6582081324483078
2.815909599989931	2.3401287468527063	4.1013583522525625	1.587573229387529	16.917435084969764
4.747987440027903	2.821229307136748	2.122163108281103	1.951631873185516	14.535998711278136
4.064701325070669	3.0706101018673886	3.911061161214548	1.1282899576126877	43.887473410436534
2.7607890071918715	1.4802485496177868	3.266990836148989	1.3600205135598693	9.842852701486407
3.823608915506272	3.3587406525756625	4.006983000533195	1.7666312698855131	28.699634515637364
3.851951639866893	2.763599856320034	2.0798871961119803	3.652609638477368	6.035320013063443
4.569388182616008	1.8583141847003768	4.927994113959934	1.9082792049662207	21.879272720538857
2.6592206017360267	3.6820565624615633	3.8521197772075215	4.4494985383074885	8.385821607797947
1.8050550931327225	4.041977574209748	2.3674089682287507	2.6343516625255257	6.490227464023161
2.1995010941780984	1.2318399348457314	2.52948506505746	3.2781458421711487	2.0936720405870632
3.041253717870166	2.879807523892301	4.926384240113594	3.5685062166294657	12.07733251373302
3.7521552404911183	1.2442276955821212	3.181623266993032	1.3326897612486093	10.9899543455081
2.855017906136509	4.002310684078868	1.2073586498449824	2.643138691393997	5.367082964248042
1.6846459780210554	4.450977579974975	2.697003048698548	4.101865760809861	4.97444365980924
3.2192075296020426	2.1100628842982925	2.3252073288440056	4.891147313782208	3.246181759988928
3.8766896971645615	2.204391472761768	4.88852694232874	2.5983395049833184	16.018359691122225
1.7284683202600442	3.1217402797003446	1.093559537443876	4.194156243848462	1.412778201694277
3.656524725839212	2.805863871956331	2.8607066327670845	2.062817867361355	14.238438885469952
1.485561963874752	2.330312330192422	1.600998001297392	3.426865842019727	1.6173814748669135
2.4200930986632336	1.1248391994603737	4.124676223804647	3.237356564624724	3.4804980071793907
2.4669704834748303	2.6981000033054365	3.326763600882044	1.9092927800951696	11.44201083532691
4.578808013930277	2.942635291890168	4.397323636995489	3.760926647030161	15.799027402315467
4.3466306293936565	1.2510405901629469	3.62659438238664	2.511211472333371	7.8533660558941065
2.297534212906218	4.115418630482418	4.842943353879338	1.0089518272522606	45.14624580700999
4.257793429268231	4.3757145303461655	3.131293751038198	4.58698437788048	12.676496678176468
1.4006521832659846	2.719715182335132	1.0492625223087062	1.9318835238609269	2.08308928223917
1.2681962116740828	3.4605741397281258	4.20392940607273	3.8720571789123777	4.787162397296875
4.649236546909741	4.414409469941027	2.404295086067949	4.571613588233412	10.97159966824116
4.165417691155554	4.053517460510316	4.400021964124852	4.8697324722381685	15.301398350390404
2.205885400615303	4.851755683318382	3.1565845474743885	2.4590144336081936	13.602299051959104
1.2788734798305	1.4400080693478317	2.784842563577725	2.2225007356848465	2.2660115564365038
2.7089562383716856	3.7941892959695815	2.9347050765552285	3.445886339274194	8.636098347277072
3.176043139742536	1.0497164444245932	2.1428371170120024	4.04995389523152	1.777328262040782
2.9414966944753216	4.538268002386878	1.5560542671697384	1.6818481926598317	12.452433091487308
4.285750216772362	4.639028900979094	2.8310534460412486	3.775798633877049	14.882317851113164
4.093272983443431	3.0761647223046804	1.276329977795324	2.2059631427133435	7.366076438288222
4.45254447756783	4.7038780723069085	3.5023654705262	1.4871549722569428	49.78649155822705
4.035385773682263	1.799628243625449	2.608063946257295	1.608981252767364	11.804398996879732
4.937311525946713	1.558851087645155	2.073415489750731	2.8729573247385	5.599348939166161
4.884084172611894	2.320592407746217	4.643795440362758	1.2746351436857446	41.69517236289661
1.08326759349415	4.850873330745879	3.370580640589057	1.380168715444468	12.979895416222597
4.104314886056291	1.853729954267738	2.5452869228503587	2.9092024169285517	6.672190184678137
2.3054489864369696	4.38448034460456	3.624671336867295	2.1842608714639886	16.664616482119296
4.279479683207974	1.6281292994024008	2.841008351256732	1.443038203440806	13.966221043880784
1.9044842171955447	1.6267407962618634	2.480341702613733	2.9895119946152224	2.534551299943608
2.9031829952905737	2.8206692845829395	1.2781057168088417	4.935377540947064	2.1761688857577255
3.0323808424334624	1.150139714684924	3.3781213640120638	2.6262466737636228	4.4395669670901565
3.704624394392416	2.5071754704599303	3.748444148788712	4.134026954163391	8.435330935353836
2.402715715229216	3.89621360285152	1.6790124682104803	4.316377502165292	3.647591729278515
1.8665367590956377	1.901189521755156	3.566165848210449	3.930078536120056	3.1355540763710903
4.544758179054703	4.92885283508058	2.259787280774632	4.848264127868762	10.42694286339655
3.907300025256825	4.242106874423094	2.6314601944660927	2.548651640916378	17.315743641390902
1.947034720382251	1.7784331369637307	4.383540481539997	3.4923022498475578	4.386803972536928
2.3444244715942464	1.4329626564677662	4.854440127638488	3.12586717126744	5.17260310565804
4.27145471503321	2.9143479140252166	1.2901690454327135	2.358154271389552	6.7859507507533605
3.846390927567881	4.503412094751133	2.5680048266415443	1.5633903128710789	28.317049650258042
3.657346195228253	3.7513299311250106	4.56026050555344	4.411386724165995	14.186565976094862
1.3808609478292553	2.3407748735217	2.782168264431898	3.480355661009156	2.635448135398017
4.09514714795675	1.944734453393293	2.261368013339547	2.5605107673606704	6.968793801780647
1.444918325508063	3.9758599553255536	4.717079082468382	4.400430357723328	6.1502020269428
2.387429800062693	1.2873388512986677	2.955161828993513	1.989329923834276	4.554831382334611
3.5359407934613274	3.891482366888496	3.996618523731596	3.6751192992030233	14.794868651762052
2.518694284325101	2.0038378193946462	4.901687220187745	2.6316956141854244	9.565201785882998
2.592884615078713	2.8947503942756434	3.281113170360764	3.809262973749476	6.572488785661857
1.6667435164741071	3.764772050747916	1.0747556265981286	4.515941434322199	1.503801165366707
3.8039302412360128	2.332624568200772	1.5604287085311896	3.7001805430135177	3.7177841389870157
3.0372274151824468	3.339345146892754	1.6470917948598007	1.8604538450670467	9.04742443462231
1.8627812839131952	1.450187647638879	4.09062907208268	3.2318954224283463	3.374916234068507
2.7463268028539813	1.9578090086076152	1.427512169318513	4.517778501370447	1.6693586651717889
4.37027963813527	1.4486572095462429	3.342822032426427	1.9868994996127105	10.607672200241506
1.017673767670332	2.461935722572428	2.9701942256024747	3.8661125873663256	1.9385512332755515
4.609316170275727	3.2820764341206465	2.436120359720689	1.902579025454716	19.42329637598823
3.3945362982481937	1.4916076069680173	2.394499492812424	1.1206478309538346	10.760000711656163
3.560951295721241	1.5270538342553983	3.720177236875631	4.32110743245787	4.701458001340759
4.597488939536024	4.7042937695592615	3.612418275069375	3.0951475156311776	25.191030524240304
4.804278420863371	2.0100570447348667	1.025815469627375	3.0285947888383387	3.276204506371825
2.3813370034273595	3.4945300701600046	2.3318207182198227	3.2748191106709124	5.921250791619799
1.4734679253547736	1.3214511858090945	4.219802648216362	3.119846897700296	2.6704720718037587
2.407779324155893	4.385506961353989	2.5968924370021425	1.6777921344635156	16.282081469848332
1.045949865669478	2.369817609551081	3.707251560930848	1.3858090752492005	6.689471785858514
1.7344872054207117	2.784002372373671	3.2835578552941733	3.9549530311785994	4.0266190288645545
3.3887827116508267	2.5739845469919285	3.6467360243002416	4.115895249883232	7.6946424212651285
3.7122181335379993	3.932254569860021	3.798802698016152	4.619408719645348	11.96124165709348
3.8414963681253806	1.7974247420840044	4.423942548151837	3.4206029907118074	8.944437077872674
3.919835585218254	1.9449317333965703	3.677508724562904	1.6679577161323684	17.088707923341246
2.669564234331088	1.6368083245820184	3.342294378974465	4.114709901260218	3.517749264043661
1.2380754770833295	2.6641324902914403	4.7577453540733625	3.8245997089121233	4.123080662410069
2.496058983222206	4.649513728982452	3.4654121749763	3.7870848460869015	10.581448029887948
3.614317954267416	1.3458106968877876	3.673081230799093	1.4548231461044423	12.303493818642337
4.398666755588934	2.497367433902306	2.8378261859095084	2.2669366105760487	13.579738710292723
3.5586014035539937	3.3502591215080986	2.774543027151356	3.923457784146998	8.40161253431025
4.332492166693752	1.7696634609170614	3.8563936081073065	2.405465765119045	12.259565973219587
3.177577553654738	3.3764446093874847	3.625246172801917	2.393500367203767	16.330745511133145
3.556844949357078	2.8888051533342667	4.826728530759947	3.1150120477340555	15.600469026134492
2.010970625836099	2.2286509477695264	2.7130282769976564	3.355642864519494	3.6100896445315604
4.004267479351987	1.3646108684859404	3.710876531024384	2.5832566137274844	7.697701820683374
3.4073969606090664	3.5077622116155154	1.6158352705586942	3.2676794466490864	6.03118005211093
4.966511896174794	3.8907278967069865	1.1428227130803503	3.860236063892844	5.706790716726515
1.0234620304889632	2.043726567522276	3.988380351388736	3.4739156988373106	2.44743191480258
2.7161368045980203	4.079132668737072	2.723745523927376	3.5618019598079984	8.41263970135392
4.861302770177799	4.990490927708491	2.0519563798125517	3.2475737526513737	15.077233317449473
1.6965638488188506	2.225117008515492	3.464259570449133	3.90956833807482	3.4395122862866065
3.551085283539761	4.5888747722465375	4.965002497633239	4.566424466462294	17.82232629766737
3.004422824386584	1.0130654587965822	2.2757231127142084	1.5236460245375976	4.538126262570358
1.9145299798158324	4.115631790933628	3.0510390099282767	1.4060778854201996	17.267138301393324
1.0746639553114283	4.579920014250749	3.0448284623938062	1.664144570499387	9.084828694532359
3.783433425553295	3.961274513684157	1.8720017255259225	3.759520215902509	7.453090046989509
2.3085762497726594	1.209749817150799	2.91770900725114	4.369580953228216	1.8662439299539137
4.223383366581029	3.4783168036771537	4.952220289684215	1.3265468022673992	53.81044386796741
3.415604275374051	3.4243520499582147	1.815016058225756	4.31047841355613	4.88658754184587
2.912986690503544	4.756754044499251	1.971823124215999	4.633597848549654	5.825035155275244
1.9498265446228205	3.8442084026921934	4.115968148023459	1.3666307673592772	22.756446785511702
3.495131632697424	2.6041833494112643	3.3241429347984965	3.4341353135826247	8.834485435686899
4.993917260556529	2.471673713285864	1.2192618785743554	2.634538030634456	5.763130979585209
2.7412742735068174	1.3628941719435836	4.788467286818716	4.109306005574339	4.354094902385524
1.6863500393007902	4.380089578138672	3.367050519853853	4.706867499070606	5.250703289843725
4.766722900885791	4.822248341047965	1.2835369797526608	2.266197594271316	13.028208844806027
1.7062016722154238	1.5159717475086218	1.69670830273326	1.1259152543293278	3.851875556246441
2.463840898371904	3.768118262084872	2.677064461556482	3.7662999354932185	6.564837041729137
2.036647562396828	3.6229953645274815	3.8918055783121615	4.504443929907987	6.42927083555585
1.6038899812039318	3.0468516580351928	4.219559409512449	3.684066290656574	5.630359290258086
4.071393741813962	2.8033875949120786	3.710868755171196	4.70173671305939	9.03995088835734
1.1123878135532803	1.0267773055489688	3.660718686422906	4.9387328483656585	0.8454232172636704
2.9434787910959703	1.1305742109004826	2.1419447885674083	1.3535106430764865	5.252755985171649
3.1959255662622827	4.532720861869604	2.398173197521645	1.395917635415243	24.799308970102203
1.4676343087105486	2.4727277979100286	2.7150463494142087	4.6481204778587095	2.0825234184434493
3.5745846961534995	4.027433429491996	2.7962699910321898	4.948611059128695	8.145919193927861
1.1937465322965095	4.871223904244717	2.61932311788102	1.1031204273435875	13.582913723105346
4.7411905946115525	4.945937731663901	1.3776461198571095	2.687696997359488	12.125650099473514
3.2437502628938253	3.1353792973491474	1.4305116212358575	1.1971260465753992	12.270348434367738
3.9976223915574978	2.8855998136938665	3.09847815591849	1.2886146986696871	27.80914856674757
3.35761976793576	4.811972541491377	3.1665664852274293	3.4124397148797705	15.10521007450073
4.569978425940183	2.155152816179804	2.6776234701878496	4.2891373553185534	6.080328841055198
3.974092874715408	4.005136737465231	1.0710541140031329	2.782610630477444	6.166598396551893
4.043715270246362	2.0902464693805496	3.3974595568277817	1.4417361466709755	19.573230388401733
3.663992466030848	4.297052197376359	4.965401317153157	4.6837534081375285	16.91267233512399
4.272759264486187	3.3592790808458544	3.054440631571107	1.0816655505738404	40.12835055862461
3.060496178602772	4.7558433290367415	3.240279968671316	1.826443472757308	25.393880229373806
2.1603423369891206	2.584699927029331	3.454281469527845	2.828574160487244	6.9060688980678515
3.763527498824181	3.7191056136316942	1.2021475970800046	2.8113002111915897	6.008485188544095
2.034465419757232	1.1115999376574983	3.639512640293688	1.5789171807088564	5.228509488068898
4.401704502834368	3.052915983701608	1.3140395120749018	3.8087064720636015	4.631692226926528
4.236683013271039	2.3242790773469952	4.712857552688533	2.810316914299855	16.325673446841666
1.9124448340066384	1.1318057862541029	2.536746301084523	3.4703935101791985	1.612323996124652
4.242617881340468	2.337553215562932	3.812947349496048	4.634358231280787	8.069594886624008
1.3313495788860674	1.8576989309875305	3.3238602871532	4.4123639455817285	1.9060208525512021
3.1734098310376924	3.0576226833063638	1.993043547461992	1.3772207674078991	14.12810401470126
4.600646601005428	1.893321002196683	1.2187734791081324	1.7209468375921575	6.20444653248883
2.5536901596292223	3.3870657992581803	3.8367630930292975	2.6038852355724487	12.947555568714698
