mu	Nn	target
4.519497891373736	3.942086796185882	17.379774552789467
4.159383570986212	4.309695976965459	18.075610722988504
2.709315953109857	3.6768821344919855	10.110249870512384
1.9224623619796184	4.461058980223909	8.565888011804493
3.8342664190491247	4.168505797478717	16.014876624448696
3.766113581114479	3.4882733041580445	13.178236401475639
2.482715099093109	4.706834512536191	11.711236521277431
1.9856171596508376	2.855512035735204	5.675447051076635
1.3436243494547035	3.2794895607082557	4.447479616403847
2.730942802057017	3.03579715334032	8.131261170385729
2.5817761966412878	3.030914696608689	7.750665596423464
1.80674021007036	3.2890501353883184	6.00933470493286
3.3160256928510963	2.088005165911265	6.973282470351741
3.4715814654192854	1.4832920116048376	5.226056856581186
3.8492256232951902	1.9726566867488395	7.53742164428235
3.5251777733516154	1.1974725881138188	4.322656786110233
4.7438860479507285	3.2341616616295785	15.399530476493261
1.124852358402355	1.580507251393863	1.7954846147460533
3.476179445579357	4.449829355484047	15.605908362382827
1.1644242059100036	3.900913083987798	4.5021949830498045
1.442320092055259	2.0969826535402767	3.0459462603979546
2.8388148023306896	4.916154757639535	13.977587604392347
3.637074140813985	3.7964842688333422	13.667625279599342
3.4475461253953665	4.4172715215704885	15.192485077058684
2.6156186874980487	3.187731568759117	8.2386387821342
4.4931423852775705	1.834830385629348	8.294526568400448
2.5449574636262087	1.1893152683881	3.073204436982251
2.369931329689212	2.8053306259507207	6.636845431882036
2.192531000825188	1.291055730190282	2.8320657796279582
1.4868525828279693	4.324742770140697	6.411119315895855
4.149122646149295	1.068968649425832	4.4661346493142196
3.574010837564344	1.9566531158590168	6.9691078287940895
3.3575502853164214	1.8559839595140728	6.249753136806006
3.0371966953866654	3.4004400220326323	10.452902760911796
2.524786978601364	3.2173834491475213	8.053927572286081
2.6821391974790285	3.1801492552451904	8.452491113005953
1.4830449385113202	1.2922233799584897	1.8963267717888204
3.220315038255489	2.3503088275737207	7.577183274168002
1.4559367002092365	3.4826608736445914	5.04188719649208
4.087716018042655	2.432185919720332	9.722302495268286
2.699808141494873	1.4635165816870397	3.9373467606809447
4.315814855467711	1.7662653830778885	7.641579940557068
1.4170215013259906	3.0409093786694803	4.352566048616628
3.3179221957138543	3.5140469365346867	11.62033284161283
3.4956704383839883	3.49819518898978	12.370499954767883
1.5599345671418372	4.201593430291752	6.529911277379986
1.0209040684774695	3.4707187713546963	3.5839842413809504
1.302859984793174	1.1121625850682095	1.4836396096864317
2.5683101761941685	1.5278699664857212	3.996361649660572
4.176805300680264	2.1527366750445847	8.86553878689464
3.2614592302533065	2.43808421396307	7.945286575023177
4.239896255005752	2.7354073740833305	11.527189052603987
2.480231129748025	2.675112938723287	6.765192067346938
3.5529422521144904	4.431480087910217	15.760159615831489
2.83082488901568	4.717196986681988	13.405693105355335
1.2312521148400313	2.7857237091445533	3.431495344424194
2.007286272859934	2.820961240289188	5.682560936098933
4.80258922193558	1.8330887202509525	8.788402563923032
2.9687907464490837	2.9820213981849664	8.886220227336256
4.103620454615432	1.8672746297779144	7.682930322258117
1.8876683617507255	3.6523397227121785	6.898238057032883
2.418523763603761	3.5044021705682864	8.514725954955777
1.2455437208574875	3.2569258556823635	4.091425835595712
4.698943362474035	4.141227596073952	19.80619386383101
1.4996813090752548	2.424945761716294	3.6520257592851513
2.9806240526808945	2.422183841399088	7.213231572412058
3.677901638023764	1.6121262980373574	5.838195103819232
2.3146235300138085	2.672043151352001	6.080864997235816
4.283938519811404	1.3061083945680925	5.588956098948522
1.4743774162896677	2.8061839525803784	4.205592725172421
1.3470641672241297	2.258219572930206	3.0600399290613485
2.6903096884702475	3.6675337598874975	9.89082951615619
1.437686669892516	1.3607063842849514	1.9801939060542064
3.656951289537575	3.744078331134908	13.856017711404723
1.9881034421723904	2.86627006705914	5.738978475158971
1.90509377107707	2.508687462119924	4.779006718492676
2.2351686341280854	2.2446751182226694	4.977868628264705
4.1828545775428365	4.719730822044244	19.891969960279194
2.8319143132652624	3.5658122028620856	10.006880681774428
1.0382227291472357	1.4955756186788034	1.573961946461311
4.027664752835371	2.1955122766906574	8.864378317201298
2.125303862161211	3.587105547421477	7.788645782642125
3.5267435274366314	3.8372131932487696	13.60006019652104
4.241077217102542	3.932040730819456	16.75900021918765
4.692890815888945	2.8000460850334346	13.175405687747682
4.56144339048568	4.31252548556397	19.58897324078458
4.9213212083580045	4.557785640047974	22.399461505007743
4.962157217812682	3.585297349816664	17.86399532918065
3.916829475586024	3.767032700788036	14.677746781282519
4.6252126212889255	3.231145994143404	15.01906778517021
3.9109111926485904	3.872682562333676	15.129150172053832
4.255674022320688	2.4838566599250003	10.624932461928124
2.0320558382146308	2.4426212448523046	5.004681342220845
1.6548634889027016	4.182938491758486	6.923041682803584
1.17898791113178	2.619912431379116	3.08145866910926
1.7546795023148212	2.184116306008501	3.819815465634706
1.8605446234485368	2.554675236502261	4.8320249516052485
3.0716126463213205	4.932066595324606	15.252405913657075
3.451603526439861	2.7132008533140493	9.459541850701228
4.101582206400684	1.4547563537897594	5.995567189341855
2.690063719813005	1.0546534350185608	2.7973816758916157
1.02577294707207	2.3649101169461244	2.463888772246767
3.838853198980439	4.428061053414062	16.99837205879248
1.79388300617385	4.522203593567179	8.107636769017041
3.240026817709692	4.779975992873	15.449324247657279
2.388009323622593	4.4882324204523885	10.591840626300915
2.4140413778916665	2.161267034786004	5.310407996740073
2.9708421241176524	3.302654163754704	9.813900684727328
4.138156733817564	4.748022036024344	19.943096089747385
1.8409047980137392	4.257273483520404	7.988909913284993
3.3931317031409773	1.516653842911011	5.132717361084149
4.017385616368735	1.1060826595561686	4.419178272226429
1.919990780735228	3.0861074736948373	6.033056951301778
3.3623477251405416	2.6144198137886976	8.963838844538204
4.946341233190019	1.3126293784880203	6.48767592238197
4.53134774128498	3.827369429827265	17.181568353564543
3.6614365035848175	1.0294250841906725	3.806589518178462
2.2221896777947348	2.0629065717938087	4.542116805439167
1.104678427665282	3.777965134546757	4.157289661429909
3.6916082466181135	2.9980975539790964	10.928586943283431
2.2658853894287434	1.2093567523830775	2.7181367526857447
1.896384372481708	1.6887044343413151	3.1954556584546743
1.9530000040250728	2.91598955887394	5.641565469800929
3.664738117676088	4.89625020820962	17.836330025583646
2.334075420891852	1.417186443753894	3.2783203119189315
3.826472715875592	3.659415285594229	13.946468139713025
3.697105286777047	1.9683880060861547	7.352260398498698
1.0893617643966205	2.486705703940596	2.7274516031545755
1.0265983321156091	4.9748136265737966	5.136637928529013
4.278474308771651	1.8103681883939189	7.729600628023789
4.421088851068559	4.865901895140495	21.776885334147103
1.4697759295651212	1.5602281383744108	2.300198281251695
1.718847286923478	4.060062364136512	7.04114972206254
3.217605982727725	3.824788208216376	12.653367613982264
1.6610737497312438	1.7901035985448268	3.0158910117486677
2.087394295743435	3.4937368461063234	7.331121224187955
4.801529512147138	2.035648830710806	9.831682977339801
1.0112725097466644	1.6406300899049016	1.6860856349331867
3.871464027186275	3.939049387609427	15.125474191395732
1.3869890443786548	2.8775364826306493	3.966365466942769
1.491119335038745	2.2662972209875214	3.3901620587656884
4.598845978008812	1.5665160157453473	7.16781672662188
2.1395248231911306	1.8590919312769	3.9531579084424973
1.9891259676965216	1.3472219049993948	2.65991966543351
4.6197173802979385	3.6887260248094313	17.076369120879768
1.2016991722332255	3.535835219658315	4.23085802950555
2.931606340162121	1.384301249687001	4.0623829615113864
1.5341403919709715	3.3598361186293517	5.095860638459028
2.3232161434977376	3.524754296474016	8.040704024384574
2.705813933143355	1.4138247803075834	3.757638065379456
1.8616375593498145	1.0999198363598763	2.0314056040921606
4.920352779330047	3.26191404914033	16.142984982701456
4.845551553722627	3.4310297398203127	16.65371175630796
4.983423568030702	4.633636822916445	23.24712434737956
2.5863343325866084	2.783839218231991	7.22745715110032
2.20346841944863	2.7572469458773825	6.052507163521517
1.6742318185218088	3.4059579818321466	5.564022192376035
2.623930458290441	4.149829299636827	10.70488767413582
1.498965585372842	1.993923803357867	2.9535199962247995
1.3144304220876952	1.5684134295049286	2.0744300872155823
4.961866993027616	1.8347874740022443	9.079062253574827
1.8256828311421525	3.2951662226907645	6.0070643948998566
3.780000486642712	3.463257439975723	13.000465116583833
2.1070751668473138	3.2562672458867343	6.845335505806685
2.216665519369444	4.652629555446127	10.58352204465626
1.881616085197234	4.287429103957034	8.096643322157114
4.669383860500434	4.2749471358639335	20.213534938900658
3.168736328353724	3.796638684171039	12.009648437499276
4.37240674901004	4.629747980292394	19.986811132922718
2.5298132189486213	3.9768202600226985	10.271475500671034
3.1010645653284783	1.4041222158225688	4.35297251399468
4.287571958450814	3.0503226863710835	13.2941756994768
4.90607127235223	4.553061354298694	22.800375412348586
4.0475470111957685	1.6257581984330378	6.49624136428463
1.2599164332486756	3.119351425703828	3.89943389579982
1.5722092922572275	4.495625730034213	7.098416158900529
2.8842311366326747	2.819128962567248	8.11349112045047
1.821632501327962	1.559750165341944	2.8341492639156534
3.375634681699866	2.918984286178875	9.763791323886524
1.4716693781281602	1.2608340126014728	1.858110448567194
2.5840638692445177	1.5388048860839572	4.108607616537053
1.929098762735572	4.141801551782105	8.020685019306091
4.0981569927736095	2.0454616624398367	8.379705204235517
4.118982206591984	2.5440227755838096	10.523788822488758
1.602423580537108	1.5616128548389812	2.4988087343132066
1.717017825612038	1.4510761331623925	2.478704819224001
2.65487716341743	1.2191991576232648	3.256543587703984
3.9149901390211497	4.1610274107559295	16.369434531838465
1.465134372739107	2.0330161390877457	2.981242860571665
1.7622235492982807	4.4279119555160165	7.912252213636853
1.2544910187834677	3.094658417823919	3.9361156936052613
4.127997848739287	1.4076657665134795	5.811051741793814
4.004450201530078	2.0589147388468807	8.242859048199156
3.9953326639861446	4.6375435683752615	18.473895357056538
2.9740454969370047	4.651408619839066	13.684158812723439
3.9926241524734016	1.7611170220096932	7.075784848090759
3.2841782014722014	1.553423918287923	5.115135852140651
1.654443834660289	2.9159201661220706	4.760011717986932
1.3669227453447426	3.3559982885995026	4.558293873325848
4.738846884053889	3.117605601954728	14.72030120984354
4.55071255879642	1.101054559604123	5.018562555550002
1.0096758992509338	1.7417406641612008	1.7677548132473253
4.719335104578678	2.725254016751585	12.839850521113819
4.872853522728238	4.631121978792086	22.69665615210196
2.987305536514743	4.846561012070472	14.51756813657163
3.759123586372562	4.064875048985533	15.264528702365746
1.6574359641523817	1.3858182876674556	2.2884041165114906
3.282883136977841	2.944662346223056	9.65202153310961
4.666204184321249	4.705298808905319	21.550358066099705
3.589042564846036	2.281564890659358	8.133131085356279
3.2133048302241467	4.382979398700497	13.972274607797459
1.0609006784547717	2.2066476951144685	2.3337459654894293
1.409891062172003	1.31754316695369	1.8693411181120438
1.6420887333589027	3.410589695992732	5.683192770828315
1.3445523045560326	3.302451402830985	4.4038127064594095
1.60886835132227	1.011710330267558	1.6300618804024698
3.88763965629428	4.930199026977943	19.297768836553193
1.1758564491890953	4.310385756368067	4.996066801870028
4.967763396644366	2.0191400019667083	10.005516287075885
2.4308918069517103	3.637085100211216	8.736630400837006
3.6743142256658623	2.0505269250640343	7.5546475294926685
4.321126461905394	4.272055140415427	18.161800721307472
1.081562400173941	1.812208292561736	1.9521800625975043
4.682458436597093	2.100449614776636	9.98105550302122
4.2951147049018354	3.6558912262255743	15.885050969261911
2.4982455748353942	2.7037185256712486	6.703643326342915
1.433556365237147	2.4276654204419867	3.473081103707316
4.417855648012205	2.940522643770207	12.888918962814682
2.7889600768851173	4.299057699848541	11.868519125653336
3.177012236175043	3.2473601620736425	10.268389243407158
3.795999719535837	4.526274296356792	17.331008231389234
4.441777870168144	2.377951982898607	10.501353490265426
4.271832119925631	2.572885824673228	11.133659834371509
4.665217118644738	1.0674647994794264	4.914206411489851
2.5189997445760715	4.871003897889972	12.105033452409643
1.1725771381347068	4.285093638595392	4.994567035896269
2.632882978385753	3.411788729894492	9.060472073899376
4.682835199144894	2.7992757097505963	13.315574913803996
3.106795807668236	2.924308220734192	9.143552001781895
2.406703830575187	2.619327781784797	6.304159288783791
2.3580097141967324	1.5286646121570722	3.6023812976642473
1.7185274522196692	3.8391413307067808	6.645269143750435
2.5281846473753182	3.4693575886291868	8.817085987636773
1.1347701387664326	3.339355146962068	3.7624620030362035
2.5163156564771705	2.1875845770945124	5.483652779671583
4.667985452699393	3.1361858220014844	14.604562302970779
3.6118852973351614	4.592741669604386	16.699900495522233
2.607980060247985	1.9846127523359764	5.216381088192896
3.11510062831874	2.051785591974973	6.387207374631544
2.1881457975098906	1.178970246519938	2.5836605745372996
2.0202339589584466	4.658468998088158	9.419751238213461
2.9697606991791607	2.085334715493807	6.215126191164843
3.957956979275047	2.046251558576788	8.23939748965877
1.318887716867856	4.144323593188202	5.52562479571576
2.23221329057522	4.3166587146102255	9.615595352289494
3.5039543661650114	2.1347053561512066	7.5417313437589435
2.080062617376357	3.282773709617186	6.922692741247335
1.7086297991760766	3.7141533913281166	6.310745111027676
3.647953333908015	4.0601051557204935	14.884785012062817
1.7645002347821253	4.427668085870799	7.726342877152972
4.119582694185944	3.628928264636587	14.849937841928915
4.93836961087729	4.483240111518176	22.839159354415923
2.197944710678294	2.2309291956808317	4.983254924902832
3.609560836343924	4.749373284163762	17.113327424370166
3.4048980842519456	3.98887887388242	13.547784357163767
3.895709248970448	4.845043905445376	19.072075539016485
1.6281912749652108	2.9340562241286725	4.725595909331411
4.956439873384528	4.15391321790586	20.71067076548564
3.773198053834207	3.164915732055192	11.902067509013381
2.5267006903015967	1.0254835632418442	2.559248332387789
3.708481348049564	1.1022328232778258	4.08052905542756
2.8925176228076963	3.7931909890216895	10.823272820372113
3.73396941591758	4.403236218850278	16.548545054363107
4.03786847056503	4.193823964267184	16.654822326879422
4.042942216954123	2.752012022086834	11.053156835569357
2.288379629334867	1.8581476063760665	4.264222951738375
1.0579597396463178	3.855536533126808	4.043807631055324
4.689644294514109	1.5288110204479763	7.282062451821698
4.254031757114665	1.0404284367135173	4.397067435972303
3.989110946798226	1.4245146335379015	5.776438563110465
2.6667050772901737	2.1534561312833573	5.639812861187064
2.041618280085047	1.8066183156316864	3.7030490426182747
4.263603311579912	1.9896292741589583	8.387618598190693
2.944047797138933	4.360524263284005	12.682531331684963
1.6989918063475633	4.7242630856465375	8.177190405316034
1.834808560011211	4.132448388104444	7.532739271719083
4.7570712475730925	3.603447833231628	17.329964720407126
4.875870665164997	1.6227343304606108	7.954196392359968
1.2723671757141952	3.5483521096306783	4.540957824797919
1.6722053537074144	1.4441931037065747	2.4015479799737647
4.056036312009653	1.0834555441293534	4.442947887624817
1.2080477259346316	4.414010640885633	5.318045599397759
2.4900483580706307	1.20339557539746	3.068293740229882
2.0774185377068197	1.695935471828426	3.427631707366068
4.778363832675064	3.3598177506666653	15.549639035957533
2.715241056698096	1.3401987252206202	3.6880702848137537
2.9352400649072146	2.396141884989893	6.946452240704878
1.0524112981005178	3.433282302166707	3.5759069534689476
1.2181506691710875	3.0404274660511788	3.777354101724326
1.265309947804519	2.4043998577905823	3.035552537666515
1.8838547091143347	2.29948041741084	4.328255453778287
1.6196777956494897	2.2958305872176434	3.727846782482164
4.6063310326920455	2.3670114493913657	11.015124014367284
3.0325141253497963	1.038986472074097	3.17539479463649
2.7729395179727967	3.7177047498587847	10.285904517361686
3.2087107384671003	4.609534123791653	14.835395482653652
2.9376401739803564	2.2169306548572307	6.5518718314447115
2.513234477221562	4.279354411832927	10.744512418117683
1.2511429881747929	2.3420064283093107	2.92418873791078
4.558931625135408	3.1432884406462445	14.422692198224286
4.41954704986991	3.09039935272781	13.633904004006604
3.491691451836265	1.2587627187197516	4.436711868000772
2.0715841533587342	3.571447231033141	7.353437941670096
4.329888718224473	4.23297158380746	18.313529311377028
4.111684853191319	4.087723996662305	16.86904445554917
4.720634969788536	3.12340362252158	14.687662948878017
3.2291701410867755	3.16580350318018	10.24420284466821
2.799359263047491	2.9782260561075096	8.401040214488429
4.408740621489813	2.600559365906607	11.297144563188672
4.735831595672586	2.400966069082413	11.373493886609118
1.6691526206149851	3.8310519944187207	6.483724964391966
3.765520024385212	2.6104571840345616	9.797248335513077
4.760264031068525	4.507719300030631	21.439059353479653
3.626219414325479	4.19750549685949	15.096436370965344
4.850277960747954	1.7742388928750286	8.670615294529815
4.364137888045426	1.830989260900872	7.931446755543284
2.0038657667894224	1.5648183341223918	3.173788746507391
4.15839480408386	2.2190822587276564	9.21241549609557
4.1857476441382495	4.464018719659952	18.89785814901503
4.528430148148433	2.655873975705987	11.849923917040272
3.688010771902086	1.500102833972225	5.5014384491085675
3.957151751668924	3.8228531281247218	15.12498407219591
1.7255844794655322	1.5471011319850017	2.6551505361764027
2.778991739118744	1.3123890723126517	3.6991492034641897
4.552743628769017	2.113649196466637	9.593248265109068
1.259271942796646	2.6498507460200416	3.316300111300241
4.442466473056278	3.9272693153089286	17.16606383176266
2.399431116378309	3.801344654181445	9.005556443600478
4.126305433981637	2.0234554797517457	8.21648713142156
4.7019048880503735	4.852277563127009	23.071646516545968
1.7934628427525516	2.7674500534917854	5.047215770951321
1.1955762191444377	4.949257926025847	5.9409443849936885
3.672646508750466	2.3314251953761134	8.533473590389608
2.2033674215025534	4.535028444014376	10.144056598741825
2.5491439007797787	1.1170720426128111	2.8146249494729636
3.4827426681046165	2.036697077927792	7.126112777001704
1.6270583724000742	2.9945989595135742	4.967315953265958
3.795195452843017	4.118239532286613	15.383087484334494
2.42773204900562	1.1248417959525456	2.708611696007795
1.754280985333989	3.078972685030963	5.43355648522411
2.2912049944938446	4.6334747444042685	10.549770133437969
3.771970907197616	1.771714570221998	6.781797439440779
4.374395956132249	1.9646591898779449	8.489499996211693
1.1325183144277449	1.8699409362453447	2.11692544949677
4.785067753572223	3.6337776453495385	17.421419887457017
4.186364091580355	4.626712329960714	19.35133968567105
3.5723376262139688	1.2770184300847789	4.629722029046808
3.2886866551748613	3.4817664504754013	11.586324364142502
1.7404632583677762	3.6960698157553526	6.369040055175536
4.407049204881544	4.333267497140387	19.25581378832149
4.264949711480702	2.488720195431424	10.533832926788335
3.6261811617940927	1.2065462729772658	4.422446768517896
4.186488326538788	1.0265153142334755	4.22648014673451
2.7181286100383804	2.8462271428607377	7.665622912624377
1.0076037413340586	3.609756861197724	3.6176581554877294
1.7599686872466789	3.9116051566028935	6.910583175116408
1.33693911044139	2.56003919373876	3.427762906535051
3.4946137790221066	2.49300621393405	8.773547006128789
2.0815731185625443	1.5929849178958766	3.3539115298466853
2.231917491211424	3.0405985215252205	6.822910386781659
3.605208878182369	3.4036970280848027	12.30359104703019
1.4697636327883257	2.202500883953709	3.265449501249789
2.68135771938278	4.737970824156411	12.645967011032079
2.8098250985976456	2.42188810698156	6.806320115300692
3.983701121329352	2.6505197670033445	10.602668126647222
3.3976083573241644	2.8393448511405017	9.864452595717825
1.0456340679522924	3.1716999355716387	3.272962089459562
4.212064528966799	3.175718145140043	13.46901386513526
1.89514724025392	4.615793203065888	8.727898038011174
3.835934740615098	4.144604131612173	15.582367941148528
1.8017131679385343	4.593444297197925	8.304882786309197
2.282645132912649	2.9665753237831565	6.872789964182802
1.4633357235622388	3.9383917502236527	5.66291957224039
4.085127091432526	3.6433123347771583	14.909228385083605
3.418734307373805	4.908202832086988	16.922534362093245
3.5667833503872104	2.1742622905451507	7.608154216445792
4.288372462561636	2.2131905085953387	9.57548690474956
1.518166101383414	1.2346481285412456	1.8733646162321893
2.6794606795434373	3.45485147407742	9.226493553762689
2.6674352612599272	2.193071378417327	5.8247786872651455
3.658763556522276	4.14146832595616	15.298134604057116
2.227290091063709	4.873632382481336	10.853817413999742
2.967318936046973	4.4705136739189255	13.517133909913731
2.6949103643425536	3.1558739394826665	8.44181702742712
2.48616069840517	4.578529998805148	11.272485611744711
1.6664798136470569	1.6488985461175218	2.7707214754287213
4.9052200265921	4.8917432361787805	24.053358234000523
1.6965654233519474	2.540047429177596	4.285959648455529
1.6126269801431985	2.012067972851516	3.23317377175392
4.325359683697472	1.9228945581384016	8.289307356560148
2.8360575179124328	4.760986570122674	13.560006814257575
3.5878942150703472	2.744088485501243	9.709657096547403
1.8004236115756362	3.4590733883224227	6.233432258971401
2.192835390652998	3.6487054985997873	8.012366801278684
3.5474620522247777	4.073399213380909	14.668560461544923
4.924539760041255	4.899380203305622	24.417843107992432
1.4569119555937515	4.518615576998921	6.554740744219994
3.0614322100972258	4.8482777944708895	14.693852509501172
4.960047219560066	2.5530213364099668	12.803600050835936
1.0496462282704924	4.178546870599128	4.367017303585943
1.1139917017145249	1.4862062653916746	1.6886853354291609
2.553687219569741	3.475983260573717	8.813685143784797
3.265870346476707	1.2701471735497358	4.158154478048177
1.1750937319003616	1.7564916011913576	2.0335014386793953
3.917255423501012	1.2151356382397671	4.738714115386089
1.939088873995905	3.562074202829796	6.936170498764609
2.3163269890337457	2.0106268074154108	4.652642030634521
1.3078521377358991	2.385953073726192	3.130366435541909
3.9505962188212473	4.695311053672776	18.555079380186214
2.403121488983265	4.295175402303965	10.287495208278978
3.563895104866314	3.7495657266157374	13.242449199762143
4.508690044211573	2.731521068132826	12.20095030089755
4.559694683402087	1.3606658802603608	6.155749741531911
4.683163210203807	4.087300539173967	19.482633172729884
2.4167192113895632	4.584843218541959	11.18709020467527
4.91548910027915	4.629129479195479	22.613276242403053
4.101880096673844	3.3371375730599966	13.597490334908583
2.0172265018274023	4.929188366569326	9.995254716473289
4.385699099645293	4.42876166174221	19.158968260270083
1.8884797830448263	2.052218530146124	3.7596005763156195
3.495150831488852	2.604801384027409	9.07119951812732
4.580415675346582	4.3004330761792815	19.90869788548879
1.5266576996236398	3.0125799263431645	4.589882186882062
3.303202033153234	1.5639975774974744	5.154204791907889
1.390625591777468	4.993661052766167	6.859395551483036
2.3067114144113865	4.713499053557921	10.833756527325344
1.88764078716946	1.6383793069180652	3.033213047765281
1.7164327442104037	3.162518331203201	5.448532980537718
3.535854538191604	4.70103782400793	16.413199647757015
2.8543318253365086	2.9741080070645185	8.540629649999099
4.406497340724656	3.186820081372116	13.968254260285015
2.804098601734795	3.5450258103942547	9.950954204362311
4.143250291907379	4.221792774334807	17.322437545832727
4.351362864634324	3.4966750235884314	15.21866954672007
4.402316566781741	1.9472745091738128	8.583951063308037
3.3133521595021804	4.03514118221256	13.3535716718033
