n	h	target
3.8259232921088167	3.7807852296406743	2.3096363214963915
2.6546695561810454	2.8362356452233235	1.193705768063733
3.944951639905759	1.8671726618850828	1.1643846328835925
2.8265970593439405	1.5611666026750095	0.7066130783608702
3.543362061355216	4.05739711380763	2.311733827434684
2.5395662743580454	2.485499467172271	1.0139560677204456
3.151062108302089	1.5542154857452828	0.7729088354207206
4.002473674912731	1.4236309821099018	0.9040679510499039
2.0527257309925093	1.9155011166177545	0.6278700229069604
4.559637799746072	2.0138303166795555	1.4756710522533951
4.669107423371306	1.7560308902900457	1.2986739220126244
1.9216963646555607	2.525435769018226	0.7709641281250467
3.871718362124178	3.5761022953709176	2.1792261191175855
4.744535471059157	4.444868299768938	3.3162429959979067
4.698257233809036	2.0068660185630045	1.512828850007525
2.1695887000687395	4.212676478780272	1.4743688310073877
2.9220878649766044	1.8252877261960925	0.8482656623330367
1.9107229328895785	3.3351025982219595	1.0243859453240902
1.5312829209970302	2.5916816648621395	0.633906140743738
4.364956136012099	3.5984481026092188	2.4837304588845224
1.721320075719048	2.979015695758831	0.819070432922749
2.469306271732785	3.925681659463942	1.5665307755620712
4.000622195501595	2.45590758338186	1.5631623042962828
3.4638723048976705	3.276915035085937	1.834804240586351
2.47465992648524	4.706867134735756	1.8052547794755516
3.118683308573325	1.87808872629478	0.939858344343655
3.0485385636109306	3.993365283964388	1.9392274011557855
3.057549864946235	2.7633065048999685	1.340671020378981
1.0139371271498057	2.857688418857837	0.46157721401719903
3.4618740475659933	4.776367730582362	2.5793502067547975
1.8840461133947404	2.6895332716874343	0.8046990874755636
2.050793460799732	1.7185271002773326	0.5629198953275625
2.779255567583823	3.3713745552169176	1.5133070890384976
4.089827826102658	2.9158931932147643	1.8881656705738559
2.414587115714056	4.546984764605943	1.733249148090806
2.9467443263169164	2.149234945848582	1.0029098406659116
2.878842568193477	4.322889009466923	1.9988011361863496
3.9967720537816698	1.9344296159120145	1.2345476310147525
4.734659493705192	1.8800217793754	1.4091749939553686
3.471812492495628	3.5791085249852697	1.9878089945264517
2.2169005783717943	3.308992229485926	1.168647390259406
4.5184190904380825	2.541889117664821	1.845651803657733
4.603146018450756	2.433167781004436	1.7700568266537118
4.796319485636596	3.638057120597384	2.768040206954128
1.5889821550549668	4.5092642767493984	1.135896049423731
1.9865652250615704	1.374288633128924	0.4281520040627453
2.946008149243788	3.26591989257962	1.53583208861436
2.9504900159304124	2.253443618683176	1.0609459244900252
1.3075801711430834	1.2859110003432446	0.26762185467687155
1.4902612027806803	2.664956793961392	0.6305981661064952
3.8183573361204974	1.1432948391428068	0.6849583292016335
4.216999933536576	1.2784688041625438	0.8544431425126999
4.719049693805811	3.319660768932588	2.4847199207657584
2.1176751947211363	1.6010395535716415	0.5352827458611973
2.1381607758060093	1.790412945219372	0.6082928037997073
1.4601454106174605	2.6313710059037194	0.6139734048700042
3.1799195147008468	3.819823801087831	1.9696764608823896
3.923315659377063	2.6666845912802417	1.6680250004457453
4.427143027835311	3.6599608835107262	2.585456395414382
1.7825486250620235	3.8487942647813167	1.0910955361537567
1.0946341654248983	3.5786091521915897	0.6114899126895359
3.9718799074009774	4.871028102249294	3.0783763371365125
1.9862643904010853	3.2173439281365024	1.0176915644658906
2.388768892545272	1.1048928539215082	0.4304101702402919
1.4393717736519809	2.2416901704673045	0.5125455690306054
2.005439937835751	3.979974578574802	1.2741416785665551
1.7781853496671791	1.9614745686187829	0.554918321109129
1.5754144383135	4.358019022670328	1.079937642063749
3.93174515007782	1.0668819584948226	0.6752380899553515
3.8990431104463408	2.7602811009411985	1.7257777598050918
2.3214965275979904	2.034677837004013	0.7577147060189674
4.999603638217367	2.7227869667993705	2.146850898793587
2.376673990359898	2.5282902244812813	0.9697651954064912
3.43796948753981	1.8170607523968565	0.9803030620303262
3.7551927217577568	4.994833183048161	3.0027182874685767
2.646004428429216	3.3631046822776693	1.4473095224166945
4.3926409922342895	3.7685217821798815	2.608516448421695
4.0039189464679135	2.07873574046406	1.3171592981814655
2.9983775643436146	4.8956751868295845	2.338576666193363
2.2002710172054574	1.7528394090893475	0.6107259147989247
4.831855497373972	1.284539901583886	0.9725108660194073
1.696776225816345	2.6315469503557063	0.7111373485215882
4.772331871232899	4.315738335378375	3.2431547210804927
3.5417050098897103	3.5553684276048383	2.0135807915527324
2.1488706263499626	4.742333848861248	1.6069821275863292
4.612597624368566	2.12679996644936	1.5855209856345327
2.0668987841563258	1.4664332767228498	0.4786153589261465
3.120471163152177	2.2838607946642417	1.1306000022251823
1.105263869803918	4.058456212158573	0.719723588376692
4.757683117484486	4.518214501045897	3.3791209959980493
4.433468635107656	1.4758011983625623	1.0437064198701345
4.9924602573175445	3.7362331035125536	3.0075217638487923
1.614140106794146	2.0801015130226936	0.5257847186061151
3.562870373612165	3.162264510353496	1.796467905961363
2.728532914172121	1.9488290843701697	0.8484969267959662
1.1320176370424044	3.2061137046353965	0.5821494007749359
2.2414523188639848	3.6879189492038646	1.2993480365455938
1.7236629255644424	3.1022394299923755	0.8397981562597562
3.016162244597608	3.462827280391678	1.6709618305870888
2.6963892955111475	4.965538909728349	2.1372581996420226
1.0217606430978288	2.2116237329244184	0.36055129513049644
2.717142471195068	1.5685312489206034	0.6806560717600579
4.1364934486937965	1.3339178743714402	0.8722041873838341
4.447840824398677	1.524235746770147	1.0815061823480143
4.934037346592065	1.3180432990139137	1.0380617236913228
4.515215095010593	2.5554965655022945	1.8233093305279409
1.4739707466486769	4.526787024059298	1.0817511109183902
4.502063139687467	3.8098394797068433	2.742782446028428
1.2695718838974486	1.3188958708636775	0.26331955119705286
4.91058758041506	3.739813826538016	2.9420200769273337
1.7673650273503432	2.73463917829782	0.7617152793251447
3.290829429127348	4.199119532968705	2.216606612497983
4.307545356010868	4.397197103780016	3.04950054393419
4.521780961383341	1.7016298569849462	1.2145513076316026
2.815145246810625	3.089310304124528	1.3974823653512438
2.3074080273455326	2.5050340051404207	0.9237344731494334
1.2219768525564794	2.3608371791260603	0.4629186887582488
3.89907547743772	1.1948775976590933	0.7555543464066085
3.311057012218209	2.128684128177988	1.119002342593417
3.386270809016536	4.319895708333954	2.310623825517467
2.8295169660730326	3.111077298684916	1.38855421055974
3.970604382608696	2.577305147481696	1.6154184550873778
4.446141665891738	2.5359053569473264	1.7930875350654631
3.845464875905898	1.4833341464295169	0.9109343050111024
2.7169277404897976	4.735271251546567	2.053255879189937
1.821114003295432	3.4907347054315987	1.0201211317970733
4.646815105242773	4.891961286600943	3.618386866621961
2.7450985934363423	3.68689888682416	1.6342048165967504
3.6583593914330073	2.508406531491544	1.4566442825438568
1.753499042738306	2.807276608042727	0.8047603995746638
2.7966561172611653	3.4599321056949845	1.549656883993532
4.443305476406753	4.927797263076293	3.45493993633177
1.6702375545226973	4.661810860208028	1.2259623031224995
3.4366763726129963	1.9521288558984	1.0728958425712662
3.6586481232969086	4.128307280414781	2.3985082525963275
2.6454696470656813	1.2030215985268704	0.5101362510496787
1.152185738526185	1.2395891340959988	0.2283866870487442
2.687027078951153	2.2906701332403188	0.9788999829216612
4.929209997178123	1.5889108310193083	1.235958077445572
4.33893654090876	1.981070703435778	1.3473305849770525
1.967897132230631	3.1772459363893044	0.9906718559825748
1.098592158547985	3.638662643150445	0.6416554325823244
4.567294911720776	2.381950645877619	1.735164879348457
3.76887027506033	4.266496479737926	2.527310239424765
2.006611065802694	2.8441208844951134	0.9098773428144208
4.122992236468438	4.230636059325098	2.7868173893652584
4.139671976041326	4.543399971265673	2.9669581715520477
1.4926798964397847	3.444166838141085	0.8194795178852505
3.343908856533888	2.0140421126567203	1.072496377824261
2.3370193686451337	2.203787145578418	0.8103257619578311
4.8012349097284455	3.0560046421319216	2.343571317212115
4.6073219420318345	1.5436010576531165	1.1382362484671102
2.6987813954928	1.3566798433878455	0.5890383279784653
3.796503156533277	2.334135260532226	1.4252221862298908
4.289079460880018	4.438329443202044	2.9879891817892683
4.8439730545282975	3.2558770107637818	2.4865528851412044
3.2891341694534586	3.995927998736233	2.1025697153222294
4.918394463077473	2.988712523628996	2.351544834369009
4.365123200240698	2.1726192170552587	1.5171598355606606
1.891598284853762	4.046193567156268	1.2650672769559397
4.217295686351793	3.772304346142045	2.546438565036954
1.048807263560562	1.5489569005141408	0.2614923930764414
2.7813669381438166	3.1664535846700685	1.4150607491956637
4.281017733811295	2.183351848673468	1.497306358969941
2.364428038289027	4.08124505662409	1.5309730477241166
4.735095426570623	3.7942108674014463	2.881071570442333
2.348855944031196	3.893684603931544	1.4443349151983618
3.6325016977850018	1.327270704743727	0.7655186162380492
4.6024538549495535	1.6880438533122195	1.2304961527241818
2.8252918380169136	2.084995523511365	0.9383049398732565
2.5821671808296216	1.369605460668748	0.5758877318017088
1.0973329773473468	3.702776049659618	0.6345997704339853
3.2961543729689025	3.311528602943033	1.7491473467926146
4.769792166747978	1.7452376680109718	1.3035063108292266
2.535843636604672	2.733472816452817	1.0980015071091764
2.2163740760506885	4.9057441572349765	1.7493301318922214
2.7593632244865094	2.181461494021697	0.9586401845425191
2.2515354833090258	2.3634148574436886	0.8377856118054416
4.137916066701564	4.704260113461364	3.0759229167168605
3.76537289974288	1.0629090030719386	0.6413065587770642
4.683853011783178	2.9277867799004547	2.166602563286292
2.0712347976488874	2.620547722529728	0.8657262581732735
2.4757439891624347	4.848687377273368	1.9113838818434863
4.657318260664155	3.8132555732534463	2.808101734321139
1.7964818084527527	3.007123444617213	0.8782271020820855
3.413875248224877	1.784105583921594	0.975512226279514
3.2630405083045297	3.1663625572661567	1.6110828637622328
2.2176534499670377	2.9262721166760333	1.034754986629151
4.061058435909087	2.758299168458374	1.770993977866499
2.0643980189322093	1.994181386644887	0.6607917387476869
2.1539340675128225	4.332126913615187	1.4733235236669717
3.637068878296178	3.3676187226772747	1.9471346829668315
1.5983999979625527	4.0156547751761815	1.0267142375421954
4.784397923650782	1.7616252768177527	1.3530215149370184
2.5357563708429613	2.849839859392664	1.1363281226756285
1.878661385551304	3.4160315256988323	1.0179708805548358
4.192676478821832	2.109476390774044	1.4009369102681128
2.530427557602588	4.163081265083684	1.66564423792508
1.0617601351535997	4.650052716657272	0.7996589434836182
4.720324696872543	1.2123798249071904	0.9145047533968426
2.602508686382378	2.6477040560801446	1.082856717499804
2.9272023523080075	3.385422752711188	1.5916729174322821
4.132686749743634	3.5715636975998137	2.39900412834437
1.634437524181921	4.621991903217683	1.2147267256430607
1.4642858832589245	4.017372874088995	0.9220170843410856
1.1842735778426348	4.070279359178952	0.7634635001695133
3.857073221728797	3.39494625329578	2.110466591065942
2.330431256599304	4.386328849763892	1.6153748642371155
2.968430459012372	1.6752741513621472	0.7949798429888173
3.947867704399161	3.6841244537420152	2.3327502512005154
2.2526507913426164	1.7281475958260506	0.6138333127946067
1.3358580721390352	2.4839755383125897	0.5277997414171884
3.196772504746184	1.8224989011721768	0.8972000918471489
2.4095943099197408	2.360576971305128	0.8960049811553495
2.9431270102674216	3.848235590362304	1.7980116892007683
1.8651222333052555	4.553430363219878	1.3347901205238737
2.4203463837635364	1.3156071236482294	0.5150579576904996
3.1962682720347164	4.165531913185003	2.088709081979511
3.1058953419545787	1.558137570858519	0.766827082319305
4.833376924670666	3.0872236565689493	2.3779697063811027
4.186270075142367	3.006940377316621	2.0322956309576443
4.539276408950185	2.2897170095049884	1.6304500498433632
3.1794913785060097	1.249567711419667	0.6396758882079633
1.1795680263874089	4.925393693431577	0.9247588855384643
3.3423434036815687	4.702508619177992	2.476949234439149
4.863237732321039	1.8060394007334903	1.4043492266839874
3.5311248549184806	4.070104981227416	2.2919358755177157
2.551107723980583	3.3659456512558363	1.3584431414055382
2.3499373847373644	3.4332613977622817	1.2849503098032578
3.686421560507344	2.78740817708558	1.6291049786865683
3.84878319591352	1.4207583826713464	0.8712775552977806
2.0212049393680096	1.2116561984222955	0.3923521254164485
3.68853763388536	3.9542258868729103	2.3581409360595127
2.6651121335267125	1.1801616375891235	0.4943878612306819
3.0809270229285923	4.758123937492993	2.382887417091328
1.4128942763304548	3.4606170598848074	0.7629950004223569
3.72454056610912	3.94393583255973	2.334333946732882
3.637345317594764	1.3761659884663446	0.8013514516694883
2.5078387526094112	1.1422876445998753	0.45720802110710346
4.369993854017912	2.493859345419759	1.7236937564292973
3.2966618242488903	3.0174000248548856	1.579874592537896
3.5399538464758846	4.7299775926360965	2.6517369714629084
2.1712565544608298	3.0167716181030686	1.0363502503887052
1.7940276311254362	2.2946646223791656	0.6607583626879955
3.266887812048212	2.5279646031689507	1.3190859005597348
3.762207577274745	2.3549395050187463	1.4003058344695811
1.8021241134157584	1.8275513846920977	0.5288881909677692
2.9442281541236186	4.053710174266985	1.905359046822741
4.145289463068438	4.889189605876432	3.2518298897479596
2.5881127067968293	4.924332823994751	2.041157822476795
2.0038777383846287	1.721909930545647	0.544611110803899
4.280734295714235	1.5380618606658487	1.0420115474518614
1.7155499277349795	4.090756031699622	1.1252796405845773
2.7594535086138867	1.6032157733382784	0.7083989966907149
1.954062145541128	1.3787620767742872	0.4287035193554764
3.8737344057456458	4.756053295445033	2.9356611996228024
1.4070981479893003	2.96571842747552	0.6726484073465309
2.175881706664016	2.0198751667009995	0.6953495071492724
1.1822631160005783	4.5142495615858085	0.8540619520540381
2.356950073121109	3.0824901732540693	1.1539665363432838
1.4619338549169978	4.407312775685003	1.023234841391762
1.2819270096762332	2.758927089174394	0.5690750620290483
2.674346506031497	1.1159261990228937	0.4788983118641051
2.6929923745251565	2.6335482460731887	1.1379292696532533
4.692749045244937	2.0758031763550644	1.570603523245593
1.0570817510040054	2.4662662383777505	0.4150112539792484
4.502569323810048	1.7085279053569398	1.2326910633152586
2.909922440621376	3.525955923006752	1.627904254673915
3.621001573556359	2.9365804924157395	1.6978382533708918
4.934329085624165	2.045152500289781	1.6040147863896588
4.6313938620137804	3.7101689881274487	2.7374524386397314
4.320641536745873	3.266930549151246	2.2598798144296572
2.3595629384049994	3.03528726965548	1.1305333894123832
3.966620923553471	1.042241761025509	0.6717422428717034
3.427577636564306	3.734294487670181	2.016623354597891
1.9699149733002257	3.9755679192573816	1.2312928615748828
2.90938051722751	3.924483486682738	1.8382470352086486
3.571375687247246	3.720687170527188	2.131588829651134
3.021502140365206	2.2176755964979025	1.0731073015605905
2.840958593703808	1.2732478222243482	0.5793197171327457
2.4209199535350443	3.5229516346267733	1.3572318799941685
4.4483350789088085	3.495424828566618	2.4524676023685457
4.884733592445448	1.457743538472854	1.134151913379828
3.790409829179602	1.2890202360760363	0.7723517913494902
1.9504743320579527	1.5184577726490227	0.47596768369696846
2.3066451545182782	1.3840525632199885	0.50735783668975
2.878563609081791	1.978261787015272	0.8988345469521862
4.8331653795343605	3.3188717103530685	2.5447448501185126
2.726881174525676	4.953969184321039	2.1588839229305923
3.31519403424168	1.0416265564730556	0.5464947275623069
4.6184236683272575	1.0489589312604557	0.7646923894595485
1.8147193526198384	4.341234344123406	1.2568975079060716
4.699917092321076	2.172201387027213	1.6288196148047938
1.7886609287258777	4.359958007155997	1.2348756663489624
3.824573599434392	3.5123808235245697	2.1279147516244397
3.9459203961269296	4.081839325587588	2.569395560495638
3.525014006744795	4.912955218871587	2.716369558344015
4.968356325326677	2.39793942694088	1.8694554242155557
3.1316090754668333	1.2896830923374625	0.638174218226511
1.91603561288656	2.748010020648253	0.8362074658419932
2.0415370923212275	3.166681845116837	1.0321195361457987
3.5627296381517164	3.6560005176116186	2.103632304180353
1.955866643249212	4.256028737698999	1.3362041295950147
3.078430427075136	3.7715854711883976	1.8449230989632264
1.260511896463986	3.514982781327197	0.7050301476547304
4.590155272782619	2.7151448985138456	1.9636524261584491
4.8081922834337965	1.644240631879208	1.2580182050531588
2.586813678679268	2.8103930822076983	1.1537106636373238
3.798718427920418	1.0168243734815348	0.6167405095217879
1.146389876806778	2.451677394863964	0.44361705699832177
2.964457250157193	1.4638552146219714	0.6942455491791233
4.2053562468503065	1.343691042861228	0.9131212451734678
3.7922449175436057	1.6361205802398513	0.986413984691326
1.3818721802642615	1.0707700421353663	0.23644238665270134
3.3974619374846133	1.627986482862117	0.8863647743564007
3.695809409105265	2.9738479253487484	1.7422178988335744
1.1136961056496548	1.2938085016277978	0.2298417743473646
3.1464162809292566	2.149247020732517	1.0764090248627336
4.34301342883149	1.2095603876053014	0.83687935474754
1.0918329508531563	4.301186370918368	0.741642156323024
1.56291633886133	3.343077601918293	0.8317805372771861
3.3990064911114857	2.82429461411282	1.5354636340004366
4.090753996151712	2.458703396062857	1.624002087033071
1.7835270888237988	4.048633331451763	1.1602577902326845
1.258846120976211	4.329984129463337	0.8861984442620541
3.5251640555469312	1.5956213714817469	0.8883495963305438
2.68418111032312	1.5381206746814955	0.662818115057524
3.5914918713359234	2.782745063473206	1.593543619072681
3.787750676243142	3.9852832706910832	2.45509484164831
4.50011007432536	1.2172269741023207	0.8647492169720691
3.50229081803622	1.194795164444283	0.6603946249319419
3.771280780639525	1.9068450152297785	1.1376624748044493
4.563385151171814	1.5390148713593548	1.0940237444338299
3.038514870558932	1.2143592748683192	0.5841701255863805
3.5311564534565223	3.621225742036623	2.0196831486330002
2.6696137813132674	3.341936833149076	1.422065058172674
4.258305576868952	2.0956327474639407	1.4251278531616658
2.401941455107912	4.801451707467488	1.8699402401350202
2.5313473337471253	1.639379970442446	0.6667448088967297
2.3860855268604	3.537199629961344	1.3355279866625471
4.431549321217274	2.3197318923999406	1.6214147300059014
3.863865831807265	4.216240187368397	2.605545449261416
4.8853845420207325	2.2060636257673214	1.6926416920212495
4.213405304945579	3.3668420437636315	2.299101138012729
3.668652907236352	4.148158552659014	2.4506109869821726
3.1051001844316537	2.23101257892046	1.0973757747780493
1.0374903683300891	1.1118629961756965	0.18044754045580483
1.038069024508708	4.123020014480511	0.6904021782932757
2.4694800554049103	3.258746816277622	1.2793181140079661
2.1543231404950443	3.656826944242539	1.2693405532129132
4.5290411427278086	3.882412046306972	2.753897139899343
4.185557458900258	3.3016202359774187	2.1861989059211617
4.55231212804872	1.4144046652670164	1.0248224155106516
4.430039058790631	4.219399691378074	2.976338622100922
2.5696974669442567	2.8158392933327816	1.1464390531025295
1.6434515643993914	3.548297295946133	0.933885548017686
1.6947572136089848	4.187700890346913	1.117485076776399
3.691229640454368	3.034862948427417	1.7803750228106618
3.0661934924794494	4.09593194127642	2.0012186623875508
3.8999654497863694	1.0157424782514446	0.6337134993688386
3.922440086764028	2.7986279308866635	1.7595482249396968
3.714020293735764	1.2349386457616045	0.7217683833956746
1.407488127506355	3.140654532975798	0.692740903070518
1.4850551594475956	1.6012372625869982	0.38329410092852234
1.522187136709634	1.9141044203118307	0.4652588406282812
2.5386458969863632	3.8899910375163578	1.5599403715354636
1.4956852990534308	4.434348282003295	1.0719511916822315
3.4810036499472545	4.131423668283244	2.2915346139570247
2.676066613847408	4.280367451479968	1.8445471575963628
3.5447872861443765	2.183534499024243	1.2327173232084192
1.4225600444245825	2.8539301260882417	0.6594666241407966
4.568250079157836	4.703215319299728	3.479541953056838
3.653025537653907	4.966565427171488	2.8803576392690995
1.4589747148979997	4.65530776040625	1.0914790581638176
4.197033817975326	4.528237420105317	3.044287160213219
3.5706587455436587	2.6636615794710434	1.5344442273897034
3.131843720967023	3.700434253388945	1.8266777894192245
1.8709219967666637	3.8925948673639432	1.1670362016721476
2.744144082429405	2.328545186203436	1.0277423086505455
2.8618742536210644	2.6641234471199886	1.192117189466803
2.8844737897657264	4.28887609544159	1.9456322539607342
2.8965726646815684	3.1267089178208907	1.4120308729126245
1.6854326718531591	2.5386739378440315	0.6791518165965894
2.5278940357218374	2.075018099597329	0.8408257542748551
3.0533932644998227	2.735076208293074	1.3491133319464819
1.6568985621080308	3.804482688144992	1.0039991273160436
4.2310913505407415	3.038580370760521	2.0795016579428065
3.079310582551936	3.4494871952267845	1.6672192447156762
1.7346088202505952	4.453892680478488	1.2086484627718073
2.9785052210199083	3.1197576220187497	1.4780803525929622
4.9700592233233065	1.7490196657074906	1.3888046702882766
1.0160995612026755	3.93496444529464	0.6361436455512824
1.6908536554417957	2.775900045754608	0.731571998931766
3.648245423617421	2.9870369296226573	1.7328363672487697
4.617224249822307	1.7210410580360818	1.2482162050347203
4.1305535642709765	1.2386209656000484	0.8197198895226575
1.5432278180493322	1.7481707900651804	0.4309463820650242
4.523001951887667	2.3102537068890334	1.6474241694275513
1.462648286480296	2.2188512940783065	0.513867067955183
1.99406972977954	4.433333755183004	1.3920866170276371
4.696485777683645	1.6456774592783303	1.2293217531066318
4.475748708102742	2.5522798541969967	1.83545002626029
4.500538396447281	4.49453689135159	3.1876259935020728
1.136286067005602	2.255189304080543	0.40989664529765685
4.017492948664797	4.879737547629727	3.1035783415533027
2.2292794295553904	4.754355648835201	1.6734748109496935
1.3963282647675572	3.4242949087153933	0.7601752840691437
3.239601698717203	4.137427016604969	2.1111673524603725
1.3917248298436462	1.6835182514827416	0.3708345476574942
2.9473025363922045	4.0887800174942734	1.894981033672766
1.5857409004502938	4.709394116823026	1.2119015735042225
4.332439547621502	2.165695740527513	1.493836979966114
3.683565580235797	4.406582375445078	2.56531605958801
3.268644066361219	2.67060187380146	1.3922756333939592
2.1458120091876114	1.5680494431111334	0.5349133625145914
2.003614121434539	3.506589149198456	1.1157281217516677
3.344729457146824	1.308999262223434	0.7010995092530283
3.0517193931700164	4.784752039416764	2.341540004025816
4.413741620069222	1.701540015513867	1.1889377990896706
2.001747949014535	1.7669227046472007	0.5596791145917969
4.763560631913478	2.228256313701828	1.6846930904074024
1.7463669325897908	1.6841060294361192	0.4573104078113737
2.3517848660486904	3.6325604105469207	1.3390593155680846
3.975632766874893	1.0196239759086412	0.6539770185097037
1.7293264286327852	3.00482656088199	0.840625194342162
1.9007375476061883	2.3157645158009887	0.6988014248808053
1.263497069305969	4.141820272299691	0.837688173939898
1.172606295273516	3.766261085341161	0.7050702965686484
2.282462829771845	1.0857400203598035	0.4065550744057235
3.7311881193076326	4.291474872710208	2.576968362698177
3.2886806545196627	1.0034482228451211	0.5245427740997111
1.5303255535164184	4.465748401321157	1.077279510675699
4.418736951979467	2.739234826736164	1.8954581118511102
2.652199468511921	3.59310698962034	1.519774656664761
4.941705167502651	1.309870525644457	1.022416989683295
1.8285592797947068	4.187250944529186	1.2012600941684168
2.495171512971268	2.0447688463115057	0.8067660371111807
2.1687206056253667	1.4316756409017857	0.4888163058397218
2.827852357821276	3.283525177006933	1.5027379468041033
2.24244824828882	2.393787986151953	0.8618672464342757
4.099696801226502	1.955601475634773	1.2759028304595512
4.174257577788386	2.3738152286102574	1.6003924982808129
3.5814514079848525	4.198654947023538	2.3951088538624896
1.6717033900594855	2.165166659674101	0.5711023861758849
4.603117418936526	2.0945212153225508	1.5578366682395486
3.7787478336473193	2.597196750196628	1.5703883555249731
2.6262628717447702	1.7482162879407863	0.7231447868885036
2.5339749673033656	3.7441544630763626	1.5071233235686519
2.4122731738378738	1.2630143950109716	0.4806571541833681
1.805457779523833	3.1120822357465183	0.881883469322311
3.647916570712658	4.5182387804732285	2.6475125835540503
2.155673450005725	2.277978950585165	0.7964657902737391
1.6724299335781685	3.637828299951411	0.9547583934866899
4.614721826566737	4.992663941055554	3.687534405416605
4.568853118641004	1.0173717604843655	0.7349741576895227
1.4719508152702867	3.4710949528543606	0.8092061895776236
4.521948315848425	4.188006703796866	2.996213174730441
4.35313345476086	4.195370698226063	2.8815349139580615
4.898090226660708	2.031327518655014	1.5843004304118002
3.3227626148392746	4.650755861658594	2.439041229054566
2.528431009938197	3.2113266241176674	1.295772364182242
1.886522395066367	1.0474286888779427	0.3143318043906614
3.443886207961491	2.8148462661434115	1.5391630379477517
1.0595763255768675	1.1662512859432228	0.19488796454533502
4.059059746400486	4.893680331650104	3.1431784227353825
1.1744872608584935	2.3904201799102043	0.4502056928322616
3.956055770392625	2.6307082418389447	1.6646588641606026
2.3091685421803767	2.570218122726041	0.9353612842983067
3.8475511809651537	1.4312164127052742	0.8772856505168738
1.276684648483219	1.4804385046894764	0.30307155281457915
1.0865098120305627	2.589962897692464	0.440388523603776
1.9171011231382096	3.1830800450911743	0.9764861967721689
2.7043863369221413	2.8076637963831788	1.2004571198228058
3.693252951627069	4.700638688366917	2.778798727309101
1.4443903344983342	2.4482507345456934	0.5585127493270853
2.3892872345706047	4.484974478746377	1.6747051906812775
2.3802389852755423	2.43234447467952	0.906440491760444
3.532833787792903	4.307066019154114	2.4228897113935495
2.0537913235133263	4.9863926636307045	1.6341405980507493
3.9527388911581527	3.7791693818663767	2.3559678124507837
2.7184177447624984	4.137219838885923	1.8013971889270428
2.352520503450549	2.0248363455715617	0.7455331645756542
4.121477038914715	4.042882831498674	2.6501905167855564
2.7133208014491337	4.644929900119246	1.9815678990052101
1.8531622907934608	4.937987708787811	1.4469163883631648
1.3213998044403428	1.6322785634637271	0.34344282517171915
2.3550625313829205	2.43297789722065	0.9040820400657532
2.029196183460611	3.59059400725396	1.1551467143651573
1.8120118489555448	4.618258448773622	1.3452649589970234
3.8161080931103433	2.1213780493800867	1.2809913760401639
4.848313431829704	1.1352503858457452	0.8833173513094358
3.0784891469720423	1.9766603168154304	0.9575371309041693
