alpha	n	d	target
3.011837808858921	2.82205014348692	4.625509370963671	1.4866567742579389
2.141470776651153	1.0430352409179435	4.491312874444151	2.834745191228437
2.47634112565952	1.5361891792617954	4.889579311993806	2.0404043349449767
2.678317193818861	2.875271373767552	1.002712165036066	5.821690930529996
2.442570492160493	3.2652594719203187	1.4176423597627097	3.269702247992978
3.129640381275624	3.424753259483378	3.113364055844239	1.8464803913591137
4.4485082524981685	2.6198174048950027	2.567643283732892	4.2233839408448
2.0710138920306647	1.7272820799187567	4.972415523965236	1.517571296984339
4.315926706775128	1.284175234229969	2.380086382649365	8.902376551518941
1.1953884326457218	4.680933917686148	1.288994643591753	1.2411944935617167
4.754772449184593	4.166967169448661	1.7744785994217265	3.998288060626334
4.742637865992514	2.054961246263592	4.797486123155738	3.0137772027822973
4.083044617845653	2.479003929049	2.9205804369995074	3.5807479160635496
1.5340619473596413	2.2393170516678262	4.260269512158547	1.0240615686293084
2.7398774405149897	1.4408131189458295	1.8951097164712083	6.307389775721949
2.0976945130598645	2.338601793025725	2.434242886412056	2.335587943277632
4.244997712057463	3.491783195736329	1.0343201209173514	7.327858907198851
1.3657644721830111	4.852440905503104	1.6884871908633636	1.0409206167308243
2.5311797110989604	2.153430107392058	2.802366424588848	2.5932370963031706
3.586040550209834	2.384167139530079	3.4736503968441053	2.7508228699997
3.767631093682002	2.1575834253702024	3.1347010864060403	3.479972514696654
4.397230562615663	2.394220173291691	2.1736965021928407	5.2382973177169365
4.10807228758039	4.850554852737885	4.593030704721534	1.164392831709954
2.581190872346476	1.7859844114378634	2.635535828152708	3.4917947557926152
3.790967112680887	2.2404165060220427	1.6216996281210716	6.531542291406219
2.641879143412394	4.165965811425386	2.07230124734976	1.8887026295404596
3.006887251230004	3.9016657898036686	3.1718286315604485	1.521697224593155
1.7899176840733686	4.483263249964764	1.7336814053298508	1.4503954124673548
2.532879865473872	3.670041599675901	3.921347310181507	1.1124135256920762
1.111600894231723	1.88311545847276	4.324248487383624	0.8643736728518466
2.56591622860802	4.765976998948023	3.177831288489395	1.0652933333001815
4.479648692024429	1.3833134873885573	1.7617989241168082	11.519191813006687
4.188642854024412	2.336106650380781	1.6939694161650234	6.6961104674645195
3.406672116336132	3.507611782315552	1.994192957524349	3.019582089380754
2.256592495162234	1.558998879642596	4.512568567351579	1.995884618876009
3.5508620220908145	4.772762393891738	3.0938432378066687	1.4999471299914773
1.3076543019366	1.1538365463043392	1.757263084606174	4.034304478081509
4.635060268941746	1.1917729107943522	4.40438553476706	5.47152787115935
2.3414800539819014	1.936873901017328	4.40233391715034	1.7421583329163253
1.022936444006207	3.9880414089708434	4.179065397797364	0.38097224240396865
4.06930559033388	4.366224547562927	2.508083813632738	2.272044226047608
1.4954377264769336	3.866137952213724	1.9400928989214	1.2650621596860736
2.9838490113134406	4.5203024394949045	4.336594321441199	0.9613325353934178
1.8400018698452103	1.7874046902272218	4.513412893192855	1.4322100472787387
3.1504889865359056	1.294440416836185	1.288849940812801	11.920725345848604
3.4251205600232675	4.791767512068944	4.418937353948747	1.017451433325505
1.552008729742088	1.1557187515265324	2.9488798742495783	2.894603830678684
3.329440204277904	2.70705843950482	2.706861075562585	2.832941307263396
1.5430644855054347	3.877631117931836	1.9976689730084207	1.2733412213213082
3.607330278413285	4.296030657558484	1.1768571611332417	4.525544155837057
1.352834385638189	3.155725520898614	1.6826679895703545	1.5910540662488153
2.044102660220338	3.960653214471329	3.8746036289869226	0.8305182104140991
1.024891383256021	1.5258227746126023	1.1843378431366998	3.568729020895139
1.2810363699932965	4.660755825734646	2.945712672139116	0.5796782102430157
4.347826383574281	4.3086002725473165	4.52786188087188	1.397428050787926
2.7647064138385558	1.324796830424706	4.8131092924906005	2.76096101525085
4.7710129399162	3.1362901109563417	2.4984834164635457	3.8325656004635063
1.936570337513076	1.2932639592233386	2.9025840598940142	3.3093499202378465
2.1570121305425323	4.414190570534018	2.8144787321805893	1.0824970251251071
4.931712169083671	3.922063639880637	2.270023853372792	3.4961712210150373
4.020058768196488	1.5690585858026287	2.647999986440458	6.046956366082428
3.855065193354021	1.0314138931522685	4.1742944554506085	5.614297254766849
4.355395628214307	2.4682912192077726	2.95482505882541	3.770914278866048
4.149749325794964	2.0685058211978826	2.563365832506604	4.8813099446170405
1.8981337574039536	1.4775798892771994	3.6334932858477567	2.202272592304087
2.721597892921393	2.175017260121038	2.6707927343388262	2.9300356692355685
4.160130122148161	1.1148445800652067	3.1898542954326867	7.310696337894862
4.882816008955253	3.3191917392504933	4.7943960268996815	1.9084300589396745
3.843601597688948	1.8760613793809096	2.0516216825476983	6.365067755069173
1.800044138325914	1.9560248273840228	1.403833755655996	4.106307465804471
4.815271514417359	1.5075051296485638	1.0316724298855764	19.615092910666117
2.8842275842068394	1.9156329627657065	4.402558323618652	2.1650774840146894
3.055248023428576	1.8485735792871008	4.287243098834972	2.4470336582072685
3.6260754323408895	1.5870713613203231	3.530641657638677	4.011676571963892
3.0094734373007657	3.690908811427981	3.5764893908848627	1.4274459104115138
1.6901768074848182	2.3750509674497584	1.50438350301514	2.9926311523184066
1.9884370495075585	4.285914060642401	1.7344346155897	1.6703582207882375
1.440988892135545	1.2928317276309134	3.4221624302932514	2.076883086166013
1.0224936652678058	2.096007133342912	3.671530720438484	0.8245815418388188
4.941515764057544	2.788590957278713	1.8522096518210347	6.060573948767448
1.3899829362037543	1.7457328804481795	1.2521159826854302	3.9776236602530504
4.478731666588891	3.194952061159526	1.3297298786891605	6.693391602528829
3.4387813198653427	1.0086857609965536	1.411434920585962	15.217273930205991
1.7691584175892925	2.8717907270867222	2.47527157137816	1.550542228493915
4.951965800026962	4.602311535682379	1.882665247020633	3.6203845853575665
1.9723171571502087	4.653757919121046	2.4112465747108387	1.0852743175540338
2.6681562365611584	1.0637887979779812	3.906181082365007	4.0204058139980345
4.169952861392646	3.852245378328349	3.380779098393629	2.0026097366774946
1.988890351667128	2.948799391038712	1.6601830956957282	2.5636729012656154
4.614715738061227	2.6002330181508366	4.4371354219692645	2.4455586502481563
1.4677775726044997	2.7870749222879905	2.570010293864416	1.2905306657311015
1.5550477655917825	4.80908811396128	2.787531971391345	0.7315713442225706
2.199991519747777	4.887294699989607	3.4899428289867345	0.8039902787012214
3.349584375367922	1.8635197977555973	3.300287658450315	3.4116404117362227
4.626540933924312	1.0439317283818317	4.157416482767418	6.7002820964370375
3.607419307797145	3.633362265171004	4.997641547972701	1.2600643779959633
1.9615724166822937	2.626312153318084	2.073430748811187	2.2143329396294082
4.828899358431724	2.9974468479918066	1.7170996606306257	5.891586450133977
2.940856859805108	4.493079528465291	2.5101143632727445	1.6462459221823489
4.341165303015513	2.398192161827156	1.8951091132243687	6.039154814479944
1.3733132944733792	4.321802785942252	3.7413737399358	0.5324798399645618
4.136274497028072	2.648968418105848	3.9771274979945272	2.4810042664007828
3.995012746454008	3.468998684880044	2.339949825017686	3.0900658761776576
3.846204161562576	1.6769618766556906	2.389660625348069	6.098445899462934
3.7938830943197166	1.0793374006268666	4.332543978020353	5.0550023547674865
1.4363036328558003	3.0322260883148573	4.865295585998625	0.6076690505632073
3.401425755401257	2.3169242436595066	2.547677148773213	3.637345262440851
2.763457044200167	2.604346043692751	1.6237172213141982	4.13258123575825
4.36190754864821	3.176677842549433	4.723989148471068	1.8354826279199221
1.2137222651233208	3.3626844652214025	1.2075764581339852	1.8700178844945503
1.1338220796723892	2.6837505325603783	4.289390372970819	0.6163152661035721
3.3634027224997274	2.7266113397451006	2.737228897449311	2.83120801281478
3.1343320227393083	3.0637454042241283	4.816968232876572	1.3197357109365926
2.3814380031873155	4.973312939189368	2.083306629406432	1.432383416710042
2.5946214611655884	1.6045029813815663	1.8189441348561592	5.667544220910551
4.245389981778512	4.2537511850952745	4.594445277009559	1.362601630374774
1.0773183452102215	4.799839177130008	1.2577680990940547	1.1153587287372952
1.2733501885642875	1.4405024660706318	2.8382091716315343	1.9455651184939204
2.627960091900032	4.996955777317068	2.3311648872418043	1.4216131585559166
1.6513075757316873	3.7162819191506378	2.218891104098217	1.2847625573835757
3.239452516552105	2.3794700344292203	4.639017202562819	1.8651443951850684
2.8609436923402574	4.783669913071739	3.848740913316629	0.9635700851833264
2.2305334680110067	4.568633182108007	3.1253234516443604	0.9941335659904282
3.1527985357506947	3.1245964490449163	1.753260124111946	3.5859018752527363
1.6214438418677894	2.4407679773063804	4.629093630785782	0.8958525817028817
1.8439115012074287	4.662471758192856	4.286108477788494	0.5770454991286752
4.940806967352212	4.353921301215738	4.738312288778264	1.4871079248191281
1.2409770763386367	1.3513024342636344	4.576244351932327	1.2771164559539114
1.3363610058410125	3.157895814206364	2.5057551919114025	1.0549742272931506
1.4486708043028158	3.018668132805926	2.5707237939917	1.1483368367787978
1.857472655628201	1.4905855166478084	1.5806173156479866	4.911603573157057
3.0802139109545807	4.136642527418148	1.7345431190630525	2.702617851067478
4.898076335763776	4.1043942393835176	2.3297710105559517	3.163060287806153
2.1013797576588544	1.7648807735924024	2.458158277731901	3.0516114490331425
1.9871108475415984	3.932102320171528	1.8292613258710448	1.7203870278582596
3.7413138543455706	4.085234493417202	4.577664629736863	1.2710527352369179
2.715983206907993	4.996822806124431	2.936037965237841	1.168487035224845
1.0486661060366211	4.397103427596076	4.724777573021896	0.31740776736143106
3.0265495857979463	1.1455925901460384	3.1844438508587167	5.131965895575092
4.52031761879433	1.7080757835459912	1.0358921772777745	15.844909469503937
2.2851072792852194	1.5784317181984109	4.791965541842792	1.8872430396478297
2.432552660579294	3.2794981628917137	3.1337292281560574	1.483810635161582
3.398989501282247	4.245351475214704	1.9905173881764555	2.565896652909861
4.673070384880756	2.092274437575354	1.6120246959935547	8.731252985416926
1.7379782962618615	4.8762927693843565	3.682931113889525	0.6057225123139207
2.0767738657949386	3.9684464942156175	3.337565533474196	0.9997192651490093
2.093198244761377	4.037204523271214	4.8406247608818935	0.672382106415066
2.38460716068811	3.495825591362302	2.3689908000544406	1.8170481647106633
2.5827639172249364	1.1383924927262932	2.3774962560265114	6.089035009257489
4.155986295099797	2.6387595327100266	3.423889922494527	2.910953768512518
1.924678756126907	3.0895283371525584	3.560512105280284	1.1042075006869736
2.470000683662767	3.1475463922102147	2.9575618245983195	1.6768258018926725
2.4021487175493093	1.6529732487638773	4.4432800199760445	2.0536512045386943
2.708297680599053	1.278028445605727	2.19255708149422	6.075267817746152
4.8808400717502485	2.1981752230327243	3.0912933808932204	4.441558154255056
3.0890458509220915	4.267559151610813	4.028257080094812	1.1210325838056507
4.475004691953296	2.351456028806008	1.0783956736038052	11.082747913854993
3.548209946929378	2.378908254254295	2.0078951517795955	4.688983353128827
4.118886252208472	2.37689921744094	4.1733633117471935	2.5976059426712568
1.7173463382065393	2.423868343932495	1.3723407862618011	3.3214035881496513
4.69807973496716	3.210867108913169	3.717920262443688	2.4921749876228043
4.68318017488051	1.57860636652581	1.2206407847328569	15.308428602770542
4.564478945163727	4.169670229311732	4.076617023926752	1.6628296104036537
1.3258678055570337	3.0391344481171587	2.4745141162598467	1.107109263202254
4.593192736137135	4.1481866258933175	1.9688750314062191	3.551660582398242
1.4440700906594022	2.535456773574213	1.1668482652107777	3.0640214703951822
2.476913708902237	4.31856614693016	1.538343640571461	2.3394720283190997
4.900777096356845	3.5488837329167007	4.978938586562892	1.739932207998372
3.0466334579706875	1.8909325652684887	1.992548544422508	5.044882725746068
1.9909112699158893	1.5825388250690842	3.8645566697484655	2.0198256276573847
1.812017693214358	2.473531390547638	2.333428699832366	2.015648828125735
1.8916538823123084	3.5410312347356223	1.0343170585631287	3.2126315088065795
2.8016417567481224	4.082657534024511	1.9322912383132749	2.2209663137023887
4.347957225616197	3.595323514211536	2.6870814532819374	2.834955970194417
3.678924239547933	4.4927651160926985	3.13143083777403	1.6092455351406783
2.2326603653398283	2.32680552100726	3.050627831293344	2.0070017421319477
2.858569559253312	3.7087566632785394	4.91472062093098	0.996900478479662
2.268444846111074	1.7540258318268815	3.2556225473866305	2.45843791941301
3.919191155066092	1.316237675292821	1.3609010879713686	13.702810074809198
4.3930742249652734	2.5753356395609144	4.23556449991551	2.554680443490026
4.954270488152639	2.604792356291275	4.886321537977548	2.4451535014235715
4.406529847587458	4.281973091626029	3.29612996597594	1.9812903538515612
2.2645348507790093	2.246940270981482	2.9955620821463937	2.146207908759318
2.127585192246296	2.4388690992633952	1.3151650883164931	4.133152467452202
3.793000999678316	2.951093277394278	4.489429977765756	1.8072299929475317
2.69773722919037	1.3926879366621154	2.6592558656978813	4.521741360652117
4.384607792344209	4.616370719274404	4.333758822801186	1.37063841385126
4.515315612346127	3.136684393769915	3.3181852661393414	2.7277008412643156
1.1902202185358073	3.942132286226872	3.4185547604565016	0.5557362735294128
2.7425940088041783	4.479046478696877	1.2722410218374771	2.998342838755515
3.1159796683905854	3.3741370719189017	3.0348957839406348	1.923312662756978
2.6019359605136274	1.763765709393097	3.925812214047648	2.326387019810423
3.3179015698367387	3.6268389331751063	4.239626187761086	1.343828065523506
4.531664802927015	2.411286998880819	3.42759334800647	3.482022547883113
2.5422098871978585	1.005859223437097	4.929827684878078	3.1955043199194613
4.952537041575411	2.7360112013512845	2.9543565493395048	3.86015617970006
3.5342802429774296	1.6642653840246209	4.265697978535501	3.179143281002833
1.4020453276091511	4.04639710458979	3.9994436500852975	0.5442456917753823
3.075759922622762	2.1407838667734715	2.6458568392022714	3.4577242501690746
4.859111637091496	3.118423127693656	2.751016932955892	3.5106369097096213
2.6809242780972053	4.447885714752873	1.983634830069705	1.8979270762848686
3.8376981219652415	1.9447446535251216	1.2755028800105102	9.742389355207417
4.251318143855585	4.830432169927969	4.100583832089764	1.3346545897647903
2.6716765924061896	4.396179695036667	2.057693491758524	1.8471089576462496
3.1381422047343555	1.9392256977863789	1.2765915715809897	7.97625918023078
3.3922314307561763	2.9400712105121047	4.042600224504492	1.7962800146158153
3.8901632890905766	4.7754196968840406	3.62135559830856	1.4089719884464735
4.759928546417458	1.816833369925284	2.138445087896426	7.556797321807156
2.818250910876809	4.0148894157978905	1.506180165517002	2.9093182800923736
4.024365541005178	3.876293774318316	4.088975708373485	1.5729481752059538
2.2847503455810307	4.291168386232332	3.2449568940854348	1.0301636526663334
1.2129147053075844	2.7951604966600607	1.5524371111014572	1.7555484446256182
3.498678864529224	2.284202970802008	4.429372450085187	2.169982836524869
1.9845762509014568	1.2061510043251369	4.330335101330459	2.36487529900789
4.169335856214731	2.5595075350508165	4.299850722016356	2.340498822778512
3.888089396913207	2.637860467871525	1.217826899237913	7.713298696456265
1.8056281198858768	4.292003435160165	2.0177378624642697	1.3102907937822073
3.8408147134558295	1.22774933276674	4.64459575450563	4.218755981291676
1.7586848405772346	1.438922305409842	3.0257528753376404	2.536324656283184
3.6708011287501567	4.082436286693629	4.114139605635882	1.3548082308493246
3.4513390864969065	4.163430656806447	4.736709011644772	1.1137786065152648
4.304762520870195	2.8751430814167462	3.9838702183022576	2.344491526539294
3.8338524644885927	3.854187715013624	4.6197853800476505	1.3513562617531265
4.780440656679255	2.1411756197860368	2.456467293293288	5.7383806225096805
3.327776613199739	4.244859500387507	2.8857513812081037	1.7191598060856301
2.7703181376300434	4.015325966830327	3.84641445519957	1.1267559869290673
2.98346058668838	3.685702883883328	3.5000665014110104	1.4381472502053174
2.0772046873156724	2.1390395041360413	4.060624682316629	1.5116081188625379
4.005699728374829	4.130022033109071	2.658544347758553	2.311734833144307
4.311341650597536	1.4502707993395505	4.723880526409354	4.000440375997269
4.058147556012482	3.2001759313684723	4.500389399218827	1.7800607296314384
3.738115887097708	2.749068405995351	1.105505100828641	7.890271025048116
1.448828383685178	4.905287363717203	3.03677163813647	0.6120206978099033
2.200689778745596	3.1231684806128963	1.2278565666261565	3.612951921357467
4.896351228128512	2.8362131437809914	3.5304492921799784	3.110215699604702
3.994245707369161	2.425641721265529	1.4903258774624355	7.054193342548589
1.3713228194282974	1.0750556232237978	1.0717732958413215	7.581843012291905
4.959720358490093	4.669467044069113	1.9811178585168825	3.3659745917082535
4.7819682128829415	2.1027793145951548	4.814731705926571	2.9903602391199025
4.985542926504522	1.1683229568786255	2.6878392746132405	10.081318453058035
4.121595486258944	4.218287979983793	1.0549527723383785	5.822953067045887
1.5555386506909734	2.9684733173054507	3.586282937325324	0.9102965297894089
3.274137170739748	1.460459987516507	4.452126669702763	3.1321403110426473
3.059710189425324	4.428249943770205	2.327822873299707	1.8720248557610035
2.20569423833703	3.2653440781630283	1.9781271826528384	2.1643740593140817
2.413671955191927	2.198408672285195	3.26929485965445	2.1003964788289813
2.5050822029993918	4.6150971059568215	3.83827531853696	0.8817563053982663
1.166936764368812	4.312658280803312	1.07129859500049	1.5787993931346869
3.2701826776714675	4.854364687019716	2.9001266923426123	1.4616825595030911
4.971826191949098	1.4420287933353468	4.534954248523501	4.814159495601978
2.353121250625256	2.526613388232211	3.4181742068115737	1.7183331375160436
2.6008033994769875	1.9079183562992168	3.847528837957996	2.226252362200669
1.498720475711624	4.413695497303371	2.4813130742858185	0.8717885632248223
3.304498791970173	4.579198869557041	4.510139691413485	1.032700633227709
1.5603588510256352	2.7035859067203845	3.725082377304581	0.9735979795661112
1.7129133268785357	2.190773195959608	2.1802582690547294	2.2894711607257006
3.755932878093615	1.0517013219196172	1.3817800532195663	16.127662023464417
3.9235536392954935	2.0868419167500383	3.4250951113775745	3.4884590606969454
4.400065061524302	3.2522115657347923	2.868271520403016	2.939361576803103
3.3303263703834736	4.322435159246252	4.877949642110392	0.9889184577206264
1.5628572066575377	3.6626208866987353	2.2154191645163905	1.2096953187019432
4.885130208412597	1.5869066783699322	2.9638729494453098	6.400496481496507
2.5228431260678024	2.8763625625309146	1.5172826544645557	3.565921630517554
1.6545710307027712	4.649813458475425	4.761456841270951	0.4655641337945339
4.847626824276034	4.173239622849732	4.6420656091617465	1.5930741304802924
3.6545950781320458	3.3991832708457843	1.369224466752618	4.921855734555902
4.468072934087051	3.863397525420933	1.9298254372454977	3.799878180721637
4.114911102857014	3.8456348956069024	3.1532483177369457	2.097060109044454
1.0066686663626128	1.2755362040470533	4.9816282304755655	0.9989930192311964
3.0847414214620352	4.516356963230932	2.1994776974494377	1.9597354302790633
4.91750188437681	1.7459047280795963	1.0299198578692192	17.018118766648826
1.2989864311582298	1.222630021209607	4.155201482094413	1.636473953518319
3.220531216843596	2.484117683397886	1.307158319540615	6.1533936251238295
4.709889884122328	2.1394752550910847	2.5002229512761738	5.518850572277755
2.167053180595868	2.1709141836247063	3.134115999282844	2.050338728497545
1.4292395588039648	1.255008773191283	3.970159102268621	1.785164727903496
4.098042651328631	2.903131399747972	4.264408171119862	2.0669228140463156
2.6645977961114893	1.219402207276114	4.801177198757944	2.8641227665963287
3.942848035784946	1.451818079778941	4.05397322492597	4.1532939006236935
4.411069559516532	2.65659290372362	2.1433815582312548	4.8925736026390405
1.200636679948856	2.895753293609216	2.141523715799904	1.1948236802453998
4.504878081870894	2.313789293332248	1.989476657068049	6.148999329188469
3.455352439045277	2.558842206398716	3.610296360985087	2.384092807162255
1.6063540294651353	4.283190114964333	3.4882771732830373	0.6798544123102246
1.9188393996631965	3.442108251131581	2.8573736864074	1.2253180822535816
1.4011190369031286	4.229247558294883	1.306518708287992	1.5880966668003844
1.411559540424946	2.06487918351266	3.2500349409429594	1.3204674845235829
1.1226406756864151	4.9739485912128325	2.9771105542864773	0.4749796500968745
3.762995529926377	1.3451408779407674	4.878800941564848	3.617074237507335
1.760336838833985	4.248617361982983	3.1054480814053687	0.8437136918508673
2.3664196414528225	4.962281442151781	2.259784748989268	1.3278410100413596
2.9383722634955665	3.240205883267161	3.276261125368605	1.7513341207684092
4.065765705247598	4.417026528810448	3.4380130902792168	1.6908720811983085
2.060967868034736	2.5694994337658605	1.2693315965420124	3.9208626563092723
4.808764516124203	2.254392504776348	4.432563915203605	2.9530175830597023
4.468498388606988	4.296315101706302	4.973272253778061	1.3162888795959167
