q	C	target
1.3181292830295437	3.1161258900042315	0.4194241261589285
3.639466624898284	3.9633268816166014	0.9259675331869724
1.217613720186136	2.1681499839791307	0.5698732645840178
3.9601792742409847	4.941512946047551	0.8016640005737855
3.5756397450324173	3.9224515993080353	0.9130912407378536
1.117708930816253	1.6079050147543956	0.6873690621676006
4.045657085251573	2.7968897828056645	1.4515191945930341
4.7002160963292425	1.0921757409009167	4.2893892730932075
2.7797033183335675	4.294105414126486	0.6371330014885229
1.9052498255198784	1.6049602650517611	1.195019650968259
4.953754863281119	3.9366183160772414	1.260672437227324
2.758654943666448	2.212855951028861	1.2561334900952263
3.328464949300056	1.7715724516174336	1.895453454042163
1.5505059871127758	2.00947171269021	0.7588556407759467
3.1807374983557866	1.7304556012275087	1.8223623022219453
4.4193684984492005	4.916137641028182	0.8855454665145398
1.4844774260594833	3.2149843689545463	0.46590801625758826
3.4805737941630968	4.351216871488736	0.7832171165749255
4.3619807827013055	2.0985194622151	2.1133731441694295
1.3682150585620612	3.992433949824558	0.34098691307504675
3.752642053784165	2.85745076743787	1.3020607690222152
1.5471231914972416	3.73762188132242	0.410672132681906
4.234516967453467	4.6649563436422765	0.8945372783035225
3.922996489790752	4.204728823350624	0.9215038183848369
1.1535275025993266	3.0441026451960185	0.37441201713231675
3.2177638397237938	1.4419934497916542	2.2424670759983973
1.6872936024482672	3.473773523002551	0.4846014887270438
2.8535180106111504	2.2268382786097063	1.295381834027721
1.0933206042915329	2.781886855873897	0.4031262743798504
2.8433033031557	3.5318269025101072	0.8051312123783768
4.126494654356293	4.596274898672709	0.9054954097320492
2.2322464709568552	4.4456095641590325	0.5044346005732198
2.1643592631381425	1.6467772345840197	1.3164568603234288
4.89683038113139	3.056832866842254	1.574635136574357
4.393368988913154	3.0182743994433205	1.461825980695003
2.021261428871311	2.08476884079848	0.9639494004250985
4.903720078478084	2.7749036549792083	1.7787407293983342
3.2303230917973496	4.958299530012657	0.644088253718209
3.7137122769915294	1.863112323210624	1.965810239186972
4.269774053855809	1.2958098967227931	3.264329409300089
1.5221344148449218	4.976764697315373	0.307410952571834
1.0464995809328732	2.6853866199375696	0.3869625369517004
3.5471847503357927	3.409114816527517	1.0450449975490164
1.4056601898598833	1.3231046255744086	1.0535220521815771
3.2501726092031022	1.7830323963653552	1.813999357512792
1.415370797125887	3.2769741659449365	0.4325734706334408
3.361137850207035	3.4322495277192884	0.9645244687514024
2.824846772669219	3.2091146637349364	0.8821527189908371
3.9126833029711294	1.1012690941212906	3.5854988746338083
2.697360011278435	4.737973389292625	0.5730936417782162
3.0467502721837603	4.552106446081298	0.6670056653757633
3.507098205110065	4.682804323024727	0.7402152575714176
2.2013738410078654	4.240496180572796	0.5166307585550683
1.8763353875990427	2.6210625230155675	0.7181518323082269
3.8438395741352784	1.4745861217755172	2.5543641724531176
3.934537529844484	3.1397649711379687	1.2654400676731707
2.451090544554688	1.2317118873583506	1.9747696790558882
2.6625630032359617	1.0158996798166045	2.647322797577347
3.459100460669561	1.1596813929299672	2.9849134116851213
1.3059426386863966	3.441639828040609	0.3857975453051768
3.642252724077157	1.4218497379231527	2.5664821885139744
2.174438056752644	1.990493066320716	1.0934845136784912
4.938631000648852	1.3553754595502956	3.6391069586326243
4.661705179547436	2.1219770353172263	2.1897751676485013
4.182311032330433	2.724840343113745	1.5294373171639357
1.0145533372406006	3.737909801433401	0.2728513791961445
2.745024809690036	1.6650698850778816	1.6522166639186617
4.01769201696571	4.994806337117113	0.8045888189265705
1.0136909687494242	4.909339471061244	0.2092339112978464
1.521060583757098	2.254404542771164	0.6723217527215036
3.3633730177714374	2.254824619778275	1.4936385122293743
2.1795824570187285	3.9923188819862463	0.5503126356223604
2.2850704043718326	1.421943657456112	1.5980324516699327
3.794369558184851	4.100046996125982	0.9345488979278043
4.4774110788853605	3.815289482885064	1.174380203102245
3.874383426999922	4.975066042019686	0.7610458322147157
1.5688535309267078	2.650480437779801	0.5936354286792771
4.432332396550532	1.6589025417100591	2.6668373818976954
2.057460692591077	1.8503725127161008	1.1256223478083798
3.448095063067248	3.9693320882737497	0.8754508057026761
4.768670920231914	4.027419944935383	1.1676066059030203
2.99832877178612	2.1318613849829298	1.4161242601189332
1.0817204653474608	2.065348478608	0.5155499360037755
4.941546022144685	4.989182748516226	1.0044190878890986
4.415622178417982	2.517504531612151	1.730255371146479
1.895643174514798	2.558750333283504	0.7349313275148164
2.586949227721332	4.9495113851259225	0.5230385914754545
2.641836514653129	1.0306792294138916	2.5502607017858834
4.815070829701876	3.1319892932363684	1.5291505092104005
4.270403801679371	2.178546536666365	1.95267406640852
3.733207017303224	4.766538770774348	0.7881247479700696
3.1029314947465947	4.533514148279433	0.6828665517695652
3.1835271205667537	1.0946039713458386	2.924884564233751
2.7655761072707747	1.5829485918840365	1.7467610134536942
4.229667298149439	3.4577891547216613	1.232136501737711
4.847280600608544	2.8978330317433816	1.6734953663622087
3.198478636934593	2.1885573816955777	1.4676934737295093
3.4733865305134715	4.668275774767925	0.7398300060616222
2.917459631636121	4.2360579986207565	0.6895506181587816
4.614192276902031	3.617871406791049	1.2562938586465777
4.662377062879995	2.94594271515867	1.5664266871894317
3.049220358543512	2.282852043283996	1.3379119711211438
2.5895426142714046	2.7679735966356644	0.924317883106161
1.885112047961778	3.748196444560522	0.5021159569583702
2.482676490418985	4.440657089514575	0.5639069448751485
4.365322857160416	4.199714645530879	1.0531183097708583
3.0052792530700176	2.089794579908822	1.4265903072539707
3.0983933487664834	4.7762098526133325	0.6369415917918225
4.109534103765061	3.674022545864438	1.1294750035961743
1.1131891397250389	3.964637993580213	0.28261730974502863
3.9512080454004015	3.285731521380168	1.1894198090947536
4.634899803266729	3.5497863303552486	1.3017391296367007
2.613373847349692	4.547000347916839	0.5779147235425279
4.4081812739907305	3.746615473180261	1.1676153287394495
3.687062758692333	2.4100323131111128	1.5510790613621217
1.5352101125143824	2.339318529347254	0.6597588605572268
2.9397273690691583	1.055280140732409	2.7048699164764427
4.662762661983964	4.768985242157122	0.9785131460150981
1.9100935439842952	1.2585175545540292	1.5238092278356632
3.748679544636488	1.7912150485574625	2.0869200306583324
4.799431207939122	4.525265385253489	1.068951852019211
1.640151402548785	3.00519116017536	0.5405113198505499
3.28913903477696	2.656836010002065	1.2408764687227631
2.0059647177723794	3.98682919852236	0.5032230464951729
1.807246245047356	3.9161624232406433	0.4616485470644806
1.1244755582002424	3.0940333878592354	0.3584528861458809
4.013938814118848	2.1865737677095503	1.845487281111699
1.7025498201785898	3.1887819546762	0.5326772539337339
1.7387097451390083	2.894393385568128	0.5956138876000523
3.2059854595995496	2.3521169065265166	1.4031771773487929
1.246510829515647	1.2115592044154155	1.0430822452357018
1.5613716065865266	4.414849002376453	0.35343531846940074
3.3074335012262503	3.870482645018252	0.8577057495777818
4.750787825050521	1.2577624609611069	3.789191940966508
1.2009781784076838	1.3406819172298323	0.8851379460013852
1.9672224257034263	2.3522112507258672	0.8409415468459875
1.4760605138306038	4.664467826711569	0.31822881050868723
4.709858716403383	3.1703493078427227	1.470418839637455
4.001656979013282	3.44515294680029	1.1799482407212858
2.2978219986177253	1.520257731634956	1.518296732559255
2.7423700327405536	3.7426956487226586	0.736510968760989
4.657534779392731	3.5149892211556137	1.3148856796580364
4.321285205387618	1.000831737621806	4.362660596694436
3.192082682583566	3.3996053958254246	0.9414637047519903
2.5629675609444256	3.3826242328645417	0.7620912233013024
1.539429437363157	1.3113121706822972	1.1798198793896375
1.0947594797180544	3.4610469801006225	0.315552060909139
3.0472344235060804	4.231995481667369	0.7196694560134833
3.5610712617872835	1.7334188821174834	2.0669560492794465
4.028103951933339	4.256679756154767	0.9355477868020572
2.1940101827807807	1.9966206808135365	1.0852066557730604
4.856361089865265	2.096411164855549	2.3322756240234868
3.3670799565483125	3.1947228947925	1.0614799615857866
2.6334337300526123	4.909143810972616	0.5349704503398981
4.64520730562916	1.5583498732022072	3.008495257432184
3.0561261293814903	1.331614721084415	2.2813569135718685
1.2262052541296913	4.359463706100792	0.2740939273258761
2.8612943767415158	3.697740929048254	0.7809050305041705
3.959118791371597	2.907891811385287	1.3646044669428121
3.944153714754624	1.1293819454683756	3.541890073879715
2.8257992842166035	2.9003970372222545	0.9895889754051418
3.7826845982868034	2.5179258703644787	1.4815345763873824
3.2320040495593023	4.761996162218546	0.6755464886965398
4.620953861616722	1.2342499796755282	3.7801867632011743
2.521320113725148	3.7377586950305632	0.6779035658368345
1.1048834577514666	2.8644513674495147	0.3925692423226733
1.9330668013970165	3.768638116279927	0.516437088490867
4.3678713337900765	2.19599322653999	1.9983759756944646
2.2071569282454395	3.9679209691301662	0.5647334760984588
1.7325622905223717	3.1174174277377884	0.5612231224527036
4.1139187666237005	4.5655660730146295	0.8996401053835029
4.973866960711237	1.1276552704467702	4.354688945876435
2.4404379085470933	3.454653914400565	0.7049887447497825
3.911236187079417	1.2139515358178814	3.2005345285767532
1.2032398527086143	2.922150938664873	0.41062995770928984
4.15121218983571	3.094336224659669	1.354603352383355
3.3947442326900137	2.5339023323343364	1.3207038430247797
4.629154792723401	4.597300669204944	1.0353083801257181
2.128587866318321	1.961649503482298	1.0864909450534679
2.3381884327565827	2.40096369859539	0.9772601233153151
3.0006431593111675	3.247155408657828	0.9169351373010057
3.699487513256353	1.3578378508955995	2.743297253752661
2.6375203641651868	2.313961633776394	1.1404785642652742
1.669968701173676	3.8627745856142166	0.4319696534094867
3.1865433197351005	2.1742430670423025	1.4650113490520629
3.167588772536878	4.632213125113402	0.6877977071697363
3.349498164513592	1.6845451264932887	1.9892506365170746
4.196444754565533	3.47975428756384	1.2035672296938573
3.3321759191561564	3.303119469150813	1.004319168933209
1.5093259243737354	1.2080149365773782	1.232765330220586
4.833508216703217	4.864559263794204	0.9817088237651056
3.204899586186173	2.318558748775579	1.3829764443701842
1.9950820762418	1.8177523752715208	1.0902660483457207
2.4495057186891875	1.8480872137685065	1.323293506782261
3.901342659449239	1.992970735216728	1.941727748524147
3.139526494370499	1.589806157535719	1.9842500679689805
3.0483656390967613	3.319787926210908	0.917376624758507
2.2246487911438133	3.6078613427811694	0.6155546612111316
4.855951933252408	4.241938633876705	1.158853882948164
1.4665830629708665	1.9905620166306333	0.7390040976591149
1.889193220279352	4.347157876304974	0.42406676151620104
3.328552767125299	4.117431427142813	0.8134640057423874
4.685998667305139	3.2336787668026514	1.473552092261844
2.6233846841109907	1.0792765158908115	2.4366408133212736
1.6991296872835262	4.455339605203728	0.37893784530949237
1.7296152562720644	4.069415909844492	0.42029115908428494
3.68646707223364	2.0193119304858884	1.82550768385021
1.3240505544631676	1.1501382026568507	1.1662536534678893
2.2671769300440863	1.1699877231592288	1.918699873544396
3.167508546076575	1.5750755670631902	2.029798866430147
3.1803436303104498	3.814232766986886	0.8310076330445655
1.5519231895748424	3.1383073853110317	0.4952905235136444
3.0172572600419314	3.3905384268851635	0.894765621149604
2.952376727490579	2.742247077201408	1.079111851743227
1.6492578913823068	4.402620429923803	0.37356224065193383
3.0343905339931525	4.790719329231842	0.6300978530297202
2.090398634663975	1.2493884535481756	1.6921354259352193
1.6871030339402022	4.376427580104148	0.3854065097039205
3.808504155870772	4.7651619645097885	0.7993816741000205
1.0556456441535778	1.4740236702778848	0.7193772249887737
1.3888792841339723	2.733879665120321	0.51360475277835
4.167490518191838	4.1127737975115295	1.0212350098433063
2.161186704249133	1.994171288613304	1.085925552094264
1.858153294977412	2.009438016883765	0.9260805265378017
4.20560977679942	4.0411669616377175	1.0356230993399882
1.8193692656070688	1.3276408240986566	1.3609390690629946
1.2461509312678132	3.4381257344408818	0.36449019789672
3.5232962522604683	1.18974857653708	2.9926372443919127
3.9336976700186006	4.502807078064116	0.8771431918906006
3.5528272403669727	4.327509818592987	0.8264839963409919
3.144549780615592	4.648674260914103	0.6768316820651009
2.9327302057916405	3.6179856429829336	0.8249731734300254
3.9361521120267486	2.494018066669952	1.5795324881178265
4.576562986664613	3.97682004021364	1.168737970438523
2.32050733042178	3.5318807207560914	0.652569085339996
3.6097017677743968	2.5191284700578	1.4475291075936367
1.3285764028523448	3.6285391492585295	0.36810188602776195
4.676677196436177	3.357960746348469	1.3878863354595639
2.292906514399501	4.560530657396763	0.5044387851335271
2.277645833148605	4.9327677059463015	0.46388361937228934
4.64777597135176	1.2051636797398908	3.8526127406170296
4.409396708076956	4.174176735856566	1.0479988338538366
2.8803247219108044	2.1565242970960856	1.3274645836846384
4.433502874025515	4.069176038303218	1.087606302842649
2.6320418875555163	2.2322670237706634	1.1713010292703725
1.7888984178898286	3.4088691292169475	0.5273165891365738
3.104502616703533	3.582745683900196	0.869925158556971
2.300172247265963	2.0043865278744475	1.1587890179628726
1.8079786040415728	1.6917460929077666	1.0780989485973662
1.4653783821298996	3.955249610965049	0.36509681747050204
3.9275229992105873	3.196072332354764	1.2147888609337278
2.4570576564115294	1.1386200259956198	2.1504876343316264
2.1640780563813165	1.6696660190828263	1.3123719515294945
4.663106340402356	2.735851209662941	1.7249923349674343
2.8830117001977524	4.8574768969899145	0.5830883027116354
3.1376605340779853	4.129171671901424	0.7727566831002195
1.219802546529698	3.145120931831139	0.38827062977555016
2.290954935934133	3.3340614981606715	0.6795142099860897
3.8679598265914334	2.7012832426213853	1.4470162488658613
2.436069429203528	2.119023860841086	1.1390538132798638
3.3006474040592617	2.2557033057608726	1.4731371566184706
4.983906255697468	1.090859162982015	4.604225963748101
1.9118697077195883	1.3324281446017947	1.4585638623967252
2.299127215253576	3.992993913672693	0.570203177043743
4.967358183096558	3.005464760851368	1.6495834795556912
4.833321958078543	2.481786060586476	1.9486434959963181
1.0250433370623009	4.4261886069994745	0.23052289230275494
2.874175654700203	3.0221737996721973	0.9659355924525473
3.2034365169762338	1.1636247238411634	2.7485800977252532
2.0818848673237254	2.4746876507794053	0.8364515266686289
4.115673183857581	2.084138676286258	1.9678839454995383
2.828829620572502	4.800690911368688	0.5930642128010408
1.7386967999004097	4.672287039738128	0.374566737118318
2.138142406538233	2.8827396329065063	0.7409818138156015
3.768624504217273	4.801309242865264	0.7737570217052028
4.921098687401923	1.1885447345943378	4.223478829914823
4.537433682876772	3.982871103376159	1.1640135111359993
4.846175404469966	3.83542794126845	1.2387954718817862
4.500119387108466	3.2217174293634905	1.3757410516917905
1.5318831428792676	3.064848649903794	0.49518913326908454
3.125493207106973	3.665857936740768	0.8540828733516775
1.3997043381996908	2.6982792685905497	0.5171053317970719
3.472228193585708	2.413285474886804	1.4461227604024876
2.727826539786136	1.1030717521058913	2.481663065875974
1.1484374733072595	4.1679931984575935	0.27168711199890294
2.0377892620516542	1.6906770301085792	1.219834807209204
1.9646220241973005	4.979071220285057	0.39745046012307184
2.8791349496791256	4.857884246291187	0.601585962981561
4.1103352353549925	1.3524335046518878	3.042139750267804
1.9472366625119908	3.9774425645754574	0.4792247808056333
4.832260982994852	4.759698417538528	0.9955939317928421
4.296755421814332	2.975362346268075	1.445515092862366
3.4016213972347766	4.668976671031196	0.7191432212328173
1.3751083671161737	3.028121295419668	0.459604248907986
1.1933153602676505	4.018421192145449	0.29178929097435247
1.3729036773226313	2.5219618217610766	0.5412859477796618
2.0250544440355767	4.582582229247106	0.43318827182495784
2.0811894784726466	1.7936108297210511	1.1684964672706462
4.959865104931404	2.122219563878984	2.3293920493315627
2.295447698027775	2.38209614750694	0.963633370765718
1.294578635662056	4.201282298465554	0.3087278883769147
2.3958211542088743	1.8458463624578991	1.3097645941244038
3.0788267978730386	1.1705785524014205	2.637849100071287
1.6720015879501662	4.912134266572411	0.34085563337785457
4.536811221336455	3.215743234516732	1.3980383075968388
1.254977747296132	3.2609017352965552	0.38689959771881416
2.149547007999131	2.6302621125515144	0.8079069101913926
1.760235384922458	1.0609360575943612	1.6536581980905534
1.5876157861444753	1.3137719870639226	1.2083376498812795
1.5843029327962412	2.290017744333301	0.6835627128154217
2.6293881139066637	2.03925374211842	1.2930897297540302
4.616648970265159	4.096972366280365	1.1362861918772387
1.7121393660571609	1.9038434757783764	0.8865652889105872
1.5213795116321474	1.1876217474962067	1.2693642959357694
4.707923355022004	2.6743405589054867	1.7645540269079905
4.329049664382868	3.9264569075309534	1.1138636565326936
1.7455199639267702	3.3651695734119738	0.5239524580964101
4.4626650235999925	3.2475029590313533	1.3875807549416277
4.646597400794105	1.6805332444231031	2.7344768185910375
1.1134078868820991	4.088553328469063	0.2690593952294516
4.3003838417359885	2.962740202423601	1.4360066787889936
3.7134656997238737	3.071573096708084	1.2006871636095164
3.5939494637120557	1.3723407383073138	2.597999741702209
4.602072833384906	1.296347569337709	3.5253131383293748
3.4315220527892167	1.5103979700633094	2.2840392093010013
4.48466700570893	4.267212289892342	1.0520356481009945
3.9456121914928977	1.9704858747937708	2.0073886163905392
3.723803677576477	1.3701206578441352	2.7280084819930126
2.0901206514973296	2.9865093603365693	0.6973219683196809
3.26914508955333	3.342660045101585	0.9823234943070258
2.8403313690510736	3.007401012511928	0.9437843078941285
2.4186723979996603	1.888638237333322	1.2892812733643286
4.331255510000755	3.8725808287295376	1.1106626581043202
4.189320339090317	2.374833244808133	1.7702143653645768
4.702563686963988	2.052118023030652	2.2969153075054187
3.8858166119227375	4.425037108585599	0.8757603785254865
4.15737753055268	3.9086334849742106	1.0633927468907027
2.645293937043522	1.0405457110338583	2.536408192105434
4.6117176870052505	3.0951342749439568	1.512718944864683
1.077541086924911	4.527647243938722	0.2403519958096667
2.706602321841664	2.515857785640583	1.0647270424373723
4.162105928333874	4.498158727365974	0.9075961157821086
3.384940429795892	1.9113041731733005	1.7551424821152513
3.968341770858677	1.3134506692170618	3.013070300384278
2.8487467742147947	4.767395814498839	0.5987149111762876
3.1550249465664804	2.885928827414753	1.0866229576160737
2.5102652000894627	4.932181036565725	0.5058964142890494
2.0063447616598338	3.5667918335686486	0.5659320325233338
1.0487030026623283	3.700589997257472	0.2868486080138402
4.9029033910917645	3.921393599092508	1.2501612377217994
1.6840454107933294	4.270438611790704	0.39023723837723473
4.870268554708032	3.266243954824084	1.4853683775268502
3.7099275366637134	1.459821777569252	2.522116365973143
4.070397301705366	1.7056440766228098	2.384048026801297
1.7281273313189387	4.284489947529976	0.39562817995041355
3.229277645661837	2.190964674176711	1.4716307128409212
1.2402296163566562	4.636179645024535	0.26843166748603947
1.7066452509964165	4.376980077496063	0.3951532043221193
2.1711058882287184	4.774230453497552	0.4560096934856477
1.9927947960124448	3.6889101354334666	0.5460042966171286
3.320454726046433	4.095939395794328	0.81914404943377
2.9018118655896274	1.2307503468586585	2.3460060583924935
3.9795515609785856	4.867680172639735	0.8161899894753878
1.7864961356991556	3.675061364629245	0.4812719355315013
4.346626328557042	2.7654502166775603	1.5843917333243396
3.900103322417748	3.727663257736858	1.041322009168571
4.841821670978712	1.4884841062980068	3.2589716711602814
3.5867533182394	3.7855656152012247	0.9571838624712801
1.7608631559101005	4.961755764283756	0.35323573124733937
3.182899570124456	2.551726831775404	1.263647820234519
4.859215990831384	4.7607263809925096	1.0093413659020578
4.476983147514184	1.467820432673502	2.999809334402725
2.136260616290312	4.6824852918707895	0.45799423291410984
3.715322868928892	3.678715758811136	1.01942588546884
4.387649238337051	2.1527955993083663	2.066984886739629
4.779886036322877	1.4080895717864998	3.36762199527152
2.397261393057787	1.4018282024393565	1.6948456544083073
2.466910791721249	3.94956836565233	0.629386950535363
2.070968366460617	3.8344307468762233	0.5455144916213536
3.486655165215435	4.445059920371039	0.7854415571237221
4.476809703132884	2.414069908925152	1.8637745035812414
4.861400195661042	2.4140872361160186	2.0193174681030777
2.682677344476473	2.9579127538507763	0.9034177346922871
2.0515877563393103	4.232788426773936	0.4789089249794092
1.4356781245301118	4.794461316545879	0.3055197434579366
3.7532508452788274	4.703222981353116	0.8136031557722153
4.3370287769552585	2.029576937730348	2.1144693411709685
3.3969125896117305	1.8616926360064363	1.8149775295732413
4.469628681107613	3.6321825020720016	1.2230949705841405
4.701096929662548	4.027292693998952	1.1791516185905981
3.779861864397701	1.1587939023963814	3.230355621073662
4.6056168806342725	1.408673284053218	3.281913205202284
1.9540377094988648	3.5709593790050698	0.5455725496634721
2.3555137122360192	2.945865941159993	0.797917310389327
3.259217380314668	1.2582438911288911	2.596210202271581
3.005391160907961	4.263828240274671	0.6984603135027178
4.269969391328278	4.8087809010781415	0.8903871054116319
1.3915414415371816	1.447904882847081	0.9616442768300864
2.8216088985839405	2.153850860541046	1.3145643678549113
2.741081974703059	4.110598781446138	0.6696860278878709
3.081973148127921	2.428390080714146	1.2577393541091952
3.784441207629568	2.5174723959019807	1.4830778399011937
3.9725547656030535	4.919651500711507	0.8097637966359037
4.003051539266618	3.862717412345116	1.0476198017672027
2.753389486007655	4.184291193756193	0.6506494160141466
3.047081751287652	1.1471679676176536	2.601140801970392
2.962987656720208	3.507781365361686	0.8310935296812028
4.560990262416905	4.325663304348727	1.0647222346412613
4.244344502132968	3.724511771848403	1.1404835740092596
1.4795746383144597	4.464462008178515	0.3258691172495891
2.9983105540930364	4.90786950426026	0.6111924554905325
3.6790873364212695	2.2191557101109383	1.6797071113032747
1.0562267540394048	3.889646596829228	0.26374575646328996
1.3207305739612858	2.5569285551898515	0.5162919582388596
2.057519789161276	1.9174561709555904	1.0740199406156477
2.523282126595457	4.491720193901563	0.5570587920681598
1.907320761572688	2.357878344624116	0.8196218242217218
2.7995083011267847	1.6855261118232283	1.661044120588192
1.681176304162126	3.460739294060492	0.4877065552387975
2.6529314110788214	3.633477721675329	0.7309306250403202
4.360670380179877	1.1061914635992505	3.9473708070865623
3.4698677704782583	2.833670210297882	1.213547526514087
4.403033111399556	1.7880147954032015	2.443343457069849
1.478525571055617	1.4078681524244772	1.0592405333487307
4.9793271981419815	2.6987788734759497	1.817447449242045
1.6901765604419472	3.4492826554955007	0.48955100354200215
2.0501327388982378	1.2769654697593245	1.6135913220708211
3.2205861668588667	4.2015436848247125	0.7679973630936018
4.811719215367179	1.6148379057250717	3.0303453263887024
3.9134700658613153	4.955818948471724	0.7953337056495332
2.0598409667922386	1.4643159366351295	1.3853921992364302
3.526802424834845	2.321596270704536	1.5068231056905337
3.0507625661120312	1.1930849645765331	2.543827029434432
2.5459195073657708	3.513390611074985	0.713916901263392
4.763712388322363	2.0687477322066465	2.3308796547170396
2.1906675469642383	2.1344778860282188	1.018513909079132
4.414866825960061	2.3836805764730014	1.8413842510440275
3.724524018762188	3.831870132309141	0.9755473783406872
3.0060834372003646	3.356227911273695	0.8960194700871724
3.407632917374804	4.944558070786915	0.6905565081645053
1.1057792894400018	2.168393473745905	0.511084238846184
4.274486763135673	4.827457434967869	0.8827232705044518
4.695634500718205	3.0129186488904325	1.5628886661426147
1.2035704038994963	2.534929967958141	0.4794699270159089
