q	epsilon	r	target
4.1873051812755175	1.3499650674177683	3.763724750055805	0.06632238906446472
2.5040059270130564	1.522765083864721	4.472387839591992	0.029466696033387016
3.724819879949372	2.6827740292359463	2.6298098220855266	0.0416943896094492
1.7130057958947131	1.3533368413807243	4.565796736212174	0.022425728644527944
2.8962970436124422	4.9456240677066905	2.6765295588387508	0.017392452804302967
1.8656049878892207	3.0774764444189664	4.0911036210684415	0.011595045085900415
1.7130159141893233	4.679618397820621	3.0038366719960914	0.009583257171137782
4.6661515305732975	4.413447428267934	3.562569487270689	0.02371170762236425
4.210450685528701	3.3995176559298383	1.1505548118893412	0.08519265483749294
3.906153432016264	4.059227934947123	1.9424691369769231	0.03914908931992654
3.466790734748628	2.9021021178384583	2.65677356672056	0.03553632018146742
3.5061560861441965	2.139043890560924	4.016372478546831	0.03247372593728526
4.172010778438477	3.826966662654764	1.0171636412664131	0.08617135748148652
4.438384287915811	3.0774462494500314	1.8364425724634688	0.06173797013175527
4.7821717862834285	1.81506126391454	4.586550843596114	0.045930693931250544
2.154954030289093	4.39997707211029	4.522861114794581	0.008583998871252474
1.3151574429717272	3.193189576273165	3.720447741145785	0.008877044883997
4.353514824544324	3.718592541028973	2.4644253691314773	0.03782621415630482
4.023414684806448	2.3095865923119194	3.326958432793594	0.04094179319517717
3.139396235813198	2.0859443463969667	2.5748514587585727	0.0465125092154449
3.695504788221163	4.08945576212607	4.626169253891384	0.015602885502730065
3.8514286065383314	2.5297215550977112	2.5585184707387967	0.047749249412441276
2.782024797770817	4.38640413322034	3.1358566741224503	0.016247844238145695
1.1443989453440362	2.2267190174102662	2.0979353330057675	0.019374009823005578
4.298683900568853	4.671431636358491	1.753708268106298	0.04243365037032627
4.18953994580846	2.1572270175594186	3.368556714286366	0.04618350440178481
4.425405848901148	3.600367228699909	3.488572460905003	0.02794186908534934
2.9543331247988074	1.8702474778142848	4.212884936281917	0.029740004994536513
3.77143151902906	4.7532875122232445	1.003049625450168	0.06290556946075714
4.2690166295495935	1.784796167327174	3.803944545926039	0.04991033804897437
3.0200510617274494	3.848016757879098	1.7413052679479375	0.035799411268030976
4.478305889767136	2.949976100056472	3.71380647469394	0.03270494269992221
4.032726008471455	4.846860161521343	4.8192975196753896	0.01390446904007674
1.95870729290406	1.3974119916926877	3.943971435475336	0.028286293647760065
1.9530569624055905	3.582815128173288	2.933734220328218	0.01445761734480594
1.2172947023809102	3.597028012827863	4.544463343990321	0.006030747382864514
4.137645364189515	2.937969728197802	1.3162703147675394	0.08486838030487595
3.5140962123402075	3.741019398335762	1.859146905819484	0.03964265055176912
3.916171676176432	4.4072435024783685	3.746500547547477	0.018746272607117646
2.7472433425268417	2.47360271837038	2.2610229703005094	0.03958950148241063
2.9199968860282923	2.505896522030736	2.4457930692707195	0.03708899928614819
1.9577607430516424	2.3397004874556435	4.0831667897259045	0.016202364177636788
1.2150455695358882	4.009938534786695	2.7279347559931217	0.008795478977239151
2.2013810722255083	2.3448220091726992	4.4764532616464745	0.016557006423448102
3.781391597752775	2.6229698968439235	3.533060918426361	0.03223053403767678
2.931812649902083	3.4060409281826045	3.734567511250802	0.018248763745085977
3.28677331206666	1.1412955888653231	2.287661956222371	0.09963062451245978
1.4051203991321284	2.1862374400527385	2.1085023599518147	0.024549455419023845
2.5150327724081025	1.122728530018848	1.409713442352157	0.12708343679143141
2.630788459097397	4.458835195676358	1.844397347543896	0.025061755019035396
2.682555954965004	1.1245061792413502	2.016013568378156	0.09423133455717803
2.911506974898172	1.4640714746066097	1.4383225182395805	0.1122593693681175
1.5073820175602188	4.326853395696424	1.1743129247976265	0.02328127407843045
2.297018063404214	4.906292023450729	3.811676995222971	0.009785343581842625
2.866511661588097	3.901280241421485	4.788290281719262	0.012317606724772813
2.2738489428002526	2.1146198728782064	3.065306823485983	0.02798724149220203
2.7229488098903643	3.6449579771571416	4.224744484375192	0.014247919809162506
2.5121668278288705	4.065394125404931	2.2567916011870985	0.02180832936051568
3.741990938601984	2.674649741920564	2.7354502175428936	0.04127652121433616
1.7662069747371048	1.979985868714312	2.9621624154261417	0.023518117168859418
4.754841227898663	1.7044523380786587	3.01488218799888	0.0737777569507064
4.747113676489276	3.213887128033928	2.0567536194581093	0.05675900665566207
1.5065090527767504	1.7341840247435965	1.4426769587612407	0.04827824587901617
4.974041143754098	2.45271081320362	4.082987871120128	0.03917271226809232
2.424507596489638	4.3997430134649065	3.43406445355332	0.012824901025138832
2.816363683583994	2.5944714982616635	4.379153786214259	0.019923149924967333
2.374797599246285	4.158405501105498	4.236331847444943	0.010768639704486655
1.889060054574514	3.0679718824061992	2.8411059878392613	0.017284270985466955
2.911859966659596	3.467949557406338	2.6480627140020507	0.025212095736144174
1.6429521701896523	2.1530757717058995	1.2548883878678765	0.04766899138348915
1.3367996234657902	3.0002859038321645	2.905681362824424	0.012366890511403932
4.754753758187472	4.070617320620129	2.2039905842805574	0.041644285973064375
4.54977946338207	4.596944624830657	2.0403711830905875	0.039192420639424075
2.66207177886842	3.257890739178212	1.6110076913617175	0.040484567435020186
3.2500246043329843	1.8304030034905392	2.4109259627099155	0.05706454903786737
4.532527666704596	1.802562814090649	4.713144401879787	0.04222970762990438
4.154765570869703	4.845979267214902	4.423112652136441	0.015384997461182059
3.1051598520787302	4.806612260680829	4.075885035988694	0.012491682354660635
2.097842831035666	2.167048426310928	2.3828209125134454	0.031667103923577085
4.352832353114712	2.3793274936568856	4.726846996465485	0.030370036964593155
2.9245389279412484	4.976671089160133	2.63822385907462	0.01765167013971822
3.862663618023288	3.2411216387852533	2.71404925163108	0.034571013516495656
3.67638973800226	1.8172015919724325	1.683508206602263	0.09622665086898774
1.8118222983005667	2.6421630833737204	2.9768130287650365	0.01823074587261638
4.1931189024405375	3.903082909615891	3.3277932935406365	0.025656055405035582
1.977105423610953	1.6828419121662983	4.1961070581369135	0.022403958798738584
3.080761588816899	2.3724340754295863	2.92101182616102	0.03509916338950141
1.4826723364233103	3.616587506872272	1.6384491762972877	0.019946474664061117
1.591098578983782	3.661495280321211	3.361404664177888	0.010335960118613081
1.8229620316204416	1.857812992012052	1.2456248651974646	0.06303670146998866
4.369330005376225	4.574265679728013	3.238464501398859	0.023463993030352067
4.613497314459266	3.921407568700713	2.7498213234315623	0.03380612996663058
3.860181303017784	3.0659774196755185	2.100432407910698	0.0475826971780035
1.7118042050929518	4.435717077563959	3.2760329666858943	0.009280106099578415
2.4314797359421485	4.237990676340588	4.5473442445699614	0.009903457375086548
4.0164975718938765	4.135313741194175	3.119903680897377	0.02494317973243804
4.757221500961314	1.0159063160683557	1.233022464218426	0.3015149328231694
3.0872775573666904	4.083482840312587	3.7270869226040073	0.0163373819920133
3.545601500986782	1.477212553925538	2.8751716940120824	0.06644382285737138
2.5426792135611875	3.1897237694136185	3.017316941888625	0.020817630670325125
1.0131366491171936	2.05302028560295	2.6425331849099503	0.014868941014002055
2.9883967688887982	3.8777063343890834	1.5762745966779923	0.03894908358711763
2.83119681367014	1.298966042554289	4.652910787540941	0.03696809588746659
1.572096918421868	2.740670397116457	1.3845780131647911	0.03316652839368455
4.4459428105443415	4.954257258162519	4.186333572378022	0.01691668526188096
2.750770824879164	4.553919704738704	2.563157147894205	0.018733413421583515
1.6185874086276293	1.254499987748562	1.6692092280541106	0.05999708264069982
3.255315999435495	2.8109026789815306	3.40721884525639	0.026865545970969185
1.7745098820608352	1.4373595047840868	4.73724712103623	0.02069483075890829
4.278572868687784	2.7169580770557995	4.617908574177647	0.027312556429028127
2.581504511400965	3.172487968196904	4.892062677444994	0.013093817492031834
1.7985744103820145	1.5058179402641063	1.7187085884627529	0.05543618614564147
3.680008980005607	3.780920042474172	4.079332152149998	0.018894314493305277
2.069637530765934	2.208562591925872	4.254802505991647	0.017510449090290207
2.0366206452102205	3.847684603045263	4.010290653482068	0.010479600781945328
1.623372889465866	1.849443864558438	4.111012163074432	0.01673258833954068
3.329355450173989	2.0796975066157697	1.3261273535903304	0.09585703058636053
4.215661145636238	1.20891342266373	1.5687225608168602	0.1760584878347798
1.994681310981183	4.306127607056217	1.671202101231458	0.02215842951980159
1.5343509106268458	3.737346210087506	3.849189681303261	0.008493214517996195
2.062512712446801	3.684894116346244	2.9708102572443744	0.015389771715172853
3.2456939713887545	1.5667034249573697	2.0685738385675023	0.0811245148741361
1.120514420912134	1.6239907445633968	2.460691282589667	0.022345825704086573
3.126925439245313	2.240685513857452	3.6827669338070974	0.03070173480038476
2.0790483506274664	2.6432526117153468	3.639429867008115	0.017148966129145963
2.6106210141283066	1.6020102102635831	3.4711117932816333	0.03706493027792956
1.5251293001373525	3.105085870267444	1.2700089330875994	0.02990675745720355
1.2240532871336556	2.1497876490591548	4.25339743531646	0.010961717543890864
4.972080085502805	4.600532481811951	2.2917446641066794	0.037351048831318005
1.6755350329539958	2.2140170010984264	2.9786571067106897	0.020216994281306546
1.6622435294151607	1.9390032236176848	2.2634836328086414	0.029552985359472806
1.964149046704304	4.5013434646555766	1.3811456926849583	0.024794764657499836
3.8845871488304513	3.2897823546786618	1.6803784236076336	0.056241085992858666
2.739954006182024	1.926213605860489	1.9405675568032985	0.05815336478892896
1.364232800814499	4.278495048798494	4.669268579686342	0.005460310513285505
4.068468650952804	2.617229556728057	3.320315934758687	0.03775458776226681
4.472353923691434	2.501370471785356	2.3323135746545423	0.06109763409529123
4.4268888480843405	3.932586148551884	3.397994634030185	0.026382692792705987
2.0955533662958903	4.6990656757656994	4.720730811626907	0.007493529201178795
3.817805844153397	2.00186285509893	3.877857799112468	0.03834319913186674
1.496387084951298	1.6538046352620983	2.393701273632888	0.03004586022089481
4.112196396625397	3.0532301295222366	2.119179805301397	0.05017989152906658
3.141718976467011	3.22180042656076	1.0785541547888768	0.0717380240003179
2.5363451068720484	4.0375797497870405	1.3716187281578276	0.036468482112815594
1.4188646509792484	1.7989971949432984	1.4767875486119122	0.04289076806044558
1.5079789627767417	1.3495050868687382	1.8699715015697305	0.0478044283303376
2.8562131466633445	4.383173652131368	4.945805149272943	0.010232501918409746
4.6037498339460345	2.3618398540465435	2.474432480950265	0.06338634133681852
1.4516892018109515	3.143013415644293	4.382125930078508	0.008304576208518375
2.5467692629809124	3.874381178140061	4.101357669678222	0.012797888809317618
2.0679399920983808	4.873564180129072	2.7824164325235627	0.011993278324375902
2.23323453126173	2.95603017889692	3.329610409867525	0.017517935722712454
1.4304895782610454	4.650418553862955	3.2428132859161813	0.007542547792680878
1.4420888521319453	3.500806933114288	1.7712941822214463	0.018564348554915185
2.879142900613913	2.690283342843892	1.6755603915243338	0.0507858763794745
4.663931342354349	2.7776453360528044	4.938006337050098	0.027144510990875094
3.386424337718613	4.6649154401342106	4.410605213292932	0.013158187572521705
1.7871069431719533	4.453048881498932	3.349459865683313	0.009383171730437368
2.096376498167252	2.8624676125257307	2.785185035735767	0.021077284025906622
4.722489280266345	3.5301999147693124	3.047678863608096	0.03527297732632758
3.144918473898212	4.519878332953602	2.8252214687231763	0.019425096262752996
4.088107089949503	4.7693307622995285	3.3358850489513934	0.020161548541181514
2.9138389156353366	4.244498130121286	2.961889864391756	0.01857951302167021
1.3423577802774107	2.611424669205734	3.2944886386828567	0.012549166800061665
4.376657030246772	1.1395194073264383	3.0711961843917788	0.10050014740337061
3.2531186554608054	4.060507516614853	2.4400429985775167	0.026207948756468206
2.1089777729022314	1.1022175574453086	1.1370514396423923	0.13485680927657645
3.2448847569846366	2.033786539897393	4.8348440717081305	0.026068063906823594
1.8407578674611544	2.731466145660713	1.93686078070464	0.02763072107172963
3.210470288130359	1.0977538403921228	3.0479252076221437	0.0757286370197215
2.6654872463129715	1.9815137784690573	4.685452363302255	0.02291617824008736
1.9799396062494288	4.810537394139541	1.553745749027169	0.020846857099035197
3.396208601173431	1.060348789069605	3.315619989892269	0.07661063114704017
1.300434541987025	1.6941736470741218	2.221865697700293	0.027792556261103645
1.599685894195849	1.8752084389435648	1.1318207964016178	0.05951288867973283
3.99443914857549	3.0340441350147915	2.2593081168008817	0.04622532187987843
4.531443926468342	1.0801325087837363	3.498356372748736	0.09530206155500269
3.5968025313302383	4.388530474072407	4.719393975799141	0.013977294787623808
1.4470265618259757	1.4244699371646914	4.609615054080108	0.017708876340012857
1.6091302151899307	1.7835047464884417	4.155576888474719	0.016998783144158702
4.4510834846563805	2.0763026780926617	1.1942371168799435	0.139781578382965
2.156395069269221	2.462526354390216	4.666689635265172	0.014932386142517937
1.1338298787631094	2.9168487648080865	3.6929840018360847	0.008329000743680794
2.1984899530834965	1.7642947047421735	2.122163102891704	0.046937306151078884
4.679007663568147	4.870714390545835	3.0582563052394374	0.024876061991738342
2.471204926483922	3.669382732144905	4.7420327318783775	0.011415344622986738
4.111026118062936	4.650315087201329	3.0802953801958752	0.02283037395068635
3.456659906210242	3.4563728014591613	1.0982154221324731	0.07151302013580682
1.1191294310673876	2.60983116299362	3.3222461988251464	0.010361903790326957
2.0927929131877576	3.223669879967596	4.5192307855372365	0.011620453496722647
1.5264034180958284	3.0424954592915143	3.2695124558931923	0.012137418094216616
2.2433655238222103	3.962859120374117	1.1322484194992717	0.039937652415047535
1.929565059840556	3.2656435646894915	2.70270519670888	0.016969067230957476
4.410878933944597	2.8430566901441914	3.5525125012222944	0.03461992899634011
2.17493673929968	2.4829556510310247	2.8368891997599603	0.024633320529449675
3.898676755959568	4.4473248802381615	4.139875925351003	0.016742950462813554
2.6438096625594225	2.2400525316235957	2.2059835402727703	0.04277170653131561
2.7652195894929914	3.826357407638187	4.605815243035675	0.012381507877976653
2.932475252195496	4.727039696559852	4.728525287913292	0.010581486498313726
1.8292873365295552	3.1092276016592746	3.9425586996476456	0.012075224412069952
3.7125730287633862	1.6783469260354953	1.7260410936719643	0.102064965756821
2.242093236310961	4.073252934876607	3.024189498023752	0.014738583356664118
4.385097467809542	3.466915091125344	2.5049525179560463	0.04026770402053934
4.983676489606527	4.398174044907165	3.6368673254275983	0.024775504724906652
3.0347823468655872	1.1706549407477778	4.224157317103863	0.048154256613904704
2.3466506137039422	2.7478995867407257	1.823489499648133	0.037214285440584464
4.867972256129732	2.564185976297437	3.442565086028877	0.044155972195845224
4.045780927002641	4.070735572050461	3.1572402143779	0.02483074125637589
2.010230246256085	3.1997435509430754	1.2295730552373576	0.040523005675101885
2.637530514664085	4.518438935554258	4.401160496378772	0.01058699106713187
3.1479195882490205	3.769794555229116	1.8571790517554976	0.03551942365689343
3.1783398609096167	4.597483866486587	3.1916407864182146	0.017259942100770236
4.68856894076022	2.2678758215198127	3.978022427242165	0.040802206985837884
4.208103161156853	1.5187966448053154	4.538638833562391	0.048963271902464856
4.183201059759304	2.5716303484405105	1.3400804335661287	0.09667104481389856
1.2583155809202893	1.0711820600369468	2.6949822090634044	0.03401193630620792
4.954448829837349	4.191934611934713	3.0638694658181964	0.03109469494841882
1.750867904818164	1.2514552584512244	1.8188537161429623	0.06198032277493767
4.754784567223116	2.500337349335504	4.947822654758276	0.03096812657838671
3.56716848313048	3.732477215422389	1.9529850304354128	0.03929311174713188
4.139026061177922	2.3470694638105973	2.526255905867917	0.055872872136328085
2.4971227860983665	4.6415720395368165	4.6827526293147566	0.009115484162871581
4.15502468571589	1.244867880906003	4.355948470946508	0.061355660601904005
1.66769282379048	4.056406696936543	1.722793670125394	0.019167098523806072
3.7634290312134433	1.1636175321897049	4.35261517767815	0.0602155040580686
4.595451135167549	2.7322975074478246	2.027030104565537	0.06549595951872869
3.2123875738751444	2.2258218771676184	2.850309332203992	0.04004323716266278
1.8439300054343395	4.370633262632452	4.745888872705164	0.007013390497748988
1.03764652460363	3.717654935526181	3.937444081595212	0.005665268751976616
4.7247471767391085	1.2968688803708552	2.2843004471769057	0.12712508055744176
3.1097356948008392	4.884923986329771	4.2565585882944825	0.0120150896880635
2.2818645230766514	3.2432875189238484	2.6328986579470297	0.021363325621188166
2.1172559218545257	2.7862021265491803	4.756181012847146	0.012516774165962138
2.3701398391919115	1.9580198770734536	4.227562759642519	0.022611390144722597
2.710076387541526	4.761358756288057	1.0318711112247922	0.04364724482290192
2.5959423901820515	4.130901215222103	4.819712363751004	0.010321479695061095
4.3558443936226166	2.249849043486424	2.158757548796013	0.07282814907115154
2.043335747532923	4.551570602156419	2.0927795512127223	0.01694820769533951
4.827491958430891	2.7372186605783906	3.833206753374459	0.036401210303653786
1.910747292460499	1.9363104838864191	1.5927577866760894	0.048859505925218295
1.1546870923213004	3.715309849366101	4.035358429339004	0.006211363903794639
1.2910280490315371	4.631468927128581	3.4126703397883418	0.006431766438276024
4.349282523524256	1.8486971860831904	1.4096612816995324	0.13229318920685929
4.137093381169197	2.1871011961950915	4.870655830972448	0.03028748303218762
2.72206797215011	3.9804813160964008	3.207273747235402	0.016943420310358462
3.8664149838318895	3.846932147957357	4.774704772523983	0.016839363640690323
4.6320814000089205	4.860639159831528	1.4930832134877607	0.05076067771161499
1.1574031700370386	3.4204776285546297	4.8697724107499925	0.005591220951119919
1.5196486595192606	3.441280444032844	4.334551919719984	0.008196765758899136
4.071612191607324	1.5561034469549346	3.7705050809671694	0.0545753873999304
2.799352265946096	2.86539223687266	1.3527248669796392	0.05756093370960094
4.995783199310841	1.3878302880284976	1.7104610514280458	0.16809189293842078
2.7008728587845474	2.4636997704094177	1.430069134451653	0.06042618195316744
2.333213337661312	4.215686998245364	4.2942263337907685	0.010408525339924193
2.75381258632384	3.544793540992944	4.489451092377111	0.013796819664701412
4.07194467053936	3.4918950456196494	3.163835064779365	0.029595035351039245
3.308414273425349	2.083749153019344	2.689726539732737	0.046122754028326184
4.61049949865991	4.472231044057208	4.861755086739644	0.016819158774903874
4.85101212703575	2.5458966204202915	2.34918420601568	0.06463622096020517
2.5082407517215484	3.927397586182922	2.8948690087352253	0.017464811509026776
2.9368749683855806	2.7916283659900225	2.1813974501379905	0.03842143870039027
2.4147806360696222	1.9506164418256955	4.23496786891806	0.022962002928113595
2.509892186473277	3.7636965414810417	3.681455652195162	0.014484676077778084
2.9742227555553327	4.756645353781414	1.5586521515716512	0.03185777640380291
3.658139925923929	1.7816638689722128	4.762306659882644	0.03439769385150252
4.472689385965489	1.14597758330651	2.2804261718027243	0.13608289417941052
4.347758603156366	3.132399411774632	3.752735274153984	0.02965266360590177
4.9507964041058985	1.9987216641399383	2.1907754400250923	0.08919376264091104
2.2376252127425964	4.8463382012550005	4.747561170645616	0.0078375691436517
2.9400782862561066	4.511340780610147	1.900402161552443	0.027165335546805912
4.555379222122037	1.4544643066637444	1.4981295136703023	0.1665826245096159
1.6374012065961638	2.672938329348022	4.024784180821621	0.0123137312523284
4.327452654768799	4.873559763411347	2.2375451151724386	0.03202874040598064
4.531906019038155	3.4697108445839486	3.2163373231506216	0.032097617710589985
4.40704558210249	2.8221810867623667	4.302088402703904	0.028537131098345724
4.640437666581028	4.84543446576768	3.660591206202803	0.020819333282001525
3.902438386776209	4.737613003436938	1.3760216956058555	0.04799595415235306
4.197848553839075	4.781333705366088	1.7623704562457343	0.039358837150085486
2.4544673404000124	4.489617602636342	2.175172516359983	0.0201261973628062
4.190833595101685	4.108103759928953	2.4198739196445858	0.03397386366154309
2.542308736439206	3.8806600007642538	3.2569391288224554	0.016003527757981847
4.26910113410781	1.1035681965717834	4.51914618158202	0.06889975291903018
4.592695023911403	2.681133628913261	2.3411750944287983	0.058816956000592925
2.8632269599871583	3.4414937126660083	4.792785792806984	0.01378782600955594
1.3572676383163071	1.288046469174136	3.41765642105342	0.024783010195471616
2.2450195444659684	1.5076417834623124	2.6119250499486726	0.045022215851755795
2.2030759047436663	4.225171727216833	4.669540010944747	0.008763847312976901
2.1846486017821043	1.3743483574220798	2.573404077502464	0.04932454117646674
1.8591289454383333	4.213822232379181	3.0146520803460164	0.011499823557719276
3.936808556547757	3.995942564301604	4.812991763287938	0.016421868230020672
4.177248061041347	4.753229191741198	4.043065922842187	0.017400621951769238
1.532656072071123	1.8410393788536163	3.4077241601683093	0.01964655799926976
2.4839003713015626	1.7154322216807354	2.888530770697141	0.03986999542453605
3.023699243251252	2.1660237488078544	2.5716824168679446	0.04263292933761521
3.13149831355956	2.76638959540298	1.6631939217007408	0.053831806574060885
1.3719410432434578	1.3445648711686728	4.516180337679332	0.018132412659852652
2.4224869121259	3.4512937383511613	3.7664591114198926	0.014974676022068867
1.056518813992374	4.2146075404690055	3.54152555600732	0.0055937507003059
4.7431345437272245	4.492432467533312	1.9920988468108936	0.04152058828965264
2.2412848266609893	1.0467182676236186	2.4335427986068088	0.07025862133863238
3.153943617904276	2.994075183349626	1.8369231488756392	0.045586531739187204
1.470091642246258	3.5519982396825327	2.9983357372541373	0.011123718978942865
1.0008817409844235	1.2996180244139248	3.6733677304062873	0.016722225766494538
2.22692155032876	2.2194867717541777	1.669274441243549	0.048605497761656645
3.479541330234192	2.8617130699271183	2.215168449771584	0.043150784153326203
2.6053382902041884	4.640497813431268	1.9928679543246544	0.02213174424578382
3.5760601984218936	1.3905940335050255	2.7957679642014788	0.07369607400167257
