n	T	V	kb	target
4.2056835623760085	2.2374653883618	1.7121922753297412	4.32081031603728	23.681401759461988
3.4052343958313886	4.003330369002495	2.2270591522730685	2.3369895426994187	14.426169825208179
1.7887523462007937	1.4342861479006177	2.241888465695497	1.6672932269647691	1.883512993302089
3.6508059630730783	1.23329548134347	2.616878249158918	4.880265043094465	8.331052853271416
1.6624617929960008	1.681953029239552	3.9862165618920047	3.248794159504831	2.285262492313334
1.288178743267094	4.29373865226814	3.457312131739179	4.344382324748513	6.997610650382836
1.872960984114029	4.044373748401134	3.683468151253938	4.230834642443966	8.649000302758829
4.4371225412191935	3.6865042894706312	1.099339263967943	2.9709384870193483	43.693632664365616
4.204251415978115	1.0411276042347088	4.6052566907650485	3.696788564422744	3.536113188031191
1.0191923851431066	3.726080103707747	3.549364757623957	3.7266436859577263	3.9477497871605216
4.435510058975293	2.2640094177830736	2.478554444958616	3.444328384933869	13.91462980262536
2.692978056894896	2.0558876002990827	2.729217158867016	1.4371596238026654	2.909775965888781
4.722947549182052	2.866506781212373	3.2164866188311763	1.7225327299904474	7.246214898832496
3.0330737171203843	4.980303878806339	1.7980112037125178	1.498914731592317	12.540486920810771
3.0576662754510284	2.5681120502455808	4.039177717683352	2.946838327190672	5.723670221939467
2.5078650460757808	2.9003457900045047	4.416556510789578	2.8312048022638394	4.595220206841662
2.2699959590984395	2.4355555786154106	1.4389500026982294	1.2890541302708702	5.002464697272348
4.267879568320156	2.7645500088425945	3.5773049039400826	2.847105506399634	9.230209649891476
3.659505414066329	4.942978395750822	3.825364578159777	1.072789628763379	5.17502861688574
3.3060358967923835	4.608133832175132	1.396462828819137	2.724897381196205	29.157178592949883
1.856302597559513	2.6750818058952737	1.9925403026890456	2.5479582588263665	6.419101924155034
1.4272468350164282	2.363327131456749	2.5376205531227494	2.7847332080176432	3.6911936475731064
1.2189708436424311	3.3502593696848773	1.846404992454033	3.97558271500059	8.852629519985815
3.4672219540533367	3.44829999760542	3.761490001956089	3.3679438387101577	10.79808476870579
4.478606849536414	1.7455054393488518	4.225117511887791	4.377129757033762	8.022695420000096
4.5738681938250725	1.0887337464217368	1.6292503644600242	1.260024235263416	3.8676561126536972
4.064822814121161	3.311230280745729	4.763350067835548	4.042870781663621	11.530994724008467
4.6907038279999576	2.8127141010990697	4.3811803658585	4.65666766867755	13.841003353512166
4.415385527061559	3.448708518214056	2.5924557314645043	3.592715572004287	20.824585333895598
4.0573636278770655	2.10453721516066	4.46692515907567	3.807005681293956	7.191366904857466
2.643094453914636	2.427903153675945	1.2578213241572769	1.0867892544406126	5.589526358620753
2.8605939184649745	2.7465303728718378	4.699207681183246	3.6770050730129946	6.0525123895629145
3.980639703282258	3.6591220329518617	3.2710668592322314	4.81958725346728	21.578827901254865
3.97386412709053	3.237088628053168	4.602917889848823	1.3132335209457846	3.7048568766060006
2.1969560824791	2.1405668821962656	4.848349396279238	4.120917034473685	4.017533263601307
2.7730656900609256	3.6434779662064942	4.525947598840488	1.9057091972406373	4.244129871715427
1.376985508075566	3.5583371143090976	4.0141549715527765	1.4234152364760622	1.7250177856314222
3.889453639892349	2.4508218840878824	2.609075457651984	2.8602061993023344	10.504249178682523
2.9071304793222588	2.6238135802747453	1.5596316743670808	1.3760323420522458	6.714926491087393
3.5379819319544232	4.195705827967989	3.136459040863853	1.3399435154200496	6.3047518765022215
3.684112128228112	4.101756702542442	4.839317114515613	4.490777106087824	13.945926024711211
3.0345922220876784	3.6914223459823248	4.58593128920114	2.2212318159890074	5.430812285628673
3.3725328136950425	2.556557286720305	3.3315867847392147	2.4749085486984805	6.375659305875418
4.1941835711766124	3.0319472952798505	3.807103320297113	1.1111161063598152	3.7899507029313653
2.3965813497244794	2.283224866958826	4.5612548563427495	4.79295267395608	5.6732866372742805
3.655307684048201	3.511893114422376	3.092222553680533	1.4022246748509837	5.852591307263786
4.8795329878067095	4.845807972051072	2.0859648604683625	2.3669401029730737	26.423169556228014
1.5686778910932264	1.7649820645827563	3.848386978061205	3.587188319431529	2.5949996192926825
1.6550924354824033	4.261656563991334	3.63694723038719	4.961406689278261	9.508173821207652
3.966749181452476	4.179214837245229	4.349515565872316	3.1985132951619235	12.222006013784728
1.9574968876160617	2.029096413240341	1.687614279588162	3.518422258662784	8.175507203806353
3.111820024802745	3.3845809439889427	2.312912932047168	1.8909501241923503	8.61534545332092
2.4318543566456583	3.368143775620976	1.6675441206378854	1.86058320158966	9.239473719704595
4.526748549991753	4.878891335586691	4.165456690155688	2.8278636969663595	14.952914517506372
1.9414341233051664	3.5109033841355464	2.1550967088864965	3.456953250309837	10.699192865320475
4.309996904473263	2.0485740447879777	4.3895316443900505	3.068578046010417	6.169575426385893
4.414534143906793	2.56144651885324	1.7320590566256342	1.4545367542812024	9.567955466918493
3.7230766302898632	4.195334369805063	1.220969923214506	2.287581575291118	29.855633780104373
2.516599626192363	2.821444775910007	3.2054925197115107	3.341030845810464	7.364439148854502
4.252194900159994	2.304668059350542	3.4758655028051724	3.9640528045809247	11.139797887811751
4.135457673752667	3.055392278084766	4.534262001231723	2.0219089605685934	5.6874699350840805
3.4986066973329484	4.680172996714461	3.013325496393779	3.766563640637621	20.753471022077846
1.7745041364782956	4.574326231038752	4.175269590790887	3.084364789873897	5.9639138845334125
4.675041038112251	3.955814527153656	1.7702448398739352	2.4849768501471283	25.854494732480774
1.2671658700810429	1.604954363036318	3.2904488579029088	2.0569099285704917	1.2569269229488462
4.645856012292371	4.598142611348713	2.6638141560812274	2.116229067810986	16.51672490588594
3.0505926418040348	2.8990670037123536	4.284694145634033	2.0000561047441727	4.107869437425414
2.2922057775449454	4.482167717608222	4.749429725058877	4.207668371589014	9.155595189306837
1.6223750730395916	4.930933348386223	4.767633639693377	3.965486999594928	6.716200700589038
3.9991408570368336	3.1208110173632737	3.1604257102803617	1.0905658098502768	4.334207902549672
2.8139422797412847	1.7942779841415772	2.1711710286088017	2.287390174645753	5.266170058597154
2.69485832680976	1.7793208889234018	4.155271452002276	1.5954985863802342	1.840443397248524
1.236279115337672	1.6046665488183556	4.05467251884245	1.6679807671482427	0.8150286557128149
1.7650899158011044	4.564333357306253	3.6310050482103406	3.6231046924904513	8.07587895552904
3.8975146785636894	1.6288488463541166	1.0376566501003155	3.9009899661722702	23.893674047224145
3.11907462798047	2.452415018949309	3.8163425743630337	2.1209421463788964	4.2270981847055
1.9684353065941824	4.790682830858407	4.181972269110667	3.02285857954637	6.877918473187394
3.702422375987112	4.7606600493779005	2.954334474506924	3.397479606014981	20.23941085188507
1.182090383513594	1.398484551571037	2.0399862789569654	4.742669661817505	3.9273126694709304
2.192308289018107	2.9889094093965145	3.0413177636249937	3.5332235974437625	7.604489838133935
3.513077859599888	1.498001820217202	3.7427083284936367	1.271426635669207	1.8001073083261045
4.137103232957168	1.6455507156415572	2.272463042750928	3.588601566234175	10.729403502727541
1.0290137280094536	3.406631482724669	3.804517537041636	4.727033667673875	4.359179991793175
4.550437389826059	3.5357576489077056	4.934358488514519	2.2960617645675523	7.49529944446006
2.9046021999110136	4.708949184163093	1.1473653722382928	1.2073030877785107	14.434038413901925
1.9522283062650685	3.912343866920134	4.966597066333433	3.3988371514704574	5.251507407273646
3.145076435485555	3.0184306516932056	2.377629708570965	2.4705757361291263	9.73218075295649
4.876088239857884	3.0882146182144936	2.268832919273736	2.278504141723441	15.342492686614655
2.876099359633149	4.687602542283473	3.408513905756034	3.598538615802294	14.148658463938022
1.8285587718988363	3.810645235963544	4.92612044161784	3.712997489235661	5.253220334542245
3.569791058174866	4.876824318602262	1.8876989814340253	3.2396606784849262	29.97549274348878
4.2215114617786735	3.4073380789435204	1.2560927023442865	2.289599214697716	26.173420801757615
3.1700233524346806	4.878059628600137	1.067332586868106	3.468606047576904	49.34261571092715
3.3059034234726865	3.714487081658738	4.779587471799992	4.171232258431544	10.611278832016259
1.4481147912700938	3.9315964792051536	4.754425507769841	3.851167965653449	4.559501814331082
2.175796000448296	4.101250729961773	3.460948481298732	3.714150034260344	9.514812357738847
4.806641563934681	1.6409718403103226	3.854188484054498	2.1889227252517784	4.55981288738681
3.11470517607615	2.9220865604746304	4.6765047410344565	2.6045417332054503	5.049351032235001
2.0284324934530638	4.587573635923312	2.9625423133632225	3.6259202184281136	11.533460717522148
4.837334571834823	3.976981528441239	4.297551863063752	1.1265693349931505	5.10373565540168
1.3447786247210982	2.6465358550022278	2.5289430178383623	4.084498283371193	5.768908306660666
1.114343255889346	4.819430662591294	3.0606232778704303	4.415253044945304	7.740750146810873
2.1982877852451668	4.1829939956940985	2.647331326367386	4.073222986840601	13.794630280352289
2.927220907572212	4.805669144650758	1.2139889135034383	4.894260138593684	55.23483587466204
1.301871196563816	1.105534509348538	1.9693988163737584	2.8960687388940083	2.1302628746556413
3.9939183768792192	1.7502346562459097	2.8891530506668177	3.70616536067389	8.857928180342912
1.261437167277042	2.8218937768106827	4.937192397659152	2.77813283018187	2.005318339983975
3.107820824974844	1.2156319221812568	4.84912024603574	2.404554845264239	1.8861207713028354
2.576283585953881	4.498879140638573	2.456686192330351	2.6260403936444	12.404072844344446
2.0522356314658423	3.831222300154931	2.387128695952534	3.38067293183343	11.048401637433289
4.439541391083179	2.4884536999946567	1.870255719596776	4.696374602128955	27.583117049209285
4.76385128820138	1.6350321248637902	1.7578370821632667	3.381559377001858	14.853839137405288
3.6249016697327616	4.879773404795374	4.292254966858372	4.905253143117634	20.19427373520715
1.8057086205723656	1.3776994729945231	3.0099675487153035	2.2049083331045227	1.8335404228411656
3.2722698242900536	1.392206726991554	1.5221565337269631	1.571880656406181	4.611957277274373
4.444021574039956	1.1364141856333378	1.2238282879429705	1.5144449708248016	6.0921221826084935
4.8862923238957645	3.1984729801375886	2.147605315182657	1.0783189570117169	7.88667129615831
3.934779450877849	4.325071822501132	3.275398643432551	3.24671078847554	17.02873175468653
3.25006525719867	3.188683595774765	3.667338715684946	4.194980902911224	11.767197385761099
3.1985026361914364	2.3617081159229443	1.8661705435884723	1.8888941209635008	7.494928971915481
1.9277334513623163	1.9272590248744308	2.9250648749874566	2.6309774185588872	3.373142140220491
1.5461642956057882	3.525557278648612	1.1695185307965374	4.241383073809624	19.935231749166928
3.79734606018718	1.7413691132306437	3.772255686831429	4.41116779336775	7.643971374497334
3.6157193160224255	1.219186870788874	4.437457094197884	3.579010705931244	3.5530254066720905
2.1620407368077394	3.5717215031603	3.330848686167753	1.9576399137298783	4.535764022043398
3.234648521521004	1.7615386093288494	3.552176609984468	4.540410854146493	7.151361747487166
3.2378084033672363	4.8129678329558025	1.7615865635573211	3.5744795681340684	31.585235176641223
4.603956978100348	4.201560876216506	2.3229146782635683	1.5087196784882129	12.59849505928359
4.956207391165502	3.5943694978869822	3.969017304428845	1.9084001731006008	8.407081677928199
2.037733103165031	4.228598204284976	1.8529144511369533	2.5210592644025063	11.627651370633483
3.582951576379989	1.896641541716244	3.0013992466034987	1.1134850270912322	2.5152011403160923
3.2682758564139136	2.4787512482256804	2.7171414879252915	1.2000191870529555	3.476830912734033
1.4013670278204091	4.205639444821454	3.513381687445684	2.07127165462003	3.4889425571724297
4.072982173701353	3.83359290656392	1.5019109780550313	4.344912568412599	46.06710364121112
1.0313116859467049	2.2157858820294503	4.60746954895014	1.7376401930772087	0.8543045102222692
3.1697571510617752	1.7177601937517035	2.14016337906697	4.6043721614809705	11.774177754692698
1.3265740223977345	2.187490701630568	3.6045318060093487	4.325918867749927	3.5485501091461216
1.4651801403630549	3.4602572877396165	3.039317117260841	2.2037273766930414	3.6135561211579232
4.580014504609947	3.417687622221468	3.071610112508753	4.856516843290756	25.04753110994922
3.605143812856584	3.9052937835011474	1.510417318922196	4.4314624904168936	41.197013769048894
1.9348649433417249	2.9009882903117803	3.7633634574347994	1.600203868412032	2.3743752369169826
4.0309167316551004	3.2267447062581205	2.238679415324472	3.723450404981638	21.58836482243994
2.7301946185394352	2.5949917434326566	4.9018645965347085	3.284223998647125	4.75212793419333
3.037696135766204	2.8536167863185185	2.9573015580293167	3.0974347451703776	9.098316058355008
1.075476920734181	4.352068492329332	4.503162180830964	4.774746426422854	5.001603196819476
1.7580985996308318	3.426626895245536	1.168732830420058	4.322068388699144	22.219469394840118
2.2004014963379905	1.8926556128144387	4.358911666438926	2.327347104915225	2.2530334430524026
3.86326001061653	1.4131389089045432	1.3026404267497274	3.88835300549522	16.34154784576103
3.92871804070986	2.810596279876432	2.4343172791530776	2.8730795369165265	12.968181712312365
3.941082727785522	4.357596472782022	2.9231519868040645	3.701704081716785	22.010231522264288
3.7504206606643193	3.6326645593664746	1.2888964689943243	4.383006308102981	46.289653970826336
3.941739130687194	3.3561817796694284	2.7224569145009463	3.152531149332675	15.338990955556058
4.188516173241284	4.9649885929748745	3.0002070924168485	2.2898286036781794	16.00105972932919
1.908912261542536	4.695628324494766	3.4713021849492818	4.409299109601914	11.369843864529539
1.961658351202444	3.5360455928648835	4.2125323267208685	3.595370984977733	5.858903410659109
3.0224472758776466	2.11271433379316	2.311089597442357	1.887362621603512	5.208934567582611
4.487377789833885	2.50723483071846	4.6395430864818135	4.702916777168578	11.474351996124648
2.4622815773423072	1.5494347011760818	1.4549349350493317	3.70842858327952	9.759094348150635
3.039329689706681	2.636799952522463	2.0906385487616705	4.625700228855995	18.021566861348106
3.9357967367029767	2.941887501460228	4.373049634094001	4.464150144337904	11.905859088664815
4.081393898116732	3.636217368286124	3.49232944390498	2.927659199049351	12.564701660046559
1.2848587732407175	4.945127321408867	3.014499471254982	2.075674306520176	4.429661749887745
1.705435860104244	1.621146961904722	4.948496033946741	1.2629015603163594	0.703485385234153
1.2050079472271862	1.0508166286744172	4.632366343189488	4.006155689026203	1.0788140881893242
4.894817948843683	3.8886894915262697	3.8436089292508977	2.206874526050158	11.100463550032702
1.35496752074756	3.02580355891036	3.23800246163387	1.5365104537406578	1.9373012191804944
1.3107947259574677	1.9562984615847885	4.205285658479933	4.529709944873527	2.7413164682131628
4.983228578752415	2.8799428473656223	3.926207578867376	3.4479360702121067	12.61242367984031
2.367532976116627	3.0392038833998845	3.1355124160728534	3.9495797016744514	9.112623602108291
3.085728403320595	1.5005077106849718	1.3629376995692748	1.154404881919347	3.8286406562620603
2.911518129894975	4.817242306680353	2.1778210317776217	4.7425584586616125	30.324168630566742
3.055961145143578	2.6913351833344685	4.488569171464503	2.1163027824855583	3.9025403392634934
4.556342415040053	2.5970947767640027	2.3300527674271714	2.755499710953392	14.028827022758174
1.2346313936793596	4.753641791047585	1.8716441524715488	2.7015028950878315	8.5595517141477
1.7322634734020208	4.528822107869635	2.5867075401777626	3.2197639793486315	9.839792638515982
3.254563688733427	1.4631438078121786	2.1053144444028407	3.5790434546277727	7.892318115266642
1.5555604863495147	4.984887714315962	2.6918690770959675	3.004857246711784	8.688674209583704
3.54858863967914	3.5409758516494607	1.5582038514543917	1.6386831144579532	13.23506961538316
3.355899167872092	1.022712493912377	1.9351320006363448	1.17930689695942	2.06866612028931
4.227468205549976	4.704402188938081	3.0745044810042983	4.888798907605901	31.70173178683668
1.874552425885004	4.396642718742756	4.005867886396134	2.7802872116398945	5.755730390575491
3.338421191502652	4.027622306081288	2.51143128628784	3.325763667677652	17.689204941403528
4.004588505279392	1.3576315725040913	1.1555431261764624	2.112724071836892	9.956817742306844
3.701811628364245	3.023700812135994	2.1847773088933407	2.7130249537715696	14.017191148592696
3.4557043367508817	3.698390130798871	2.084021679382256	3.494728032610721	21.142380486211383
2.0562830215280004	2.758821509546839	4.377909456579396	1.4511746856162009	1.8568601205120605
3.43145314227374	4.404246915635801	1.3609956347256418	2.672518807911087	29.656910393026592
3.0134486974971697	2.962967679514618	3.0324286390093733	1.4704815418915738	4.31269312489719
4.283552628133689	1.3235814893045	1.7583892264123069	4.645178650349598	15.026772621977365
4.139075721012368	4.140497132690578	2.5123230412177797	3.1763320694081094	21.482691290223922
2.196717698182895	1.978060342539793	2.6784397014002947	2.7627492954562145	4.435248280258832
1.4626028782608884	3.367156575252832	2.713754625501686	1.258899999068939	2.2699791857389404
3.809026375027879	3.5999057233784963	1.6709855538720526	3.0307765029293545	24.86633526257394
1.4592915815719598	3.798605725928831	1.163451175877955	4.402964951419204	20.86277804598067
1.3130898624995786	4.6870396447663865	1.0444571867722203	3.742338775977682	22.237004450533014
1.4092910297419672	1.084817096838646	2.771135404937428	3.941988283713167	2.196771187240265
3.3063213376936336	3.6111469542978223	2.6417242441025386	4.811377398240126	21.564023005844593
2.5355305941883044	2.689051202399664	1.7775778898073336	3.747220811785204	14.297371410009609
4.589493163577352	3.81008404850914	3.1765620048029697	1.850958112940746	10.382981517605172
4.772904815580992	2.7518463544739937	1.394430128620138	4.705325991012847	44.79506187414885
4.00728809703559	4.570545819478816	3.2057024774431224	4.748703881067148	27.645599628029405
3.93471394391302	4.032014894587735	3.2311488026088537	3.8151314080291208	18.372590242682172
3.017578434300124	4.518664936096512	4.1357415469134615	3.3782691218119014	11.07315427722103
1.4353814924946031	2.6783804756446656	2.979769692042716	4.802819518349914	6.241371946649712
1.0568655464512484	2.1473099142924554	1.250190827274166	3.794383836384245	6.895551330885788
1.729878249914473	4.01760389731742	1.3336240534785249	1.3387795068503308	7.00999110894985
2.4195641132960133	3.193640599158448	3.4855858368653587	1.9712318467315053	4.356940234702622
1.2247428426080895	4.845987455021636	2.1275902165013005	3.2302144970690883	9.001700775008564
3.5649704417794434	4.137140615857991	1.2637841179795632	4.025038721189904	47.07235881236082
4.414267343950638	3.0266001974762493	1.7279495513846346	3.3239045881709104	25.693421961970397
1.421329707859185	2.415848927866316	1.6399452578888347	3.955025845213487	8.25799979722171
1.0854967200188188	4.910202261821878	4.660509717956479	1.2851815425767708	1.4574809588125062
3.01255460651614	1.432700946431022	1.3883216375606997	4.8628676509990525	15.084792842766847
4.478835227873006	4.720291299015214	3.4981262049539086	2.872359956835687	17.375526359598318
1.070187358680584	1.1895679467781304	4.526243150042983	3.957341788303368	1.0999043186865183
3.99397337379786	3.755774628013265	3.93250363675616	4.8973415896336165	18.84031397852836
4.817090075034837	1.1030508480973928	3.2046054209054486	3.757307103360301	6.236758950495084
1.8050222366213844	4.571493319544473	2.5148407334816385	1.4291216217807214	4.648636157626792
3.4274258684859453	4.586942421289142	2.312489791071178	4.374774535427436	29.832659692853515
3.2865110729072704	4.262993795472196	4.261724419659534	1.671756577324783	5.456776477773226
1.6505951597213442	4.930916054900472	3.520542095442498	3.416202177318647	7.990085002612083
4.573456518473368	2.2382151589096635	1.4111889941207918	2.773199877105245	20.53218166892448
3.38563682629178	4.10567678148246	1.1690552452518437	3.401011293970496	39.5504664213115
3.6605100632438536	4.678940215302352	3.6917467619061672	4.294744751112426	19.9407745925698
2.935916697916489	3.221395000526176	4.7583720241421625	4.2941838211018375	8.590430288744669
1.7051693634566152	2.094873656801545	1.4660299631742215	3.796987810797265	9.263451659976347
2.523205360270376	3.3518140478259064	2.5516192317775763	4.012816384119684	13.177575549814955
3.407854712193792	1.1273983237166845	4.476274324328178	1.7728275715529331	1.5181896309823644
3.486881447645668	2.8711848985689725	2.023946489032446	2.14418211089704	10.592758676194151
4.001684914525072	4.726172910308573	4.716271634389266	3.857438144309668	15.521629458550112
3.519788327508017	1.794919786592907	4.272953040514981	2.1188814558741687	3.1273850744100247
1.9171627228935184	2.575887903073299	3.972807914255108	3.995431283885208	5.005945171213684
2.646893743008216	2.2810436747860123	1.3340011075100202	4.789605606388908	21.520781777474895
1.4854247743408495	2.6750873612832664	3.112515126406746	1.4331948811406083	1.8487178139842293
2.9620759287007514	1.7932390304643042	3.1443132513827483	1.832042956583152	3.123848510611978
3.0195717817342937	4.444703419015072	2.6320077977001497	4.587196666630213	23.175606030161827
2.1222726071146027	2.524767223889829	1.0265783482611988	1.1553354312716024	5.963299332017001
2.679708269397154	3.0047798223730795	2.7624171373878723	1.5635546795535622	4.500206331155259
3.082003518423524	4.665244896505733	3.853740725824169	4.769065374596466	17.62603353517026
4.212258514425908	2.3287243156393105	3.424436132586746	3.183281827832197	9.17803278549835
1.334515268789572	3.790257194597863	3.780801493805959	4.862945874503007	6.464020770429901
2.7288535654367583	2.102919651084837	4.418414238738501	1.4042737088250212	1.8457017250108352
3.4917746371984304	2.265916060553044	4.518518050159591	2.1283103703274446	3.6458868098120236
3.6299917702948217	3.59225322785927	1.2259652976560558	2.6379408851890216	28.161777569616394
4.939224548097037	2.556907418641672	3.7480607766071374	3.9695828176494654	13.149577200464277
4.135540203667993	2.9192973779435087	2.505291040120151	3.569959034722221	17.29411315033457
